"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BDM_vs_BT","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.115685,7.19988,-0.857516645022527,0.418624131750927,0.536063828818197,-7.38953302790516,"SAAL1_HUMAN",10,-0.867393541020155,0.411940589159038,0.529324286822224,-0.115685,"Non-significant",0.276278178952442,"SAAL1","Protein SAAL1","SAAL1_HUMAN"
0.0679250000000025,11.2414875,0.83033979385671,0.432857731787999,0.549058902243234,-7.41325342824602,"ATP7B_HUMAN",28,0.86670010543929,0.412297777136028,0.529694305029173,0.0679250000000025,"Non-significant",0.275974696325683,"ATP7B","Copper-transporting ATPase 2","ATP7B_HUMAN"
0.1358525,7.12023375,0.861590073630492,0.416519878754845,0.533786144447744,-7.38592387068312,"APBA3_HUMAN",8,0.866583665596327,0.412357776859744,0.529694305029173,0.1358525,"Non-significant",0.275974696325683,"APBA3","Amyloid-beta A4 precursor protein-binding family A member 3","APBA3_HUMAN"
-0.5845525,5.36165375,-0.847410110957831,0.423877817049133,0.540427736262642,-7.39842733057536,"TM237_HUMAN",2,-0.865836318299113,0.412743022219386,0.530106109377178,-0.5845525,"Non-significant",0.275637190579258,"TMEM237","Transmembrane protein 237","TM237_HUMAN"
0.398927499999999,6.44832375,0.844769965396988,0.425257955877888,0.541889971994913,-7.40073658015899,"LIX1L_HUMAN",5,0.864979388589679,0.413185071514163,0.530590729366088,0.398927499999999,"Non-significant",0.275240342405565,"LIX1L","LIX1-like protein","LIX1L_HUMAN"
0.0440000000000005,12.204025,0.862383909079644,0.416110684929207,0.533542492824288,-7.38521889206879,"KDSR_HUMAN",15,0.86474029725486,0.413308467596019,0.530666063798303,0.0440000000000005,"Non-significant",0.275178684702219,"KDSR","3-ketodihydrosphingosine reductase","KDSR_HUMAN"
-0.0996149999999965,9.15273,-0.846849505152227,0.424170607292071,0.54071693960199,-7.39891816818038,"CEP43_HUMAN",13,-0.864014184080015,0.413683378853811,0.531064256160906,-0.0996149999999965,"Non-significant",0.274852928244724,"CEP43","Centrosomal protein 43","CEP43_HUMAN"
-0.388867499999999,6.14282625,-0.840065540513437,0.427725111155953,0.544655244059724,-7.40483672658041,"P52K_HUMAN",8,-0.863574540384118,0.413910496203489,0.531267848829814,-0.388867499999999,"Non-significant",0.274686465848775,"THAP12","52 kDa repressor of the inhibitor of the protein kinase","P52K_HUMAN"
-0.0554999999999986,8.8026725,-0.821466515567351,0.437578208203672,0.552993086303947,-7.42086172938,"PDZD8_HUMAN",29,-0.863417333318505,0.413991730013528,0.531267848829814,-0.0554999999999986,"Non-significant",0.274686465848775,"PDZD8","PDZ domain-containing protein 8","PDZD8_HUMAN"
0.106549999999999,12.715575,1.22838182949268,0.257714075633032,0.370981561376576,-7.00885672166067,"SC61G_HUMAN",2,0.863330924025119,0.414036385237092,0.531267848829814,0.106549999999999,"Non-significant",0.274686465848775,"SEC61G","Protein transport protein Sec61 subunit gamma","SC61G_HUMAN"
-0.0767224999999989,8.44630125,-0.864801453233755,0.41486630762015,0.532380798462516,-7.38306870061671,"RFFL_HUMAN",11,-0.862753488257764,0.414334884789267,0.531567665962818,-0.0767224999999989,"Non-significant",0.274441444059259,"RFFL","E3 ubiquitin-protein ligase rififylin","RFFL_HUMAN"
-0.4099125,7.80078625,-0.851147463611126,0.421929572093295,0.539033603244637,-7.39514830141346,"TSN8_HUMAN",2,-0.861588847943381,0.414937400010666,0.53225736274252,-0.4099125,"Non-significant",0.273878322230961,"TSPAN8","Tetraspanin-8","TSN8_HUMAN"
-0.112499999999999,11.021,-1.1557287947953,0.284484997789476,0.39966041153673,-7.09107914021462,"PORIM_HUMAN",2,-0.86112323263136,0.415178455945073,0.532436633050996,-0.112499999999999,"Non-significant",0.273732071558404,"TMEM123","Porimin","PORIM_HUMAN"
-0.039674999999999,11.0167375,-0.820857782024392,0.43790336561837,0.553233439873539,-7.4213811993524,"PPOX_HUMAN",22,-0.861068014297404,0.415207049901807,0.532436633050996,-0.039674999999999,"Non-significant",0.273732071558404,"PPOX","Protoporphyrinogen oxidase","PPOX_HUMAN"
0.0366249999999972,15.7410875,1.05018725517379,0.327400602075429,0.443953720321361,-7.20425424603506,"UD11_HUMAN",10,0.860792921574491,0.415349523275457,0.532536032501126,0.0366249999999972,"Non-significant",0.273651001622589,"UGT1A1","UDP-glucuronosyltransferase 1A1","UD11_HUMAN"
-0.287907499999998,6.30538375,-0.839799452986324,0.427864959006672,0.544748708485277,-7.40506807326095,"RNF41_HUMAN",7,-0.85967343485057,0.415929675778947,0.533193591405618,-0.287907499999998,"Non-significant",0.273115079126714,"RNF41","E3 ubiquitin-protein ligase NRDP1","RNF41_HUMAN"
-0.0509599999999999,9.4844925,-0.829483344946142,0.433311783105783,0.549379832647882,-7.41399072868995,"NELFB_HUMAN",20,-0.859552344830107,0.415992462872692,0.533193591405618,-0.0509599999999999,"Non-significant",0.273115079126714,"NELFB","Negative elongation factor B","NELFB_HUMAN"
-0.1238475,8.23603375,-0.851645470792942,0.421670449149416,0.538786524645716,-7.3947104751122,"R113A_HUMAN",9,-0.859197267590958,0.416176614891659,0.533346238687169,-0.1238475,"Non-significant",0.272990763333459,"RNF113A","E3 ubiquitin-protein ligase RNF113A","R113A_HUMAN"
0.0456000000000021,14.15385,0.876083152411788,0.409094752221543,0.526575408810207,-7.37297011681857,"SCO1_HUMAN",13,0.858068084025765,0.41676262304325,0.534013751751886,0.0456000000000021,"Non-significant",0.2724475590144,"SCO1","Protein SCO1 homolog, mitochondrial","SCO1_HUMAN"
0.044749999999997,18.506975,0.804210148581174,0.446861298232931,0.561607990635224,-7.43546338881046,"G3P_HUMAN",32,0.856896274303529,0.417371372155311,0.534627817087497,0.044749999999997,"Non-significant",0.271948448323009,"GAPDH","Glyceraldehyde-3-phosphate dehydrogenase","G3P_HUMAN"
-0.3740425,6.05923375,-0.835811477459089,0.429964805450928,0.54657334084148,-7.40852814594186,"DHX40_HUMAN",6,-0.856894509370449,0.417372289504755,0.534627817087497,-0.3740425,"Non-significant",0.271948448323009,"DHX40","Probable ATP-dependent RNA helicase DHX40","DHX40_HUMAN"
0.14104,7.52939,0.832182933911385,0.431881718160095,0.548414858345177,-7.41166457367725,"CBLB_HUMAN",15,0.855771959222582,0.417956041053397,0.535291926973246,0.14104,"Non-significant",0.271409306396897,"CBLB","E3 ubiquitin-protein ligase CBL-B","CBLB_HUMAN"
0.0218499999999988,12.70175,0.796128586493171,0.45125542930185,0.565742775564546,-7.44221263116887,"SNX6_HUMAN",21,0.855600014502703,0.418045507334753,0.535322878652031,0.0218499999999988,"Non-significant",0.271384195323829,"SNX6","Sorting nexin-6","SNX6_HUMAN"
-0.0313750000000041,12.5806125,-1.04883372032793,0.327982809469343,0.443989939238718,-7.20565479465876,"TPPC3_HUMAN",11,-0.855328774865634,0.418186666360156,0.535408386120079,-0.0313750000000041,"Non-significant",0.271314830726314,"TRAPPC3","Trafficking protein particle complex subunit 3","TPPC3_HUMAN"
-0.286977499999999,5.39538375,-0.844731911030635,0.425277872179604,0.541889971994913,-7.40076982187751,"PD1L1_HUMAN",4,-0.855086882231412,0.418312581073343,0.535408386120079,-0.286977499999999,"Non-significant",0.271314830726314,"CD274","Programmed cell death 1 ligand 1","PD1L1_HUMAN"
-0.103825000000001,10.9909875,-0.925758284121938,0.384376314859702,0.502650666648563,-7.32725937114285,"ARL8A_HUMAN",5,-0.855001404092561,0.418357082262957,0.535408386120079,-0.103825000000001,"Non-significant",0.271314830726314,"ARL8A","ADP-ribosylation factor-like protein 8A","ARL8A_HUMAN"
0.109725000000001,11.4662375,0.82480079509048,0.435800192185289,0.551596414317586,-7.41801072141163,"MYO5C_HUMAN",31,0.85496983096359,0.418373520551992,0.535408386120079,0.109725000000001,"Non-significant",0.271314830726314,"MYO5C","Unconventional myosin-Vc","MYO5C_HUMAN"
0.0777750000000026,9.09883,0.831229142576422,0.43238659343288,0.548800943329115,-7.41248714000049,"MACOI_HUMAN",17,0.854405600960208,0.418667359454358,0.53570079800325,0.0777750000000026,"Non-significant",0.271077706682676,"MACO1","Macoilin","MACOI_HUMAN"
-0.13299,6.96814,-0.826455586272401,0.434919655075016,0.551077485673104,-7.41659222569072,"ZN451_HUMAN",23,-0.853680554954808,0.419045162568717,0.536100537256295,-0.13299,"Non-significant",0.270753757543715,"ZNF451","E3 SUMO-protein ligase ZNF451","ZN451_HUMAN"
0.394829999999999,8.305715,0.837541154053078,0.429053159922236,0.545845476134393,-7.40702909761275,"CDIP1_HUMAN",3,0.851902845861013,0.419972503466602,0.537203086818412,0.394829999999999,"Non-significant",0.269861500500062,"CDIP1","Cell death-inducing p53-target protein 1","CDIP1_HUMAN"
0.155512499999999,7.09028375,0.837117891592466,0.429276118641651,0.545951849305655,-7.4073961597202,"HDAC8_HUMAN",9,0.851575118272319,0.42014362080922,0.537338128454599,0.155512499999999,"Non-significant",0.269752341657388,"HDAC8","Histone deacetylase 8","HDAC8_HUMAN"
-0.117147500000002,8.62990125,-0.852351283929866,0.421303395379201,0.538653343000419,-7.39408959618367,"SNX24_HUMAN",8,-0.850818739758292,0.420538739154979,0.537759566930669,-0.117147500000002,"Non-significant",0.269411854621132,"SNX24","Sorting nexin-24","SNX24_HUMAN"
-0.0311400000000006,9.60914,-0.76993543209163,0.465700981509095,0.578457067638115,-7.46369277982281,"PK3CB_HUMAN",34,-0.850573324507056,0.420666996053856,0.537778416449711,-0.0311400000000006,"Non-significant",0.269396632021403,"PIK3CB","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform","PK3CB_HUMAN"
-0.215307499999999,6.69231375,-0.852399983115048,0.421278078088481,0.538653343000419,-7.39404674172229,"FLVC1_HUMAN",4,-0.850539496144977,0.420684677322761,0.537778416449711,-0.215307499999999,"Non-significant",0.269396632021403,"FLVCR1","Choline/ethanolamine transporter FLVCR1","FLVC1_HUMAN"
0.0422999999999956,10.369525,0.822786338443041,0.436873800867112,0.552398327492766,-7.41973434640308,"TTC19_HUMAN",19,0.85035596289673,0.420780614883341,0.537817193765767,0.0422999999999956,"Non-significant",0.269365317698002,"TTC19","Tetratricopeptide repeat protein 19, mitochondrial","TTC19_HUMAN"
0.0264000000000024,12.624075,0.754965010531932,0.474096431219078,0.585955456525555,-7.47569568059043,"HACL2_HUMAN",32,0.849958126404622,0.420988627372818,0.537999184287195,0.0264000000000024,"Non-significant",0.269218382809147,"ILVBL","2-hydroxyacyl-CoA lyase 2","HACL2_HUMAN"
-0.114790000000001,8.22887,-0.830347571848498,0.432853609777721,0.549058902243234,-7.41324672944246,"NMNA3_HUMAN",13,-0.849610789380054,0.421170295166792,0.538069658796201,-0.114790000000001,"Non-significant",0.269161496689609,"NMNAT3","Nicotinamide/nicotinic acid mononucleotide adenylyltransferase 3","NMNA3_HUMAN"
0.12867,7.8474025,0.820124015346911,0.4382955348893,0.553558279929515,-7.42200694321715,"NAV2_HUMAN",38,0.849601713721832,0.421175042753747,0.538069658796201,0.12867,"Non-significant",0.269161496689609,"NAV2","Neuron navigator 2","NAV2_HUMAN"
0.0200000000000014,13.07095,0.746557529249024,0.47885556004087,0.590413277367282,-7.48234833481743,"SAM50_HUMAN",25,0.848816515962175,0.421585932394422,0.538510669019862,0.0200000000000014,"Non-significant",0.268805688000998,"SAMM50","Sorting and assembly machinery component 50 homolog","SAM50_HUMAN"
0.114149999999999,10.79235,1.11057216017528,0.302251889564231,0.417992744711128,-7.14044354129212,"PP2AA_HUMAN",2,0.848644784333145,0.421675836327662,0.53854159623215,0.114149999999999,"Non-significant",0.268780746745918,"PPP2CA","Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform","PP2AA_HUMAN"
0.0494500000000002,10.143675,0.871620672560677,0.411370712156076,0.528871986777725,-7.37697728959964,"DYR_HUMAN",12,0.84768923398266,0.422176327677496,0.539096812196279,0.0494500000000002,"Non-significant",0.268333236247154,"DHFR","Dihydrofolate reductase","DYR_HUMAN"
-0.5094325,5.86799875,-0.830822855730472,0.432601781696376,0.548989072189921,-7.4128372923788,"ASB3_HUMAN",2,-0.846878746101974,0.422601167760341,0.539555267606179,-0.5094325,"Non-significant",0.267964063145956,"ASB3","Ankyrin repeat and SOCS box protein 3","ASB3_HUMAN"
0.0494000000000003,10.994775,0.802080345788677,0.448016437282349,0.562566195541011,-7.43724761041243,"ASML_HUMAN",29,0.846429361045782,0.422836855547755,0.539656799630036,0.0494000000000003,"Non-significant",0.267882346495139,"ASMTL","Probable bifunctional dTTP/UTP pyrophosphatase/methyltransferase protein","ASML_HUMAN"
0.0539750000000012,11.1973125,0.826048306793209,0.435136257984919,0.55121804188194,-7.41694156608998,"RAB17_HUMAN",17,0.846393318619578,0.422855762638476,0.539656799630036,0.0539750000000012,"Non-significant",0.267882346495139,"RAB17","Ras-related protein Rab-17","RAB17_HUMAN"
-0.422105,6.8156125,-0.834691461175352,0.43055585290243,0.547154996449252,-7.40949746188485,"ZDHC4_HUMAN",2,-0.846350595092224,0.422878175265108,0.539656799630036,-0.422105,"Non-significant",0.267882346495139,"ZDHHC4","Palmitoyltransferase ZDHHC4","ZDHC4_HUMAN"
-0.334634999999999,6.3499575,-0.831620188965485,0.432179548514313,0.54870805927216,-7.41214998892451,"MT21A_HUMAN",4,-0.846205285112901,0.42295441068851,0.53967007919446,-0.334634999999999,"Non-significant",0.267871659757571,"METTL21A","Protein N-lysine methyltransferase METTL21A","MT21A_HUMAN"
-0.0370249999999999,12.2573625,-1.11588257804554,0.300116786062261,0.415881915506832,-7.13470993943811,"PPT1_HUMAN",9,-0.845314184365519,0.42342212968905,0.54018279165746,-0.0370249999999999,"Non-significant",0.267459255037954,"PPT1","Palmitoyl-protein thioesterase 1","PPT1_HUMAN"
-0.129195000000001,7.1533775,-0.819379292195471,0.438693811332368,0.553805338050932,-7.42264155575195,"IFT74_HUMAN",19,-0.845003283269043,0.423585400523977,0.540262000803042,-0.129195000000001,"Non-significant",0.267395577383817,"IFT74","Intraflagellar transport protein 74 homolog","IFT74_HUMAN"
-0.1594625,6.67147625,-0.833410249757914,0.431232668941398,0.54784525336767,-7.41060497000227,"STK16_HUMAN",8,-0.844814377873931,0.42368462653916,0.540262000803042,-0.1594625,"Non-significant",0.267395577383817,"STK16","Serine/threonine-protein kinase 16","STK16_HUMAN"
0.046125,10.9824625,0.848299851797227,0.423413423497957,0.540134314318476,-7.39764777299302,"TIDC1_HUMAN",14,0.844806652901677,0.423688684570702,0.540262000803042,0.046125,"Non-significant",0.267395577383817,"TIMMDC1","Complex I assembly factor TIMMDC1, mitochondrial","TIDC1_HUMAN"
0.0480125000000005,9.64074125,0.78513309848382,0.457281588646811,0.570360400359389,-7.45130346150781,"ZN638_HUMAN",61,0.844657835078538,0.42376686591455,0.540262000803042,0.0480125000000005,"Non-significant",0.267395577383817,"ZNF638","Zinc finger protein 638","ZN638_HUMAN"
-0.0520699999999987,9.3933525,-0.795535735950794,0.451578945126981,0.565908831080762,-7.44270549559303,"INT3_HUMAN",40,-0.844568646066707,0.423813726172769,0.540262000803042,-0.0520699999999987,"Non-significant",0.267395577383817,"INTS3","Integrator complex subunit 3","INT3_HUMAN"
-0.0464249999999993,11.4652125,-0.895669804522672,0.39921321887592,0.516288053059598,-7.35518712671184,"NDUF2_HUMAN",11,-0.84323101298135,0.424516961746038,0.541074324066234,-0.0464249999999993,"Non-significant",0.26674307442248,"NDUFAF2","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 2","NDUF2_HUMAN"
-0.0425999999999966,9.697765,-0.832575479571435,0.431674050806759,0.548236075679909,-7.41132580933225,"DPOLB_HUMAN",16,-0.842975401646881,0.42465143805315,0.541161586998247,-0.0425999999999966,"Non-significant",0.26667303828795,"POLB","DNA polymerase beta","DPOLB_HUMAN"
-0.181432500000001,6.96531125,-0.830153735558793,0.432956343148348,0.549099025546125,-7.41341365570223,"TAF8_HUMAN",7,-0.841126146198469,0.425625218306552,0.542318237438158,-0.181432500000001,"Non-significant",0.265745790575465,"TAF8","Transcription initiation factor TFIID subunit 8","TAF8_HUMAN"
-0.104464999999999,7.9044925,-0.82926647585886,0.433426810715135,0.549440698042783,-7.41417732738967,"MTEF1_HUMAN",11,-0.840911215680428,0.4257384980985,0.54232361065097,-0.104464999999999,"Non-significant",0.265741487668144,"MTERF1","Transcription termination factor 1, mitochondrial","MTEF1_HUMAN"
-0.0743800000000006,7.9299225,-0.885522630015362,0.404310525656496,0.521645843457973,-7.36443935914157,"YTDC1_HUMAN",8,-0.840867119658106,0.425761741662557,0.54232361065097,-0.0743800000000006,"Non-significant",0.265741487668144,"YTHDC1","YTH domain-containing protein 1","YTDC1_HUMAN"
-0.0840500000000013,10.344975,-0.81372051612429,0.441728382765631,0.55645350088785,-7.42744800550241,"PLIN5_HUMAN",20,-0.840453776911985,0.425979663149236,0.542454846280799,-0.0840500000000013,"Non-significant",0.265636406469716,"PLIN5","Perilipin-5","PLIN5_HUMAN"
-0.188292499999999,9.91705375,-0.824889573533275,0.435752920191819,0.551596414317586,-7.41793467980731,"K1143_HUMAN",8,-0.84035117452698,0.426033769051876,0.542454846280799,-0.188292499999999,"Non-significant",0.265636406469716,"KIAA1143","Uncharacterized protein KIAA1143","K1143_HUMAN"
-0.19411,7.6008325,-0.816095076898323,0.440453223100129,0.555513157380748,-7.4254344730851,"CO1A1_HUMAN",15,-0.840295219325053,0.426063278263243,0.542454846280799,-0.19411,"Non-significant",0.265636406469716,"COL1A1","Collagen alpha-1(I) chain","CO1A1_HUMAN"
0.0459375000000009,9.63508875,0.891959388208163,0.40107162048584,0.5182009684386,-7.35858010351745,"SNX18_HUMAN",11,0.838839719557679,0.426831372678845,0.543348384040555,0.0459375000000009,"Non-significant",0.264921620226322,"SNX18","Sorting nexin-18","SNX18_HUMAN"
0.4187075,7.40439375,0.822296312550351,0.437135241459621,0.552603656050266,-7.42015309802237,"MD2L2_HUMAN",3,0.837996865958839,0.427276606445223,0.543830712566052,0.4187075,"Non-significant",0.264536269493429,"MAD2L2","Mitotic spindle assembly checkpoint protein MAD2B","MD2L2_HUMAN"
0.164805000000003,8.3422025,0.914530281893048,0.389864396302314,0.507690851515472,-7.3377666850834,"TF2AA_HUMAN",2,0.837703006404772,0.427431913066018,0.543943934075631,0.164805000000003,"Non-significant",0.264445862023147,"GTF2A1","Transcription initiation factor IIA subunit 1","TF2AA_HUMAN"
0.0533325000000016,9.28794375,0.808220761661635,0.444691672917562,0.55948163514091,-7.43209280894559,"RMC1_HUMAN",20,0.836950849171579,0.427829613255716,0.544365539262821,0.0533325000000016,"Non-significant",0.264109375352794,"RMC1","Regulator of MON1-CCZ1 complex","RMC1_HUMAN"
-0.0596149999999973,8.8226925,-0.854438196175875,0.420219445185735,0.537602842015084,-7.3922513548365,"RPIA_HUMAN",11,-0.836147267453257,0.428254790516065,0.544821969685087,-0.0596149999999973,"Non-significant",0.263745388025107,"RPIA","Ribose-5-phosphate isomerase","RPIA_HUMAN"
0.0305,10.9321,0.742949302108319,0.480907747199431,0.59178650728624,-7.48518387146167,"PUR4_HUMAN",46,0.835041729735836,0.428840217271184,0.545482094831523,0.0305,"Non-significant",0.263219500334098,"PFAS","Phosphoribosylformylglycinamidine synthase","PUR4_HUMAN"
0.0207250000000023,12.1916625,0.820609911437784,0.438035815146668,0.553315502707609,-7.42159263113852,"CC90B_HUMAN",18,0.834844366351351,0.428944788066781,0.545530464252478,0.0207250000000023,"Non-significant",0.263180991936642,"CCDC90B","Coiled-coil domain-containing protein 90B, mitochondrial","CC90B_HUMAN"
-0.164569999999999,6.12061,-0.818537633337819,0.43914423357917,0.5542885953629,-7.42335819553124,"SALL1_HUMAN",9,-0.83429039519502,0.429238398908739,0.545819201838661,-0.164569999999999,"Non-significant",0.262951189981835,"SALL1","Sal-like protein 1","SALL1_HUMAN"
-0.132437499999998,7.37969375,-0.823417617019243,0.436537160241839,0.552188186956117,-7.41919458259926,"TMCC3_HUMAN",9,-0.833959071557734,0.429414071317151,0.545957902707507,-0.132437499999998,"Non-significant",0.262840843241555,"TMCC3","Transmembrane and coiled-coil domain protein 3","TMCC3_HUMAN"
-0.0502900000000022,10.0057525,-0.818216042814105,0.439316421383621,0.554420569966583,-7.42363185587849,"UBAP1_HUMAN",16,-0.833000355481277,0.429922679325872,0.546519789907504,-0.0502900000000022,"Non-significant",0.262394107287901,"UBAP1","Ubiquitin-associated protein 1","UBAP1_HUMAN"
-0.0160249999999991,14.4390375,-0.668110946688645,0.524772552400814,0.631843091688958,-7.54129928682076,"MAOX_HUMAN",30,-0.832534153473839,0.430170156131788,0.546749603095876,-0.0160249999999991,"Non-significant",0.262211523559339,"ME1","NADP-dependent malic enzyme","MAOX_HUMAN"
0.0429250000000039,10.2223625,0.764330719354327,0.468832293360772,0.581201745194558,-7.46820997746787,"DDX60_HUMAN",75,0.832241244728029,0.430325693576722,0.546862507509218,0.0429250000000039,"Non-significant",0.262121850514581,"DDX60","Probable ATP-dependent RNA helicase DDX60","DDX60_HUMAN"
-0.0955224999999995,8.93296875,-0.822727034863322,0.43690543491865,0.552398327492766,-7.41978503527342,"PHAF1_HUMAN",11,-0.831877630412085,0.430518831067097,0.547023152059526,-0.0955224999999995,"Non-significant",0.261994292315719,"PHAF1","Phagosome assembly factor 1","PHAF1_HUMAN"
0.0276250000000005,13.3846625,0.812195366996704,0.442548757483426,0.557384346881107,-7.42873869556999,"RTRAF_HUMAN",18,0.831207012583661,0.430875195513914,0.547391113098259,0.0276250000000005,"Non-significant",0.261702257645144,"RTRAF","RNA transcription, translation and transport factor protein","RTRAF_HUMAN"
-0.291180000000001,6.1708025,-0.82536264542371,0.435501083602941,0.551558455642965,-7.41752936420181,"FXL17_HUMAN",3,-0.830845606459335,0.431067331155202,0.547550353394847,-0.291180000000001,"Non-significant",0.261575936403856,"FBXL17","F-box/LRR-repeat protein 17","FXL17_HUMAN"
-0.1946975,7.74128125,-0.836877591311333,0.429402736265138,0.546028173088506,-7.40760448519824,"TMM53_HUMAN",4,-0.83036205012741,0.431324499534217,0.547792137440978,-0.1946975,"Non-significant",0.261384205544092,"TMEM53","Transmembrane protein 53","TMM53_HUMAN"
-0.114427500000001,8.78639375,-0.80525092351276,0.446297565310016,0.561071528969715,-7.43459005133747,"ADCK5_HUMAN",17,-0.82912581693074,0.431982448796121,0.548491698133068,-0.114427500000001,"Non-significant",0.260829941438921,"ADCK5","Uncharacterized aarF domain-containing protein kinase 5","ADCK5_HUMAN"
0.0690499999999972,12.36505,1.24860311223686,0.250650990065093,0.363430636107823,-6.98538429226591,"COA6_HUMAN",4,0.82907570205778,0.432009135745941,0.548491698133068,0.0690499999999972,"Non-significant",0.260829941438921,"COA6","Cytochrome c oxidase assembly factor 6 homolog","COA6_HUMAN"
-0.0284250000000004,13.2179625,-0.712406044123443,0.498511851112486,0.60890199585753,-7.50871141590118,"PI4KA_HUMAN",90,-0.828702707359845,0.432207797364397,0.548579059453407,-0.0284250000000004,"Non-significant",0.260760774451882,"PI4KA","Phosphatidylinositol 4-kinase alpha","PI4KA_HUMAN"
-0.0272749999999995,15.2117375,-0.738905675271323,0.483214491185665,0.594090041802652,-7.48834755375372,"PDLI5_HUMAN",34,-0.828695237315012,0.432211776654008,0.548579059453407,-0.0272749999999995,"Non-significant",0.260760774451882,"PDLIM5","PDZ and LIM domain protein 5","PDLI5_HUMAN"
-0.0845125000000007,8.02214875,-0.806769638202717,0.445475842723995,0.560210301986702,-7.43331397130285,"NISCH_HUMAN",16,-0.828147254789203,0.432503756396551,0.548864674139152,-0.0845125000000007,"Non-significant",0.260534720247966,"NISCH","Nischarin","NISCH_HUMAN"
0.429315,6.5587725,0.819564702672058,0.438594630509171,0.553765405962449,-7.42248360376932,"S39A9_HUMAN",1,0.828001902800299,0.432581226896287,0.548878021683294,0.429315,"Non-significant",0.260524159002986,"SLC39A9","Zinc transporter ZIP9","S39A9_HUMAN"
-0.125985000000002,8.172085,-0.824243399785601,0.436097071600807,0.551801789316779,-7.4184879936431,"CF047_HUMAN",8,-0.827738729056167,0.432721519295306,0.548971063940408,-0.125985000000002,"Non-significant",0.260450546446443,"C6orf47","Uncharacterized protein C6orf47","CF047_HUMAN"
-0.0900924999999972,8.56346875,-0.923738519546557,0.385359284725503,0.503695059977626,-7.32915696146424,"CB076_HUMAN",5,-0.827207413966061,0.433004848855258,0.549245513061334,-0.0900924999999972,"Non-significant",0.260233482264826,"C2orf76","UPF0538 protein C2orf76","CB076_HUMAN"
-0.0744225000000007,7.63479875,-0.815636948873568,0.440699041535723,0.555652221241135,-7.42582332716785,"ATX1_HUMAN",13,-0.826519262112104,0.43337200542835,0.5495239622871,-0.0744225000000007,"Non-significant",0.260013365183778,"ATXN1","Ataxin-1","ATX1_HUMAN"
0.0370425000000001,9.45260875,0.794574524136742,0.452103813438242,0.566373328631832,-7.44350394129127,"DEN11_HUMAN",20,0.826487757180412,0.433388819760902,0.5495239622871,0.0370425000000001,"Non-significant",0.260013365183778,"DENND11","DENN domain-containing protein 11","DEN11_HUMAN"
0.8686075,7.29774625,0.802142712394125,0.447982582223213,0.562566195541011,-7.43719541963603,"CNDP1_HUMAN",7,0.826419103136614,0.43342546232598,0.5495239622871,0.8686075,"Non-significant",0.260013365183778,"CNDP1","Beta-Ala-His dipeptidase","CNDP1_HUMAN"
-0.0346000000000011,14.629575,-1.01672582860211,0.342034046322061,0.458094283899405,-7.23848477628061,"RL17_HUMAN",10,-0.825772223989669,0.433770825588056,0.54987679421229,-0.0346000000000011,"Non-significant",0.259734607938062,"RPL17","Large ribosomal subunit protein uL22","RL17_HUMAN"
0.0986624999999997,7.38325375,0.819752234669578,0.438494330795357,0.553724048653779,-7.42232381428222,"TAF5L_HUMAN",10,0.825241544310684,0.434054293965208,0.550151067088246,0.0986624999999997,"Non-significant",0.259518040334236,"TAF5L","TAF5-like RNA polymerase II p300/CBP-associated factor-associated factor 65 kDa subunit 5L","TAF5L_HUMAN"
0.123482500000005,9.36207375,0.883812092171329,0.405174446996425,0.522431600578278,-7.36599069067125,"FDX2_HUMAN",4,0.824621947803818,0.43438542134195,0.550485652212291,0.123482500000005,"Non-significant",0.259253995940609,"FDX2","Ferredoxin-2, mitochondrial","FDX2_HUMAN"
-0.0564574999999987,8.94928625,-0.824010415294379,0.436221205670555,0.551873679643088,-7.41868740847152,"NACC1_HUMAN",13,-0.824244044776077,0.43458746812899,0.550656578627737,-0.0564574999999987,"Non-significant",0.259119167945538,"NACC1","Nucleus accumbens-associated protein 1","NACC1_HUMAN"
0.0723399999999987,7.9238825,0.803175821332164,0.447422027397378,0.56205421094142,-7.43633038054073,"TRUB2_HUMAN",16,0.82319192842272,0.435150328978509,0.551248214598103,0.0723399999999987,"Non-significant",0.258652804129905,"TRUB2","Pseudouridylate synthase TRUB2, mitochondrial","TRUB2_HUMAN"
-0.0584099999999985,10.0737425,-0.879134686168033,0.407543665541314,0.524743673646567,-7.37022041320913,"TFIP8_HUMAN",9,-0.82311990081173,0.435188880809822,0.551248214598103,-0.0584099999999985,"Non-significant",0.258652804129905,"TNFAIP8","Tumor necrosis factor alpha-induced protein 8","TFIP8_HUMAN"
-0.0348249999999997,11.9090875,-1.00403447593975,0.347715914433602,0.464036312311031,-7.25125081560912,"F136A_HUMAN",10,-0.821308040741034,0.436159435868738,0.552392253244541,-0.0348249999999997,"Non-significant",0.257752420601624,"FAM136A","Protein FAM136A","F136A_HUMAN"
