"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BD_vs_BM2","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","BM2_vs_BD"
-0.0364075000000001,7.78630875,-0.293106072475278,0.777717180387816,0.825123003082608,-8.57954360692496,"S66A3_HUMAN",2,0.241589937400601,0.815406833076961,0.857367143499303,0.0364075000000001,"Non-significant",0.0668331637812572,"SLC66A3","Solute carrier family 66 member 3","S66A3_HUMAN",-0.0364075000000001
0.0159075000000009,8.62573375,0.228981090108947,0.825258309661493,0.864154760838539,-8.59842264834896,"WDR59_HUMAN",38,-0.241559519841799,0.815429570366438,0.857367143499303,-0.0159075000000009,"Non-significant",0.0668331637812572,"WDR59","GATOR2 complex protein WDR59","WDR59_HUMAN",0.0159075000000009
-0.0415425000000003,8.25239125,-0.239107983359338,0.817692236103387,0.858975006608863,-8.59574425665525,"TSAP1_HUMAN",7,0.241191177945423,0.815704922787261,0.857546673122591,0.0415425000000003,"Non-significant",0.0667422335849273,"TRNAU1AP","tRNA selenocysteine 1-associated protein 1","TSAP1_HUMAN",-0.0415425000000003
0.0949049999999998,7.5196475,0.23334274808598,0.821997115059396,0.86173047944462,-8.59728305770551,"TBE_HUMAN",10,-0.240954756450463,0.815881673129669,0.857622510106042,-0.0949049999999998,"Non-significant",0.0667038285298685,"TUBE1","Tubulin epsilon chain","TBE_HUMAN",0.0949049999999998
-0.0194499999999991,11.194775,-0.306732170159592,0.767736707029366,0.817184639939381,-8.57494770742082,"PRAF1_HUMAN",5,0.24049085351665,0.816228522973266,0.857877106581389,0.0194499999999991,"Non-significant",0.0665749216573852,"RABAC1","Prenylated Rab acceptor protein 1","PRAF1_HUMAN",-0.0194499999999991
-0.0249099999999984,8.28641,-0.232236372289556,0.822823995507563,0.862266536516809,-8.5975741308497,"APOA4_HUMAN",17,0.23961826015907,0.816881059030258,0.85845288064736,0.0249099999999984,"Non-significant",0.0662835377033493,"APOA4","Apolipoprotein A-IV","APOA4_HUMAN",-0.0249099999999984
-0.0171749999999982,10.2874375,-0.228708061480225,0.825462575333754,0.86425826214382,-8.59849327912548,"HUTH_HUMAN",25,0.238699713430205,0.817568124909966,0.858896344451221,0.0171749999999982,"Non-significant",0.0660592456555736,"HAL","Histidine ammonia-lyase","HUTH_HUMAN",-0.0171749999999982
-0.0278600000000004,9.36154,-0.237693528694904,0.818747789337327,0.859423095644994,-8.59612521207601,"DERPC_HUMAN",9,0.2385717736397,0.817663836308881,0.858896344451221,0.0278600000000004,"Non-significant",0.0660592456555736,"DERPC","Decreased expression in renal and prostate cancer protein","DERPC_HUMAN",-0.0278600000000004
-0.0350725000000001,6.43633125,-0.232393785171713,0.822706333968268,0.862253455110185,-8.59753280070862,"TRI27_HUMAN",12,0.238507966198358,0.817711571701698,0.858896344451221,0.0350725000000001,"Non-significant",0.0660592456555736,"TRIM27","Zinc finger protein RFP","TRI27_HUMAN",-0.0350725000000001
0.0164974999999963,8.62077375,0.252704099893706,0.807566868328799,0.849972164149376,-8.59196904670379,"ATGA1_HUMAN",9,-0.23849386185968,0.817722123498632,0.858896344451221,-0.0164974999999963,"Non-significant",0.0660592456555736,"ATG101","Autophagy-related protein 101","ATGA1_HUMAN",0.0164974999999963
0.0964299999999998,5.8504225,0.229958607303523,0.824527101175801,0.863720058195658,-8.59816908994514,"TGM3_HUMAN",21,-0.237951147635873,0.818128171353565,0.859212752851207,-0.0964299999999998,"Non-significant",0.0658992855879494,"TGM3","Protein-glutamine gamma-glutamyltransferase E","TGM3_HUMAN",0.0964299999999998
-0.1661925,6.31809875,-0.231353823447533,0.823483765008848,0.862737368120451,-8.59780534087983,"FHR4_HUMAN",2,0.237334971001112,0.818589253598505,0.859586870885172,0.1661925,"Non-significant",0.0657102264352085,"CFHR4","Complement factor H-related protein 4","FHR4_HUMAN",-0.1661925
0.0414024999999967,8.94988625,0.287693607765947,0.781694135996,0.827842465688568,-8.58131259109171,"C42S2_HUMAN",1,-0.236915545443136,0.81890315116217,0.859703620634984,-0.0414024999999967,"Non-significant",0.0656512442301248,"CDC42SE2","CDC42 small effector protein 2","C42S2_HUMAN",0.0414024999999967
0.0656225000000008,6.70393375,0.235082039353148,0.820697696010388,0.860918709135402,-8.59682271813965,"8ODP_HUMAN",4,-0.236875350650685,0.818933234732768,0.859703620634984,-0.0656225000000008,"Non-significant",0.0656512442301248,"NUDT1","Oxidized purine nucleoside triphosphate hydrolase","8ODP_HUMAN",0.0656225000000008
0.00662499999999966,16.2023125,0.23808315953464,0.818456982669966,0.859405682287413,-8.59602049472747,"HCD2_HUMAN",17,-0.23676605582334,0.81901503746758,0.859703620634984,-0.00662499999999966,"Non-significant",0.0656512442301248,"HSD17B10","3-hydroxyacyl-CoA dehydrogenase type-2","HCD2_HUMAN",0.00662499999999966
0.00702499999999873,12.4256875,0.22639655990456,0.827192495735089,0.865516793878271,-8.59908792156388,"COASY_HUMAN",20,-0.236491929945087,0.819220219986869,0.85980890583182,-0.00702499999999873,"Non-significant",0.0655980608082357,"COASY","Bifunctional coenzyme A synthase","COASY_HUMAN",0.00702499999999873
-0.0269749999999984,7.2394575,-0.242105872738855,0.815456362386626,0.857310702478368,-8.59492948144893,"TAF8_HUMAN",7,0.235996840021564,0.81959083132876,0.86008776692693,0.0269749999999984,"Non-significant",0.0654572292829436,"TAF8","Transcription initiation factor TFIID subunit 8","TAF8_HUMAN",-0.0269749999999984
0.0622300000000013,8.189475,0.226447892132477,0.827154067704291,0.865516793878271,-8.59907478080427,"EHMT2_HUMAN",14,-0.233973789942629,0.821105737399144,0.861567238602097,-0.0622300000000013,"Non-significant",0.0647108235968428,"EHMT2","Histone-lysine N-methyltransferase EHMT2","EHMT2_HUMAN",0.0622300000000013
0.112954999999999,6.30765,0.229599798947089,0.824795477684255,0.863890804402136,-8.59826228497171,"TM268_HUMAN",2,-0.233311457451678,0.821601882247816,0.861977505844331,-0.112954999999999,"Non-significant",0.0645040673715148,"TMEM268","Transmembrane protein 268","TM268_HUMAN",0.112954999999999
0.00697499999999884,10.2647625,0.214448616273147,0.836150411467667,0.871837071878836,-8.60206656997304,"TPC12_HUMAN",25,-0.232844507889403,0.821951719945117,0.862234190673074,-0.00697499999999884,"Non-significant",0.0643747598093864,"TRAPPC12","Trafficking protein particle complex subunit 12","TPC12_HUMAN",0.00697499999999884
-0.0125700000000002,9.8137375,-0.227052016539661,0.826701849628253,0.865224277192955,-8.59891990770848,"STS_HUMAN",17,0.232509501726855,0.822202732203626,0.862378901350163,0.0125700000000002,"Non-significant",0.0643018773188491,"STS","Steryl-sulfatase","STS_HUMAN",-0.0125700000000002
0.00888750000000016,9.25617125,0.213234083955709,0.837062480811039,0.872456130497342,-8.6023604325841,"STAG2_HUMAN",35,-0.232379617171366,0.822300057557237,0.862378901350163,-0.00888750000000016,"Non-significant",0.0643018773188491,"STAG2","Cohesin subunit SA-2","STAG2_HUMAN",0.00888750000000016
0.0132524999999983,9.31931375,0.220491000243242,0.831616825658235,0.868815437332255,-8.60058009902064,"CYFP2_HUMAN",27,-0.231961289488764,0.822613542083139,0.86259731619309,-0.0132524999999983,"Non-significant",0.0641918974123542,"CYFIP2","Cytoplasmic FMR1-interacting protein 2","CYFP2_HUMAN",0.0132524999999983
0.101400000000005,17.739875,0.223379828663439,0.829451746807916,0.866995463512852,-8.59985502859665,"K2C6B_HUMAN",47,-0.231236681399881,0.823156626383494,0.86304394534109,-0.101400000000005,"Non-significant",0.0639670898778006,"KRT6B","Keratin, type II cytoskeletal 6B","K2C6B_HUMAN",0.101400000000005
0.070154999999998,7.04252,0.234165256659035,0.821382546913876,0.861342191599144,-8.59706578333696,"CDS1_HUMAN",2,-0.231112086927854,0.82325001861031,0.86304394534109,-0.070154999999998,"Non-significant",0.0639670898778006,"CDS1","Phosphatidate cytidylyltransferase 1","CDS1_HUMAN",0.070154999999998
-0.0134250000000034,10.7208875,-0.25411858700229,0.806515682716208,0.849083802094192,-8.59156450770904,"RB27A_HUMAN",9,0.229870308390326,0.824180982700066,0.863909435644437,0.0134250000000034,"Non-significant",0.0635317825921582,"RAB27A","Ras-related protein Rab-27A","RB27A_HUMAN",-0.0134250000000034
-0.125659999999999,6.5410375,-0.222215731312676,0.830324009288859,0.86768594367751,-8.60014832659044,"FGFR3_HUMAN",6,0.229149008020363,0.82472188020113,0.864365887738285,0.125659999999999,"Non-significant",0.0633023809134577,"FGFR3","Fibroblast growth factor receptor 3","FGFR3_HUMAN",-0.125659999999999
-0.0302950000000006,9.5156325,-0.240956386898693,0.816313451757218,0.857856387322866,-8.59524307291011,"ZFAN6_HUMAN",5,0.228672182383768,0.825079503120727,0.864630163183398,0.0302950000000006,"Non-significant",0.0631696178937296,"ZFAND6","AN1-type zinc finger protein 6","ZFAN6_HUMAN",-0.0302950000000006
-0.0155225000000012,9.80958875,-0.216677646365182,0.834477191854796,0.871026740364861,-8.60152295731114,"RPRD2_HUMAN",37,0.228221083934862,0.825417870737237,0.864874195335361,0.0155225000000012,"Non-significant",0.0630470604486606,"RPRD2","Regulation of nuclear pre-mRNA domain-containing protein 2","RPRD2_HUMAN",-0.0155225000000012
0.0116250000000022,16.9083875,0.218431215180412,0.833161518959591,0.870207431829625,-8.60109140030618,"UD19_HUMAN",21,-0.227535544276008,0.825932166845829,0.865302479719119,-0.0116250000000022,"Non-significant",0.0628320517145444,"UGT1A9","UDP-glucuronosyltransferase 1A9","UD19_HUMAN",0.0116250000000022
-0.00595000000000212,12.572625,-0.223427836738937,0.829415779677589,0.866995463512852,-8.59984290036039,"AADAT_HUMAN",18,0.226172671126425,0.826954869939895,0.866263228183907,0.00595000000000212,"Non-significant",0.0623501204800935,"AADAT","Kynurenine/alpha-aminoadipate aminotransferase, mitochondrial","AADAT_HUMAN",-0.00595000000000212
0.0610825000000013,7.25907875,0.224239065088969,0.828808082242132,0.866772133302641,-8.59963757182573,"TSN33_HUMAN",4,-0.22565815395966,0.827341056913465,0.866557044151858,-0.0610825000000013,"Non-significant",0.0622028430539969,"TSPAN33","Tetraspanin-33","TSN33_HUMAN",0.0610825000000013
-0.0147250000000003,10.1337375,-0.224088451776595,0.82892089840116,0.866772133302641,-8.59967574876362,"CQ10B_HUMAN",13,0.224731218983605,0.828036923935452,0.867175102506749,0.0147250000000003,"Non-significant",0.061893199670027,"COQ10B","Coenzyme Q-binding protein COQ10 homolog B, mitochondrial","CQ10B_HUMAN",-0.0147250000000003
0.0266925000000011,7.32858625,0.216860085884412,0.834340284137299,0.870994734414565,-8.60147821856927,"RBM34_HUMAN",18,-0.224138853035777,0.828481709142987,0.867530087055078,-0.0266925000000011,"Non-significant",0.0617154543867593,"RBM34","RNA-binding protein 34","RBM34_HUMAN",0.0266925000000011
0.0235050000000037,8.11263,0.216937103385723,0.83428248989005,0.870994734414565,-8.60145932079186,"NCBP3_HUMAN",17,-0.223845026312737,0.828702357135373,0.867650309552464,-0.0235050000000037,"Non-significant",0.0616552739382011,"NCBP3","Nuclear cap-binding protein subunit 3","NCBP3_HUMAN",0.0235050000000037
-0.00857500000000044,12.3564875,-0.21059497774197,0.83904527291037,0.874125447619674,-8.60299329649543,"BIN1_HUMAN",24,0.223692515433528,0.828816890988858,0.86765941416507,0.00857500000000044,"Non-significant",0.0616507167309653,"BIN1","Myc box-dependent-interacting protein 1","BIN1_HUMAN",-0.00857500000000044
-0.0189374999999998,10.06739375,-0.225273185429195,0.828033596022601,0.866286296604553,-8.59937476358213,"C4BPB_HUMAN",10,0.223064744617422,0.829288385551089,0.868042158420305,0.0189374999999998,"Non-significant",0.06145918182272,"C4BPB","C4b-binding protein beta chain","C4BPB_HUMAN",-0.0189374999999998
-0.0278749999999999,7.5916975,-0.216453088225362,0.834645714971346,0.871091734097402,-8.60157797356831,"TF3C2_HUMAN",14,0.222572512542965,0.829658134024922,0.868318317724539,0.0278749999999999,"Non-significant",0.0613210371636888,"GTF3C2","General transcription factor 3C polypeptide 2","TF3C2_HUMAN",-0.0278749999999999
0.007000000000005,12.104025,0.202909202493419,0.844826743587741,0.87842385980959,-8.604791998775,"PUR8_HUMAN",28,-0.222160225861597,0.829967865164059,0.868484538572128,-0.007000000000005,"Non-significant",0.0612379087915261,"ADSL","Adenylosuccinate lyase","PUR8_HUMAN",0.007000000000005
0.012279999999997,9.5175275,0.232887142783237,0.822337595078783,0.861977190187426,-8.59740308659461,"WIPF3_HUMAN",11,-0.222079078016744,0.830028831387244,0.868484538572128,-0.012279999999997,"Non-significant",0.0612379087915261,"WIPF3","WAS/WASL-interacting protein family member 3","WIPF3_HUMAN",0.012279999999997
0.0629925,6.55928125,0.217449980691679,0.833897652550904,0.870754420533984,-8.60133330723485,"S2611_HUMAN",5,-0.221090586860668,0.830771581836039,0.869150769256234,-0.0629925,"Non-significant",0.0609048811157459,"SLC26A11","Sodium-independent sulfate anion transporter","S2611_HUMAN",0.0629925
0.0133724999999991,9.02763125,0.212627664361028,0.837517979920028,0.872756120425116,-8.60250654219013,"CCM2_HUMAN",19,-0.219862611695559,0.831694533906389,0.870005332265482,-0.0133724999999991,"Non-significant",0.0604780855809469,"CCM2","Cerebral cavernous malformations 2 protein","CCM2_HUMAN",0.0133724999999991
-0.0101500000000012,13.201375,-0.239561430308107,0.817353931320412,0.858729658972797,-8.59562165877709,"HNRH2_HUMAN",11,0.219553456891857,0.831926940302119,0.870137414722731,0.0101500000000012,"Non-significant",0.0604121568718807,"HNRNPH2","Heterogeneous nuclear ribonucleoprotein H2","HNRH2_HUMAN",-0.0101500000000012
0.0211149999999991,7.509155,0.210826552057832,0.838871238195242,0.874055212344255,-8.60293807597725,"SRBD1_HUMAN",26,-0.219318739192813,0.832103400610271,0.870210955249777,-0.0211149999999991,"Non-significant",0.0603754535937759,"SRBD1","S1 RNA-binding domain-containing protein 1","SRBD1_HUMAN",0.0211149999999991
-0.0383049999999994,10.0670475,-0.21463437442492,0.836010937556869,0.871837071878836,-8.6020214795016,"K1143_HUMAN",8,0.218129541421455,0.832997593717155,0.871034983838423,0.0383049999999994,"Non-significant",0.0599644018432313,"KIAA1143","Uncharacterized protein KIAA1143","K1143_HUMAN",-0.0383049999999994
0.0283574999999985,7.83657625,0.215523318186387,0.83534357377455,0.871709090860968,-8.60180516595856,"RPC6_HUMAN",9,-0.217647620182654,0.833360038853536,0.871302843836409,-0.0283574999999985,"Non-significant",0.0598308684743097,"POLR3F","DNA-directed RNA polymerase III subunit RPC6","RPC6_HUMAN",0.0283574999999985
-0.0846550000000015,5.7224825,-0.215251071130843,0.835547944615916,0.871811384747522,-8.60187150769621,"ADAT2_HUMAN",2,0.216576428914367,0.834165817194382,0.87203409453705,0.0846550000000015,"Non-significant",0.059466534815324,"ADAT2","tRNA-specific adenosine deaminase 2","ADAT2_HUMAN",-0.0846550000000015
-0.006000000000002,12.638225,-0.18553698403172,0.857931738805857,0.888606998702516,-8.6086138691811,"MOV10_HUMAN",51,0.215847954873119,0.834713914597147,0.872495814339846,0.006000000000002,"Non-significant",0.0592366478226145,"MOV10","Helicase MOV-10","MOV10_HUMAN",-0.006000000000002
-0.0193049999999992,9.79955,-0.292727591505358,0.777995050183797,0.82531100173483,-8.57966835494509,"GSKIP_HUMAN",4,0.215587775808473,0.834909694491766,0.872589198807177,0.0193049999999992,"Non-significant",0.0591901671542337,"GSKIP","GSK3B-interacting protein","GSKIP_HUMAN",-0.0193049999999992
-0.0112499999999986,10.159975,-0.202831032837679,0.844885598267701,0.87842385980959,-8.60480995331729,"SC23B_HUMAN",30,0.21490697030494,0.835422046263934,0.873013376070329,0.0112499999999986,"Non-significant",0.0589791021031016,"SEC23B","Protein transport protein Sec23B","SC23B_HUMAN",-0.0112499999999986
-0.0237950000000007,6.41058,-0.214631448655485,0.83601313428117,0.871837071878836,-8.60202218999435,"GRK6_HUMAN",9,0.214680947770515,0.835592161999456,0.873051879134016,0.0237950000000007,"Non-significant",0.0589599485599578,"GRK6","G protein-coupled receptor kinase 6","GRK6_HUMAN",-0.0237950000000007
-0.0105500000000003,13.825475,-0.239579805073863,0.81734022326831,0.858729658972797,-8.59561668599549,"NDUA6_HUMAN",10,0.214575031722574,0.835671882845161,0.873051879134016,0.0105500000000003,"Non-significant",0.0589599485599578,"NDUFA6","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6","NDUA6_HUMAN",-0.0105500000000003
0.0350000000000001,8.5985725,0.233590204910497,0.821812204362109,0.861646815623554,-8.59721776855266,"BCL7B_HUMAN",3,-0.214322089004744,0.835862275893017,0.873119879260371,-0.0350000000000001,"Non-significant",0.0589261236174602,"BCL7B","B-cell CLL/lymphoma 7 protein family member B","BCL7B_HUMAN",0.0350000000000001
-0.0580950000000007,6.08874,-0.208035133820176,0.840969706690436,0.875685266662927,-8.60359971495448,"ANGL2_HUMAN",9,0.214064822717183,0.836055935236128,0.873119879260371,0.0580950000000007,"Non-significant",0.0589261236174602,"ANGPTL2","Angiopoietin-related protein 2","ANGL2_HUMAN",-0.0580950000000007
-0.00937500000000036,11.3005375,-0.214812352027264,0.83587731146634,0.871837071878836,-8.60197824150539,"MISP3_HUMAN",15,0.21402140814354,0.836088617100154,0.873119879260371,0.00937500000000036,"Non-significant",0.0589261236174602,"MISP3","Uncharacterized protein MISP3","MISP3_HUMAN",-0.00937500000000036
-0.0310275000000013,7.13190875,-0.22911178017812,0.825160539328812,0.864154760838539,-8.59838881026579,"TM219_HUMAN",4,0.213663081038627,0.836358373588698,0.873119879260371,0.0310275000000013,"Non-significant",0.0589261236174602,"TMEM219","Insulin-like growth factor-binding protein 3 receptor","TM219_HUMAN",-0.0310275000000013
0.00382500000000086,14.2064375,0.180018169092655,0.862105183621413,0.891915484014177,-8.6097571473952,"PRS10_HUMAN",26,-0.213662834908419,0.836358558888884,0.873119879260371,-0.00382500000000086,"Non-significant",0.0589261236174602,"PSMC6","26S proteasome regulatory subunit 10B","PRS10_HUMAN",0.00382500000000086
-0.0602849999999995,7.1143725,-0.206153815569227,0.842384780672702,0.87671327052873,-8.60404072125726,"BLTP1_HUMAN",67,0.21359672866801,0.836408327652469,0.873119879260371,0.0602849999999995,"Non-significant",0.0589261236174602,"BLTP1","Bridge-like lipid transfer protein family member 1","BLTP1_HUMAN",-0.0602849999999995
0.0371249999999996,6.74137,0.206450432720562,0.842161632291176,0.876648955331444,-8.60397145309066,"RHG32_HUMAN",18,-0.213498210413997,0.836482499598799,0.873119879260371,-0.0371249999999996,"Non-significant",0.0589261236174602,"ARHGAP32","Rho GTPase-activating protein 32","RHG32_HUMAN",0.0371249999999996
-0.0138075000000004,7.78625625,-0.214368392283432,0.836210648473199,0.871837071878836,-8.60208603142682,"ZBED1_HUMAN",12,0.212486794210567,0.837244070941108,0.873709398736363,0.0138075000000004,"Non-significant",0.0586329924359042,"ZBED1","E3 SUMO-protein ligase ZBED1","ZBED1_HUMAN",-0.0138075000000004
0.0186500000000009,14.2347,0.221535915737733,0.830833515786577,0.868107718890945,-8.60031890915134,"SURF4_HUMAN",8,-0.212465065925278,0.837260433822014,0.873709398736363,-0.0186500000000009,"Non-significant",0.0586329924359042,"SURF4","Surfeit locus protein 4","SURF4_HUMAN",0.0186500000000009
0.0129899999999994,7.6339575,0.224149076035405,0.828875487580948,0.866772133302641,-8.59966038497928,"SYBU_HUMAN",10,-0.212315544944545,0.837373035619868,0.873715686141235,-0.0129899999999994,"Non-significant",0.0586298671686013,"SYBU","Syntabulin","SYBU_HUMAN",0.0129899999999994
0.0491199999999994,6.679055,0.206378097703044,0.842216049303544,0.876648955331444,-8.60398835435736,"PKHA8_HUMAN",9,-0.211924753517104,0.8376673531887,0.873911550196101,-0.0491199999999994,"Non-significant",0.0585325206901085,"PLEKHA8","Pleckstrin homology domain-containing family A member 8","PKHA8_HUMAN",0.0491199999999994
-0.00427499999999981,12.3747375,-0.162519800230163,0.87536826380319,0.902329002490476,-8.61315574987202,"TENS1_HUMAN",76,0.210070203154671,0.839064447100877,0.875257709292911,0.00427499999999981,"Non-significant",0.0578640552688704,"TNS1","Tensin-1","TENS1_HUMAN",-0.00427499999999981
0.0138124999999985,9.35171375,0.218680862539809,0.832974259046,0.870122703320478,-8.60102968241934,"PIP30_HUMAN",10,-0.209839920320809,0.83923796953985,0.875311379955173,-0.0138124999999985,"Non-significant",0.0578374252174076,"PSME3IP1","PSME3-interacting protein","PIP30_HUMAN",0.0138124999999985
0.00764749999999736,8.89107375,0.191497772429072,0.853429506976141,0.885360323921202,-8.60734062968564,"HPS3_HUMAN",35,-0.209718532860994,0.839329441062164,0.875311379955173,-0.00764749999999736,"Non-significant",0.0578374252174076,"HPS3","BLOC-2 complex member HPS3","HPS3_HUMAN",0.00764749999999736
0.0271749999999997,13.3838125,0.3502142466944,0.736209694119271,0.790579648722283,-8.55892590975522,"PROF3_HUMAN",1,-0.209550611346144,0.839455982634795,0.875331995120841,-0.0271749999999997,"Non-significant",0.0578271969175484,"PFN3","Profilin-3","PROF3_HUMAN",0.0271749999999997
-0.173525,5.756205,-0.203378935000789,0.844473099777473,0.87832916416845,-8.60468396336164,"CNBP1_HUMAN",2,0.209152707381188,0.839755853357406,0.875533318812669,0.173525,"Non-significant",0.0577273219949867,"CTNNBIP1","Beta-catenin-interacting protein 1","CNBP1_HUMAN",-0.173525
-0.0198400000000003,8.8775625,-0.228335889414203,0.825741038144257,0.864439411404242,-8.59858942391635,"RAB2B_HUMAN",6,0.208541275991346,0.840216698500676,0.87585964240547,0.0198400000000003,"Non-significant",0.057565484485705,"RAB2B","Ras-related protein Rab-2B","RAB2B_HUMAN",-0.0198400000000003
0.121675,15.5429875,0.201419584139676,0.845948472912143,0.879417395502631,-8.60513296775663,"K1C14_HUMAN",42,-0.208453955594988,0.840282518604419,0.87585964240547,-0.121675,"Non-significant",0.057565484485705,"KRT14","Keratin, type I cytoskeletal 14","K1C14_HUMAN",0.121675
0.21091,8.178095,0.20016041259182,0.846896966028488,0.880291787435215,-8.60541925067747,"EXTL3_HUMAN",17,-0.207088861497744,0.841311669770838,0.876820883394524,-0.21091,"Non-significant",0.0570891150697893,"EXTL3","Exostosin-like 3","EXTL3_HUMAN",0.21091
0.02956,6.7797625,0.205449359478656,0.842914812710574,0.877042217870452,-8.60420483644024,"TM260_HUMAN",8,-0.206844920057963,0.841495612916162,0.876901110294482,-0.02956,"Non-significant",0.0570493800375531,"TMEM260","Protein O-mannosyl-transferase TMEM260","TM260_HUMAN",0.02956
-0.0175349999999987,8.9501725,-0.198181041190614,0.848388509198296,0.881168104742716,-8.60586568762034,"SRAC1_HUMAN",24,0.206167642630536,0.842006366106485,0.877317375539734,0.0175349999999987,"Non-significant",0.0568432692208289,"SERAC1","Protein SERAC1","SRAC1_HUMAN",-0.0175349999999987
-0.0119874999999983,9.13986375,-0.21019600083359,0.839345137988932,0.874326739673858,-8.60308829472629,"TATD3_HUMAN",12,0.206031422316811,0.842109103210803,0.877317375539734,0.0119874999999983,"Non-significant",0.0568432692208289,"TATDN3","Putative deoxyribonuclease TATDN3","TATD3_HUMAN",-0.0119874999999983
0.0190849999999987,8.285135,0.197527599823448,0.848881051792832,0.881460020595014,-8.60601210442851,"KDM4A_HUMAN",26,-0.205567760833813,0.842458820099865,0.877570191509364,-0.0190849999999987,"Non-significant",0.0567181368951248,"KDM4A","Lysine-specific demethylase 4A","KDM4A_HUMAN",0.0190849999999987
0.0131699999999988,9.21374,0.198043152061953,0.8484924394778,0.881168104742716,-8.60589662429772,"GRAM4_HUMAN",19,-0.204794751882698,0.843041945703735,0.878066048898389,-0.0131699999999988,"Non-significant",0.0564728148533099,"GRAMD4","GRAM domain-containing protein 4","GRAM4_HUMAN",0.0131699999999988
-0.00672499999999943,14.0232875,-0.181431870995018,0.861035658625517,0.891258879976262,-8.60946754337428,"CAN1_HUMAN",44,0.203330549102785,0.844146763074828,0.879105076687938,0.00672499999999943,"Non-significant",0.0559592119587867,"CAPN1","Calpain-1 catalytic subunit","CAN1_HUMAN",-0.00672499999999943
-0.003524999999998,12.8434625,-0.143803735096247,0.889601646143256,0.913675055760763,-8.61640918261108,"GCN1_HUMAN",161,0.202355113695424,0.844882985316404,0.87976002967406,0.003524999999998,"Non-significant",0.0556357733051943,"GCN1","Stalled ribosome sensor GCN1","GCN1_HUMAN",-0.003524999999998
-0.075522499999999,5.40772875,-0.198412581436242,0.848213999107366,0.881143003566356,-8.6058136915565,"TPBG_HUMAN",3,0.201097982045608,0.845832062172249,0.880636429475247,0.075522499999999,"Non-significant",0.0552033529523093,"TPBG","Trophoblast glycoprotein","TPBG_HUMAN",-0.075522499999999
0.0136499999999966,10.17585,0.19992642060106,0.847073254498641,0.880298138732653,-8.60547225505195,"ITPK1_HUMAN",13,-0.200948301432207,0.845945082184166,0.880642258253434,-0.0136499999999966,"Non-significant",0.0552004784427609,"ITPK1","Inositol-tetrakisphosphate 1-kinase","ITPK1_HUMAN",0.0136499999999966
0.0154500000000048,11.695625,0.237856206081284,0.818626368990291,0.859405682287413,-8.59608151136326,"RL36A_HUMAN",6,-0.200467601761149,0.84630807206636,0.880908275114274,-0.0154500000000048,"Non-significant",0.0550693103003252,"RPL36A","Large ribosomal subunit protein eL42","RL36A_HUMAN",0.0154500000000048
0.011375000000001,10.8096125,0.208035060990751,0.840969761458554,0.875685266662927,-8.6035997321033,"SNAPN_HUMAN",11,-0.199434174510552,0.847088575148457,0.881608751944529,-0.011375000000001,"Non-significant",0.0547241071239277,"SNAPIN","SNARE-associated protein Snapin","SNAPN_HUMAN",0.011375000000001
0.0687449999999989,6.2537675,0.194097347146702,0.85146783960688,0.88392216653124,-8.60677287438839,"ALKL2_HUMAN",5,-0.198477119342267,0.847811558993914,0.882249195307452,-0.0687449999999989,"Non-significant",0.0544087290843916,"ALKAL2","ALK and LTK ligand 2","ALKL2_HUMAN",0.0687449999999989
-0.0093500000000013,10.225575,-0.224696433081916,0.828465519427911,0.86662757793416,-8.59952148475036,"MSRB2_HUMAN",10,0.198287694538381,0.847954673640266,0.88228612952188,0.0093500000000013,"Non-significant",0.0543905482916398,"MSRB2","Methionine-R-sulfoxide reductase B2, mitochondrial","MSRB2_HUMAN",-0.0093500000000013
0.0193500000000011,11.39005,0.29995489500804,0.772695005656469,0.821068973741366,-8.57725904599989,"UQCC3_HUMAN",3,-0.197655263376746,0.848432533165077,0.882671307980622,-0.0193500000000011,"Non-significant",0.0542009903133216,"UQCC3","Ubiquinol-cytochrome-c reductase complex assembly factor 3","UQCC3_HUMAN",0.0193500000000011
0.118175000000001,8.2396025,0.191442407808512,0.853471297810824,0.885360323921202,-8.60735263908754,"SAMC_HUMAN",5,-0.197304462640246,0.848697624141783,0.882792881370636,-0.118175000000001,"Non-significant",0.0541411775424579,"SLC25A26","Mitochondrial S-adenosylmethionine carrier protein","SAMC_HUMAN",0.118175000000001
-0.207564999999999,8.074415,-0.191104039411676,0.853726719075714,0.8854822422802,-8.60742596147654,"K2C6A_HUMAN",3,0.197215626470684,0.848764758595189,0.882792881370636,0.207564999999999,"Non-significant",0.0541411775424579,"KRT6A","Keratin, type II cytoskeletal 6A","K2C6A_HUMAN",-0.207564999999999
0.017707500000002,9.28877375,0.1906074062407,0.854101642209963,0.88575904653223,-8.60753334635527,"TTC4_HUMAN",17,-0.196485623483152,0.849316479767373,0.883254662074454,-0.017707500000002,"Non-significant",0.0539140615547459,"TTC4","Tetratricopeptide repeat protein 4","TTC4_HUMAN",0.017707500000002
