"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BD_vs_BDM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","BDM_vs_BD"
-0.00682500000000097,11.9381125,-0.179083747164215,0.862778587911431,0.910186444948902,-8.637302738761,"STEA3_HUMAN",15,0.176108332505502,0.864694983373779,0.912325543590507,0.00682500000000097,"Non-significant",0.0398501654462955,"STEAP3","Metalloreductase STEAP3","STEA3_HUMAN",-0.00682500000000097
0.0060249999999975,12.5143375,0.181632666394906,0.860849585148451,0.908853174378236,-8.63678204911318,"PURA_HUMAN",15,-0.175771189242613,0.864951020981303,0.912478248617259,-0.0060249999999975,"Non-significant",0.0397774793296671,"PURA","Transcriptional activator protein Pur-alpha","PURA_HUMAN",0.0060249999999975
0.0186250000000001,9.0500325,0.177347531319417,0.864093115117445,0.911221424972063,-8.63765323423385,"GPN1_HUMAN",8,-0.174926592910022,0.865592509820668,0.913037492988914,-0.0186250000000001,"Non-significant",0.039511388222691,"GPN1","GPN-loop GTPase 1","GPN1_HUMAN",0.0186250000000001
0.0684950000000004,6.3674675,0.17068584359401,0.869141044412817,0.914662167149714,-8.63896663045383,"BCL3_HUMAN",3,-0.173976401427378,0.866314327717986,0.91368131463168,-0.0684950000000004,"Non-significant",0.0392052565978407,"BCL3","B-cell lymphoma 3 protein","BCL3_HUMAN",0.0684950000000004
0.00822499999999593,15.9076125,0.23401874362098,0.821447540527906,0.879601219598716,-8.62447013780798,"TBA4A_HUMAN",8,-0.173731996805949,0.866500012671482,0.913755327919561,-0.00822499999999593,"Non-significant",0.0391700777448144,"TUBA4A","Tubulin alpha-4A chain","TBA4A_HUMAN",0.00822499999999593
-0.0277425000000004,8.35691625,-0.19924419380085,0.847549678977172,0.899910927114992,-8.63298530812603,"CRLS1_HUMAN",2,0.173568592610775,0.866624162977585,0.913755327919561,0.0277425000000004,"Non-significant",0.0391700777448144,"CRLS1","Cardiolipin synthase (CMP-forming)","CRLS1_HUMAN",-0.0277425000000004
0.255064999999998,7.3959325,0.167487331879805,0.871567061953939,0.916391788367115,-8.63957951580836,"ORML2_HUMAN",1,-0.173443923134433,0.866718886301842,0.913755327919561,-0.255064999999998,"Non-significant",0.0391700777448144,"ORMDL2","ORM1-like protein 2","ORML2_HUMAN",0.255064999999998
-0.0103500000000025,14.8078,-0.165134963469652,0.873352236045565,0.917876492965146,-8.64002292482409,"RL4_HUMAN",23,0.172714830909574,0.867272893438675,0.914164986769538,0.0103500000000025,"Non-significant",0.0389754165448081,"RPL4","Large ribosomal subunit protein uL4","RL4_HUMAN",-0.0103500000000025
0.031467499999998,9.12220125,0.194246024657205,0.851319039838137,0.902321044742417,-8.63409814826905,"SMLR1_HUMAN",1,-0.172552301759173,0.867396403341897,0.914164986769538,-0.031467499999998,"Non-significant",0.0389754165448081,"SMLR1","Small leucine-rich protein 1","SMLR1_HUMAN",0.031467499999998
-0.0135249999999978,14.2392375,-0.183339486444042,0.859558441262691,0.907723831182731,-8.63642930612654,"QCR8_HUMAN",8,0.172492314970526,0.867441989763386,0.914164986769538,0.0135249999999978,"Non-significant",0.0389754165448081,"UQCRQ","Cytochrome b-c1 complex subunit 8","QCR8_HUMAN",-0.0135249999999978
0.0481600000000029,9.8896175,0.176108337499767,0.865031616811935,0.911507608563527,-8.63790132401677,"LSM5_HUMAN",1,-0.172070790868481,0.867762338161914,0.914385044762387,-0.0481600000000029,"Non-significant",0.0388708856642672,"LSM5","U6 snRNA-associated Sm-like protein LSm5","LSM5_HUMAN",0.0481600000000029
-0.0117749999999983,9.389235,-0.162949514211956,0.875011442828119,0.919070314965396,-8.64042929238364,"OCRL_HUMAN",33,0.171655065470442,0.868078305262039,0.914600430091016,0.0117749999999983,"Non-significant",0.038768598728231,"OCRL","Inositol polyphosphate 5-phosphatase OCRL","OCRL_HUMAN",-0.0117749999999983
0.0158274999999986,9.76474625,0.223346810025831,0.829434131350902,0.885954528835791,-8.62722679881111,"FUCT1_HUMAN",4,-0.171267514744977,0.868372881367223,0.914793225578064,-0.0158274999999986,"Non-significant",0.0386770601835209,"SLC35C1","GDP-fucose transporter 1","FUCT1_HUMAN",0.0158274999999986
0.00962500000000155,14.9433375,0.267586798584864,0.796477152385269,0.862324312632651,-8.61497460488509,"ARF4_HUMAN",6,-0.170446790621449,0.868996783723194,0.91490289841246,-0.00962500000000155,"Non-significant",0.0386249965580641,"ARF4","ADP-ribosylation factor 4","ARF4_HUMAN",0.00962500000000155
-0.0187324999999987,10.18335875,-0.175225784167914,0.865700158954128,0.911936752772144,-8.63807696184939,"AN32E_HUMAN",7,0.170426814659943,0.869011970378932,0.91490289841246,0.0187324999999987,"Non-significant",0.0386249965580641,"ANP32E","Acidic leucine-rich nuclear phosphoprotein 32 family member E","AN32E_HUMAN",-0.0187324999999987
0.0654374999999998,5.70476625,0.166279888814383,0.872483271941039,0.917119869646447,-8.63980788990009,"CCD61_HUMAN",4,-0.170268880071247,0.86913204165,0.91490289841246,-0.0654374999999998,"Non-significant",0.0386249965580641,"CCDC61","Centrosomal protein CCDC61","CCD61_HUMAN",0.0654374999999998
0.00990499999999805,9.624815,0.199463931934959,0.847384060541488,0.899851622839264,-8.63293574175331,"HINT3_HUMAN",8,-0.170265313070697,0.86913475353797,0.91490289841246,-0.00990499999999805,"Non-significant",0.0386249965580641,"HINT3","Adenosine 5'-monophosphoramidase HINT3","HINT3_HUMAN",0.00990499999999805
0.0594475000000001,6.17914625,0.166744594452752,0.872130627691316,0.916866746064813,-8.63972019021987,"AP4AT_HUMAN",4,-0.17025731548151,0.869140833881834,0.91490289841246,-0.0594475000000001,"Non-significant",0.0386249965580641,"TEPSIN","AP-4 complex accessory subunit Tepsin","AP4AT_HUMAN",0.0594475000000001
-0.0449875000000013,5.86122125,-0.165036471762625,0.873426997026238,0.917876492965146,-8.64004135422987,"I5P2_HUMAN",9,0.170249739868659,0.869146593417448,0.91490289841246,0.0449875000000013,"Non-significant",0.0386249965580641,"INPP5B","Type II inositol 1,4,5-trisphosphate 5-phosphatase","I5P2_HUMAN",-0.0449875000000013
0.00690750000000051,9.49257875,0.154004588363366,0.881809377943673,0.923969178594357,-8.64203649963701,"PRC2A_HUMAN",45,-0.168532762842443,0.870452179785691,0.916159580162164,-0.00690750000000051,"Non-significant",0.0380288726775501,"PRRC2A","Protein PRRC2A","PRC2A_HUMAN",0.00690750000000051
0.00367499999999943,13.4793625,0.140986769043723,0.891721448484827,0.929962899524441,-8.64421443919097,"ASPH_HUMAN",33,-0.16648331111923,0.872011135075516,0.917682578350331,-0.00367499999999943,"Non-significant",0.0373075130359176,"ASPH","Aspartyl/asparaginyl beta-hydroxylase","ASPH_HUMAN",0.00367499999999943
-0.0272049999999986,9.1853575,-0.168347702123543,0.870914339515982,0.915977327873827,-8.63941578620837,"FA50B_HUMAN",5,0.165542068107301,0.872727310715903,0.918318379315745,0.0272049999999986,"Non-significant",0.0370067235828916,"FAM50B","Protein FAM50B","FA50B_HUMAN",-0.0272049999999986
0.0536449999999995,6.431085,0.163673157767466,0.874461973468109,0.918637204444058,-8.64029533149931,"UIMC1_HUMAN",3,-0.165382762620796,0.872848535957839,0.918328066963855,-0.0536449999999995,"Non-significant",0.0370021420891313,"UIMC1","BRCA1-A complex subunit RAP80","UIMC1_HUMAN",0.0536449999999995
0.00512500000000138,10.5581875,0.145844657865988,0.888020022421723,0.92839113910864,-8.64342404135433,"HECD3_HUMAN",41,-0.164546850690943,0.87348469100562,0.91887944268755,-0.00512500000000138,"Non-significant",0.0367414644681361,"HECTD3","E3 ubiquitin-protein ligase HECTD3","HECD3_HUMAN",0.00512500000000138
0.125760000000001,6.0549925,0.158469104124042,0.878415083953203,0.92193660968485,-8.64124558499832,"SC5A3_HUMAN",5,-0.164057109331828,0.873857445190315,0.91889335408477,-0.125760000000001,"Non-significant",0.0367348895062486,"SLC5A3","Sodium/myo-inositol cotransporter","SC5A3_HUMAN",0.125760000000001
-0.00332500000000024,16.3227125,-0.14419045491923,0.889280098777433,0.929176427450599,-8.64369617578181,"QOR_HUMAN",25,0.163870466250394,0.873999512694065,0.91889335408477,0.00332500000000024,"Non-significant",0.0367348895062486,"CRYZ","Quinone oxidoreductase","QOR_HUMAN",-0.00332500000000024
-0.0332650000000001,7.2358975,-0.169505517533175,0.870036128658255,0.915433943971399,-8.63919413868029,"SR5A3_HUMAN",3,0.163846035289,0.874018109221646,0.91889335408477,0.0332650000000001,"Non-significant",0.0367348895062486,"SRD5A3","Polyprenal reductase","SR5A3_HUMAN",-0.0332650000000001
0.1249925,6.70615125,0.157848869497472,0.878886476441184,0.922077211910011,-8.64135680575443,"SPB12_HUMAN",11,-0.16373227957436,0.874104699682497,0.91889335408477,-0.1249925,"Non-significant",0.0367348895062486,"SERPINB12","Serpin B12","SPB12_HUMAN",0.1249925
0.112739999999999,6.94694,0.158151859388901,0.878656190648682,0.921953596689863,-8.64130252758523,"SAPL1_HUMAN",5,-0.163636873407084,0.874177323928894,0.91889335408477,-0.112739999999999,"Non-significant",0.0367348895062486,"PSAPL1","Proactivator polypeptide-like 1","SAPL1_HUMAN",0.112739999999999
0.00477499999999687,13.2380875,0.161656774585774,0.87599321484807,0.919865809571472,-8.64066713768153,"TWF2_HUMAN",18,-0.163630402220653,0.874182249914881,0.91889335408477,-0.00477499999999687,"Non-significant",0.0367348895062486,"TWF2","Twinfilin-2","TWF2_HUMAN",0.00477499999999687
0.0131499999999996,9.631415,0.161019396955963,0.876477357493035,0.920256323863717,-8.6407837136346,"EBP2_HUMAN",13,-0.163498670660697,0.87428252767275,0.91889335408477,-0.0131499999999996,"Non-significant",0.0367348895062486,"EBNA1BP2","Probable rRNA-processing protein EBP2","EBP2_HUMAN",0.0131499999999996
-0.0431125000000012,6.86065375,-0.159037308776056,0.877983281546582,0.92171941889088,-8.64114331411726,"BUD23_HUMAN",7,0.163285906371429,0.874444494944415,0.918945772279748,0.0431125000000012,"Non-significant",0.0367101159202367,"BUD23","18S rRNA (guanine-N(7))-methyltransferase","BUD23_HUMAN",-0.0431125000000012
0.0366950000000017,10.0295475,0.158683679128301,0.878252014270347,0.921883484377504,-8.64120700646388,"K1143_HUMAN",8,-0.162881150698357,0.874752633528795,0.919151767453097,-0.0366950000000017,"Non-significant",0.0366127733521466,"KIAA1143","Uncharacterized protein KIAA1143","K1143_HUMAN",0.0366950000000017
0.00797499999999829,10.5493375,0.192997955309354,0.852260919996307,0.90304187955664,-8.63437166529638,"NIP7_HUMAN",9,-0.162602890078168,0.874964485279197,0.919256548804159,-0.00797499999999829,"Non-significant",0.0365632675245026,"NIP7","60S ribosome subunit biogenesis protein NIP7 homolog","NIP7_HUMAN",0.00797499999999829
0.00889999999999702,13.908125,0.268330810983927,0.795926444710407,0.861955745539751,-8.61475001161141,"EIF1B_HUMAN",6,-0.162250668508295,0.875232662128012,0.919420472081682,-0.00889999999999702,"Non-significant",0.0364858303517273,"EIF1B","Eukaryotic translation initiation factor 1b","EIF1B_HUMAN",0.00889999999999702
-0.00566250000000323,9.16504375,-0.146397801051518,0.88759874662165,0.928129403674016,-8.64333235476445,"ASPP2_HUMAN",36,0.161368779717491,0.875904196110898,0.919957194251496,0.00566250000000323,"Non-significant",0.0362323799727787,"TP53BP2","Apoptosis-stimulating of p53 protein 2","ASPP2_HUMAN",-0.00566250000000323
0.0166000000000004,12.261725,0.180650587465543,0.8615926960015,0.909286421449575,-8.63698353043503,"MIC13_HUMAN",5,-0.161255675172301,0.875990329888748,0.919957194251496,-0.0166000000000004,"Non-significant",0.0362323799727787,"MICOS13","MICOS complex subunit MIC13","MIC13_HUMAN",0.0166000000000004
-0.0116725000000013,9.99214625,-0.174544974333926,0.866215958656987,0.912169355050736,-8.63821185269221,"RAMAC_HUMAN",8,0.161137613016418,0.876080240976022,0.919957194251496,0.0116725000000013,"Non-significant",0.0362323799727787,"RAMAC","RNA guanine-N7 methyltransferase activating subunit","RAMAC_HUMAN",-0.0116725000000013
-0.0638500000000022,6.500175,-0.156989542214699,0.879539671270619,0.922334988130061,-8.641510184869,"DPOE4_HUMAN",4,0.160890314870082,0.876268578897278,0.920037117033796,0.0638500000000022,"Non-significant",0.0361946515698803,"POLE4","DNA polymerase epsilon subunit 4","DPOE4_HUMAN",-0.0638500000000022
0.0131499999999978,9.1996725,0.154944270237126,0.881094731562611,0.923802866012315,-8.64187189492831,"ANM3_HUMAN",19,-0.160598355416942,0.876490940930395,0.920152738346444,-0.0131499999999978,"Non-significant",0.0361400770943254,"PRMT3","Protein arginine N-methyltransferase 3","ANM3_HUMAN",0.0131499999999978
-0.00606750000000211,9.99470125,-0.144410749990694,0.889112270931713,0.929119489751202,-8.64366011297842,"NOTC2_HUMAN",53,0.160271378123344,0.87673998715319,0.920233177922596,0.00606750000000211,"Non-significant",0.0361021128132875,"NOTCH2","Neurogenic locus notch homolog protein 2","NOTC2_HUMAN",-0.00606750000000211
-0.0247775000000008,6.50009125,-0.154615652549259,0.881344638335853,0.92394671931935,-8.64192957221726,"HCFC2_HUMAN",17,0.1602030059909,0.876792065473701,0.920233177922596,0.0247775000000008,"Non-significant",0.0361021128132875,"HCFC2","Host cell factor 2","HCFC2_HUMAN",-0.0247775000000008
0.0111399999999993,7.8699675,0.152048901390585,0.883297091386581,0.92504720940051,-8.64237588886683,"NHSL1_HUMAN",24,-0.158904640407206,0.877781138071899,0.920932742343132,-0.0111399999999993,"Non-significant",0.035772086085277,"NHSL1","NHS-like protein 1","NHSL1_HUMAN",0.0111399999999993
0.00990499999999983,9.76583,0.193895486645731,0.851583554228335,0.902440793376925,-8.63417514562774,"DGUOK_HUMAN",7,-0.158781629736064,0.877874857418526,0.920932742343132,-0.00990499999999983,"Non-significant",0.035772086085277,"DGUOK","Deoxyguanosine kinase, mitochondrial","DGUOK_HUMAN",0.00990499999999983
-0.0107999999999997,12.0066,-0.185160308852078,0.858181563541005,0.906737009654486,-8.63604939926108,"SH3L2_HUMAN",7,0.15876476553054,0.877887706076699,0.920932742343132,0.0107999999999997,"Non-significant",0.035772086085277,"SH3BGRL2","SH3 domain-binding glutamic acid-rich-like protein 2","SH3L2_HUMAN",-0.0107999999999997
0.0188574999999993,9.61425125,0.179470232281826,0.862486034382479,0.909994917614873,-8.63722425720623,"ERG28_HUMAN",4,-0.158643041752996,0.877980447270602,0.920932742343132,-0.0188574999999993,"Non-significant",0.035772086085277,"ERG28","Ergosterol biosynthetic protein 28 homolog","ERG28_HUMAN",0.0188574999999993
-0.0134950000000007,9.124525,-0.152731305952098,0.882777921099241,0.924621617116594,-8.64225795413255,"UCKL1_HUMAN",20,0.158559077112617,0.878044420998988,0.920932742343132,0.0134950000000007,"Non-significant",0.035772086085277,"UCKL1","Uridine-cytidine kinase-like 1","UCKL1_HUMAN",-0.0134950000000007
-0.0049749999999964,15.7173375,-0.171629887155673,0.868425288830971,0.914026257264899,-8.63878353857756,"RS18_HUMAN",14,0.158334228635128,0.878215740631773,0.920932742343132,0.0049749999999964,"Non-significant",0.035772086085277,"RPS18","Small ribosomal subunit protein uS13","RS18_HUMAN",-0.0049749999999964
-0.00322500000000758,17.3357125,-0.131474065867942,0.898977817071945,0.935612561172503,-8.6456850530449,"AL4A1_HUMAN",33,0.158295880960753,0.878244959702196,0.920932742343132,0.00322500000000758,"Non-significant",0.035772086085277,"ALDH4A1","Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial","AL4A1_HUMAN",-0.00322500000000758
0.04033,6.8128725,0.156933587131325,0.879582207514128,0.922334988130061,-8.6415201433107,"D19L3_HUMAN",4,-0.15793474055369,0.878520140977969,0.921103480718428,-0.04033,"Non-significant",0.0356915765561764,"DPY19L3","Protein C-mannosyl-transferase DPY19L3","D19L3_HUMAN",0.04033
0.00565000000000104,15.8841,0.153698352082349,0.882042301985782,0.923969178594357,-8.64208992833512,"KAD4_HUMAN",18,-0.156929811192171,0.879285968462691,0.921788538293752,-0.00565000000000104,"Non-significant",0.0353686962838828,"AK4","Adenylate kinase 4, mitochondrial","KAD4_HUMAN",0.00565000000000104
-0.0725849999999992,7.552035,-0.154283045994686,0.881597593224164,0.923969178594357,-8.6419878257364,"TM45B_HUMAN",1,0.156747086229627,0.879425232470611,0.921816654621413,0.0725849999999992,"Non-significant",0.0353554496668714,"TMEM45B","Transmembrane protein 45B","TM45B_HUMAN",-0.0725849999999992
-0.0154425000000042,9.74452375,-0.167927602098704,0.87123303629053,0.916158085109,-8.63949583579435,"STX10_HUMAN",6,0.155671508487408,0.880245075847644,0.922428795224811,0.0154425000000042,"Non-significant",0.0350671482414946,"STX10","Syntaxin-10","STX10_HUMAN",-0.0154425000000042
-0.0101324999999974,9.68482875,-0.153782885336724,0.881978004548198,0.923969178594357,-8.64207519047087,"5NT3B_HUMAN",14,0.155635170125911,0.880272776933565,0.922428795224811,0.0101324999999974,"Non-significant",0.0350671482414946,"NT5C3B","7-methylguanosine phosphate-specific 5'-nucleotidase","5NT3B_HUMAN",-0.0101324999999974
-0.0905450000000005,9.717305,-0.151862486921876,0.883438925305465,0.925077571804088,-8.64240801419359,"PLCH1_HUMAN",1,0.155508541317824,0.880369308680489,0.922428795224811,0.0905450000000005,"Non-significant",0.0350671482414946,"PLCH1","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase eta-1","PLCH1_HUMAN",-0.0905450000000005
-0.0137649999999985,6.7759,-0.158239432631745,0.878589633419722,0.921953596689863,-8.64128682029634,"XPA_HUMAN",9,0.155390497666873,0.880459297710923,0.922428795224811,0.0137649999999985,"Non-significant",0.0350671482414946,"XPA","DNA repair protein complementing XP-A cells","XPA_HUMAN",-0.0137649999999985
0.00332499999999847,13.0288125,0.128517911418233,0.901234930133815,0.936953587732759,-8.6461212455609,"CHDH_HUMAN",36,-0.15442358353896,0.881196481789002,0.9230831532975,-0.00332499999999847,"Non-significant",0.0347591750394849,"CHDH","Choline dehydrogenase, mitochondrial","CHDH_HUMAN",0.00332499999999847
-0.0312149999999969,7.97288,-0.153862013479388,0.881917819190064,0.923969178594357,-8.64206138766027,"M17L2_HUMAN",5,0.154200584401078,0.881366515947012,0.923143311324084,0.0312149999999969,"Non-significant",0.0347308726621792,"MPV17L2","Mpv17-like protein 2","M17L2_HUMAN",-0.0312149999999969
-0.0173000000000023,11.725275,-0.19691050084175,0.849309107266039,0.901195451898394,-8.63350838476948,"JAGN1_HUMAN",3,0.15398495946014,0.881530933622684,0.923197572028457,0.0173000000000023,"Non-significant",0.0347053463634193,"JAGN1","Protein jagunal homolog 1","JAGN1_HUMAN",-0.0173000000000023
-0.00244999999999784,14.6946,-0.112720349751616,0.913312815017851,0.944178872322363,-8.64828478307012,"XRCC6_HUMAN",43,0.153152969317962,0.882165397703692,0.923744019718337,0.00244999999999784,"Non-significant",0.0344483601930403,"XRCC6","X-ray repair cross-complementing protein 6","XRCC6_HUMAN",-0.00244999999999784
0.0262974999999983,7.61558125,0.148441238614104,0.886042794101011,0.926975347886689,-8.64299065202957,"RXRB_HUMAN",11,-0.15278838795968,0.882443451049059,0.923917166245235,-0.0262974999999983,"Non-significant",0.0343669636881144,"RXRB","Retinoic acid receptor RXR-beta","RXRB_HUMAN",0.0262974999999983
-0.0675325000000004,6.27637125,-0.149068505821866,0.885565275619062,0.926712296339682,-8.64288481630635,"ABHEA_HUMAN",3,0.152521307670169,0.882647154826495,0.924012434589146,0.0675325000000004,"Non-significant",0.0343221843674317,"ABHD14A","Protein ABHD14A","ABHEA_HUMAN",-0.0675325000000004
0.0160225000000018,6.14222625,0.157222465990874,0.879362610546849,0.922334988130061,-8.641468693056,"TM10A_HUMAN",7,-0.151991945205237,0.883050930399792,0.92431710002777,-0.0160225000000018,"Non-significant",0.0341790123653173,"TRMT10A","tRNA methyltransferase 10 homolog A","TM10A_HUMAN",0.0160225000000018
0.0451524999999995,6.52254875,0.14920431180122,0.885461897530295,0.926712296339682,-8.64286184401681,"ACTMP_HUMAN",4,-0.151416510369725,0.883489889503817,0.924658510679471,-0.0451524999999995,"Non-significant",0.0340186286772651,"ACTMAP","Actin maturation protease","ACTMP_HUMAN",0.0451524999999995
-0.0180124999999975,8.20107875,-0.146661508049153,0.887397920059556,0.928129403674016,-8.64328852239255,"NGRN_HUMAN",13,0.150717899518538,0.884022868810869,0.925098222939942,0.0180124999999975,"Non-significant",0.0338121532975852,"NGRN","Neugrin","NGRN_HUMAN",-0.0180124999999975
0.00911999999999757,9.2224075,0.142336490720189,0.890692746936685,0.929730426531852,-8.64399750494275,"XIAP_HUMAN",27,-0.149723138069985,0.884781894143543,0.92577434182371,-0.00911999999999757,"Non-significant",0.0334948600176669,"XIAP","E3 ubiquitin-protein ligase XIAP","XIAP_HUMAN",0.00911999999999757
0.00801999999999836,9.7950175,0.144506792596315,0.889039104492623,0.929119489751202,-8.64364437345135,"RFC4_HUMAN",18,-0.148882954022773,0.885423072556218,0.926326997041332,-0.00801999999999836,"Non-significant",0.0332356786073464,"RFC4","Replication factor C subunit 4","RFC4_HUMAN",0.00801999999999836
-0.00299999999999656,13.670375,-0.132303245744332,0.89834489111443,0.935310060624346,-8.64556093132152,"SUCB1_HUMAN",24,0.148662649010034,0.885591211170459,0.926384681533166,0.00299999999999656,"Non-significant",0.0332086349428703,"SUCLA2","Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial","SUCB1_HUMAN",-0.00299999999999656
-0.00354999999999706,13.4312,-0.126524483530839,0.902757523564998,0.937678649081286,-8.6464098096309,"LETM1_HUMAN",36,0.148291701845404,0.885874335118794,0.926562617925985,0.00354999999999706,"Non-significant",0.0331252253458557,"LETM1","Mitochondrial proton/calcium exchanger protein","LETM1_HUMAN",-0.00354999999999706
-0.0310699999999997,7.50037,-0.142432419148625,0.890619642802351,0.929730426531852,-8.64398200859626,"FBX30_HUMAN",14,0.147456971490324,0.886511503756028,0.927052755107125,0.0310699999999997,"Non-significant",0.0328955510766383,"FBXO30","F-box only protein 30","FBX30_HUMAN",-0.0310699999999997
0.00974999999999682,16.13085,0.143711454943414,0.889645037176384,0.929370975016357,-8.64377440025108,"RHOA_HUMAN",16,-0.147268264089859,0.886655560647118,0.927052755107125,-0.00974999999999682,"Non-significant",0.0328955510766383,"RHOA","Transforming protein RhoA","RHOA_HUMAN",0.00974999999999682
0.00764999999999816,12.0467,0.145729080380963,0.888108051517467,0.92839113910864,-8.64344315539149,"PSD10_HUMAN",15,-0.146892529620376,0.886942405092202,0.927052755107125,-0.00764999999999816,"Non-significant",0.0328955510766383,"PSMD10","26S proteasome non-ATPase regulatory subunit 10","PSD10_HUMAN",0.00764999999999816
-0.00407500000000027,11.6934375,-0.140969818991796,0.891734368524229,0.929962899524441,-8.644217150422,"PP2BA_HUMAN",20,0.14689150033396,0.88694319089791,0.927052755107125,0.00407500000000027,"Non-significant",0.0328955510766383,"PPP3CA","Protein phosphatase 3 catalytic subunit alpha","PP2BA_HUMAN",-0.00407500000000027
0.0544850000000014,6.347275,0.143499683566424,0.889806389717418,0.929370975016357,-8.64380890167896,"ONEC2_HUMAN",4,-0.146799132751092,0.887013709203364,0.927052755107125,-0.0544850000000014,"Non-significant",0.0328955510766383,"ONECUT2","One cut domain family member 2","ONEC2_HUMAN",0.0544850000000014
-0.00764749999999914,9.75030875,-0.145623076444477,0.888188790440237,0.92839113910864,-8.64346067292443,"CNOT9_HUMAN",15,0.146788999402628,0.887021445603841,0.927052755107125,0.00764749999999914,"Non-significant",0.0328955510766383,"CNOT9","CCR4-NOT transcription complex subunit 9","CNOT9_HUMAN",-0.00764749999999914
0.00996250000000032,8.84647625,0.148824704897957,0.885750867465337,0.926788208229845,-8.64292600433891,"GKAP1_HUMAN",11,-0.146256802842513,0.887427774263143,0.927359196100605,-0.00996250000000032,"Non-significant",0.0327520170214117,"GKAP1","G kinase-anchoring protein 1","GKAP1_HUMAN",0.00996250000000032
0.00294999999999845,13.63305,0.122709999843732,0.905672261545492,0.939290823367258,-8.64694946549158,"SUOX_HUMAN",30,-0.145511568872035,0.887996815395536,0.927760136492647,-0.00294999999999845,"Non-significant",0.0325642919522071,"SUOX","Sulfite oxidase, mitochondrial","SUOX_HUMAN",0.00294999999999845
-0.00942750000000103,8.21692625,-0.139377940102621,0.892947920876353,0.930754870355288,-8.64447033301798,"RBM28_HUMAN",22,0.14535557653867,0.888115935853378,0.927760136492647,0.00942750000000103,"Non-significant",0.0325642919522071,"RBM28","RNA-binding protein 28","RBM28_HUMAN",-0.00942750000000103
-0.0105149999999998,8.1537275,-0.13853937606641,0.893587314593214,0.931302924616726,-8.64460255354759,"FIG4_HUMAN",28,0.145274493122329,0.888177854799987,0.927760136492647,0.0105149999999998,"Non-significant",0.0325642919522071,"FIG4","Polyphosphoinositide phosphatase","FIG4_HUMAN",-0.0105149999999998
0.0280325000000001,7.10105625,0.15137901085561,0.883806800504031,0.925268967596851,-8.64249115048563,"RELL1_HUMAN",3,-0.145147514184663,0.88827482328135,0.927760136492647,-0.0280325000000001,"Non-significant",0.0325642919522071,"RELL1","RELT-like protein 1","RELL1_HUMAN",0.0280325000000001
0.0118999999999989,10.176725,0.142689606871876,0.890423653465291,0.929730426531852,-8.64394041107918,"ITPK1_HUMAN",13,-0.145013330565198,0.888377295860854,0.927760136492647,-0.0118999999999989,"Non-significant",0.0325642919522071,"ITPK1","Inositol-tetrakisphosphate 1-kinase","ITPK1_HUMAN",0.0118999999999989
-0.00615000000000521,13.35355,-0.188959363838857,0.855310475384062,0.905103301561707,-8.63524476969955,"LTOR1_HUMAN",9,0.144814429352279,0.888529195729238,0.92780057910945,0.00615000000000521,"Non-significant",0.0325453607416393,"LAMTOR1","Ragulator complex protein LAMTOR1","LTOR1_HUMAN",-0.00615000000000521
-0.0127250000000014,11.4060875,-0.255692359085791,0.805297819854779,0.868433507914954,-8.61848206453466,"UQCC3_HUMAN",3,0.144508671267422,0.888762711258473,0.927926223496811,0.0127250000000014,"Non-significant",0.032486551800453,"UQCC3","Ubiquinol-cytochrome-c reductase complex assembly factor 3","UQCC3_HUMAN",-0.0127250000000014
0.0221450000000001,6.9051025,0.141600954044276,0.891253314628699,0.929934411776259,-8.6441159790598,"CQ080_HUMAN",9,-0.144356920423676,0.888878611700351,0.927929053701704,-0.0221450000000001,"Non-significant",0.0324852271903038,"MTNAP1","Mitochondrial nucleoid-associated protein 1","CQ080_HUMAN",0.0221450000000001
-0.00404999999999767,11.4181,-0.122806247686521,0.905598697014898,0.939290823367258,-8.64693605106883,"PO210_HUMAN",59,0.143743213995776,0.889347362066023,0.928300187702732,0.00404999999999767,"Non-significant",0.0323115617321311,"NUP210","Nuclear pore membrane glycoprotein 210","PO210_HUMAN",-0.00404999999999767
-0.012240000000002,9.7108475,-0.143625265001314,0.8897107062203,0.929370975016357,-8.64378844827282,"TIMP3_HUMAN",10,0.14258464690781,0.890232404926019,0.929105697719097,0.012240000000002,"Non-significant",0.0319348766145682,"TIMP3","Metalloproteinase inhibitor 3","TIMP3_HUMAN",-0.012240000000002
0.0175049999999999,8.293355,0.15132560776236,0.883847436600505,0.925268967596851,-8.64250031727736,"LYRM9_HUMAN",5,-0.142066631584368,0.890628176157303,0.92940043128024,-0.0175049999999999,"Non-significant",0.0317971303265015,"LYRM9","LYR motif-containing protein 9","LYRM9_HUMAN",0.0175049999999999
0.0036499999999986,13.932475,0.124102897736912,0.904607732908715,0.938612099023623,-8.64675431111353,"ERF3B_HUMAN",32,-0.141528854695951,0.891039080185622,0.9297108793893,-0.0036499999999986,"Non-significant",0.0316520869381243,"GSPT2","Eukaryotic peptide chain release factor GTP-binding subunit ERF3B","ERF3B_HUMAN",0.0036499999999986
