logFC,AveExpr,t,P.Value,adj.P.Val,B,gene,count,sca.t,sca.P.Value,sca.adj.pval,BD_vs_BDM,Diff_Abund,negLog10_sca_adjPval,Genes,ProtDesc,Protein.Names,Protein.Ids
0.0398941040039063,12.08756303787233,,0.29804271319561115,0.43774188778003903,,PUR8_HUMAN,8,,0.29804271319561115,0.43774188778003903,-0.0398941040039063,Non-significant,0.35878189350267675,ADSL,Adenylosuccinate lyase,PUR8_HUMAN,P30566
-0.0303270816802979,11.721221327781674,,0.2985541754580667,0.4383161763059245,,STX4_HUMAN,8,,0.2985541754580667,0.4383161763059245,0.0303270816802979,Non-significant,0.35821250116725223,STX4,Syntaxin-4,STX4_HUMAN,Q12846
0.0954039096832275,9.257047057151794,,0.29858293366793803,0.4383161763059245,,CHKB_HUMAN,8,,0.29858293366793803,0.4383161763059245,-0.0954039096832275,Non-significant,0.35821250116725223,CHKB,Choline/ethanolamine kinase,CHKB_HUMAN,Q9Y259
0.0395233631134033,11.8719049692154,,0.29861666137332465,0.4383161763059245,,LAD1_HUMAN,8,,0.29861666137332465,0.4383161763059245,-0.0395233631134033,Non-significant,0.35821250116725223,LAD1,Ladinin-1,LAD1_HUMAN,O00515
-0.0914227962493896,8.464693665504456,,0.2987009864978998,0.4383161763059245,,GEMI6_HUMAN,8,,0.2987009864978998,0.4383161763059245,0.0914227962493896,Non-significant,0.35821250116725223,GEMIN6,Gem-associated protein 6,GEMI6_HUMAN,Q8WXD5
0.0368626117706299,10.2206197977066,,0.2987011872702322,0.4383161763059245,,FAF1_HUMAN,8,,0.2987011872702322,0.4383161763059245,-0.0368626117706299,Non-significant,0.35821250116725223,FAF1,FAS-associated factor 1,FAF1_HUMAN,Q9UNN5
0.150339484214783,7.8272053599357605,,0.29876485992538926,0.43833111230593363,,TAF4_HUMAN,8,,0.29876485992538926,0.43833111230593363,-0.150339484214783,Non-significant,0.35819770246207044,TAF4,Transcription initiation factor TFIID subunit 4,TAF4_HUMAN,O00268
0.0279386043548584,13.799413561820975,,0.29908209104509664,0.43871798317642713,,IF4B_HUMAN,8,,0.29908209104509664,0.43871798317642713,-0.0279386043548584,Non-significant,0.3578145633743568,EIF4B,Eukaryotic translation initiation factor 4B,IF4B_HUMAN,P23588
-0.219519376754761,8.39748466014862,,0.2993288818441103,0.43892493966507334,,MYADM_HUMAN,8,,0.2993288818441103,0.43892493966507334,0.219519376754761,Non-significant,0.35760974189094963,MYADM,Myeloid-associated differentiation marker,MYADM_HUMAN,Q96S97
0.22148597240448,8.018955051898958,,0.2993530100006084,0.43892493966507334,,AP5S1_HUMAN,8,,0.2993530100006084,0.43892493966507334,-0.22148597240448,Non-significant,0.35760974189094963,AP5S1,AP-5 complex subunit sigma-1,AP5S1_HUMAN,Q9NUS5
0.105600357055664,8.564940929412842,,0.2993838769572974,0.43892493966507334,,BRAT1_HUMAN,8,,0.2993838769572974,0.43892493966507334,-0.105600357055664,Non-significant,0.35760974189094963,BRAT1,BRCA1-associated ATM activator 1,BRAT1_HUMAN,Q6PJG6
0.0838449001312256,8.591763854026794,,0.2999555390005744,0.43968438042409785,,WDR59_HUMAN,8,,0.2999555390005744,0.43968438042409785,-0.0838449001312256,Non-significant,0.3568589622086148,WDR59,GATOR2 complex protein WDR59,WDR59_HUMAN,Q6PJI9
0.118714809417725,10.3552577495575,,0.3004963132896836,0.4403982813621298,,PRIO_HUMAN,8,,0.3004963132896836,0.4403982813621298,-0.118714809417725,Non-significant,0.3561543845149993,PRNP,Major prion protein,PRIO_HUMAN,P04156
-0.669796466827393,6.400682210922242,,0.3008904981846541,0.4408971284200743,,GTR3_HUMAN;GTR14_HUMAN,7,,0.3008904981846541,0.4408971284200743,0.669796466827393,Non-significant,0.3556627297411016,SLC2A3;SLC2A14,"Solute carrier family 2, facilitated glucose transporter member 3;Solute carrier family 2, facilitated glucose transporter member 14",GTR3_HUMAN;GTR14_HUMAN,P11169;Q8TDB8
-0.0968759059906006,10.977892041206365,,0.301106648860195,0.44113496884685105,,HYPK_HUMAN,8,,0.301106648860195,0.44113496884685105,0.0968759059906006,Non-significant,0.3554285142567757,HYPK,Huntingtin-interacting protein K,HYPK_HUMAN,Q9NX55
-0.0272369384765625,12.850435972213756,,0.30117733051730083,0.4411596435929144,,NPL4_HUMAN,8,,0.30117733051730083,0.4411596435929144,0.0272369384765625,Non-significant,0.355404222810564,NPLOC4,Nuclear protein localization protein 4 homolog,NPL4_HUMAN,Q8TAT6
-0.323925971984863,7.07413673400879,,0.30175616392293697,0.441928508880169,,TISD_HUMAN,6,,0.30175616392293697,0.441928508880169,0.323925971984863,Non-significant,0.35464798112615237,ZFP36L2,mRNA decay activator protein ZFP36L2,TISD_HUMAN,P47974
-0.0560200214385986,14.761247038841251,,0.30207573284160383,0.4423174687105257,,ST1A1_HUMAN,8,,0.30207573284160383,0.4423174687105257,0.0560200214385986,Non-significant,0.3542659084378235,SULT1A1,Sulfotransferase 1A1,ST1A1_HUMAN,P50225
0.105355501174927,8.15309965610504,,0.3023548505862353,0.4426470690912296,,NAA16_HUMAN,8,,0.3023548505862353,0.4426470690912296,-0.105355501174927,Non-significant,0.3539424070384404,NAA16,"N-alpha-acetyltransferase 16, NatA auxiliary subunit",NAA16_HUMAN,Q6N069
-0.233618140220642,8.164321482181549,,0.3024455753058219,0.44268749715266204,,CRIPT_HUMAN,8,,0.3024455753058219,0.44268749715266204,0.233618140220642,Non-significant,0.35390274365089,CRIPT,Cysteine-rich PDZ-binding protein,CRIPT_HUMAN,Q9P021
-0.111961722373962,7.831732094287872,,0.30250193459155345,0.44268749715266204,,TRUB2_HUMAN,8,,0.30250193459155345,0.44268749715266204,0.111961722373962,Non-significant,0.35390274365089,TRUB2,"Pseudouridylate synthase TRUB2, mitochondrial",TRUB2_HUMAN,O95900
0.0160417556762695,11.965131282806404,,0.30254454284292254,0.44268749715266204,,PRP8_HUMAN,8,,0.30254454284292254,0.44268749715266204,-0.0160417556762695,Non-significant,0.35390274365089,PRPF8,Pre-mRNA-processing-splicing factor 8,PRP8_HUMAN,Q6P2Q9
0.0411300659179688,16.485968112945542,,0.30277342445600214,0.4429433029802681,,PRDX5_HUMAN,8,,0.30277342445600214,0.4429433029802681,-0.0411300659179688,Non-significant,0.3536518601846852,PRDX5,"Peroxiredoxin-5, mitochondrial",PRDX5_HUMAN,P30044
-0.112713575363159,7.855280995368959,,0.3033014931904557,0.44363663605901354,,ASAP2_HUMAN,8,,0.3033014931904557,0.44363663605901354,0.112713575363159,Non-significant,0.35297259646949186,ASAP2,"Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 2",ASAP2_HUMAN,O43150
0.0570333003997803,12.60149610042572,,0.303660946749239,0.4440831336182874,,SFXN2_HUMAN,8,,0.303660946749239,0.4440831336182874,-0.0570333003997803,Non-significant,0.352535721119519,SFXN2,Sideroflexin-2,SFXN2_HUMAN,Q96NB2
-0.0301177501678467,12.851730227470394,,0.3038266177657166,0.44422224499878205,,BAG3_HUMAN,8,,0.3038266177657166,0.44422224499878205,0.0301177501678467,Non-significant,0.3523996973896915,BAG3,BAG family molecular chaperone regulator 3,BAG3_HUMAN,O95817
-0.124456405639648,9.602353811264038,,0.30386449636541046,0.44422224499878205,,TM38B_HUMAN,8,,0.30386449636541046,0.44422224499878205,0.124456405639648,Non-significant,0.3523996973896915,TMEM38B,Trimeric intracellular cation channel type B,TM38B_HUMAN,Q9NVV0
-0.04219651222229,10.93773543834685,,0.3043278329188658,0.4447186089567107,,COMD9_HUMAN,8,,0.3043278329188658,0.4447186089567107,0.04219651222229,Non-significant,0.35191469740484776,COMMD9,COMM domain-containing protein 9,COMD9_HUMAN,Q9P000
0.255581855773926,8.579825639724731,,0.30435766120401375,0.4447186089567107,,H1X_HUMAN,8,,0.30435766120401375,0.4447186089567107,-0.255581855773926,Non-significant,0.35191469740484776,H1-10,Histone H1.10,H1X_HUMAN,Q92522
-0.200307369232178,8.064799904823303,,0.3043668487953666,0.4447186089567107,,DTD2_HUMAN,8,,0.3043668487953666,0.4447186089567107,0.200307369232178,Non-significant,0.35191469740484776,DTD2,D-aminoacyl-tRNA deacylase 2,DTD2_HUMAN,Q96FN9
-0.394628047943115,7.006742715835571,,0.3045420241224515,0.44487455157166594,,MFAP3_HUMAN,6,,0.3045420241224515,0.44487455157166594,0.394628047943115,Non-significant,0.3517624367516249,MFAP3,Microfibril-associated glycoprotein 3,MFAP3_HUMAN,P55082
0.123493313789368,8.209461987018585,,0.3045821618644186,0.44487455157166594,,DPOD2_HUMAN,8,,0.3045821618644186,0.44487455157166594,-0.123493313789368,Non-significant,0.3517624367516249,POLD2,DNA polymerase delta subunit 2,DPOD2_HUMAN,P49005
-0.150476336479187,7.717367470264437,,0.3046610853914966,0.44488568254297106,,IMDH1_HUMAN,8,,0.3046610853914966,0.44488568254297106,0.150476336479187,Non-significant,0.35175157063459483,IMPDH1,Inosine-5'-monophosphate dehydrogenase 1,IMDH1_HUMAN,P20839
-0.0229277610778809,11.308397293090824,,0.3046983708117102,0.44488568254297106,,GPD1L_HUMAN,8,,0.3046983708117102,0.44488568254297106,0.0229277610778809,Non-significant,0.35175157063459483,GPD1L,Glycerol-3-phosphate dehydrogenase 1-like protein,GPD1L_HUMAN,Q8N335
-0.0638289451599121,10.15003919601441,,0.30534230676076174,0.44574645672504576,,PPA6_HUMAN,8,,0.30534230676076174,0.44574645672504576,0.0638289451599121,Non-significant,0.3509121003811588,ACP6,Lysophosphatidic acid phosphatase type 6,PPA6_HUMAN,Q9NPH0
-0.0631959438323975,8.647860884666441,,0.3056758377956242,0.44610340983539637,,WAPL_HUMAN,8,,0.3056758377956242,0.44610340983539637,0.0631959438323975,Non-significant,0.3505644571730051,WAPL,Wings apart-like protein homolog,WAPL_HUMAN,Q7Z5K2
0.10119903087616,7.870762169361116,,0.3056957098152002,0.44610340983539637,,RFIP5_HUMAN,8,,0.3056957098152002,0.44610340983539637,-0.10119903087616,Non-significant,0.3505644571730051,RAB11FIP5,Rab11 family-interacting protein 5,RFIP5_HUMAN,Q9BXF6
0.107345819473267,8.641852259635925,,0.3058563799824407,0.4462584005655483,,TPC_HUMAN,8,,0.3058563799824407,0.4462584005655483,-0.107345819473267,Non-significant,0.3504135954513504,SLC25A19,Mitochondrial thiamine pyrophosphate carrier,TPC_HUMAN,Q9HC21
0.222265958786011,7.24075710773468,,0.306033975503839,0.44643802657618953,,TB10B_HUMAN,8,,0.306033975503839,0.44643802657618953,-0.222265958786011,Non-significant,0.3502388202782708,TBC1D10B,TBC1 domain family member 10B,TB10B_HUMAN,Q4KMP7
0.115320086479187,7.67728465795517,,0.3063796866332854,0.44686278965346043,,K0513_HUMAN,8,,0.3063796866332854,0.44686278965346043,-0.115320086479187,Non-significant,0.34982580761528775,KIAA0513,Uncharacterized protein KIAA0513,K0513_HUMAN,O60268
0.175072312355042,8.225696742534637,,0.30650666082180045,0.44696842476843435,,RABL6_HUMAN,8,,0.30650666082180045,0.44696842476843435,-0.175072312355042,Non-significant,0.3497231556895063,RABL6,Rab-like protein 6,RABL6_HUMAN,Q3YEC7
0.239047884941101,6.5895790457725525,,0.3067877844721864,0.4472211793002759,,RNPC3_HUMAN,8,,0.3067877844721864,0.4472211793002759,-0.239047884941101,Non-significant,0.34947763751108235,RNPC3,RNA-binding region-containing protein 3,RNPC3_HUMAN,Q96LT9
0.0855536460876465,8.998981952667236,,0.30678914435524174,0.4472211793002759,,THOC7_HUMAN,8,,0.30678914435524174,0.4472211793002759,-0.0855536460876465,Non-significant,0.34947763751108235,THOC7,THO complex subunit 7,THOC7_HUMAN,Q6I9Y2
-0.308138330777486,7.189650634924572,,0.3070469391497,0.4475173638193956,,CLCN6_HUMAN,7,,0.3070469391497,0.4475173638193956,0.308138330777486,Non-significant,0.3491901092538803,CLCN6,H(+)/Cl(-) exchange transporter 6,CLCN6_HUMAN,P51797
0.0708584785461426,10.831797838211045,,0.30730793970329157,0.44781811451694314,,AL3A1_HUMAN,8,,0.30730793970329157,0.44781811451694314,-0.0708584785461426,Non-significant,0.3488983429239483,ALDH3A1,"Aldehyde dehydrogenase, dimeric NADP-preferring",AL3A1_HUMAN,P30838
0.12371039390564,8.453248143196106,,0.30786514807951554,0.44855032421115765,,PHRF1_HUMAN,8,,0.30786514807951554,0.44855032421115765,-0.12371039390564,Non-significant,0.34818882508109905,PHRF1,PHD and RING finger domain-containing protein 1,PHRF1_HUMAN,Q9P1Y6
0.0591895580291748,14.879730820655809,,0.3082230507347459,0.44899194270586806,,CX7A2_HUMAN,8,,0.3082230507347459,0.44899194270586806,-0.0591895580291748,Non-significant,0.34776145247056955,COX7A2,"Cytochrome c oxidase subunit 7A2, mitochondrial",CX7A2_HUMAN,P14406
-0.184183835983276,7.860197901725767,,0.3083688123786444,0.4491244309688255,,S66A3_HUMAN,8,,0.3083688123786444,0.4491244309688255,0.184183835983276,Non-significant,0.3476333200288876,SLC66A3,Solute carrier family 66 member 3,S66A3_HUMAN,Q8N755
-0.0264408588409424,15.643319725990326,,0.30855319305421053,0.44931310891882015,,RAP1B_HUMAN,8,,0.30855319305421053,0.44931310891882015,0.0264408588409424,Non-significant,0.34745091047873816,RAP1B,Ras-related protein Rap-1b,RAP1B_HUMAN,P61224
-0.0754292011260986,14.455249905586266,,0.30867207225459614,0.4494063539541864,,RAB10_HUMAN,8,,0.30867207225459614,0.4494063539541864,0.0754292011260986,Non-significant,0.3473607915792536,RAB10,Ras-related protein Rab-10,RAB10_HUMAN,P61026
-0.0633714199066162,8.568055748939514,,0.3088201515900053,0.4495420717940138,,E2AK4_HUMAN,8,,0.3088201515900053,0.4495420717940138,0.0633714199066162,Non-significant,0.34722965722784377,EIF2AK4,eIF-2-alpha kinase GCN2,E2AK4_HUMAN,Q9P2K8
0.0511908531188965,15.213984012603749,,0.3090478487472386,0.44979361858523503,,TXD17_HUMAN,8,,0.3090478487472386,0.44979361858523503,-0.0511908531188965,Non-significant,0.3469867103785518,TXNDC17,Thioredoxin domain-containing protein 17,TXD17_HUMAN,Q9BRA2
0.0773425102233887,10.86823558807375,,0.3091503221897766,0.449862855624761,,KAPCA_HUMAN,8,,0.3091503221897766,0.449862855624761,-0.0773425102233887,Non-significant,0.3469198642764432,PRKACA,cAMP-dependent protein kinase catalytic subunit alpha,KAPCA_HUMAN,P17612
-0.12432336807251,8.688949584960938,,0.309276036864399,0.44996588175903507,,SC5A6_HUMAN,8,,0.309276036864399,0.44996588175903507,0.12432336807251,Non-significant,0.3468204149480463,SLC5A6,Sodium-dependent multivitamin transporter,SC5A6_HUMAN,Q9Y289
-0.0375757217407227,9.805332183837889,,0.3093515282623092,0.4499958144117454,,PLCG1_HUMAN,8,,0.3093515282623092,0.4499958144117454,0.0375757217407227,Non-significant,0.3467915257498483,PLCG1,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1",PLCG1_HUMAN,P19174
0.0375487804412842,11.430796504020691,,0.3096710249910707,0.45036406625745534,,SYSM_HUMAN,8,,0.3096710249910707,0.45036406625745534,-0.0375487804412842,Non-significant,0.34643626835356894,SARS2,"Serine--tRNA ligase, mitochondrial",SYSM_HUMAN,Q9NP81
-0.124005556106567,11.587824940681461,,0.30971460988049315,0.45036406625745534,,COX1_HUMAN,8,,0.30971460988049315,0.45036406625745534,0.124005556106567,Non-significant,0.34643626835356894,MT-CO1,Cytochrome c oxidase subunit 1,COX1_HUMAN,P00395
-0.0628983974456787,9.518608212471005,,0.31001586298661843,0.4507221400483235,,C170B_HUMAN,8,,0.31001586298661843,0.4507221400483235,0.0628983974456787,Non-significant,0.34609110830431833,CEP170B,Centrosomal protein of 170 kDa protein B,C170B_HUMAN,Q9Y4F5
-0.0873823165893555,9.886839151382448,,0.31016798337508605,0.45086330597400304,,CPEB2_HUMAN,8,,0.31016798337508605,0.45086330597400304,0.0873823165893555,Non-significant,0.34595510880848157,CPEB2,Cytoplasmic polyadenylation element-binding protein 2,CPEB2_HUMAN,Q7Z5Q1
-0.103642225265503,8.346081376075745,,0.31032552004369596,0.45101229358603134,,PLCL2_HUMAN,8,,0.31032552004369596,0.45101229358603134,0.103642225265503,Non-significant,0.3458116200648101,PLCL2,Inactive phospholipase C-like protein 2,PLCL2_HUMAN,Q9UPR0
-0.0501163005828857,13.218282580375686,,0.31065176087221763,0.4514063714465244,,SC11A_HUMAN,8,,0.31065176087221763,0.4514063714465244,0.0501163005828857,Non-significant,0.34543231529693874,SEC11A,Signal peptidase complex catalytic subunit SEC11A,SC11A_HUMAN,P67812
-0.0399534702301025,11.76115906238555,,0.3108915967101597,0.4516747772062143,,RMND1_HUMAN,8,,0.3108915967101597,0.4516747772062143,0.0399534702301025,Non-significant,0.34517416099053877,RMND1,Required for meiotic nuclear division protein 1 homolog,RMND1_HUMAN,Q9NWS8
0.108074069023132,7.679011166095734,,0.31094792492395334,0.45167652842171135,,RBM19_HUMAN,8,,0.31094792492395334,0.45167652842171135,-0.108074069023132,Non-significant,0.34517247716449617,RBM19,Probable RNA-binding protein 19,RBM19_HUMAN,Q9Y4C8
0.19097626209259,7.459592640399934,,0.3112220275674487,0.4519945575837779,,F262_HUMAN,8,,0.3112220275674487,0.4519945575837779,-0.19097626209259,Non-significant,0.34486679444871393,PFKFB2,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 2",F262_HUMAN,O60825
0.0512979030609131,10.5728222131729,,0.3124818811139593,0.4537438479262418,,SEP15_HUMAN,8,,0.3124818811139593,0.4537438479262418,-0.0512979030609131,Non-significant,0.34318925028596486,SELENOF,Selenoprotein F,SEP15_HUMAN,O60613
0.182661771774292,9.85060608386993,,0.3126778503181102,0.4539479634136419,,RBP17_HUMAN,8,,0.3126778503181102,0.4539479634136419,-0.182661771774292,Non-significant,0.34299392797450273,RANBP17,Ran-binding protein 17,RBP17_HUMAN,Q9H2T7
0.0228831768035889,12.21216261386871,,0.3129124586327228,0.4541924379144046,,GCP60_HUMAN,8,,0.3129124586327228,0.4541924379144046,-0.0228831768035889,Non-significant,0.3427601008502897,ACBD3,Golgi resident protein GCP60,GCP60_HUMAN,Q9H3P7
0.0755398273468018,9.272684693336487,,0.3129924205511933,0.4541924379144046,,ADCK1_HUMAN,8,,0.3129924205511933,0.4541924379144046,-0.0755398273468018,Non-significant,0.3427601008502897,ADCK1,AarF domain-containing protein kinase 1,ADCK1_HUMAN,Q86TW2
0.203524827957153,11.366913199424745,,0.3130125331831392,0.4541924379144046,,HMGN3_HUMAN,8,,0.3130125331831392,0.4541924379144046,-0.203524827957153,Non-significant,0.3427601008502897,HMGN3,High mobility group nucleosome-binding domain-containing protein 3,HMGN3_HUMAN,Q15651
-0.186829328536987,8.895625948905945,,0.31346171917448257,0.45476369102615266,,DPY30_HUMAN,8,,0.31346171917448257,0.45476369102615266,0.186829328536987,Non-significant,0.34221421728348883,DPY30,Protein dpy-30 homolog,DPY30_HUMAN,Q9C005
0.0221662521362305,15.318121194839474,,0.31401847071697764,0.4554907681102699,,RAB5A_HUMAN,8,,0.31401847071697764,0.4554907681102699,-0.0221662521362305,Non-significant,0.3415204208850508,RAB5A,Ras-related protein Rab-5A,RAB5A_HUMAN,P20339
0.0321602821350098,13.261368751525886,,0.314248683665227,0.45574402016864957,,KGD4_HUMAN,8,,0.314248683665227,0.45574402016864957,-0.0321602821350098,Non-significant,0.34127902102689905,KGD4,Alpha-ketoglutarate dehydrogenase component 4,KGD4_HUMAN,P82909
0.0126502513885498,15.243080019950865,,0.3145914335746914,0.4561603621856346,,PLST_HUMAN,8,,0.3145914335746914,0.4561603621856346,-0.0126502513885498,Non-significant,0.3408824552100798,PLS3,Plastin-3,PLST_HUMAN,P13797
0.0946495532989502,11.07962119579315,,0.3150181859242371,0.4566983396077846,,GPC3_HUMAN,8,,0.3150181859242371,0.4566983396077846,-0.0946495532989502,Non-significant,0.34037056732991156,GPC3,Glypican-3,GPC3_HUMAN,P51654
-0.0235962867736816,13.289135456085209,,0.3154362039053232,0.45722346626573823,,KIME_HUMAN,8,,0.3154362039053232,0.45722346626573823,0.0235962867736816,Non-significant,0.33987148823259317,MVK,Mevalonate kinase,KIME_HUMAN,Q03426
0.0577869415283203,9.07634115219116,,0.3155387719867962,0.45729124472228655,,SRPK1_HUMAN,8,,0.3155387719867962,0.45729124472228655,-0.0577869415283203,Non-significant,0.3398071135224413,SRPK1,SRSF protein kinase 1,SRPK1_HUMAN,Q96SB4
0.038886547088623,11.195935726165786,,0.31572916724458644,0.4574862593107235,,NUP54_HUMAN,8,,0.31572916724458644,0.4574862593107235,-0.038886547088623,Non-significant,0.33962194552135155,NUP54,Nucleoporin p54,NUP54_HUMAN,Q7Z3B4
0.0187041759490967,14.30522334575655,,0.31587859257267703,0.45762185069669653,,FAH2A_HUMAN,8,,0.31587859257267703,0.45762185069669653,-0.0187041759490967,Non-significant,0.3394932468670425,FAHD2A,"Oxaloacetate tautomerase FAHD2A, mitochondrial",FAH2A_HUMAN,Q96GK7
-0.0347142219543457,15.400836467742916,,0.3160226697254903,0.45774964746874097,,RS4X_HUMAN,8,,0.3160226697254903,0.45774964746874097,0.0347142219543457,Non-significant,0.33937198149363773,RPS4X,"Small ribosomal subunit protein eS4, X isoform",RS4X_HUMAN,P62701
0.181862473487854,8.292477071285248,,0.3161250544817877,0.4578170195163959,,RIOX2_HUMAN,8,,0.3161250544817877,0.4578170195163959,-0.181862473487854,Non-significant,0.33930806630397664,RIOX2,Ribosomal oxygenase 2,RIOX2_HUMAN,Q8IUF8
0.0718247890472412,10.560673356056215,,0.3163280987523694,0.4579895440171616,,LEGL_HUMAN,8,,0.3163280987523694,0.4579895440171616,-0.0718247890472412,Non-significant,0.339144436903303,LGALSL,Galectin-related protein,LEGL_HUMAN,Q3ZCW2
-0.0761399269104004,9.353888511657715,,0.3163559701168092,0.4579895440171616,,MOT4_HUMAN,8,,0.3163559701168092,0.4579895440171616,0.0761399269104004,Non-significant,0.339144436903303,SLC16A3,Monocarboxylate transporter 4,MOT4_HUMAN,O15427
-0.069284200668335,11.718785405159,,0.3165169683560708,0.45807633930070324,,FUND2_HUMAN,8,,0.3165169683560708,0.45807633930070324,0.069284200668335,Non-significant,0.3390621399561148,FUNDC2,FUN14 domain-containing protein 2,FUND2_HUMAN,Q9BWH2
0.0534865856170654,10.289852261543295,,0.316527731647618,0.45807633930070324,,GHDC_HUMAN,8,,0.316527731647618,0.45807633930070324,-0.0534865856170654,Non-significant,0.3390621399561148,GHDC,GH3 domain-containing protein,GHDC_HUMAN,Q8N2G8
-0.103490114212036,9.593202710151672,,0.31665139120442437,0.45811521265608635,,FABP5_HUMAN,8,,0.31665139120442437,0.45811521265608635,0.103490114212036,Non-significant,0.33902528634464013,FABP5,Fatty acid-binding protein 5,FABP5_HUMAN,Q01469
0.543277740478516,6.143756985664366,,0.3166664101152152,0.45811521265608635,,NUPR1_HUMAN,8,,0.3166664101152152,0.45811521265608635,-0.543277740478516,Non-significant,0.33902528634464013,NUPR1,Nuclear protein 1,NUPR1_HUMAN,O60356
-0.0715441703796387,11.048706531524644,,0.3167733699292642,0.4581529724698112,,WASC3_HUMAN,8,,0.3167733699292642,0.4581529724698112,0.0715441703796387,Non-significant,0.3389894914125146,WASHC3,WASH complex subunit 3,WASC3_HUMAN,Q9Y3C0
0.0959432125091553,12.297272562980677,,0.31683511147457316,0.4581529724698112,,DHSD_HUMAN,8,,0.31683511147457316,0.4581529724698112,-0.0959432125091553,Non-significant,0.3389894914125146,SDHD,"Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial",DHSD_HUMAN,O14521
-0.129957675933838,10.84688282012939,,0.3168786848117771,0.4581529724698112,,S39A7_HUMAN,8,,0.3168786848117771,0.4581529724698112,0.129957675933838,Non-significant,0.3389894914125146,SLC39A7,Zinc transporter SLC39A7,S39A7_HUMAN,Q92504
0.101233720779419,14.097533345222477,,0.31693246454108565,0.4581529724698112,,TYB10_HUMAN,8,,0.31693246454108565,0.4581529724698112,-0.101233720779419,Non-significant,0.3389894914125146,TMSB10,Thymosin beta-10,TYB10_HUMAN,P63313
-0.166135907173157,7.635944187641143,,0.31697207724327064,0.4581529724698112,,TM102_HUMAN,8,,0.31697207724327064,0.4581529724698112,0.166135907173157,Non-significant,0.3389894914125146,TMEM102,Transmembrane protein 102,TM102_HUMAN,Q8N9M5
-0.0349326133728027,10.040820121765146,,0.31712490609406724,0.458293030076682,,TTPAL_HUMAN,8,,0.31712490609406724,0.458293030076682,0.0349326133728027,Non-significant,0.3388567476477601,TTPAL,Alpha-tocopherol transfer protein-like,TTPAL_HUMAN,Q9BTX7
0.229344407717387,6.477749685446422,,0.31721620844408654,0.45834413895095133,,CXXC1_HUMAN,7,,0.31721620844408654,0.45834413895095133,-0.229344407717387,Non-significant,0.33880831779384524,CXXC1,CXXC-type zinc finger protein 1,CXXC1_HUMAN,Q9P0U4
0.79819393157959,7.879454851150512,,0.31759095646408464,0.4588047068523818,,SPB3_HUMAN,6,,0.31759095646408464,0.4588047068523818,-0.79819393157959,Non-significant,0.33837213534459065,SERPINB3,Serpin B3,SPB3_HUMAN,P29508
0.0472626686096191,13.0647611618042,,0.3180598867093619,0.4592897724650283,,ORNT1_HUMAN,8,,0.3180598867093619,0.4592897724650283,-0.0472626686096191,Non-significant,0.33791322541041585,SLC25A15,Mitochondrial ornithine transporter 1,ORNT1_HUMAN,Q9Y619
-0.120861411094666,8.016934216022491,,0.31806623553378616,0.4592897724650283,,KDM8_HUMAN,8,,0.31806623553378616,0.4592897724650283,0.120861411094666,Non-significant,0.33791322541041585,KDM8,Bifunctional peptidase and arginyl-hydroxylase JMJD5,KDM8_HUMAN,Q8N371
0.144146919250488,12.886880636215196,,0.3180948814668093,0.4592897724650283,,APOM_HUMAN,8,,0.3180948814668093,0.4592897724650283,-0.144146919250488,Non-significant,0.33791322541041585,APOM,Apolipoprotein M,APOM_HUMAN,O95445
-0.179646492004395,6.886950969696047,,0.31852832882531024,0.4598345888644454,,PHLD_HUMAN,8,,0.31852832882531024,0.4598345888644454,0.179646492004395,Non-significant,0.3373983641063659,GPLD1,Phosphatidylinositol-glycan-specific phospholipase D,PHLD_HUMAN,P80108
-0.155716419219971,8.086929917335508,,0.31865850978803895,0.4599414883218586,,GTPB8_HUMAN,8,,0.31865850978803895,0.4599414883218586,0.155716419219971,Non-significant,0.3372974137863183,GTPBP8,GTP-binding protein 8,GTPB8_HUMAN,Q8N3Z3
0.345345020294189,6.661669015884399,,0.31876234848320584,0.4600103352362432,,SIAH2_HUMAN,8,,0.31876234848320584,0.4600103352362432,-0.345345020294189,Non-significant,0.3372324107409339,SIAH2,E3 ubiquitin-protein ligase SIAH2,SIAH2_HUMAN,O43255
0.0931603908538818,8.695961833000183,,0.3189156408811351,0.46015051265716167,,RP25L_HUMAN,8,,0.3189156408811351,0.46015051265716167,-0.0931603908538818,Non-significant,0.33710008978639067,RPP25L,Ribonuclease P protein subunit p25-like protein,RP25L_HUMAN,Q8N5L8
0.129712700843811,6.6950748562812805,,0.318994869588431,0.46018379602246534,,RHG32_HUMAN,8,,0.318994869588431,0.46018379602246534,-0.129712700843811,Non-significant,0.3370686777619545,ARHGAP32,Rho GTPase-activating protein 32,RHG32_HUMAN,A7KAX9
-0.208641409873962,6.850965201854706,,0.31939030605806296,0.46065505534678847,,CC120_HUMAN,8,,0.31939030605806296,0.46065505534678847,0.208641409873962,Non-significant,0.33662415841600674,CCDC120,Coiled-coil domain-containing protein 120,CC120_HUMAN,Q96HB5
