"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CM_vs_D","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","D_vs_CM"
0.0816174999999992,7.59538625,0.88287493915978,0.405315352793581,0.552472849347473,-7.7042980476802,"VEZF1_HUMAN",10,-0.891966213092798,0.401627993432081,0.55542991948845,-0.0816174999999992,"Non-significant",0.255370729701432,"VEZF1","Vascular endothelial zinc finger 1","VEZF1_HUMAN",0.0816174999999992
-0.109329999999999,7.0021125,-0.895204796453975,0.399107918201349,0.546314869233108,-7.69306421623339,"DCNL4_HUMAN",7,0.891941578445024,0.401640336819128,0.55542991948845,0.109329999999999,"Non-significant",0.255370729701432,"DCUN1D4","DCN1-like protein 4","DCNL4_HUMAN",-0.109329999999999
-0.0849200000000021,9.42253,-0.883121054813513,0.40519076377755,0.552472849347473,-7.7040750385457,"CTDS1_HUMAN",7,0.891918649075096,0.401651826013108,0.55542991948845,0.0849200000000021,"Non-significant",0.255370729701432,"CTDSP1","Carboxy-terminal domain RNA polymerase II polypeptide A small phosphatase 1","CTDS1_HUMAN",-0.0849200000000021
-0.0459250000000004,15.2855375,-0.884949546691429,0.404266012859295,0.551414475521714,-7.70241664310052,"PSB1_HUMAN",18,0.89190993382055,0.40165619301927,0.55542991948845,0.0459250000000004,"Non-significant",0.255370729701432,"PSMB1","Proteasome subunit beta type-1","PSB1_HUMAN",-0.0459250000000004
-0.0335350000000005,9.522145,-0.774203067303313,0.463037426696773,0.605260770562524,-7.79773859758108,"M3K7_HUMAN",26,0.891797278645789,0.401712644974573,0.55542991948845,0.0335350000000005,"Non-significant",0.255370729701432,"MAP3K7","Mitogen-activated protein kinase kinase kinase 7","M3K7_HUMAN",-0.0335350000000005
-0.147539999999999,8.008625,-0.908886845426045,0.392301418248363,0.539739976800259,-7.68045223926403,"DYR1A_HUMAN",14,0.891559979833381,0.401831575389008,0.555499337073602,0.147539999999999,"Non-significant",0.255316455004749,"DYRK1A","Dual specificity tyrosine-phosphorylation-regulated kinase 1A","DYR1A_HUMAN",-0.147539999999999
0.0375250000000005,14.0354875,1.10569663298925,0.303809250229969,0.453406589986891,-7.48294074214748,"PSMD8_HUMAN",17,-0.891207240310967,0.402008410576115,0.555648765849306,-0.0375250000000005,"Non-significant",0.25519964592602,"PSMD8","26S proteasome non-ATPase regulatory subunit 8","PSMD8_HUMAN",0.0375250000000005
-0.159057500000001,6.22398625,-0.918551274112079,0.387545360625623,0.535383549809761,-7.67145179714019,"RNF41_HUMAN",7,0.890716497111495,0.40225452458606,0.555789100230739,0.159057500000001,"Non-significant",0.25508997457207,"RNF41","E3 ubiquitin-protein ligase NRDP1","RNF41_HUMAN",-0.159057500000001
-0.490620000000002,6.0190225,-0.904659984833483,0.394395010762079,0.541514331916067,-7.6843648444702,"SELN_HUMAN",3,0.890595727385478,0.402315109083594,0.555789100230739,0.490620000000002,"Non-significant",0.25508997457207,"SELENON","Selenoprotein N","SELN_HUMAN",-0.490620000000002
-0.144632499999999,6.66858625,-0.901183815798466,0.396122925448023,0.543104501642212,-7.68757164656202,"THADA_HUMAN",22,0.89059350826604,0.402316222374125,0.555789100230739,0.144632499999999,"Non-significant",0.25508997457207,"THADA","tRNA (32-2'-O)-methyltransferase regulator THADA","THADA_HUMAN",-0.144632499999999
0.317022499999999,7.11999625,0.905425344812133,0.394015314891047,0.541264130526104,-7.6836574665337,"BCAR3_HUMAN",16,-0.890328831822687,0.402449021767929,0.555877553477472,-0.317022499999999,"Non-significant",0.25502086256459,"BCAR3","Breast cancer anti-estrogen resistance protein 3","BCAR3_HUMAN",0.317022499999999
-0.0654775000000001,10.10738625,-0.868236753176207,0.412775529650005,0.559059082801775,-7.71747133411567,"CA226_HUMAN",8,0.889375639931352,0.402927544686215,0.556303954152969,0.0654775000000001,"Non-significant",0.254687853126381,"C1orf226","Uncharacterized protein C1orf226","CA226_HUMAN",-0.0654775000000001
-0.0480249999999991,11.1765875,-0.931238717756844,0.38136663784817,0.530018317353294,-7.65952157524435,"GOLP3_HUMAN",10,0.88931308004543,0.4029589656683,0.556303954152969,0.0480249999999991,"Non-significant",0.254687853126381,"GOLPH3","Golgi phosphoprotein 3","GOLP3_HUMAN",-0.0480249999999991
-0.0301750000000016,10.2597125,-0.792590003612213,0.452892419157037,0.596449699070716,-7.78264835322191,"PARN_HUMAN",22,0.889302653063071,0.402964202841226,0.556303954152969,0.0301750000000016,"Non-significant",0.254687853126381,"PARN","Poly(A)-specific ribonuclease PARN","PARN_HUMAN",-0.0301750000000016
0.0303500000000021,15.32425,0.776825446377146,0.46158116352974,0.604497819962879,-7.79560473103366,"ANXA7_HUMAN",29,-0.889152334171147,0.403039709230775,0.556313177888039,-0.0303500000000021,"Non-significant",0.254680652415322,"ANXA7","Annexin A7","ANXA7_HUMAN",0.0303500000000021
0.103342499999999,7.69326625,0.903639978073688,0.394901455069808,0.541881558761944,-7.68530683461775,"ZN148_HUMAN",20,-0.888016129798793,0.403610768951751,0.557006290837801,-0.103342499999999,"Non-significant",0.25413989986987,"ZNF148","Zinc finger protein 148","ZN148_HUMAN",0.103342499999999
0.0340000000000007,11.2154,0.792638586250565,0.452865816775953,0.596449699070716,-7.78260808537065,"MAP11_HUMAN",25,-0.887548871884866,0.403845785946763,0.557235487846993,-0.0340000000000007,"Non-significant",0.253961233085571,"METAP1","Methionine aminopeptidase 1","MAP11_HUMAN",0.0340000000000007
-0.4494125,7.43697625,-0.905297222294777,0.394078857867886,0.541264130526104,-7.68377591606272,"MO4L2_HUMAN",7,0.887253717546353,0.403994291492908,0.55734525655183,0.4494125,"Non-significant",0.25387569070887,"MORF4L2","Mortality factor 4-like protein 2","MO4L2_HUMAN",-0.4494125
0.0427,9.22808,1.04177118246823,0.330641512384539,0.480938518014077,-7.55026922564446,"ARI2_HUMAN",21,-0.886804580398015,0.404220349420249,0.557561959789056,-0.0427,"Non-significant",0.253706864065821,"ARIH2","E3 ubiquitin-protein ligase ARIH2","ARI2_HUMAN",0.0427
-0.0263499999999972,10.255625,-0.745650344608364,0.479094064290737,0.619503650881783,-7.82057377711699,"STAP2_HUMAN",19,0.885627617869606,0.404813172306123,0.558284400571642,0.0263499999999972,"Non-significant",0.253144506916371,"STAP2","Signal-transducing adaptor protein 2","STAP2_HUMAN",-0.0263499999999972
-0.215599999999999,5.70537,-0.896423164408482,0.398498323297246,0.545665246012475,-7.69194735263102,"IRF5_HUMAN",4,0.885366405830012,0.404944828021403,0.558370700255374,0.215599999999999,"Non-significant",0.25307737880048,"IRF5","Interferon regulatory factor 5","IRF5_HUMAN",-0.215599999999999
-0.0367999999999995,10.2407,-0.90821602117489,0.392633134657733,0.540104429448341,-7.68107416106818,"CNOT1_HUMAN",98,0.884575210268473,0.405343796166121,0.558825499643657,0.0367999999999995,"Non-significant",0.252723784909572,"CNOT1","CCR4-NOT transcription complex subunit 1","CNOT1_HUMAN",-0.0367999999999995
-0.181167499999999,6.10958875,-0.921162116224092,0.386267863234786,0.534207765928904,-7.6690073637093,"ABT1_HUMAN",6,0.88414160528222,0.405562567503657,0.559031758719656,0.181167499999999,"Non-significant",0.252563519045759,"ABT1","Activator of basal transcription 1","ABT1_HUMAN",-0.181167499999999
0.0389250000000008,10.4994625,0.884643151193935,0.404420863837465,0.551532620617214,-7.70269472907286,"GOGA2_HUMAN",45,-0.883842235138077,0.405713662215839,0.559144677185103,-0.0389250000000008,"Non-significant",0.252475805040991,"GOLGA2","Golgin subfamily A member 2","GOGA2_HUMAN",0.0389250000000008
0.0379000000000023,13.59755,0.795297223034619,0.451411662984483,0.595424358992098,-7.7804013000787,"ROAA_HUMAN",11,-0.882880706565995,0.406199231997494,0.559708364764424,-0.0379000000000023,"Non-significant",0.252038202573552,"HNRNPAB","Heterogeneous nuclear ribonucleoprotein A/B","ROAA_HUMAN",0.0379000000000023
0.221217499999998,8.99084875,0.912044702043767,0.390742661124648,0.538459875335595,-7.67751967236392,"DPY30_HUMAN",3,-0.882758131795118,0.406261162448704,0.559708364764424,-0.221217499999998,"Non-significant",0.252038202573552,"DPY30","Protein dpy-30 homolog","DPY30_HUMAN",0.221217499999998
0.460075000000002,6.30192,0.896099490819918,0.398660202785325,0.545794447681874,-7.6922441793122,"NAF1_HUMAN",2,-0.882391393102469,0.406446496963186,0.559868274531941,-0.460075000000002,"Non-significant",0.251914141517489,"NAF1","H/ACA ribonucleoprotein complex non-core subunit NAF1","NAF1_HUMAN",0.460075000000002
-0.157157500000002,8.15171875,-0.904509549027343,0.394469673734985,0.54152485951085,-7.68450382737702,"ZDH20_HUMAN",6,0.881812580311973,0.406739130401224,0.560160636025265,0.157157500000002,"Non-significant",0.251687413466171,"ZDHHC20","Palmitoyltransferase ZDHHC20","ZDH20_HUMAN",-0.157157500000002
0.324409999999999,5.4347475,0.894980380977688,0.399220275952891,0.546376141301594,-7.69326980228919,"ACE_HUMAN",8,-0.88165938735002,0.40681660668505,0.560160636025265,-0.324409999999999,"Non-significant",0.251687413466171,"ACE","Angiotensin-converting enzyme","ACE_HUMAN",0.324409999999999
0.289247499999998,6.44504875,0.894299406273474,0.399561360039855,0.546472838105271,-7.69389338695319,"DPYL3_HUMAN",8,-0.881528658133145,0.406882730594355,0.560160636025265,-0.289247499999998,"Non-significant",0.251687413466171,"DPYSL3","Dihydropyrimidinase-related protein 3","DPYL3_HUMAN",0.289247499999998
-0.0794025000000005,8.59719875,-0.881606457365043,0.40595792649942,0.552753509687816,-7.70544664194264,"AP4E1_HUMAN",27,0.88142345992835,0.406935946398659,0.560160636025265,0.0794025000000005,"Non-significant",0.251687413466171,"AP4E1","AP-4 complex subunit epsilon-1","AP4E1_HUMAN",-0.0794025000000005
-0.190575000000001,6.8765525,-0.891329681986992,0.401051313276826,0.548139628883426,-7.69660837483332,"MTCL1_HUMAN",34,0.88121274140776,0.407042556213097,0.560211983972495,0.190575000000001,"Non-significant",0.251647605049298,"MTCL1","Microtubule cross-linking factor 1","MTCL1_HUMAN",-0.190575000000001
0.0253300000000003,9.99772,0.770355296718387,0.465179803296711,0.607341035381573,-7.80085849139238,"WDR11_HUMAN",52,-0.880795908151041,0.407253506599561,0.560406893742638,-0.0253300000000003,"Non-significant",0.251496530959474,"WDR11","WD repeat-containing protein 11","WDR11_HUMAN",0.0253300000000003
-0.108055000000002,9.271955,-0.881997447966054,0.405759783973651,0.552659463370132,-7.70509274713783,"RT15_HUMAN",8,0.88037191171671,0.407468163851408,0.560606837176329,0.108055000000002,"Non-significant",0.251341609876046,"MRPS15","Small ribosomal subunit protein uS15m","RT15_HUMAN",-0.108055000000002
-0.0836574999999993,8.71720125,-0.885287951298478,0.404095034706164,0.551367347321053,-7.7021094152197,"CHKA_HUMAN",13,0.880014193151143,0.407649330626222,0.560760643201456,0.0836574999999993,"Non-significant",0.251222474785037,"CHKA","Choline kinase alpha","CHKA_HUMAN",-0.0836574999999993
0.152692499999999,7.29395625,0.887971695017322,0.402740941290599,0.549705340839566,-7.69966956736475,"PAXB1_HUMAN",24,-0.879785482053176,0.407765192243709,0.560824578680603,-0.152692499999999,"Non-significant",0.251172961247804,"PAXBP1","PAX3- and PAX7-binding protein 1","PAXB1_HUMAN",0.152692499999999
-0.116344999999998,7.926025,-0.902835457240334,0.39530124516356,0.542206001129654,-7.68604922125438,"CTL3_HUMAN",6,0.879510374440842,0.407904589417366,0.560920856798327,0.116344999999998,"Non-significant",0.251098411258055,"SLC44A3","Choline transporter-like protein 3","CTL3_HUMAN",-0.116344999999998
-0.324115,6.621195,-0.892228812648772,0.400599779160493,0.547800374717352,-7.69578713582429,"ESS2_HUMAN",9,0.879194593177634,0.408064638729881,0.560994103325444,0.324115,"Non-significant",0.251041703639881,"ESS2","Splicing factor ESS-2 homolog","ESS2_HUMAN",-0.324115
0.0514750000000017,12.0942875,0.942484078425344,0.375951848904163,0.525031533579649,-7.64883963913808,"NENF_HUMAN",9,-0.879131419199375,0.408096663064903,0.560994103325444,-0.0514750000000017,"Non-significant",0.251041703639881,"NENF","Neudesin","NENF_HUMAN",0.0514750000000017
-0.0175999999999998,11.06315,-0.609829544465376,0.560390092501603,0.687349486751207,-7.91886835861449,"MRCKB_HUMAN",87,0.878553364213942,0.408389777342091,0.56130157630609,0.0175999999999998,"Non-significant",0.250803738147198,"CDC42BPB","Serine/threonine-protein kinase MRCK beta","MRCKB_HUMAN",-0.0175999999999998
0.0924249999999969,8.1332475,0.873858148201566,0.409899018474788,0.556273324276363,-7.71243361549969,"DPOD2_HUMAN",17,-0.877647590067666,0.40884937626531,0.561837726683526,-0.0924249999999969,"Non-significant",0.250389101837244,"POLD2","DNA polymerase delta subunit 2","DPOD2_HUMAN",0.0924249999999969
0.0255250000000018,12.4396375,0.860600435831738,0.416706323899154,0.562915428936604,-7.72427235656186,"PIN1_HUMAN",11,-0.876258573932287,0.409554907795265,0.562620364839226,-0.0255250000000018,"Non-significant",0.249784551983772,"PIN1","Peptidyl-prolyl cis-trans isomerase NIMA-interacting 1","PIN1_HUMAN",0.0255250000000018
-0.323655,6.373455,-0.890629025050502,0.40140343325838,0.548528140494926,-7.69724787217274,"SIAH2_HUMAN",3,0.876252267814591,0.409558112917729,0.562620364839226,0.323655,"Non-significant",0.249784551983772,"SIAH2","E3 ubiquitin-protein ligase SIAH2","SIAH2_HUMAN",-0.323655
0.053132500000002,9.28506125,0.845041438431104,0.424798087519111,0.571416698521714,-7.73797726668757,"SZRD1_HUMAN",9,-0.876036814572039,0.409667629284885,0.562675182244644,-0.053132500000002,"Non-significant",0.249742239727644,"SZRD1","SUZ RNA-binding domain-containing","SZRD1_HUMAN",0.053132500000002
0.145535000000002,6.7019675,0.881523553202815,0.405999948907159,0.552753509687816,-7.70552166415847,"MTHSD_HUMAN",5,-0.875038197302556,0.410175511262406,0.563172626208555,-0.145535000000002,"Non-significant",0.249358462842315,"MTHFSD","Methenyltetrahydrofolate synthase domain-containing protein","MTHSD_HUMAN",0.145535000000002
0.698730000000001,7.393015,0.888890053948487,0.402278339108627,0.549364627661847,-7.69883330143567,"EFMT4_HUMAN",2,-0.874947320781007,0.410221752415318,0.563172626208555,-0.698730000000001,"Non-significant",0.249358462842315,"EEF1AKMT4","EEF1A lysine methyltransferase 4","EFMT4_HUMAN",0.698730000000001
0.101510000000001,7.622535,0.938976638523349,0.3776345150232,0.526097860208984,-7.65218215517364,"MIB2_HUMAN",28,-0.874913770204339,0.410238825079299,0.563172626208555,-0.101510000000001,"Non-significant",0.249358462842315,"MIB2","E3 ubiquitin-protein ligase MIB2","MIB2_HUMAN",0.101510000000001
-0.0948250000000002,7.3350125,-0.871118408174485,0.411299152624328,0.557339656439638,-7.71489218386573,"DHX37_HUMAN",19,0.874026338089621,0.410690594258667,0.563697074782272,0.0948250000000002,"Non-significant",0.248954218877193,"DHX37","Probable ATP-dependent RNA helicase DHX37","DHX37_HUMAN",-0.0948250000000002
-0.150580000000001,7.5250975,-0.881006144403556,0.406262284045875,0.552995895221822,-7.70598975250289,"GARE1_HUMAN",12,0.873528779215794,0.410944046835296,0.563949190249525,0.150580000000001,"Non-significant",0.248760022591621,"GAREM1","GRB2-associated and regulator of MAPK protein 1","GARE1_HUMAN",-0.150580000000001
-0.1440275,7.24516125,-0.879526471961193,0.407013181717722,0.553573539933425,-7.70732715308903,"EAF6_HUMAN",5,0.872660999252635,0.411386358728726,0.564386272359641,0.1440275,"Non-significant",0.248423558190125,"MEAF6","Chromatin modification-related protein MEAF6","EAF6_HUMAN",-0.1440275
-0.0580500000000015,10.861075,-0.923849264061508,0.384956292876235,0.532991044076501,-7.66648574898713,"MINP1_HUMAN",17,0.872629948503702,0.411402191852407,0.564386272359641,0.0580500000000015,"Non-significant",0.248423558190125,"MINPP1","Multiple inositol polyphosphate phosphatase 1","MINP1_HUMAN",-0.0580500000000015
-0.0614700000000017,9.9028975,-0.857202148656611,0.418464194703986,0.564493672528758,-7.72728315613856,"BORC7_HUMAN",7,0.872339638178566,0.411550245715938,0.564493574770393,0.0614700000000017,"Non-significant",0.248340996976647,"BORCS7","BLOC-1-related complex subunit 7","BORC7_HUMAN",-0.0614700000000017
-0.0483650000000004,9.845255,-0.846518727386118,0.42402502577363,0.570606173357434,-7.73668483392867,"GPKOW_HUMAN",27,0.871220629972374,0.412121284439897,0.565180919940226,0.0483650000000004,"Non-significant",0.2478125080134,"GPKOW","G-patch domain and KOW motifs-containing protein","GPKOW_HUMAN",-0.0483650000000004
-0.1846525,7.06970125,-0.881929672930935,0.405794125337341,0.552659463370132,-7.70515410100355,"TERF2_HUMAN",12,0.870985111348943,0.412241544580839,0.56524994144986,0.1846525,"Non-significant",0.247759473968015,"TERF2","Telomeric repeat-binding factor 2","TERF2_HUMAN",-0.1846525
-0.0824025000000006,8.10378375,-1.0066265414001,0.346169536670937,0.496555166798791,-7.58601773294212,"S29A3_HUMAN",6,0.870603179838828,0.412436619891265,0.565335731355865,0.0824025000000006,"Non-significant",0.247693564618995,"SLC29A3","Equilibrative nucleoside transporter 3","S29A3_HUMAN",-0.0824025000000006
0.0856574999999999,6.82308625,0.882028510120146,0.405744045597977,0.552659463370132,-7.70506462661366,"MK11_HUMAN",9,-0.870588743840329,0.412443994532418,0.565335731355865,-0.0856574999999999,"Non-significant",0.247693564618995,"MAPK11","Mitogen-activated protein kinase 11","MK11_HUMAN",0.0856574999999999
0.126782500000001,6.51514625,0.878655006487549,0.407455899535807,0.553856226613864,-7.70811397538012,"HCFC2_HUMAN",17,-0.86991564075997,0.412787955848792,0.56564748024543,-0.126782500000001,"Non-significant",0.247454143158946,"HCFC2","Host cell factor 2","HCFC2_HUMAN",0.126782500000001
-0.201097500000001,8.06362875,-0.885432572157031,0.404021981385032,0.551360742112986,-7.70197808917054,"TNR12_HUMAN",3,0.869869791915771,0.412811392548286,0.56564748024543,0.201097500000001,"Non-significant",0.247454143158946,"TNFRSF12A","Tumor necrosis factor receptor superfamily member 12A","TNR12_HUMAN",-0.201097500000001
0.0384250000000002,11.8937375,0.924514986136895,0.384631872130965,0.532718753952265,-7.66586013808779,"SNP29_HUMAN",16,-0.869372212469817,0.413065803795833,0.56588824864561,-0.0384250000000002,"Non-significant",0.247269324621584,"SNAP29","Synaptosomal-associated protein 29","SNP29_HUMAN",0.0384250000000002
0.124950000000002,7.1197575,0.903733297176218,0.394855101287909,0.541881558761944,-7.68522068845497,"SAC2_HUMAN",18,-0.869252312244808,0.41312712548036,0.56588824864561,-0.124950000000002,"Non-significant",0.247269324621584,"INPP5F","Phosphatidylinositide phosphatase SAC2","SAC2_HUMAN",0.124950000000002
-0.129802499999998,10.17980125,-0.873735405919216,0.409961671744933,0.556273324276363,-7.71254389514332,"CK052_HUMAN",6,0.868862512763877,0.413326529785533,0.566065459209838,0.129802499999998,"Non-significant",0.247133344554071,"C11orf52","Uncharacterized protein C11orf52","CK052_HUMAN",-0.129802499999998
-0.0452825000000026,8.88435875,-0.995759455056193,0.351083719567139,0.501291239226494,-7.59688401196284,"UBP40_HUMAN",38,0.86838088471421,0.413573005756073,0.566307065140833,0.0452825000000026,"Non-significant",0.246948020163092,"USP40","Ubiquitin carboxyl-terminal hydrolase 40","UBP40_HUMAN",-0.0452825000000026
-0.769832499999999,7.00265125,-0.882011999744564,0.405752410915445,0.552659463370132,-7.70507957353295,"ELOF1_HUMAN",1,0.868012201563094,0.413761753369528,0.566452576101402,0.769832499999999,"Non-significant",0.246836443787525,"ELOF1","Transcription elongation factor 1 homolog","ELOF1_HUMAN",-0.769832499999999
0.0916000000000032,10.66835,0.975776099375919,0.360260141691907,0.509711662050706,-7.61663056319442,"RBM3_HUMAN",9,-0.867899563107908,0.413819431136803,0.566452576101402,-0.0916000000000032,"Non-significant",0.246836443787525,"RBM3","RNA-binding protein 3","RBM3_HUMAN",0.0916000000000032
0.0816300000000005,9.4635125,0.960570917228075,0.367364124035946,0.516597810470173,-7.63144885530666,"THG1_HUMAN",11,-0.867749249299774,0.413896410044711,0.566462018691398,-0.0816300000000005,"Non-significant",0.246829204292599,"THG1L","Probable tRNA(His) guanylyltransferase","THG1_HUMAN",0.0816300000000005
0.0727525,9.28340875,0.8673748574209,0.413217850753286,0.559470667946199,-7.71824140121161,"NXN_HUMAN",17,-0.867264158087642,0.41414490624945,0.566631442957363,-0.0727525,"Non-significant",0.246699329702642,"NXN","Nucleoredoxin","NXN_HUMAN",0.0727525
-0.2153925,6.77449875,-0.880902572494117,0.406314811545515,0.552995895221822,-7.70608342504236,"HAUS6_HUMAN",16,0.867215789845383,0.414169689616171,0.566631442957363,0.2153925,"Non-significant",0.246699329702642,"HAUS6","HAUS augmin-like complex subunit 6","HAUS6_HUMAN",-0.2153925
-0.0592749999999995,12.1126625,-0.983049433383444,0.356899204921914,0.506851897371508,-7.60947892460221,"FNTA_HUMAN",19,0.866984842050213,0.414288039565442,0.566631442957363,0.0592749999999995,"Non-significant",0.246699329702642,"FNTA","Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha","FNTA_HUMAN",-0.0592749999999995
0.0589475000000022,10.01849125,0.916146927589056,0.388724583695767,0.536829114985971,-7.67369802632813,"ASCC2_HUMAN",25,-0.866932862208034,0.414314680175402,0.566631442957363,-0.0589475000000022,"Non-significant",0.246699329702642,"ASCC2","Activating signal cointegrator 1 complex subunit 2","ASCC2_HUMAN",0.0589475000000022
0.0174999999999983,13.318725,0.637681549859072,0.543072745673786,0.674261908623819,-7.90013847358828,"PREP_HUMAN",59,-0.866823544958859,0.414370711285534,0.566631442957363,-0.0174999999999983,"Non-significant",0.246699329702642,"PITRM1","Presequence protease, mitochondrial","PREP_HUMAN",0.0174999999999983
-0.0878475000000005,9.00253125,-0.862221793766465,0.415869492428236,0.562119248711946,-7.72283244607442,"PTCD1_HUMAN",24,0.866569304357496,0.414501044778901,0.566713793123792,0.0878475000000005,"Non-significant",0.246636217030902,"PTCD1","Pentatricopeptide repeat-containing protein 1, mitochondrial","PTCD1_HUMAN",-0.0878475000000005
-0.0286500000000061,16.992225,-0.746044559429846,0.478869882777469,0.619342808873996,-7.82026350352333,"RADI_HUMAN",53,0.865829744069477,0.41488034022514,0.567136443436463,0.0286500000000061,"Non-significant",0.246312444629308,"RDX","Radixin","RADI_HUMAN",-0.0286500000000061
0.0741900000000015,8.795505,0.940209986748001,0.377042184345711,0.525577530555932,-7.65100791491865,"S23A1_HUMAN",10,-0.865364957601612,0.415118841766312,0.567300705795121,-0.0741900000000015,"Non-significant",0.246186676116708,"SLC23A1","Solute carrier family 23 member 1","S23A1_HUMAN",0.0741900000000015
-0.0362249999999982,11.3250375,-1.0766565983758,0.315774551787503,0.465512621210722,-7.51388816064389,"CD37L_HUMAN",16,0.865322033764703,0.41514087279205,0.567300705795121,0.0362249999999982,"Non-significant",0.246186676116708,"CDC37L1","Hsp90 co-chaperone Cdc37-like 1","CD37L_HUMAN",-0.0362249999999982
-0.458935000000001,5.7066225,-0.879803220050499,0.406872662391377,0.553475552021121,-7.70707715280978,"PHLB1_HUMAN",14,0.865177661868761,0.415214979097207,0.567306064239812,0.458935000000001,"Non-significant",0.246182574003056,"PHLDB1","Pleckstrin homology-like domain family B member 1","PHLB1_HUMAN",-0.458935000000001
0.0222750000000005,10.3689875,0.675007430934589,0.520380287458273,0.656735205237744,-7.87386870465618,"WDR91_HUMAN",34,-0.864817645417237,0.415399817683681,0.567462688243569,-0.0222750000000005,"Non-significant",0.246062688888404,"WDR91","WD repeat-containing protein 91","WDR91_HUMAN",0.0222750000000005
-0.0720074999999998,8.16032375,-0.943392246018344,0.375517080260306,0.524776030384518,-7.64797258241346,"WDR6_HUMAN",26,0.864585507825585,0.415519032585075,0.567529628317871,0.0720074999999998,"Non-significant",0.246011460867744,"WDR6","tRNA (34-2'-O)-methyltransferase regulator WDR6","WDR6_HUMAN",-0.0720074999999998
-0.0393749999999997,11.6087375,-0.786425922640663,0.456276377299132,0.598961297805071,-7.78774058629727,"VATH_HUMAN",24,0.863897234740122,0.41587264230722,0.567916635879246,0.0393749999999997,"Non-significant",0.24571540942054,"ATP6V1H","V-type proton ATPase subunit H","VATH_HUMAN",-0.0393749999999997
-0.0589475000000004,8.73572875,-0.844621100598603,0.425018232045358,0.571522603497359,-7.7383446675608,"UBR7_HUMAN",16,0.863476984826314,0.416088658213279,0.568056170159284,0.0589475000000004,"Non-significant",0.245608718542309,"UBR7","Putative E3 ubiquitin-protein ligase UBR7","UBR7_HUMAN",-0.0589475000000004
0.0262249999999984,12.6543125,0.894614262568878,0.399403629523683,0.546442034096129,-7.69360511296057,"IPO5_HUMAN",50,-0.863403653820501,0.416126359944764,0.568056170159284,-0.0262249999999984,"Non-significant",0.245608718542309,"IPO5","Importin-5","IPO5_HUMAN",0.0262249999999984
0.6262075,6.93996625,0.877231103999726,0.408180014087906,0.554693855728403,-7.70939821925745,"MIS_HUMAN",4,-0.863288335174505,0.416185653802212,0.568056170159284,-0.6262075,"Non-significant",0.245608718542309,"AMH","Muellerian-inhibiting factor","MIS_HUMAN",0.6262075
0.133925000000003,11.0812375,0.880267754055215,0.406636873486339,0.553247912538307,-7.70665737319162,"RN185_HUMAN",3,-0.863117027164582,0.416273747190728,0.568080482617366,-0.133925000000003,"Non-significant",0.245590131400767,"RNF185","E3 ubiquitin-protein ligase RNF185","RN185_HUMAN",0.133925000000003
-0.0474700000000006,9.019815,-0.840685071526773,0.427083585681992,0.573488104081194,-7.74177769493887,"ARI1A_HUMAN",51,0.862352324445645,0.416667151748949,0.568501046258954,0.0474700000000006,"Non-significant",0.24526873170787,"ARID1A","AT-rich interactive domain-containing protein 1A","ARI1A_HUMAN",-0.0474700000000006
-0.288540000000002,7.1690125,-0.875384009483022,0.40912072653793,0.555505263330436,-7.71106163381584,"TGS1_HUMAN",13,0.862244604029724,0.416722590509007,0.568501046258954,0.288540000000002,"Non-significant",0.24526873170787,"TGS1","Trimethylguanosine synthase","TGS1_HUMAN",-0.288540000000002
0.0427250000000008,12.9906875,1.10731934786785,0.303151556880019,0.452742311778283,-7.48119402463084,"TFAM_HUMAN",11,-0.861966000067991,0.416865999859959,0.568541161677454,-0.0427250000000008,"Non-significant",0.245238087454245,"TFAM","Transcription factor A, mitochondrial","TFAM_HUMAN",0.0427250000000008
-0.164102499999999,6.44838875,-0.873105088546495,0.410283523484853,0.556523195222028,-7.71311001524018,"NOL8_HUMAN",11,0.86183149037192,0.416935250474935,0.568541161677454,0.164102499999999,"Non-significant",0.245238087454245,"NOL8","Nucleolar protein 8","NOL8_HUMAN",-0.164102499999999
-0.791975,6.677355,-0.875822501985503,0.408897263563576,0.555326819028098,-7.71066700334457,"CDSN_HUMAN",8,0.861777576691968,0.416963009578616,0.568541161677454,0.791975,"Non-significant",0.245238087454245,"CDSN","Corneodesmosin","CDSN_HUMAN",-0.791975
0.0889975000000005,7.38714375,0.864565919529625,0.414661751350727,0.56087248098398,-7.7207467458469,"DHX35_HUMAN",14,-0.861122758318055,0.417300269146192,0.568905055744421,-0.0889975000000005,"Non-significant",0.244960206727662,"DHX35","Probable ATP-dependent RNA helicase DHX35","DHX35_HUMAN",0.0889975000000005
0.43846,6.6661325,0.874402900923037,0.409621035251812,0.556091170295667,-7.71194402262111,"LCAT_HUMAN",4,-0.860706396042251,0.417514815782523,0.569090972295988,-0.43846,"Non-significant",0.244818303713646,"LCAT","Phosphatidylcholine-sterol acyltransferase","LCAT_HUMAN",0.43846
-0.238527500000001,6.43837875,-0.882509851998578,0.405500218960961,0.55263164219549,-7.70462876623097,"CD320_HUMAN",4,0.860482169342725,0.417630390103412,0.569090972295988,0.238527500000001,"Non-significant",0.244818303713646,"CD320","CD320 antigen","CD320_HUMAN",-0.238527500000001
