"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BM1_vs_D","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","D_vs_BM1"
-0.107125,7.231295,-0.672553430821546,0.522129888412734,0.659846136341484,-8.10875692707029,"INP4A_HUMAN",19,0.665229393212155,0.527206261940117,0.670348940579199,0.107125,"Non-significant",0.173699072643281,"INPP4A","Inositol polyphosphate-4-phosphatase type I A","INP4A_HUMAN",-0.107125
-0.461215,5.2651975,-0.676108655482788,0.519997619642886,0.658180513556757,-8.10619096085065,"PIGP_HUMAN",3,0.665025912293905,0.527328877648944,0.670399389436366,0.461215,"Non-significant",0.173666389909608,"PIGP","Phosphatidylinositol N-acetylglucosaminyltransferase subunit P","PIGP_HUMAN",-0.461215
-0.0948574999999998,7.33685875,-0.671499110171858,0.522763275860336,0.660254508993866,-8.10951558372735,"ACOT2_HUMAN",5,0.664846366036207,0.527437085367368,0.670431508259858,0.0948574999999998,"Non-significant",0.173645583366689,"ACOT2","Acyl-coenzyme A thioesterase 2, mitochondrial","ACOT2_HUMAN",-0.0948574999999998
0.0250750000000011,10.9238125,0.683691958740218,0.515467810035439,0.654599577143198,-8.10067796429274,"ARSL_HUMAN",15,-0.664262044814555,0.52778933623477,0.670773774337366,-0.0250750000000011,"Non-significant",0.173423925617558,"ARSL","Arylsulfatase L","ARSL_HUMAN",0.0250750000000011
-0.0704575000000016,8.59092625,-0.673975144381126,0.521276549764158,0.659179967419226,-8.1077322433979,"EXOG_HUMAN",13,0.664104773372046,0.527884170504054,0.670788830401551,0.0704575000000016,"Non-significant",0.173414177633272,"EXOG","Nuclease EXOG, mitochondrial","EXOG_HUMAN",-0.0704575000000016
-0.0576749999999979,10.2377375,-0.660153109217117,0.529609787195426,0.666381679623385,-8.11761320708418,"PFD4_HUMAN",3,0.663365616719384,0.528330022663585,0.67124985432093,0.0576749999999979,"Non-significant",0.17311579554583,"PFDN4","Prefoldin subunit 4","PFD4_HUMAN",-0.0576749999999979
0.0444299999999984,8.9172475,0.653249142015969,0.533802920309145,0.67021992667953,-8.12248069788764,"UBQL4_HUMAN",11,-0.662583720571394,0.528801910788947,0.671743807151824,-0.0444299999999984,"Non-significant",0.172796328664332,"UBQLN4","Ubiquilin-4","UBQL4_HUMAN",0.0444299999999984
0.0305499999999999,11.358425,0.759497163298091,0.471578150741646,0.620168856172121,-8.04263940615623,"CD37L_HUMAN",16,-0.662220524380758,0.529021195557439,0.671916769907414,-0.0305499999999999,"Non-significant",0.172684519518444,"CDC37L1","Hsp90 co-chaperone Cdc37-like 1","CD37L_HUMAN",0.0305499999999999
0.0785824999999978,8.15469375,0.665348111202064,0.526468085797718,0.663254603725523,-8.11392069031733,"CP2U1_HUMAN",13,-0.661993224073607,0.529158460151961,0.671920710933615,-0.0785824999999978,"Non-significant",0.172681972237308,"CYP2U1","Cytochrome P450 2U1","CP2U1_HUMAN",0.0785824999999978
-0.0462725000000006,7.89441375,-0.832694179404208,0.43164890781961,0.587574624773645,-7.98169984532786,"BRD8_HUMAN",22,0.661831826708591,0.529255940045404,0.671920710933615,0.0462725000000006,"Non-significant",0.172681972237308,"BRD8","Bromodomain-containing protein 8","BRD8_HUMAN",-0.0462725000000006
0.0207750000000004,17.3382125,0.685021097218441,0.514676438634656,0.653902806269086,-8.09970612539984,"AATM_HUMAN",37,-0.661802454409042,0.529273681370076,0.671920710933615,-0.0207750000000004,"Non-significant",0.172681972237308,"GOT2","Aspartate aminotransferase, mitochondrial","AATM_HUMAN",0.0207750000000004
0.0234249999999996,12.9537125,0.759515538058523,0.471567822668704,0.620168856172121,-8.04262470284204,"MTAP_HUMAN",22,-0.661539985551156,0.529432233098784,0.672016447885909,-0.0234249999999996,"Non-significant",0.172620097275532,"MTAP","S-methyl-5'-thioadenosine phosphorylase","MTAP_HUMAN",0.0234249999999996
0.0382625000000001,9.68833125,0.64678768516526,0.537745754482033,0.673369315798338,-8.12699499580219,"NJMU_HUMAN",19,-0.660803971797873,0.529877000942235,0.672475396234273,-0.0382625000000001,"Non-significant",0.172323600507944,"C17orf75","Protein Njmu-R1","NJMU_HUMAN",0.0382625000000001
0.210062500000002,6.09506625,0.67400377754712,0.521259372599834,0.659179967419226,-8.10771158677098,"IGHM_HUMAN",5,-0.660657670650792,0.529965437414113,0.672482045622964,-0.210062500000002,"Non-significant",0.172319306256355,"IGHM","Immunoglobulin heavy constant mu","IGHM_HUMAN",0.210062500000002
-0.0331249999999983,10.7804875,-1.17338438375073,0.277828016435738,0.438267731625697,-7.64144063815032,"P85A_HUMAN",33,0.659753744674524,0.530512048681387,0.673069987363311,0.0331249999999983,"Non-significant",0.171939774490203,"PIK3R1","Phosphatidylinositol 3-kinase regulatory subunit alpha","P85A_HUMAN",-0.0331249999999983
-0.0242249999999995,11.2863625,-0.678662346872961,0.518469408100198,0.656966331035256,-8.10434049184882,"EXOC5_HUMAN",36,0.658924440537734,0.531013844133162,0.673558842069262,0.0242249999999995,"Non-significant",0.171624458337849,"EXOC5","Exocyst complex component 5","EXOC5_HUMAN",-0.0242249999999995
0.0418475000000011,9.45550625,0.647797837037295,0.537128177604618,0.673117373578004,-8.12629188654029,"RABX5_HUMAN",25,-0.658841537537757,0.531064023321465,0.673558842069262,-0.0418475000000011,"Non-significant",0.171624458337849,"RABGEF1","Rab5 GDP/GTP exchange factor","RABX5_HUMAN",0.0418475000000011
-0.0438749999999981,9.962855,-0.690970462607472,0.511143618512681,0.650801599779764,-8.09533577851841,"PTSS1_HUMAN",11,0.658660927465091,0.531173352458687,0.673591811723183,0.0438749999999981,"Non-significant",0.171603200821133,"PTDSS1","Phosphatidylserine synthase 1","PTSS1_HUMAN",-0.0438749999999981
0.0130749999999988,14.9463875,0.560126843826335,0.592309964978473,0.719405176096318,-8.18362270121475,"CAZA2_HUMAN",15,-0.658474481856924,0.531286228717877,0.673629268506134,-0.0130749999999988,"Non-significant",0.171579051445224,"CAPZA2","F-actin-capping protein subunit alpha-2","CAZA2_HUMAN",0.0130749999999988
0.0274249999999991,12.6168875,1.12552365369662,0.29632231770913,0.458406372065627,-7.69435188207489,"DCTN3_HUMAN",10,-0.657643917589956,0.531789242810199,0.674161300130935,-0.0274249999999991,"Non-significant",0.171236181542099,"DCTN3","Dynactin subunit 3","DCTN3_HUMAN",0.0274249999999991
0.0230499999999996,10.398975,0.626532461633166,0.550220455480807,0.683877669179133,-8.14088654163421,"MYORG_HUMAN",24,-0.657280326060118,0.532009537613991,0.674334811437022,-0.0230499999999996,"Non-significant",0.171124419998924,"MYORG","Myogenesis-regulating glycosidase","MYORG_HUMAN",0.0230499999999996
0.1906025,6.74740875,0.669465652612486,0.523986241030286,0.661158411840119,-8.11097582954137,"NEPR1_HUMAN",2,-0.656797754571286,0.532302008168843,0.674527078964789,-0.1906025,"Non-significant",0.17100061084171,"CNEP1R1","Nuclear envelope phosphatase-regulatory subunit 1","NEPR1_HUMAN",0.1906025
-0.113647500000001,8.54666125,-0.68737113078569,0.513279108650034,0.652845796257785,-8.09798377437036,"TM186_HUMAN",6,0.656754669770579,0.532328125289668,0.674527078964789,0.113647500000001,"Non-significant",0.17100061084171,"TMEM186","Transmembrane protein 186","TM186_HUMAN",-0.113647500000001
0.396932499999999,6.35569875,0.666966004438425,0.525492029842458,0.662437940925856,-8.11276549046921,"DDX49_HUMAN",7,-0.656299569148504,0.532604046515598,0.674770926016548,-0.396932499999999,"Non-significant",0.170843638208876,"DDX49","Probable ATP-dependent RNA helicase DDX49","DDX49_HUMAN",0.396932499999999
-0.0147750000000002,17.0096625,-0.577435829896981,0.581166521010476,0.710568596177231,-8.172902470486,"IDHP_HUMAN",30,0.65569277757845,0.532972073903033,0.675016054953148,0.0147750000000002,"Non-significant",0.170685897547288,"IDH2","Isocitrate dehydrogenase [NADP], mitochondrial","IDHP_HUMAN",-0.0147750000000002
0.1288625,6.98714625,0.670477088399128,0.523377718415113,0.660596829785971,-8.11024999633455,"TCAB1_HUMAN",9,-0.655671654437241,0.532984888217799,0.675016054953148,-0.1288625,"Non-significant",0.170685897547288,"WRAP53","Telomerase Cajal body protein 1","TCAB1_HUMAN",0.1288625
0.0243249999999975,16.4749375,0.612230378998825,0.55913257294169,0.691790691426248,-8.15045633270192,"TPM3_HUMAN",8,-0.655567524557623,0.533048061210682,0.675016054953148,-0.0243249999999975,"Non-significant",0.170685897547288,"TPM3","Tropomyosin alpha-3 chain","TPM3_HUMAN",0.0243249999999975
-0.0341499999999986,11.7037,-0.631321537827866,0.547255348226826,0.68135189149352,-8.13763776287599,"SEC62_HUMAN",13,0.654890013445829,0.533459203634601,0.675396671957241,0.0341499999999986,"Non-significant",0.170441083697893,"SEC62","Translocation protein SEC62","SEC62_HUMAN",-0.0341499999999986
-0.563857500000001,6.46384375,-0.665480322148823,0.52638828216527,0.663254603725523,-8.11382638283578,"MP17L_HUMAN",4,0.654796869034189,0.533515742972533,0.675396671957241,0.563857500000001,"Non-significant",0.170441083697893,"MPV17L","Mpv17-like protein","MP17L_HUMAN",-0.563857500000001
0.563534999999999,6.8176775,0.665194764877778,0.526560656352588,0.663257363024639,-8.11403005312746,"ECM1_HUMAN",7,-0.654524289158645,0.533681222281986,0.675500363248558,-0.563534999999999,"Non-significant",0.170374413101163,"ECM1","Extracellular matrix protein 1","ECM1_HUMAN",0.563534999999999
0.340547499999998,6.22246625,0.663497158949703,0.527586126424672,0.664145562979384,-8.11523925337117,"TNR1A_HUMAN",3,-0.652822867355148,0.53471484937749,0.676643749479749,-0.340547499999998,"Non-significant",0.169639925638513,"TNFRSF1A","Tumor necrosis factor receptor superfamily member 1A","TNR1A_HUMAN",0.340547499999998
-0.0493499999999987,10.910175,-0.649254524867252,0.53623836724004,0.672603865984666,-8.12527624925844,"DIAP2_HUMAN",48,0.65276178214185,0.534751982144827,0.676643749479749,0.0493499999999987,"Non-significant",0.169639925638513,"DIAPH2","Protein diaphanous homolog 2","DIAP2_HUMAN",-0.0493499999999987
-0.0812749999999998,7.72731,-0.723419742497445,0.492148327813932,0.63587514925192,-8.07091930397477,"KLHL9_HUMAN",17,0.65211551855725,0.535144933593328,0.677034981724036,0.0812749999999998,"Non-significant",0.169388891171248,"KLHL9","Kelch-like protein 9","KLHL9_HUMAN",-0.0812749999999998
-0.211397500000002,6.38983375,-0.661734053856669,0.528652475198001,0.665280703257893,-8.11649221256954,"LPXN_HUMAN",6,0.651937143463548,0.535253423480627,0.677066263222834,0.211397500000002,"Non-significant",0.169368825637203,"LPXN","Leupaxin","LPXN_HUMAN",-0.211397500000002
0.0238499999999995,10.700275,0.640884687854024,0.541363346898366,0.676432204819832,-8.13108417763836,"GSK3B_HUMAN",23,-0.651661276989558,0.535421235572076,0.677172562529978,-0.0238499999999995,"Non-significant",0.169300646817131,"GSK3B","Glycogen synthase kinase-3 beta","GSK3B_HUMAN",0.0238499999999995
-0.023575000000001,10.5492375,-0.670823107758773,0.523169639984563,0.660437326252573,-8.11000146153426,"TOM34_HUMAN",20,0.651046254798162,0.535795476197036,0.677539867662804,0.023575000000001,"Non-significant",0.169065145034295,"TOMM34","Mitochondrial import receptor subunit TOM34","TOM34_HUMAN",-0.023575000000001
0.0269499999999994,10.676675,0.615229071978464,0.557256922000058,0.689998115889471,-8.14846632601868,"HDA10_HUMAN",18,-0.649952773241594,0.53646125787177,0.678275668289929,-0.0269499999999994,"Non-significant",0.168593762054768,"HDAC10","Polyamine deacetylase HDAC10","HDA10_HUMAN",0.0269499999999994
0.0453500000000027,12.1471,0.647507804749393,0.537305450272262,0.673130805107051,-8.12649386150531,"APOD_HUMAN",6,-0.649540476143954,0.536712423247514,0.678487099954591,-0.0453500000000027,"Non-significant",0.168458405147643,"APOD","Apolipoprotein D","APOD_HUMAN",0.0453500000000027
0.2407775,6.05585125,0.658823265513263,0.530415880742348,0.667292072224186,-8.11855431398214,"EXPH5_HUMAN",8,-0.648032909713238,0.537631427888468,0.679542585085612,-0.2407775,"Non-significant",0.167783322024671,"EXPH5","Exophilin-5","EXPH5_HUMAN",0.2407775
0.0264250000000033,15.5372125,0.603141136755149,0.564840548941885,0.696130922725247,-8.15643456614024,"IF4A2_HUMAN",31,-0.647893791688897,0.537716282337391,0.67954357569311,-0.0264250000000033,"Non-significant",0.167782688929606,"EIF4A2","Eukaryotic initiation factor 4A-II","IF4A2_HUMAN",0.0264250000000033
0.0391750000000002,10.9607375,0.789909545554367,0.454692608054843,0.606582002130268,-8.01789134495726,"NAR4_HUMAN",10,-0.646917075305058,0.538312258505461,0.680119822259569,-0.0391750000000002,"Non-significant",0.167414567349825,"ART4","Ecto-ADP-ribosyltransferase 4","NAR4_HUMAN",0.0391750000000002
0.0862025000000006,7.30742875,0.679442553126903,0.51800307195779,0.656684258255147,-8.10377391005758,"NGDN_HUMAN",9,-0.646870734979769,0.538340544700819,0.680119822259569,-0.0862025000000006,"Non-significant",0.167414567349825,"NGDN","Neuroguidin","NGDN_HUMAN",0.0862025000000006
-0.083359999999999,8.0457875,-0.64979624136425,0.53590769319627,0.672603865984666,-8.12489803385584,"MFSD3_HUMAN",3,0.645817735798809,0.538983543187074,0.680825750833118,0.083359999999999,"Non-significant",0.166964026317667,"MFSD3","Major facilitator superfamily domain-containing protein 3","MFSD3_HUMAN",-0.083359999999999
-0.0691100000000002,9.61551,-0.67766588095324,0.519065388888759,0.657206381326416,-8.10506328696797,"IMA1_HUMAN",15,0.645160904106297,0.539384866773814,0.681104884553345,0.0691100000000002,"Non-significant",0.166786005157183,"KPNA2","Importin subunit alpha-1","IMA1_HUMAN",-0.0691100000000002
-0.0984999999999996,7.444745,-0.654426806356418,0.533086220467912,0.669841329324326,-8.12165362512094,"NTCP5_HUMAN",6,0.645052952002064,0.539450842973952,0.681104884553345,0.0984999999999996,"Non-significant",0.166786005157183,"SLC10A5","Sodium/bile acid cotransporter 5","NTCP5_HUMAN",-0.0984999999999996
0.2952925,5.42637125,0.655556527923128,0.532399255096793,0.669370536467161,-8.12085897929131,"RYBP_HUMAN",4,-0.645042363990739,0.539457314228692,0.681104884553345,-0.2952925,"Non-significant",0.166786005157183,"RYBP","RING1 and YY1-binding protein","RYBP_HUMAN",0.2952925
-0.089224999999999,8.3238125,-0.650328101907106,0.535583157178998,0.672327793054486,-8.12452642668031,"ZDHC3_HUMAN",5,0.644871194875492,0.539561937179824,0.681130585385681,0.089224999999999,"Non-significant",0.166769617785232,"ZDHHC3","Palmitoyltransferase ZDHHC3","ZDHC3_HUMAN",-0.089224999999999
0.0489250000000023,10.2672625,0.68284513041067,0.5159724143382,0.654813905848317,-8.10129628303736,"EI24_HUMAN",6,-0.644591677373561,0.539732812226173,0.681239900253615,-0.0489250000000023,"Non-significant",0.16669992331587,"EI24","Etoposide-induced protein 2.4 homolog","EI24_HUMAN",0.0489250000000023
-0.0214999999999961,14.19875,-0.644005277981918,0.539449080509145,0.674669929710793,-8.12892661631842,"UCHL3_HUMAN",15,0.643919615149733,0.540143794218823,0.681652191829937,0.0214999999999961,"Non-significant",0.166437164491406,"UCHL3","Ubiquitin carboxyl-terminal hydrolase isozyme L3","UCHL3_HUMAN",-0.0214999999999961
-0.0720650000000003,8.8792325,-0.657769792244101,0.531054989151196,0.667992137769859,-8.11929864381644,"ZMIZ1_HUMAN",16,0.64357397981662,0.540355233169893,0.681812574104316,0.0720650000000003,"Non-significant",0.166334993700023,"ZMIZ1","Zinc finger MIZ domain-containing protein 1","ZMIZ1_HUMAN",-0.0720650000000003
0.0288499999999985,12.224075,0.980729050220242,0.35838397343158,0.520074983347838,-7.84467388347101,"RECQ1_HUMAN",36,-0.641947212554295,0.541351073147449,0.682962497932079,-0.0288499999999985,"Non-significant",0.165603143153482,"RECQL","ATP-dependent DNA helicase Q1","RECQ1_HUMAN",0.0288499999999985
-0.0210749999999997,12.7403375,-0.696637238852689,0.50779299127988,0.648009275105031,-8.09114224606145,"SDSL_HUMAN",15,0.640946493862395,0.541964229961938,0.683629349373025,0.0210749999999997,"Non-significant",0.165179300548816,"SDSL","Serine dehydratase-like","SDSL_HUMAN",-0.0210749999999997
-0.0190249999999992,12.8626875,-0.663658242557498,0.527488767638378,0.664126434395796,-8.11512463137167,"EMD_HUMAN",18,0.639809552534103,0.542661367961936,0.684214139828139,0.0190249999999992,"Non-significant",0.164807955018126,"EMD","Emerin","EMD_HUMAN",-0.0190249999999992
0.0778024999999989,7.82478875,0.648091150441811,0.536948935901576,0.67299709240075,-8.12608754475248,"USF2_HUMAN",4,-0.639526624658294,0.542834935901174,0.684214139828139,-0.0778024999999989,"Non-significant",0.164807955018126,"USF2","Upstream stimulatory factor 2","USF2_HUMAN",0.0778024999999989
-0.217382499999999,6.23870625,-0.649144835638867,0.536305338862632,0.672603865984666,-8.12535279786979,"KDM3A_HUMAN",15,0.639522212717551,0.542837642765759,0.684214139828139,0.217382499999999,"Non-significant",0.164807955018126,"KDM3A","Lysine-specific demethylase 3A","KDM3A_HUMAN",-0.217382499999999
0.0581999999999976,10.239925,0.680619703490845,0.517299979315179,0.65599870298158,-8.10291798551932,"TM263_HUMAN",6,-0.639463148491147,0.542873881322883,0.684214139828139,-0.0581999999999976,"Non-significant",0.164807955018126,"TMEM263","Transmembrane protein 263","TM263_HUMAN",0.0581999999999976
-0.0675850000000011,9.6795075,-0.647356811223464,0.537397754263008,0.673142111840678,-8.12659897968781,"S35E1_HUMAN",9,0.639439658024123,0.5428882941908,0.684214139828139,0.0675850000000011,"Non-significant",0.164807955018126,"SLC35E1","Solute carrier family 35 member E1","S35E1_HUMAN",-0.0675850000000011
-0.0380624999999988,9.72856125,-0.900294866455924,0.396946446287351,0.558488794663301,-7.92133950580719,"CNOT9_HUMAN",15,0.63933860157257,0.542950301298285,0.684214139828139,0.0380624999999988,"Non-significant",0.164807955018126,"CNOT9","CCR4-NOT transcription complex subunit 9","CNOT9_HUMAN",-0.0380624999999988
-0.200299999999999,6.810695,-0.648832565133163,0.536496026165776,0.672638030013645,-8.12557065846576,"PAR3L_HUMAN",11,0.639224403826175,0.54302037696369,0.684214139828139,0.200299999999999,"Non-significant",0.164807955018126,"PARD3B","Partitioning defective 3 homolog B","PAR3L_HUMAN",-0.200299999999999
-0.0418749999999992,11.7705125,-1.00229297431037,0.348546788188108,0.511161744737995,-7.82326238529845,"DENR_HUMAN",8,0.639009966607071,0.543151977942383,0.684273291413386,0.0418749999999992,"Non-significant",0.164770411075086,"DENR","Density-regulated protein","DENR_HUMAN",-0.0418749999999992
0.111124999999998,10.4430125,0.645799218754128,0.538350493950886,0.673918664265875,-8.12768206500462,"MLXIP_HUMAN",8,-0.638747814263545,0.543312888340152,0.684369343377505,-0.111124999999998,"Non-significant",0.164709453105488,"MLXIP","MLX-interacting protein","MLXIP_HUMAN",0.111124999999998
-0.0684100000000019,7.3718,-0.640210046973886,0.541777735448949,0.676845353266439,-8.1315493917621,"FURIN_HUMAN",11,0.638307888534823,0.543582982305091,0.684450343352111,0.0684100000000019,"Non-significant",0.164658054309302,"FURIN","Furin","FURIN_HUMAN",-0.0684100000000019
-0.086307500000002,8.10183125,-0.681093367502021,0.517017237480659,0.655743030057456,-8.10257320927521,"S29A3_HUMAN",6,0.63817668700877,0.543663549809256,0.684450343352111,0.086307500000002,"Non-significant",0.164658054309302,"SLC29A3","Equilibrative nucleoside transporter 3","S29A3_HUMAN",-0.086307500000002
-0.0696099999999991,10.0908075,-0.729551278199094,0.488611332248388,0.632822528210819,-8.06619653566917,"IF4E2_HUMAN",16,0.638168344938128,0.543668672708012,0.684450343352111,0.0696099999999991,"Non-significant",0.164658054309302,"EIF4E2","Eukaryotic translation initiation factor 4E type 2","IF4E2_HUMAN",-0.0696099999999991
-0.016725000000001,12.8214375,-0.609221354987418,0.561018435274418,0.693805387442338,-8.15244438323043,"SRP54_HUMAN",27,0.637998555262153,0.54377294762381,0.684450343352111,0.016725000000001,"Non-significant",0.164658054309302,"SRP54","Signal recognition particle subunit SRP54","SRP54_HUMAN",-0.016725000000001
-0.1329675,6.92946375,-0.645785065422504,0.53835915591648,0.673918664265875,-8.12769189599004,"SH2B1_HUMAN",10,0.637740175108871,0.543931653053278,0.684450343352111,0.1329675,"Non-significant",0.164658054309302,"SH2B1","SH2B adapter protein 1","SH2B1_HUMAN",-0.1329675
-0.0371899999999989,9.36416,-0.731183551189993,0.487672569257629,0.632113113744294,-8.06493349156415,"ARBK1_HUMAN",30,0.637699739423662,0.543956492512679,0.684450343352111,0.0371899999999989,"Non-significant",0.164658054309302,"GRK2","Beta-adrenergic receptor kinase 1","ARBK1_HUMAN",-0.0371899999999989
0.0645300000000013,8.95972,0.638484990297611,0.542838203701817,0.677762767697864,-8.13273695465629,"MAP12_HUMAN",11,-0.63767785287585,0.543969937609051,0.684450343352111,-0.0645300000000013,"Non-significant",0.164658054309302,"METAP1D","Methionine aminopeptidase 1D, mitochondrial","MAP12_HUMAN",0.0645300000000013
0.049692499999999,9.27225125,0.67367431882812,0.5214570378162,0.659201945052916,-8.10794921912341,"RFC3_HUMAN",20,-0.63736286734687,0.544163458401566,0.684587273814763,-0.049692499999999,"Non-significant",0.164571178472163,"RFC3","Replication factor C subunit 3","RFC3_HUMAN",0.049692499999999
-0.0472099999999962,9.68996,-0.649634004832429,0.536006712331342,0.672603865984666,-8.1250113335302,"CAH12_HUMAN",8,0.637034122424615,0.544365477449924,0.684701661714944,0.0472099999999962,"Non-significant",0.164498618134208,"CA12","Carbonic anhydrase 12","CAH12_HUMAN",-0.0472099999999962
-0.176409999999999,6.519445,-0.647610578586731,0.537242629056644,0.673130805107051,-8.12642230026431,"HEXI2_HUMAN",7,0.636939227274043,0.544423800549541,0.684701661714944,0.176409999999999,"Non-significant",0.164498618134208,"HEXIM2","Protein HEXIM2","HEXI2_HUMAN",-0.176409999999999
-0.0449199999999994,8.6238475,-0.64421462493209,0.539320808598131,0.674669929710793,-8.12878154033357,"PDZD8_HUMAN",29,0.636080125661964,0.544951982556753,0.685259314717833,0.0449199999999994,"Non-significant",0.164145052391074,"PDZD8","PDZ domain-containing protein 8","PDZD8_HUMAN",-0.0449199999999994
-0.025050000000002,13.084825,-0.62749962446144,0.549620870140983,0.683369557506471,-8.1402322318379,"RER1_HUMAN",9,0.635213641446457,0.545485019404399,0.685822898093911,0.025050000000002,"Non-significant",0.163788018856803,"RER1","Protein RER1","RER1_HUMAN",-0.025050000000002
-0.0666874999999969,8.56240875,-0.733422410607101,0.486386872939504,0.631155096158294,-8.06319711643056,"TEP1_HUMAN",70,0.634867596696495,0.545697985076351,0.685983952312931,0.0666874999999969,"Non-significant",0.163686043919285,"TEP1","Telomerase protein component 1","TEP1_HUMAN",-0.0666874999999969
0.0936750000000002,7.9051625,0.647171758616727,0.537510892181047,0.673179507514628,-8.12672777924001,"TMCO3_HUMAN",9,-0.634670521886792,0.545819293056868,0.686001680426538,-0.0936750000000002,"Non-significant",0.163674820446195,"TMCO3","Transmembrane and coiled-coil domain-containing protein 3","TMCO3_HUMAN",0.0936750000000002
0.114115000000005,9.6928525,0.642441413258833,0.540407886883638,0.675551647027598,-8.13000903351536,"RAB1C_HUMAN",1,-0.634568940575111,0.545881827106704,0.686001680426538,-0.114115000000005,"Non-significant",0.163674820446195,"RAB1C","Putative Ras-related protein Rab-1C","RAB1C_HUMAN",0.114115000000005
0.050049999999997,13.338825,0.631210891260629,0.547323745078241,0.68135189149352,-8.13771307260163,"PTMA_HUMAN",6,-0.633939828745364,0.546269209053353,0.686381784047606,-0.050049999999997,"Non-significant",0.163434250789571,"PTMA","Prothymosin alpha","PTMA_HUMAN",0.050049999999997
0.2912325,6.00025375,0.649013448965907,0.536385564782526,0.672603865984666,-8.12544447328607,"PXDC2_HUMAN",6,-0.633646998820609,0.546449578996638,0.686501701434539,-0.2912325,"Non-significant",0.16335838206493,"PLXDC2","Plexin domain-containing protein 2","PXDC2_HUMAN",0.2912325
-0.4927175,6.20263125,-0.642949191308373,0.540096454026233,0.675371231109846,-8.12965783605515,"TOB1_HUMAN",5,0.632619015668467,0.547083056333876,0.687116405287982,0.4927175,"Non-significant",0.162969682311965,"TOB1","Protein Tob1","TOB1_HUMAN",-0.4927175
0.062244999999999,7.80972,0.632979557909795,0.546231050498893,0.680305944712257,-8.13650784408542,"UBE3B_HUMAN",24,-0.632577103777995,0.547108893286335,0.687116405287982,-0.062244999999999,"Non-significant",0.162969682311965,"UBE3B","Ubiquitin-protein ligase E3B","UBE3B_HUMAN",0.062244999999999
0.148962500000001,6.81972625,0.641301387473293,0.541107491474267,0.676217046009044,-8.13079661437899,"SMAL1_HUMAN",12,-0.632322400832286,0.547265923074855,0.687206844215326,-0.148962500000001,"Non-significant",0.162912523812805,"SMARCAL1","SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A-like protein 1","SMAL1_HUMAN",0.148962500000001
-0.0228500000000054,13.567175,-0.570559436154379,0.585579192439936,0.714666557827571,-8.17719703150774,"ROAA_HUMAN",11,0.631639592338487,0.547687023942026,0.687628800019166,0.0228500000000054,"Non-significant",0.162645942009027,"HNRNPAB","Heterogeneous nuclear ribonucleoprotein A/B","ROAA_HUMAN",-0.0228500000000054
-0.0318650000000016,9.9949175,-0.604608106988552,0.563916994019619,0.695686975375546,-8.15547516707913,"RFT1_HUMAN",5,0.631367198735881,0.547855069023435,0.687732958986865,0.0318650000000016,"Non-significant",0.162580161984677,"RFT1","Man(5)GlcNAc(2)-PP-dolichol translocation protein RFT1","RFT1_HUMAN",-0.0318650000000016
-0.0189000000000021,14.09855,-0.628565889587305,0.548960302183466,0.683073602609137,-8.1395098281217,"NNRE_HUMAN",16,0.630913021795489,0.548135329388457,0.687977929727779,0.0189000000000021,"Non-significant",0.162425493670275,"NAXE","NAD(P)H-hydrate epimerase","NNRE_HUMAN",-0.0189000000000021
0.0907000000000018,17.750575,0.635626211260343,0.544598392968809,0.678795498900059,-8.13469869039176,"MGST1_HUMAN",7,-0.630532883527398,0.548369969253861,0.688165573898301,-0.0907000000000018,"Non-significant",0.162307057143693,"MGST1","Microsomal glutathione S-transferase 1","MGST1_HUMAN",0.0907000000000018
0.032074999999999,17.1437625,0.850852503259943,0.422121623188964,0.579091833034011,-7.9658632916282,"S10AA_HUMAN",5,-0.629770647601603,0.548840641668906,0.688649318008347,-0.032074999999999,"Non-significant",0.162001878273932,"S100A10","Protein S100-A10","S10AA_HUMAN",0.032074999999999
-0.137107500000001,8.00809625,-0.638061022225019,0.543099028377962,0.677762767697864,-8.1330283844866,"TMUB2_HUMAN",5,0.629563802209567,0.548968408625819,0.688702723408737,0.137107500000001,"Non-significant",0.16196819963549,"TMUB2","Transmembrane and ubiquitin-like domain-containing protein 2","TMUB2_HUMAN",-0.137107500000001
-0.023850000000003,11.1132,-0.591570104158845,0.572156247178027,0.702211339573059,-8.16392802981275,"TIGAR_HUMAN",12,0.629350312741473,0.549100298455887,0.688761283739747,0.023850000000003,"Non-significant",0.161931273184419,"TIGAR","Fructose-2,6-bisphosphatase TIGAR","TIGAR_HUMAN",-0.023850000000003
0.0621199999999993,7.5157475,0.7037387876068,0.503613900734388,0.644609843172772,-8.08584471208546,"F262_HUMAN",12,-0.629152676521116,0.549222411530581,0.688807564375746,-0.0621199999999993,"Non-significant",0.161902092174891,"PFKFB2","6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 2","F262_HUMAN",0.0621199999999993
-0.0475349999999963,8.6551325,-0.623161150911035,0.552313540223197,0.685768102246405,-8.14316023622767,"PPR3B_HUMAN",11,0.628300801469353,0.549748945724275,0.689360956917362,0.0475349999999963,"Non-significant",0.161553317208182,"PPP1R3B","Protein phosphatase 1 regulatory subunit 3B","PPR3B_HUMAN",-0.0475349999999963
