"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BD_vs_D","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.0903674999999993,8.46829125,-0.673678699805623,0.521545245304837,0.634648644947165,-7.78330663051665,"PTN3_HUMAN",25,-0.698539017361183,0.505385776329694,0.620883050254882,-0.0903674999999993,"Non-significant",0.206990195978226,"PTPN3","Tyrosine-protein phosphatase non-receptor type 3","PTN3_HUMAN"
-0.119369999999999,6.7663575,-0.680330794743122,0.517564341251189,0.631209828857073,-7.77848994076822,"HID1_HUMAN",10,-0.69640846333289,0.506646544371161,0.622338683061849,-0.119369999999999,"Non-significant",0.205973203485762,"HID1","Protein HID1","HID1_HUMAN"
0.0797799999999995,9.373705,0.752756260135378,0.475480286276819,0.592579414244051,-7.72339024593104,"IL32_HUMAN",5,0.69567819257763,0.507079144480639,0.622776753026559,0.0797799999999995,"Non-significant",0.205667607119839,"IL32","Interleukin-32","IL32_HUMAN"
-0.0342500000000001,10.2515,-0.699456342176562,0.506226159825335,0.621170791535413,-7.76441030482847,"P5CR2_HUMAN",14,-0.694829291063713,0.507582313174305,0.623301348622372,-0.0342500000000001,"Non-significant",0.205301933434296,"PYCR2","Pyrroline-5-carboxylate reductase 2","P5CR2_HUMAN"
0.1198,8.507325,0.671222859685678,0.523019773379724,0.635703665921533,-7.78507433060395,"DIP2A_HUMAN",18,0.693764257496952,0.50821403604971,0.623983625510786,0.1198,"Non-significant",0.204826806861833,"DIP2A","Disco-interacting protein 2 homolog A","DIP2A_HUMAN"
-0.0511099999999978,8.2511925,-0.67216823734483,0.522451843707143,0.63528036409243,-7.78439452688341,"M4K5_HUMAN",18,-0.69328041386093,0.508501191142757,0.624242702154586,-0.0511099999999978,"Non-significant",0.204646526161267,"MAP4K5","Mitogen-activated protein kinase kinase kinase kinase 5","M4K5_HUMAN"
0.0588499999999996,11.102825,0.780542558549847,0.459955965395938,0.578774981475963,-7.70098590724598,"TR112_HUMAN",6,0.692101609049417,0.509201225757858,0.625008481623435,0.0588499999999996,"Non-significant",0.204114089060306,"TRMT112","Multifunctional methyltransferase subunit TRM112-like protein","TR112_HUMAN"
0.0585649999999998,8.0892525,0.74623235975298,0.479175582088727,0.595930136719693,-7.72855017529398,"S2532_HUMAN",7,0.69150340170043,0.509556704385464,0.625351177028748,0.0585649999999998,"Non-significant",0.203876028393205,"SLC25A32","Solute carrier family 25 member 32","S2532_HUMAN"
-0.0171250000000001,13.8726875,-0.648440972420484,0.536822177877129,0.647376907066299,-7.80120009747128,"PIPNB_HUMAN",21,-0.690684066935561,0.510043839629938,0.625855320653529,-0.0171250000000001,"Non-significant",0.203526051300561,"PITPNB","Phosphatidylinositol transfer protein beta isoform","PIPNB_HUMAN"
-0.0456199999999995,9.0580975,-0.703581948315596,0.503801385189987,0.618843835149462,-7.76132845025025,"RL7L_HUMAN",11,-0.689272040872946,0.510884047737406,0.626792490773908,-0.0456199999999995,"Non-significant",0.202876215194817,"RPL7L1","Ribosomal protein uL30-like","RL7L_HUMAN"
-0.0308250000000037,14.8317125,-0.730726140277951,0.488035112573229,0.603911223075521,-7.74065974603754,"RS10_HUMAN",12,-0.688816004043671,0.511155592686237,0.627031804405472,-0.0308250000000037,"Non-significant",0.202710430257814,"RPS10","Small ribosomal subunit protein eS10","RS10_HUMAN"
0.1730175,6.61037375,0.671201521591771,0.523032596565106,0.635703665921533,-7.78508966469659,"E41L1_HUMAN",8,0.688287959054806,0.511470127983439,0.62732377456736,0.1730175,"Non-significant",0.202508253084764,"EPB41L1","Band 4.1-like protein 1","E41L1_HUMAN"
-0.0168750000000006,12.1145875,-0.619575085364694,0.554627734222892,0.661128376627597,-7.8209188401959,"DAG1_HUMAN",25,-0.687871390917116,0.511718346851068,0.627534331710555,-0.0168750000000006,"Non-significant",0.202362509425276,"DAG1","Dystroglycan 1","DAG1_HUMAN"
0.135707500000001,7.43211625,0.666018110316499,0.526153407398984,0.638534296923597,-7.78880184323184,"KLDC4_HUMAN",15,0.687508553910511,0.511934610856664,0.627698104909825,0.135707500000001,"Non-significant",0.202249182530504,"KLHDC4","Kelch domain-containing protein 4","KLDC4_HUMAN"
-0.0754924999999993,7.90988625,-0.681511619520919,0.51685969204655,0.630725774843349,-7.77763057189269,"ELF1_HUMAN",10,-0.687283149526759,0.512068988962608,0.627698104909825,-0.0754924999999993,"Non-significant",0.202249182530504,"ELF1","ETS-related transcription factor Elf-1","ELF1_HUMAN"
-0.0172499999999971,12.8919,-0.620867554658112,0.553822998732509,0.66039868270678,-7.82005314011343,"NT5D1_HUMAN",25,-0.687262004192523,0.512081596198696,0.627698104909825,-0.0172499999999971,"Non-significant",0.202249182530504,"NT5DC1","5'-nucleotidase domain-containing protein 1","NT5D1_HUMAN"
-0.0730524999999975,9.99875875,-0.810602632145996,0.443554932932285,0.563761758167267,-7.67597911337938,"TSR2_HUMAN",4,-0.687105209590783,0.512175086101051,0.627718845246885,-0.0730524999999975,"Non-significant",0.20223483285339,"TSR2","Pre-rRNA-processing protein TSR2 homolog","TSR2_HUMAN"
0.0349750000000011,10.4610625,0.66401395328024,0.527363169662772,0.639450268435942,-7.7902303330208,"SYPM_HUMAN",19,0.686261510388438,0.512678331852956,0.628241698734011,0.0349750000000011,"Non-significant",0.201873241243672,"PARS2","Probable proline--tRNA ligase, mitochondrial","SYPM_HUMAN"
-0.2402,6.16804,-0.669508985170101,0.524050357759354,0.636657503395256,-7.78630459385877,"ALKL2_HUMAN",5,-0.684828961011529,0.513533522946589,0.629154607197935,-0.2402,"Non-significant",0.201242618780162,"ALKAL2","ALK and LTK ligand 2","ALKL2_HUMAN"
0.0195000000000043,11.3409,0.584237317661144,0.576897828181898,0.680114242760805,-7.84395639934773,"KI13B_HUMAN",81,0.684756501366643,0.513576803045692,0.629154607197935,0.0195000000000043,"Non-significant",0.201242618780162,"KIF13B","Kinesin-like protein KIF13B","KI13B_HUMAN"
-0.0179750000000016,12.8575625,-0.63665659463816,0.54404873903576,0.652540096944427,-7.80934711283991,"TOM1_HUMAN",22,-0.683488596665537,0.514334491769616,0.629988669285419,-0.0179750000000016,"Non-significant",0.200667261516372,"TOM1","Target of Myb1 membrane trafficking protein","TOM1_HUMAN"
0.116274999999998,11.0514375,0.706713017844974,0.501966134844404,0.616959276379974,-7.75897898368451,"PAIP2_HUMAN",4,0.682508580065433,0.51492062059475,0.630612376402116,0.116274999999998,"Non-significant",0.20023751003848,"PAIP2","Polyadenylate-binding protein-interacting protein 2","PAIP2_HUMAN"
-0.0413750000000039,11.9956625,-0.840884084143661,0.427449453924051,0.549252448788302,-7.64999526114831,"SRSF6_HUMAN",7,-0.682341130617971,0.515020810647745,0.630640867168068,-0.0413750000000039,"Non-significant",0.200217889264455,"SRSF6","Serine/arginine-rich splicing factor 6","SRSF6_HUMAN"
-0.0303249999999995,11.6872375,-0.69339291906852,0.509803421395564,0.62453204551716,-7.76891099650965,"KT3K_HUMAN",14,-0.682166350477433,0.515125399885496,0.63067473540342,-0.0303249999999995,"Non-significant",0.200194566334494,"FN3KRP","Ketosamine-3-kinase","KT3K_HUMAN"
-0.0682675000000001,6.62771125,-0.665781403815957,0.526296199599018,0.638534296923597,-7.78897075716416,"NCOA3_HUMAN",14,-0.68199308829302,0.515229093886186,0.630707497637592,-0.0682675000000001,"Non-significant",0.200172006229957,"NCOA3","Nuclear receptor coactivator 3","NCOA3_HUMAN"
-0.0623950000000022,8.624135,-0.749256074893957,0.477460503017932,0.594505043095536,-7.72616341261208,"S38A9_HUMAN",6,-0.680805135110864,0.515940412021133,0.631471621410069,-0.0623950000000022,"Non-significant",0.199646162039679,"SLC38A9","Neutral amino acid transporter 9","S38A9_HUMAN"
-0.0399949999999993,9.7102775,-0.649641005258561,0.536089590915873,0.646874075114561,-7.80036300334176,"STXB1_HUMAN",25,-0.680655498669673,0.516030054270687,0.631471621410069,-0.0399949999999993,"Non-significant",0.199646162039679,"STXBP1","Syntaxin-binding protein 1","STXB1_HUMAN"
-0.0392499999999991,11.38025,-0.86772092028693,0.413526770280955,0.53568157963236,-7.62631486956798,"UBE2H_HUMAN",7,-0.680564799014523,0.516084394175099,0.631471621410069,-0.0392499999999991,"Non-significant",0.199646162039679,"UBE2H","Ubiquitin-conjugating enzyme E2 H","UBE2H_HUMAN"
-0.0551000000000013,10.27035,-0.781732115256382,0.459299138804626,0.578340453244968,-7.70001141834747,"EI24_HUMAN",6,-0.680291032616802,0.516248434558522,0.631578072901173,-0.0551000000000013,"Non-significant",0.199572956218096,"EI24","Etoposide-induced protein 2.4 homolog","EI24_HUMAN"
-0.202807499999999,6.73291625,-0.66045032436141,0.529518539438184,0.641494456378636,-7.79276094826173,"RASM_HUMAN",8,-0.678927640516142,0.517065861721773,0.63244232477298,-0.202807499999999,"Non-significant",0.198979073590758,"MRAS","Ras-related protein M-Ras","RASM_HUMAN"
0.0757125000000052,9.27181875,0.739912052953012,0.482773741248507,0.599118851158834,-7.7335123779492,"DERL2_HUMAN",5,0.678855458676066,0.517109161131164,0.63244232477298,0.0757125000000052,"Non-significant",0.198979073590758,"DERL2","Derlin-2","DERL2_HUMAN"
-0.0234499999999986,15.263275,-0.671763631491651,0.522694860812929,0.635481605953491,-7.78468557481571,"GAL3B_HUMAN;GAL3A_HUMAN",17,-0.677774142706073,0.517758076178372,0.633141513799268,-0.0234499999999986,"Non-significant",0.198499209740474,"GATD3B;GATD3","Putative glutamine amidotransferase-like class 1 domain-containing protein 3B, mitochondrial;Glutamine amidotransferase-like class 1 domain-containing protein 3, mitochondrial","GAL3B_HUMAN;GAL3A_HUMAN"
0.413367500000001,7.38688625,0.659755351514232,0.529939511926447,0.641719958459825,-7.79325305947049,"IBP1_HUMAN",3,0.677418149531027,0.517971824402764,0.633220860233052,0.413367500000001,"Non-significant",0.198444786584665,"IGFBP1","Insulin-like growth factor-binding protein 1","IBP1_HUMAN"
-0.359462499999999,6.08071375,-0.656741617284562,0.531767447693491,0.643553223529856,-7.79538177548312,"LRC42_HUMAN",7,-0.677408790874069,0.51797744434287,0.633220860233052,-0.359462499999999,"Non-significant",0.198444786584665,"LRRC42","Leucine-rich repeat-containing protein 42","LRC42_HUMAN"
-0.0418724999999984,8.33188125,-0.651276250118546,0.535092307765114,0.645955932713651,-7.79922010808574,"ACS2L_HUMAN",21,-0.676754138661607,0.518370661922424,0.633607080131211,-0.0418724999999984,"Non-significant",0.198179978443916,"ACSS1","Acetyl-coenzyme A synthetase 2-like, mitochondrial","ACS2L_HUMAN"
-0.0986274999999992,6.78026875,-0.653621506934917,0.533664004331679,0.645190881283661,-7.79757652005817,"UTP25_HUMAN",21,-0.676484129639495,0.518532897274031,0.633635617577154,-0.0986274999999992,"Non-significant",0.198160418409638,"UTP25","U3 small nucleolar RNA-associated protein 25 homolog","UTP25_HUMAN"
-0.325167499999998,5.86916375,-0.66171143966921,0.528755161918415,0.640948516546971,-7.79186677919425,"ABRX1_HUMAN",3,-0.676458011402033,0.518548592135292,0.633635617577154,-0.325167499999998,"Non-significant",0.198160418409638,"ABRAXAS1","BRCA1-A complex subunit Abraxas 1","ABRX1_HUMAN"
0.0689399999999996,8.0480275,0.67952601289951,0.518044936661711,0.631440422146416,-7.77907488614156,"CBX8_HUMAN",9,0.675830836625382,0.518925560164437,0.633920664246567,0.0689399999999996,"Non-significant",0.197965091070769,"CBX8","Chromobox protein homolog 8","CBX8_HUMAN"
-0.0360900000000015,9.5500825,-0.636158926740255,0.544355220223075,0.652723715972736,-7.80968823616749,"DDX41_HUMAN",35,-0.675792672125273,0.518948504721671,0.633920664246567,-0.0360900000000015,"Non-significant",0.197965091070769,"DDX41","Probable ATP-dependent RNA helicase DDX41","DDX41_HUMAN"
-0.0195924999999999,10.00575625,-0.602137441288013,0.565552859668441,0.669717517691404,-7.8324396922871,"CPSF2_HUMAN",33,-0.675562807063884,0.519086713305717,0.633920664246567,-0.0195924999999999,"Non-significant",0.197965091070769,"CPSF2","Cleavage and polyadenylation specificity factor subunit 2","CPSF2_HUMAN"
-0.204040000000002,5.7461,-0.672764474222837,0.52209385695158,0.635126408478303,-7.78396535004981,"ZC3H8_HUMAN",3,-0.67543449044032,0.519163874870099,0.633920664246567,-0.204040000000002,"Non-significant",0.197965091070769,"ZC3H8","Zinc finger CCCH domain-containing protein 8","ZC3H8_HUMAN"
0.0166499999999985,12.1938,0.619366752911376,0.55475751437195,0.661128376627597,-7.82105823023112,"CADH1_HUMAN",23,0.675426804125151,0.51916849716412,0.633920664246567,0.0166499999999985,"Non-significant",0.197965091070769,"CDH1","Cadherin-1","CADH1_HUMAN"
0.134142499999999,6.78974125,0.664409843563382,0.527124062703204,0.639349469750091,-7.7899484586262,"ASGL1_HUMAN",7,0.674657080652709,0.519631512842129,0.634391532729676,0.134142499999999,"Non-significant",0.197642622212078,"ASRGL1","Isoaspartyl peptidase/L-asparaginase","ASGL1_HUMAN"
0.0706700000000033,8.2474475,0.654205013025274,0.5333090039014,0.644942795985201,-7.79716677602405,"PIGO_HUMAN",16,0.673632912619913,0.520247983652996,0.635049578616329,0.0706700000000033,"Non-significant",0.197192367812002,"PIGO","GPI ethanolamine phosphate transferase 3","PIGO_HUMAN"
-0.0752074999999977,9.51208625,-0.776762110130177,0.462047633371929,0.580297865338418,-7.7040745444345,"DD19B_HUMAN",4,-0.673343790319789,0.520422095339937,0.635167535744649,-0.0752074999999977,"Non-significant",0.197111707380807,"DDX19B","ATP-dependent RNA helicase DDX19B","DD19B_HUMAN"
-0.0905675000000006,6.75736875,-0.653468682204161,0.533757005734769,0.645199046448487,-7.79768378152673,"ZER1_HUMAN",15,-0.673196230995009,0.520510970649367,0.635181443492633,-0.0905675000000006,"Non-significant",0.197102198091148,"ZER1","Protein zer-1 homolog","ZER1_HUMAN"
-0.0435999999999996,12.54535,-0.688629417410736,0.512625053078397,0.62686458608841,-7.77242274904302,"TPPC3_HUMAN",11,-0.672944494465856,0.520662613866302,0.635271931608266,-0.0435999999999996,"Non-significant",0.197040332791509,"TRAPPC3","Trafficking protein particle complex subunit 3","TPPC3_HUMAN"
-0.0630749999999978,11.7883625,-1.02207430861527,0.339849513307398,0.463729412465721,-7.47879954732153,"VAMP3_HUMAN",3,-0.672511391590468,0.520923574259988,0.635495753241574,-0.0630749999999978,"Non-significant",0.196887347312826,"VAMP3","Vesicle-associated membrane protein 3","VAMP3_HUMAN"
-0.0159250000000029,14.5606125,-0.58421702412348,0.576910764108153,0.680114242760805,-7.84396927685868,"PRS6A_HUMAN",30,-0.671572557504669,0.521489534796906,0.636080081554898,-0.0159250000000029,"Non-significant",0.196488203867323,"PSMC3","26S proteasome regulatory subunit 6A","PRS6A_HUMAN"
0.0398624999999999,9.11975125,0.73583179986002,0.485106120821478,0.601285149454865,-7.7366966179044,"TISB_HUMAN",9,0.671459468077585,0.52155773459527,0.636080081554898,0.0398624999999999,"Non-significant",0.196488203867323,"ZFP36L1","mRNA decay activator protein ZFP36L1","TISB_HUMAN"
-0.0335250000000009,11.4217875,-0.985081008114945,0.356518598366876,0.480239807658832,-7.51584789038353,"SF3B6_HUMAN",7,-0.671059052893641,0.521799253723189,0.636279976501964,-0.0335250000000009,"Non-significant",0.196351743637161,"SF3B6","Splicing factor 3B subunit 6","SF3B6_HUMAN"
-0.2802,6.10082,-0.649751008104169,0.536022467933405,0.646874075114561,-7.80028620096554,"ABCA3_HUMAN",10,-0.67074904768439,0.521986287693398,0.636403845846526,-0.2802,"Non-significant",0.196267204536333,"ABCA3","Phospholipid-transporting ATPase ABCA3","ABCA3_HUMAN"
0.0510950000000001,9.4748175,0.675166555432491,0.520653181541259,0.633942549135651,-7.78223291280308,"UCK1_HUMAN",11,0.670633361755473,0.522056094574029,0.636403845846526,0.0510950000000001,"Non-significant",0.196267204536333,"UCK1","Uridine-cytidine kinase 1","UCK1_HUMAN"
0.0589100000000009,9.8506975,0.674396888311746,0.52111452605401,0.634306645008703,-7.78278860710805,"MFR1L_HUMAN",10,0.670217076585797,0.522307336042248,0.636615453594165,0.0589100000000009,"Non-significant",0.19612282325631,"MTFR1L","Mitochondrial fission regulator 1-like","MFR1L_HUMAN"
0.125177499999998,8.11010125,0.730290110283411,0.488285790673964,0.604130231202107,-7.74099710069038,"CRIPT_HUMAN",2,0.670030612310777,0.522419897492363,0.636643088820057,0.125177499999998,"Non-significant",0.196103971113224,"CRIPT","Cysteine-rich PDZ-binding protein","CRIPT_HUMAN"
-0.0457200000000029,8.4480025,-0.666206187149996,0.526039968056609,0.638534296923597,-7.78866759363184,"TT39C_HUMAN",13,-0.669922237989765,0.522485325882087,0.636643088820057,-0.0457200000000029,"Non-significant",0.196103971113224,"TTC39C","Tetratricopeptide repeat protein 39C","TT39C_HUMAN"
0.0981225000000006,7.61572125,0.647763539176356,0.537236003217641,0.647685405055621,-7.80167203938917,"ARHGQ_HUMAN",18,0.669395541194254,0.52280337861865,0.63693596342929,0.0981225000000006,"Non-significant",0.195904228774974,"ARHGEF26","Rho guanine nucleotide exchange factor 26","ARHGQ_HUMAN"
0.168020000000001,6.84016,0.661038934867469,0.529162157061045,0.64125223408521,-7.79234379349057,"KLF3_HUMAN",5,0.669060745193154,0.52300561181164,0.637087667998785,0.168020000000001,"Non-significant",0.19580080140346,"KLF3","Krueppel-like factor 3","KLF3_HUMAN"
-0.0226500000000005,11.189625,-0.640285765948601,0.541816936633281,0.650876256450284,-7.80685231948183,"KCC2G_HUMAN",20,-0.667475560244251,0.523963797827523,0.638160037823508,-0.0226500000000005,"Non-significant",0.195070395216354,"CAMK2G","Calcium/calmodulin-dependent protein kinase type II subunit gamma","KCC2G_HUMAN"
-0.0652375000000003,8.49697375,-0.645654551015159,0.538525577207755,0.648667746392768,-7.80313847994605,"TAF7_HUMAN",18,-0.666676410412348,0.524447265370439,0.638653993093711,-0.0652375000000003,"Non-significant",0.194734368115048,"TAF7","Transcription initiation factor TFIID subunit 7","TAF7_HUMAN"
-0.0471249999999994,8.1963525,-0.6458381746076,0.538413222448384,0.648627714567502,-7.80301097034219,"DMAP1_HUMAN",18,-0.665976496047503,0.524870923792799,0.639074978947477,-0.0471249999999994,"Non-significant",0.194448185608637,"DMAP1","DNA methyltransferase 1-associated protein 1","DMAP1_HUMAN"
-0.0927025000000006,7.86709125,-0.647046260330467,0.537674382192765,0.648023314498131,-7.80217126178586,"XPC_HUMAN",14,-0.665846239689755,0.524949791307427,0.639076089863126,-0.0927025000000006,"Non-significant",0.194447430667303,"XPC","DNA repair protein complementing XP-C cells","XPC_HUMAN"
0.0633600000000012,9.3744275,0.648509047163051,0.536780603700563,0.647376907066299,-7.80115264812844,"SMAD5_HUMAN",15,0.665569928801787,0.525117115994813,0.639184872594725,0.0633600000000012,"Non-significant",0.194373511895532,"SMAD5","Mothers against decapentaplegic homolog 5","SMAD5_HUMAN"
-0.0292499999999993,14.153,-0.707697724047223,0.501389850114681,0.61652827227241,-7.75823821124185,"RL13A_HUMAN",12,-0.664770295628372,0.52560153250057,0.639679537327742,-0.0292499999999993,"Non-significant",0.194037541681664,"RPL13A","Large ribosomal subunit protein uL13","RL13A_HUMAN"
0.0389000000000035,11.81195,0.77109376603107,0.465195957533018,0.583398571187957,-7.70868183036979,"AAMDC_HUMAN",8,0.664405782297576,0.525822445434022,0.639853407698993,0.0389000000000035,"Non-significant",0.19391951276563,"AAMDC","Mth938 domain-containing protein","AAMDC_HUMAN"
0.0575249999999992,7.7113725,0.633132025607504,0.546221543516987,0.654475915485568,-7.81175787082299,"SMG1_HUMAN",66,0.664207864783609,0.525942417094784,0.639904413081484,0.0575249999999992,"Non-significant",0.193884894721786,"SMG1","Serine/threonine-protein kinase SMG1","SMG1_HUMAN"
0.0947800000000001,6.969215,0.642160195720605,0.540666418378684,0.650290976799949,-7.80555882965278,"ANR27_HUMAN",19,0.66399031818198,0.526074306765074,0.639969901596687,0.0947800000000001,"Non-significant",0.193840450825257,"ANKRD27","Ankyrin repeat domain-containing protein 27","ANR27_HUMAN"
0.15471,6.182775,0.645182180775935,0.538814674831884,0.6488253090881,-7.80346634902685,"SDHL_HUMAN",10,0.663531449708688,0.5263525668517,0.640120680913192,0.15471,"Non-significant",0.193738141463184,"SDS","L-serine dehydratase/L-threonine deaminase","SDHL_HUMAN"
-0.0839224999999981,7.46572375,-0.650864506500989,0.535343309439134,0.646163788395469,-7.79950812195559,"RIOK1_HUMAN",11,-0.663528399303572,0.526354416935329,0.640120680913192,-0.0839224999999981,"Non-significant",0.193738141463184,"RIOK1","Serine/threonine-protein kinase RIO1","RIOK1_HUMAN"
0.0378999999999969,10.165025,0.690183873777683,0.51170318994773,0.625924015397119,-7.77127910147067,"RT34_HUMAN",11,0.662891526147752,0.526740770836101,0.640495526448287,0.0378999999999969,"Non-significant",0.193483899245771,"MRPS34","Small ribosomal subunit protein mS34","RT34_HUMAN"
0.0628299999999999,7.8078025,0.637267046417268,0.543672944572087,0.652288483478004,-7.80892835711041,"STAG1_HUMAN",26,0.662699809498003,0.526857108327986,0.640541980434945,0.0628299999999999,"Non-significant",0.193452401791609,"STAG1","Cohesin subunit SA-1","STAG1_HUMAN"
0.330465,6.359525,0.643995435331153,0.539541399245639,0.649604992071632,-7.80428911820774,"ANKH_HUMAN",5,0.662383997386744,0.527048783874576,0.640680001513015,0.330465,"Non-significant",0.193358832068847,"ANKH","Mineralization regulator ANKH","ANKH_HUMAN"
0.446350000000001,7.45964,0.640157002547928,0.54189602581814,0.650876256450284,-7.80694105157746,"DSC1_HUMAN",20,0.661978531050003,0.527294936021546,0.64088352136595,0.446350000000001,"Non-significant",0.193220895012661,"DSC1","Desmocollin-1","DSC1_HUMAN"
0.113624999999999,10.9985875,0.651737183420119,0.534811405598418,0.645854618292763,-7.79889749411806,"CHM2B_HUMAN",8,0.661850693895333,0.527372558567297,0.64088352136595,0.113624999999999,"Non-significant",0.193220895012661,"CHMP2B","Charged multivesicular body protein 2b","CHM2B_HUMAN"
0.11429,7.70299,0.683424328414227,0.515719582814908,0.629897070905336,-7.77623578190721,"ICMT_HUMAN",4,0.661373215841842,0.527662544673711,0.641140883538622,0.11429,"Non-significant",0.193046528639422,"ICMT","Protein-S-isoprenylcysteine O-methyltransferase","ICMT_HUMAN"
-0.0395749999999992,10.5800625,-0.630139410488127,0.54807052398895,0.656020171654462,-7.81379538098123,"AP1G2_HUMAN",26,-0.660793868306843,0.528014530521823,0.641473491585344,-0.0395749999999992,"Non-significant",0.192821285814505,"AP1G2","AP-1 complex subunit gamma-like 2","AP1G2_HUMAN"
-0.170785,6.53227,-0.640930088253412,0.541421285892525,0.650626165603477,-7.80640807165459,"KPTN_HUMAN",11,-0.660535714162498,0.528171419939084,0.641538309717381,-0.170785,"Non-significant",0.192777404445578,"KPTN","KICSTOR complex protein kaptin","KPTN_HUMAN"
-0.072165,8.9356275,-0.642345544034043,0.540552733212921,0.650249641508367,-7.80543074295943,"RLIG1_HUMAN",15,-0.660448556748815,0.528224395046636,0.641538309717381,-0.072165,"Non-significant",0.192777404445578,"RLIG1","RNA ligase 1","RLIG1_HUMAN"
-0.0372749999999993,10.5798125,-1.01020044438563,0.34513250778948,0.468762940153828,-7.49080313754407,"SEP15_HUMAN",6,-0.660245854669585,0.528347611914475,0.641592908083968,-0.0372749999999993,"Non-significant",0.192740445218003,"SELENOF","Selenoprotein F","SEP15_HUMAN"
-0.0674999999999937,14.777075,-0.794050869504582,0.45253492371651,0.572247617557912,-7.68984644566854,"ABRAL_HUMAN",4,-0.659795393720267,0.528621497537895,0.641639271536602,-0.0674999999999937,"Non-significant",0.192709062913274,"ABRACL","Costars family protein ABRACL","ABRAL_HUMAN"
0.0244750000000025,10.3762375,0.597975963420273,0.568178688334104,0.671848966819989,-7.83514522498068,"TBCD_HUMAN",46,0.659779205360141,0.528631341874534,0.641639271536602,0.0244750000000025,"Non-significant",0.192709062913274,"TBCD","Tubulin-specific chaperone D","TBCD_HUMAN"
-0.03735,12.760175,-0.853017349369471,0.421113958259135,0.543240319403365,-7.63936424402251,"PEA15_HUMAN",7,-0.65968217336728,0.52869035055414,0.641639271536602,-0.03735,"Non-significant",0.192709062913274,"PEA15","Astrocytic phosphoprotein PEA-15","PEA15_HUMAN"
-0.0209999999999937,14.4012,-0.685228104459217,0.514645864523004,0.629028126281719,-7.77491728395606,"HDHD3_HUMAN",15,-0.659530980073125,0.528782304739436,0.641639271536602,-0.0209999999999937,"Non-significant",0.192709062913274,"HDHD3","Haloacid dehalogenase-like hydrolase domain-containing protein 3","HDHD3_HUMAN"
-0.0627499999999994,13.014,-0.981855956281896,0.35800114897289,0.481840981658144,-7.51902863445403,"RAP1A_HUMAN",3,-0.659442266332531,0.528836264076918,0.641639271536602,-0.0627499999999994,"Non-significant",0.192709062913274,"RAP1A","Ras-related protein Rap-1A","RAP1A_HUMAN"
0.185754999999999,6.5700625,0.653130266962229,0.533962983676158,0.645257744719509,-7.79792122216891,"GMEB2_HUMAN",4,0.659410808872062,0.528855398606101,0.641639271536602,0.185754999999999,"Non-significant",0.192709062913274,"GMEB2","Glucocorticoid modulatory element-binding protein 2","GMEB2_HUMAN"
0.903712499999999,10.49406875,0.63917981277906,0.542496465206779,0.651249966578588,-7.80761392342325,"INSR2_HUMAN;INS_HUMAN",1,0.659273045651545,0.528939200401044,0.641645984742196,0.903712499999999,"Non-significant",0.192704519093993,"INS-IGF2;INS","Insulin, isoform 2;Insulin","INSR2_HUMAN;INS_HUMAN"
-0.359682500000002,5.67470125,-0.639415214215209,0.5423517845787,0.651171635907466,-7.80745191493113,"POMT2_HUMAN",6,-0.659069790454145,0.529062856034145,0.64170103473412,-0.359682500000002,"Non-significant",0.192667260414347,"POMT2","Protein O-mannosyl-transferase 2","POMT2_HUMAN"
-0.0149500000000007,12.97945,-0.538810745444,0.606266127320954,0.70528873446533,-7.871756384736,"PLAK2_HUMAN",54,-0.65881296404986,0.529219128454585,0.641795623531166,-0.0149500000000007,"Non-significant",0.19260324872812,"PALM2AKAP2","PALM2-AKAP2 fusion protein","PLAK2_HUMAN"
-0.0281249999999922,16.4731375,-0.733642520794119,0.486360633344222,0.602293726911773,-7.73839889470679,"ATP5H_HUMAN",11,-0.658674232952927,0.529303554610608,0.641803067696756,-0.0281249999999922,"Non-significant",0.192598211390423,"ATP5PD","ATP synthase subunit d, mitochondrial","ATP5H_HUMAN"
0.165017500000001,6.72890125,0.641637022574304,0.540987390279872,0.650360350685886,-7.80592019555993,"ATG4C_HUMAN",8,0.65794575893796,0.529747009960883,0.642245783445626,0.165017500000001,"Non-significant",0.19229873833808,"ATG4C","Cysteine protease ATG4C","ATG4C_HUMAN"
0.335250000000001,7.278225,0.641963220913538,0.540787250742499,0.65034089505457,-7.80569491482143,"URM1_HUMAN",3,0.657123004018739,0.53024813187245,0.642758270751197,0.335250000000001,"Non-significant",0.191952326324936,"URM1","Ubiquitin-related modifier 1","URM1_HUMAN"
0.188380000000002,7.0433375,0.649318113741847,0.536286646911048,0.647016619775831,-7.8005883746881,"CC50B_HUMAN",4,0.656160076821904,0.530834997873338,0.643374528764876,0.188380000000002,"Non-significant",0.19153613683758,"TMEM30B","Cell cycle control protein 50B","CC50B_HUMAN"
0.0269575,9.06958375,0.610774305431356,0.560125897024677,0.665737043068183,-7.82677046698252,"KIF3B_HUMAN",30,0.655898124166249,0.530994716329256,0.643472976270102,0.0269575,"Non-significant",0.191469687303827,"KIF3B","Kinesin-like protein KIF3B","KIF3B_HUMAN"
