"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BD_vs_CM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.0482750000000003,10.1917875,-0.77722279070521,0.461270534313552,0.539494968724705,-8.18634829563122,"RIOK3_HUMAN",22,-0.7782552990245,0.46156199729233,0.541481222658041,-0.0482750000000003,"Non-significant",0.266416599126182,"RIOK3","Serine/threonine-protein kinase RIO3","RIOK3_HUMAN"
-0.615262500000001,6.52539625,-0.792016628316408,0.453114313832389,0.531802381110382,-8.17418669406128,"IFRD2_HUMAN",2,-0.778089651253182,0.461653603315718,0.541510096589893,-0.615262500000001,"Non-significant",0.266393441434972,"IFRD2","Interferon-related developmental regulator 2","IFRD2_HUMAN"
-0.0579125000000005,8.81838875,-0.775962172776662,0.461970129998287,0.54007876204457,-8.18737563318291,"ALG6_HUMAN",5,-0.776224399047969,0.462685976055885,0.542642301865891,-0.0579125000000005,"Non-significant",0.265486353680145,"ALG6","Dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase","ALG6_HUMAN"
-0.056594999999998,9.8740875,-1.00725116851427,0.345770368861855,0.424751047342002,-7.97636597397866,"GXLT1_HUMAN",13,-0.775842076366572,0.462897776854241,0.542811944046544,-0.056594999999998,"Non-significant",0.265350604681359,"GXYLT1","Glucoside xylosyltransferase 1","GXLT1_HUMAN"
-0.0449200000000012,8.5472325,-0.745120834098211,0.479309196745589,0.557366743964119,-8.21206608109303,"WWC2_HUMAN",30,-0.775509133797216,0.463082275672223,0.542949526292222,-0.0449200000000012,"Non-significant",0.265240541445449,"WWC2","Protein WWC2","WWC2_HUMAN"
-0.0611749999999951,14.9572625,-1.28570046766114,0.23751400733849,0.311205336572705,-7.66939011162454,"RL31_HUMAN",8,-0.773997625815176,0.463920501952856,0.543795053948782,-0.0611749999999951,"Non-significant",0.264564746826709,"RPL31","Large ribosomal subunit protein eL31","RL31_HUMAN"
0.0331249999999983,12.0356875,0.771146194095816,0.464649434751728,0.542821340897378,-8.19128736023307,"CELF1_HUMAN",14,0.773966128889282,0.463937979961747,0.543795053948782,0.0331249999999983,"Non-significant",0.264564746826709,"CELF1","CUGBP Elav-like family member 1","CELF1_HUMAN"
-0.386435,6.17091,-0.787708578323645,0.455479207889172,0.534035166429965,-8.17774821953294,"TM268_HUMAN",2,-0.773111930270747,0.464412155581504,0.54421716860198,-0.386435,"Non-significant",0.264227761506116,"TMEM268","Transmembrane protein 268","TM268_HUMAN"
0.103945,6.72298,0.780991108285404,0.459183548249512,0.537598583502434,-8.18326888521244,"RREB1_HUMAN",18,0.773074819448818,0.464432763703632,0.54421716860198,0.103945,"Non-significant",0.264227761506116,"RREB1","Ras-responsive element-binding protein 1","RREB1_HUMAN"
0.394042500000001,6.77050625,0.786584438532175,0.456097687687307,0.534527709087502,-8.17867486370002,"FACE2_HUMAN",3,0.772929617415439,0.464513402260734,0.544232762787869,0.394042500000001,"Non-significant",0.264215317260981,"RCE1","CAAX prenyl protease 2","FACE2_HUMAN"
-0.0469499999999972,11.2747,-0.757416599112266,0.472345171599178,0.550694651959635,-8.20232512955534,"NOLC1_HUMAN",20,-0.772195923148112,0.46492100808147,0.544584470140427,-0.0469499999999972,"Non-significant",0.263934747550742,"NOLC1","Nucleolar and coiled-body phosphoprotein 1","NOLC1_HUMAN"
0.0320500000000017,13.820325,0.715850839129357,0.496158874621058,0.572022847462846,-8.23470040799557,"DBLOH_HUMAN",14,0.772146741933901,0.464948339532239,0.544584470140427,0.0320500000000017,"Non-significant",0.263934747550742,"DIABLO","Diablo IAP-binding mitochondrial protein","DBLOH_HUMAN"
0.310842499999998,6.06633625,0.784808872588277,0.457075737229662,0.53559628646381,-8.18013620935827,"STRAB_HUMAN",6,0.771602819852858,0.465250685913893,0.54485964854274,0.310842499999998,"Non-significant",0.263715354078134,"STRADB","STE20-related kinase adapter protein beta","STRAB_HUMAN"
0.0468249999999983,15.2073875,0.786691443682374,0.456038790849814,0.534527709087502,-8.17858670599763,"RL11_HUMAN",12,0.771264223377432,0.46543896677268,0.545001183315019,0.0468249999999983,"Non-significant",0.263602554775422,"RPL11","Large ribosomal subunit protein uL5","RL11_HUMAN"
0.124980000000001,7.4114875,0.806282405280534,0.445343374820541,0.523594254352645,-8.162276391711,"RSAD1_HUMAN",11,0.770895688456273,0.465643954116157,0.54516223654706,0.124980000000001,"Non-significant",0.263474235425859,"RSAD1","Radical S-adenosyl methionine domain-containing protein 1, mitochondrial","RSAD1_HUMAN"
0.1434125,6.68936875,0.780355908417835,0.459534886817109,0.537925951176894,-8.18378884504528,"KPTN_HUMAN",11,0.770622689393689,0.465795841819037,0.545261084637694,0.1434125,"Non-significant",0.263395496867002,"KPTN","KICSTOR complex protein kaptin","KPTN_HUMAN"
0.0354750000000017,13.5796875,1.02929536710315,0.33596937459817,0.414475038900643,-7.9540278230652,"NP1L1_HUMAN",8,0.769798099472174,0.466254820816705,0.545719333429108,0.0354750000000017,"Non-significant",0.263030660010431,"NAP1L1","Nucleosome assembly protein 1-like 1","NP1L1_HUMAN"
0.0373750000000008,12.3120625,0.73572175295953,0.484678290831303,0.562073834259601,-8.21941974094771,"AUHM_HUMAN",14,0.769115834823256,0.466634811454481,0.546085012449192,0.0373750000000008,"Non-significant",0.262739742709895,"AUH","Methylglutaconyl-CoA hydratase, mitochondrial","AUHM_HUMAN"
-0.0293249999999965,10.1214875,-0.683471335541111,0.515239980266109,0.588731235579723,-8.25881730060437,"NUP58_HUMAN",8,-0.767860810530202,0.46733435190565,0.546824488484853,-0.0293249999999965,"Non-significant",0.26215204462415,"NUP58","Nucleoporin p58/p45","NUP58_HUMAN"
0.214784999999999,7.039565,0.780244972118798,0.459596266092742,0.537925951176894,-8.18387961815825,"BMAL1_HUMAN",13,0.767513405740374,0.467528118107219,0.546972033385533,0.214784999999999,"Non-significant",0.262034878523681,"BMAL1","Basic helix-loop-helix ARNT-like protein 1","BMAL1_HUMAN"
-0.112775,7.93907,-0.774941279561581,0.462537214302114,0.540663529024438,-8.18820657036079,"TSTD2_HUMAN",10,-0.766572440247075,0.46805321818246,0.547507114698816,-0.112775,"Non-significant",0.261610232918236,"TSTD2","Thiosulfate sulfurtransferase/rhodanese-like domain-containing protein 2","TSTD2_HUMAN"
-0.0821250000000004,6.7540025,-0.76630954501026,0.467350784559674,0.54550128398496,-8.19519502186732,"ACK1_HUMAN",15,-0.764079297499793,0.469446431277398,0.54905737288601,-0.0821250000000004,"Non-significant",0.260382272260396,"TNK2","Activated CDC42 kinase 1","ACK1_HUMAN"
0.4923,7.482615,0.777323458972292,0.461214698203893,0.539494968724705,-8.1862661952692,"DSC1_HUMAN",20,0.762590428354785,0.470279773938655,0.549952461334802,0.4923,"Non-significant",0.259674849909887,"DSC1","Desmocollin-1","DSC1_HUMAN"
0.0602250000000009,11.8226125,0.758387085170653,0.471798403650031,0.550215913533863,-8.20155047830902,"AAMDC_HUMAN",8,0.76171797306344,0.470768564337653,0.550444424351403,0.0602250000000009,"Non-significant",0.259286523042691,"AAMDC","Mth938 domain-containing protein","AAMDC_HUMAN"
-0.0263249999999964,12.8582375,-0.65154669039031,0.534499832388806,0.605601646369318,-8.28163050989295,"IST1_HUMAN",13,-0.761380380976553,0.470957791233884,0.550586032187371,-0.0263249999999964,"Non-significant",0.259174810416161,"IST1","IST1 homolog","IST1_HUMAN"
-0.118555,7.8543675,-0.779534818301833,0.45998931485223,0.538308039952305,-8.18446043919318,"RN121_HUMAN",4,-0.760525607095684,0.471437137934892,0.551066722476896,-0.118555,"Non-significant",0.25879581412607,"RNF121","E3 ubiquitin ligase RNF121","RN121_HUMAN"
-0.112985,7.66792,-0.766672737645697,0.46714756871663,0.545342836212669,-8.1949023157081,"CHD1_HUMAN",12,-0.760080980261387,0.471686609224135,0.551278609363604,-0.112985,"Non-significant",0.258628858628259,"CHD1","Chromodomain-helicase-DNA-binding protein 1","CHD1_HUMAN"
-0.1135625,8.89788375,-0.76546111236568,0.467825736816488,0.545976816443499,-8.19587833465258,"AMOT_HUMAN",9,-0.759948529475553,0.471760941928821,0.551285773255842,-0.1135625,"Non-significant",0.258623214987095,"AMOT","Angiomotin","AMOT_HUMAN"
0.0374750000000041,10.3274125,0.708777212806932,0.500287973314886,0.57565240625209,-8.24005223564907,"ISCA1_HUMAN",8,0.759238668934375,0.472159457278352,0.551671710491604,0.0374750000000041,"Non-significant",0.258319285921537,"ISCA1","Iron-sulfur cluster assembly 1 homolog, mitochondrial","ISCA1_HUMAN"
0.0400749999999945,16.1717375,0.70912829721393,0.500082513137986,0.57565240625209,-8.23978770144161,"UD16_HUMAN",20,0.756568478204336,0.473660530761033,0.553345580306609,0.0400749999999945,"Non-significant",0.257003554509631,"UGT1A6","UDP-glucuronosyltransferase 1-6","UD16_HUMAN"
0.031622500000001,9.84216875,0.686055816063589,0.513700090088514,0.587431460215351,-8.25692829399507,"MTMR5_HUMAN",60,0.756296063949799,0.473813851268829,0.55344470517427,0.031622500000001,"Non-significant",0.256925763109174,"SBF1","Myotubularin-related protein 5","MTMR5_HUMAN"
-0.0922924999999992,8.32790375,-0.762421546587619,0.469529948757871,0.547886614091219,-8.19832104786639,"MTMRE_HUMAN",15,-0.755947837726618,0.474009888925569,0.553593690533936,-0.0922924999999992,"Non-significant",0.25680886830186,"MTMR14","Phosphatidylinositol-3,5-bisphosphate 3-phosphatase MTMR14","MTMRE_HUMAN"
0.201999999999998,6.191575,0.776761597375892,0.461526395909875,0.539638052674601,-8.18672430815991,"RCBT2_HUMAN",5,0.755497295364734,0.474263607405748,0.553809988249156,0.201999999999998,"Non-significant",0.256639215794535,"RCBTB2","RCC1 and BTB domain-containing protein 2","RCBT2_HUMAN"
0.104374999999999,7.585755,0.759480700149857,0.471182773234368,0.549577251955757,-8.20067652817204,"SSH1_HUMAN",19,0.755083313473333,0.474496817626923,0.554002278907759,0.104374999999999,"Non-significant",0.256488448782348,"SSH1","Protein phosphatase Slingshot homolog 1","SSH1_HUMAN"
-0.174082500000002,7.32591625,-0.769227432732158,0.465719831436172,0.543990375361066,-8.19284008463853,"MFAP4_HUMAN",2,-0.754431415412041,0.474864210284624,0.554351157095698,-0.174082500000002,"Non-significant",0.256215041632678,"MFAP4","Microfibril-associated glycoprotein 4","MFAP4_HUMAN"
0.0282249999999991,16.5395875,0.746675599379216,0.478424869045373,0.556658732761444,-8.21084192225175,"PHB2_HUMAN",24,0.754298573683094,0.474939099814569,0.554358518960456,0.0282249999999991,"Non-significant",0.25620927417649,"PHB2","Prohibitin-2","PHB2_HUMAN"
0.038274999999997,13.4593625,0.698431443786096,0.506366849821288,0.580644523635334,-8.24779615004522,"TXD12_HUMAN",10,0.753580783027042,0.475343891439533,0.554750891496643,0.038274999999997,"Non-significant",0.255901991174798,"TXNDC12","Thioredoxin domain-containing protein 12","TXD12_HUMAN"
0.0562749999999994,11.4499625,0.736526618484159,0.484216977009568,0.561861301344866,-8.21879317986154,"MRES1_HUMAN",4,0.752642426401006,0.475873418189788,0.555288702068436,0.0562749999999994,"Non-significant",0.255481162614683,"MTRES1","Mitochondrial transcription rescue factor 1","MRES1_HUMAN"
-0.0237475000000043,9.78957375,-0.636653792633906,0.543633956294397,0.613799869915855,-8.29194049831409,"DHX29_HUMAN",58,-0.752036423179353,0.476215603698932,0.555607783588116,-0.0237475000000043,"Non-significant",0.255231678798911,"DHX29","ATP-dependent RNA helicase DHX29","DHX29_HUMAN"
0.0504349999999985,8.9919025,0.736787990023114,0.484067232444531,0.561768189497364,-8.21858958367227,"MTG1_HUMAN",14,0.75161102082163,0.476455909669183,0.555807925798241,0.0504349999999985,"Non-significant",0.255075264492979,"MTG1","Mitochondrial ribosome-associated GTPase 1","MTG1_HUMAN"
-0.0330999999999975,10.926025,-0.71372183780392,0.497399313710501,0.57328941290774,-8.23631605502048,"GGYF2_HUMAN",39,-0.750938739802731,0.476835840752139,0.55617086591624,-0.0330999999999975,"Non-significant",0.254791764668558,"GIGYF2","GRB10-interacting GYF protein 2","GGYF2_HUMAN"
-0.066650000000001,10.512225,-0.756499668093077,0.472862156098397,0.551217884012596,-8.20305625309007,"COMD1_HUMAN",9,-0.7500816357136,0.477320516296214,0.556595960568229,-0.066650000000001,"Non-significant",0.254459949833262,"COMMD1","COMM domain-containing protein 1","COMD1_HUMAN"
-0.0602724999999982,8.90291125,-0.744559459302793,0.479628764573296,0.55757792378052,-8.21250754575705,"TSSC4_HUMAN",6,-0.750050696641272,0.477338017896692,0.556595960568229,-0.0602724999999982,"Non-significant",0.254459949833262,"TSSC4","U5 small nuclear ribonucleoprotein TSSC4","TSSC4_HUMAN"
-0.237824999999999,6.1080125,-0.761880079363548,0.469833973431268,0.548162241230506,-8.19875532162552,"SMYD4_HUMAN",12,-0.74980367822592,0.477477766559723,0.556643083055567,-0.237824999999999,"Non-significant",0.254423183181295,"SMYD4","SET and MYND domain-containing protein 4","SMYD4_HUMAN"
-0.0621749999999999,10.3451625,-0.741897317121263,0.48114613471518,0.559020297096852,-8.21459715495791,"SMCR8_HUMAN",17,-0.749735819177206,0.477516162057071,0.556643083055567,-0.0621749999999999,"Non-significant",0.254423183181295,"SMCR8","Guanine nucleotide exchange protein SMCR8","SMCR8_HUMAN"
0.0519575000000003,8.22830875,0.726727188199213,0.489853230439928,0.566692952861878,-8.22638142492632,"WLS_HUMAN",8,0.749267634513551,0.477781123060148,0.556871639177386,0.0519575000000003,"Non-significant",0.254244899658099,"WLS","Protein wntless homolog","WLS_HUMAN"
-0.0398199999999971,9.5335725,-0.735980759752325,0.484529807878266,0.562044650201695,-8.21921817726235,"YIPF6_HUMAN",4,-0.749013960421538,0.477924726574975,0.556958703129401,-0.0398199999999971,"Non-significant",0.254177005307275,"YIPF6","Protein YIPF6","YIPF6_HUMAN"
-0.0431750000000015,11.5695625,-0.890422845891533,0.401402542480966,0.480316321372857,-8.08846579986188,"LMA2L_HUMAN",15,-0.748217352704797,0.478375869391223,0.557404087111035,-0.0431750000000015,"Non-significant",0.253829851189162,"LMAN2L","VIP36-like protein","LMA2L_HUMAN"
0.0232000000000028,12.622725,0.706681553087049,0.501515517254984,0.576471832476114,-8.24162889078079,"CHIP_HUMAN",28,0.746730472848892,0.479218694868727,0.558305665987881,0.0232000000000028,"Non-significant",0.253127964671897,"STUB1","E3 ubiquitin-protein ligase CHIP","CHIP_HUMAN"
0.162435000000002,6.8963725,0.783701764495776,0.457686298269579,0.536176162321166,-8.18104598018535,"EFC14_HUMAN",10,0.745073487451578,0.480159110111042,0.55932066393249,0.162435000000002,"Non-significant",0.252339135497288,"EFCAB14","EF-hand calcium-binding domain-containing protein 14","EFC14_HUMAN"
-0.156287499999999,6.92237875,-0.754669994821963,0.473894893200491,0.552262459881714,-8.20451289481002,"CASC3_HUMAN",11,-0.743981951423288,0.480779278555912,0.559962378756115,-0.156287499999999,"Non-significant",0.251841150221424,"CASC3","Protein CASC3","CASC3_HUMAN"
0.078875,6.79937,0.743264164618016,0.480366661555269,0.558194900136751,-8.2135250725276,"RHG32_HUMAN",18,0.742626341215858,0.481550226037394,0.560779495326359,0.078875,"Non-significant",0.251207874551774,"ARHGAP32","Rho GTPase-activating protein 32","RHG32_HUMAN"
0.0519625000000001,9.76730125,0.738976313810012,0.482814698521706,0.560717127607895,-8.21688253812656,"PXL2B_HUMAN",9,0.740985635200294,0.482484409540906,0.561786442281639,0.0519625000000001,"Non-significant",0.250428745934226,"PRXL2B","Prostamide/prostaglandin F synthase","PXL2B_HUMAN"
-0.0938350000000012,7.8554575,-0.748590203175145,0.477337358961988,0.555633334171911,-8.20933142990805,"TAF4_HUMAN",24,-0.739943677781163,0.483078303049177,0.562396935553291,-0.0938350000000012,"Non-significant",0.249957054410569,"TAF4","Transcription initiation factor TFIID subunit 4","TAF4_HUMAN"
-0.19564,6.09054,-0.757845844387333,0.472103284273425,0.550492043678895,-8.20198260649769,"S35F5_HUMAN",2,-0.739520103008619,0.483319870352929,0.562573761835278,-0.19564,"Non-significant",0.249820526980417,"SLC35F5","Solute carrier family 35 member F5","S35F5_HUMAN"
-0.082395,9.378345,-0.908988316688767,0.392144437505618,0.470841278722209,-8.07138045115737,"S29A1_HUMAN",5,-0.739379011596135,0.483400353454682,0.562573761835278,-0.082395,"Non-significant",0.249820526980417,"SLC29A1","Equilibrative nucleoside transporter 1","S29A1_HUMAN"
-0.0775000000000006,14.794525,-0.745739967323194,0.478956913078749,0.557070067485242,-8.21157886357694,"RS9_HUMAN",19,-0.739311286495095,0.483438989200525,0.562573761835278,-0.0775000000000006,"Non-significant",0.249820526980417,"RPS9","Small ribosomal subunit protein uS4","RS9_HUMAN"
0.166364999999999,6.9442625,0.749057731163518,0.477072049057109,0.555404489777994,-8.20896207758421,"SMI19_HUMAN",3,0.738217590205292,0.484063203657227,0.563219069405695,0.166364999999999,"Non-significant",0.249322649324993,"SMIM19","Small integral membrane protein 19","SMI19_HUMAN"
0.134104999999998,8.75233,0.751789786582437,0.475523640020984,0.553761357483016,-8.20679976761658,"CERS4_HUMAN",9,0.736720280195443,0.484918642210428,0.564133187246242,0.134104999999998,"Non-significant",0.248618350524644,"CERS4","Ceramide synthase 4","CERS4_HUMAN"
-0.064350000000001,15.4071,-0.745705366764423,0.478976596091216,0.557070067485242,-8.21160610113862,"TXTP_HUMAN",16,-0.736242686278961,0.4851917102222,0.564345617583712,-0.064350000000001,"Non-significant",0.248454843112636,"SLC25A1","Tricarboxylate transport protein, mitochondrial","TXTP_HUMAN"
0.043825,15.2707125,0.720949424339798,0.493196398052638,0.56950092649421,-8.23081421497751,"PSA3_HUMAN",14,0.73615670563199,0.485240881134083,0.564345617583712,0.043825,"Non-significant",0.248454843112636,"PSMA3","Proteasome subunit alpha type-3","PSA3_HUMAN"
-0.026400000000006,16.593975,-0.631647659547773,0.546725416789065,0.616417353460744,-8.29535819975547,"MYH11_HUMAN",18,-0.735091006111094,0.485850610902704,0.564973455319602,-0.026400000000006,"Non-significant",0.247971956568237,"MYH11","Myosin-11","MYH11_HUMAN"
-0.052975,10.1149375,-1.49801617576555,0.175728246581902,0.242598021711617,-7.40402834865445,"RT18B_HUMAN",12,-0.734893035837839,0.485963933499198,0.565023946270716,-0.052975,"Non-significant",0.247933145963118,"MRPS18B","Small ribosomal subunit protein mS40","RT18B_HUMAN"
-0.0811275000000009,8.85522375,-0.733604171257648,0.485893377054887,0.563079020320381,-8.22106538326531,"PPT2_HUMAN",5,-0.73346799066209,0.486780176837142,0.565891581960969,-0.0811275000000009,"Non-significant",0.247266766455362,"PPT2","Lysosomal thioesterase PPT2","PPT2_HUMAN"
0.21744,6.445095,0.744016235965138,0.479938133867158,0.557857339092355,-8.21293446374265,"KDM5C_HUMAN",17,0.732610988126001,0.487271490277414,0.566303546973279,0.21744,"Non-significant",0.246950718214371,"KDM5C","Lysine-specific demethylase 5C","KDM5C_HUMAN"
0.165134999999999,9.2479375,0.750065929000283,0.476500256848632,0.554818723150028,-8.20816491654162,"COX14_HUMAN",2,0.732605441065604,0.487274671433769,0.566303546973279,0.165134999999999,"Non-significant",0.246950718214371,"COX14","Cytochrome c oxidase assembly protein COX14","COX14_HUMAN"
0.0403749999999992,12.7937125,0.690882055520426,0.510832310583721,0.584935198533534,-8.25338399527671,"ACSF3_HUMAN",31,0.732292308911647,0.48745427028429,0.566394029917122,0.0403749999999992,"Non-significant",0.246881332980213,"ACSF3","Malonate--CoA ligase ACSF3, mitochondrial","ACSF3_HUMAN"
0.0370249999999963,14.7060625,1.09551608555674,0.307834019046728,0.385950422825299,-7.88477986550687,"RD23A_HUMAN",16,0.732225365424824,0.487492671796786,0.566394029917122,0.0370249999999963,"Non-significant",0.246881332980213,"RAD23A","UV excision repair protein RAD23 homolog A","RD23A_HUMAN"
-0.0690050000000006,7.20169,-0.783658420455728,0.457710213455917,0.536176162321166,-8.18108157623952,"APBA3_HUMAN",8,-0.73017887969341,0.488667582715508,0.567677503749562,-0.0690050000000006,"Non-significant",0.245898315904958,"APBA3","Amyloid-beta A4 precursor protein-binding family A member 3","APBA3_HUMAN"
-0.147077499999998,8.25965125,-0.78123714108802,0.45904751292471,0.53751717325372,-8.18306739221653,"OGFD1_HUMAN",17,-0.72951761322939,0.489047622018319,0.56801228864478,-0.147077499999998,"Non-significant",0.245642268456433,"OGFOD1","Prolyl 3-hydroxylase OGFOD1","OGFD1_HUMAN"
0.241110000000001,5.61167,0.743818420430721,0.480050823942751,0.557908096323401,-8.21308985996055,"NFIL3_HUMAN",6,0.729432908965656,0.489096316833808,0.56801228864478,0.241110000000001,"Non-significant",0.245642268456433,"NFIL3","Nuclear factor interleukin-3-regulated protein","NFIL3_HUMAN"
-0.0815874999999995,8.82051875,-0.737603441263844,0.483600241464731,0.561548736066574,-8.21795398493657,"FAIM1_HUMAN",6,-0.728783077090371,0.48946999861105,0.568364602610705,-0.0815874999999995,"Non-significant",0.245372977489011,"FAIM","Fas apoptotic inhibitory molecule 1","FAIM1_HUMAN"
-0.0681499999999993,13.282,-0.843460088797615,0.42552801452605,0.504405769381737,-8.13040574352581,"RL32_HUMAN",11,-0.725800573590076,0.49118747806357,0.570276987243297,-0.0681499999999993,"Non-significant",0.243914153427871,"RPL32","Large ribosomal subunit protein eL32","RL32_HUMAN"
0.418282500000001,7.71845625,0.739652644132499,0.482428019204115,0.560429100205067,-8.21635407050859,"APBP2_HUMAN",5,0.725436245991025,0.491397547733402,0.570377876137279,0.418282500000001,"Non-significant",0.243837328278629,"APPBP2","Amyloid protein-binding protein 2","APBP2_HUMAN"
0.0528000000000013,10.62485,0.721606381183623,0.492815518576089,0.569237809398361,-8.23031173400718,"SEP15_HUMAN",6,0.725405106588844,0.491415505309911,0.570377876137279,0.0528000000000013,"Non-significant",0.243837328278629,"SELENOF","Selenoprotein F","SEP15_HUMAN"
0.11023,7.9092125,0.737003769062518,0.483943631646441,0.561768189497364,-8.21842145495103,"HERP2_HUMAN",4,0.725082092998273,0.49160180730093,0.57051219072698,0.11023,"Non-significant",0.243735071125009,"HERPUD2","Homocysteine-responsive endoplasmic reticulum-resident ubiquitin-like domain member 2 protein","HERP2_HUMAN"
0.6572625,6.67904125,0.737199848368134,0.48383133311994,0.56173637828332,-8.21826863886263,"AGRE5_HUMAN",4,0.724150576819334,0.492139330076124,0.571020071007111,0.6572625,"Non-significant",0.243348626299793,"ADGRE5","Adhesion G protein-coupled receptor E5","AGRE5_HUMAN"
0.0406500000000012,10.17675,0.695002697924216,0.50839185759174,0.582617379507693,-8.25034061169833,"LYRM2_HUMAN",5,0.724062425140613,0.492190217146056,0.571020071007111,0.0406500000000012,"Non-significant",0.243348626299793,"LYRM2","LYR motif-containing protein 2","LYRM2_HUMAN"
0.0697249999999983,10.9877375,0.718821938175727,0.494431149995015,0.570274969379239,-8.23243871978165,"SIM20_HUMAN",2,0.723956491292672,0.492251373843567,0.571020071007111,0.0697249999999983,"Non-significant",0.243348626299793,"SMIM20","Small integral membrane protein 20","SIM20_HUMAN"
0.125374999999998,12.4816375,0.733325731331369,0.48605329701621,0.563131536260894,-8.22128146337264,"MT1X_HUMAN",1,0.72363290364186,0.492438215173104,0.571154841906184,0.125374999999998,"Non-significant",0.243246137167177,"MT1X","Metallothionein-1X","MT1X_HUMAN"
-0.0646749999999994,11.5587875,-1.02831782696739,0.336399358566307,0.414878854942243,-7.95502609300541,"UQCC2_HUMAN",6,-0.723048299840864,0.492775886556423,0.571409611154384,-0.0646749999999994,"Non-significant",0.243052459024663,"UQCC2","Ubiquinol-cytochrome c reductase complex assembly factor 2","UQCC2_HUMAN"
-0.0339500000000008,14.32485,-0.679404997290503,0.517668679145605,0.591045673932259,-8.26177668621235,"ARPC4_HUMAN",13,-0.723007847692896,0.492799257621825,0.571409611154384,-0.0339500000000008,"Non-significant",0.243052459024663,"ARPC4","Actin-related protein 2/3 complex subunit 4","ARPC4_HUMAN"
-0.0345749999999985,10.6398125,-0.723141978475332,0.491925982621494,0.568521263587295,-8.22913566598564,"IF2M_HUMAN",21,-0.722700133918468,0.49297706179089,0.571525886010534,-0.0345749999999985,"Non-significant",0.242964094407921,"MTIF2","Translation initiation factor IF-2, mitochondrial","IF2M_HUMAN"
0.0465750000000007,12.6218125,0.701122524871666,0.504781118051868,0.579483848489312,-8.2457914282478,"BTF3_HUMAN",12,0.7225895837085,0.49304095053216,0.571525886010534,0.0465750000000007,"Non-significant",0.242964094407921,"BTF3","Transcription factor BTF3","BTF3_HUMAN"
0.0359000000000052,12.068475,0.700143069477238,0.505357898466732,0.579981242837796,-8.24652185481155,"PSD10_HUMAN",15,0.721911024484196,0.493433219609733,0.57189858246422,0.0359000000000052,"Non-significant",0.242680979915524,"PSMD10","26S proteasome non-ATPase regulatory subunit 10","PSD10_HUMAN"
0.353124999999999,6.3874575,0.73606192297616,0.48448328493132,0.562044650201695,-8.21915500200291,"DGKE_HUMAN",3,0.721537575370851,0.493649194390416,0.572066872868492,0.353124999999999,"Non-significant",0.242553200542258,"DGKE","Diacylglycerol kinase epsilon","DGKE_HUMAN"
-0.0269999999999992,15.466575,-0.697324449055215,0.507020074309336,0.581311100800336,-8.24861884662129,"RS14_HUMAN",10,-0.721041662353836,0.493936088671544,0.572317288522376,-0.0269999999999992,"Non-significant",0.242363134754792,"RPS14","Small ribosomal subunit protein uS11","RS14_HUMAN"
0.116082500000001,8.54016125,0.731172307549587,0.487291267610436,0.564052028654612,-8.22295020921019,"NDK8_HUMAN",1,0.720182693150818,0.494433275313301,0.572811260478345,0.116082500000001,"Non-significant",0.241988453138154,"NME2P1","Putative nucleoside diphosphate kinase","NDK8_HUMAN"
-0.440829999999999,5.727535,-0.732929608145542,0.486280867078224,0.563221822344703,-8.22158874811197,"NR1H2_HUMAN",4,-0.719796556950595,0.494656884390086,0.572988190960886,-0.440829999999999,"Non-significant",0.241854328562056,"NR1H2","Oxysterols receptor LXR-beta","NR1H2_HUMAN"
-1.0152475,7.91648375,-0.732745871719963,0.486386446147499,0.563246653898314,-8.22173122932033,"HAUS5_HUMAN",7,-0.719626088144672,0.49475562284735,0.573020446980245,-1.0152475,"Non-significant",0.24182988090825,"HAUS5","HAUS augmin-like complex subunit 5","HAUS5_HUMAN"
0.0677749999999975,10.7854375,0.978548233702578,0.358861258873805,0.437766888209889,-8.0049001065514,"TIDC1_HUMAN",14,0.719495879305154,0.494831050717762,0.573025699563276,0.0677749999999975,"Non-significant",0.24182589997287,"TIMMDC1","Complex I assembly factor TIMMDC1, mitochondrial","TIDC1_HUMAN"
-0.318087500000001,5.72151875,-0.731700991484782,0.486987143853314,0.563780733853672,-8.22254091066715,"P52K_HUMAN",8,-0.719345078683219,0.494918416464666,0.57304477299583,-0.318087500000001,"Non-significant",0.241811444515359,"THAP12","52 kDa repressor of the inhibitor of the protein kinase","P52K_HUMAN"
0.36451,6.5843,0.73460256331781,0.485320242038756,0.562576153219456,-8.22029001021183,"SMBP2_HUMAN",5,0.718575108228436,0.495364652901736,0.573479302406866,0.36451,"Non-significant",0.241482251716845,"IGHMBP2","DNA-binding protein SMUBP-2","SMBP2_HUMAN"
0.0301550000000042,9.3606625,0.678349605200278,0.518300207026231,0.591475444499933,-8.26254223059423,"DOP1B_HUMAN",66,0.718428395825385,0.495449709880064,0.573495632960125,0.0301550000000042,"Non-significant",0.241469884804633,"DOP1B","Protein DOP1B","DOP1B_HUMAN"
0.0503249999999991,10.9325625,0.731888473428969,0.486879325371868,0.563736654774504,-8.22239570376214,"COX11_HUMAN",8,0.717848787584446,0.495785832826453,0.573802532465094,0.0503249999999991,"Non-significant",0.241237539336467,"COX11","Cytochrome c oxidase assembly protein COX11, mitochondrial","COX11_HUMAN"
