"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D_vs_DM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.367794999999999,6.82989857142857,-0.582039470271121,0.58126800234019,0.752067463260961,-8.00058241379275,"ZFY27_HUMAN",7,-0.601471417668655,0.567600273577171,0.745344712924178,-0.367794999999999,"Non-significant",0.127642824840094,"ZFYVE27","Protrudin","ZFY27_HUMAN"
0.0162991666666699,9.37436285714286,0.491372514708284,0.640233877603716,0.7929209050734,-8.05457493802724,"CAN7_HUMAN",40,0.601192145209626,0.567775480580832,0.745396630414385,0.0162991666666699,"Non-significant",0.127612574817686,"CAPN7","Calpain-7","CAN7_HUMAN"
-0.0851858333333322,9.70973428571429,-0.608070264121178,0.564941875514873,0.741665187478866,-7.983565916026,"SYF2_HUMAN",8,-0.601118548000481,0.567821658567679,0.745396630414385,-0.0851858333333322,"Non-significant",0.127612574817686,"SYF2","Pre-mRNA-splicing factor SYF2","SYF2_HUMAN"
-0.165874166666663,6.28257857142857,-0.583461986322547,0.580368663370172,0.752012504843301,-7.99966967338406,"ALS_HUMAN",10,-0.600911321068081,0.567951693448769,0.745447963959816,-0.165874166666663,"Non-significant",0.127582667105494,"IGFALS","Insulin-like growth factor-binding protein complex acid labile subunit","ALS_HUMAN"
-0.0704749999999983,10.8528714285714,-0.949652903495583,0.378156385441263,0.589938353539005,-7.70330773762784,"YIPF4_HUMAN",3,-0.599517818390029,0.568826575282249,0.746476751106751,-0.0704749999999983,"Non-significant",0.126983713757146,"YIPF4","Protein YIPF4","YIPF4_HUMAN"
-0.0399299999999982,9.53506714285714,-0.559828430706596,0.595416011301956,0.762000976957983,-8.01457409144704,"WDR7_HUMAN",40,-0.598978644596429,0.569165298707229,0.746801715557277,-0.0399299999999982,"Non-significant",0.126794693057985,"WDR7","WD repeat-containing protein 7","WDR7_HUMAN"
0.0343316666666666,9.13636857142857,0.617094464368411,0.559347325055989,0.737697775226672,-7.97751259350829,"ABC3F_HUMAN",13,0.597650064532379,0.570000458182151,0.747766225285322,0.0343316666666666,"Non-significant",0.126234154725353,"APOBEC3F","DNA dC->dU-editing enzyme APOBEC-3F","ABC3F_HUMAN"
0.0715833333333364,8.79132857142857,0.616864668474771,0.559489365956264,0.737766418225745,-7.97766771584959,"PITC1_HUMAN",8,0.59751911473098,0.570082813861096,0.747766225285322,0.0715833333333364,"Non-significant",0.126234154725353,"PITPNC1","Cytoplasmic phosphatidylinositol transfer protein 1","PITC1_HUMAN"
0.046870833333335,10.11625,0.586712339930313,0.578316820951411,0.750402231427614,-7.99757664398365,"TBL1R_HUMAN",15,0.597367189481015,0.570178370037169,0.747771920903009,0.046870833333335,"Non-significant",0.126230846785213,"TBL1XR1","F-box-like/WD repeat-containing protein TBL1XR1","TBL1R_HUMAN"
0.0337000000000014,10.4579428571429,0.579006201794012,0.583188426966865,0.753165464283615,-8.00252200947781,"FBX22_HUMAN",18,0.596750249598363,0.570566503048088,0.748161259115199,0.0337000000000014,"Non-significant",0.12600478395938,"FBXO22","F-box only protein 22","FBX22_HUMAN"
-0.1029975,7.61483571428571,-0.600162552431972,0.569872030965334,0.744630364975104,-7.98880529816092,"PGAP4_HUMAN",7,-0.596057260305116,0.571002666940222,0.748558521196871,-0.1029975,"Non-significant",0.125774241494103,"PGAP4","Post-GPI attachment to proteins factor 4","PGAP4_HUMAN"
-0.0296166666666675,10.5975571428571,-0.570615175486875,0.588520319561608,0.757124993284221,-8.00784019036927,"ARSD_HUMAN",20,-0.595978763495014,0.571052084845722,0.748558521196871,-0.0296166666666675,"Non-significant",0.125774241494103,"ARSD","Arylsulfatase D","ARSD_HUMAN"
-0.0277166666666595,10.2287714285714,-0.555441464275455,0.598233738338587,0.764269937182443,-8.01727958719323,"TPC12_HUMAN",25,-0.595816323236739,0.571154357627262,0.748572889500926,-0.0277166666666595,"Non-significant",0.125765905452095,"TRAPPC12","Trafficking protein particle complex subunit 12","TPC12_HUMAN"
-0.0273666666666639,10.5683714285714,-0.579461986341873,0.582899622487536,0.753165464283615,-8.00223114196586,"RUSF1_HUMAN",18,-0.595393740023252,0.571420467714793,0.748801949220888,-0.0273666666666639,"Non-significant",0.125633033748084,"RUSF1","RUS family member 1","RUSF1_HUMAN"
-0.26748833333333,6.28929714285714,-0.591598945655523,0.57524016927909,0.748595588640047,-7.99441042414387,"SIGIR_HUMAN",2,-0.594673793846541,0.571874002425526,0.749139073312977,-0.26748833333333,"Non-significant",0.125437550570603,"SIGIRR","Single Ig IL-1-related receptor","SIGIR_HUMAN"
-0.0287916666666668,10.5486857142857,-0.569055707872668,0.589514370417366,0.757854603839042,-8.00882088273801,"TOM34_HUMAN",20,-0.594580434514813,0.571932830285996,0.749139073312977,-0.0287916666666668,"Non-significant",0.125437550570603,"TOMM34","Mitochondrial import receptor subunit TOM34","TOM34_HUMAN"
-0.124743333333333,8.01138857142857,-0.574879940335028,0.585806822392122,0.755101309743808,-8.00514591852741,"ORC4_HUMAN",15,-0.594550214127311,0.571951873611359,0.749139073312977,-0.124743333333333,"Non-significant",0.125437550570603,"ORC4","Origin recognition complex subunit 4","ORC4_HUMAN"
0.0616666666666674,10.0533485714286,0.88116760598979,0.411390514608552,0.61754556628032,-7.76739180510823,"ATG12_HUMAN",4,0.594368510488452,0.572066381731709,0.749169360612868,0.0616666666666674,"Non-significant",0.125419992627367,"ATG12","Ubiquitin-like protein ATG12","ATG12_HUMAN"
-0.0853833333333327,8.77993714285714,-0.571544390906973,0.587928474237083,0.756705122713277,-8.00725469326008,"EOGT_HUMAN",21,-0.59351995355871,0.572601314177879,0.749668621781646,-0.0853833333333327,"Non-significant",0.125130666654586,"EOGT","EGF domain-specific O-linked N-acetylglucosamine transferase","EOGT_HUMAN"
0.0236416666666681,10.8839571428571,0.600811274629321,0.569466604987336,0.744304402481236,-7.98837777059646,"SIR5_HUMAN",16,0.593473656225407,0.57263050861145,0.749668621781646,0.0236416666666681,"Non-significant",0.125130666654586,"SIRT5","NAD-dependent protein deacylase sirtuin-5, mitochondrial","SIR5_HUMAN"
-0.0221666666666671,11.4566,-0.579020493462437,0.583179369881108,0.753165464283615,-8.00251289209533,"PLPP_HUMAN",18,-0.592184061790555,0.573444060618452,0.750613828668381,-0.0221666666666671,"Non-significant",0.124583438778455,"PDXP","Chronophin","PLPP_HUMAN"
0.500810833333333,6.84149571428571,0.573243420623735,0.586847208349075,0.755893698952578,-8.0061819235371,"MIS_HUMAN",4,0.591759239276831,0.573712212496339,0.750844942216633,0.500810833333333,"Non-significant",0.124449740349384,"AMH","Muellerian-inhibiting factor","MIS_HUMAN"
-0.125205833333334,7.65910285714286,-0.586331928153536,0.578556740365627,0.750594739281122,-7.99782214311213,"CDK4_HUMAN",7,-0.591009490907813,0.574185640416218,0.751344593796035,-0.125205833333334,"Non-significant",0.124160834153982,"CDK4","Cyclin-dependent kinase 4","CDK4_HUMAN"
-0.0302249999999962,11.4031714285714,-0.56277099407097,0.593530299542531,0.760869647482356,-8.01274861108348,"RL1D1_HUMAN",21,-0.590767400739286,0.574338557049961,0.751424751148353,-0.0302249999999962,"Non-significant",0.124114503829311,"RSL1D1","Ribosomal L1 domain-containing protein 1","RL1D1_HUMAN"
0.299235833333335,6.17546142857143,0.57562283803062,0.585334895612228,0.754999954573401,-8.00467474929574,"MIER3_HUMAN",4,0.589572242896299,0.575093830820537,0.752292839487276,0.299235833333335,"Non-significant",0.123613071885403,"MIER3","Mesoderm induction early response protein 3","MIER3_HUMAN"
-0.0474824999999957,8.92735285714286,-0.56225184642189,0.59386273966341,0.761057798930848,-8.01307130234668,"SRAC1_HUMAN",24,-0.588932818722864,0.575498150777371,0.752539156754908,-0.0474824999999957,"Non-significant",0.123470897567801,"SERAC1","Protein SERAC1","SRAC1_HUMAN"
-0.018066666666666,11.7083571428571,-0.523062474743727,0.619263755068062,0.777446288521894,-8.0366496929143,"CSK_HUMAN",26,-0.588848735623017,0.575551330503034,0.752539156754908,-0.018066666666666,"Non-significant",0.123470897567801,"CSK","Tyrosine-protein kinase CSK","CSK_HUMAN"
0.0130999999999997,10.8930142857143,0.490546520953509,0.640785455613911,0.79316913258687,-8.05502834873391,"NEMO_HUMAN",26,0.588838956594806,0.575557515595667,0.752539156754908,0.0130999999999997,"Non-significant",0.123470897567801,"IKBKG","NF-kappa-B essential modulator","NEMO_HUMAN"
0.0398750000000021,10.4464142857143,0.606415439851223,0.565971454882619,0.742373437940433,-7.9846673813929,"SPG21_HUMAN",12,0.588473992387977,0.575788377990931,0.752609026032716,0.0398750000000021,"Non-significant",0.123430577495432,"SPG21","Maspardin","SPG21_HUMAN"
-0.0308166666666665,11.6664428571429,-0.637583202666887,0.546771956624398,0.727469625967115,-7.96347754626239,"COMDA_HUMAN",12,-0.588464218974649,0.575794561024298,0.752609026032716,-0.0308166666666665,"Non-significant",0.123430577495432,"COMMD10","COMM domain-containing protein 10","COMDA_HUMAN"
-0.0367124999999984,8.40940857142857,-0.600706972409338,0.569531778087923,0.744304402481236,-7.98844653661581,"TT39C_HUMAN",13,-0.588235808799092,0.575939073076608,0.752677908669222,-0.0367124999999984,"Non-significant",0.123390830456824,"TTC39C","Tetratricopeptide repeat protein 39C","TT39C_HUMAN"
-0.168674999999999,6.41784571428571,-0.568298499615607,0.589997389091454,0.758118902158579,-8.00929619253818,"TRI27_HUMAN",12,-0.587178251319327,0.576608452350843,0.753432593620052,-0.168674999999999,"Non-significant",0.122955596074415,"TRIM27","Zinc finger protein RFP","TRI27_HUMAN"
-0.0830683333333315,7.82722428571429,-0.570380632612128,0.588669761794782,0.757124993284221,-8.00798784005425,"ANM7_HUMAN",14,-0.58681069408643,0.576841203679017,0.753616603627185,-0.0830683333333315,"Non-significant",0.122849541764767,"PRMT7","Protein arginine N-methyltransferase 7","ANM7_HUMAN"
-0.0823699999999992,8.27343857142857,-0.593207006875709,0.574229853668773,0.747994499251954,-7.99336337550223,"S2529_HUMAN",8,-0.58594901370788,0.577387068093319,0.754041691993392,-0.0823699999999992,"Non-significant",0.122604640732227,"SLC25A29","Mitochondrial basic amino acids transporter","S2529_HUMAN"
-0.0369791666666686,9.43064428571429,-0.571327796524185,0.588066398732165,0.756705122713277,-8.00739124557521,"ARMD3_HUMAN",17,-0.585873390066432,0.577434989190295,0.754041691993392,-0.0369791666666686,"Non-significant",0.122604640732227,"ARMH3","Armadillo-like helical domain-containing protein 3","ARMD3_HUMAN"
-0.0545533333333292,10.02117,-0.667708843546127,0.528605496173602,0.713654645545371,-7.94211497589188,"ALG12_HUMAN",7,-0.585861513179998,0.577442515532388,0.754041691993392,-0.0545533333333292,"Non-significant",0.122604640732227,"ALG12","Dol-P-Man:Man(7)GlcNAc(2)-PP-Dol alpha-1,6-mannosyltransferase","ALG12_HUMAN"
0.0741275000000012,8.70654142857143,0.565166349325968,0.591997807390618,0.759702178934507,-8.0112562314973,"ANXA8_HUMAN",17,0.584385497174429,0.57837830783783,0.755143393478982,0.0741275000000012,"Non-significant",0.121970572763371,"ANXA8","Annexin A8","ANXA8_HUMAN"
-0.185531666666666,6.38362142857143,-0.57043838617293,0.588632961266292,0.757124993284221,-8.0079514880357,"CUED1_HUMAN",7,-0.584173217348669,0.578512965734464,0.755198932020882,-0.185531666666666,"Non-significant",0.121938632875461,"CUEDC1","CUE domain-containing protein 1","CUED1_HUMAN"
-0.0303499999999968,11.1906428571429,-0.587115260008258,0.578062770216775,0.750218507001053,-7.9973164639188,"CPSF7_HUMAN",15,-0.583516333903011,0.578929769961394,0.755622712011385,-0.0303499999999968,"Non-significant",0.121694996815612,"CPSF7","Cleavage and polyadenylation specificity factor subunit 7","CPSF7_HUMAN"
0.0239333333333356,9.67945714285714,0.562054806788929,0.593988943584277,0.761100556346343,-8.01319370771452,"NJMU_HUMAN",19,0.583183002898198,0.579141341342442,0.7557785285459,0.0239333333333356,"Non-significant",0.121605450427065,"C17orf75","Protein Njmu-R1","NJMU_HUMAN"
0.0146750000000004,17.7014142857143,0.510809820922646,0.627327002216054,0.782636887237087,-8.04370237408082,"CATD_HUMAN",24,0.583020617460471,0.579244426713876,0.755792743944033,0.0146750000000004,"Non-significant",0.121597281882082,"CTSD","Cathepsin D","CATD_HUMAN"
-0.0709541666666613,8.96119857142857,-0.635784427511973,0.547868903316419,0.72785377274921,-7.96472584470274,"TUSC2_HUMAN",6,-0.581667880474314,0.580103585171443,0.756793314964273,-0.0709541666666613,"Non-significant",0.121022712873376,"TUSC2","Tumor suppressor candidate 2","TUSC2_HUMAN"
-0.0626391666666652,9.24405714285714,-0.631028135418518,0.550776026009452,0.730152306149011,-7.96801167288332,"IF4E3_HUMAN",7,-0.580905380157913,0.580588195495661,0.757305016177156,-0.0626391666666652,"Non-significant",0.12072916652037,"EIF4E3","Eukaryotic translation initiation factor 4E type 3","IF4E3_HUMAN"
0.0793199999999992,8.51922428571429,0.568508208205739,0.589863594216797,0.758065801127026,-8.00916461266034,"RCCD1_HUMAN",12,0.580381012421173,0.5809215961495,0.757619351771174,0.0793199999999992,"Non-significant",0.120548940736436,"RCCD1","RCC1 domain-containing protein 1","RCCD1_HUMAN"
0.104262500000001,7.90383142857143,0.568600141817624,0.589804945779517,0.758065801127026,-8.00910691592089,"TBE_HUMAN",10,0.580229881489058,0.58101770804272,0.757624172186133,0.104262500000001,"Non-significant",0.120546177511141,"TUBE1","Tubulin epsilon chain","TBE_HUMAN"
-0.0650025000000003,8.60287428571429,-0.565099320885104,0.592040659476509,0.759702178934507,-8.01129806995597,"3BP5L_HUMAN",14,-0.578701997711907,0.581989885888072,0.758691145472318,-0.0650025000000003,"Non-significant",0.119934984467569,"SH3BP5L","SH3 domain-binding protein 5-like","3BP5L_HUMAN"
0.0234000000000005,10.4922285714286,0.573347368418143,0.58678109346132,0.755893698952578,-8.00611619788504,"SMYD2_HUMAN",17,0.578484748857774,0.582128195821962,0.758691145472318,0.0234000000000005,"Non-significant",0.119934984467569,"SMYD2","N-lysine methyltransferase SMYD2","SMYD2_HUMAN"
0.0321500000000032,12.8973285714286,0.578865886396201,0.583277353694873,0.753165464283615,-8.00261151309697,"TADBP_HUMAN",15,0.578462547827067,0.582142331022836,0.758691145472318,0.0321500000000032,"Non-significant",0.119934984467569,"TARDBP","TAR DNA-binding protein 43","TADBP_HUMAN"
0.0118333333333389,12.5937714285714,0.397156737816156,0.704691108878437,0.834593717218351,-8.10168066334828,"VWA8_HUMAN",112,0.578362320473404,0.582206147373305,0.758691145472318,0.0118333333333389,"Non-significant",0.119934984467569,"VWA8","von Willebrand factor A domain-containing protein 8","VWA8_HUMAN"
0.0202583333333326,11.6869571428571,0.614900318975535,0.560704464521482,0.738537146553199,-7.97899165503156,"KITM_HUMAN",15,0.577834489811935,0.582542292442588,0.758900432784786,0.0202583333333326,"Non-significant",0.119815199504584,"TK2","Thymidine kinase 2, mitochondrial","KITM_HUMAN"
0.0409058333333352,10.0148585714286,0.951902461936056,0.377100833249197,0.589076339744077,-7.7011416186682,"NPM3_HUMAN",6,0.577819416260999,0.582551893573391,0.758900432784786,0.0409058333333352,"Non-significant",0.119815199504584,"NPM3","Nucleoplasmin-3","NPM3_HUMAN"
0.0166166666666712,10.9899714285714,0.528606399533591,0.615634187101991,0.774927404883722,-8.03340833901171,"FPGT_HUMAN",22,0.577483396237036,0.582765946046149,0.759058663121438,0.0166166666666712,"Non-significant",0.119724658774584,"FPGT","Fucose-1-phosphate guanylyltransferase","FPGT_HUMAN"
-0.0366416666666645,10.2285714285714,-0.543751619081507,0.605779144634953,0.767925997791456,-8.02439472898092,"XPOT_HUMAN",28,-0.577296784730937,0.582884841527997,0.759092919912077,-0.0366416666666645,"Non-significant",0.119705059236158,"XPOT","Exportin-T","XPOT_HUMAN"
0.0663750000000025,13.5108714285714,0.94855910257486,0.378670452674173,0.590291000384649,-7.70435959083055,"OSTC_HUMAN",3,0.576620923842828,0.583315569162461,0.759347759309504,0.0663750000000025,"Non-significant",0.119559284236017,"OSTC","Oligosaccharyltransferase complex subunit OSTC","OSTC_HUMAN"
-0.0287166666666643,12.7458428571429,-0.543801663910965,0.605746728077305,0.767925997791456,-8.02436456127519,"CLPT1_HUMAN",23,-0.576617131815943,0.583317986348922,0.759347759309504,-0.0287166666666643,"Non-significant",0.119559284236017,"CLPTM1","Putative lipid scramblase CLPTM1","CLPT1_HUMAN"
0.0462666666666696,10.2256285714286,1.00738834612778,0.351786851045888,0.565480118602782,-7.6465289359273,"RT14_HUMAN",5,0.576224872260175,0.583568059249999,0.759347759309504,0.0462666666666696,"Non-significant",0.119559284236017,"MRPS14","Small ribosomal subunit protein uS14m","RT14_HUMAN"
-0.033516666666662,11.4256857142857,-0.550200978508611,0.601609651934943,0.766369295559637,-8.02048621826657,"CHRD1_HUMAN",21,-0.575962970994645,0.583735060776994,0.759347759309504,-0.033516666666662,"Non-significant",0.119559284236017,"CHORDC1","Cysteine and histidine-rich domain-containing protein 1","CHRD1_HUMAN"
0.833790833333333,7.75960142857143,0.557124118048574,0.597152076273472,0.763602046683812,-8.0162441477508,"ZCRB1_HUMAN",2,0.575951709126649,0.58374224253455,0.759347759309504,0.833790833333333,"Non-significant",0.119559284236017,"ZCRB1","Zinc finger CCHC-type and RNA-binding motif-containing protein 1","ZCRB1_HUMAN"
0.0248000000000026,11.6940285714286,0.550032530074182,0.601718345725644,0.766369295559637,-8.02058883453591,"DRG2_HUMAN",20,0.575868796349443,0.583795118058382,0.759347759309504,0.0248000000000026,"Non-significant",0.119559284236017,"DRG2","Developmentally-regulated GTP-binding protein 2","DRG2_HUMAN"
0.0273583333333356,11.4248,0.642217012756248,0.543952441390135,0.725605275042345,-7.96024759996685,"RT23_HUMAN",12,0.575821627883733,0.583825199788154,0.759347759309504,0.0273583333333356,"Non-significant",0.119559284236017,"MRPS23","Small ribosomal subunit protein mS23","RT23_HUMAN"
-0.0108666666666597,11.4537428571429,-0.394805731648012,0.706337331170902,0.836060271576531,-8.1027354724956,"ELP1_HUMAN",58,-0.575739326709875,0.583877689578107,0.759347759309504,-0.0108666666666597,"Non-significant",0.119559284236017,"ELP1","Elongator complex protein 1","ELP1_HUMAN"
-0.031508333333333,10.1021214285714,-0.569136938261901,0.589462567680175,0.757854603839042,-8.00876985950979,"PRKRA_HUMAN",16,-0.575483469183678,0.584040887021963,0.759347759309504,-0.031508333333333,"Non-significant",0.119559284236017,"PRKRA","Interferon-inducible double-stranded RNA-dependent protein kinase activator A","PRKRA_HUMAN"
-0.100369999999996,9.28818428571429,-0.578838982872587,0.583294405066683,0.753165464283615,-8.00262867194794,"PHLA1_HUMAN",7,-0.575364800806471,0.584116587998351,0.759347759309504,-0.100369999999996,"Non-significant",0.119559284236017,"PHLDA1","Pleckstrin homology-like domain family A member 1","PHLA1_HUMAN"
-0.398507500000001,6.49856857142857,-0.563705081870231,0.592932419833988,0.760222079730847,-8.01216732547089,"ASTER_HUMAN",1,-0.575171410038858,0.584239968054813,0.759347759309504,-0.398507500000001,"Non-significant",0.119559284236017,"WDR83OS","PAT complex subunit Asterix","ASTER_HUMAN"
-0.0427183333333296,9.77219714285714,-0.873878622503049,0.415053309189153,0.620460800279482,-7.77399532282793,"SC22A_HUMAN",6,-0.575135993041144,0.584262565134117,0.759347759309504,-0.0427183333333296,"Non-significant",0.119559284236017,"SEC22A","Vesicle-trafficking protein SEC22a","SC22A_HUMAN"
-0.0543083333333314,11.4636,-0.698488844195551,0.510449179124439,0.701273931671693,-7.91941074446666,"FMC1_HUMAN",6,-0.575101359535083,0.584284662810973,0.759347759309504,-0.0543083333333314,"Non-significant",0.119559284236017,"FMC1","Protein FMC1 homolog","FMC1_HUMAN"
-0.129492499999999,6.64999571428571,-0.56476515145536,0.592254324767546,0.759702178934507,-8.01150658833752,"SNX8_HUMAN",8,-0.574920811846178,0.584399867871987,0.75937709887693,-0.129492499999999,"Non-significant",0.119542504353647,"SNX8","Sorting nexin-8","SNX8_HUMAN"
-0.0395216666666638,9.82501714285714,-0.604044909064167,0.567448299940448,0.743596733202013,-7.98624058769255,"BUD31_HUMAN",11,-0.573716030882803,0.585168958082896,0.760255961705797,-0.0395216666666638,"Non-significant",0.119040165559655,"BUD31","Protein BUD31 homolog","BUD31_HUMAN"
-0.0329766666666664,9.11008714285714,-0.525476959999411,0.617681561746791,0.776173121275321,-8.03524185990658,"RHG05_HUMAN",53,-0.571689907934936,0.586463679369731,0.761817341700689,-0.0329766666666664,"Non-significant",0.118149145459275,"ARHGAP5","Rho GTPase-activating protein 5","RHG05_HUMAN"
-0.0289333333333328,13.5662,-0.656425274816601,0.535364221805843,0.719022917818529,-7.95021675898841,"ROAA_HUMAN",11,-0.570686528900726,0.587105462577914,0.762530193633356,-0.0289333333333328,"Non-significant",0.11774295503857,"HNRNPAB","Heterogeneous nuclear ribonucleoprotein A/B","ROAA_HUMAN"
0.0492883333333349,8.82061857142857,0.572187261978954,0.587519213295847,0.756357178172009,-8.00684912009702,"XYLK_HUMAN",12,0.570202643181701,0.587415110688248,0.762603914826039,0.0492883333333349,"Non-significant",0.117700969606562,"FAM20B","Glycosaminoglycan xylosylkinase","XYLK_HUMAN"
-0.059236666666667,9.98903285714286,-0.843816321933646,0.430415761108156,0.633210878793439,-7.80077597920484,"SAYS1_HUMAN",4,-0.57019472896556,0.587420175932344,0.762603914826039,-0.059236666666667,"Non-significant",0.117700969606562,"SAYSD1","SAYSvFN domain-containing protein 1","SAYS1_HUMAN"
-0.042225000000002,11.2679285714286,-0.566044547949123,0.591436530287234,0.759254098856052,-8.01070765602746,"BAP29_HUMAN",14,-0.570161734516583,0.587441293257677,0.762603914826039,-0.042225000000002,"Non-significant",0.117700969606562,"BCAP29","B-cell receptor-associated protein 29","BAP29_HUMAN"
-0.0484249999999964,12.2721714285714,-1.46790731135675,0.191407361680717,0.400806526451729,-7.11925631700386,"COA6_HUMAN",4,-0.569875331437553,0.587624617165586,0.762721122787124,-0.0484249999999964,"Non-significant",0.117634226099992,"COA6","Cytochrome c oxidase assembly factor 6 homolog","COA6_HUMAN"
0.0552666666666699,12.5824857142857,0.758893115032523,0.476031488068113,0.6715722146244,-7.87234419563136,"LSM3_HUMAN",5,0.569475349973668,0.587880696483693,0.762932713277397,0.0552666666666699,"Non-significant",0.117513762885119,"LSM3","U6 snRNA-associated Sm-like protein LSm3","LSM3_HUMAN"
-0.0963449999999977,7.18331428571429,-0.723558499421748,0.495968099106923,0.688559945212287,-7.90027531876633,"NXT1_HUMAN",2,-0.569291191350457,0.587998621512362,0.762964972959535,-0.0963449999999977,"Non-significant",0.117495399659237,"NXT1","NTF2-related export protein 1","NXT1_HUMAN"
-0.0422650000000004,9.99141142857143,-0.60738604590143,0.565367436844817,0.74196318279537,-7.98402166028441,"IF3M_HUMAN",10,-0.569137263212031,0.588097199017589,0.762972121782908,-0.0422650000000004,"Non-significant",0.117491330429184,"MTIF3","Translation initiation factor IF-3, mitochondrial","IF3M_HUMAN"
-0.030408333333332,11.2679428571429,-0.551987794397645,0.60045737076364,0.765982458537877,-8.01939596477023,"RT4I1_HUMAN",18,-0.568512584542583,0.588497348334473,0.763185955083691,-0.030408333333332,"Non-significant",0.117369630554718,"RTN4IP1","Reticulon-4-interacting protein 1, mitochondrial","RT4I1_HUMAN"
0.034316666666669,10.7965571428571,0.582685847554187,0.58085924973721,0.752067463260961,-8.0001679207564,"RT25_HUMAN",13,0.568235994770389,0.588674572801673,0.763185955083691,0.034316666666669,"Non-significant",0.117369630554718,"MRPS25","Small ribosomal subunit protein mS25","RT25_HUMAN"
0.0900775000000031,7.94856714285714,0.545586016436906,0.604591553002354,0.767226824577955,-8.02328728232403,"URB2_HUMAN",31,0.56822172257959,0.588683718515556,0.763185955083691,0.0900775000000031,"Non-significant",0.117369630554718,"URB2","Unhealthy ribosome biogenesis protein 2 homolog","URB2_HUMAN"
-0.0811583333333328,7.89879285714286,-0.567044004593895,0.590798129449364,0.758791017581997,-8.01008240221424,"RGP1_HUMAN",9,-0.568190606698042,0.5887036580597,0.763185955083691,-0.0811583333333328,"Non-significant",0.117369630554718,"RGP1","RAB6A-GEF complex partner protein 2","RGP1_HUMAN"
-0.0248583333333308,15.3379714285714,-0.523552839571125,0.618942242483633,0.777161663942537,-8.0363642517551,"SOX_HUMAN",27,-0.568153414258613,0.588727492065048,0.763185955083691,-0.0248583333333308,"Non-significant",0.117369630554718,"PIPOX","Peroxisomal sarcosine oxidase","SOX_HUMAN"
0.0737000000000023,9.66103571428571,0.552858798808565,0.599896133847856,0.765558609166364,-8.01886334759759,"ANCHR_HUMAN",14,0.567940140074035,0.588864175089143,0.763242451759809,0.0737000000000023,"Non-significant",0.117337482050949,"ZFYVE19","Abscission/NoCut checkpoint regulator","ANCHR_HUMAN"
0.035066666666669,13.1488285714286,0.919061372352486,0.392738296125985,0.603209518238466,-7.73238292831073,"FKB11_HUMAN",7,0.567723974303197,0.589002729819919,0.763301356159295,0.035066666666669,"Non-significant",0.117303966005701,"FKBP11","Peptidyl-prolyl cis-trans isomerase FKBP11","FKB11_HUMAN"
-0.0517891666666657,9.91143714285714,-0.652216222700518,0.537899401170029,0.721246203924092,-7.95320821823547,"BORC7_HUMAN",7,-0.567559530867511,0.589108144838823,0.763317302258364,-0.0517891666666657,"Non-significant",0.117294893271269,"BORCS7","BLOC-1-related complex subunit 7","BORC7_HUMAN"
0.177973333333336,5.96049428571429,0.584425714281816,0.579759845118843,0.751679773886489,-7.9990501760017,"TFDP1_HUMAN",2,0.567308950119545,0.589268798196308,0.76340480524863,0.177973333333336,"Non-significant",0.117245110713359,"TFDP1","Transcription factor Dp-1","TFDP1_HUMAN"
-0.0544649999999987,9.82183285714286,-0.638581489766238,0.546163762981251,0.727331145048781,-7.9627834310136,"DGUOK_HUMAN",7,-0.566971421377337,0.589485235646924,0.763443632114865,-0.0544649999999987,"Non-significant",0.117223023002037,"DGUOK","Deoxyguanosine kinase, mitochondrial","DGUOK_HUMAN"
-0.0474499999999942,12.3757142857143,-0.750254290584024,0.480854192451805,0.674417168178276,-7.87927550672979,"HACD2_HUMAN",6,-0.566534990388056,0.589765160753912,0.763443632114865,-0.0474499999999942,"Non-significant",0.117223023002037,"HACD2","Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 2","HACD2_HUMAN"
0.0138000000000051,14.0370142857143,0.473684194570411,0.652099980039067,0.799275860986532,-8.06412999141646,"ODBA_HUMAN",28,0.566302470873715,0.58991432888822,0.763443632114865,0.0138000000000051,"Non-significant",0.117223023002037,"BCKDHA","2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial","ODBA_HUMAN"
0.0207500000000032,16.0919428571429,0.564628695106548,0.592341586697898,0.759702178934507,-8.01159170377352,"PRDX4_HUMAN",17,0.566198269398974,0.589981184211046,0.763443632114865,0.0207500000000032,"Non-significant",0.117223023002037,"PRDX4","Peroxiredoxin-4","PRDX4_HUMAN"
-0.306994999999998,6.90453571428571,-0.550146624079615,0.601644723697227,0.766369295559637,-8.0205193332834,"APC10_HUMAN",5,-0.566029135939412,0.590089708902863,0.763443632114865,-0.306994999999998,"Non-significant",0.117223023002037,"ANAPC10","Anaphase-promoting complex subunit 10","APC10_HUMAN"
0.129058333333336,7.39563571428571,0.555716549668477,0.598056828281805,0.764163010949849,-8.01711050399426,"PDCD2_HUMAN",8,0.565966741428242,0.590129747298734,0.763443632114865,0.129058333333336,"Non-significant",0.117223023002037,"PDCD2","Programmed cell death protein 2","PDCD2_HUMAN"
