logFC,AveExpr,t,P.Value,adj.P.Val,B,gene,count,sca.t,sca.P.Value,sca.adj.pval,C_vs_D,Diff_Abund,negLog10_sca_adjPval,Genes,ProtDesc,Protein.Names,Protein.Ids
0.458038568496704,,,1.0,1.0,,CKLF7_HUMAN,3,,1.0,1.0,-0.458038568496704,Non-significant,-0.0,CMTM7,CKLF-like MARVEL transmembrane domain-containing protein 7,CKLF7_HUMAN,Q96FZ5
-0.182045936584473,10.640380859374975,,0.0010668500941211597,0.008340456057012403,,CHMP6_HUMAN,8,,0.0010668500941211597,0.008340456057012403,0.182045936584473,Down,2.078810201445143,CHMP6,Charged multivesicular body protein 6,CHMP6_HUMAN,Q96FZ7
0.147276639938354,14.00266921520235,,0.00034337440594311676,0.0039311617972742465,,PGM2_HUMAN,8,,0.00034337440594311676,0.0039311617972742465,-0.147276639938354,Up,2.405479081283613,PGM2,Phosphopentomutase,PGM2_HUMAN,Q96G03
-0.285139560699463,9.040988206863403,,0.049351481542839234,0.12587174867072604,,IMP4_HUMAN,8,,0.049351481542839234,0.12587174867072604,0.285139560699463,Non-significant,0.9000717343338501,IMP4,U3 small nucleolar ribonucleoprotein protein IMP4,IMP4_HUMAN,Q96G21
-0.0474963188171387,13.366801738739,,0.17499220035881224,0.3174385765797008,,CERS2_HUMAN,8,,0.17499220035881224,0.3174385765797008,0.0474963188171387,Non-significant,0.4983402969331966,CERS2,Ceramide synthase 2,CERS2_HUMAN,Q96G23
0.178316593170166,7.907814621925352,,0.26713454912202683,0.427604066262467,,MED8_HUMAN,8,,0.26713454912202683,0.427604066262467,-0.178316593170166,Non-significant,0.36895817355924937,MED8,Mediator of RNA polymerase II transcription subunit 8,MED8_HUMAN,Q96G25
0.0976916551589966,7.458589971065521,,0.6347413830003377,0.7778300626667798,,CFA36_HUMAN,8,,0.6347413830003377,0.7778300626667798,-0.0976916551589966,Non-significant,0.10911527564216379,CFAP36,Cilia- and flagella-associated protein 36,CFA36_HUMAN,Q96G28
-0.163025379180908,8.416717052459717,,0.03132535444215794,0.09046275942239838,,DUS3L_HUMAN,8,,0.03132535444215794,0.09046275942239838,0.163025379180908,Non-significant,1.0435301689265692,DUS3L,tRNA-dihydrouridine(47) synthase [NAD(P)(+)]-like,DUS3L_HUMAN,Q96G46
-0.590247631072998,5.837430874506632,,0.055485888431236155,0.13698296202168347,,OTUD5_HUMAN,6,,0.055485888431236155,0.13698296202168347,0.590247631072998,Non-significant,0.8633334471510566,OTUD5,OTU domain-containing protein 5,OTUD5_HUMAN,Q96G74
-0.166757345199585,9.599900126457214,,0.33829148534194714,0.5057625176894458,,BSCL2_HUMAN,7,,0.33829148534194714,0.5057625176894458,0.166757345199585,Non-significant,0.2960533595780641,BSCL2,Seipin,BSCL2_HUMAN,Q96G97
-0.268933415412903,7.849455773830414,,0.03169053434091161,0.09111587341882697,,LTV1_HUMAN,8,,0.03169053434091161,0.09111587341882697,0.268933415412903,Non-significant,1.040405957410241,LTV1,Protein LTV1 homolog,LTV1_HUMAN,Q96GA3
0.0780646800994873,12.78991711139679,,0.01840112456105105,0.061796857360300765,,SDSL_HUMAN,8,,0.01840112456105105,0.061796857360300765,-0.0780646800994873,Non-significant,1.2090336101180321,SDSL,Serine dehydratase-like,SDSL_HUMAN,Q96GA7
-0.0307037830352783,9.896494030952454,,0.7152955591541726,0.8392115092580034,,RM48_HUMAN,8,,0.7152955591541726,0.8392115092580034,0.0307037830352783,Non-significant,0.07612856869799892,MRPL48,Large ribosomal subunit protein mL48,RM48_HUMAN,Q96GC5
-0.176322460174561,10.913703441619875,,0.049161567086129766,0.12562313319345098,,VMP1_HUMAN,8,,0.049161567086129766,0.12562313319345098,0.176322460174561,Non-significant,0.9009303789652426,VMP1,Vacuole membrane protein 1,VMP1_HUMAN,Q96GC9
0.19504451751709,11.563618898391717,,0.013148965128298589,0.04851432654124285,,PLPP_HUMAN,8,,0.013148965128298589,0.04851432654124285,-0.19504451751709,Up,1.3141299929641228,PDXP,Chronophin,PLPP_HUMAN,Q96GD0
0.016920804977417,10.54546153545379,,0.5863820056707258,0.7386123046818874,,CALL4_HUMAN,8,,0.5863820056707258,0.7386123046818874,-0.016920804977417,Non-significant,0.13158346163097442,CALML4,Calmodulin-like protein 4,CALL4_HUMAN,Q96GE6
-0.129272937774658,9.906413555145267,,0.5089984389389215,0.671147036078261,,DMAC1_HUMAN,8,,0.5089984389389215,0.671147036078261,0.129272937774658,Non-significant,0.1731823234048216,DMAC1,Distal membrane-arm assembly complex protein 1,DMAC1_HUMAN,Q96GE9
0.196097850799561,11.112313032150245,,0.10355543187000187,0.2168441169666141,,RN185_HUMAN,8,,0.10355543187000187,0.2168441169666141,-0.196097850799561,Non-significant,0.663852355869817,RNF185,E3 ubiquitin-protein ligase RNF185,RN185_HUMAN,Q96GF1
0.0355129241943359,11.899821758270274,,0.4395023701158372,0.6071587598341027,,DCNL1_HUMAN,8,,0.4395023701158372,0.6071587598341027,-0.0355129241943359,Non-significant,0.2166977347817678,DCUN1D1,DCN1-like protein 1,DCNL1_HUMAN,Q96GG9
-0.546556274096171,7.486940125624339,,0.011693593815751833,0.04469726527419371,,FA89A_HUMAN,7,,0.011693593815751833,0.04469726527419371,0.546556274096171,Down,1.3497190476210708,FAM89A,Protein FAM89A,FA89A_HUMAN,Q96GI7
0.178615808486938,14.592611193656925,,1.7419362822005964e-05,0.0005137913271750979,,FAH2A_HUMAN,8,,1.7419362822005964e-05,0.0005137913271750979,-0.178615808486938,Up,3.2892132309217303,FAHD2A,"Oxaloacetate tautomerase FAHD2A, mitochondrial",FAH2A_HUMAN,Q96GK7
-0.0288830995559692,6.315113842487335,,0.9064632847097259,0.9758782180516379,,SMRD1_HUMAN,8,,0.9064632847097259,0.9758782180516379,0.0288830995559692,Non-significant,0.010604375497357649,SMARCD1,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 1,SMRD1_HUMAN,Q96GM5
-0.132458806037903,7.376029193401337,,0.35352054451180637,0.5207734793328119,,TOE1_HUMAN,8,,0.35352054451180637,0.5207734793328119,0.132458806037903,Non-significant,0.28335114055485244,TOE1,Target of EGR1 protein 1,TOE1_HUMAN,Q96GM8
-0.0004665851593017,10.5798679590225,,0.9924087500872774,1.0,,RUSF1_HUMAN,8,,0.9924087500872774,1.0,0.0004665851593017,Non-significant,-0.0,RUSF1,RUS family member 1,RUSF1_HUMAN,Q96GQ5
-0.465460300445557,8.748186111450195,,0.0002240855091480521,0.002900306732687646,,DDX27_HUMAN,8,,0.0002240855091480521,0.002900306732687646,0.465460300445557,Down,2.5375560692495838,DDX27,Probable ATP-dependent RNA helicase DDX27,DDX27_HUMAN,Q96GQ7
0.0952119827270508,11.023969650268544,,0.14289730261056915,0.273389161306096,,BORC6_HUMAN,8,,0.14289730261056915,0.273389161306096,-0.0952119827270508,Non-significant,0.5632187073185332,BORCS6,BLOC-1-related complex subunit 6,BORC6_HUMAN,Q96GS4
-0.128470182418823,10.396855711936935,,0.0012989451711448695,0.00947917700758729,,SYMM_HUMAN,8,,0.0012989451711448695,0.00947917700758729,0.128470182418823,Down,2.0232293669424064,MARS2,"Methionine--tRNA ligase, mitochondrial",SYMM_HUMAN,Q96GW9
-0.304281234741211,9.045955896377563,,0.2050864550625257,0.3577706436721091,,A7L3B_HUMAN,8,,0.2050864550625257,0.3577706436721091,0.304281234741211,Non-significant,0.4463952976821717,ATXN7L3B,Ataxin-7-like protein 3B,A7L3B_HUMAN,Q96GX2
0.0043697357177734,11.95030808448791,,0.9085568818878512,0.9766277877968947,,MTNB_HUMAN,8,,0.9085568818878512,0.9766277877968947,-0.0043697357177734,Non-significant,0.010270922981274208,APIP,Methylthioribulose-1-phosphate dehydratase,MTNB_HUMAN,Q96GX9
-0.204160690307617,7.991552233695985,,0.12384607001643536,0.24624258837210775,,ZC21A_HUMAN,8,,0.12384607001643536,0.24624258837210775,0.204160690307617,Non-significant,0.6086368324142557,ZC2HC1A,Zinc finger C2HC domain-containing protein 1A,ZC21A_HUMAN,Q96GY0
-0.233684539794922,8.73970675468445,,0.019945398571039167,0.06560499392829906,,S41A3_HUMAN,8,,0.019945398571039167,0.06560499392829906,0.233684539794922,Non-significant,1.1830631003658936,SLC41A3,Solute carrier family 41 member 3,S41A3_HUMAN,Q96GZ6
0.112992763519287,11.185380220413215,,0.17253239966430295,0.31451580300977555,,SNF8_HUMAN,8,,0.17253239966430295,0.31451580300977555,-0.112992763519287,Non-significant,0.5023575283188122,SNF8,Vacuolar-sorting protein SNF8,SNF8_HUMAN,Q96H20
-0.129306554794312,8.582538962364199,,0.1300177665878761,0.2555108602557188,,MYO19_HUMAN,8,,0.1300177665878761,0.2555108602557188,0.129306554794312,Non-significant,0.5925906358467127,MYO19,Unconventional myosin-XIX,MYO19_HUMAN,Q96H55
0.0320315361022949,9.315747261047363,,0.8529204870669819,0.9391382244646891,,S2544_HUMAN,8,,0.8529204870669819,0.9391382244646891,-0.0320315361022949,Non-significant,0.027270482596106427,SLC25A44,Solute carrier family 25 member 44,S2544_HUMAN,Q96H78
0.0884600877761841,7.136582314968111,,0.756654691721293,0.8722978023887209,,ZCCHL_HUMAN,6,,0.756654691721293,0.8722978023887209,-0.0884600877761841,Non-significant,0.05933522165652714,ZC3HAV1L,Zinc finger CCCH-type antiviral protein 1-like,ZCCHL_HUMAN,Q96H79
0.430505593617757,,,1.0,1.0,,NTAQ1_HUMAN,4,,1.0,1.0,-0.430505593617757,Non-significant,-0.0,NTAQ1,Protein N-terminal glutamine amidohydrolase,NTAQ1_HUMAN,Q96HA8
-0.169553279876709,9.182467699050903,,0.034743446403604314,0.09762166160406258,,PX11C_HUMAN,8,,0.034743446403604314,0.09762166160406258,0.169553279876709,Non-significant,1.0104538045535592,PEX11G,Peroxisomal membrane protein 11C,PX11C_HUMAN,Q96HA9
0.0525035063425703,6.516994754473368,,0.7820906759986392,0.888308590624447,,CC120_HUMAN,7,,0.7820906759986392,0.888308590624447,-0.0525035063425703,Non-significant,0.051436137910453865,CCDC120,Coiled-coil domain-containing protein 120,CC120_HUMAN,Q96HB5
-0.0464541912078857,15.24928724765778,,0.04879436958825049,0.12488050521738683,,PDLI5_HUMAN,8,,0.04879436958825049,0.12488050521738683,0.0464541912078857,Non-significant,0.9035053529574948,PDLIM5,PDZ and LIM domain protein 5,PDLI5_HUMAN,Q96HC4
0.102597236633301,11.450988292694076,,0.010058888290763979,0.04000984152336073,,CREL1_HUMAN,8,,0.010058888290763979,0.04000984152336073,-0.102597236633301,Up,1.3978331688326062,CRELD1,Protein disulfide isomerase CRELD1,CREL1_HUMAN,Q96HD1
-0.0609235763549805,11.70428466796875,,0.08263239459480673,0.18349252329140908,,ACY3_HUMAN,8,,0.08263239459480673,0.18349252329140908,0.0609235763549805,Non-significant,0.736381627103647,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase (carboxylate-forming),ACY3_HUMAN,Q96HD9
-0.220697164535522,15.187297940254215,,0.0003600631326907941,0.0040440148539404065,,ERO1A_HUMAN,8,,0.0003600631326907941,0.0040440148539404065,0.220697164535522,Down,2.393187257885066,ERO1A,ERO1-like protein alpha,ERO1A_HUMAN,Q96HE7
-0.0212740898132324,6.683659076690674,,0.9168527946423741,0.9823939142593848,,TM169_HUMAN,8,,0.9168527946423741,0.9823939142593848,0.0212740898132324,Non-significant,0.007714336565034876,TMEM169,Transmembrane protein 169,TM169_HUMAN,Q96HH4
0.0476453304290771,10.51968252658845,,0.8836083807196249,0.9597632524827256,,TMM19_HUMAN,8,,0.8836083807196249,0.9597632524827256,-0.0476453304290771,Non-significant,0.01783588239848865,TMEM19,Transmembrane protein 19,TMM19_HUMAN,Q96HH6
-1.78813934326172e-05,8.780383944511415,,0.999822900467471,1.0,,GRM2B_HUMAN,8,,0.999822900467471,1.0,1.78813934326172e-05,Non-significant,-0.0,GRAMD2B,GRAM domain-containing protein 2B,GRM2B_HUMAN,Q96HH9
0.0462303161621094,11.50998139381409,,0.44398876188068653,0.6118445773829843,,FMC1_HUMAN,8,,0.44398876188068653,0.6118445773829843,-0.0462303161621094,Non-significant,0.21335888464754502,FMC1,Protein FMC1 homolog,FMC1_HUMAN,Q96HJ9
-0.0423843860626221,10.074581027030934,,0.5092489034104439,0.671356114530974,,SAHH3_HUMAN,8,,0.5092489034104439,0.671356114530974,0.0423843860626221,Non-significant,0.17304705129169315,AHCYL2,Adenosylhomocysteinase 3,SAHH3_HUMAN,Q96HN2
-0.170834541320801,6.872232079505921,,0.14753612223212947,0.2798347384695938,,DOCK6_HUMAN,8,,0.14753612223212947,0.2798347384695938,0.170834541320801,Non-significant,0.553098373513997,DOCK6,Dedicator of cytokinesis protein 6,DOCK6_HUMAN,Q96HP0
-0.0690534114837646,10.76919114589691,,0.31715386594336137,0.4824762356160762,,OXND1_HUMAN,8,,0.31715386594336137,0.4824762356160762,0.0690534114837646,Non-significant,0.3165240729833471,OXNAD1,Oxidoreductase NAD-binding domain-containing protein 1,OXND1_HUMAN,Q96HP4
-0.683218955993652,7.995167255401611,,0.06837241589630576,0.1591104148790033,,T176A_HUMAN,8,,0.06837241589630576,0.1591104148790033,0.683218955993652,Non-significant,0.7983013918402653,TMEM176A,Transmembrane protein 176A,T176A_HUMAN,Q96HP8
0.0965232849121094,7.903144717216493,,0.45298787882783514,0.6192718433866633,,MED30_HUMAN,8,,0.45298787882783514,0.6192718433866633,-0.0965232849121094,Non-significant,0.20811866573528576,MED30,Mediator of RNA polymerase II transcription subunit 30,MED30_HUMAN,Q96HR3
-0.637770493825276,6.5164166291554775,,0.3684534923087223,0.5362907026646803,,NAF1_HUMAN,5,,0.3684534923087223,0.5362907026646803,0.637770493825276,Non-significant,0.2705997320625254,NAF1,H/ACA ribonucleoprotein complex non-core subunit NAF1,NAF1_HUMAN,Q96HR8
0.0603172779083252,15.16020834445952,,0.3168540826357962,0.48220011008067976,,REEP6_HUMAN,8,,0.3168540826357962,0.48220011008067976,-0.0603172779083252,Non-significant,0.3167726948141721,REEP6,Receptor expression-enhancing protein 6,REEP6_HUMAN,Q96HR9
0.0168182849884033,13.792151570320112,,0.37362729389062277,0.5415138560938745,,PGAM5_HUMAN,8,,0.37362729389062277,0.5415138560938745,-0.0168182849884033,Non-significant,0.26639042629974824,PGAM5,"Serine/threonine-protein phosphatase PGAM5, mitochondrial",PGAM5_HUMAN,Q96HS1
0.166841983795166,6.794021129608154,,0.3526593425744028,0.5203213094740639,,SGSM3_HUMAN,8,,0.3526593425744028,0.5203213094740639,-0.166841983795166,Non-significant,0.28372838744725126,SGSM3,Small G protein signaling modulator 3,SGSM3_HUMAN,Q96HU1
-0.158352851867676,10.163601160049424,,0.08912658652387377,0.19390026321122378,,TM41A_HUMAN,8,,0.08912658652387377,0.19390026321122378,0.158352851867676,Non-significant,0.7124216013849126,TMEM41A,Transmembrane protein 41A,TM41A_HUMAN,Q96HV5
-0.405230283737183,9.100417017936705,,0.0021303995055134404,0.013352250244394,,INT4_HUMAN,8,,0.0021303995055134404,0.013352250244394,0.405230283737183,Down,1.8744455368185482,INTS4,Integrator complex subunit 4,INT4_HUMAN,Q96HW7
0.0663666725158691,12.42607092857361,,0.2936714767543002,0.45672272009432846,,DDRGK_HUMAN,8,,0.2936714767543002,0.45672272009432846,-0.0663666725158691,Non-significant,0.3403473834747504,DDRGK1,DDRGK domain-containing protein 1,DDRGK_HUMAN,Q96HY6
0.134836673736572,13.68992853164674,,0.0021153492516816723,0.013290655670815112,,DHTK1_HUMAN,8,,0.0021153492516816723,0.013290655670815112,-0.134836673736572,Up,1.8764535933843627,DHTKD1,2-oxoadipate dehydrogenase complex component E1,DHTK1_HUMAN,Q96HY7
0.121177911758423,13.524855017662059,,0.000606151892860167,0.005668070833832946,,SCLY_HUMAN,8,,0.000606151892860167,0.005668070833832946,-0.121177911758423,Up,2.2465647310162216,SCLY,Selenocysteine lyase,SCLY_HUMAN,Q96I15
0.130448579788208,9.482357621192932,,0.594987939355766,0.745357452374699,,PREY_HUMAN,8,,0.594987939355766,0.745357452374699,-0.130448579788208,Non-significant,0.1276354019313562,PYURF,"Protein preY, mitochondrial",PREY_HUMAN,Q96I23
0.0835323333740234,12.110165119171135,,0.0197238000672992,0.06500722140208476,,FUBP3_HUMAN,8,,0.0197238000672992,0.06500722140208476,-0.0835323333740234,Non-significant,1.187038396574444,FUBP3,Far upstream element-binding protein 3,FUBP3_HUMAN,Q96I24
-0.112967967987061,11.175623416900624,,0.07224763069530624,0.16580556732044105,,SPF45_HUMAN,8,,0.07224763069530624,0.16580556732044105,0.112967967987061,Non-significant,0.7804008910598501,RBM17,Splicing factor 45,SPF45_HUMAN,Q96I25
0.168051958084106,8.96786630153656,,0.01004656870771532,0.04000984152336073,,PP16A_HUMAN,8,,0.01004656870771532,0.04000984152336073,-0.168051958084106,Up,1.3978331688326062,PPP1R16A,Protein phosphatase 1 regulatory subunit 16A,PP16A_HUMAN,Q96I34
0.27523398399353,9.511423945426941,,0.10594531253148187,0.22032085651152847,,COX14_HUMAN,8,,0.10594531253148187,0.22032085651152847,-0.27523398399353,Non-significant,0.6569443887360829,COX14,Cytochrome c oxidase assembly protein COX14,COX14_HUMAN,Q96I36
0.0771021842956543,6.573119878768919,,0.6984842654183577,0.826642244980268,,TM141_HUMAN,8,,0.6984842654183577,0.826642244980268,-0.0771021842956543,Non-significant,0.08268240416801591,TMEM141,Transmembrane protein 141,TM141_HUMAN,Q96I45
-0.0571856498718262,10.056901216506965,,0.3045596751475483,0.46820882186144586,,RCC1L_HUMAN,8,,0.3045596751475483,0.46820882186144586,0.0571856498718262,Non-significant,0.32956040770549483,RCC1L,RCC1-like G exchanging factor-like protein,RCC1L_HUMAN,Q96I51
0.0269489288330078,11.168885946273825,,0.6557054812573008,0.7938116307079949,,SYNM_HUMAN,8,,0.6557054812573008,0.7938116307079949,-0.0269489288330078,Non-significant,0.10028254221986248,NARS2,Asparaginyl-tRNA synthetase,SYNM_HUMAN,Q96I59
0.128653526306152,15.782559633254985,,0.003686138475389917,0.019606505628394902,,SUCB2_HUMAN,8,,0.003686138475389917,0.019606505628394902,-0.128653526306152,Up,1.7075998016169571,SUCLG2,"Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial",SUCB2_HUMAN,Q96I99
0.0361089706420898,8.731679439544676,,0.5795079792556095,0.7324923365137559,,AJUBA_HUMAN,8,,0.5795079792556095,0.7324923365137559,-0.0361089706420898,Non-significant,0.1351969146287309,AJUBA,LIM domain-containing protein ajuba,AJUBA_HUMAN,Q96IF1
0.0758152008056641,8.24577808380127,,0.3825956292599625,0.5510836885684038,,FXL20_HUMAN,8,,0.3825956292599625,0.5510836885684038,-0.0758152008056641,Non-significant,0.2587824433921878,FBXL20,F-box/LRR-repeat protein 20,FXL20_HUMAN,Q96IG2
-0.0953352451324463,9.614522337913513,,0.09542365447445392,0.20406096999336407,,LRCH3_HUMAN,8,,0.09542365447445392,0.20406096999336407,0.0953352451324463,Non-significant,0.6902400532821628,LRCH3,DISP complex protein LRCH3,LRCH3_HUMAN,Q96II8
0.0224349498748779,12.610037922859185,,0.2090812526897477,0.36157455468336525,,GMPPA_HUMAN,8,,0.2090812526897477,0.36157455468336525,-0.0224349498748779,Non-significant,0.44180214000374496,GMPPA,Mannose-1-phosphate guanylyltransferase regulatory subunit alpha,GMPPA_HUMAN,Q96IJ6
-0.211226940155029,7.546205282211304,,0.22283114518507532,0.37626116335454635,,TM101_HUMAN,8,,0.22283114518507532,0.37626116335454635,0.211226940155029,Non-significant,0.4245106060522995,TMEM101,Transmembrane protein 101,TM101_HUMAN,Q96IK0
0.138694524765015,8.78701055049896,,0.1257361000392907,0.2495745276826622,,BOD1_HUMAN,8,,0.1257361000392907,0.2495745276826622,-0.138694524765015,Non-significant,0.6027997421121177,BOD1,Biorientation of chromosomes in cell division protein 1,BOD1_HUMAN,Q96IK1
0.616835594177246,,,1.0,1.0,,COA8_HUMAN,2,,1.0,1.0,-0.616835594177246,Non-significant,-0.0,COA8,Cytochrome c oxidase assembly factor 8,COA8_HUMAN,Q96IL0
-0.492583036422729,11.310088515281665,,0.0023189280518064307,0.014142512591196438,,TET5A_HUMAN,8,,0.0023189280518064307,0.014142512591196438,0.492583036422729,Down,1.8494734259313963,TENT5A,Terminal nucleotidyltransferase 5A,TET5A_HUMAN,Q96IP4
0.147645950317383,15.16640400886535,,0.016405699467714713,0.05702134418573988,,ABHEB_HUMAN,8,,0.016405699467714713,0.05702134418573988,-0.147645950317383,Non-significant,1.2439625491176025,ABHD14B,Putative protein-lysine deacylase ABHD14B,ABHEB_HUMAN,Q96IU4
-0.0431373119354248,10.44347536563874,,0.21472558060651198,0.36736726484798543,,NGLY1_HUMAN,8,,0.21472558060651198,0.36736726484798543,0.0431373119354248,Non-significant,0.43489954517030843,NGLY1,Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase,NGLY1_HUMAN,Q96IV0
,,,1.0,1.0,,FXDC2_HUMAN,1,,1.0,1.0,,Non-significant,-0.0,FAXDC2,Fatty acid hydroxylase domain-containing protein 2,FXDC2_HUMAN,Q96IV6
-0.359368562698364,9.610820889472961,,0.017199770476094802,0.058811984067622274,,SC22A_HUMAN,8,,0.017199770476094802,0.058811984067622274,0.359368562698364,Non-significant,1.2305341690916647,SEC22A,Vesicle-trafficking protein SEC22a,SC22A_HUMAN,Q96IW7
0.0602498054504395,14.309838056564335,,0.19244828817360668,0.34083912723014526,,ATPMK_HUMAN,8,,0.19244828817360668,0.34083912723014526,-0.0602498054504395,Non-significant,0.46745055544069225,ATP5MK,"ATP synthase membrane subunit K, mitochondrial",ATPMK_HUMAN,Q96IX5
0.382319847742717,6.851131002108259,,0.2503031171262254,0.40868474510357267,,NSL1_HUMAN,7,,0.2503031171262254,0.40868474510357267,-0.382319847742717,Non-significant,0.388611572811984,NSL1,Kinetochore-associated protein NSL1 homolog,NSL1_HUMAN,Q96IY1
0.29169774055481,8.765776515007019,,0.11818323227407343,0.2382363599413584,,CBPB2_HUMAN,8,,0.11818323227407343,0.2382363599413584,-0.29169774055481,Non-significant,0.6229919552091712,CPB2,Carboxypeptidase B2,CBPB2_HUMAN,Q96IY4
-0.0247502326965332,11.76049160957335,,0.6085669770989154,0.7568299031241799,,PAWR_HUMAN,8,,0.6085669770989154,0.7568299031241799,0.0247502326965332,Non-significant,0.1210017168477284,PAWR,PRKC apoptosis WT1 regulator protein,PAWR_HUMAN,Q96IZ0
-0.438932657241821,7.814954996109011,,0.019145660061494034,0.06348666618195296,,RSRC1_HUMAN,8,,0.019145660061494034,0.06348666618195296,0.438932657241821,Non-significant,1.1973174780413494,RSRC1,Serine/Arginine-related protein 53,RSRC1_HUMAN,Q96IZ7
-0.0379748344421387,10.4753305912018,,0.34570869555759876,0.5131791538598826,,THOC3_HUMAN,8,,0.34570869555759876,0.5131791538598826,0.0379748344421387,Non-significant,0.2897309936601262,THOC3,THO complex subunit 3,THOC3_HUMAN,Q96J01
0.0185246467590332,10.90936875343321,,0.672248782987234,0.8056314780243836,,ITCH_HUMAN,8,,0.672248782987234,0.8056314780243836,-0.0185246467590332,Non-significant,0.09386357315799751,ITCH,E3 ubiquitin-protein ligase Itchy homolog,ITCH_HUMAN,Q96J02
0.190876245498657,9.011796355247498,,0.04023592784371742,0.10818168958647108,,TXD15_HUMAN,8,,0.04023592784371742,0.10818168958647108,-0.190876245498657,Non-significant,0.9658462400103256,TXNDC15,Thioredoxin domain-containing protein 15,TXD15_HUMAN,Q96J42
-3.10436916351318,,,1.0,1.0,,ESIP1_HUMAN,5,,1.0,1.0,3.10436916351318,Non-significant,-0.0,EPSTI1,Epithelial-stromal interaction protein 1,ESIP1_HUMAN,Q96J88
0.186690807342529,6.6591033935546875,,0.7938235018418258,0.8962721071967168,,PKHA8_HUMAN,4,,0.7938235018418258,0.8962721071967168,-0.186690807342529,Non-significant,0.0475601190060009,PLEKHA8,Pleckstrin homology domain-containing family A member 8,PKHA8_HUMAN,Q96JA3
-0.26506519317627,10.18838548660278,,0.00022594458904383674,0.0029105089716642096,,COG3_HUMAN,8,,0.00022594458904383674,0.0029105089716642096,0.26506519317627,Down,2.5360310576612672,COG3,Conserved oligomeric Golgi complex subunit 3,COG3_HUMAN,Q96JB2
0.0843644142150879,13.23066520690919,,0.03830228586605914,0.10455512364847631,,CK5P3_HUMAN,8,,0.03830228586605914,0.10455512364847631,-0.0843644142150879,Non-significant,0.9806546800367627,CDK5RAP3,CDK5 regulatory subunit-associated protein 3,CK5P3_HUMAN,Q96JB5
-0.102909326553345,9.833112597465515,,0.09073832517913019,0.19643059703663115,,VPS39_HUMAN,8,,0.09073832517913019,0.19643059703663115,0.102909326553345,Non-significant,0.7067908633453798,VPS39,Vam6/Vps39-like protein,VPS39_HUMAN,Q96JC1
-0.455245614051819,7.670252978801727,,0.05887745282434512,0.14289432397819332,,EAF1_HUMAN,8,,0.05887745282434512,0.14289432397819332,0.455245614051819,Non-significant,0.8449850218311962,EAF1,ELL-associated factor 1,EAF1_HUMAN,Q96JC9
-0.241410732269287,10.386519432067875,,0.0010172870380932622,0.008061080307932095,,SC16B_HUMAN,8,,0.0010172870380932622,0.008061080307932095,0.241410732269287,Down,2.0936067521981143,SEC16B,Protein transport protein Sec16B,SC16B_HUMAN,Q96JE7
-0.244843244552612,9.947186112403882,,0.0034325398934815362,0.018659286860965633,,VPS50_HUMAN,8,,0.0034325398934815362,0.018659286860965633,0.244843244552612,Down,1.729104958567323,VPS50,Syndetin,VPS50_HUMAN,Q96JG6
-0.0464534759521484,10.458271980285636,,0.4307161724143155,0.5999161889002919,,VCIP1_HUMAN,8,,0.4307161724143155,0.5999161889002919,0.0464534759521484,Non-significant,0.22190941835059194,VCPIP1,Deubiquitinating protein VCPIP1,VCIP1_HUMAN,Q96JH7
-0.164178133010864,8.312378287315369,,0.11132595450162476,0.2283078050820544,,SPTCS_HUMAN,8,,0.11132595450162476,0.2283078050820544,0.164178133010864,Non-significant,0.6414792411767598,SPG11,Spatacsin,SPTCS_HUMAN,Q96JI7
-0.0994207859039307,9.07536494731903,,0.16314190856966831,0.30178292252202255,,ELMO2_HUMAN,8,,0.16314190856966831,0.30178292252202255,0.0994207859039307,Non-significant,0.5203053399888438,ELMO2,Engulfment and cell motility protein 2,ELMO2_HUMAN,Q96JJ3
-0.17460298538208,10.2447512149811,,0.020952788705169062,0.06812162643618362,,TMX3_HUMAN,8,,0.020952788705169062,0.06812162643618362,0.17460298538208,Non-significant,1.166714991598641,TMX3,Protein disulfide-isomerase TMX3,TMX3_HUMAN,Q96JJ7
-0.119412183761597,15.41507160663604,,0.11792029168686068,0.23783506775181434,,DCAF5_HUMAN,8,,0.11792029168686068,0.23783506775181434,0.119412183761597,Non-significant,0.6237241101535276,DCAF5,DDB1- and CUL4-associated factor 5,DCAF5_HUMAN,Q96JK2
0.0083928108215332,9.992118120193483,,0.8267400501977591,0.9210443947419813,,CHAP1_HUMAN,8,,0.8267400501977591,0.9210443947419813,-0.0083928108215332,Non-significant,0.03571943611498725,CHAMP1,Chromosome alignment-maintaining phosphoprotein 1,CHAP1_HUMAN,Q96JM3
-0.191835085550943,6.573874950408937,,0.5160380656742178,0.677716094508495,,NEUL4_HUMAN,6,,0.5160380656742178,0.677716094508495,0.191835085550943,Non-significant,0.16895220054378635,NEURL4,Neuralized-like protein 4,NEUL4_HUMAN,Q96JN8
0.0698097546895342,,,1.0,1.0,,FEM1C_HUMAN,4,,1.0,1.0,-0.0698097546895342,Non-significant,-0.0,FEM1C,Protein fem-1 homolog C,FEM1C_HUMAN,Q96JP0
