logFC,AveExpr,t,P.Value,adj.P.Val,B,gene,count,sca.t,sca.P.Value,sca.adj.pval,B1_vs_BD,Diff_Abund,negLog10_sca_adjPval,Genes,ProtDesc,Protein.Names,Protein.Ids
0.124735355377197,10.864184379577651,,0.051208890997627085,0.11930783418668078,,BABA1_HUMAN,8,,0.051208890997627085,0.11930783418668078,-0.124735355377197,Non-significant,0.9233310380367992,BABAM1,BRISC and BRCA1-A complex member 1,BABA1_HUMAN,Q9NWV8
-0.454124927520752,9.474740743637085,,0.026117966912599995,0.07336668525260348,,CLN6_HUMAN,8,,0.026117966912599995,0.07336668525260348,0.454124927520752,Non-significant,1.134501102146749,CLN6,Ceroid-lipofuscinosis neuronal protein 6,CLN6_HUMAN,Q9NWW5
0.374081134796143,10.3520405292511,,0.000986454849899259,0.006810141386078419,,NRK1_HUMAN,8,,0.000986454849899259,0.006810141386078419,-0.374081134796143,Up,2.166843871559128,NMRK1,Nicotinamide riboside kinase 1,NRK1_HUMAN,Q9NWW6
0.295904636383057,9.413953542709349,,0.005191314549241346,0.022506683289144753,,THG1_HUMAN,8,,0.005191314549241346,0.022506683289144753,-0.295904636383057,Up,1.6476885003505306,THG1L,Probable tRNA(His) guanylyltransferase,THG1_HUMAN,Q9NWX6
-0.175110578536987,8.958672881126404,,0.27947232644216763,0.4200286578993253,,HPF1_HUMAN,8,,0.27947232644216763,0.4200286578993253,0.175110578536987,Non-significant,0.3767210773569905,HPF1,Histone PARylation factor 1,HPF1_HUMAN,Q9NWY4
-0.0112757682800293,9.809098720550534,,0.884662173399411,0.9484393364954564,,IRAK4_HUMAN,8,,0.884662173399411,0.9484393364954564,0.0112757682800293,Non-significant,0.02299044196858813,IRAK4,Interleukin-1 receptor-associated kinase 4,IRAK4_HUMAN,Q9NWZ3
0.0173451900482178,9.126448512077332,,0.8659557539745053,0.9359769750781027,,UCKL1_HUMAN,8,,0.8659557539745053,0.9359769750781027,-0.0173451900482178,Non-significant,0.028734834722920058,UCKL1,Uridine-cytidine kinase-like 1,UCKL1_HUMAN,Q9NWZ5
0.351378798484802,7.655870020389556,,0.07233140942340928,0.15413941711813361,,GEMI8_HUMAN,8,,0.07233140942340928,0.15413941711813361,-0.351378798484802,Non-significant,0.8120862876418021,GEMIN8,Gem-associated protein 8,GEMI8_HUMAN,Q9NWZ8
0.0349223613739014,10.240419268608111,,0.7360478505877427,0.8376633455161061,,TM160_HUMAN,8,,0.7360478505877427,0.8376633455161061,-0.0349223613739014,Non-significant,0.07693048800558387,TMEM160,Transmembrane protein 160,TM160_HUMAN,Q9NX00
-0.309826135635376,9.236780047416687,,0.03250372879351777,0.08569355010749183,,TXN4B_HUMAN,8,,0.03250372879351777,0.08569355010749183,0.309826135635376,Non-significant,1.067051864869563,TXNL4B,Thioredoxin-like protein 4B,TXN4B_HUMAN,Q9NX01
0.178064544995626,8.05271937449773,,0.34773598100001407,0.49424954524095666,,AIRIM_HUMAN,7,,0.34773598100001407,0.49424954524095666,-0.178064544995626,Non-significant,0.30605372160849137,AIRIM,AFG2-interacting ribosome maturation factor,AIRIM_HUMAN,Q9NX04
0.148704886436462,8.208485782146454,,0.5337425362711536,0.671707317187196,,F120C_HUMAN,8,,0.5337425362711536,0.671707317187196,-0.148704886436462,Non-significant,0.17281992072510724,FAM120C,Constitutive coactivator of PPAR-gamma-like protein 2,F120C_HUMAN,Q9NX05
0.0979210138320923,8.280581176280975,,0.6323056050572836,0.7529398998342829,,TSAP1_HUMAN,8,,0.6323056050572836,0.7529398998342829,-0.0979210138320923,Non-significant,0.12323968809147887,TRNAU1AP,tRNA selenocysteine 1-associated protein 1,TSAP1_HUMAN,Q9NX07
-0.0911233425140381,11.039552569389336,,0.12266238418565363,0.22739718914417328,,COMD8_HUMAN,8,,0.12266238418565363,0.22739718914417328,0.0911233425140381,Non-significant,0.6432149079276144,COMMD8,COMM domain-containing protein 8,COMD8_HUMAN,Q9NX08
0.134936809539795,14.155260562896714,,0.11370108767900275,0.2152152257892697,,NDUBB_HUMAN,8,,0.11370108767900275,0.2152152257892697,-0.134936809539795,Non-significant,0.6671270069724182,NDUFB11,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11, mitochondrial",NDUBB_HUMAN,Q9NX14
0.335774421691895,9.586496114730831,,0.033650194379295145,0.08789700683010482,,SDHF2_HUMAN,8,,0.033650194379295145,0.08789700683010482,-0.335774421691895,Non-significant,1.0560259137692516,SDHAF2,"Succinate dehydrogenase assembly factor 2, mitochondrial",SDHF2_HUMAN,Q9NX18
0.181141138076782,10.42621171474456,,0.04182129961398908,0.10232419499463317,,RM16_HUMAN,8,,0.04182129961398908,0.10232419499463317,-0.181141138076782,Non-significant,0.9900216633527533,MRPL16,Large ribosomal subunit protein uL16m,RM16_HUMAN,Q9NX20
-0.0012164115905761,11.539667129516605,,0.9725612924769047,1.0,,NHP2_HUMAN,8,,0.9725612924769047,1.0,0.0012164115905761,Non-significant,-0.0,NHP2,H/ACA ribonucleoprotein complex subunit 2,NHP2_HUMAN,Q9NX24
-0.34144139289856,8.622359156608583,,0.012166373803592,0.04236816064571894,,ABITM_HUMAN,8,,0.012166373803592,0.04236816064571894,0.34144139289856,Down,1.3729603898756717,ABITRAM,Protein Abitram,ABITM_HUMAN,Q9NX38
0.0581679344177246,14.5643060207367,,0.23351145430253414,0.3682434288981841,,OCAD1_HUMAN,8,,0.23351145430253414,0.3682434288981841,-0.0581679344177246,Non-significant,0.4338649941627808,OCIAD1,OCIA domain-containing protein 1,OCAD1_HUMAN,Q9NX40
-0.707257509231567,12.87786495685576,,5.435332712470753e-05,0.0009662407742857105,,ADPRS_HUMAN,8,,5.435332712470753e-05,0.0009662407742857105,0.707257509231567,Down,3.01491463971883,ADPRS,ADP-ribosylhydrolase ARH3,ADPRS_HUMAN,Q9NX46
0.235249519348145,11.010551214218134,,0.006003116051986943,0.02486831796257887,,MARH5_HUMAN,8,,0.006003116051986943,0.02486831796257887,-0.235249519348145,Up,1.6043535884443572,MARCHF5,E3 ubiquitin-protein ligase MARCHF5,MARH5_HUMAN,Q9NX47
-0.11966872215271,10.869619727134701,,0.32944961494682173,0.4755170239341654,,HYPK_HUMAN,8,,0.32944961494682173,0.4755170239341654,0.11966872215271,Non-significant,0.3228339303178994,HYPK,Huntingtin-interacting protein K,HYPK_HUMAN,Q9NX55
-0.457465648651123,11.28245234489443,,0.0021384066144732538,0.011815309372214325,,RAB20_HUMAN,8,,0.0021384066144732538,0.011815309372214325,0.457465648651123,Down,1.9275549023103684,RAB20,Ras-related protein Rab-20,RAB20_HUMAN,Q9NX57
-0.581948757171631,8.625723838806152,,0.0008369742274990141,0.006127109744219018,,LYAR_HUMAN,8,,0.0008369742274990141,0.006127109744219018,0.581948757171631,Down,2.212744340839598,LYAR,Cell growth-regulating nucleolar protein,LYAR_HUMAN,Q9NX58
0.791379928588867,,,1.0,1.0,,T161A_HUMAN,4,,1.0,1.0,-0.791379928588867,Non-significant,-0.0,TMEM161A,Transmembrane protein 161A,T161A_HUMAN,Q9NX61
-0.226240158081055,11.587533950805655,,0.012918441629083437,0.044093468680484846,,IMPA3_HUMAN,8,,0.012918441629083437,0.044093468680484846,0.226240158081055,Down,1.3556257353868837,BPNT2,"Golgi-resident adenosine 3',5'-bisphosphate 3'-phosphatase",IMPA3_HUMAN,Q9NX62
-0.144358158111572,14.622284412384035,,0.06920779927969019,0.14943048940653,,MIC19_HUMAN,8,,0.06920779927969019,0.14943048940653,0.144358158111572,Non-significant,0.8255607811681955,CHCHD3,MICOS complex subunit MIC19,MIC19_HUMAN,Q9NX63
0.213050365447998,8.946773529052733,,0.12365941454869758,0.22877968905216256,,MED29_HUMAN,8,,0.12365941454869758,0.22877968905216256,-0.213050365447998,Non-significant,0.6405825346172803,MED29,Mediator of RNA polymerase II transcription subunit 29,MED29_HUMAN,Q9NX70
0.182150602340698,8.828808188438416,,0.10548080042029721,0.20317575896659976,,DUS2_HUMAN,8,,0.10548080042029721,0.20317575896659976,-0.182150602340698,Non-significant,0.6921281092574717,DUS2,tRNA-dihydrouridine(20) synthase [NAD(P)+]-like,DUS2_HUMAN,Q9NX74
-0.328949451446533,8.990200757980347,,0.008591001433226287,0.0327112759032789,,CKLF6_HUMAN,8,,0.008591001433226287,0.0327112759032789,0.328949451446533,Down,1.4853025158888782,CMTM6,CKLF-like MARVEL transmembrane domain-containing protein 6,CKLF6_HUMAN,Q9NX76
0.0728527307510376,6.830969035625458,,0.7910551595079401,0.8800399088835806,,TM260_HUMAN,8,,0.7910551595079401,0.8800399088835806,-0.0728527307510376,Non-significant,0.055497632605611656,TMEM260,Protein O-mannosyl-transferase TMEM260,TM260_HUMAN,Q9NX78
0.0771118402481079,7.679007112979891,,0.7587739242278524,0.8561544388767588,,SYBU_HUMAN,8,,0.7587739242278524,0.8561544388767588,-0.0771118402481079,Non-significant,0.06744788730630501,SYBU,Syntabulin,SYBU_HUMAN,Q9NX95
0.232292413711548,10.910222649574266,,0.06642893088029077,0.14461175866979345,,SIR5_HUMAN,8,,0.06642893088029077,0.14461175866979345,-0.232292413711548,Non-significant,0.8397963922573857,SIRT5,"NAD-dependent protein deacylase sirtuin-5, mitochondrial",SIR5_HUMAN,Q9NXA8
-0.189053535461426,9.285217046737671,,0.02340956685721113,0.06804469344731749,,GFOD1_HUMAN,8,,0.02340956685721113,0.06804469344731749,0.189053535461426,Non-significant,1.1672057381521888,GFOD1,Glucose-fructose oxidoreductase domain-containing protein 1,GFOD1_HUMAN,Q9NXC2
-0.0253500938415527,10.79877305030824,,0.7074479335560127,0.8142756521362505,,MIOS_HUMAN,8,,0.7074479335560127,0.8142756521362505,0.0253500938415527,Non-significant,0.08922855096297892,MIOS,GATOR2 complex protein MIOS,MIOS_HUMAN,Q9NXC5
0.218982458114624,8.954105734825134,,0.18530278531229444,0.3103149443795096,,MTMRA_HUMAN,8,,0.18530278531229444,0.3103149443795096,-0.218982458114624,Non-significant,0.5081973088332608,MTMR10,Myotubularin-related protein 10,MTMRA_HUMAN,Q9NXD2
-0.155746221542358,9.202829957008362,,0.3357371506755575,0.48162293638577,,NSMA3_HUMAN,8,,0.3357371506755575,0.48162293638577,0.155746221542358,Non-significant,0.31729283880052145,SMPD4,Sphingomyelin phosphodiesterase 4,NSMA3_HUMAN,Q9NXE4
0.0149849653244019,7.42123919725418,,0.9639114779716721,1.0,,CWC25_HUMAN,6,,0.9639114779716721,1.0,-0.0149849653244019,Non-significant,-0.0,CWC25,Pre-mRNA-splicing factor CWC25 homolog,CWC25_HUMAN,Q9NXE8
-0.849546670913696,7.6589115858077985,,0.07321819846527163,0.15548204576011132,,TEX10_HUMAN,8,,0.07321819846527163,0.15548204576011132,0.849546670913696,Non-significant,0.8083197537593033,TEX10,Testis-expressed protein 10,TEX10_HUMAN,Q9NXF1
-0.0669956207275391,11.992777585983275,,0.2679037942262982,0.4071223460479019,,THUM1_HUMAN,8,,0.2679037942262982,0.4071223460479019,0.0669956207275391,Non-significant,0.390275059499857,THUMPD1,THUMP domain-containing protein 1,THUM1_HUMAN,Q9NXG2
-0.241999626159668,9.070359468460085,,0.01191690225870588,0.0416619938884516,,P4HTM_HUMAN,8,,0.01191690225870588,0.0416619938884516,0.241999626159668,Down,1.3802599491258996,P4HTM,Transmembrane prolyl 4-hydroxylase,P4HTM_HUMAN,Q9NXG6
-0.0973353385925293,8.761848449707031,,0.3462669580734586,0.4928454845325551,,TRM1_HUMAN,8,,0.3462669580734586,0.4928454845325551,0.0973353385925293,Non-significant,0.30728921811241644,TRMT1,tRNA (guanine(26)-N(2))-dimethyltransferase,TRM1_HUMAN,Q9NXH9
0.381242513656616,12.24460017681121,,0.0005561628656969909,0.0046407316919767246,,PGPI_HUMAN,8,,0.0005561628656969909,0.0046407316919767246,-0.381242513656616,Up,2.333413539976226,PGPEP1,Pyroglutamyl-peptidase 1,PGPI_HUMAN,Q9NXJ5
0.167806506156921,,,1.0,1.0,,FXL12_HUMAN,5,,1.0,1.0,-0.167806506156921,Non-significant,-0.0,FBXL12,F-box/LRR-repeat protein 12,FXL12_HUMAN,Q9NXK8
-0.024106502532959,9.331952095031738,,0.5901550509537136,0.7184898032157612,,GDAP2_HUMAN,8,,0.5901550509537136,0.7184898032157612,0.024106502532959,Non-significant,0.14357939097937536,GDAP2,Ganglioside-induced differentiation-associated protein 2,GDAP2_HUMAN,Q9NXN4
0.161561965942383,6.829037785530091,,0.36611124266529915,0.5135962202361687,,NDE1_HUMAN,8,,0.36611124266529915,0.5135962202361687,-0.161561965942383,Non-significant,0.28937818107747254,NDE1,Nuclear distribution protein nudE homolog 1,NDE1_HUMAN,Q9NXR1
0.120081901550293,10.85596704483033,,0.023533865504326193,0.06830906622120043,,BABA2_HUMAN,8,,0.023533865504326193,0.06830906622120043,-0.120081901550293,Non-significant,1.165521651391176,BABAM2,BRISC and BRCA1-A complex member 2,BABA2_HUMAN,Q9NXR7
-0.840786576271057,7.454844772815703,,0.007617315223251182,0.029807201976752712,,QPCTL_HUMAN,7,,0.007617315223251182,0.029807201976752712,0.840786576271057,Down,1.52567878958592,QPCTL,Glutaminyl-peptide cyclotransferase-like protein,QPCTL_HUMAN,Q9NXS2
0.204436063766479,9.510262846946718,,0.02077793707278764,0.06239153327048877,,ARL15_HUMAN,8,,0.02077793707278764,0.06239153327048877,-0.204436063766479,Non-significant,1.2048743414616332,ARL15,ADP-ribosylation factor-like protein 15,ARL15_HUMAN,Q9NXU5
-0.694625616073608,7.35675299167633,,0.0021938542398212946,0.012040483349695706,,KCTD5_HUMAN,8,,0.0021938542398212946,0.012040483349695706,0.694625616073608,Down,1.9193560785356518,KCTD5,BTB/POZ domain-containing protein KCTD5,KCTD5_HUMAN,Q9NXV2
-0.242796659469604,9.862001061439507,,0.0032563274575816404,0.016112528494821234,,CARF_HUMAN,8,,0.0032563274575816404,0.016112528494821234,0.242796659469604,Down,1.7928363015930677,CDKN2AIP,CDKN2A-interacting protein,CARF_HUMAN,Q9NXV6
-0.150638103485107,10.69471216201784,,0.005323643437900052,0.022811906912739204,,DJB12_HUMAN,8,,0.005323643437900052,0.022811906912739204,0.150638103485107,Down,1.6418384092842924,DNAJB12,DnaJ homolog subfamily B member 12,DJB12_HUMAN,Q9NXW2
-0.2128666639328,8.097250759601593,,0.10019490372547254,0.19542895527886742,,ALKB4_HUMAN,8,,0.10019490372547254,0.19542895527886742,0.2128666639328,Non-significant,0.7090110896131185,ALKBH4,Alpha-ketoglutarate-dependent dioxygenase alkB homolog 4,ALKB4_HUMAN,Q9NXW9
0.114663600921631,,,1.0,1.0,,NSE4A_HUMAN,4,,1.0,1.0,-0.114663600921631,Non-significant,-0.0,NSMCE4A,Non-structural maintenance of chromosomes element 4 homolog A,NSE4A_HUMAN,Q9NXX6
-0.0813596248626709,11.776102423667929,,0.154539303775771,0.27068355740209726,,GAR1_HUMAN,8,,0.154539303775771,0.27068355740209726,0.0813596248626709,Non-significant,0.5675381245265746,GAR1,H/ACA ribonucleoprotein complex subunit 1,GAR1_HUMAN,Q9NY12
-0.168665051460266,8.490037143230438,,0.5359780438455485,0.6738104003031395,,S39A1_HUMAN,8,,0.5359780438455485,0.6738104003031395,0.168665051460266,Non-significant,0.1714622899423059,SLC39A1,Zinc transporter ZIP1,S39A1_HUMAN,Q9NY26
-0.233421564102173,9.377941012382507,,0.013899571914360394,0.04646800990055858,,PP4R2_HUMAN,8,,0.013899571914360394,0.04646800990055858,0.233421564102173,Down,1.3328459267833044,PPP4R2,Serine/threonine-protein phosphatase 4 regulatory subunit 2,PP4R2_HUMAN,Q9NY27
0.0884504318237305,13.9705228805542,,0.23539725024552063,0.3702908559247065,,DPP3_HUMAN,8,,0.23539725024552063,0.3702908559247065,-0.0884504318237305,Non-significant,0.43145701241848866,DPP3,Dipeptidyl peptidase 3,DPP3_HUMAN,Q9NY33
-0.241873025894165,8.960334420204163,,0.08266552376770092,0.1698498750633253,,CLDN1_HUMAN,8,,0.08266552376770092,0.1698498750633253,0.241873025894165,Non-significant,0.7699347682483446,CLDND1,Claudin domain-containing protein 1,CLDN1_HUMAN,Q9NY35
-0.0185010433197021,8.678357005119326,,0.86775223238204,0.9371769859151754,,AATF_HUMAN,8,,0.86775223238204,0.9371769859151754,0.0185010433197021,Non-significant,0.028178384834748046,AATF,Protein AATF,AATF_HUMAN,Q9NY61
-0.21635627746582,8.970940113067627,,0.4080335610699787,0.5561255820704267,,SL2A8_HUMAN,8,,0.4080335610699787,0.5561255820704267,0.21635627746582,Non-significant,0.25482712668810303,SLC2A8,"Solute carrier family 2, facilitated glucose transporter member 8",SL2A8_HUMAN,Q9NY64
0.0933177471160889,15.444087147712711,,0.03618988857797384,0.09206784613614487,,TBA8_HUMAN,8,,0.03618988857797384,0.09206784613614487,-0.0933177471160889,Non-significant,1.035892016749988,TUBA8,Tubulin alpha-8 chain,TBA8_HUMAN,Q9NY65
0.1051025390625,10.044330596923817,,0.3423720616204575,0.4889083100941202,,DDX56_HUMAN,8,,0.3423720616204575,0.4889083100941202,-0.1051025390625,Non-significant,0.3107725808639031,DDX56,Probable ATP-dependent RNA helicase DDX56,DDX56_HUMAN,Q9NY93
-0.419114470481873,7.054580628871918,,0.010684916566138968,0.03856925389556948,,B3GN2_HUMAN,8,,0.010684916566138968,0.03856925389556948,0.419114470481873,Down,1.4137587622791792,B3GNT2,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase 2",B3GN2_HUMAN,Q9NY97
0.201359907786052,7.330630222956341,,0.38975290488258174,0.5379984392720094,,MTMR4_HUMAN,6,,0.38975290488258174,0.5379984392720094,-0.201359907786052,Non-significant,0.26921898421565027,MTMR4,"Phosphatidylinositol-3,5-bisphosphate 3-phosphatase MTMR4",MTMR4_HUMAN,Q9NYA4
-0.40424370765686,9.41896688938141,,4.7092775788173586e-06,0.0001885723705654575,,TE2IP_HUMAN,8,,4.7092775788173586e-06,0.0001885723705654575,0.40424370765686,Down,3.7245219393292337,TERF2IP,Telomeric repeat-binding factor 2-interacting protein 1,TE2IP_HUMAN,Q9NYB0
-0.209506869316101,7.955663144588471,,0.3642828071041018,0.5116885896094591,,ABI2_HUMAN,8,,0.3642828071041018,0.5116885896094591,0.209506869316101,Non-significant,0.29099426746192625,ABI2,Abl interactor 2,ABI2_HUMAN,Q9NYB9
-0.203186511993408,11.896775722503666,,0.004204398525847198,0.01932184044912616,,BCLF1_HUMAN,8,,0.004204398525847198,0.01932184044912616,0.203186511993408,Down,1.713951508415811,BCLAF1,Bcl-2-associated transcription factor 1,BCLF1_HUMAN,Q9NYF8
-0.423973917961121,8.406867325305939,,0.056934801152826585,0.12873190815833194,,ZDHC3_HUMAN,8,,0.056934801152826585,0.12873190815833194,0.423973917961121,Non-significant,0.890313793270059,ZDHHC3,Palmitoyltransferase ZDHHC3,ZDHC3_HUMAN,Q9NYG2
-0.475539922714233,,,1.0,1.0,,APC11_HUMAN,3,,1.0,1.0,0.475539922714233,Non-significant,-0.0,ANAPC11,Anaphase-promoting complex subunit 11,APC11_HUMAN,Q9NYG5
-0.148031949996948,8.64505922794342,,0.11436148779700507,0.2160789879113966,,UTP6_HUMAN,8,,0.11436148779700507,0.2160789879113966,0.148031949996948,Non-significant,0.6653874630001919,UTP6,U3 small nucleolar RNA-associated protein 6 homolog,UTP6_HUMAN,Q9NYH9
0.494723081588745,8.488951563835144,,0.003449412035497708,0.016714655363020827,,PSD3_HUMAN,8,,0.003449412035497708,0.016714655363020827,-0.494723081588745,Up,1.7769025736320683,PSD3,PH and SEC7 domain-containing protein 3,PSD3_HUMAN,Q9NYI0
0.195722579956055,9.56620192527771,,0.27170620838453363,0.41198384002643756,,COA4_HUMAN,8,,0.27170620838453363,0.41198384002643756,-0.195722579956055,Non-significant,0.3851198187362525,COA4,"Cytochrome c oxidase assembly factor 4 homolog, mitochondrial",COA4_HUMAN,Q9NYJ1
-0.356216192245483,7.937808632850649,,0.1645977275157346,0.28399953237816994,,TAB2_HUMAN,8,,0.1645977275157346,0.28399953237816994,0.356216192245483,Non-significant,0.5466823750436229,TAB2,TGF-beta-activated kinase 1 and MAP3K7-binding protein 2,TAB2_HUMAN,Q9NYJ8
0.378715753555298,11.008974671363823,,0.007820733032666546,0.0303280106340131,,RM39_HUMAN,8,,0.007820733032666546,0.0303280106340131,-0.378715753555298,Up,1.5181560763034498,MRPL39,Large ribosomal subunit protein mL39,RM39_HUMAN,Q9NYK5
0.319141149520874,10.675762295722976,,0.0008555074631732862,0.006176236258362914,,M3K20_HUMAN,8,,0.0008555074631732862,0.006176236258362914,-0.319141149520874,Up,2.209276099372318,MAP3K20,Mitogen-activated protein kinase kinase kinase 20,M3K20_HUMAN,Q9NYL2
-0.175594091415405,13.094845414161675,,0.020661225485863115,0.0622527156520325,,FKB11_HUMAN,8,,0.020661225485863115,0.0622527156520325,0.175594091415405,Non-significant,1.2058416985781253,FKBP11,Peptidyl-prolyl cis-trans isomerase FKBP11,FKB11_HUMAN,Q9NYL4
-0.0873267650604248,13.3931928873062,,0.3347399634739147,0.4806973818270693,,TMOD3_HUMAN,8,,0.3347399634739147,0.4806973818270693,0.0873267650604248,Non-significant,0.31812824329917305,TMOD3,Tropomodulin-3,TMOD3_HUMAN,Q9NYL9
-0.731475830078125,9.431333303451542,,0.00038844940368004563,0.0036128880973374505,,BET1L_HUMAN,8,,0.00038844940368004563,0.0036128880973374505,0.731475830078125,Down,2.4421454897083343,BET1L,BET1-like protein,BET1L_HUMAN,Q9NYM9
0.145296573638916,10.55399322509765,,0.14708430503156086,0.26085556259279713,,ELOV5_HUMAN,8,,0.14708430503156086,0.26085556259279713,-0.145296573638916,Non-significant,0.5835998977662225,ELOVL5,Very long chain fatty acid elongase 5,ELOV5_HUMAN,Q9NYP7
0.0813555717468262,11.164133310318,,0.4688747053209785,0.6157972969065713,,HAOX2_HUMAN,8,,0.4688747053209785,0.6157972969065713,-0.0813555717468262,Non-significant,0.21056222180036976,HAO2,2-Hydroxyacid oxidase 2,HAOX2_HUMAN,Q9NYQ3
-0.0280373096466064,10.0068074464798,,0.605960164592917,0.731042047802468,,KBRS2_HUMAN,8,,0.605960164592917,0.731042047802468,0.0280373096466064,Non-significant,0.13605764273651774,NKIRAS2,NF-kappa-B inhibitor-interacting Ras-like protein 2,KBRS2_HUMAN,Q9NYR9
0.103257656097412,9.247977018356321,,0.041518763621608695,0.10176630245751171,,KBRS1_HUMAN,8,,0.041518763621608695,0.10176630245751171,-0.103257656097412,Non-significant,0.9923960047050749,NKIRAS1,NF-kappa-B inhibitor-interacting Ras-like protein 1,KBRS1_HUMAN,Q9NYS0
0.0480056206385298,6.219395736853281,,0.8677352904233948,0.9371769859151754,,UGGG2_HUMAN,7,,0.8677352904233948,0.9371769859151754,-0.0480056206385298,Non-significant,0.028178384834748046,UGGT2,UDP-glucose:glycoprotein glucosyltransferase 2,UGGG2_HUMAN,Q9NYU1
0.221090316772461,13.462988376617435,,0.007411041764153255,0.029163946867680285,,UGGG1_HUMAN,8,,0.007411041764153255,0.029163946867680285,-0.221090316772461,Up,1.5351537016551229,UGGT1,UDP-glucose:glycoprotein glucosyltransferase 1,UGGG1_HUMAN,Q9NYU2
-0.345780611038208,8.635043978691101,,0.09996412241827982,0.19521115803035863,,CDK12_HUMAN,8,,0.09996412241827982,0.19521115803035863,0.345780611038208,Non-significant,0.7094953622199469,CDK12,Cyclin-dependent kinase 12,CDK12_HUMAN,Q9NYV4
-0.310476303100586,7.828906536102296,,0.08370375095978523,0.17125306750673663,,RRN3_HUMAN,8,,0.08370375095978523,0.17125306750673663,0.310476303100586,Non-significant,0.766361640627843,RRN3,RNA polymerase I-specific transcription initiation factor RRN3,RRN3_HUMAN,Q9NYV6
0.215200901031494,9.993402719497682,,0.10249412535363457,0.19906064544860907,,FAKD2_HUMAN,8,,0.10249412535363457,0.19906064544860907,-0.215200901031494,Non-significant,0.7010145920765485,FASTKD2,"FAST kinase domain-containing protein 2, mitochondrial",FAKD2_HUMAN,Q9NYY8
-0.0708999633789063,10.94225311279298,,0.49754069008874163,0.6399931222120792,,TV23B_HUMAN,8,,0.49754069008874163,0.6399931222120792,0.0708999633789063,Non-significant,0.19382469320578738,TVP23B,Golgi apparatus membrane protein TVP23 homolog B,TV23B_HUMAN,Q9NYZ1
0.148404598236084,14.626681804656975,,0.15231947867920476,0.2677265747844681,,TECR_HUMAN,8,,0.15231947867920476,0.2677265747844681,-0.148404598236084,Non-significant,0.5723085182062904,TECR,Very-long-chain enoyl-CoA reductase,TECR_HUMAN,Q9NZ01
-0.179612874984741,12.830775856971755,,0.02109170454205549,0.06298302733877649,,ERAP1_HUMAN,8,,0.02109170454205549,0.06298302733877649,0.179612874984741,Non-significant,1.2007764684227606,ERAP1,Endoplasmic reticulum aminopeptidase 1,ERAP1_HUMAN,Q9NZ08
-0.234458684921265,10.029477953910838,,0.0010257419904040627,0.007009836501789096,,UBAP1_HUMAN,8,,0.0010257419904040627,0.007009836501789096,0.234458684921265,Down,2.1542921114483016,UBAP1,Ubiquitin-associated protein 1,UBAP1_HUMAN,Q9NZ09
-0.118365049362183,11.19303476810455,,0.0004894115736656724,0.004239152679298646,,ARP10_HUMAN,8,,0.0004894115736656724,0.004239152679298646,0.118365049362183,Down,2.372720941397619,ACTR10,Actin-related protein 10,ARP10_HUMAN,Q9NZ32
0.225904703140259,10.532654166221601,,0.015292433053214803,0.04991913335903185,,USE1_HUMAN,8,,0.015292433053214803,0.04991913335903185,-0.225904703140259,Up,1.3017329630022623,USE1,Vesicle transport protein USE1,USE1_HUMAN,Q9NZ43
0.0340225696563721,15.52758920192719,,0.4804573355586014,0.6255946937179692,,CISD1_HUMAN,8,,0.4804573355586014,0.6255946937179692,-0.0340225696563721,Non-significant,0.20370694360993907,CISD1,CDGSH iron-sulfur domain-containing protein 1,CISD1_HUMAN,Q9NZ45
-0.385062217712402,10.162379503250122,,0.0018444253887653723,0.01053186176692924,,GGA3_HUMAN,8,,0.0018444253887653723,0.01053186176692924,0.385062217712402,Down,1.9774948497419877,GGA3,ADP-ribosylation factor-binding protein GGA3,GGA3_HUMAN,Q9NZ52
-0.101346015930176,8.7149076461792,,0.585291713861386,0.7153737671831578,,TLS1_HUMAN,8,,0.585291713861386,0.7153737671831578,0.101346015930176,Non-significant,0.14546698951062162,C9orf78,Splicing factor C9orf78,TLS1_HUMAN,Q9NZ63
-0.032295823097229,8.135729730129245,,0.9077152364089889,0.9646976196024973,,CLIC5_HUMAN,8,,0.9077152364089889,0.9646976196024973,0.032295823097229,Non-significant,0.015608793098804401,CLIC5,Chloride intracellular channel protein 5,CLIC5_HUMAN,Q9NZA1
0.471134424209595,12.10590040683746,,0.0002421826880909874,0.0026249271775364426,,F120A_HUMAN,8,,0.0002421826880909874,0.0026249271775364426,-0.471134424209595,Up,2.580882740575273,FAM120A,Constitutive coactivator of PPAR-gamma-like protein 1,F120A_HUMAN,Q9NZB2
-0.0940382480621338,10.82494676113129,,0.4468995482937199,0.5955268984743439,,MOCS1_HUMAN,8,,0.4468995482937199,0.5955268984743439,0.0940382480621338,Non-significant,0.22509861773258086,MOCS1,Molybdenum cofactor biosynthesis protein 1,MOCS1_HUMAN,Q9NZB8
-0.499123573303223,9.31690955162048,,0.0007228576844938577,0.005581200938757537,,GDE1_HUMAN,8,,0.0007228576844938577,0.005581200938757537,0.499123573303223,Down,2.253272341392557,GDE1,Glycerophosphodiester phosphodiesterase 1,GDE1_HUMAN,Q9NZC3
