"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BDM_vs_C","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","C_vs_BDM"
-0.0520724999999977,8.49840875,-0.54971544028613,0.599065602339927,0.688799412059288,-7.91735357822199,"TDRP_HUMAN",7,0.518572007111487,0.618627079690598,0.70712559945671,0.0520724999999977,"Non-significant",0.150503440083769,"TDRP","Testis development-related protein","TDRP_HUMAN",-0.0520724999999977
0.0622525000000032,8.19345125,0.565943992996881,0.588547062522956,0.68007965065059,-7.9074841355577,"GID4_HUMAN",5,-0.517851633936562,0.619106451204774,0.707574890140351,-0.0622525000000032,"Non-significant",0.150227587388911,"GID4","Glucose-induced degradation protein 4 homolog","GID4_HUMAN",0.0622525000000032
-0.0819125000000014,8.41174375,-0.612786170199406,0.558779692079545,0.652918460043915,-7.87753200816382,"CRLS1_HUMAN",2,0.516824098249182,0.619790561574365,0.708258018370037,0.0819125000000014,"Non-significant",0.14980850002087,"CRLS1","Cardiolipin synthase (CMP-forming)","CRLS1_HUMAN",-0.0819125000000014
0.0260724999999997,9.59908375,0.557334024495604,0.594114677027893,0.684734088588954,-7.91275312114498,"SNX18_HUMAN",11,-0.516640919836059,0.619912559373165,0.708298698500517,-0.0260724999999997,"Non-significant",0.149783556217371,"SNX18","Sorting nexin-18","SNX18_HUMAN",0.0260724999999997
-0.07742,9.51191,-0.556725851410798,0.594509059101098,0.685001442938974,-7.91312249986437,"NEB1_HUMAN",4,0.516343041699329,0.62011097472048,0.7084266681659,0.07742,"Non-significant",0.149705098499332,"PPP1R9A","Neurabin-1","NEB1_HUMAN",-0.07742
-0.0163000000000011,11.946275,-0.481482263810714,0.644396040288927,0.727953526014693,-7.95593491714413,"SNX1_HUMAN",22,0.515484898043109,0.620682766797659,0.70898109547265,0.0163000000000011,"Non-significant",0.149365344847073,"SNX1","Sorting nexin-1","SNX1_HUMAN",-0.0163000000000011
-0.0734750000000002,7.181,-0.497955972303446,0.633292682325316,0.718777988329356,-7.9470556093968,"MY15B_HUMAN",23,0.514868199986253,0.621093851245735,0.709351823977784,0.0734750000000002,"Non-significant",0.149138310212929,"MYO15B","Unconventional myosin-XVB","MY15B_HUMAN",-0.0734750000000002
-0.142700000000001,7.4312175,-0.513222990620376,0.623091677877712,0.709853470711712,-7.93857795259223,"SMAD1_HUMAN",4,0.514409700109465,0.621399574872384,0.709591288132982,0.142700000000001,"Non-significant",0.148991725108402,"SMAD1","Mothers against decapentaplegic homolog 1","SMAD1_HUMAN",-0.142700000000001
0.0765000000000002,7.355555,0.512723291975926,0.62342418841099,0.709964708100779,-7.93885920313366,"ARP6_HUMAN",8,-0.514234512295381,0.621516409345838,0.709591288132982,-0.0765000000000002,"Non-significant",0.148991725108402,"ACTR6","Actin-related protein 6","ARP6_HUMAN",0.0765000000000002
-0.121175000000001,6.71358,-0.498982125753634,0.632604328758156,0.71809613502622,-7.94649327792768,"AZI2_HUMAN",15,0.514164370183833,0.621563191032318,0.709591288132982,0.121175000000001,"Non-significant",0.148991725108402,"AZI2","5-azacytidine-induced protein 2","AZI2_HUMAN",-0.121175000000001
0.0631000000000004,13.3992,0.744266362247141,0.480185060205231,0.582848256375849,-7.78220745599027,"H2B2C_HUMAN;H2B2D_HUMAN",2,-0.513771418975355,0.621825306190312,0.709760481905466,-0.0631000000000004,"Non-significant",0.148888184994301,"H2BC20P;H2BC19P","Putative histone H2B type 2-C;Putative histone H2B type 2-D","H2B2C_HUMAN;H2B2D_HUMAN",0.0631000000000004
0.078990000000001,6.9833875,0.504938238415158,0.628616584210707,0.71495543248604,-7.94320801038658,"RIPL1_HUMAN",10,-0.513630258247514,0.621919480512038,0.709760481905466,-0.078990000000001,"Non-significant",0.148888184994301,"RILPL1","RILP-like protein 1","RIPL1_HUMAN",0.078990000000001
-0.0187500000000025,11.697375,-0.476845377115711,0.647539016061969,0.730497434109814,-7.95838369734127,"GLUCM_HUMAN",25,0.513552847994616,0.621971127349215,0.709760481905466,0.0187500000000025,"Non-significant",0.148888184994301,"DGLUCY","D-glutamate cyclase, mitochondrial","GLUCM_HUMAN",-0.0187500000000025
-0.4357575,8.18496375,-0.497392930223772,0.633670540890228,0.718998849871271,-7.94736369689279,"K2C78_HUMAN",17,0.513106434057828,0.622269011084846,0.709959519354491,0.4357575,"Non-significant",0.148766413283973,"KRT78","Keratin, type II cytoskeletal 78","K2C78_HUMAN",-0.4357575
0.0177000000000014,13.6434,0.499304878982822,0.632387902926472,0.718049311383825,-7.94631618597361,"ERLN1_HUMAN",18,-0.513031906481287,0.622318749217049,0.709959519354491,-0.0177000000000014,"Non-significant",0.148766413283973,"ERLIN1","Erlin-1","ERLN1_HUMAN",0.0177000000000014
-0.0194499999999991,11.28435,-0.470337542067303,0.651963097195177,0.734982600495883,-7.96178299106772,"F1142_HUMAN",30,0.512657315134435,0.622568775041222,0.710145932626678,0.0194499999999991,"Non-significant",0.14865239603854,"FAM114A2","Protein FAM114A2","F1142_HUMAN",-0.0194499999999991
0.167539999999999,6.66162,0.500357187731698,0.631682531976645,0.717447131773973,-7.94573805091653,"NSMA_HUMAN",7,-0.512179752482295,0.6228876064675,0.710410767643373,-0.167539999999999,"Non-significant",0.148490464610282,"SMPD2","Sphingomyelin phosphodiesterase 2","NSMA_HUMAN",0.167539999999999
0.0252149999999993,9.20524,0.482144103448021,0.643948061134051,0.727647995200131,-7.95558358101756,"XIAP_HUMAN",27,-0.511703222429651,0.623205833453144,0.710674839706339,-0.0252149999999993,"Non-significant",0.148329059779359,"XIAP","E3 ubiquitin-protein ligase XIAP","XIAP_HUMAN",0.0252149999999993
0.0424249999999979,15.4400125,0.521109948086144,0.61785596216033,0.705555533889175,-7.93410515535492,"RS14_HUMAN",10,-0.511332462162888,0.623453485987897,0.710828976472987,-0.0424249999999979,"Non-significant",0.148234876778633,"RPS14","Small ribosomal subunit protein uS11","RS14_HUMAN",0.0424249999999979
0.4290175,6.89961125,0.495636258146304,0.634850194961408,0.719848118712811,-7.94832282704764,"KMT2D_HUMAN",14,-0.511241257992024,0.623514414469047,0.710828976472987,-0.4290175,"Non-significant",0.148234876778633,"KMT2D","Histone-lysine N-methyltransferase 2D","KMT2D_HUMAN",0.4290175
0.0254750000000001,11.3541875,0.474874192479589,0.648877453771764,0.73160464393081,-7.95941795715887,"DCAF1_HUMAN",38,-0.510327333783531,0.624125128240967,0.71142627938257,-0.0254750000000001,"Non-significant",0.147870096445651,"DCAF1","DDB1- and CUL4-associated factor 1","DCAF1_HUMAN",0.0254750000000001
0.253817500000001,6.63511875,0.496382010120971,0.63434926347341,0.719479145262177,-7.94791603907818,"AMN1_HUMAN",5,-0.508896402819072,0.62508194796701,0.712417879804469,-0.253817500000001,"Non-significant",0.14726518942921,"AMN1","Protein AMN1 homolog","AMN1_HUMAN",0.253817500000001
-0.0740074999999996,7.45424375,-0.492743615728832,0.636795148371648,0.721554474962096,-7.94989527847347,"DHX33_HUMAN",19,0.508536220269773,0.62532291109558,0.712593442474502,0.0740074999999996,"Non-significant",0.147158178491097,"DHX33","ATP-dependent RNA helicase DHX33","DHX33_HUMAN",-0.0740074999999996
0.0358999999999998,11.3142,0.484697715058779,0.642221077561487,0.726397405332378,-7.95422376166946,"PBIP1_HUMAN",29,-0.507953539864528,0.625712828069928,0.712938674707056,-0.0358999999999998,"Non-significant",0.146947825522269,"PBXIP1","Pre-B-cell leukemia transcription factor-interacting protein 1","PBIP1_HUMAN",0.0358999999999998
0.20209,6.2631125,0.493566712874121,0.636241403217488,0.721026682827892,-7.94944871544608,"TRI65_HUMAN",7,-0.50652547004063,0.626668994561977,0.713928907367856,-0.20209,"Non-significant",0.146345032866763,"TRIM65","E3 ubiquitin-protein ligase TRIM65","TRI65_HUMAN",0.20209
-0.0156749999999946,17.5988625,-0.485351508219039,0.641779301678621,0.726098083792621,-7.95387452905931,"TAGL2_HUMAN",19,0.505255779788818,0.627519753157774,0.714798796218901,0.0156749999999946,"Non-significant",0.145816187554095,"TAGLN2","Transgelin-2","TAGL2_HUMAN",-0.0156749999999946
-0.0132999999999992,14.48305,-0.45195069439278,0.664543108563513,0.745474056377077,-7.97114926089767,"STT3A_HUMAN",25,0.50488495834857,0.627768335534315,0.714982608323189,0.0132999999999992,"Non-significant",0.145704522116588,"STT3A","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A","STT3A_HUMAN",-0.0132999999999992
-0.0973875000000017,6.56938375,-0.497273971792182,0.633750389018029,0.718998849871271,-7.94742874737035,"BRM1L_HUMAN",8,0.504576222377856,0.627975337378824,0.715119018729212,0.0973875000000017,"Non-significant",0.145621671659432,"BRMS1L","Breast cancer metastasis-suppressor 1-like protein","BRM1L_HUMAN",-0.0973875000000017
-0.0349674999999987,9.26967375,-0.540882513737048,0.604834077015814,0.693680716756525,-7.92261435687845,"TISB_HUMAN",9,0.504122371886691,0.62827969989782,0.715290631855316,0.0349674999999987,"Non-significant",0.145517462862999,"ZFP36L1","mRNA decay activator protein ZFP36L1","TISB_HUMAN",-0.0349674999999987
-0.0662250000000029,12.1212875,-0.748148446629966,0.477979802534461,0.58101248479714,-7.77914892177646,"RL39_HUMAN;R39L5_HUMAN",1,0.504091297924626,0.628300541594307,0.715290631855316,0.0662250000000029,"Non-significant",0.145517462862999,"RPL39;RPL39P5","Large ribosomal subunit protein eL39;Putative ribosomal protein eL39-like 5","RL39_HUMAN;R39L5_HUMAN",-0.0662250000000029
0.210245,8.7938425,0.490046272444532,0.638611539739864,0.723442961175163,-7.9513538094153,"S10AE_HUMAN",7,-0.503145528247433,0.628935051950212,0.715913573436246,-0.210245,"Non-significant",0.145139403453685,"S100A14","Protein S100-A14","S10AE_HUMAN",0.210245
-0.193565000000001,6.2661475,-0.488661919338138,0.6395447917866,0.724003196047327,-7.9520994599174,"FNIP1_HUMAN",10,0.502996512911374,0.629035055450236,0.715928000080665,0.193565000000001,"Non-significant",0.145130651909967,"FNIP1","Folliculin-interacting protein 1","FNIP1_HUMAN",-0.193565000000001
0.0321750000000023,13.8233625,0.580649300751544,0.579106248364024,0.672071492651227,-7.8983143598229,"RS17_HUMAN",8,-0.502591316158471,0.629307022568381,0.716137573512875,-0.0321750000000023,"Non-significant",0.145003539594036,"RPS17","Small ribosomal subunit protein eS17","RS17_HUMAN",0.0321750000000023
-0.0343999999999998,10.96355,-0.540606514924433,0.605014810727395,0.693790938361055,-7.92277747292393,"SDF2_HUMAN",9,0.50238056269729,0.629448503759399,0.716137573512875,0.0343999999999998,"Non-significant",0.145003539594036,"SDF2","Stromal cell-derived factor 2","SDF2_HUMAN",-0.0343999999999998
0.1163275,6.18612375,0.501560243386294,0.630876614645338,0.716829727908868,-7.94507570476417,"TTC12_HUMAN",5,-0.502331774448081,0.629481258201241,0.716137573512875,-0.1163275,"Non-significant",0.145003539594036,"TTC12","Tetratricopeptide repeat protein 12","TTC12_HUMAN",0.1163275
0.24063,5.66567,0.486278469945763,0.641153207369413,0.725489854246301,-7.95337862381826,"RIPK4_HUMAN",8,-0.500338148659702,0.630820447813014,0.717485869015911,-0.24063,"Non-significant",0.14418664800003,"RIPK4","Receptor-interacting serine/threonine-protein kinase 4","RIPK4_HUMAN",0.24063
0.0272000000000006,8.8013725,0.468770170997496,0.653030853277949,0.736085100394972,-7.9625951257656,"Z3H7A_HUMAN",37,-0.500306911930622,0.630841442286739,0.717485869015911,-0.0272000000000006,"Non-significant",0.14418664800003,"ZC3H7A","Zinc finger CCCH domain-containing protein 7A","Z3H7A_HUMAN",0.0272000000000006
-0.196960000000001,5.8796975,-0.488766545433388,0.639474234504173,0.724003196047327,-7.95204317440338,"TF3B_HUMAN",5,0.499205706459556,0.631581801267282,0.718228271159548,0.196960000000001,"Non-significant",0.143737504017883,"BRF1","Transcription factor IIIB 90 kDa subunit","TF3B_HUMAN",-0.196960000000001
0.0552775000000008,9.71309125,0.479138076217978,0.645984015297045,0.729044184664809,-7.95717568239854,"RBM15_HUMAN",41,-0.498778653346353,0.631869036204508,0.718455250874419,-0.0552775000000008,"Non-significant",0.143600276803982,"RBM15","RNA-binding protein 15","RBM15_HUMAN",0.0552775000000008
0.0484249999999999,10.5303625,0.531726320650905,0.610845569425883,0.699303446188156,-7.92798465967547,"CATO_HUMAN",7,-0.498271528706492,0.632210214047958,0.718743493934983,-0.0484249999999999,"Non-significant",0.143426073517512,"CTSO","Cathepsin O","CATO_HUMAN",0.0484249999999999
-0.0951175000000015,7.62855625,-0.48877033698901,0.639471677646337,0.724003196047327,-7.95204113445518,"ZBT21_HUMAN",9,0.498077215072141,0.632340967291052,0.718792463928459,0.0951175000000015,"Non-significant",0.143396484834408,"ZBTB21","Zinc finger and BTB domain-containing protein 21","ZBT21_HUMAN",-0.0951175000000015
-0.108620000000001,6.7906325,-0.497732606558417,0.633442569539053,0.71884858597469,-7.94717787045632,"B2CL2_HUMAN",5,0.49665327520232,0.633299555957404,0.719719429624914,0.108620000000001,"Non-significant",0.14283677289263,"BCL2L2","Bcl-2-like protein 2","B2CL2_HUMAN",-0.108620000000001
-0.146045,6.005395,-0.484795042149186,0.64215530269625,0.726397405332378,-7.95417180100915,"MOD5_HUMAN",8,0.49660505881854,0.63333202797196,0.719719429624914,0.146045,"Non-significant",0.14283677289263,"TRIT1","tRNA dimethylallyltransferase","MOD5_HUMAN",-0.146045
-0.53358,6.58538,-0.480965511265262,0.644745923876493,0.728047807705164,-7.95620891943867,"TGM1_HUMAN",20,0.496183175155628,0.633616187873487,0.719789576077997,0.53358,"Non-significant",0.142794447047633,"TGM1","Protein-glutamine gamma-glutamyltransferase K","TGM1_HUMAN",-0.53358
-0.276697499999998,5.78192125,-0.481045088458582,0.644692037380849,0.728047807705164,-7.956166742493,"RSAD2_HUMAN",15,0.496153978476321,0.633635855718148,0.719789576077997,0.276697499999998,"Non-significant",0.142794447047633,"RSAD2","S-adenosylmethionine-dependent nucleotide dehydratase RSAD2","RSAD2_HUMAN",-0.276697499999998
0.100595000000002,7.340745,0.482456625631021,0.643736579134118,0.727536261630586,-7.95541752200239,"TBCD7_HUMAN",13,-0.496122357959771,0.633657156691255,0.719789576077997,-0.100595000000002,"Non-significant",0.142794447047633,"TBC1D7","TBC1 domain family member 7","TBCD7_HUMAN",0.100595000000002
-0.158379999999999,7.0465925,-0.482421370268382,0.643760434480151,0.727536261630586,-7.95543626002797,"DTX4_HUMAN",9,0.495518409024911,0.634064073514394,0.720152019211831,0.158379999999999,"Non-significant",0.142575817268666,"DTX4","E3 ubiquitin-protein ligase DTX4","DTX4_HUMAN",-0.158379999999999
0.0352375000000009,9.49798375,0.484022960364198,0.642677179265991,0.72671276077553,-7.9545837285969,"BECN1_HUMAN",16,-0.495307121433475,0.634206462202689,0.720213959985821,-0.0352375000000009,"Non-significant",0.142538464905789,"BECN1","Beclin-1","BECN1_HUMAN",0.0352375000000009
0.0162499999999994,11.99105,0.447888569069504,0.667338152604252,0.747484379703464,-7.97317094256974,"EI2BG_HUMAN",29,-0.495112262302833,0.634337794061163,0.720263329046179,-0.0162499999999994,"Non-significant",0.14250869600813,"EIF2B3","Translation initiation factor eIF2B subunit gamma","EI2BG_HUMAN",0.0162499999999994
-0.0586600000000006,7.1174975,-0.542744092808382,0.60361582101214,0.692962120243316,-7.92151215374567,"APC10_HUMAN",5,0.494738452716248,0.634589774428622,0.720449656663322,0.0586600000000006,"Non-significant",0.142396361272197,"ANAPC10","Anaphase-promoting complex subunit 10","APC10_HUMAN",-0.0586600000000006
0.0455274999999995,7.28867875,0.484470808959655,0.642374436824993,0.72647063499673,-7.95434486357224,"STIM2_HUMAN",14,-0.49424904970367,0.634919752023576,0.720724470657612,-0.0455274999999995,"Non-significant",0.142230732150144,"STIM2","Stromal interaction molecule 2","STIM2_HUMAN",0.0455274999999995
-0.130225000000005,12.9556375,-0.515651045691021,0.621477330288787,0.708408113696812,-7.93720772076438,"POTEF_HUMAN",1,0.492818182515784,0.635885008472641,0.721720240822194,0.130225000000005,"Non-significant",0.141631114635549,"POTEF","POTE ankyrin domain family member F","POTEF_HUMAN",-0.130225000000005
0.1992575,6.18517625,0.477717624428973,0.646947201277529,0.730030716596446,-7.95792475440662,"SI1L2_HUMAN",15,-0.492630137276863,0.636011918409798,0.721764355914109,-0.1992575,"Non-significant",0.141604569231412,"SIPA1L2","Signal-induced proliferation-associated 1-like protein 2","SI1L2_HUMAN",0.1992575
-0.0284999999999993,10.1693,-0.50543970282706,0.628281442496231,0.714673409960331,-7.94292975455786,"NDUF5_HUMAN",12,0.492488803085198,0.636107311984119,0.721772698082465,0.0284999999999993,"Non-significant",0.141599549675212,"NDUFAF5","Arginine-hydroxylase NDUFAF5, mitochondrial","NDUF5_HUMAN",-0.0284999999999993
0.125685,6.7872875,0.481080011153763,0.64466838984536,0.728047807705164,-7.95614823094478,"CF410_HUMAN",8,-0.491664214709223,0.636664013231681,0.722207637719726,-0.125685,"Non-significant",0.141337922995883,"CFAP410","Cilia- and flagella-associated protein 410","CF410_HUMAN",0.125685
-0.3259275,6.82043375,-0.477487645634078,0.647103214173282,0.730106268895205,-7.95804583682957,"CDK10_HUMAN",7,0.491660056895625,0.636666820907595,0.722207637719726,0.3259275,"Non-significant",0.141337922995883,"CDK10","Cyclin-dependent kinase 10","CDK10_HUMAN",-0.3259275
-0.0376624999999997,9.68341125,-0.686194098806176,0.513973030404739,0.613504790806355,-7.82631304156395,"TM38B_HUMAN",5,0.489796726682813,0.63792571721843,0.723534060636123,0.0376624999999997,"Non-significant",0.140541019488779,"TMEM38B","Trimeric intracellular cation channel type B","TM38B_HUMAN",-0.0376624999999997
0.0549250000000008,9.4394075,0.585422469300755,0.576060572453377,0.669389733943698,-7.89529188213406,"ATRAP_HUMAN",4,-0.489668120150336,0.638012652395527,0.723534060636123,-0.0549250000000008,"Non-significant",0.140541019488779,"AGTRAP","Type-1 angiotensin II receptor-associated protein","ATRAP_HUMAN",0.0549250000000008
-0.0921500000000037,10.973175,-0.541217927019599,0.604614476352037,0.693597173330443,-7.92241602337445,"SIM20_HUMAN",2,0.488600157152036,0.638734803460378,0.724252824172639,0.0921500000000037,"Non-significant",0.140109802620297,"SMIM20","Small integral membrane protein 20","SIM20_HUMAN",-0.0921500000000037
-0.2271475,6.10568625,-0.476450480237186,0.647807040691625,0.730598723289303,-7.95859121787313,"SC5A3_HUMAN",5,0.488008053899697,0.639135358657561,0.724606786098007,0.2271475,"Non-significant",0.139897603021441,"SLC5A3","Sodium/myo-inositol cotransporter","SC5A3_HUMAN",-0.2271475
0.0849049999999991,6.8300775,0.47568785765179,0.648324805822267,0.73108208502489,-7.95899152331726,"AKIB1_HUMAN",12,-0.487794743508336,0.639279693272765,0.72467020539963,-0.0849049999999991,"Non-significant",0.139859594203361,"ANKIB1","Ankyrin repeat and IBR domain-containing protein 1","AKIB1_HUMAN",0.0849049999999991
-0.0111249999999981,12.8069125,-0.393035313294853,0.705617760192757,0.778359457840875,-7.99876931059918,"ERAP1_HUMAN",43,0.487041226792091,0.63978968552952,0.72514804949136,0.0111249999999981,"Non-significant",0.139573316859201,"ERAP1","Endoplasmic reticulum aminopeptidase 1","ERAP1_HUMAN",-0.0111249999999981
-0.0146499999999996,10.6909,-0.494046506989759,0.635918732147559,0.720860310584304,-7.94918808656926,"RAE1L_HUMAN",16,0.48633181147343,0.640270016783155,0.725592147855723,0.0146499999999996,"Non-significant",0.139307425729359,"RAE1","mRNA export factor RAE1","RAE1L_HUMAN",-0.0146499999999996
0.0296500000000002,14.331375,0.516077449982295,0.621194054425203,0.708183682127356,-7.93696646641212,"ARPC5_HUMAN",10,-0.48369553348029,0.642056579855199,0.727418021610484,-0.0296500000000002,"Non-significant",0.138215943604327,"ARPC5","Actin-related protein 2/3 complex subunit 5","ARPC5_HUMAN",0.0296500000000002
0.0362124999999995,9.97987625,0.529680677608967,0.612193040177082,0.700454786234713,-7.929172890551,"RAMAC_HUMAN",8,-0.483692482383548,0.642058648984321,0.727418021610484,-0.0362124999999995,"Non-significant",0.138215943604327,"RAMAC","RNA guanine-N7 methyltransferase activating subunit","RAMAC_HUMAN",0.0362124999999995
0.0215499999999995,10.846675,0.466410294636518,0.654640130490366,0.737493443693833,-7.96381308505656,"RNF14_HUMAN",19,-0.483283590549567,0.642335973003413,0.727631657687161,-0.0215499999999995,"Non-significant",0.138088413979431,"RNF14","E3 ubiquitin-protein ligase RNF14","RNF14_HUMAN",0.0215499999999995
-0.0438125000000014,9.25600875,-0.506671720444853,0.627458449702331,0.714034476771198,-7.94224503196231,"UBE2F_HUMAN",8,0.482679343973273,0.642745903120672,0.727995428817805,0.0438125000000014,"Non-significant",0.137871347672452,"UBE2F","NEDD8-conjugating enzyme UBE2F","UBE2F_HUMAN",-0.0438125000000014
0.10209,7.854545,0.466940101521601,0.654278667039134,0.737288867682037,-7.96354014935701,"ABTB2_HUMAN",20,-0.481921807343774,0.643260012803462,0.728477080392703,-0.10209,"Non-significant",0.13758410760787,"ABTB2","Ankyrin repeat and BTB/POZ domain-containing protein 2","ABTB2_HUMAN",0.10209
0.0132749999999984,12.1458625,0.453643631642383,0.663379915090091,0.744658854197499,-7.97030160914147,"CAB39_HUMAN",20,-0.480164777534334,0.644453230578649,0.72967632243074,-0.0132749999999984,"Non-significant",0.136869746120242,"CAB39","Calcium-binding protein 39","CAB39_HUMAN",0.0132749999999984
0.0340249999999997,10.8087375,0.51268582154413,0.623449125837706,0.709964708100779,-7.93888028273625,"LYRM1_HUMAN",9,-0.480100385271643,0.644496981058916,0.72967632243074,-0.0340249999999997,"Non-significant",0.136869746120242,"LYRM1","LYR motif-containing protein 1","LYRM1_HUMAN",0.0340249999999997
-0.0970200000000006,8.3963825,-0.483063528736777,0.643325991673446,0.727245791469789,-7.95509475517157,"SAMC_HUMAN",5,0.479235153657374,0.645084995220555,0.730164246317181,0.0970200000000006,"Non-significant",0.136579436803051,"SLC25A26","Mitochondrial S-adenosylmethionine carrier protein","SAMC_HUMAN",-0.0970200000000006
0.0216500000000011,11.70005,0.44299170162698,0.670715052244617,0.750344159156846,-7.97558510552758,"SYDM_HUMAN",36,-0.479204137230391,0.645106079052859,0.730164246317181,-0.0216500000000011,"Non-significant",0.136579436803051,"DARS2","Aspartate--tRNA ligase, mitochondrial","SYDM_HUMAN",0.0216500000000011
-0.0442999999999962,15.34075,-0.851787755882788,0.421627834489178,0.527630130841441,-7.69256425898625,"TAGL3_HUMAN",3,0.478249743450132,0.645755009012218,0.730797841507753,0.0442999999999962,"Non-significant",0.136202744054388,"TAGLN3","Transgelin-3","TAGL3_HUMAN",-0.0442999999999962
-0.0198249999999973,12.7832375,-0.490006576103493,0.638638291049604,0.723442961175163,-7.95137521844173,"ALG5_HUMAN",14,0.477300961705518,0.646400445357327,0.731427308632073,0.0198249999999973,"Non-significant",0.135828828839632,"ALG5","Dolichyl-phosphate beta-glucosyltransferase","ALG5_HUMAN",-0.0198249999999973
-0.0480999999999998,13.1044,-1.08810981304183,0.311459222923309,0.41443640797359,-7.46226007202646,"H14_HUMAN",2,0.477051702914972,0.646570064125225,0.731518270176456,0.0480999999999998,"Non-significant",0.135774822597138,"H1-4","Histone H1.4","H14_HUMAN",-0.0480999999999998
-0.0218949999999989,9.579495,-0.441009883683337,0.672084035870428,0.751363006418352,-7.97655500004062,"TPC11_HUMAN",36,0.476326412711566,0.647063744644457,0.731937048140609,0.0218949999999989,"Non-significant",0.135526269789735,"TRAPPC11","Trafficking protein particle complex subunit 11","TPC11_HUMAN",-0.0218949999999989
0.0254125000000016,8.08771375,0.454322761708362,0.662913571922671,0.744563017210858,-7.96996072810152,"NAA16_HUMAN",23,-0.476245580625675,0.64711877591158,0.731937048140609,-0.0254125000000016,"Non-significant",0.135526269789735,"NAA16","N-alpha-acetyltransferase 16, NatA auxiliary subunit","NAA16_HUMAN",0.0254125000000016
0.0979024999999991,6.28388875,0.461962842953524,0.657678311715465,0.739899382385534,-7.96609272732557,"R3HCL_HUMAN",15,-0.475846235688876,0.647390687927645,0.732143586650687,-0.0979024999999991,"Non-significant",0.135403737555251,"R3HCC1L","Coiled-coil domain-containing protein R3HCC1L","R3HCL_HUMAN",0.0979024999999991
-0.210024999999999,6.195805,-0.467949434516774,0.653590317893734,0.736614438561016,-7.96301937347645,"CCL15_HUMAN",3,0.475225745814819,0.647813288968753,0.732520461098736,0.210024999999999,"Non-significant",0.13518023989103,"CCL15","C-C motif chemokine 15","CCL15_HUMAN",-0.210024999999999
-0.0483749999999965,11.2021125,-0.602131838766789,0.565471624457246,0.6594219597867,-7.88453425843568,"TMUB1_HUMAN",4,0.474918118947433,0.648022857118206,0.732656376038484,0.0483749999999965,"Non-significant",0.135099666533584,"TMUB1","Transmembrane and ubiquitin-like domain-containing protein 1","TMUB1_HUMAN",-0.0483749999999965
-0.14978,6.1648,-0.464099150203391,0.656218074041385,0.738763495055105,-7.96500028277047,"HAUS8_HUMAN",7,0.474784950049108,0.648113587706694,0.732657913957457,0.14978,"Non-significant",0.13509875490701,"HAUS8","HAUS augmin-like complex subunit 8","HAUS8_HUMAN",-0.14978
0.0283249999999988,11.1739875,0.622244550489888,0.552878391108725,0.647222197673758,-7.87122307915103,"RT06_HUMAN",7,-0.47215868749028,0.649904197180825,0.734580809111871,-0.0283249999999988,"Non-significant",0.133960421764868,"MRPS6","Small ribosomal subunit protein bS6m","RT06_HUMAN",0.0283249999999988
-0.0490999999999993,10.276225,-0.496923572130241,0.633985616987495,0.719166194557006,-7.94762027327139,"NU5M_HUMAN",7,0.471908944928596,0.650074601095799,0.734672122936775,0.0490999999999993,"Non-significant",0.133906439105432,"MT-ND5","NADH-ubiquinone oxidoreductase chain 5","NU5M_HUMAN",-0.0490999999999993
-0.074587499999998,8.69138875,-0.464986277472635,0.655612162467397,0.738182736974004,-7.96454523662217,"GRTP1_HUMAN",9,0.471153470827835,0.650590209117618,0.73515348509252,0.074587499999998,"Non-significant",0.133621979596264,"GRTP1","Growth hormone-regulated TBC protein 1","GRTP1_HUMAN",-0.074587499999998
0.21838,6.22799,0.456582554700758,0.661362970675801,0.743512758648526,-7.96882298586495,"ABC3G_HUMAN",14,-0.470815660255937,0.650820828705995,0.735312727912314,-0.21838,"Non-significant",0.133527916533029,"APOBEC3G","DNA dC->dU-editing enzyme APOBEC-3G","ABC3G_HUMAN",0.21838
0.470405,6.6553675,0.456478517265078,0.661434319202696,0.743512758648526,-7.96887548281983,"SAPL1_HUMAN",5,-0.47018762936533,0.651249685592046,0.735673309233283,-0.470405,"Non-significant",0.133315000193708,"PSAPL1","Proactivator polypeptide-like 1","SAPL1_HUMAN",0.470405
-0.0830999999999982,10.814825,-0.479958846932255,0.645427793057539,0.728617054184206,-7.95674189945388,"GPT_HUMAN",5,0.470085478661667,0.651319453331931,0.735673309233283,0.0830999999999982,"Non-significant",0.133315000193708,"DPAGT1","UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase","GPT_HUMAN",-0.0830999999999982
-0.0169499999999996,11.004525,-0.419463307609002,0.687052493607802,0.76411260907914,-7.98683321079868,"L2GL2_HUMAN",43,0.469525553775863,0.651701940852896,0.736003927691423,0.0169499999999996,"Non-significant",0.133119868040001,"LLGL2","LLGL scribble cell polarity complex component 2","L2GL2_HUMAN",-0.0169499999999996
0.033557499999997,9.83644875,0.487310381268933,0.640456593151503,0.724901718991581,-7.95282553034623,"T10B_HUMAN",10,-0.469355535353559,0.651818103165391,0.736020580970689,-0.033557499999997,"Non-significant",0.133110041536096,"TIMM10B","Mitochondrial import inner membrane translocase subunit Tim10 B","T10B_HUMAN",0.033557499999997
