"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BM_vs_CM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
-0.0252426567174631,18.0802949071557,-0.355002821830098,0.732250871509579,0.889505850112649,-6.47399418663989,"Q13496",13,-0.384217785368831,0.70954715700949,0.879919905205857,0.0252426567174666,"Non-significant",0.0555568577478073,"MTM1","Myotubularin","Q13496"
0.0444166631682421,16.8132150543882,0.36006469886017,0.728613145086989,0.887282822146349,-6.47202143866153,"Q96K21;H3BN64;H3BRF9;H3BRM1",7,0.384090381694576,0.709638378431358,0.879919905205857,-0.0444166631682421,"Non-significant",0.0555568577478073,"ZFYVE19","Abscission/NoCut checkpoint regulator","Q96K21;H3BN64;H3BRF9;H3BRM1"
0.0066025426354912,21.3637648072726,0.266952375081359,0.796616201731444,0.916969765820736,-6.50395720097707,"Q9NYU2",83,0.383931776471748,0.70975194706424,0.879919905205857,-0.00660254263548765,"Non-significant",0.0555568577478073,"UGGT1","UDP-glucose:glycoprotein glucosyltransferase 1","Q9NYU2"
0.0134601740005102,20.4607369588401,0.353290704380612,0.733482940570124,0.890177706684172,-6.4746553345014,"Q6P2I3;Q96GK7;C9JGM0",16,0.383686229992758,0.709927784519166,0.879985125716258,-0.0134601740005067,"Non-significant",0.055524668615679,"FAHD2A","Fumarylacetoacetate hydrolase domain-containing protein 2A","Q6P2I3;Q96GK7;C9JGM0"
-0.0462448744353665,17.5125873247047,-0.358069623018036,0.730046034433082,0.888336054199752,-6.47280219450614,"P55199;U3KQ90",7,-0.382994856335135,0.710422978843556,0.880394879789508,0.0462448744353559,"Non-significant",0.0553224918861013,"ELL","RNA polymerase II elongation factor ELL","P55199;U3KQ90"
-0.0355696114586124,22.5708682673845,-1.08124460842433,0.312747726995214,0.615582006194273,-5.94138790443356,"Q86SE5;E5RIX9;E5RG71;B3KT61",1,-0.382880460683722,0.710504928193101,0.880394879789508,0.0355696114586088,"Non-significant",0.0553224918861013,"RALYL","RNA-binding Raly-like protein","Q86SE5;E5RIX9;E5RG71;B3KT61"
0.0325577243607214,18.1673897851752,0.393574483036481,0.704721146684279,0.876085810170892,-6.45828355326955,"Q9UII2",5,0.3820369965669,0.711109279498381,0.880990868302904,-0.0325577243607178,"Non-significant",0.0550285931387041,"ATP5IF1","ATPase inhibitor, mitochondrial","Q9UII2"
0.0199765043027824,19.8162939508043,0.348878263474301,0.736662026881793,0.891601522940162,-6.4763449822974,"O76071",16,0.381790163551694,0.711286178289002,0.881057172447834,-0.0199765043027824,"Non-significant",0.0549959089852441,"CIAO1","Probable cytosolic iron-sulfur protein assembly protein CIAO1","O76071"
0.011812019574954,19.3648407004669,0.323007355839378,0.755409443713877,0.900263490914685,-6.48583729021621,"O15042;H7C4V2;E7ET15",31,0.38101829479834,0.711839473882013,0.881319449174624,-0.0118120195749505,"Non-significant",0.0548666456545577,"U2SURP","U2 snRNP-associated SURP motif-containing protein","O15042;H7C4V2;E7ET15"
0.0385066393258455,22.7150268637962,0.699933693366337,0.504855294030834,0.758664068744567,-6.28025433307332,"Q6AW86;O75467;M0R0B1;M0R090;M0R1X9;Q96I98;M0R3B5",1,0.380634016312663,0.712115000943506,0.881319449174624,-0.0385066393258455,"Non-significant",0.0548666456545577,"ZNF324;ZNF324B","Zinc finger protein 324A","Q6AW86;O75467;M0R0B1;M0R090;M0R1X9;Q96I98;M0R3B5"
-0.0315351620328101,18.386060191472,-0.368649275759218,0.72246071832977,0.884254779881204,-6.46861417750085,"Q6NXS1;P41236;E7EUI7;E7EMN6",7,-0.380827369440699,0.711976361557907,0.881319449174624,0.031535162032803,"Non-significant",0.0548666456545577,"PPP1R2","Protein phosphatase inhibitor 2","Q6NXS1;P41236;E7EUI7;E7EMN6"
-0.0225982291016678,21.0302945816545,-0.635151130313726,0.544000422065121,0.785741709944787,-6.32548473622782,"Q96AT9;C9IYE8;E7ESZ6;C9J8S0;C9J6A7;C9IZU8;C9J9T0",4,-0.380800577104751,0.711995571717439,0.881319449174624,0.0225982291016678,"Non-significant",0.0548666456545577,"RPE","Ribulose-phosphate 3-epimerase","Q96AT9;C9IYE8;E7ESZ6;C9J8S0;C9J6A7;C9IZU8;C9J9T0"
-0.0802928359530597,15.7076543654838,-0.362529825021686,0.726844241418737,0.886186567862592,-6.47105094729448,"Q9HBD1;Q5TC82;A6NHN2",3,-0.380918263101204,0.711911192211991,0.881319449174624,0.0802928359530597,"Non-significant",0.0548666456545577,"RC3H1","Roquin-1","Q9HBD1;Q5TC82;A6NHN2"
0.0160322990713055,18.1002610752219,0.37468931409119,0.718144848281548,0.881904103452887,-6.46617047993565,"O75688;A0A3B3IS24;B8ZZF0;C9JIR6",11,0.380376942802873,0.712299346801331,0.881394842403103,-0.016032299071302,"Non-significant",0.0548294951494785,"PPM1B","Protein phosphatase 1B","O75688;A0A3B3IS24;B8ZZF0;C9JIR6"
0.0166227162815531,21.1271130593742,0.455742170838096,0.66133226725781,0.856159122641048,-6.42970842523194,"O95777;F2Z2Y6;C9JNV3;C9JIZ0",7,0.379505376813165,0.712924487877982,0.88201555231058,-0.0166227162815531,"Non-significant",0.0545237570188407,"LSM8","U6 snRNA-associated Sm-like protein LSm8","O95777;F2Z2Y6;C9JNV3;C9JIZ0"
-0.0114530869934839,23.5924867968364,-0.439163280304481,0.672778364501503,0.861912959042012,-6.43771788322289,"P46776;E9PLL6",10,-0.379112900831876,0.713206069690641,0.882211076331347,0.0114530869934875,"Non-significant",0.0544274938718419,"RPL27A","60S ribosomal protein L27a","P46776;E9PLL6"
-0.0157102501050659,23.2640669747549,-0.342300217586912,0.741411505954782,0.89376349730876,-6.47882572958367,"Q9H0U4;P62820;E9PLD0;E7END7",18,-0.378374750498418,0.713735779376938,0.882713405010515,0.0157102501050694,"Non-significant",0.0541802781052056,"RAB1A","Ras-related protein Rab-1A","Q9H0U4;P62820;E9PLD0;E7END7"
0.119099476347058,14.0285945441635,0.354167496079022,0.732851882326999,0.889713582403451,-6.47431714041801,"P01011;G3V3A0",2,0.377996936120624,0.714006968148994,0.882743033163429,-0.119099476347062,"Non-significant",0.054165701315835,"SERPINA3","Alpha-1-antichymotrypsin","P01011;G3V3A0"
0.0131737416856126,20.6603932781879,0.48703059509242,0.639991118993346,0.843974669511111,-6.41383021282658,"Q6P587",8,0.378058520374643,0.713962761127309,0.882743033163429,-0.0131737416856161,"Non-significant",0.054165701315835,"FAHD1","Acylpyruvase FAHD1, mitochondrial","Q6P587"
0.0224881234754086,18.8923545382374,0.35280464516728,0.733832868534239,0.890227191882424,-6.47484246690939,"P21291;E9PS42",12,0.377376228853076,0.714452593115666,0.883141071047078,-0.0224881234754051,"Non-significant",0.0539699176186236,"CSRP1","Cysteine and glycine-rich protein 1","P21291;E9PS42"
0.0677475493973105,14.826416811491,0.365345499992391,0.724825945115154,0.885969680331214,-6.46993463064701,"Q5QP82;A0A0A0MQT4",3,0.376763570694778,0.714892551150437,0.883379080769211,-0.0677475493973123,"Non-significant",0.0538528894494505,"DCAF10","DDB1- and CUL4-associated factor 10","Q5QP82;A0A0A0MQT4"
0.0302674684696846,16.5239749660404,0.436206674705882,0.674829387677973,0.863325927646322,-6.43911667024928,"Q8IWL3;B0QYH2",4,0.376905947201838,0.714790298775977,0.883379080769211,-0.0302674684696811,"Non-significant",0.0538528894494505,"HSCB","Iron-sulfur cluster co-chaperone protein HscB","Q8IWL3;B0QYH2"
0.0100903854540704,22.3153352915636,0.337964790466802,0.744548306794123,0.895527503530272,-6.48043571154682,"O43399;A0A087WZ51",18,0.375600437917858,0.715728117385384,0.883547530571313,-0.0100903854540668,"Non-significant",0.0537700825922977,"TPD52L2","Tumor protein D54","O43399;A0A087WZ51"
0.0155995389247821,19.4424718652152,0.381382226947773,0.71337513784612,0.879127642692843,-6.46341799286083,"O75935;X6RLR1;A0A0A0MRV8;X6RCK5;X6RA56",10,0.374872043856903,0.716251581005142,0.883547530571313,-0.0155995389247856,"Non-significant",0.0537700825922977,"DCTN3","Dynactin subunit 3","O75935;X6RLR1;A0A0A0MRV8;X6RCK5;X6RA56"
-0.021652295139198,18.5292476716757,-0.41944566909958,0.686511455151907,0.868607453694997,-6.4468764020926,"O95721;C9JAF7",6,-0.374853339802269,0.716265024813747,0.883547530571313,0.0216522951392015,"Non-significant",0.0537700825922977,"SNAP29","Synaptosomal-associated protein 29","O95721;C9JAF7"
-0.0125622723786272,21.6345982214087,-0.317081139112662,0.75972906198747,0.90241693287681,-6.48791168755042,"P08237;P17858;A0A2R8Y891",40,-0.375058963750537,0.716117235295183,0.883547530571313,0.0125622723786343,"Non-significant",0.0537700825922977,"PFKL","ATP-dependent 6-phosphofructokinase, liver type","P08237;P17858;A0A2R8Y891"
0.0521461182450516,16.7715519349112,0.38371402045271,0.711716544642632,0.878954625539953,-6.46244802530915,"Q14642;Q5T1B5",3,0.37629454308197,0.715229441119263,0.883547530571313,-0.0521461182450516,"Non-significant",0.0537700825922977,"INPP5A","Inositol polyphosphate-5-phosphatase A","Q14642;Q5T1B5"
0.0316520903726705,17.7969310332683,0.352462091728884,0.734079522723905,0.890227191882424,-6.47497420003955,"Q8NHU6",9,0.375248573187173,0.71598096702642,0.883547530571313,-0.0316520903726669,"Non-significant",0.0537700825922977,"TDRD7","Tudor domain-containing protein 7","Q8NHU6"
0.052826354200711,16.0921426453544,0.380739313928301,0.713832727250502,0.879271953858859,-6.46368442871551,"Q8WV83;B8ZZV6;B8ZZY4",3,0.374955802596029,0.716191379467932,0.883547530571313,-0.052826354200711,"Non-significant",0.0537700825922977,"SLC35F5","Solute carrier family 35 member F5","Q8WV83;B8ZZV6;B8ZZY4"
-0.0270446776912365,19.112162422601,-0.470290880018373,0.651365886060116,0.85165300146749,-6.4224487621535,"Q9BTM9",4,-0.374851759298033,0.716266160828642,0.883547530571313,0.0270446776912401,"Non-significant",0.0537700825922977,"URM1","Ubiquitin-related modifier 1","Q9BTM9"
0.0191819020317148,18.1979673127586,0.343586511059461,0.740481831956268,0.893605708730921,-6.47834423296269,"Q9H089;H7C2X7",16,0.375880278552617,0.715527050234108,0.883547530571313,-0.0191819020317112,"Non-significant",0.0537700825922977,"LSG1","Large subunit GTPase 1 homolog","Q9H089;H7C2X7"
-0.0733692680051963,15.6764830929527,-0.371983865470172,0.720076677100769,0.882730830390965,-6.46726978967917,"Q9Y6Q9",2,-0.375943225519711,0.715481825646833,0.883547530571313,0.0733692680051909,"Non-significant",0.0537700825922977,"NCOA3","Nuclear receptor coactivator 3","Q9Y6Q9"
0.0292384930221843,19.1106403607956,0.440927727264454,0.671555750763187,0.861739373980218,-6.43687883912872,"Q15526;A0A087WYS9",4,0.374221222216494,0.716719428925352,0.883808771665194,-0.0292384930221772,"Non-significant",0.0536416924468569,"SURF1","Surfeit locus protein 1","Q15526;A0A087WYS9"
-0.0565004861994041,16.4548291587609,-0.373779617054055,0.718794176468896,0.882398008279935,-6.46654097496293,"Q9UBS3",3,-0.374040676541456,0.71684923756964,0.883808771665194,0.056500486199397,"Non-significant",0.0536416924468569,"DNAJB9","DnaJ homolog subfamily B member 9","Q9UBS3"
-0.0388456433996964,20.6645513577722,-0.345409513858187,0.73916503352895,0.89267334761208,-6.47765883416503,"Q9ULC4;A0A3B3IRV3",10,-0.374067354207478,0.716830056271012,0.883808771665194,0.0388456433996964,"Non-significant",0.0536416924468569,"MCTS1","Malignant T-cell-amplified sequence 1","Q9ULC4;A0A3B3IRV3"
0.0203342879634434,17.4074573588539,0.348018004548493,0.737282465704471,0.891601522940162,-6.47667200601809,"O15084;B4DIW9",13,0.373632341133217,0.717142857675124,0.884018150640093,-0.0203342879634398,"Non-significant",0.0535388179711906,"ANKRD28","Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A","O15084;B4DIW9"
-0.0142937605363151,18.9296480135812,-0.343437434883552,0.740589553961598,0.893605708730921,-6.47840012609761,"O43159;E9PPY3",15,-0.369939285366866,0.719800625479748,0.884555751958943,0.014293760536308,"Non-significant",0.0532747890910987,"RRP8","Ribosomal RNA-processing protein 8","O43159;E9PPY3"
0.0186006977028619,17.824538906779,0.387200312883512,0.709239836153883,0.878674821300292,-6.46098721823025,"P16870",8,0.3709580885867,0.719067029243587,0.884555751958943,-0.0186006977028654,"Non-significant",0.0532747890910987,"CPE","Carboxypeptidase E","P16870"
0.0394451779844331,18.0016482095044,0.416664023413703,0.688459101413907,0.868870409657508,-6.44813616808378,"P52657;A0A0B4J1Z5",3,0.370042759009111,0.719726104779898,0.884555751958943,-0.0394451779844296,"Non-significant",0.0532747890910987,"GTF2A2","Transcription initiation factor IIA subunit 2","P52657;A0A0B4J1Z5"
-0.0193674791737664,23.0192753253986,-0.526030144313384,0.613887570662753,0.828439588302345,-6.39265868980237,"P53999;D6R970;D6RC37",5,-0.370244944154296,0.719580502022609,0.884555751958943,0.0193674791737628,"Non-significant",0.0532747890910987,"SUB1","Activated RNA polymerase II transcriptional coactivator p15","P53999;D6R970;D6RC37"
-0.0249323088650293,16.7956405404015,-0.42043394680135,0.68582008926724,0.868607453694997,-6.44642690100104,"P54198",5,-0.370892008548645,0.719114601452146,0.884555751958943,0.0249323088650293,"Non-significant",0.0532747890910987,"HIRA","Protein HIRA","P54198"
0.0139670247293537,18.9555801231566,0.336546395902832,0.745575670464254,0.895541405639884,-6.48095811925169,"Q05048",18,0.372341118655516,0.718071653619288,0.884555751958943,-0.0139670247293502,"Non-significant",0.0532747890910987,"CSTF1","Cleavage stimulation factor subunit 1","Q05048"
0.0715983187033302,16.1665694126176,0.357003864235892,0.730811943578367,0.888596643809488,-6.47321755269938,"Q15390;H0YBZ4",3,0.371485366106364,0.718687478318299,0.884555751958943,-0.0715983187033302,"Non-significant",0.0532747890910987,"MTFR1","Mitochondrial fission regulator 1","Q15390;H0YBZ4"
-0.049563007948457,16.8170604598466,-0.415108224758555,0.689549527595378,0.869056331902328,-6.44883727781033,"Q6ICG6;B0QY18;B0QY16;B0QY20",2,-0.37193158795832,0.718366337240526,0.884555751958943,0.0495630079484535,"Non-significant",0.0532747890910987,"KIAA0930","Uncharacterized protein KIAA0930","Q6ICG6;B0QY18;B0QY16;B0QY20"
-0.0124865984350251,19.2667418798367,-0.334003350314302,0.747419003420079,0.895870875794532,-6.4818894096157,"Q6L8Q7;F6T1Q0",18,-0.369941796038455,0.71979881728186,0.884555751958943,0.0124865984350286,"Non-significant",0.0532747890910987,"PDE12","2',5'-phosphodiesterase 12","Q6L8Q7;F6T1Q0"
-0.0342122737742478,16.8412130324756,-0.376716180342452,0.716698986350057,0.880734376445664,-6.46534187391077,"Q86TW2;F8W9Q8;G3V426;G3V3J2",5,-0.372814552070833,0.717731049053169,0.884555751958943,0.0342122737742514,"Non-significant",0.0532747890910987,"ADCK1","AarF domain-containing protein kinase 1","Q86TW2;F8W9Q8;G3V426;G3V3J2"
0.0563465126163738,15.1499049112903,0.392042937661318,0.705805728948835,0.876396924086877,-6.45893703937551,"Q8N5Y2;A0A3B3IU53;A0A3B3IRI6;A0A3B3ITL5;A0A3B3IU80;A0A3B3ITF3;C9JKR8;A6NLU8;A0A3B3ITH5;A0A3B3IS72;A0A3B3IT59;A0A3F2YNX2",2,0.371233460690872,0.718868797627068,0.884555751958943,-0.0563465126163738,"Non-significant",0.0532747890910987,"MSL3","Male-specific lethal 3 homolog","Q8N5Y2;A0A3B3IU53;A0A3B3IRI6;A0A3B3ITL5;A0A3B3IU80;A0A3B3ITF3;C9JKR8;A6NLU8;A0A3B3ITH5;A0A3B3IS72;A0A3B3IT59;A0A3F2YNX2"
-0.12581769590571,13.8293686816547,-0.345037770416868,0.739433477856074,0.89284654470244,-6.47779888457667,"Q96C11;A0A0U1RRB9;C9J015;F2Z2V1;A0A0U1RQJ1",2,-0.369928161875744,0.719808636694219,0.884555751958943,0.12581769590571,"Non-significant",0.0532747890910987,"FGGY","FGGY carbohydrate kinase domain-containing protein","Q96C11;A0A0U1RRB9;C9J015;F2Z2V1;A0A0U1RQJ1"
0.0272415974633091,18.6356579091848,0.662447173049022,0.527286342877645,0.775364851052635,-6.3069019048188,"Q96NC0",3,0.371911198145036,0.718381010301574,0.884555751958943,-0.0272415974633056,"Non-significant",0.0532747890910987,"ZMAT2","Zinc finger matrin-type protein 2","Q96NC0"
-0.0594933077675606,16.2926800923739,-0.383811650960588,0.711647136407198,0.878954625539953,-6.46240728951033,"Q99622;F5GXW5;U3KQ07",2,-0.370263650296572,0.71956703147687,0.884555751958943,0.0594933077675535,"Non-significant",0.0532747890910987,"C12orf57","Protein C10","Q99622;F5GXW5;U3KQ07"
0.0705609434696921,14.8584022158542,0.368371559803302,0.722659416802508,0.884254779881204,-6.4687256162803,"Q9BPZ7;B1AMA6;B1AMA5;E9PGB8",2,0.370537399775713,0.719369912440841,0.884555751958943,-0.0705609434696903,"Non-significant",0.0532747890910987,"MAPKAP1","Target of rapamycin complex 2 subunit MAPKAP1","Q9BPZ7;B1AMA6;B1AMA5;E9PGB8"
-0.0160957239147557,19.7805784143463,-0.362819209633527,0.726636702439764,0.886084817643844,-6.47093660071952,"Q9NXA8",11,-0.37026721510576,0.719564464421182,0.884555751958943,0.0160957239147521,"Non-significant",0.0532747890910987,"SIRT5","NAD-dependent protein deacylase sirtuin-5, mitochondrial","Q9NXA8"
0.0173274744774261,18.8277882351472,0.366925948643114,0.72369407836117,0.885087330032023,-6.46930438721103,"Q9ULX6;M0R1Y5;M0R010;M0QYT7;V9GZ50",10,0.370173124373012,0.719632221364049,0.884555751958943,-0.0173274744774297,"Non-significant",0.0532747890910987,"AKAP8L","A-kinase anchor protein 8-like","Q9ULX6;M0R1Y5;M0R010;M0QYT7;V9GZ50"
-0.0191931895155157,19.4780779825639,-0.351090225392797,0.735067661509958,0.890796607339659,-6.47550052765127,"Q9Y3B8;F5GYG5;H0YG54;H0YGR4",12,-0.371801141139216,0.718460212397595,0.884555751958943,0.0191931895155122,"Non-significant",0.0532747890910987,"REXO2","Oligoribonuclease, mitochondrial","Q9Y3B8;F5GYG5;H0YG54;H0YGR4"
-0.0356889598695247,18.7293752828012,-0.560502571709776,0.591294674286668,0.815600986320538,-6.37268759453167,"F5GX28;A0A0C4DFL8;K7EQ54",2,-0.369222426580866,0.720316985672302,0.884639382744859,0.0356889598695211,"Non-significant",0.053233730433232,"KDM4B","[Histone H3]-trimethyl-L-lysine(9) demethylase","F5GX28;A0A0C4DFL8;K7EQ54"
0.0094357219587593,18.932276598048,0.299561885631328,0.772551355767963,0.907217436530016,-6.49382518852413,"O00267",37,0.369055197867237,0.720437463593674,0.884639382744859,-0.00943572195876285,"Non-significant",0.053233730433232,"SUPT5H","Transcription elongation factor SPT5","O00267"
-0.0179190556485658,19.1752006638795,-0.466342683353624,0.65406322254361,0.852821508497663,-6.42444015204955,"P49789;E9PBZ0",6,-0.369147688710018,0.720370828670905,0.884639382744859,0.0179190556485622,"Non-significant",0.053233730433232,"FHIT","Bis(5'-adenosyl)-triphosphatase","P49789;E9PBZ0"
-0.0107795066915699,20.6148480838156,-0.326476070675147,0.752885367187698,0.899055920917618,-6.48460578325334,"Q13347",20,-0.3695551027119,0.720077337310275,0.884639382744859,0.0107795066915699,"Non-significant",0.053233730433232,"EIF3I","Eukaryotic translation initiation factor 3 subunit I","Q13347"
-0.0954061702305857,15.2651267470672,-0.351232681994279,0.734965027038428,0.890796607339659,-6.47544596540619,"Q9HAD4;H0YAA3;D6RJA5",2,-0.368973812017539,0.720496099992172,0.884639382744859,0.095406170230584,"Non-significant",0.053233730433232,"WDR41","WD repeat-containing protein 41","Q9HAD4;H0YAA3;D6RJA5"
-0.00756771311275273,19.1447702377875,-0.293590481937486,0.776939254420063,0.909115819107123,-6.49576585908917,"Q8N392",28,-0.368303926031199,0.720978808561109,0.885079881714781,0.00756771311275628,"Non-significant",0.0530175308588542,"ARHGAP18","Rho GTPase-activating protein 18","Q8N392"
-0.00720533345541696,23.8322816832452,-0.272281337159488,0.792666766720584,0.916439020373044,-6.50237954955927,"P29401;E9PFF2",52,-0.367577492160109,0.721502411658718,0.885189424208653,0.00720533345542052,"Non-significant",0.0529637834425441,"TKT","Transketolase","P29401;E9PFF2"
0.0314562302552517,19.1842880542323,0.493115323733692,0.635881481636495,0.841361804774173,-6.41062735986061,"P47224",3,0.367492232011437,0.721563875972352,0.885189424208653,-0.0314562302552481,"Non-significant",0.0529637834425441,"RABIF","Guanine nucleotide exchange factor MSS4","P47224"
0.0195352623081853,19.1039021009974,0.510976625155489,0.623896314670732,0.834674588552708,-6.40101089263496,"Q5TA45;C9J979;E9PKA4;Q96HV7;A0A087WXT8;E9PMA2;E9PNS4;E9PJG0;H0YE15",5,0.367622741145515,0.721469792375422,0.885189424208653,-0.0195352623081853,"Non-significant",0.0529637834425441,"INTS11","Integrator complex subunit 11","Q5TA45;C9J979;E9PKA4;Q96HV7;A0A087WXT8;E9PMA2;E9PNS4;E9PJG0;H0YE15"
0.0366916442559102,17.0218301561767,0.53005615449334,0.611225308118452,0.826346066882595,-6.39038675723489,"Q8IXH6",2,0.367811549821741,0.72133368956339,0.885189424208653,-0.0366916442559138,"Non-significant",0.0529637834425441,"TP53INP2","Tumor protein p53-inducible nuclear protein 2","Q8IXH6"
-0.0592524403567616,17.0557013465199,-0.380197932380399,0.714218148749629,0.879278022252374,-6.46390845261459,"Q9BXC9;H3BRL0;J3QLW0",2,-0.367236348035318,0.721748356181591,0.885263657075359,0.059252440356758,"Non-significant",0.0529273646018013,"BBS2","Bardet-Biedl syndrome 2 protein","Q9BXC9;H3BRL0;J3QLW0"
-0.00949371178787572,19.3316510610615,-0.293550381815761,0.776968750036518,0.909115819107123,-6.49577876236707,"O15027;A0A3F2YNX0;X6RGP5;A0A3F2YNZ0;F1T0I1",50,-0.366277068035173,0.722440120093841,0.88535915974896,0.00949371178787928,"Non-significant",0.0528805152290287,"SEC16A","Protein transport protein Sec16A","O15027;A0A3F2YNX0;X6RGP5;A0A3F2YNZ0;F1T0I1"
0.0362952719092462,18.2878506179495,0.363579304060903,0.726091698338805,0.885969680331214,-6.47063583986597,"O60238",5,0.365924967566791,0.722694096369793,0.88535915974896,-0.0362952719092426,"Non-significant",0.0528805152290287,"BNIP3L","BCL2/adenovirus E1B 19 kDa protein-interacting protein 3-like","O60238"
-0.0175900869755026,18.3474770985991,-0.414000238277148,0.690326567186493,0.869646214856734,-6.44933505750808,"Q96B97;Q5VSN0;Q5JPT2",7,-0.36596507305412,0.722665165769415,0.88535915974896,0.0175900869755097,"Non-significant",0.0528805152290287,"SH3KBP1","SH3 domain-containing kinase-binding protein 1","Q96B97;Q5VSN0;Q5JPT2"
-0.0185966452745419,17.3135294944162,-0.346152738315573,0.738628449559401,0.89243593838183,-6.4773783943559,"Q96F07;H7C229;E7EW33;E7EVJ5",12,-0.366086427324391,0.722577628158602,0.88535915974896,0.0185966452745419,"Non-significant",0.0528805152290287,"CYFIP2","Cytoplasmic FMR1-interacting protein 2","Q96F07;H7C229;E7EW33;E7EVJ5"
-0.0413843092900912,16.6450662200579,-0.530891105600776,0.610673957984691,0.826108261732731,-6.3899135719561,"Q9BRN9;B3KT51",1,-0.366505523630708,0.722275350187574,0.88535915974896,0.0413843092900912,"Non-significant",0.0528805152290287,"TM2D3","TM2 domain-containing protein 3","Q9BRN9;B3KT51"
-0.037197408433105,16.8675918672931,-0.425357442524674,0.682380521351303,0.867060374193888,-6.44417251124743,"Q9UHD4",3,-0.36690380192422,0.721988134458486,0.88535915974896,0.0371974084331121,"Non-significant",0.0528805152290287,"CIDEB","Cell death activator CIDE-B","Q9UHD4"
-0.02595188092846,18.1666927785701,-0.354751537326964,0.732431648041223,0.889505850112649,-6.47409141564214,"Q9Y3Q8",8,-0.366100456603552,0.722567508561466,0.88535915974896,0.02595188092846,"Non-significant",0.0528805152290287,"TSC22D4","TSC22 domain family protein 4","Q9Y3Q8"
0.0107309283395658,21.4776658612671,0.309732823025742,0.765097836097458,0.904786397076443,-6.49043193383216,"P07686",28,0.365023888860211,0.723344223127726,0.885491448951798,-0.0107309283395622,"Non-significant",0.0528156283654701,"HEXB","Beta-hexosaminidase subunit beta","P07686"
0.0542089960483771,17.4514359054142,0.388639674584088,0.708218374360266,0.878232355564381,-6.46038040357498,"Q6ZNL6;B7ZM68",2,0.365087770801333,0.723298124711995,0.885491448951798,-0.0542089960483771,"Non-significant",0.0528156283654701,"FGD5","FYVE, RhoGEF and PH domain-containing protein 5","Q6ZNL6;B7ZM68"
-0.0249354775991435,16.5767708276184,-0.381257273018265,0.713464063292069,0.879127642692843,-6.46346981008125,"Q8NB49;A0A067XG54",6,-0.365013081074969,0.72335202234596,0.885491448951798,0.0249354775991506,"Non-significant",0.0528156283654701,"ATP11C","Phospholipid-transporting ATPase IG","Q8NB49;A0A067XG54"
-0.0160819390231985,20.4027939736682,-0.332116204680149,0.748788035624732,0.896862690774272,-6.48257607130755,"Q96C36;A0A087WTV6;A0A087WZR9",17,-0.364935375608724,0.723408097903944,0.885491448951798,0.016081939023195,"Non-significant",0.0528156283654701,"PYCR2","Pyrroline-5-carboxylate reductase 2","Q96C36;A0A087WTV6;A0A087WZR9"
0.0166516863778199,18.1359192301242,0.394241240880017,0.704249200450739,0.876085810170892,-6.45799829470986,"Q9NT62",8,0.364915992859528,0.723422085588124,0.885491448951798,-0.0166516863778199,"Non-significant",0.0528156283654701,"ATG3","Ubiquitin-like-conjugating enzyme ATG3","Q9NT62"
-0.0199931160164084,17.2928682709332,-0.352367569377033,0.734147588992521,0.890227191882424,-6.47501052798414,"Q9BV20",10,-0.364590345797059,0.723657107025779,0.885627318127008,0.0199931160164049,"Non-significant",0.0527489956423948,"MRI1","Methylthioribose-1-phosphate isomerase","Q9BV20"
-0.0394387379810723,18.4454906062468,-0.56801540375128,0.586432558571006,0.812359825558788,-6.36818037625969,"S4R341",1,-0.364389727027381,0.723801909978038,0.885652748312743,0.0394387379810688,"Non-significant",0.052736525350939,"NOLC1","Nucleolar and coiled-body phosphoprotein 1","S4R341"
0.0331371176746345,18.8580791895745,0.394529111374351,0.7040454817329,0.876039167983035,-6.45787499214656,"Q96AG3",4,0.363804383521793,0.724224466300879,0.886017973934311,-0.0331371176746309,"Non-significant",0.0525574678405881,"SLC25A46","Solute carrier family 25 member 46","Q96AG3"
-0.0425049721938393,18.7002482496719,-0.439014170150527,0.672881733311065,0.861912959042012,-6.43778864293488,"Q9H1C7",2,-0.362734193133865,0.724997285196301,0.886811513118668,0.0425049721938393,"Non-significant",0.0521686772496447,"CYSTM1","Cysteine-rich and transmembrane domain-containing protein 1","Q9H1C7"
-0.00815124768213593,24.8919466446589,-0.293090567914528,0.77730699358959,0.909169604999809,-6.49592659659347,"PRDX1_HUMAN;Q06830;A0A0A0MSI0",29,-0.362257929430813,0.725341316042356,0.887080379835325,0.00815124768213948,"Non-significant",0.0520370262366719,"PRDX1","Peroxiredoxin-1","PRDX1_HUMAN;Q06830;A0A0A0MSI0"
-0.0313623566262038,17.4335262033244,-0.334337544375424,0.747176662060761,0.895870875794532,-6.48176741536287,"O94915;A0A6E1XQM6;A0A669KB90;F2Z2S2",11,-0.361554536771561,0.725849532993097,0.887132863726203,0.0313623566262073,"Non-significant",0.052011332071344,"FRYL","Protein furry homolog-like","O94915;A0A6E1XQM6;A0A669KB90;F2Z2S2"
0.0727372985829646,16.4065906133695,0.354767551197168,0.732420126970839,0.889505850112649,-6.47408522141339,"P35858",2,0.360667348961396,0.726490747545624,0.887132863726203,-0.0727372985829717,"Non-significant",0.052011332071344,"IGFALS","Insulin-like growth factor-binding protein complex acid labile subunit","P35858"
