"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","HBV_vs_HBV.myr","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
-0.0209842548023502,17.6603075049953,-0.27104029050803,0.793378171718433,0.923216796613056,-6.63901738387426,"Q14653",4,-0.263341943260733,0.797852657691114,0.924750936210285,0.0209842548023538,"Non-significant",0.0339752203361642,"IRF3","Interferon regulatory factor 3","Q14653"
0.010727635004077,19.2486222724757,0.270228864784117,0.793980015471812,0.923336876733957,-6.63925894184506,"Q6PKG0",8,0.263673762585733,0.797604365213935,0.924750936210285,-0.010727635004077,"Non-significant",0.0339752203361642,"LARP1","La-related protein 1","Q6PKG0"
0.0410140702671882,16.1433650149747,0.261526012518875,0.80044421311959,0.925147263504653,-6.64180503359847,"Q9C0A0",2,0.263616394779858,0.797647290471312,0.924750936210285,-0.0410140702671846,"Non-significant",0.0339752203361642,"CNTNAP4","Contactin-associated protein-like 4","Q9C0A0"
0.0097144018122215,18.8800738229975,0.244481766659006,0.813151384489266,0.9282754765947,-6.64655408190332,"Q9UBE0",13,0.263276119431673,0.797901914918627,0.924750936210285,-0.0097144018122215,"Non-significant",0.0339752203361642,"SAE1","SUMO-activating enzyme subunit 1","Q9UBE0"
0.0296697733812614,16.5884588641988,0.263477906883996,0.798992958552715,0.924856688522371,-6.64124110965672,"Q9UKZ1",3,0.2631494679038,0.797996693306354,0.924750936210285,-0.029669773381265,"Non-significant",0.0339752203361642,"CNOT11","CCR4-NOT transcription complex subunit 11","Q9UKZ1"
-0.0249791375487547,18.1436004605103,-0.598669078728603,0.566329594840366,0.815611247210445,-6.48511094407087,"P69891",1,-0.262676241571881,0.798350858067665,0.924920568614239,0.0249791375487582,"Non-significant",0.0338955624974573,"HBE1;HBG1;HBG2","Hemoglobin subunit epsilon","P69891"
0.0347244079125471,15.5530153048862,0.314510810408893,0.761361834268614,0.908790871152,-6.62504095191345,"Q9Y324",1,0.262096839470832,0.798784550980287,0.925243255146746,-0.0347244079125471,"Non-significant",0.0337440721482531,"FCF1","rRNA-processing protein FCF1 homolog","Q9Y324"
0.0406369490941678,15.8842747829309,0.259548455596196,0.801915393029622,0.925861663095047,-6.64237217053544,"Q9Y2K7",2,0.261548600712775,0.799194984060397,0.925538879384764,-0.0406369490941678,"Non-significant",0.0336053329914563,"KDM2A","Lysine-specific demethylase 2A","Q9Y2K7"
0.00632174030215893,21.1600439573128,0.220341915601774,0.831249357303086,0.936967922524076,-6.6527406533948,"O43615",23,0.26050098499123,0.799979449720044,0.926267467704975,-0.00632174030215893,"Non-significant",0.0332635889382816,"TIMM44","Mitochondrial import inner membrane translocase subunit TIM44","O43615"
0.0262634140252089,19.4238985389728,0.266827251134168,0.79650463176813,0.9240383500454,-6.64026385216651,"A8MWD9",3,0.259093265442057,0.801033934427883,0.926519501417527,-0.0262634140252089,"Non-significant",0.0331454352021922,"SNRPG;SNRPGP15","Putative small nuclear ribonucleoprotein G-like protein 15","A8MWD9"
0.0602808061845685,19.5014335144103,0.252880363376447,0.806882232478959,0.926051411771983,-6.64425329998211,"F8VZY6",1,0.259640254712033,0.800624149312548,0.926519501417527,-0.0602808061845685,"Non-significant",0.0331454352021922,"CDK17","Cyclin-dependent kinase 17 (Fragment)","F8VZY6"
-0.00798403208680298,22.089285276805,-0.222080242561086,0.829942362157131,0.936236531506427,-6.65231633844163,"Q14165",26,-0.258859226877926,0.801209287346247,0.926519501417527,0.00798403208680298,"Non-significant",0.0331454352021922,"MLEC","Malectin","Q14165"
-0.0235119890851365,18.6379240269888,-0.333868899292977,0.747256714397117,0.901333674731479,-6.61816600799881,"Q8NC96",2,-0.259412283117639,0.800794929862054,0.926519501417527,0.0235119890851401,"Non-significant",0.0331454352021922,"NECAP1","Adaptin ear-binding coat-associated protein 1","Q8NC96"
-0.0247917710946801,18.457227564377,-0.255984313062492,0.804569023465864,0.925992204760751,-6.64338363514662,"Q9C0H9",4,-0.259789350182974,0.800512463292897,0.926519501417527,0.0247917710946872,"Non-significant",0.0331454352021922,"SRCIN1","SRC kinase signaling inhibitor 1","Q9C0H9"
0.0112568257878678,19.3020780680346,0.243622193457771,0.813793836319305,0.9282754765947,-6.64678524572262,"Q9H2K8",11,0.258758490399204,0.801284767534829,0.926519501417527,-0.0112568257878678,"Non-significant",0.0331454352021922,"TAOK3","Serine/threonine-protein kinase TAO3","Q9H2K8"
0.0157864913775256,16.3844485058602,0.272009840766102,0.792659239141516,0.922808872120434,-6.63872782119625,"Q9Y4B6",5,0.258791246954714,0.801260223349174,0.926519501417527,-0.0157864913775256,"Non-significant",0.0331454352021922,"DCAF1","DDB1- and CUL4-associated factor 1","Q9Y4B6"
0.015772650974867,18.1546378155178,0.271363452366789,0.793138520021029,0.923186608410189,-6.63892098212264,"Q13243",5,0.258278096601325,0.801644748378213,0.926756036172796,-0.0157726509748706,"Non-significant",0.0330345766304733,"SRSF5","Serine/arginine-rich splicing factor 5","Q13243"
0.0122180965688443,18.286920608056,0.279741178599374,0.786933999171289,0.9207513403372,-6.63638253285129,"E9PLP0",6,0.25807008531647,0.801800635861483,0.926756579112624,-0.0122180965688514,"Non-significant",0.0330343221992174,"CARS1","Cysteine--tRNA ligase, cytoplasmic","E9PLP0"
0.0278532797674451,16.302631979684,0.288646939962185,0.780356209096034,0.918489085369612,-6.63360119337545,"O60687",2,0.256854232324601,0.802712001821605,0.927450429541218,-0.027853279767438,"Non-significant",0.0327092933053953,"SRPX2","Sushi repeat-containing protein SRPX2","O60687"
-0.0335828534615956,17.8462790265429,-0.266900498122472,0.796450242073648,0.9240383500454,-6.64024234505047,"Q6ZQQ6",2,-0.257042527278301,0.802570841259848,0.927450429541218,0.0335828534615921,"Non-significant",0.0327092933053953,"WDR87","WD repeat-containing protein 87","Q6ZQQ6"
0.0210157677710647,17.3237571991467,0.261718218407857,0.800301269093725,0.925147263504653,-6.6417496860159,"Q9Y2Z2",4,0.256379555206514,0.803067889973446,0.92768187290036,-0.0210157677710647,"Non-significant",0.0326009295254778,"MTO1","Protein MTO1 homolog, mitochondrial","Q9Y2Z2"
-0.00766264011385331,23.2497946057707,-0.212922969466265,0.836833695957658,0.939389933922348,-6.65451454627165,"Q9UJS0",55,-0.25605422227148,0.803311835083222,0.927783938136984,0.00766264011384976,"Non-significant",0.0325531502898365,"SLC25A13","Calcium-binding mitochondrial carrier protein Aralar2","Q9UJS0"
0.00715126492599083,18.4117884752865,0.224247663113315,0.828313537054909,0.935908820977765,-6.65178267364135,"Q9P1Y5",19,0.255149531886954,0.803990318141574,0.928387735685167,-0.00715126492599438,"Non-significant",0.032270605354678,"CAMSAP3","Calmodulin-regulated spectrin-associated protein 3","Q9P1Y5"
0.0413241239403099,21.3467648987198,0.249646605150054,0.809294342042752,0.92619629718818,-6.64514823501574,"Q9BVC6",2,0.253894720124106,0.804931663048174,0.929043891235072,-0.0413241239403064,"Non-significant",0.0319637679537017,"TMEM109","Transmembrane protein 109","Q9BVC6"
0.0172952658220318,17.8618080830748,0.277082223743426,0.78890147772416,0.920951353106728,-6.63719639169047,"Q9H000",4,0.253874032284817,0.804947185580734,0.929043891235072,-0.0172952658220318,"Non-significant",0.0319637679537017,"MKRN2","Probable E3 ubiquitin-protein ligase makorin-2","Q9H000"
-0.0102598528260138,19.0742963332522,-0.260556623294179,0.801165272773528,0.925304768845351,-6.64208356997384,"Q9NRG7",8,-0.253769049590575,0.805025957741341,0.929043891235072,0.0102598528260174,"Non-significant",0.0319637679537017,"SDR39U1","Epimerase family protein SDR39U1","Q9NRG7"
0.0304347408170571,17.8189831580314,0.328493570432085,0.751163488497179,0.90306207296546,-6.62011507937973,"A0A087X2D8",1,0.251741337263297,0.806547871241184,0.93008024680162,-0.0304347408170536,"Non-significant",0.0314795791453771,"SPAG9","C-Jun-amino-terminal kinase-interacting protein 4","A0A087X2D8"
0.0143474918701116,20.0306110473419,0.441514089136325,0.670796268263984,0.869178215484167,-6.57272714864118,"P03905",3,0.251865042203822,0.806454999164089,0.93008024680162,-0.0143474918701152,"Non-significant",0.0314795791453771,"MT-ND4","NADH-ubiquinone oxidoreductase chain 4","P03905"
-0.0106413707019897,21.5906501851016,-0.255546475091642,0.804895196909114,0.925992204760751,-6.64350694057942,"P14854",8,-0.251940135427461,0.806398624114542,0.93008024680162,0.010641370701979,"Non-significant",0.0314795791453771,"COX6B1","Cytochrome c oxidase subunit 6B1","P14854"
0.0198812509105899,20.7882738128586,0.395260772828631,0.703215333891123,0.884152363362711,-6.59373724292552,"Q8NF91",2,0.251756432710896,0.806536538091559,0.93008024680162,-0.0198812509105863,"Non-significant",0.0314795791453771,"SYNE1","Nesprin-1","Q8NF91"
0.0225453902175374,17.2598181158,0.247785492643192,0.810683564242548,0.927317493492867,-6.64565815543352,"O94992",4,0.248815943998325,0.808745045728095,0.930095683770386,-0.0225453902175374,"Non-significant",0.0314723710203369,"HEXIM1","Protein HEXIM1","O94992"
0.0247317859481093,18.492292815683,0.252599116766452,0.807091931406842,0.926051411771983,-6.64433158414715,"O95070",3,0.244975334742981,0.811632273157792,0.930095683770386,-0.0247317859481058,"Non-significant",0.0314723710203369,"YIF1A","Protein YIF1A","O95070"
0.00602366860012893,20.6820702590369,0.206454172383409,0.841710936313231,0.940847054698883,-6.65601225092284,"P09543",25,0.246339329598349,0.81060652874061,0.930095683770386,-0.00602366860012893,"Non-significant",0.0314723710203369,"CNP","2',3'-cyclic-nucleotide 3'-phosphodiesterase","P09543"
0.0132829681893654,19.5955416081976,0.24318110289585,0.814123569411183,0.9282754765947,-6.64690355633293,"P0DMM9",7,0.245320073220168,0.811372989097539,0.930095683770386,-0.0132829681893689,"Non-significant",0.0314723710203369,"SULT1A3;SULT1A4","Sulfotransferase 1A3","P0DMM9"
0.00889523241073675,20.4983568639722,0.235224350720793,0.82007829929935,0.931985305645517,-6.64900146689306,"P25774",11,0.244981498912987,0.811627636762668,0.930095683770386,-0.00889523241073675,"Non-significant",0.0314723710203369,"CTSS","Cathepsin S","P25774"
-0.0157533726737,23.1817583099126,-0.226027657164448,0.826976527472143,0.935368177791424,-6.65134057574316,"P28845",17,-0.250926639071363,0.807159588996529,0.930095683770386,0.0157533726737,"Non-significant",0.0314723710203369,"HSD11B1","Corticosteroid 11-beta-dehydrogenase isozyme 1","P28845"
0.0061297312679649,19.6550458290506,0.205678186317284,0.842296497348457,0.940847054698883,-6.65618884396856,"P42566",25,0.244604256449405,0.811911394723796,0.930095683770386,-0.00612973126796845,"Non-significant",0.0314723710203369,"EPS15","Epidermal growth factor receptor substrate 15","P42566"
-0.0312782420921245,18.8616235497738,-0.303695595336861,0.769284371209842,0.913065825144165,-6.62870770484124,"Q14031",1,-0.245261188102805,0.811417275959126,0.930095683770386,0.0312782420921209,"Non-significant",0.0314723710203369,"COL4A6","Collagen alpha-6(IV) chain","Q14031"
0.0135714638781721,19.9010395542155,0.240907323470604,0.815823938478755,0.92909819426066,-6.64751008632122,"Q15369",7,0.244281873877335,0.812153910401281,0.930095683770386,-0.0135714638781685,"Non-significant",0.0314723710203369,"ELOC","Elongin-C","Q15369"
-0.0442387536020519,16.3756123480732,-0.242338624520535,0.814753466160686,0.92845353825619,-6.64712894160032,"Q30154",2,-0.249989804112575,0.80786318294918,0.930095683770386,0.0442387536020519,"Non-significant",0.0314723710203369,"HLA-DRB5","HLA class II histocompatibility antigen, DR beta 5 chain","Q30154"
0.0379786599004532,16.6738556997223,0.244742115308215,0.812956827635714,0.9282754765947,-6.64648390853376,"Q3ZAQ7",2,0.246245306335194,0.810677223521646,0.930095683770386,-0.0379786599004532,"Non-significant",0.0314723710203369,"VMA21","Vacuolar ATPase assembly integral membrane protein VMA21","Q3ZAQ7"
0.0124639848989787,18.11015083392,0.226354974549967,0.826730734544192,0.935368177791424,-6.65125890431665,"Q562E7",12,0.245387608868267,0.811322197129359,0.930095683770386,-0.0124639848989787,"Non-significant",0.0314723710203369,"WDR81","WD repeat-containing protein 81","Q562E7"
-0.0374900078600326,17.7606383836319,-0.276317024474012,0.789467983323816,0.921251973495091,-6.637429193813,"Q5SXM8",1,-0.249284634028778,0.808392908233037,0.930095683770386,0.0374900078600362,"Non-significant",0.0314723710203369,"DNLZ","DNL-type zinc finger protein","Q5SXM8"
-0.0395776902947631,22.2602926903936,-0.262184661533305,0.799954407552712,0.925147263504653,-6.64161520302615,"Q629K1",1,-0.244590034952012,0.811922092552411,0.930095683770386,0.0395776902947631,"Non-significant",0.0314723710203369,"TRIQK","Triple QxxK/R motif-containing protein","Q629K1"
-0.00776178316903042,21.0906314903049,-0.211222995441127,0.838114694826813,0.940120000988015,-6.65491256146676,"Q6DD88",31,-0.248468447901283,0.809006156550972,0.930095683770386,0.00776178316903042,"Non-significant",0.0314723710203369,"ATL3","Atlastin-3","Q6DD88"
-0.0265095122680101,17.594836632622,-0.286779766833902,0.78173375808951,0.918854090515342,-6.63419139612576,"Q6PML9",2,-0.251222356767204,0.806937532894382,0.930095683770386,0.0265095122680137,"Non-significant",0.0314723710203369,"SLC30A9","Zinc transporter 9","Q6PML9"
0.00920320947638231,18.8710867113549,0.216396755364713,0.834217679152814,0.937688976585906,-6.65369142490214,"Q709C8",32,0.250872415000654,0.807200308121766,0.930095683770386,-0.00920320947637876,"Non-significant",0.0314723710203369,"VPS13C","Vacuolar protein sorting-associated protein 13C","Q709C8"
0.00870787483771451,19.2277798038534,0.23686141683657,0.81885210654031,0.931124163100661,-6.64857544973432,"Q7L5N1",11,0.245855407969972,0.810970401826428,0.930095683770386,-0.00870787483771451,"Non-significant",0.0314723710203369,"COPS6","COP9 signalosome complex subunit 6","Q7L5N1"
-0.0101814745025663,19.9675326096344,-0.263372624772199,0.799071215708076,0.924856688522371,-6.64127163190957,"Q86V81",7,-0.245568882014548,0.811185870438485,0.930095683770386,0.0101814745025735,"Non-significant",0.0314723710203369,"ALYREF","THO complex subunit 4","Q86V81"
0.0185207053356109,17.1743875693025,0.447617078936036,0.666571253709045,0.867666279589631,-6.56978971480519,"Q86YN1",2,0.248156865179435,0.809240302864402,0.930095683770386,-0.0185207053356145,"Non-significant",0.0314723710203369,"DOLPP1","Dolichyldiphosphatase 1","Q86YN1"
-0.0332844508006005,22.8683118653281,-0.29437532491919,0.776135153355108,0.91642639072291,-6.63176710282427,"Q8IYT4",1,-0.247833150919562,0.80948358675188,0.930095683770386,0.0332844508005969,"Non-significant",0.0314723710203369,"KATNAL2","Katanin p60 ATPase-containing subunit A-like 2","Q8IYT4"
-0.0352267526362482,17.6065122253212,-0.254500073024078,0.805674893834339,0.926029181174665,-6.64380079119732,"Q8WUH6",2,-0.250477901662565,0.807496582992247,0.930095683770386,0.0352267526362517,"Non-significant",0.0314723710203369,"TMEM263","Transmembrane protein 263","Q8WUH6"
-0.0233052736166925,18.1817078934352,-0.606820947937699,0.561172892927831,0.813980530413197,-6.47990074892716,"Q96B36",1,-0.248062879183886,0.809310934796746,0.930095683770386,0.0233052736166925,"Non-significant",0.0314723710203369,"AKT1S1","Proline-rich AKT1 substrate 1","Q96B36"
0.0111288796565603,19.7931516267135,0.243823440078386,0.813643409476758,0.9282754765947,-6.64673119662563,"Q9BRP8",9,0.250437151034359,0.807527188065034,0.930095683770386,-0.0111288796565638,"Non-significant",0.0314723710203369,"PYM1","Partner of Y14 and mago","Q9BRP8"
-0.0205106957902714,19.4761220078443,-0.237509398371423,0.818366903270339,0.930749922601761,-6.64840601973703,"Q9BX93",5,-0.244251900754798,0.812176459062955,0.930095683770386,0.020510695790275,"Non-significant",0.0314723710203369,"PLA2G12B","Group XIIB secretory phospholipase A2-like protein","Q9BX93"
0.0384450314788403,15.9814050173584,0.265204895778351,0.797709618984569,0.924431748908121,-6.64073872978935,"Q9BZF3",1,0.244423748842428,0.81204718088422,0.930095683770386,-0.0384450314788367,"Non-significant",0.0314723710203369,"OSBPL6","Oxysterol-binding protein-related protein 6","Q9BZF3"
-0.0155661507550136,17.4825517162103,-0.355585048874253,0.731553863239246,0.894918602992937,-6.60997947660074,"Q9BZG8",3,-0.24781026138229,0.809500789942527,0.930095683770386,0.0155661507550136,"Non-significant",0.0314723710203369,"DPH1","2-(3-amino-3-carboxypropyl)histidine synthase subunit 1","Q9BZG8"
0.0242905278593,17.0835313402207,0.254928324507551,0.805355766213835,0.925992204760751,-6.64368067292962,"Q9C037",3,0.245633844967376,0.811137016591036,0.930095683770386,-0.0242905278592964,"Non-significant",0.0314723710203369,"TRIM4","E3 ubiquitin-protein ligase TRIM4","Q9C037"
-0.00681455155269717,20.0946687960013,-0.214767974728385,0.835443998615969,0.938713503626724,-6.65407900697826,"Q9H7Z7",21,-0.247901458859705,0.809432248888106,0.930095683770386,0.00681455155269717,"Non-significant",0.0314723710203369,"PTGES2","Prostaglandin E synthase 2","Q9H7Z7"
-0.135252210859829,16.5542683464912,-0.22870458233251,0.824966940732981,0.934421876902551,-6.65066921311681,"Q9H8G2",1,-0.250100693730848,0.807779891743055,0.930095683770386,0.135252210859825,"Non-significant",0.0314723710203369,"CAAP1","Caspase activity and apoptosis inhibitor 1","Q9H8G2"
0.0125973320266191,19.7290790130981,0.234089243401328,0.820928826383349,0.932418779375983,-6.64929514839244,"Q9NP80",10,0.248657309891813,0.808864241354858,0.930095683770386,-0.0125973320266191,"Non-significant",0.0314723710203369,"PNPLA8","Calcium-independent phospholipase A2-gamma","Q9NP80"
0.0225480786790158,18.5293316082188,0.312667953471078,0.762709700880628,0.909789547179672,-6.62567459082253,"Q9NWX6",2,0.245854970677114,0.810970730659641,0.930095683770386,-0.0225480786790158,"Non-significant",0.0314723710203369,"THG1L","Probable tRNA(His) guanylyltransferase","Q9NWX6"
-0.0162600158424446,19.2634774289458,-0.340670314802708,0.742324640854191,0.89986508343878,-6.61565581633278,"Q9NZZ3",3,-0.249701975603097,0.80807938798744,0.930095683770386,0.0162600158424482,"Non-significant",0.0314723710203369,"CHMP5","Charged multivesicular body protein 5","Q9NZZ3"
0.0511906118501884,17.6104566903961,0.22970145041289,0.824218936106864,0.934063771984736,-6.65041720978288,"Q9Y287",3,0.247343192603022,0.809851850256754,0.930095683770386,-0.0511906118501848,"Non-significant",0.0314723710203369,"ITM2B","Integral membrane protein 2B","Q9Y287"
0.014378461349402,19.26944058822,0.242288736247465,0.814790770701768,0.92845353825619,-6.64714226387581,"Q9Y3B8",7,0.247681378758002,0.809597656824117,0.930095683770386,-0.014378461349402,"Non-significant",0.0314723710203369,"REXO2","Oligoribonuclease, mitochondrial","Q9Y3B8"
-0.0155663762214751,18.7991609453086,-0.253198619261858,0.80664495936703,0.926051411771983,-6.64416461106365,"Q9Y6G5",5,-0.244415677567409,0.812053252623724,0.930095683770386,0.0155663762214715,"Non-significant",0.0314723710203369,"COMMD10","COMM domain-containing protein 10","Q9Y6G5"
0.0329296071669241,16.3297201207427,0.249848407530247,0.809143750527677,0.92619629718818,-6.64509271818311,"Q9Y580",2,0.243270618028153,0.812914774107297,0.930762442012637,-0.0329296071669205,"Non-significant",0.03116114961796,"RBM7","RNA-binding protein 7","Q9Y580"
0.0338499850142711,16.6848896940294,0.246817172602945,0.811406647955464,0.927788656137762,-6.6459219772182,"O43293",2,0.242440900321602,0.813539202911629,0.930762522440914,-0.0338499850142782,"Non-significant",0.0311611120900651,"DAPK3","Death-associated protein kinase 3","O43293"
-0.00787915573711828,21.2437128568378,-0.231240853521386,0.823064214975383,0.93377700036115,-6.65002593260609,"P04632",12,-0.242449197928942,0.813532957616582,0.930762522440914,0.00787915573712183,"Non-significant",0.0311611120900651,"CAPNS1","Calpain small subunit 1","P04632"
-0.102399988027273,14.1595485635996,-0.224137589749571,0.82839623631069,0.935908820977765,-6.65180989934789,"P46821",1,-0.242975807426391,0.813136626800317,0.930762522440914,0.102399988027273,"Non-significant",0.0311611120900651,"MAP1B","Microtubule-associated protein 1B","P46821"
0.010707193360048,20.5689623265944,0.272533271210319,0.792271197497266,0.922537229188869,-6.63857107359418,"P61960",6,0.242786238977469,0.813279291233241,0.930762522440914,-0.0107071933600515,"Non-significant",0.0311611120900651,"UFM1","Ubiquitin-fold modifier 1","P61960"
-0.0375311681316752,15.6093508315071,-0.239651595294697,0.81676344003246,0.929990527575627,-6.64784264573074,"O15270",2,-0.241508903834899,0.81424076904384,0.931207845379444,0.0375311681316752,"Non-significant",0.0309533737695216,"SPTLC2","Serine palmitoyltransferase 2","O15270"
-0.018864341803571,17.5517432742632,-0.227584013893078,0.82580799259877,0.935110721584972,-6.65095119642618,"Q11201",7,-0.241582887933541,0.814185070713336,0.931207845379444,0.0188643418035674,"Non-significant",0.0309533737695216,"ST3GAL1","CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 1","Q11201"
-0.00815613450647845,20.7299444093555,-0.209166364877485,0.839665138087758,0.94033129501788,-6.65538986483509,"SYH_HUMAN",25,-0.241251726671075,0.814434391287794,0.931250675982573,0.008156134506482,"Non-significant",0.0309333989949047,"HARS1","Histidine--tRNA ligase, cytoplasmic","SYH_HUMAN"
0.027780681643744,19.8528368759216,0.333185817455612,0.747752746579731,0.901333674731479,-6.61841539557535,"Q38SD2",1,0.241006558931304,0.814618984213311,0.931283167726988,-0.0277806816437334,"Non-significant",0.0309182465343402,"LRRK1","Leucine-rich repeat serine/threonine-protein kinase 1","Q38SD2"
0.0385195406925938,15.8996457999048,0.258323190612324,0.802827338484603,0.925861663095047,-6.64272143778523,"Q9UHC7",1,0.240121169497724,0.81528571566886,0.931866728490207,-0.0385195406925902,"Non-significant",0.0306461941051467,"MKRN1","E3 ubiquitin-protein ligase makorin-1","Q9UHC7"
-0.0277583097612535,16.1557688953194,-0.329107628390466,0.750716802188649,0.90306207296546,-6.61989398038679,"Q15059",1,-0.239626511061854,0.815658279809064,0.931983162003482,0.0277583097612535,"Non-significant",0.0305919339067827,"BRD4","Bromodomain-containing protein 4","Q15059"
0.048920540297317,16.9762190716087,0.239172291249077,0.817122125813282,0.930221312757655,-6.64796913019474,"Q9NVQ4",1,0.239570894961015,0.815700171473448,0.931983162003482,-0.048920540297317,"Non-significant",0.0305919339067827,"FAIM","Fas apoptotic inhibitory molecule 1","Q9NVQ4"
0.00993120252790192,20.5367989613476,0.223276795987189,0.829043038339073,0.935930260813308,-6.65202235428734,"P40306",12,0.23933401327027,0.815878604511221,0.932008451858316,-0.00993120252790547,"Non-significant",0.0305801492567642,"PSMB10","Proteasome subunit beta type-10","P40306"
-0.0319777275432216,16.8883078373246,-0.283107313644403,0.784445591488317,0.919737363248359,-6.63534129625822,"Q6P4F2",1,-0.238243735441568,0.81670000805964,0.932068015833498,0.0319777275432109,"Non-significant",0.0305523947024861,"FDX2","Ferredoxin-2, mitochondrial","Q6P4F2"
-0.018125997980146,17.2573794373586,-0.229024491647555,0.824726874422783,0.934418839479965,-6.65058845943037,"Q8TF74",6,-0.238227436117424,0.816712289574044,0.932068015833498,0.0181259979801425,"Non-significant",0.0305523947024861,"WIPF2","WAS/WASL-interacting protein family member 2","Q8TF74"
0.0197049092243446,18.7113132183919,0.267367782835955,0.796103286883227,0.923932249841316,-6.64010500237073,"Q96DH6",3,0.238806120459914,0.816276283944155,0.932068015833498,-0.0197049092243411,"Non-significant",0.0305523947024861,"MSI2","RNA-binding protein Musashi homolog 2","Q96DH6"
-0.0111826790704015,19.7348661324805,-0.219071246742465,0.832205089879627,0.93719338072752,-6.65304873279478,"Q9BXW7",13,-0.238537810277574,0.816478432141866,0.932068015833498,0.0111826790703979,"Non-significant",0.0305523947024861,"HDHD5","Haloacid dehalogenase-like hydrolase domain-containing 5","Q9BXW7"
-0.0207663441967973,17.5208222808167,-0.260860149828532,0.800939479050851,0.925304768845351,-6.64199646642089,"Q9H8M7",3,-0.239054041005038,0.816089510187268,0.932068015833498,0.0207663441968009,"Non-significant",0.0305523947024861,"MINDY3","Ubiquitin carboxyl-terminal hydrolase MINDY-3","Q9H8M7"
-0.0913108757232823,14.7833085545137,-0.219783048230089,0.831669672104831,0.936967922524076,-6.65287637007001,"Q8N5A5",1,-0.23719229341618,0.817492375012422,0.932623134951303,0.0913108757232823,"Non-significant",0.0302938154984368,"ZGPAT","Zinc finger CCCH-type with G patch domain-containing protein","Q8N5A5"
0.00680263586883001,19.8333191197115,0.203341191857838,0.844060631129208,0.94165267416716,-6.65671670586717,"Q9Y2W1",24,0.237166907272482,0.817511508702073,0.932623134951303,-0.00680263586883711,"Non-significant",0.0302938154984368,"THRAP3","Thyroid hormone receptor-associated protein 3","Q9Y2W1"
-0.0105983002438244,20.1528495449797,-0.222176089585593,0.829870314105157,0.936236531506427,-6.65229284700852,"P07195",11,-0.236574042278703,0.817958390560009,0.932954453502168,0.0105983002438172,"Non-significant",0.0301395578349699,"LDHB","L-lactate dehydrogenase B chain","P07195"
0.0193376784075312,16.881026059038,0.346331551545928,0.738229036546929,0.89764676691055,-6.61352898054549,"Q9Y5N5",2,0.235985664127475,0.818401958418099,0.933281866140204,-0.0193376784075312,"Non-significant",0.029987172521313,"N6AMT1","Methyltransferase N6AMT1","Q9Y5N5"
0.00891636356056935,18.6469130069758,0.217575018061628,0.833330859387443,0.937489965830611,-6.65340924411334,"O14964",13,0.234691654132553,0.819377727276573,0.933834154440001,-0.00891636356057646,"Non-significant",0.0297302460471429,"HGS","Hepatocyte growth factor-regulated tyrosine kinase substrate","O14964"
-0.0112757222048856,17.192491585681,-0.237575096035898,0.818317714061852,0.930749922601761,-6.64838881607047,"O95232",7,-0.233273363049538,0.820447585977204,0.933834154440001,0.0112757222048856,"Non-significant",0.0297302460471429,"LUC7L3","Luc7-like protein 3","O95232"
0.0373133715661531,17.7523779359412,0.229650922646716,0.824256845242945,0.934063771984736,-6.65043000896391,"P14649",2,0.232863882734868,0.820756541437263,0.933834154440001,-0.0373133715661567,"Non-significant",0.0297302460471429,"MYL6B","Myosin light chain 6B","P14649"
0.0142278769100344,18.1912280569797,0.226780031828802,0.826411576112841,0.935316821184564,-6.65115267101723,"P17252",7,0.233666546842259,0.820150956836186,0.933834154440001,-0.0142278769100237,"Non-significant",0.0297302460471429,"PRKCA","Protein kinase C alpha type","P17252"
-0.0114012625283486,20.7062801649337,-0.210908931724576,0.838351411063931,0.940132918918755,-6.65498574812763,"P28074",16,-0.233579028017663,0.820216980962961,0.933834154440001,0.0114012625283415,"Non-significant",0.0297302460471429,"PSMB5","Proteasome subunit beta type-5","P28074"
0.0128790883467893,22.7582546204974,0.229834660041126,0.824118996154919,0.934063771984736,-6.65038345315831,"P31946",7,0.232851981755588,0.820765521284596,0.933834154440001,-0.0128790883467929,"Non-significant",0.0297302460471429,"YWHAB","14-3-3 protein beta/alpha","P31946"
0.0459302443537837,16.259442252466,0.234535313443783,0.820594559311686,0.932383471327588,-6.64917990562026,"Q01484",1,0.232997929562689,0.820655398702806,0.933834154440001,-0.0459302443537872,"Non-significant",0.0297302460471429,"ANK2","Ankyrin-2","Q01484"
-0.0099283642738115,19.1051843719828,-0.213698640420125,0.836249369148933,0.939087568405854,-6.65433189070792,"Q14677",14,-0.233704053651218,0.820122662185183,0.933834154440001,0.0099283642738115,"Non-significant",0.0297302460471429,"CLINT1","Clathrin interactor 1","Q14677"
0.0412731298187392,15.7720757998574,0.243122353506322,0.814167489953091,0.9282754765947,-6.64691929833425,"Q969E8",1,0.23405288697811,0.819859519889081,0.933834154440001,-0.0412731298187374,"Non-significant",0.0297302460471429,"TSR2","Pre-rRNA-processing protein TSR2 homolog","Q969E8"
