"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CTRL.myr_vs_CTRL","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
0.0611389330586576,17.9453887032923,0.808512731071135,0.442137785538623,0.655695892467718,-6.02955184187191,"R4GN18",1,0.495687074387798,0.630722987022981,0.794900311142239,-0.0611389330586576,"Non-significant",0.0996873330234053,"CD46","Membrane cofactor protein (Fragment)","R4GN18"
-0.0942556552742921,16.9914598432821,-0.463720106443537,0.65518535191127,0.80570638347018,-6.25657736198733,"Q8WUP2",3,-0.493922235411286,0.631925753205196,0.795812727848486,0.0942556552742921,"Non-significant",0.0991891192356713,"FBLIM1","Filamin-binding LIM protein 1","Q8WUP2"
-0.0587167108955029,18.2046157232207,-0.887124652281326,0.400854857138564,0.620828155615688,-5.96290534539365,"Q96B36",1,-0.493571317606719,0.632165043585933,0.795945978653488,0.05871671089551,"Non-significant",0.099116407097556,"AKT1S1","Proline-rich AKT1 substrate 1","Q96B36"
-0.0198230188371049,20.4965345513412,-0.431082497554961,0.677771234624098,0.819978123694602,-6.27213181429401,"O43747",22,-0.492727726783274,0.632740468988081,0.796383438357482,0.0198230188371085,"Non-significant",0.0988777801674124,"AP1G1","AP-1 complex subunit gamma-1","O43747"
-0.0740518084019186,17.2709694533287,-0.513948770478236,0.621157863985696,0.782582789551385,-6.23055017721774,"Q8N8J7",2,-0.492474644456077,0.632913150155309,0.796383438357482,0.0740518084019257,"Non-significant",0.0988777801674124,"FAM241A","Uncharacterized protein FAM241A","Q8N8J7"
-0.0529750862398544,17.6098446870743,-0.640688478248284,0.539612088010769,0.727001102758296,-6.15392206109359,"Q9H9Y6",2,-0.492618161911273,0.632815223604223,0.796383438357482,0.0529750862398615,"Non-significant",0.0988777801674124,"POLR1B","DNA-directed RNA polymerase I subunit RPA2","Q9H9Y6"
-0.0616808113835923,18.2484200684744,-0.771337661388108,0.462645035265964,0.67232393700398,-6.05925252638005,"Q7Z4R8",1,-0.491488432237558,0.633586275136022,0.797062227560359,0.0616808113835958,"Non-significant",0.0985077714130232,"C6orf120","UPF0669 protein C6orf120","Q7Z4R8"
0.0199433292194549,21.0517782188899,0.431195049510583,0.677692730077508,0.819978123694602,-6.27208002957763,"O95299",21,0.490700373194637,0.634124405326387,0.797234625545276,-0.0199433292194513,"Non-significant",0.098413847256193,"NDUFA10","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial","O95299"
0.0495207033356913,16.8865923163082,0.497116302283718,0.632459003478096,0.789552785674768,-6.23955222122133,"Q86SZ2",4,0.490863748184183,0.63401282550437,0.797234625545276,-0.0495207033356841,"Non-significant",0.098413847256193,"TRAPPC6B","Trafficking protein particle complex subunit 6B","Q86SZ2"
0.0758897519387887,17.3652966371168,0.588067553683137,0.572684598701509,0.749634055942773,-6.18760907903263,"Q9H0K1",1,0.491007462988061,0.633914680892192,0.797234625545276,-0.0758897519387851,"Non-significant",0.098413847256193,"SIK2","Serine/threonine-protein kinase SIK2","Q9H0K1"
0.0584214753722421,17.609491176024,0.578870865214311,0.578581471177502,0.754281004073337,-6.1932264032332,"Q9BYC9",2,0.489899890518432,0.634671247788617,0.797753931400406,-0.0584214753722385,"Non-significant",0.0981310468883907,"MRPL20","39S ribosomal protein L20, mitochondrial","Q9BYC9"
0.0213169712922436,20.072291589927,0.412131346194174,0.691048638979165,0.82845014704989,-6.28066700890237,"O60437",99,0.489454061037339,0.634975911995559,0.797968675074714,-0.0213169712922436,"Non-significant",0.098014156906435,"PPL","Periplakin","O60437"
-0.0273939174687783,17.9415432061271,-0.472108511238974,0.649439644437428,0.801400795013898,-6.25240600719571,"O75886",9,-0.488539449372264,0.635601148850949,0.798123306561785,0.0273939174687818,"Non-significant",0.0979300068667806,"STAM2","Signal transducing adapter molecule 2","O75886"
0.0154398934799183,20.7164799839806,0.436707723248615,0.673852803966652,0.818034256932644,-6.26952790539405,"O95747",18,0.488749697250618,0.635457394917894,0.798123306561785,-0.0154398934799183,"Non-significant",0.0979300068667806,"OXSR1","Serine/threonine-protein kinase OSR1","O95747"
0.0384223862482429,21.0458714653941,0.479829153410212,0.644173278411867,0.797486915406858,-6.24850433473006,"Q9BUN8",6,0.488564576907619,0.635583967429375,0.798123306561785,-0.0384223862482465,"Non-significant",0.0979300068667806,"DERL1","Derlin-1","Q9BUN8"
-0.020468368196795,20.1673639734966,-0.427963836942811,0.679948150702058,0.820921405676528,-6.27356157011339,"Q9NVH1",22,-0.48849090552529,0.63563434225422,0.798123306561785,0.0204683681967879,"Non-significant",0.0979300068667806,"DNAJC11","DnaJ homolog subfamily C member 11","Q9NVH1"
0.020022257659452,20.1565103176216,0.430370555611626,0.678267908311293,0.819978123694602,-6.27245907739312,"P10155",20,0.487469634486707,0.636332864712343,0.798664043839129,-0.020022257659452,"Non-significant",0.0976358672311828,"RO60","60 kDa SS-A/Ro ribonucleoprotein","P10155"
-0.0239762347207453,18.4766432779693,-0.503017953606997,0.628484777670525,0.787807731167724,-6.23642796543708,"Q15796",8,-0.487471114175649,0.636331852373815,0.798664043839129,0.0239762347207453,"Non-significant",0.0976358672311828,"SMAD2","Mothers against decapentaplegic homolog 2","Q15796"
-0.0380386572245861,21.5336874122052,-0.478514940938277,0.645068225581923,0.797872190239578,-6.24917269512337,"O75251",6,-0.486592084186695,0.636933384349443,0.798923510030093,0.0380386572245861,"Non-significant",0.097494798610945,"NDUFS7","NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial","O75251"
0.0823740343993791,15.8972711211031,0.488801628922969,0.638079779816125,0.794004534024114,-6.24389514633172,"Q8TD16",2,0.486485985861393,0.637006007549951,0.798923510030093,-0.0823740343993808,"Non-significant",0.097494798610945,"BICD2","Protein bicaudal D homolog 2","Q8TD16"
0.0930983374083141,16.4317115287412,0.514646677841772,0.620691568525461,0.782325897932218,-6.23017088219348,"Q96B54",1,0.486384446385082,0.6370755140354,0.798923510030093,-0.093098337408307,"Non-significant",0.097494798610945,"ZNF428","Zinc finger protein 428","Q96B54"
0.0771748010987992,16.0217375030005,0.571510219874263,0.583325585418551,0.757980053573942,-6.19766373539842,"Q9Y6B7",1,0.486707075259213,0.636854678702267,0.798923510030093,-0.0771748010987992,"Non-significant",0.097494798610945,"AP4B1","AP-4 complex subunit beta-1","Q9Y6B7"
0.0871526131921172,16.336148302005,0.459773206069487,0.657897321167492,0.808041550179558,-6.25851558419857,"CASK_BOVIN",3,0.486091405478322,0.6372761290375,0.798997360832967,-0.0871526131921172,"Non-significant",0.0974546552011179,"CASK_BOVIN","CASK_BOVIN","CASK_BOVIN"
0.0950003293002428,15.5364846709736,0.509806636294807,0.623929107047291,0.784709396694563,-6.2327914209552,"O43824",1,0.485906998945006,0.637402388979108,0.798997360832967,-0.0950003293002428,"Non-significant",0.0974546552011179,"GTPBP6","Putative GTP-binding protein 6","O43824"
-0.0428297457085911,17.7632235982299,-0.481537473454948,0.643010875658503,0.796820513776887,-6.24763296345415,"P98175",5,-0.48419290000641,0.638576583603113,0.799796716661492,0.0428297457085911,"Non-significant",0.0970203830716185,"RBM10","RNA-binding protein 10","P98175"
0.0244277847160959,17.6857567867184,0.572192700731861,0.582884798284051,0.757572374055754,-6.19725449920118,"Q9H0X4",6,0.484324634219498,0.638486305654558,0.799796716661492,-0.0244277847160959,"Non-significant",0.0970203830716185,"FAM234A","Protein FAM234A","Q9H0X4"
0.0192997430993174,19.761430818852,0.423583905524049,0.683010865139124,0.822786624004968,-6.27555283142209,"Q9UJ83",22,0.484320780879134,0.638488946275285,0.799796716661492,-0.0192997430993209,"Non-significant",0.0970203830716185,"HACL1","2-hydroxyacyl-CoA lyase 1","Q9UJ83"
-0.0937037532491516,18.9943659992187,-0.454247040373605,0.661703488771674,0.810046787835247,-6.26120296818948,"Q9UPI3",3,-0.484537600996468,0.638340371811478,0.799796716661492,0.0937037532491587,"Non-significant",0.0970203830716185,"FLVCR2","Feline leukemia virus subgroup C receptor-related protein 2","Q9UPI3"
-0.0522680140991447,18.4090760540956,-1.47364196927375,0.178745145588801,0.402666151547419,-5.32652714531151,"F5GXE4",1,-0.483738838593135,0.638887800979698,0.800018470651394,0.0522680140991447,"Non-significant",0.0968999859963372,"ATE1","Arginyl-tRNA--protein transferase 1","F5GXE4"
-0.0459724151232166,17.753110100306,-0.498336729871737,0.631636107973191,0.789280409020146,-6.23890897929587,"Q9Y496",4,-0.483069306841673,0.639346837432877,0.800425192444309,0.0459724151232237,"Non-significant",0.0966792509111751,"KIF3A","Kinesin-like protein KIF3A","Q9Y496"
0.0251594181374237,19.6549043462243,0.512986581393903,0.621801033639809,0.783227622220993,-6.23107231410537,"O15400",7,0.482057449691689,0.640040877624245,0.800957765639742,-0.0251594181374202,"Non-significant",0.0963903835826627,"STX7","Syntaxin-7","O15400"
-0.117062024655946,15.3301667769682,-0.474470806854725,0.647826041051162,0.800453104597613,-6.25121854757452,"Q2VPK5",1,-0.48207017547588,0.640032146656222,0.800957765639742,0.117062024655942,"Non-significant",0.0963903835826627,"CTU2","Cytoplasmic tRNA 2-thiolation protein 2","Q2VPK5"
0.0415172648867994,19.5711443625739,0.481138044525158,0.643282568056672,0.796820513776887,-6.24783696351597,"O14602",5,0.480828577001175,0.640884259482248,0.80131717106327,-0.0415172648867994,"Non-significant",0.0961955508592064,"EIF1AY","Eukaryotic translation initiation factor 1A, Y-chromosomal","O14602"
-0.0306717685591948,21.7732796998215,-0.651401945386954,0.533020703949534,0.722200058543757,-6.1467445860033,"P42677",4,-0.48111720966595,0.640686121189635,0.80131717106327,0.0306717685591984,"Non-significant",0.0961955508592064,"RPS27","40S ribosomal protein S27","P42677"
0.0182600882418029,20.6396550191912,0.409562364946538,0.692857417281397,0.829786860664585,-6.2817957770925,"Q02809",30,0.480714551005574,0.640962543297892,0.80131717106327,-0.0182600882418029,"Non-significant",0.0961955508592064,"PLOD1","Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1","Q02809"
-0.0355528533642584,16.2496458620444,-0.740176677619605,0.480316453913132,0.68493239609964,-6.08322276425952,"Q969U6",3,-0.480660017972893,0.640999984231393,0.80131717106327,0.0355528533642619,"Non-significant",0.0961955508592064,"FBXW5","F-box/WD repeat-containing protein 5","Q969U6"
0.0563019845578197,18.3088695902638,0.46976781049496,0.651040440787734,0.802595441062075,-6.25357709078958,"Q9NQP4",4,0.481006865903935,0.640761865622263,0.80131717106327,-0.0563019845578232,"Non-significant",0.0961955508592064,"PFDN4","Prefoldin subunit 4","Q9NQP4"
0.0532074833041989,19.9449461371183,0.605577722150356,0.561552190727806,0.741154429683468,-6.17669040717018,"P35080",2,0.480441269748462,0.641150181556401,0.801336938298223,-0.0532074833041918,"Non-significant",0.09618483762918,"PFN2","Profilin-2","P35080"
0.0592827207877846,17.4360997968972,0.489981837538925,0.637280421144381,0.793175360318084,-6.24328289113391,"Q8IZ21",3,0.479997952194873,0.641454625117117,0.801549440396766,-0.0592827207877846,"Non-significant",0.0960696847517738,"PHACTR4","Phosphatase and actin regulator 4","Q8IZ21"
0.0262165014841713,19.9394296669858,0.455630199638197,0.66074984463032,0.809691815946898,-6.2605332253128,"O75663",10,0.479236003907005,0.641978047535437,0.801867427200212,-0.0262165014841678,"Non-significant",0.0958974277191134,"TIPRL","TIP41-like protein","O75663"
-0.0422382327679536,21.5852983782012,-0.444930635266944,0.668143902870984,0.813412536053692,-6.26566373092032,"Q9H3K2",8,-0.479290618588662,0.641940522996336,0.801867427200212,0.0422382327679571,"Non-significant",0.0958974277191134,"GHITM","Growth hormone-inducible transmembrane protein","Q9H3K2"
0.0434815830501378,18.7935020481076,0.442966116530929,0.669505735960441,0.814581249445442,-6.26659314514758,"Q9Y2H5",8,0.478404829120037,0.642549259541117,0.802412824009148,-0.0434815830501343,"Non-significant",0.0956021391203602,"PLEKHA6","Pleckstrin homology domain-containing family A member 6","Q9Y2H5"
0.0209475150225025,21.6137455993128,0.43888418202613,0.672339550176352,0.816862415994618,-6.26851180102114,"P27169",14,0.477110469492607,0.64343927418139,0.803356028463909,-0.0209475150224918,"Non-significant",0.0950919429778848,"PON1","Serum paraoxonase/arylesterase 1","P27169"
-0.0435754723968493,17.504729820333,-0.825829297110053,0.432800410016565,0.649669412642623,-6.01531373799363,"P52701",2,-0.476885045333927,0.643594338542013,0.8033814194528,0.0435754723968529,"Non-significant",0.0950782168194751,"MSH6","DNA mismatch repair protein Msh6","P52701"
0.0519199382103324,18.1688220442314,0.609889857475033,0.558829971942245,0.740182834893738,-6.17395676457717,"P01034",2,0.476150554131734,0.644099703283922,0.803507642402098,-0.0519199382103288,"Non-significant",0.0950099881759629,"CST3","Cystatin-C","P01034"
0.0487996307234688,16.81011882485,0.658356820858732,0.528767949723245,0.718724249874564,-6.1420280757403,"Q12800",2,0.476249859128225,0.644031365629091,0.803507642402098,-0.0487996307234688,"Non-significant",0.0950099881759629,"TFCP2","Alpha-globin transcription factor CP2","Q12800"
-0.0322729082989284,21.2673475612631,-0.438037663516335,0.672927931464399,0.817077836555124,-6.26890757915052,"Q99570",11,-0.476385344938171,0.643938135414763,0.803507642402098,0.0322729082989319,"Non-significant",0.0950099881759629,"PIK3R4","Phosphoinositide 3-kinase regulatory subunit 4","Q99570"
0.0167921127876411,19.6760287492723,0.424542945572202,0.682339709214323,0.822144208131947,-6.2751184922059,"O60547",18,0.475438043612452,0.644590125842967,0.803615078486642,-0.0167921127876411,"Non-significant",0.0949519230411254,"GMDS","GDP-mannose 4,6 dehydratase","O60547"
0.0310753427541499,18.6258963975287,0.62459553954843,0.549604340386821,0.734160769554815,-6.1645019397364,"P16260",4,0.475606794098741,0.644473958362398,0.803615078486642,-0.0310753427541464,"Non-significant",0.0949519230411254,"SLC25A16","Graves disease carrier protein","P16260"
0.0195154882971451,20.5294588629374,0.416339035000592,0.688090631843496,0.826568178421185,-6.27880362813327,"Q92945",22,0.475550275056142,0.644512864836649,0.803615078486642,-0.0195154882971487,"Non-significant",0.0949519230411254,"KHSRP","Far upstream element-binding protein 2","Q92945"
-0.0534172170471123,18.4350612943864,-0.501295512949459,0.629643362149879,0.788679599753537,-6.23734337489501,"O15162",3,-0.474962070342493,0.644917838818995,0.803855575434295,0.0534172170471052,"Non-significant",0.0948219716820701,"PLSCR1","Phospholipid scramblase 1","O15162"
0.0807221945929086,17.41249650815,0.448741581123505,0.66550582737734,0.811702034905109,-6.26384962964905,"I3L1F4",3,0.471489751254073,0.647310976203461,0.806501327016556,-0.0807221945929086,"Non-significant",0.0933949136866831,"GLOD4","Glyoxalase domain-containing protein 4","I3L1F4"
-0.0749851473833694,17.2994863281459,-0.48259998825227,0.642288429010892,0.796820513776887,-6.24708952971157,"Q6ZMG9",2,-0.471491680254902,0.647309645554999,0.806501327016556,0.0749851473833694,"Non-significant",0.0933949136866831,"CERS6","Ceramide synthase 6","Q6ZMG9"
0.0228831145422106,18.6836508554509,0.469427580794899,0.651273283235144,0.802716533263987,-6.25374685448556,"Q99836",9,0.471208547291352,0.647504968071415,0.806574498560654,-0.022883114542207,"Non-significant",0.0933555131856627,"MYD88","Myeloid differentiation primary response protein MyD88","Q99836"
0.0979583633618475,15.8707276905345,0.481253197692395,0.64320423477206,0.796820513776887,-6.24777816778071,"F8VWL3",1,0.469428040859372,0.648733912589278,0.806892224937345,-0.0979583633618493,"Non-significant",0.093184469293742,"FGD4","FYVE, RhoGEF and PH domain-containing protein 4","F8VWL3"
0.0484819449790628,23.6513503430473,0.642596417932702,0.538434675045415,0.726071001197605,-6.15265166604356,"H7BZJ3",2,0.469649931559533,0.648580698420965,0.806892224937345,-0.0484819449790699,"Non-significant",0.093184469293742,"PDIA3","Protein disulfide-isomerase A3 (Fragment)","H7BZJ3"
-0.0223414321747448,17.799367622574,-0.490526960900165,0.636911377862305,0.792881533651967,-6.24299962960454,"P19174",8,-0.469699258943816,0.648546640497231,0.806892224937345,0.0223414321747448,"Non-significant",0.093184469293742,"PLCG1","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1","P19174"
-0.026762765412343,19.2175953148656,-0.444597943872299,0.66837443766501,0.813412536053692,-6.26582140224512,"Q15382",10,-0.470121039037766,0.648255458533594,0.806892224937345,0.0267627654123395,"Non-significant",0.093184469293742,"RHEB","GTP-binding protein Rheb","Q15382"
0.0558811298048276,16.4584999600267,0.555101971520932,0.593978668398877,0.764657771947863,-6.20736713791233,"Q9UFW8",2,0.469270700443898,0.648842565583527,0.806892224937345,-0.0558811298048276,"Non-significant",0.093184469293742,"CGGBP1","CGG triplet repeat-binding protein 1","Q9UFW8"
0.0171718789952777,19.0323471667327,0.416729365767057,0.687816517354956,0.826405378397664,-6.27862985189552,"Q9UKV3",19,0.470143963016138,0.648239634413531,0.806892224937345,-0.0171718789952848,"Non-significant",0.093184469293742,"ACIN1","Apoptotic chromatin condensation inducer in the nucleus","Q9UKV3"
-0.0364385192521972,18.7813075888504,-0.532043695790396,0.609127358802159,0.774957636129139,-6.22056102200961,"Q9Y2Q5",4,-0.469383971821862,0.648764344032882,0.806892224937345,0.0364385192521972,"Non-significant",0.093184469293742,"LAMTOR2","Ragulator complex protein LAMTOR2","Q9Y2Q5"
-0.074208606397125,17.1924468905752,-0.552225103883705,0.59585741418979,0.765589795323741,-6.2090415605166,"S4R341",1,-0.469310047281738,0.648815393422749,0.806892224937345,0.0742086063971215,"Non-significant",0.093184469293742,"NOLC1","Nucleolar and coiled-body phosphoprotein 1","S4R341"
0.0415172112474664,19.5172424372898,0.495832256103586,0.633325383242278,0.789733820038671,-6.24022739618927,"Q96HA9",4,0.468071299990557,0.649671106986705,0.807550041120535,-0.04151721124747,"Non-significant",0.0928305564158617,"PEX11G","Peroxisomal membrane protein 11C","Q96HA9"
-0.067863666859374,16.2986530026715,-0.495639063435525,0.633455787564139,0.789733820038671,-6.24032883856935,"Q9BR61",2,-0.468153977970321,0.649613977271805,0.807550041120535,0.0678636668593704,"Non-significant",0.0928305564158617,"ACBD6","Acyl-CoA-binding domain-containing protein 6","Q9BR61"
-0.049761533314495,19.1387314276214,-0.467081746848253,0.652879804778015,0.804031862018031,-6.25491418636938,"Q9H2V7",4,-0.467916884926699,0.649777812727876,0.807550041120535,0.0497615333144985,"Non-significant",0.0928305564158617,"SPNS1","Protein spinster homolog 1","Q9H2V7"
-0.082685759009486,16.0750009809569,-0.464222412629168,0.654840599393772,0.805448534279098,-6.25632956755367,"Q05823",2,-0.467298880545883,0.650204956495033,0.807912514186264,0.082685759009486,"Non-significant",0.0926356647987091,"RNASEL","2-5A-dependent ribonuclease","Q05823"
0.0208633178219664,20.4586447757008,0.412566739125672,0.690742294472953,0.82845014704989,-6.2804750347506,"Q9Y276",20,0.46666637817813,0.650642258208234,0.80828745535327,-0.0208633178219628,"Non-significant",0.0924341614131639,"BCS1L","Mitochondrial chaperone BCS1","Q9Y276"
-0.0183089268494001,20.8542344211124,-0.405799320144045,0.695510700912615,0.831795088155219,-6.28343699048602,"P14866",23,-0.466033349029209,0.651080063187851,0.808419081993443,0.0183089268494037,"Non-significant",0.092363443911497,"HNRNPL","Heterogeneous nuclear ribonucleoprotein L","P14866"
-0.0265459814583906,20.3388466653371,-0.416821664621623,0.687751706545427,0.826405378397664,-6.27858873744685,"Q13557",17,-0.465925117260318,0.651154930540752,0.808419081993443,0.0265459814583942,"Non-significant",0.092363443911497,"CAMK2D","Calcium/calmodulin-dependent protein kinase type II subunit delta","Q13557"
-0.20148946382298,16.4754989562801,-0.422114172255414,0.684039996699357,0.8238599273517,-6.27621663785565,"Q6UB28",2,-0.466069915178777,0.651054770138665,0.808419081993443,0.201489463822991,"Non-significant",0.092363443911497,"METAP1D","Methionine aminopeptidase 1D, mitochondrial","Q6UB28"
0.0582483487513521,17.830895525101,0.731756243458215,0.485166454721837,0.6894774951159,-6.08955306025835,"Q8NCS4",1,0.464820528056715,0.651919242137176,0.809109605166416,-0.0582483487513521,"Non-significant",0.0919926431655852,"TMEM35B","Transmembrane protein 35B","Q8NCS4"
-0.0297012522888878,19.5279099927538,-0.449232680938488,0.665166229266786,0.811453810375992,-6.2636147856516,"Q8WTS6",8,-0.46472913335574,0.651982500892945,0.809109605166416,0.0297012522888878,"Non-significant",0.0919926431655852,"SETD7","Histone-lysine N-methyltransferase SETD7","Q8WTS6"
-0.0267079173821401,23.8385597863152,-0.427680011773482,0.680146427950403,0.820994564750659,-6.2736911986973,"P10606",12,-0.464144259693863,0.652387389076791,0.809443612373056,0.0267079173821401,"Non-significant",0.0918133997681526,"COX5B","Cytochrome c oxidase subunit 5B, mitochondrial","P10606"
0.0994170634974694,16.0557514228821,0.471547705454502,0.649823001396315,0.801591757825037,-6.25268708654143,"P18405",1,0.463837924023412,0.652599502073706,0.809538346341899,-0.0994170634974658,"Non-significant",0.0917625746928726,"SRD5A1","3-oxo-5-alpha-steroid 4-dehydrogenase 1","P18405"
-0.0280270625301924,20.872466565692,-0.429413867587271,0.678935588238075,0.820363305504284,-6.27289803229235,"Q53GS9",11,-0.463105203608365,0.65310698401069,0.809830930683249,0.0280270625301995,"Non-significant",0.0916056398070191,"USP39","U4/U6.U5 tri-snRNP-associated protein 2","Q53GS9"
-0.085061366095708,18.896681671751,-0.498948934072378,0.631223523673604,0.789204531530367,-6.23858575199448,"Q9P2N6",1,-0.463127060748149,0.653091843079202,0.809830930683249,0.085061366095708,"Non-significant",0.0916056398070191,"KANSL3","KAT8 regulatory NSL complex subunit 3","Q9P2N6"
0.0182376391203292,21.570489879681,0.397987569928113,0.701032916429676,0.835101672355387,-6.28679761605113,"P83111",27,0.462602893723674,0.653454990784242,0.810093993772647,-0.0182376391203292,"Non-significant",0.0914645877775113,"LACTB","Serine beta-lactamase-like protein LACTB, mitochondrial","P83111"
0.0146788675497085,21.2384400707181,0.374939729415706,0.717435122464587,0.844466173560271,-6.29634664212162,"P04114",137,0.462118434858838,0.653790712596476,0.810341720892286,-0.0146788675497014,"Non-significant",0.0913318006253383,"APOB","Apolipoprotein B-100","P04114"
0.0171912295179695,23.6249860576059,0.40062934894139,0.699163275266529,0.834823910775794,-6.28566813270335,"O43772",23,0.461224500916297,0.654410406046092,0.81077275114333,-0.0171912295179695,"Non-significant",0.0911008557202102,"SLC25A20","Mitochondrial carnitine/acylcarnitine carrier protein","O43772"
0.0206716560321389,21.3017243677782,0.404906424666177,0.696140929457702,0.832048178463876,-6.28382428635305,"Q9Y2S7",22,0.46122556345245,0.654409669310755,0.81077275114333,-0.0206716560321354,"Non-significant",0.0911008557202102,"POLDIP2","Polymerase delta-interacting protein 2","Q9Y2S7"
-0.0586785967335501,20.5894131002236,-0.519689535223641,0.617327693407721,0.780794152461239,-6.2274159370388,"P12524",2,-0.460247775102329,0.65508780697632,0.811443413585333,0.0586785967335466,"Non-significant",0.0907417605259828,"MYCL;MYCLP1","Protein L-Myc","P12524"
-0.0126387552839375,21.4287056899898,-0.362712926651547,0.726200845287855,0.849251939684542,-6.30118937079727,"Q7Z406",136,-0.459777874351766,0.655413819994002,0.811510093152872,0.012638755283934,"Non-significant",0.0907060742686329,"MYH14","Myosin-14","Q7Z406"
-0.092651210948258,16.5770230478898,-0.444548419173944,0.668408758454317,0.813412536053692,-6.26584486373531,"Q9NX08",2,-0.459817573831811,0.655386273909646,0.811510093152872,0.092651210948258,"Non-significant",0.0907060742686329,"COMMD8","COMM domain-containing protein 8","Q9NX08"
0.0501002297034887,17.9873733667259,0.586613840145099,0.573614438801104,0.750101512844514,-6.18850239978165,"O75317",2,0.458743050917659,0.656132038710805,0.812185695880157,-0.0501002297034852,"Non-significant",0.0903446635224414,"USP12","Ubiquitin carboxyl-terminal hydrolase 12","O75317"
-0.029862974605237,21.8145554076042,-0.426733550163466,0.680807807206592,0.821128024751802,-6.27412287345215,"P57088",10,-0.45801078460984,0.656640489659271,0.812185695880157,0.029862974605237,"Non-significant",0.0903446635224414,"TMEM33","Transmembrane protein 33","P57088"
-0.0216875329947683,18.5524041911532,-0.446466423979665,0.667080181053868,0.812790992975933,-6.26493442692693,"P78406",10,-0.458429676421014,0.656349608587895,0.812185695880157,0.0216875329947612,"Non-significant",0.0903446635224414,"RAE1","mRNA export factor","P78406"
-0.0806592804213224,15.6313297488384,-0.434593743378173,0.675324130921434,0.818986738394246,-6.27051023567778,"Q7Z2T5",3,-0.458352926345831,0.656402899817851,0.812185695880157,0.0806592804213206,"Non-significant",0.0903446635224414,"TRMT1L","TRMT1-like protein","Q7Z2T5"
-0.0323890639735751,17.5758495278504,-0.491265208825063,0.636411762884617,0.792607964954751,-6.24261554314449,"Q9BQA9",5,-0.458193937038945,0.656513300081296,0.812185695880157,0.0323890639735787,"Non-significant",0.0903446635224414,"CYBC1","Cytochrome b-245 chaperone 1","Q9BQA9"
-0.0435631274922663,19.9830009968573,-0.406587625937185,0.694954503582794,0.831296630865436,-6.28309438102036,"Q9UQ35",21,-0.457626356318313,0.656907491928702,0.812347443876161,0.0435631274922699,"Non-significant",0.0902581817380606,"SRRM2","Serine/arginine repetitive matrix protein 2","Q9UQ35"
-0.125687799813711,16.2806076738667,-0.439023815939101,0.672242519262497,0.816862415994618,-6.26844644722826,"Q9H1N7",1,-0.456824264882503,0.657464742348711,0.812867978151641,0.125687799813708,"Non-significant",0.0899799845610604,"SLC35B3","Adenosine 3'-phospho 5'-phosphosulfate transporter 2","Q9H1N7"
0.085316445571749,15.7766547573133,0.488123871284485,0.63853905480257,0.794244552312833,-6.24424611809037,"Q15853",1,0.456607117392292,0.657615642699394,0.812886002781195,-0.0853164455717508,"Non-significant",0.0899703545712273,"USF1;USF2","Upstream stimulatory factor 1","Q15853"
0.0205824336597473,23.078841187409,0.418970824753466,0.686243377059653,0.825260754520077,-6.2776289345138,"P02763",14,0.45626242228573,0.657855211651061,0.812913358782356,-0.0205824336597509,"Non-significant",0.0899557395324552,"ORM1","Alpha-1-acid glycoprotein 1","P02763"
-0.0267323188709696,18.2624691532163,-0.492637628567056,0.635483493080339,0.792096168318993,-6.24190007521769,"Q13523",6,-0.45618298758034,0.657910425873495,0.812913358782356,0.0267323188709696,"Non-significant",0.0899557395324552,"PRPF4B","Serine/threonine-protein kinase PRP4 homolog","Q13523"
0.0262539280530731,20.5724291338331,0.553373306015024,0.595107189137544,0.76528448756247,-6.20837423684491,"O75915",5,0.454674219210381,0.658959563575256,0.81370384709034,-0.0262539280530696,"Non-significant",0.0895336307093678,"ARL6IP5","PRA1 family protein 3","O75915"
0.0404524255074357,19.6326384012729,0.481469434440876,0.643057151903645,0.796820513776887,-6.24766772424272,"P82930",4,0.454966381469455,0.658756344929191,0.81370384709034,-0.0404524255074321,"Non-significant",0.0895336307093678,"MRPS34","28S ribosomal protein S34, mitochondrial","P82930"
0.0441619862490477,17.9244085586182,0.685557904170077,0.512335008806229,0.706534148360672,-6.12315293296787,"Q5UCC4",2,0.454707488474641,0.658936421080692,0.81370384709034,-0.0441619862490512,"Non-significant",0.0895336307093678,"EMC10","ER membrane protein complex subunit 10","Q5UCC4"
-0.0408346488953519,17.2368545731278,-0.434920485229197,0.675096621824942,0.818986738394246,-6.27035870095952,"Q9P0J1",6,-0.453960324873356,0.659456247747791,0.814148572530037,0.0408346488953519,"Non-significant",0.0892963342482149,"PDP1","[Pyruvate dehydrogenase [acetyl-transferring]]-phosphatase 1, mitochondrial","Q9P0J1"
0.0501192153007644,19.9559215915822,0.481795223940337,0.64283558355652,0.796820513776887,-6.24750123806494,"Q3ZCW2",3,0.453282653672694,0.659927890494126,0.814270773018414,-0.0501192153007644,"Non-significant",0.0892311532516462,"LGALSL","Galectin-related protein","Q3ZCW2"
