"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BD_vs_CM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.12617087364197,6.86942076683045,-0.847535482523486,0.422472335221224,0.502409574671701,-8.08251724589153,"UHRF2_HUMAN",11,-0.864713284391839,0.411777187600736,0.493087381964636,0.0426409244537265,"Non-significant",0.307076110860154,"UHRF2","E3 ubiquitin-protein ligase UHRF2","UHRF2_HUMAN"
-0.0472540855407697,9.06787776947022,-0.855229205363286,0.418456032197019,0.498729765753027,-8.07575451691826,"EVL_HUMAN",16,-0.864115867228812,0.412086779349248,0.493385292554198,0.175900936126725,"Non-significant",0.306813800646354,"EVL","Ena/VASP-like protein","EVL_HUMAN"
0.0478608608245761,10.3157247304916,0.812350163285644,0.44118567697876,0.52137788858224,-8.11279576799175,"SCFD2_HUMAN",26,0.863311889103556,0.412503673982023,0.493811568411055,-0.117150187492369,"Non-significant",0.306438740167075,"SCFD2","Sec1 family domain-containing protein 2","SCFD2_HUMAN"
-0.297695875167852,7.55778753757477,-0.856782027507647,0.417648719014855,0.498007707059272,-8.07438347845595,"NU6M_HUMAN",1,-0.863038884666498,0.412645305350057,0.493908247176628,-0.251863718032826,"Non-significant",0.306353722019465,"MT-ND6","NADH-ubiquinone oxidoreductase chain 6","NU6M_HUMAN"
-0.0903344154358052,15.3703987598419,-0.866145058157427,0.412804348680927,0.493152898291673,-8.06607317029658,"RS15A_HUMAN",10,-0.862561868985885,0.412892857647396,0.494131658842327,-0.417508959770205,"Non-significant",0.306157320123817,"RPS15A","Small ribosomal subunit protein uS8","RS15A_HUMAN"
-0.138132691383358,7.69796806573868,-0.829006150627503,0.432256522082762,0.512093651654187,-8.09859608879893,"GEMI4_HUMAN",25,-0.861553600569162,0.413416453974659,0.494685313014362,0.0538053512573242,"Non-significant",0.305670983453293,"GEMIN4","Gem-associated protein 4","GEMI4_HUMAN"
-0.116912603378299,13.3816138505936,-0.886057485383959,0.402635761116129,0.483054812345667,-8.04815385688664,"PTMA_HUMAN",6,-0.861411438001337,0.413490317012514,0.494700741999342,-0.553523063659668,"Non-significant",0.305657438239057,"PTMA","Prothymosin alpha","PTMA_HUMAN"
-0.0885562896728533,8.59132385253906,-0.865843792519313,0.412959594345934,0.493265736570427,-8.06634171935569,"UBP46_HUMAN",10,-0.860946376495789,0.413732012838229,0.4949169323558,0.511195063591003,"Non-significant",0.30546768762571,"USP46","Ubiquitin carboxyl-terminal hydrolase 46","UBP46_HUMAN"
-0.184891462326052,6.55158007144928,-0.845689906363544,0.423439809441082,0.503265067204474,-8.08413197400179,"ZBT10_HUMAN",7,-0.859801435155911,0.414327471538698,0.495540764197531,0.0551205873489407,"Non-significant",0.304920613756189,"ZBTB10","Zinc finger and BTB domain-containing protein 10","ZBT10_HUMAN"
0.0305902957916011,12.1178258657455,0.909341662402205,0.390976586778343,0.471449550471017,-8.02678131144687,"ZNT1_HUMAN",15,0.859708834427577,0.414375657515436,0.495540764197531,-0.615926742553699,"Non-significant",0.304920613756189,"SLC30A1","Proton-coupled zinc antiporter SLC30A1","ZNT1_HUMAN"
-0.0248041152954031,16.0997233390808,-0.854540865660222,0.418814254656698,0.499010111936043,-8.07636161861364,"RSSA_HUMAN",18,-0.859149379735438,0.414666860921777,0.495815931258369,-0.340721845626849,"Non-significant",0.304679522855728,"RPSA","Small ribosomal subunit protein uS2","RSSA_HUMAN"
0.138605117797853,8.70677208900452,0.842475222431779,0.425128718781227,0.504459553113611,-8.08693759128812,"TMA16_HUMAN",10,0.858941709412591,0.414774992686412,0.495872151268241,-0.212664365768441,"Non-significant",0.30463028148535,"TMA16","Translation machinery-associated protein 16","TMA16_HUMAN"
0.0618340969085782,11.1996527910233,0.844628182185477,0.423997086742922,0.503558600970736,-8.08505957416885,"HNF4A_HUMAN",15,0.857329535751062,0.415615110011638,0.496803329792933,-0.301995992660522,"Non-significant",0.303815501990393,"HNF4A","Hepatocyte nuclear factor 4-alpha","HNF4A_HUMAN"
-0.0273218154907777,13.2246809005737,-0.715850972421453,0.495394044022563,0.57324975373632,-8.19020924254044,"UFL1_HUMAN",48,-0.857088093660198,0.415741030540973,0.49688064837376,-0.325256824493399,"Non-significant",0.303747917056335,"UFL1","E3 UFM1-protein ligase 1","UFL1_HUMAN"
0.0440933704376008,11.9570623636246,0.848635722577113,0.421896319212623,0.501798114056174,-8.08155323939518,"CIAO1_HUMAN",16,0.85468269449934,0.416996995966337,0.4983083395097,-0.640787124633793,"Non-significant",0.302501844571392,"CIAO1","Probable cytosolic iron-sulfur protein assembly protein CIAO1","CIAO1_HUMAN"
0.0421676635742774,11.0767884254456,0.781829789501872,0.457875787862215,0.538287523889321,-8.13818358033724,"NED4L_HUMAN",35,0.852901097153577,0.41792896339945,0.499348491978079,-0.414902210235574,"Non-significant",0.301596257345852,"NEDD4L","E3 ubiquitin-protein ligase NEDD4-like","NED4L_HUMAN"
-0.0737285614013672,8.71223568916321,-0.843886011813481,0.424386943887749,0.503800389569159,-8.08570741501292,"CHKA_HUMAN",13,-0.851951080220959,0.418426521716374,0.499869375324891,0.0542635917664001,"Non-significant",0.301143469638328,"CHKA","Choline kinase alpha","CHKA_HUMAN"
-0.135256528854371,7.93299698829651,-0.910151125106137,0.390575745074169,0.471036206232433,-8.02603026288311,"TM128_HUMAN",3,-0.851355396593629,0.418738714651364,0.500168692872247,0.424530982971199,"Non-significant",0.300883495609001,"TMEM128","Transmembrane protein 128","TM128_HUMAN"
-0.166679620742798,10.3817604780197,-0.901787033215605,0.394732124234061,0.475201254604625,-8.03376480438486,"SYS1_HUMAN",1,-0.850596208669805,0.419136835467229,0.500570545036959,-0.0896205902099627,"Non-significant",0.30053470907112,"SYS1","Protein SYS1 homolog","SYS1_HUMAN"
-0.125186800956726,7.73171085119247,-0.846173978262485,0.423185901660506,0.50303697715695,-8.08370873279051,"UTP11_HUMAN",8,-0.848930241753343,0.420011403655202,0.501535879618252,-1.14223694801333,"Non-significant",0.299697992328846,"UTP11","Probable U3 small nucleolar RNA-associated protein 11","UTP11_HUMAN"
0.0564105510711777,12.0093575716019,0.792575381227647,0.451951210606258,0.532703678509468,-8.12933897549902,"SEC63_HUMAN",40,0.848821087368417,0.420068750047528,0.501535879618252,-0.213079690933227,"Non-significant",0.299697992328846,"SEC63","Translocation protein SEC63 homolog","SEC63_HUMAN"
0.145781278610228,7.18160808086395,0.874146320921489,0.408696472340216,0.489253935758117,-8.05891280228408,"MP17L_HUMAN",4,0.848268882606075,0.420358945611174,0.501752170173947,0.227697849273681,"Non-significant",0.299510740429851,"MPV17L","Mpv17-like protein","MP17L_HUMAN"
0.0490531921386719,10.0542414188385,0.869804444620506,0.410921955157286,0.491483010634761,-8.06280506361497,"MTL26_HUMAN",13,0.848241036520037,0.420373583046893,0.501752170173947,-0.709248900413515,"Non-significant",0.299510740429851,"METTL26","Methyltransferase-like 26","MTL26_HUMAN"
-0.0620293617248358,10.1650276184082,-0.829758780701673,0.431856039460312,0.51169391124138,-8.09794876088123,"SNX15_HUMAN",16,-0.847983198834019,0.420509133666672,0.501840139810469,-0.512129783630371,"Non-significant",0.299434604478161,"SNX15","Sorting nexin-15","SNX15_HUMAN"
0.153064966201773,8.21662771701813,0.821188897921587,0.436431497933018,0.516361209423813,-8.10529057075016,"AMPD3_HUMAN",14,0.847340758991141,0.420847010611911,0.502169506486036,-0.0931861400604248,"Non-significant",0.299149662724105,"AMPD3","AMP deaminase 3","AMPD3_HUMAN"
-0.103728055953984,7.86533749103546,-0.938976595806877,0.376497745622642,0.456637176081034,-7.99893699170779,"CC126_HUMAN",4,-0.846809250070133,0.421126689375499,0.502429342389766,0.116074800491326,"Non-significant",0.298925005286296,"CCDC126","Coiled-coil domain-containing protein 126","CC126_HUMAN"
0.140627861022953,9.3998532295227,0.935829962358537,0.378015973673437,0.457862607909579,-8.00192724399009,"T184C_HUMAN",1,0.846217629166584,0.421438151696736,0.502727016005192,-0.524419069290161,"Non-significant",0.298667775629861,"TMEM184C","Transmembrane protein 184C","T184C_HUMAN"
-0.0978190898895459,11.6020461320877,-0.810671075557733,0.442092858148792,0.522337702078682,-8.11421381106263,"TANC1_HUMAN",27,-0.845658680311951,0.421732561476142,0.503004263386361,-0.370299100875876,"Non-significant",0.298428333915595,"TANC1","Protein TANC1","TANC1_HUMAN"
-0.139056682586672,7.25411033630371,-0.860906922310837,0.415509562227018,0.495946541322451,-8.07073152032843,"ANR39_HUMAN",5,-0.844404169518356,0.422393860912204,0.503718957589891,-0.324007034301724,"Non-significant",0.297811704052455,"ANKRD39","Ankyrin repeat domain-containing protein 39","ANR39_HUMAN"
-0.056463479995724,9.94385612010956,-0.851007917153253,0.420656278714795,0.500837130666449,-8.07947125421195,"MK09_HUMAN",13,-0.843439166317961,0.42290304240383,0.504252062610533,-0.62403130531311,"Non-significant",0.297352316658002,"MAPK9","Mitogen-activated protein kinase 9","MK09_HUMAN"
-0.221827387809759,6.39019733667374,-0.823553499358985,0.435165680874516,0.515094856103135,-8.10327118720455,"KLD10_HUMAN",7,-0.842740947045602,0.423271722926758,0.504617508055791,-0.261681556701678,"Non-significant",0.297037685407603,"KLHDC10","Kelch domain-containing protein 10","KLD10_HUMAN"
-0.0646646022796276,11.5587967634201,-1.02828735880359,0.335291277259783,0.414724555529703,-7.91081658131672,"UQCC2_HUMAN",6,-0.842245599636552,0.423533416944809,0.504855317333654,-0.0914304256439227,"Non-significant",0.29683306522084,"UQCC2","Ubiquinol-cytochrome c reductase complex assembly factor 2","UQCC2_HUMAN"
0.126390814781193,7.78863602876663,0.868264134392298,0.411713542791337,0.49222452849272,-8.06418205352185,"SL9A8_HUMAN",5,0.841520281974126,0.423916808612867,0.505238100041833,0.196014404296848,"Non-significant",0.296503906703363,"SLC9A8","Sodium/hydrogen exchanger 8","SL9A8_HUMAN"
-0.053809642791748,9.84289336204529,-1.07070988925631,0.31698177581991,0.396178393253658,-7.8668348281859,"NHEJ1_HUMAN",7,-0.840670531140624,0.424366281246273,0.505699516233259,0.0151569843292485,"Non-significant",0.296107461825883,"NHEJ1","Non-homologous end-joining factor 1","NHEJ1_HUMAN"
0.0369813442230011,13.3174530267716,0.820972858965805,0.436547275269725,0.51642288840043,-8.10547482687696,"PCP_HUMAN",18,0.840022076445209,0.424709502213697,0.506034199847568,-0.307854890823366,"Non-significant",0.295820130782409,"PRCP","Lysosomal Pro-X carboxypeptidase","PCP_HUMAN"
0.0815415382385254,10.3528509140015,0.84021905909985,0.426316877629543,0.505757918068333,-8.08890136356556,"DJC25_HUMAN",11,0.839837068551567,0.424807460573613,0.506076601834429,-0.652253627777075,"Non-significant",0.295783741586886,"DNAJC25","DnaJ homolog subfamily C member 25","DJC25_HUMAN"
-0.0750300884246862,8.79214370250702,-0.845494606640062,0.423542279453891,0.50331313056369,-8.08430267465522,"RBM7_HUMAN",11,-0.839378278818972,0.425050449354068,0.50629174193466,-0.392033576965332,"Non-significant",0.295599156281848,"RBM7","RNA-binding protein 7","RBM7_HUMAN"
-0.118076324462887,8.56241297721863,-0.837016853266316,0.428007256134311,0.507578321583426,-8.0916810614648,"PSMG4_HUMAN",8,-0.837113734401087,0.42625123636025,0.507647516780724,-0.211944103240974,"Non-significant",0.294437733878676,"PSMG4","Proteasome assembly chaperone 4","PSMG4_HUMAN"
0.0372357368469274,12.9934384822845,0.98804884821979,0.353407193154652,0.433885000038863,-7.95128549394783,"TFAM_HUMAN",11,0.836530922942635,0.426560656401132,0.507941468453006,-0.362296104431151,"Non-significant",0.294186329827155,"TFAM","Transcription factor A, mitochondrial","TFAM_HUMAN"
0.312239170074459,5.89942836761475,0.813225882622843,0.44071305214709,0.520895222887325,-8.11205521630086,"MUT7_HUMAN",6,0.836144198721356,0.42676605798964,0.508111488558759,-0.0989879369735673,"Non-significant",0.294040985445407,"EXD3","Exonuclease mut-7 homolog","MUT7_HUMAN"
-0.0681760311126745,13.2820156812668,-0.849730662741792,0.421323629457084,0.501410960606451,-8.08059284923635,"RL32_HUMAN",11,-0.835917549896782,0.426886470339946,0.508175473612208,-0.774338245391844,"Non-significant",0.293986299403554,"RPL32","Large ribosomal subunit protein eL32","RL32_HUMAN"
0.124981880187985,7.41148841381073,0.818577809378437,0.437832234834892,0.51779197689117,-8.10751480388778,"RSAD1_HUMAN",11,0.835807287327943,0.42694505837003,0.508175473612208,-0.19464015960695,"Non-significant",0.293986299403554,"RSAD1","Radical S-adenosyl methionine domain-containing protein 1, mitochondrial","RSAD1_HUMAN"
-0.039452552795435,10.0068731307983,-0.783125943203321,0.45715837465903,0.537747615538326,-8.13712217293557,"WDR37_HUMAN",24,-0.83317111465026,0.428347451074832,0.509769905840597,-0.21086049079895,"Non-significant",0.292625806593591,"WDR37","WD repeat-containing protein 37","WDR37_HUMAN"
-0.0260052680969451,12.9075796604156,-0.697765417867897,0.506016893383526,0.582633897107128,-8.20377243943724,"ERAP1_HUMAN",43,-0.832088325016366,0.428924398366313,0.510381664224118,-0.534074783325195,"Non-significant",0.292104936303597,"ERAP1","Endoplasmic reticulum aminopeptidase 1","ERAP1_HUMAN"
-0.323730349540713,7.45526474714279,-0.814350978335075,0.440106353129713,0.520329731792873,-8.11110279547822,"IBP1_HUMAN",3,-0.830908934751522,0.429553429963179,0.511055209783172,-0.486075401306151,"Non-significant",0.291532180082535,"IGFBP1","Insulin-like growth factor-binding protein 1","IBP1_HUMAN"
-0.170654773712156,8.77933883666992,-0.849557577957501,0.421414121880419,0.5014402506673,-8.08074473293486,"SEN15_HUMAN",3,-0.830295862368541,0.429880666208865,0.511369553675228,-0.0772683620452757,"Non-significant",0.29126513290817,"TSEN15","tRNA-splicing endonuclease subunit Sen15","SEN15_HUMAN"
-0.0258610248565763,10.622187256813,-0.724528546877419,0.490348444763917,0.568546339070366,-8.1835938121259,"SSH3_HUMAN",30,-0.829694522356516,0.430201807652982,0.511676556331911,-0.286077260971068,"Non-significant",0.291004480797918,"SSH3","Protein phosphatase Slingshot homolog 3","SSH3_HUMAN"
-0.0361535549164209,13.6576336622238,-0.833023879003457,0.430121649055149,0.50978776810305,-8.09513481728371,"ARSA_HUMAN",16,-0.829004965030327,0.430570265113521,0.512039737817839,-0.517047643661524,"Non-significant",0.290696333466891,"ARSA","Arylsulfatase A","ARSA_HUMAN"
-0.0356698036193759,13.0918216705322,-0.897781389316803,0.3967340450169,0.477115761266804,-8.03744853681506,"RSU1_HUMAN",13,-0.828639616748315,0.430765573389734,0.512196931782576,-0.1934509277344,"Non-significant",0.290563027417545,"RSU1","Ras suppressor protein 1","RSU1_HUMAN"
0.0683469772338992,15.0977573394775,1.41773926409139,0.195768707525645,0.266074923427652,-7.46206784160845,"ATPK_HUMAN",3,0.826109606670062,0.432119748623456,0.513731815433073,-0.0614912509918213,"Non-significant",0.289263537567151,"ATP5MF","ATP synthase subunit f, mitochondrial","ATPK_HUMAN"
-0.0531146526336705,9.37803041934967,-0.968933979619654,0.362270699802802,0.442623770245435,-7.97007260220845,"ADSSP_HUMAN",8,-0.822766430970693,0.433913667568744,0.515788968451918,0.121506452560425,"Non-significant",0.287527950665883,"ADISSP","Adipose-secreted signaling protein","ADSSP_HUMAN"
-0.0853278636932373,9.97408521175384,-0.975345926519712,0.359278926610816,0.439365367071614,-7.96380240981027,"ATG12_HUMAN",4,-0.822251803685546,0.434190267008914,0.516042160027878,-0.0511610507965097,"Non-significant",0.287314815583066,"ATG12","Ubiquitin-like protein ATG12","ATG12_HUMAN"
-0.147078156471252,8.25964969396591,-0.793920075141877,0.451213506968964,0.532066036265974,-8.12822495669686,"OGFD1_HUMAN",17,-0.821636746665124,0.434521004119469,0.51635961151514,0.0870118141174512,"Non-significant",0.287047734612585,"OGFOD1","Prolyl 3-hydroxylase OGFOD1","OGFD1_HUMAN"
0.0808074474334743,7.32989954948425,0.786656772353888,0.45520794782591,0.535936043255644,-8.13422322520085,"PAXB1_HUMAN",24,0.820365704530922,0.43520503587328,0.517047538894164,-0.111570358276399,"Non-significant",0.28646952473921,"PAXBP1","PAX3- and PAX7-binding protein 1","PAXB1_HUMAN"
0.492300510406492,7.48261427879333,0.791428368644181,0.452581115278728,0.533264636450767,-8.1302879586665,"DSC1_HUMAN",20,0.820292084629031,0.435244678278568,0.517047538894164,0.154964923858625,"Non-significant",0.28646952473921,"DSC1","Desmocollin-1","DSC1_HUMAN"
-0.0367987155914236,14.8287221193313,-0.914631282418608,0.388362640961518,0.468645816294134,-8.02186370362063,"RS10_HUMAN",12,-0.820205937295358,0.435291069532417,0.517047538894164,0.285166978836051,"Non-significant",0.28646952473921,"RPS10","Small ribosomal subunit protein eS10","RS10_HUMAN"
0.0769729614257688,9.94519877433778,0.78527862637232,0.455968561322678,0.53665925537746,-8.13535605623798,"TM131_HUMAN",24,0.819428242197464,0.435710020436033,0.517423824020292,-0.206274390220643,"Non-significant",0.286153578707322,"TMEM131","Transmembrane protein 131","TM131_HUMAN"
0.153922677040099,6.6930074095726,0.834852682650337,0.429152338942959,0.508787562563292,-8.09355468521644,"SEM7A_HUMAN",4,0.819381157368855,0.43573539432224,0.517423824020292,0.0362014770507821,"Non-significant",0.286153578707322,"SEMA7A","Semaphorin-7A","SEM7A_HUMAN"
0.0735664367675728,9.98718833923339,0.979849901447716,0.357188617558682,0.437270434953402,-7.95937876801422,"ASURF_HUMAN",5,0.818438604781689,0.436243546912802,0.517934443786924,-0.214446067810057,"Non-significant",0.285725206477392,"ASDURF","ASNSD1 upstream open reading frame protein","ASURF_HUMAN"
-0.131613373756407,7.38216680288315,-0.899044736549849,0.396101859083154,0.476496736041618,-8.03628814881817,"M4K2_HUMAN",2,-0.818346797322403,0.436293064244963,0.517934443786924,-0.61176037788391,"Non-significant",0.285725206477392,"MAP4K2","Mitogen-activated protein kinase kinase kinase kinase 2","M4K2_HUMAN"
0.0760290622711182,8.47401773929596,0.807472893830473,0.443824338123324,0.524031738256139,-8.11690794493489,"EXOG_HUMAN",13,0.818106530052543,0.436422673223629,0.517949313886685,-0.0973482131957741,"Non-significant",0.285712737892526,"EXOG","Nuclease EXOG, mitochondrial","EXOG_HUMAN"
-0.194416642189028,6.8547061085701,-0.809891691474848,0.442514382778302,0.522636164794357,-8.11487118687368,"GRPE2_HUMAN",5,-0.8180869094798,0.436433258447531,0.517949313886685,-1.09688711166382,"Non-significant",0.285712737892526,"GRPEL2","GrpE protein homolog 2, mitochondrial","GRPE2_HUMAN"
-0.144487857818602,10.7096600532532,-0.855929251522206,0.418091940687941,0.498442257822797,-8.07513667674549,"S39A7_HUMAN",3,-0.817883497664329,0.436543008728337,0.518003798306775,0.642733573913572,"Non-significant",0.285667055741977,"SLC39A7","Zinc transporter SLC39A7","S39A7_HUMAN"
-0.142300844192501,9.40948760509491,-0.87931113668445,0.406060468454768,0.486594605162811,-8.05426218880822,"RL37_HUMAN",2,-0.817552084329225,0.436721862445696,0.518140253236493,-0.141888856887826,"Non-significant",0.285552666968989,"RPL37","Large ribosomal subunit protein eL37","RL37_HUMAN"
0.162433028221127,6.89637058973312,0.796696233662066,0.44969309865446,0.530427358988558,-8.12591997336199,"EFC14_HUMAN",10,0.816888265022326,0.437080256787076,0.518489649644785,-0.171731472015399,"Non-significant",0.28525990879668,"EFCAB14","EF-hand calcium-binding domain-containing protein 14","EFC14_HUMAN"
-0.0617194175720162,9.00512957572937,-1.10782790155819,0.301618047613324,0.380551833048438,-7.82727923416089,"CHCH7_HUMAN",5,-0.815958040605541,0.437582821910049,0.519009942549063,-0.412355422973651,"Non-significant",0.284824322396563,"CHCHD7","Coiled-coil-helix-coiled-coil-helix domain-containing protein 7","CHCH7_HUMAN"
-0.0482487678528027,10.1917824745178,-0.77635341356394,0.460915333200837,0.541460404458027,-8.14265158594472,"RIOK3_HUMAN",22,-0.813236866562303,0.439055242739022,0.520607030558455,-0.594187498092626,"Non-significant",0.28348997123999,"RIOK3","Serine/threonine-protein kinase RIO3","RIOK3_HUMAN"
-0.0518696308136235,11.2187663316727,-0.963485710141386,0.364827583556986,0.445225765436386,-7.9753750317947,"IPP2_HUMAN",8,-0.813232391436371,0.439057667009059,0.520607030558455,-0.249546527862549,"Non-significant",0.28348997123999,"PPP1R2","Protein phosphatase inhibitor 2","IPP2_HUMAN"
0.143412947654723,6.68936938047409,0.792945560223571,0.451748047140576,0.532560719085001,-8.12903245843053,"KPTN_HUMAN",11,0.813086583614958,0.439136659190168,0.520624613189513,0.0156707763671751,"Non-significant",0.283475303918472,"KPTN","KICSTOR complex protein kaptin","KPTN_HUMAN"
0.0510864257812749,14.1867198944092,0.825471809255267,0.434140651563311,0.514025572272684,-8.10162937029852,"CNPY2_HUMAN",13,0.812951348493032,0.439209932245352,0.520635411283972,0.255812406539901,"Non-significant",0.283466296460722,"CNPY2","Protein canopy homolog 2","CNPY2_HUMAN"
0.0225415229797292,14.2636978626251,0.656729098830125,0.530650140069802,0.604308103372122,-8.2334083776148,"UBP5_HUMAN",45,0.812158623072262,0.43963961471894,0.521068628955519,0.115215301513675,"Non-significant",0.283105072835211,"USP5","Ubiquitin carboxyl-terminal hydrolase 5","UBP5_HUMAN"
-0.0823955535888636,9.37834548950195,-0.917515204491496,0.386942923854862,0.467419217531391,-8.01917296404873,"S29A1_HUMAN",5,-0.810314760965365,0.440640158277694,0.522178215899695,-0.226742386817932,"Non-significant",0.282181249923823,"SLC29A1","Equilibrative nucleoside transporter 1","S29A1_HUMAN"
-0.132296919822688,8.03026288747787,-0.826157093947077,0.433774884889035,0.513817432991187,-8.10104208394979,"GDN_HUMAN",5,-0.809584731992559,0.441036726818915,0.52255362274653,0.103820085525525,"Non-significant",0.28186913704847,"SERPINE2","Glia-derived nexin","GDN_HUMAN"
-0.0537436008453263,11.8586093187332,-0.846926207775342,0.422791551883076,0.502715511720293,-8.0830506337822,"OXA1L_HUMAN",11,-0.809494521104274,0.441085748359747,0.52255362274653,-0.434298157691957,"Non-significant",0.28186913704847,"OXA1L","Mitochondrial inner membrane protein OXA1L","OXA1L_HUMAN"
0.0487041473388992,11.7380800247192,0.840160842307982,0.426347567117007,0.505757918068333,-8.08895197778529,"NDK3_HUMAN",12,0.807889366569109,0.441958627928807,0.523470113901332,-0.094347476959225,"Non-significant",0.281108108136506,"NME3","Nucleoside diphosphate kinase 3","NDK3_HUMAN"
0.0225605964661,13.2843036651611,0.768942999270908,0.465049936207458,0.545685492753046,-8.14865479450686,"PABP4_HUMAN",20,0.807834685124866,0.441988384315754,0.523470113901332,-1.28530669212341,"Non-significant",0.281108108136506,"PABPC4","Polyadenylate-binding protein 4","PABP4_HUMAN"
0.19029760360718,5.94194436073303,0.794742637206244,0.45076265198381,0.531611650900674,-8.12754271197209,"KCD12_HUMAN",6,0.807138257990965,0.442367483464418,0.523842638766826,-0.0781040191650497,"Non-significant",0.280799154579192,"KCTD12","BTB/POZ domain-containing protein KCTD12","KCD12_HUMAN"
0.0555031299591278,15.2673310041428,0.979969386580464,0.357133290078585,0.437268675976707,-7.95926119842932,"TXD17_HUMAN",7,0.806849945219765,0.442524490970691,0.523922909851375,0.0476831197738647,"Non-significant",0.280732610514653,"TXNDC17","Thioredoxin domain-containing protein 17","TXD17_HUMAN"
-0.0516877174377495,10.7274887561798,-0.905221952707446,0.393021313092861,0.473633585984772,-8.03059538879306,"HDHD1_HUMAN",9,-0.806776652737304,0.44256441017024,0.523922909851375,-0.669431686401368,"Non-significant",0.280732610514653,"PUDP","Pseudouridine-5'-phosphatase","HDHD1_HUMAN"
-0.0413928031921262,11.8535060882568,-0.784839661792479,0.456211011566147,0.536788884548683,-8.13571652884008,"ACAD8_HUMAN",18,-0.805821304273192,0.443084970981484,0.524462648365246,-0.079902648925783,"Non-significant",0.280285436329322,"ACAD8","Isobutyryl-CoA dehydrogenase, mitochondrial","ACAD8_HUMAN"
0.0293619632720752,11.7060703039169,0.770211943177441,0.464340173777734,0.544931468040575,-8.14763031181692,"PP2BA_HUMAN",20,0.804674859976234,0.443710208379245,0.525126113008926,-0.355630636215213,"Non-significant",0.279736384962407,"PPP3CA","Protein phosphatase 3 catalytic subunit alpha","PP2BA_HUMAN"
-0.0541501045226997,13.0635485649109,-0.990092619744329,0.352469353762026,0.432930114505765,-7.94925994063639,"SAP3_HUMAN",7,-0.804508763089904,0.44380084256298,0.525156779430658,-0.170930862426752,"Non-significant",0.279711023685293,"GM2A","Ganglioside GM2 activator","SAP3_HUMAN"
-0.419415235519408,7.75584626197815,-0.78181724967612,0.457882732300233,0.538287523889321,-8.13819384176374,"PLLP_HUMAN",2,-0.801506040508637,0.445441511433527,0.527021350797847,-0.0468070507049756,"Non-significant",0.278171790203276,"PLLP","Plasmolipin","PLLP_HUMAN"
0.249177932739258,6.32243537902832,0.780001712958616,0.458888911773677,0.539323576480643,-8.13967802827725,"TXD16_HUMAN",6,0.799169568373425,0.446720991004022,0.528458101910867,-0.0624320507049738,"Non-significant",0.276989439444958,"TXNDC16","Thioredoxin domain-containing protein 16","TXD16_HUMAN"
-0.0278136730194039,12.163742184639,-0.691380828337959,0.50980132383785,0.585910473317325,-8.20848763899011,"ABCF1_HUMAN",39,-0.798346057977938,0.44717254831361,0.528915168661317,0.079684257507326,"Non-significant",0.276613977750455,"ABCF1","ATP-binding cassette sub-family F member 1","ABCF1_HUMAN"
0.104375362396239,7.58575415611267,0.770407441908862,0.464230889528789,0.544882024828092,-8.14747234727019,"SSH1_HUMAN",19,0.798219772321521,0.447241822153811,0.528920003637373,-0.11460304260255,"Non-significant",0.276610007749312,"SSH1","Protein phosphatase Slingshot homolog 1","SSH1_HUMAN"
-0.112773656845092,7.93906939029694,-0.786418325008944,0.455339487788947,0.535996605820327,-8.13441934886889,"TSTD2_HUMAN",10,-0.79772092087425,0.447515537575186,0.529166579989079,0.380530595779426,"Non-significant",0.276407591893163,"TSTD2","Thiosulfate sulfurtransferase/rhodanese-like domain-containing protein 2","TSTD2_HUMAN"
-0.0449216365814227,8.54723227024078,-0.743934509351619,0.47918605392914,0.558878200600984,-8.16854887887872,"WWC2_HUMAN",30,-0.796623977898016,0.448117819508832,0.529773411572217,0.073318123817443,"Non-significant",0.275909841994302,"WWC2","Protein WWC2","WWC2_HUMAN"
0.194305300712582,7.13838487863541,0.809784315232006,0.442572478223075,0.522636164794357,-8.11496171225039,"IL8_HUMAN",2,0.796488931788865,0.448192005149513,0.529773411572217,-0.0222828388214502,"Non-significant",0.275909841994302,"CXCL8","Interleukin-8","IL8_HUMAN"
0.222507476806644,6.85522103309631,0.782760138980875,0.457360767910638,0.537907707033906,-8.13742187799718,"MTHSD_HUMAN",5,0.796429586719629,0.448224608139422,0.529773411572217,0.24586725234985,"Non-significant",0.275909841994302,"MTHFSD","Methenyltetrahydrofolate synthase domain-containing protein","MTHSD_HUMAN"
-0.112985968589788,7.66791981458664,-0.778107494453402,0.459940289255012,0.540471470965267,-8.14122340106295,"CHD1_HUMAN",12,-0.796263521496429,0.448315849568264,0.529804078560573,0.146280050277699,"Non-significant",0.275884702721436,"CHD1","Chromodomain-helicase-DNA-binding protein 1","CHD1_HUMAN"
-0.0309498310089005,10.3171674013138,-0.762732387759596,0.468534223241963,0.548939313195144,-8.15364805157566,"TBCEL_HUMAN",20,-0.796109230854437,0.448400632934692,0.52982710581507,0.0559506416320996,"Non-significant",0.275865827079211,"TBCEL","Tubulin-specific chaperone cofactor E-like protein","TBCEL_HUMAN"
-0.0821254253387504,6.75400245189667,-0.775417488630131,0.461436157298084,0.541993772483591,-8.14341249692876,"ACK1_HUMAN",15,-0.795614553604537,0.448672533328556,0.530071190365157,-0.0554151535034002,"Non-significant",0.275665799254888,"TNK2","Activated CDC42 kinase 1","ACK1_HUMAN"
