"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BD_vs_BM1","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.0116808414459282,11.1099907159805,0.222854830002905,0.829598811426524,0.871712607603576,-8.55927155497147,"CB072_HUMAN",14,0.221177464759066,0.830428116675964,0.872584011746798,-0.3201584815979,"Non-significant",0.0591927488025038,"C2orf72","Uncharacterized protein C2orf72","CB072_HUMAN"
0.0297181606292725,7.69217610359192,0.213645292844945,0.836517948870253,0.877476806151243,-8.56153444629142,"TRI13_HUMAN",15,0.220946033034807,0.830602340034481,0.872654070573582,-0.638826608657838,"Non-significant",0.0591578811678749,"TRIM13","E3 ubiquitin-protein ligase TRIM13","TRI13_HUMAN"
0.0162906646728516,8.28489112854004,0.211709427481079,0.83797434065162,0.878352125054547,-8.56199811455645,"M4K5_HUMAN",18,0.219223353129243,0.831899497042395,0.873903744044795,0.127777338027951,"Non-significant",0.0585364000112797,"MAP4K5","Mitogen-activated protein kinase kinase kinase kinase 5","M4K5_HUMAN"
-0.014562368392923,10.1688684225082,-0.210898525696729,0.838584599151766,0.878720400331201,-8.562191098186,"HABP4_HUMAN",17,-0.217275192393334,0.833367097507162,0.875332120281309,0.500447511672975,"Non-significant",0.0578271348193994,"HABP4","Intracellular hyaluronan-binding protein 4","HABP4_HUMAN"
-0.0448849201202393,7.11561584472656,-0.212628977689091,0.837282459680162,0.877763419715613,-8.56177838866834,"MB12A_HUMAN",7,-0.217053875251027,0.833533865511448,0.875393966445753,-0.259396791458125,"Non-significant",0.0577964510383557,"MVB12A","Multivesicular body subunit 12A","MB12A_HUMAN"
-0.0294415950775138,5.73723566532135,-0.215688550306034,0.834981499783436,0.876347159389833,-8.56104053357048,"ATF6A_HUMAN",8,-0.216866556971247,0.833675021514468,0.875428901846563,-1.97744071483612,"Non-significant",0.0577791194715003,"ATF6","Cyclic AMP-dependent transcription factor ATF-6 alpha","ATF6A_HUMAN"
-0.0331279039382943,7.84610992670059,-0.209975162960676,0.839279635302133,0.879152460733477,-8.56240995482742,"THSD4_HUMAN",13,-0.216710550767954,0.833792586804335,0.875439059178362,-0.0822165012359566,"Non-significant",0.0577740805156806,"THSD4","Thrombospondin type-1 domain-containing protein 4","THSD4_HUMAN"
-0.0192360877990492,12.4244787693024,-0.252485477445531,0.807448674321347,0.853633686442138,-8.55135262435922,"COX17_HUMAN",5,-0.216437063822183,0.833998695551779,0.87554216790104,-0.320878863334654,"Non-significant",0.0577229325665713,"COX17","Cytochrome c oxidase copper chaperone","COX17_HUMAN"
0.0288153886795026,6.96355754137039,0.228979065511369,0.825006468327186,0.868347485130589,-8.55771459709171,"CC50B_HUMAN",4,0.214947137126969,0.835121792196636,0.87660779067057,0.122910022735594,"Non-significant",0.0571946739624566,"TMEM30B","Cell cycle control protein 50B","CC50B_HUMAN"
0.0119750499725004,11.2535597085953,0.212599656208675,0.837304519176589,0.877763419715613,-8.56178540953878,"OSGEP_HUMAN",15,0.214471595913363,0.835480336665456,0.87687070905491,-0.299326181411745,"Non-significant",0.0570644368316524,"OSGEP","tRNA N6-adenosine threonylcarbamoyltransferase","OSGEP_HUMAN"
0.00853586196899947,11.8019895553589,0.210838939804035,0.838629446213942,0.878720400331201,-8.56220524995645,"EI2BA_HUMAN",17,0.213672147921978,0.836083189602563,0.877284484918892,0.250943183898949,"Non-significant",0.0568595512224173,"EIF2B1","Translation initiation factor eIF2B subunit alpha","EI2BA_HUMAN"
-0.0749784708023054,7.12393301725388,-0.209275371200149,0.839806485675731,0.879590786726847,-8.56257518817526,"RM34_HUMAN",3,-0.213662028798788,0.836090821034976,0.877284484918892,0.0736629962921249,"Non-significant",0.0568595512224173,"MRPL34","Large ribosomal subunit protein bL34m","RM34_HUMAN"
0.0535292625427246,6.46920561790466,0.210666981258887,0.838758873621537,0.878720400331201,-8.56224606830167,"EFNA1_HUMAN",4,0.213135592235394,0.836487863550252,0.877486343553543,-0.0432708263397501,"Non-significant",0.05675963379717,"EFNA1","Ephrin-A1","EFNA1_HUMAN"
0.025336503982528,10.0287655591965,0.216998363881503,0.833996972240517,0.875653653307396,-8.5607214726114,"ALG12_HUMAN",7,0.213120176879556,0.836499490681126,0.877486343553543,0.0585310459136963,"Non-significant",0.05675963379717,"ALG12","Dol-P-Man:Man(7)GlcNAc(2)-PP-Dol alpha-1,6-mannosyltransferase","ALG12_HUMAN"
-0.0135195255279275,11.3521550893784,-0.233023786200378,0.821977438302829,0.866172069401188,-8.55666349236828,"TRAM1_HUMAN",9,-0.212684550512482,0.836828082290787,0.877633685206679,-0.960522174835205,"Non-significant",0.0566867160866849,"TRAM1","Translocating chain-associated membrane protein 1","TRAM1_HUMAN"
-0.030501604080202,7.86550891399384,-0.206596488848335,0.841824129871492,0.881021667712794,-8.56320268129681,"CMTR2_HUMAN",12,-0.212463128316231,0.836995113405241,0.877633685206679,0.027826070785526,"Non-significant",0.0566867160866849,"CMTR2","Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2","CMTR2_HUMAN"
0.0101335048675715,15.1191531419754,0.216444514143557,0.834413237655227,0.875908534398388,-8.56085661912246,"FAHD1_HUMAN",14,0.212454264588016,0.8370017999927,0.877633685206679,-0.102766036987305,"Non-significant",0.0566867160866849,"FAHD1","Oxaloacetate tautomerase FAHD1, mitochondrial","FAHD1_HUMAN"
-0.0210738182067836,9.01515674591064,-0.207794892516059,0.840921375963927,0.880531171063531,-8.56292295878269,"APTX_HUMAN",13,-0.212360411179101,0.837072601653252,0.877633685206679,-0.315506935119631,"Non-significant",0.0566867160866849,"APTX","Aprataxin","APTX_HUMAN"
0.00603437423704989,10.1888403892517,0.187083927222977,0.856557338862641,0.893215042736341,-8.56753187845274,"RABE2_HUMAN",29,0.211621569382724,0.837630028274106,0.878104657547299,-0.111783862113953,"Non-significant",0.0564537193028414,"RABEP2","Rab GTPase-binding effector protein 2","RABE2_HUMAN"
-0.0178639888763374,7.91569423675537,-0.204127481590288,0.843684818301362,0.882627464633477,-8.56377393564021,"LPIN3_HUMAN",17,-0.210997883069728,0.838100650497241,0.878484521138692,-0.626172542572021,"Non-significant",0.0562658863522673,"LPIN3","Phosphatidate phosphatase LPIN3","LPIN3_HUMAN"
0.00655436515810059,11.3515366315842,0.185604668775731,0.857676826794229,0.894037740571477,-8.56784274697186,"PEX6_HUMAN",34,0.210600388200983,0.838400628935405,0.878685443448963,-0.42896795272827,"Non-significant",0.0561665681840981,"PEX6","Peroxisomal ATPase PEX6","PEX6_HUMAN"
-0.0242824554442738,14.7157602310181,-0.210684272342893,0.838745858965783,0.878720400331201,-8.56224196535057,"ATP5J_HUMAN",8,-0.209149207184861,0.839496033155905,0.87971985186969,0.209171772003176,"Non-significant",0.0556556075743089,"ATP5PF","ATP synthase-coupling factor 6, mitochondrial","ATP5J_HUMAN"
-0.0151870250701922,8.99459850788116,-0.20541742804836,0.84271255871535,0.881724010498562,-8.56347632783955,"IMPCT_HUMAN",14,-0.208496731035095,0.839988667124142,0.88012242317217,-0.288560152053836,"Non-significant",0.0554569142018756,"IMPACT","Protein IMPACT","IMPCT_HUMAN"
-0.0171723365783691,8.65424990653992,-0.220258339068151,0.831547968530438,0.873421387269382,-8.55991908570051,"CSTOS_HUMAN",8,-0.208095756501008,0.840291448962686,0.880325993141799,-0.170442461967465,"Non-significant",0.055356474661511,"CUSTOS","Protein CUSTOS","CSTOS_HUMAN"
0.0193233489990234,7.78605091571808,0.198457047185364,0.84796214268537,0.886189960938578,-8.56506018598559,"STAG1_HUMAN",26,0.207682454646648,0.840603568892939,0.880539292279539,-0.263056516647351,"Non-significant",0.0552512597541183,"STAG1","Cohesin subunit SA-1","STAG1_HUMAN"
0.0104796886444465,13.1148964166641,0.213655039210945,0.836510618187873,0.877476806151243,-8.56153210134416,"RSU1_HUMAN",13,0.207363264646003,0.840844637326436,0.880678118919156,0.377028226852449,"Non-significant",0.0551827938812869,"RSU1","Ras suppressor protein 1","RSU1_HUMAN"
0.0185558795928955,9.7991760969162,0.258066553670014,0.803296740701826,0.85013039703334,-8.54975235918769,"GSKIP_HUMAN",4,0.206200765529277,0.841722766003103,0.881397374704057,0.0537996292114507,"Non-significant",0.0548282473968277,"GSKIP","GSK3B-interacting protein","GSKIP_HUMAN"
0.0667401552200309,7.62988871335983,0.200790817585974,0.846201066141192,0.884859575897236,-8.56453514675782,"CIDEB_HUMAN",5,0.206166551302695,0.841748614318676,0.881397374704057,-0.355288386344907,"Non-significant",0.0548282473968277,"CIDEB","Lipid transferase CIDEB","CIDEB_HUMAN"
-0.00631403923035023,13.4903429746628,-0.180869811472467,0.861262437921272,0.89685362182921,-8.56882134234668,"SNTB1_HUMAN",30,-0.202768876086014,0.844316514728845,0.883711279968407,-0.351603269577028,"Non-significant",0.0536896014999389,"SNTB1","Beta-1-syntrophin","SNTB1_HUMAN"
-0.00527715682982688,16.2840192317963,-0.207304032999157,0.841291108424972,0.880691014547829,-8.56303772497371,"LASP1_HUMAN",17,-0.202592857663298,0.844449600380679,0.883711279968407,-0.512777566909779,"Non-significant",0.0536896014999389,"LASP1","LIM and SH3 domain protein 1","LASP1_HUMAN"
0.0279700756073247,11.0610641241074,0.214330993927993,0.836002244088467,0.87719154384247,-8.56136921079664,"ROMO1_HUMAN",4,0.202509007125334,0.844513000743779,0.883711279968407,-0.518816351890562,"Non-significant",0.0536896014999389,"ROMO1","Reactive oxygen species modulator 1","ROMO1_HUMAN"
0.03759860992432,6.42184972763062,0.19748369838075,0.848696909691235,0.88672762364598,-8.56527736991068,"SALL1_HUMAN",9,0.202488277897056,0.844528674538955,0.883711279968407,-0.22522056102753,"Non-significant",0.0536896014999389,"SALL1","Sal-like protein 1","SALL1_HUMAN"
0.023278474807741,8.20752131938934,0.196152040478956,0.849702416926893,0.887549615209168,-8.56557279160788,"ZGPAT_HUMAN",15,0.202477343582762,0.844536942228155,0.883711279968407,-0.138548612594605,"Non-significant",0.0536896014999389,"ZGPAT","Zinc finger CCCH-type with G patch domain-containing protein","ZGPAT_HUMAN"
0.0420533418655413,7.29293733835221,0.20066932270517,0.846292724015376,0.884859575897236,-8.56456262987497,"APC16_HUMAN",5,0.20237820729929,0.844611902410032,0.883711279968407,-0.355240106582643,"Non-significant",0.0536896014999389,"ANAPC16","Anaphase-promoting complex subunit 16","APC16_HUMAN"
0.0149683952331472,11.1171438694,0.241039566892378,0.815984077782196,0.860862671580384,-8.5545268493063,"RT17_HUMAN",6,0.201602180586596,0.845198739578134,0.884211265205903,-0.203204154968258,"Non-significant",0.0534439563091369,"MRPS17","Small ribosomal subunit protein uS17m","RT17_HUMAN"
-0.0814796686172494,6.57346469163894,-0.191785081202736,0.853001885402147,0.89030837382982,-8.56652769540404,"SUCO_HUMAN",11,-0.198999259106876,0.847167835504211,0.886156995910941,0.472418546676625,"Non-significant",0.052489329560266,"SUCO","SUN domain-containing ossification factor","SUCO_HUMAN"
0.0292150974274019,12.3103078603745,0.200452540652035,0.846456274464393,0.884859575897236,-8.56461162683643,"RAB3D_HUMAN",6,0.198756816423991,0.847351300359007,0.886234654693605,-0.318778753280641,"Non-significant",0.052451271627876,"RAB3D","Ras-related protein Rab-3D","RAB3D_HUMAN"
-0.0416240692138654,7.50293898582459,-0.192698774890468,0.85231128135028,0.889702011691261,-8.56632966285369,"ARP6_HUMAN",8,-0.197598287952172,0.848228135628246,0.887037387870549,-0.751559257507326,"Non-significant",0.0520580746398977,"ACTR6","Actin-related protein 6","ARP6_HUMAN"
-0.0316607952117938,7.54104065895081,-0.190118639977429,0.854261795424248,0.891177462194339,-8.56688647704653,"PYRD1_HUMAN",11,-0.195457039080467,0.849849335244182,0.888618235331352,-0.185926675796511,"Non-significant",0.051284778848329,"PYROXD1","Pyridine nucleotide-disulfide oxidoreductase domain-containing protein 1","PYRD1_HUMAN"
0.0296871662139857,8.28092086315155,0.213538142900131,0.836598542320189,0.877476806151243,-8.5615602192887,"RM33_HUMAN",2,0.19423040234397,0.850778398732627,0.889475058280703,-0.331105232238777,"Non-significant",0.0508662254360751,"MRPL33","Large ribosomal subunit protein bL33m","RM33_HUMAN"
0.0425440073013315,7.98866182565689,0.194913670317147,0.850637750367687,0.888183593679503,-8.56584574247669,"ENTP2_HUMAN",3,0.193330437102538,0.851460196407917,0.890073181351951,-0.589225769042951,"Non-significant",0.0505742844216779,"ENTPD2","Ectonucleoside triphosphate diphosphohydrolase 2","ENTP2_HUMAN"
0.0336047410964957,7.53412228822708,0.186728187928563,0.856826526972412,0.893380935473419,-8.56760686092078,"LENG8_HUMAN",12,0.192693855602283,0.851942539387786,0.890462677391794,-0.0430080890655749,"Non-significant",0.0503842787189624,"LENG8","Leukocyte receptor cluster member 8","LENG8_HUMAN"
0.00310087203980025,15.4468727111816,0.130219456782062,0.89981813989306,0.926662061560934,-8.57771796144398,"UBA1_HUMAN",60,0.192417233673562,0.852152158710047,0.890567055097027,-0.4425539970398,"Non-significant",0.0503333748394355,"UBA1","Ubiquitin-like modifier-activating enzyme 1","UBA1_HUMAN"
-0.0191740989685076,8.42608761787415,-0.185302769409467,0.85790534390088,0.894161073912876,-8.56790589117024,"ELMO3_HUMAN",18,-0.192200201651995,0.852316630565844,0.890624229286704,-0.159934997558576,"Non-significant",0.0503054941336288,"ELMO3","Engulfment and cell motility protein 3","ELMO3_HUMAN"
-0.0250618457794243,8.1943279504776,-0.205726965610042,0.842479296915507,0.881593631051383,-8.56340463761555,"EMC9_HUMAN",4,-0.191936368487604,0.852516579736095,0.890718455830372,0.00532317161560059,"Non-significant",0.0502595489392044,"EMC9","ER membrane protein complex subunit 9","EMC9_HUMAN"
-0.0386596918106061,7.61295408010483,-0.190102652705337,0.854273884760608,0.891177462194339,-8.56688990405871,"FGD5_HUMAN",5,-0.191375160383002,0.852941935763601,0.89104813528851,-0.744385480880725,"Non-significant",0.050098834318318,"FGD5","FYVE, RhoGEF and PH domain-containing protein 5","FGD5_HUMAN"
-0.00581145286560059,11.9760240316391,-0.163628200368142,0.874347809342615,0.907219709080048,-8.57217283696443,"CSKP_HUMAN",43,-0.189305813488081,0.854510794721582,0.892572166371127,-0.109088182449298,"Non-significant",0.0493566601572669,"CASK","Peripheral plasma membrane protein CASK","CSKP_HUMAN"
0.00861406326292524,12.7774925231934,0.244451615378363,0.813436829869455,0.858957110562306,-8.55359576410676,"MTX2_HUMAN",9,0.189138336558205,0.854637796200231,0.892589918698504,-0.378495454788151,"Non-significant",0.0493480225798889,"MTX2","Metaxin-2","MTX2_HUMAN"
-0.016107797622686,10.0640641450882,-0.182959996197589,0.859679151011408,0.895664693285384,-8.56839243490137,"IF4E2_HUMAN",16,-0.188530146763765,0.85509903785387,0.892881556569388,-0.45987343788147,"Non-significant",0.0492061477631586,"EIF4E2","Eukaryotic translation initiation factor 4E type 2","IF4E2_HUMAN"
-0.0137614011764491,7.74751943349838,-0.1810744965998,0.861107361720829,0.896807230522758,-8.56877955657034,"ZN148_HUMAN",20,-0.188479937951563,0.85513711807995,0.892881556569388,-0.119453430175824,"Non-significant",0.0492061477631586,"ZNF148","Zinc finger protein 148","ZN148_HUMAN"
0.0423115491867074,7.34843438863754,0.187452814745892,0.856278222825786,0.893038753214451,-8.56745397528907,"MTRFR_HUMAN",4,0.188332587946123,0.855248876118187,0.892883348021483,0.154776573181175,"Non-significant",0.049205276407968,"MTRFR","Mitochondrial translation release factor in rescue","MTRFR_HUMAN"
0.00568246841429954,10.0552356243134,0.194250283392972,0.851138907302283,0.888592523655523,-8.56599125661052,"F185A_HUMAN",16,0.187645499076286,0.855770046422473,0.893312512115264,-0.445944309234649,"Non-significant",0.048996583055233,"FAM185A","Protein FAM185A","F185A_HUMAN"
-0.00703120231629839,11.3505812883377,-0.170456194807873,0.869160532914249,0.903305910642805,-8.57088539139223,"GOLI4_HUMAN",31,-0.187325138027896,0.856013072234457,0.893451256510212,0.375249385833754,"Non-significant",0.0489291360582658,"GOLIM4","Golgi integral membrane protein 4","GOLI4_HUMAN"
0.0112917423248469,10.7607542276382,0.207644523013919,0.841034634992461,0.88053613268759,-8.56295814467214,"ATP5S_HUMAN",9,0.186591244431383,0.856569865188537,0.893917413008333,-0.1397294998169,"Non-significant",0.0487026028277351,"DMAC2L","ATP synthase subunit s, mitochondrial","ATP5S_HUMAN"
0.0336089134216522,10.9395925998688,0.184623046891515,0.858419899970502,0.894467582940882,-8.56804768668357,"TOM5_HUMAN",6,0.186089802355344,0.856950350083284,0.894199477954702,0.0253033638000755,"Non-significant",0.048565588014686,"TOMM5","Mitochondrial import receptor subunit TOM5 homolog","TOM5_HUMAN"
0.0289622545242345,8.16610091924667,0.188596168799098,0.855413250872061,0.89225133276461,-8.56721155136696,"AROS_HUMAN",5,0.185579299646884,0.857337750819126,0.89448868588741,-0.014855384826701,"Non-significant",0.0484251483193484,"RPS19BP1","Active regulator of SIRT1","AROS_HUMAN"
0.0547544956207204,11.8613406419754,0.179268098372193,0.862476171729795,0.897771861118095,-8.56914670880537,"TIM8A_HUMAN",7,0.18471471441981,0.857993944665742,0.89495135561066,-0.0934414863586497,"Non-significant",0.0482005697835283,"TIMM8A","Mitochondrial import inner membrane translocase subunit Tim8 A","TIM8A_HUMAN"
-0.0520322322845477,7.59111380577087,-0.182756758996504,0.859833070607874,0.895710044281974,-8.56843435370806,"IBP1_HUMAN",3,-0.184704366965597,0.85800179877931,0.89495135561066,-0.318748712539699,"Non-significant",0.0482005697835283,"IGFBP1","Insulin-like growth factor-binding protein 1","IBP1_HUMAN"
0.0106990337371755,10.3245791196823,0.200430681338752,0.84647276659038,0.884859575897236,-8.56461656455851,"BAD_HUMAN",10,0.184424592835827,0.858214164408473,0.895057805913927,-0.0906012058257755,"Non-significant",0.0481489155458249,"BAD","Bcl2-associated agonist of cell death","BAD_HUMAN"
-0.0139250755310059,8.88497543334961,-0.173430249378356,0.866903236502852,0.901339423498736,-8.57030829525832,"DOCK4_HUMAN",46,-0.183911008613336,0.858604038053984,0.895349333603653,-0.124266386032124,"Non-significant",0.0480074852920078,"DOCK4","Dedicator of cytokinesis protein 4","DOCK4_HUMAN"
0.0215351581573522,8.09834372997284,0.18484750552108,0.858249974695979,0.894405380771021,-8.56800091993384,"SERC3_HUMAN",8,0.1836724190941,0.858785170891544,0.895423140145719,-0.315482854843142,"Non-significant",0.0479716864683874,"SERINC3","Serine incorporator 3","SERC3_HUMAN"
0.0217654705047501,10.5300923585892,0.229967327481167,0.824266080298327,0.867682274979323,-8.55745945180709,"UB2D2_HUMAN",1,0.183499007818197,0.858916827162131,0.895445346986191,-0.0219254493713468,"Non-significant",0.0479609159306877,"UBE2D2","Ubiquitin-conjugating enzyme E2 D2","UB2D2_HUMAN"
-0.0187664031982457,8.74607348442077,-0.195366238121973,0.850295899057213,0.887940916982011,-8.56574618979083,"S35A1_HUMAN",6,-0.183279730319236,0.859083312422208,0.895503853673406,-0.0689051151275244,"Non-significant",0.0479325408864246,"SLC35A1","CMP-sialic acid transporter","S35A1_HUMAN"
-0.00572729110718129,9.7117006778717,-0.166506919066957,0.872160012353919,0.905296960501433,-8.57163641210835,"RRF2M_HUMAN",25,-0.182106932179992,0.859973879975331,0.89631702788951,0.0197296142578498,"Non-significant",0.0475383529374404,"GFM2","Ribosome-releasing factor 2, mitochondrial","RRF2M_HUMAN"
-0.0265165567398089,7.67407363653183,-0.190117226189988,0.854262864507523,0.891177462194339,-8.56688678011579,"ZDH14_HUMAN",4,-0.181605405164272,0.860354780965442,0.896598855991985,-0.856989383697526,"Non-significant",0.0474018196043838,"ZDHHC14","Palmitoyltransferase ZDHHC14","ZDH14_HUMAN"
-0.00674200057982688,16.2022650241852,-0.179675350988451,0.862167529554527,0.897565734514425,-8.56906425294059,"HCD2_HUMAN",17,-0.181357812310609,0.860542837723142,0.896679669357336,0.0335395336151016,"Non-significant",0.04736267699696,"HSD17B10","3-hydroxyacyl-CoA dehydrogenase type-2","HCD2_HUMAN"
0.0161867141723508,11.3669862747193,0.171896770111549,0.868066978873292,0.902318148421457,-8.57060709375762,"MYO5C_HUMAN",31,0.180501827749968,0.861193065241085,0.897077155806573,-0.26560735702515,"Non-significant",0.0471702025523322,"MYO5C","Unconventional myosin-Vc","MYO5C_HUMAN"
0.0210330486297554,8.69942963123322,0.175735797371542,0.865154237096183,0.900097638132892,-8.56985410521722,"TRPM7_HUMAN",13,0.180443833085939,0.861237123526693,0.897077155806573,-0.134790420532251,"Non-significant",0.0471702025523322,"TRPM7","Transient receptor potential cation channel subfamily M member 7","TRPM7_HUMAN"
0.0562596321105939,6.23095369338989,0.174649772451358,0.86597800163011,0.900579066001504,-8.57006879194118,"GALT7_HUMAN",8,0.18041900862868,0.86125598271299,0.897077155806573,-0.379640579223597,"Non-significant",0.0471702025523322,"GALNT7","N-acetylgalactosaminyltransferase 7","GALT7_HUMAN"
-0.0202682018279994,10.9427119493484,-0.228101064281163,0.825664409229414,0.868703451308022,-8.5579403667436,"SIM20_HUMAN",2,-0.179295201207141,0.862109840095099,0.897851269738369,-0.0477108955382999,"Non-significant",0.0467955988355456,"SMIM20","Small integral membrane protein 20","SIM20_HUMAN"
0.0414646863937396,7.34210830926895,0.175900830956058,0.865029072403305,0.900097638132892,-8.56982136564714,"PCAT2_HUMAN",5,0.178496770861304,0.862716596364825,0.898367872549306,-0.349843740463255,"Non-significant",0.0465457877172586,"LPCAT2","Lysophosphatidylcholine acyltransferase 2","PCAT2_HUMAN"
0.0590753555297781,9.26959061622619,0.175505229431863,0.865329111183848,0.900131846446275,-8.56989979453784,"S46A3_HUMAN",2,0.177836965541608,0.863218079482554,0.898774733340362,-0.3307249546051,"Non-significant",0.0463491451148315,"SLC46A3","Lysosomal proton-coupled steroid conjugate and bile acid symporter SLC46A3","S46A3_HUMAN"
0.0331518650054914,8.8187872171402,0.181404855626662,0.860857084515334,0.896661666721107,-8.56871201606639,"DPY30_HUMAN",3,0.176599330859748,0.864158917562787,0.899638883385226,0.0989966392517099,"Non-significant",0.0459317821440284,"DPY30","Protein dpy-30 homolog","DPY30_HUMAN"
0.0838272571563712,7.61929905414581,0.169330039918677,0.870015618797177,0.903880503318859,-8.57110132917601,"FOXO1_HUMAN",5,0.175025836846384,0.865355404830156,0.900768923000883,0.459731221199034,"Non-significant",0.0453866056211117,"FOXO1","Forkhead box protein O1","FOXO1_HUMAN"
0.01109826564789,7.95225554704666,0.167296669076327,0.871560016467622,0.904905690802083,-8.57148762560542,"MPP7_HUMAN",21,0.174706316594737,0.8655984136798,0.900906301769869,0.14946722984315,"Non-significant",0.0453203752144365,"MPP7","MAGUK p55 subfamily member 7","MPP7_HUMAN"
-0.0207235813140905,8.53527081012726,-0.175399916080524,0.865408988677272,0.900131846446275,-8.56992064362842,"PXMP4_HUMAN",8,-0.174493044738318,0.865760624520985,0.90095956231413,0.422973632812552,"Non-significant",0.0452947009831368,"PXMP4","Peroxisomal membrane protein 4","PXMP4_HUMAN"
0.0367009639739972,6.42590296268463,0.170351657199298,0.869239900209393,0.903305910642805,-8.57090549605858,"CCNL2_HUMAN",7,0.174019860123615,0.866120544570869,0.901218530219034,-0.894000291824325,"Non-significant",0.0451698871999375,"CCNL2","Cyclin-L2","CCNL2_HUMAN"
-0.00975131988525213,12.8037588596344,-0.232101662283962,0.822667722233792,0.866465915400142,-8.55690472206231,"DLRB1_HUMAN",7,-0.173800661832536,0.866287285373338,0.901276449996059,-0.0328233242035001,"Non-significant",0.0451419767315706,"DYNLRB1","Dynein light chain roadblock-type 1","DLRB1_HUMAN"
-0.00421810150145063,12.0338253974914,-0.156595487544872,0.879697455683394,0.911371955492219,-8.57344425020485,"CSN1_HUMAN",23,-0.172810216847238,0.867040790313971,0.901944740077893,0.095758199691776,"Non-significant",0.0448200697911056,"GPS1","COP9 signalosome complex subunit 1","CSN1_HUMAN"
-0.0343099832534755,6.70347493886947,-0.168745885709946,0.870459237857477,0.903994145139584,-8.57121277998649,"RCOR3_HUMAN",7,-0.172020477512728,0.867641707075508,0.902419611910109,0.301730394363402,"Non-significant",0.0445914749168198,"RCOR3","REST corepressor 3","RCOR3_HUMAN"
0.00384616851809483,17.0383882522583,0.13528735342289,0.895945593491552,0.92382338402149,-8.57695750024312,"GRP75_HUMAN",51,0.171917959205345,0.867719720498234,0.902419611910109,0.0350346565246582,"Non-significant",0.0445914749168198,"HSPA9","Stress-70 protein, mitochondrial","GRP75_HUMAN"
-0.0122737884521502,10.4701087474823,-0.195583974421828,0.850131442051507,0.88788344971115,-8.56569821226161,"RIFK_HUMAN",7,-0.170874769810811,0.868513644367299,0.903095541767619,-0.93565559387207,"Non-significant",0.0442663016604374,"RFK","Riboflavin kinase","RIFK_HUMAN"
0.00397348403929954,16.0623185634613,0.158787991843396,0.878028932778171,0.91022444877502,-8.57305382770199,"KAD3_HUMAN",21,0.170771481176711,0.868592261271198,0.903095541767619,0.537848234176625,"Non-significant",0.0442663016604374,"AK3","GTP:AMP phosphotransferase AK3, mitochondrial","KAD3_HUMAN"
-0.0104105472564271,11.4333201646805,-0.212942891734244,0.837046301721402,0.877719525997345,-8.56170316369922,"SF3B6_HUMAN",7,-0.170539079619337,0.868769156601105,0.903163733076408,0.281034946441626,"Non-significant",0.044233510012475,"SF3B6","Splicing factor 3B subunit 6","SF3B6_HUMAN"
-0.0701179504394585,6.22831928730011,-0.165867546559044,0.872645827394861,0.905685372663329,-8.57175635603141,"GABP1_HUMAN",3,-0.170188308544325,0.869036165218066,0.903182145871538,0.126318693161,"Non-significant",0.0442246561429974,"GABPB1","GA-binding protein subunit beta-1","GABP1_HUMAN"
-0.0288028717041007,6.80745613574982,-0.167148541230114,0.871672546662342,0.904906735365691,-8.57151558568515,"POGK_HUMAN",8,-0.170107677029125,0.869097544836046,0.903182145871538,-0.127261161804226,"Non-significant",0.0442246561429974,"POGK","Pogo transposable element with KRAB domain","POGK_HUMAN"
0.0288656949996948,6.33149605989456,0.177500765907446,0.863815863649348,0.899051041258441,-8.56950238864016,"GREM2_HUMAN",3,0.170077124290719,0.869120802928885,0.903182145871538,0.0973203182220512,"Non-significant",0.0442246561429974,"GREM2","Gremlin-2","GREM2_HUMAN"
-0.00547266006469727,11.891149520874,-0.157740126462307,0.878826289995587,0.910760718647681,-8.57324109538913,"PPM1B_HUMAN",23,-0.169832873782812,0.869306742057046,0.903259688186819,-0.443772077560428,"Non-significant",0.0441873715772546,"PPM1B","Protein phosphatase 1B","PPM1B_HUMAN"
0.0277719497680646,8.27367925643921,0.174540444514252,0.866060938132824,0.900579066001504,-8.57009033088921,"PPDPF_HUMAN",3,0.166683668301405,0.871704888083217,0.90548902135044,-0.043406724929806,"Non-significant",0.043116810944431,"PPDPF","Pancreatic progenitor cell differentiation and proliferation factor","PPDPF_HUMAN"
-0.00719666481017356,10.7020438909531,-0.160745535709874,0.876539771740824,0.909029103771095,-8.57270068896616,"ARRB1_HUMAN",19,-0.166603300981692,0.87176610701934,0.90548902135044,0.345640301704408,"Non-significant",0.043116810944431,"ARRB1","Beta-arrestin-1","ARRB1_HUMAN"
0.0153150558471253,16.9353575706482,0.284848748387197,0.783468340749547,0.834076101106828,-8.5415956835881,"TKTL2_HUMAN",1,0.166575789647793,0.871787063691107,0.90548902135044,0.0997154712676505,"Non-significant",0.043116810944431,"TKTL2","Transketolase-like protein 2","TKTL2_HUMAN"
0.00410914421079767,12.1087335348129,0.161511549226655,0.875957186496815,0.908573901446242,-8.57256133121102,"FNTA_HUMAN",19,0.166416366658989,0.871908505766048,0.905499246868772,-0.244918346405075,"Non-significant",0.0431119065656849,"FNTA","Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha","FNTA_HUMAN"
