"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CTRL_vs_HDV","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.114916563034055,6.66409468650818,0.456392297307168,0.661047662394832,0.775452418054677,-8.11883413577549,"VGLL4_HUMAN",7,0.465736767991864,0.653820762536082,0.771877010042234,0.0212187767029004,"Non-significant",0.11245189411402,"VGLL4","Transcription cofactor vestigial-like protein 4","VGLL4_HUMAN"
0.0149326324462518,11.3356819152832,0.477293460447786,0.646766124862828,0.76397467248979,-8.10809445654284,"CD37L_HUMAN",16,0.465348247608216,0.654087188339432,0.772079387020271,0.120278835296624,"Non-significant",0.112338042187247,"CDC37L1","Hsp90 co-chaperone Cdc37-like 1","CD37L_HUMAN"
0.121083498001094,6.18855047225952,0.460382345894202,0.658309490548939,0.774044384844173,-8.11681898343811,"NF2IP_HUMAN",4,0.464327614699378,0.654787333273332,0.772780329620376,-0.0675816535949743,"Non-significant",0.111943940999978,"NFATC2IP","NFATC2-interacting protein","NF2IP_HUMAN"
-0.0599985122680664,9.66579365730285,-0.555581876225847,0.594694193447525,0.726098692430372,-8.06388155896657,"RAB1C_HUMAN",1,-0.464205414070184,0.654871186181313,0.772780329620376,0.0242335796356254,"Non-significant",0.111943940999978,"RAB1C","Putative Ras-related protein Rab-1C","RAB1C_HUMAN"
0.131883382797245,7.48703098297119,0.457939241087137,0.65998541658927,0.774932153007772,-8.11805482866224,"MIS_HUMAN",4,0.463695628190527,0.655221052599708,0.77308093706124,-0.198711872100802,"Non-significant",0.111775035604331,"AMH","Muellerian-inhibiting factor","MIS_HUMAN"
0.0644391775131226,7.94133657217026,0.480307121034797,0.64471966912453,0.763094287297453,-8.10650858628129,"GDN_HUMAN",5,0.463246684884672,0.655529237758415,0.773332285565777,-0.00656747817992454,"Non-significant",0.111633858242525,"SERPINE2","Glia-derived nexin","GDN_HUMAN"
-0.0268158912658745,10.6363234519958,-0.441352584841906,0.671417857803263,0.783096078248249,-8.12628049778231,"SNW1_HUMAN",23,-0.462431347976637,0.656089119914823,0.773880446668762,-0.058572769165,"Non-significant",0.111326126348622,"SNW1","SNW domain-containing protein 1","SNW1_HUMAN"
-0.0268735885620117,9.31997871398926,-0.476900718618908,0.647033059031281,0.76397467248979,-8.1083004363364,"SDE2_HUMAN",12,-0.461964676951323,0.656409681478799,0.774051810468215,0.0789124965667511,"Non-significant",0.111229969230038,"SDE2","Splicing regulator SDE2","SDE2_HUMAN"
0.0705066919326782,7.53744000196457,0.445939455789097,0.668246937668754,0.78060888100218,-8.12403454202081,"ATG2A_HUMAN",24,0.46194253983257,0.656424889596031,0.774051810468215,0.249967575073249,"Non-significant",0.111229969230038,"ATG2A","Autophagy-related protein 2 homolog A","ATG2A_HUMAN"
0.0860122442245501,7.0482217669487,0.458931026793479,0.659304819512908,0.774525913295953,-8.11755388305847,"FZD5_HUMAN",6,0.460893605737034,0.657145698611334,0.774595788453709,0.128470182418825,"Non-significant",0.110924868641295,"FZD5","Frizzled-5","FZD5_HUMAN"
0.0164983272552757,13.3074945211411,0.451550103988669,0.664378008920645,0.777474468120138,-8.12125736702666,"RTRAF_HUMAN",18,0.460863756387261,0.657166216150955,0.774595788453709,0.0762796401977575,"Non-significant",0.110924868641295,"RTRAF","RNA transcription, translation and transport factor protein","RTRAF_HUMAN"
0.0909320116043117,7.03818303346634,0.457475123324334,0.660304027109641,0.775027560415953,-8.1182889000856,"UAP1L_HUMAN",6,0.460855141980623,0.657172137490873,0.774595788453709,0.0254065990447998,"Non-significant",0.110924868641295,"UAP1L1","UDP-N-acetylhexosamine pyrophosphorylase-like protein 1","UAP1L_HUMAN"
0.0228569507598735,11.3655613660812,0.476194459060161,0.64751321963778,0.76431952592538,-8.10867044407784,"RT35_HUMAN",13,0.460310723158752,0.657546410394406,0.774757364278269,0.0984270572662016,"Non-significant",0.110834286982561,"MRPS35","Small ribosomal subunit protein mS35","RT35_HUMAN"
-0.0602412223815953,13.5062372684479,-0.472885941447973,0.649764925432637,0.766087269547518,-8.11039689419203,"RS23_HUMAN",6,-0.460242548371082,0.657593285922996,0.774757364278269,-0.210853576660124,"Non-significant",0.110834286982561,"RPS23","Small ribosomal subunit protein uS12","RS23_HUMAN"
0.0490761995315587,8.19196730852127,0.451521495682786,0.66439770900632,0.777474468120138,-8.12127161108087,"SMTN_HUMAN",13,0.460239745230373,0.657595213337209,0.774757364278269,0.185424804687504,"Non-significant",0.110834286982561,"SMTN","Smoothelin","SMTN_HUMAN"
0.0584123134613055,8.68892633914948,0.442097703460961,0.670902270249841,0.783096078248249,-8.12591715038345,"RBM6_HUMAN",33,0.459849283742889,0.657863717749973,0.774961361668942,0.205624938011169,"Non-significant",0.110719950180507,"RBM6","RNA-binding protein 6","RBM6_HUMAN"
-0.110725402832031,7.09146761894226,-0.453920082431657,0.662746984550794,0.776510144728498,-8.12007438942903,"APC10_HUMAN",5,-0.4589240149365,0.658500198236184,0.775598711748619,-0.0974047183990505,"Non-significant",0.110362920945744,"ANAPC10","Anaphase-promoting complex subunit 10","APC10_HUMAN"
0.135542631149291,6.40636622905731,0.445877152583336,0.668289960293214,0.78060888100218,-8.1240651962625,"MMP9_HUMAN",9,0.458401335280704,0.65885987383602,0.775909896343332,-0.0269489288330007,"Non-significant",0.110188708887307,"MMP9","Matrix metalloproteinase-9","MMP9_HUMAN"
-0.0126149654388268,13.1350857019424,-0.389173282920171,0.707975798391617,0.809192153605329,-8.15026952844194,"XPP1_HUMAN",35,-0.457712974172118,0.659333705235092,0.776275576001161,0.284168243408175,"Non-significant",0.10998407785151,"XPNPEP1","Xaa-Pro aminopeptidase 1","XPP1_HUMAN"
-0.0564045906066912,9.62756395339966,-0.499127209177264,0.632013880636627,0.754905468538194,-8.0963931075287,"S43A3_HUMAN",4,-0.457672711470128,0.659361425019812,0.776275576001161,0.11073112487793,"Non-significant",0.10998407785151,"SLC43A3","Equilibrative nucleobase transporter 1","S43A3_HUMAN"
0.0401630401611364,8.23310136795044,0.458791233297721,0.659400729903461,0.774526626958437,-8.11762455402446,"PROZ_HUMAN",11,0.457242427736467,0.659657698732055,0.776511894205593,0.170617341995225,"Non-significant",0.109851887587331,"PROZ","Vitamin K-dependent protein Z","PROZ_HUMAN"
-0.07402503490448,7.46103423833847,-0.449422370913481,0.665843961480775,0.778522564859349,-8.1223144312467,"TMCC3_HUMAN",9,-0.456432958092033,0.660215235711889,0.77694781246388,-0.186713099479677,"Non-significant",0.109608151752676,"TMCC3","Transmembrane and coiled-coil domain protein 3","TMCC3_HUMAN"
-0.08638596534729,7.00927114486695,-0.445032701295785,0.66887321465814,0.78113703341381,-8.12448028009985,"MELPH_HUMAN",11,-0.456427176055832,0.660219219007697,0.77694781246388,0.0187957286834752,"Non-significant",0.109608151752676,"MLPH","Melanophilin","MELPH_HUMAN"
0.122647285461421,6.91051709651947,0.440417285629755,0.67206530667105,0.783460913946018,-8.12673576069846,"MTCL1_HUMAN",34,0.455819068797261,0.660638213800706,0.777303307966828,-0.0735781192779505,"Non-significant",0.109409484065151,"MTCL1","Microtubule cross-linking factor 1","MTCL1_HUMAN"
-0.0398592948913805,15.3495342731476,-0.537167717658334,0.606733042303054,0.735337473680703,-8.07484065311498,"ATPD_HUMAN",5,-0.455686601635673,0.660729502510965,0.777303307966828,0.07581210136415,"Non-significant",0.109409484065151,"ATP5F1D","ATP synthase subunit delta, mitochondrial","ATPD_HUMAN"
0.00925159454347302,14.4036750793457,0.353088180393618,0.733750923278373,0.828681733391237,-8.16516444619303,"VATA_HUMAN",36,0.455410189619145,0.660920009152423,0.777303307966828,-0.0234315395355207,"Non-significant",0.109409484065151,"ATP6V1A","V-type proton ATPase catalytic subunit A","VATA_HUMAN"
0.0208735466003471,12.6360354423523,0.477035541585698,0.646941417933643,0.76397467248979,-8.10822974423956,"SNRPA_HUMAN",13,0.455371404980029,0.660946742118159,0.777303307966828,0.443414211273225,"Non-significant",0.109409484065151,"SNRPA","U1 small nuclear ribonucleoprotein A","SNRPA_HUMAN"
0.108001112937928,7.23821085691452,0.457871322946179,0.660032036805684,0.774932153007772,-8.11808909626216,"FLOWR_HUMAN",3,0.455294825016576,0.660999527668112,0.777303307966828,-0.0587692260742489,"Non-significant",0.109409484065151,"CACFD1","Calcium channel flower homolog","FLOWR_HUMAN"
-0.108168840408323,6.11685693264008,-0.439593460392269,0.672635833265337,0.783729235404644,-8.12713600332418,"HLTF_HUMAN",22,-0.454582485542556,0.661490630459226,0.777734388795936,-0.0220556259155256,"Non-significant",0.109168697580654,"HLTF","Helicase-like transcription factor","HLTF_HUMAN"
-0.0733189582824689,9.09578251838684,-0.49256323310912,0.636430716500898,0.757342409246339,-8.09996252529411,"BET1_HUMAN",2,-0.454485506682345,0.661557503352566,0.777734388795936,0.153317689895625,"Non-significant",0.109168697580654,"BET1","BET1 homolog","BET1_HUMAN"
0.0520758628845002,10.3396973609924,0.568398410282955,0.586393514069077,0.719119033188761,-8.05605322830345,"RPAB5_HUMAN",2,0.45433249796344,0.661663018855414,0.777745929163718,-0.0337233543395969,"Non-significant",0.109162253374335,"POLR2L","DNA-directed RNA polymerases I, II, and III subunit RPABC5","RPAB5_HUMAN"
-0.0149960517883247,9.67669987678528,-0.439197157091429,0.672910367952688,0.783746313298433,-8.12732828757824,"NJMU_HUMAN",19,-0.454012145662294,0.661883961298939,0.777893124146996,0.07657742500305,"Non-significant",0.109080067254032,"C17orf75","Protein Njmu-R1","NJMU_HUMAN"
-0.0585675239562971,7.09304678440094,-0.448282246329856,0.666630114897815,0.779127765874122,-8.12287890211069,"ATAT_HUMAN",10,-0.453483296905623,0.662248777905907,0.778182152950399,-0.0191040039062518,"Non-significant",0.108918733650549,"ATAT1","Alpha-tubulin N-acetyltransferase 1","ATAT_HUMAN"
0.0188438892364484,9.25312530994415,0.429471094240184,0.679664454124172,0.788639779935343,-8.13199563930587,"IPO11_HUMAN",22,0.453303649497115,0.662372726215367,0.778182152950399,0.853712797164919,"Non-significant",0.108918733650549,"IPO11","Importin-11","IPO11_HUMAN"
0.0334765911102224,9.00359857082367,0.451528846664515,0.664392646989109,0.777474468120138,-8.12126795111413,"APTX_HUMAN",13,0.453239274577842,0.662417144593437,0.778182152950399,0.0772120952605739,"Non-significant",0.108918733650549,"APTX","Aprataxin","APTX_HUMAN"
0.142448663711545,6.32539319992065,0.440772820269779,0.671819157632901,0.78333921005489,-8.12656280995015,"RAVR1_HUMAN",8,0.452794773152187,0.662723887180893,0.778429979927608,-0.0734379291534406,"Non-significant",0.108780446292633,"RAVER1","Ribonucleoprotein PTB-binding 1","RAVR1_HUMAN"
0.0584656000137329,7.1532444357872,0.46534482101782,0.654911722766624,0.770590353398633,-8.11428959410636,"RN115_HUMAN",6,0.452186232710255,0.663143940017482,0.778666725388007,0.107438325881949,"Non-significant",0.108648383527991,"RNF115","E3 ubiquitin-protein ligase RNF115","RN115_HUMAN"
-0.103289008140566,7.18649846315384,-0.448409122250229,0.666542607821797,0.779127765874122,-8.12281615356646,"PCAT2_HUMAN",5,-0.452176827548758,0.663150433046142,0.778666725388007,0.247203588485675,"Non-significant",0.108648383527991,"LPCAT2","Lysophosphatidylcholine acyltransferase 2","PCAT2_HUMAN"
-0.129278421401978,6.28799903392792,-0.441578277627962,0.671261669064074,0.783096078248249,-8.12617050305301,"PGBD3_HUMAN",7,-0.452086375752625,0.663212879677099,0.778666725388007,-0.0758988857269252,"Non-significant",0.108648383527991,"PGBD3","PiggyBac transposable element-derived protein 3","PGBD3_HUMAN"
0.0303990840911883,9.15270864963531,0.429483754893879,0.679655641716617,0.788639779935343,-8.13198962833324,"DEN1A_HUMAN",28,0.451910012868059,0.663334646154519,0.778697193311827,-0.0179572105407253,"Non-significant",0.108631390645296,"DENND1A","DENN domain-containing protein 1A","DEN1A_HUMAN"
0.0382189750671493,10.3300216197967,0.477083874572651,0.646908566890261,0.76397467248979,-8.10820439709295,"TLE1_HUMAN",8,0.45097322153496,0.663981614725113,0.779070144551991,0.0217404365539497,"Non-significant",0.108423438321762,"TLE1","Transducin-like enhancer protein 1","TLE1_HUMAN"
0.0367736816406001,11.1138699054718,0.518094053241687,0.61934080323484,0.745494701870966,-8.08583123663801,"TR112_HUMAN",6,0.450816855143794,0.66408963399531,0.779070144551991,0.00436353683471502,"Non-significant",0.108423438321762,"TRMT112","Multifunctional methyltransferase subunit TRM112-like protein","TR112_HUMAN"
0.0473992824554443,8.55514562129975,0.450658777440006,0.664991920894376,0.777945781072203,-8.12170075633217,"BAG4_HUMAN",10,0.450803477920477,0.664098875486108,0.779070144551991,-0.121654748916627,"Non-significant",0.108423438321762,"BAG4","BAG family molecular chaperone regulator 4","BAG4_HUMAN"
0.0229735374450755,11.3510482311249,0.42678298618428,0.681536701700907,0.790360841142019,-8.13326806708498,"FKBP9_HUMAN",24,0.450393731673924,0.664381973272289,0.779070144551991,0.29247164726257,"Non-significant",0.108423438321762,"FKBP9","Peptidyl-prolyl cis-trans isomerase FKBP9","FKBP9_HUMAN"
0.0512480735778791,7.24357771873474,0.484928149001453,0.641588041252491,0.761083930996788,-8.10405865458522,"RPP25_HUMAN",5,0.450282122890295,0.66445909483478,0.779070144551991,-0.0254495143890381,"Non-significant",0.108423438321762,"RPP25","Ribonuclease P protein subunit p25","RPP25_HUMAN"
-0.0122501850128209,13.2889808416366,-0.402479805023521,0.698570258018473,0.802536920929688,-8.14442579113186,"DC1I2_HUMAN",25,-0.450270603390355,0.664467055040322,0.779070144551991,0.0948376655578631,"Non-significant",0.108423438321762,"DYNC1I2","Cytoplasmic dynein 1 intermediate chain 2","DC1I2_HUMAN"
-0.0293216705322283,8.57314729690552,-0.425566877546466,0.682384494514239,0.791005389661563,-8.13384121744082,"RPA2_HUMAN",32,-0.450217174664696,0.664503975953853,0.779070144551991,-0.0050170421600253,"Non-significant",0.108423438321762,"POLR1B","DNA-directed RNA polymerase I subunit RPA2","RPA2_HUMAN"
-0.0102217197417733,13.7719782590866,-0.39503029654756,0.703829072017546,0.806974205226342,-8.14772055650045,"PP1R7_HUMAN",24,-0.450211740935419,0.664507730884615,0.779070144551991,0.0215060710906947,"Non-significant",0.108423438321762,"PPP1R7","Protein phosphatase 1 regulatory subunit 7","PP1R7_HUMAN"
-0.207275509834288,5.7631271481514,-0.437173640271693,0.674312959094907,0.784446237985157,-8.12830751900056,"ADAT1_HUMAN",7,-0.450165071863209,0.664539981550964,0.779070144551991,0.210348010063174,"Non-significant",0.108423438321762,"ADAT1","tRNA-specific adenosine deaminase 1","ADAT1_HUMAN"
0.214884042739869,7.59961211681366,0.441142730543658,0.671563101075976,0.783153009390796,-8.12638272549589,"NU6M_HUMAN",1,0.450062357478738,0.664610964953729,0.779070144551991,0.104703545570374,"Non-significant",0.108423438321762,"MT-ND6","NADH-ubiquinone oxidoreductase chain 6","NU6M_HUMAN"
-0.02886962890625,9.26445126533508,-0.441352488324203,0.671417924601181,0.783096078248249,-8.12628054481023,"SNTA1_HUMAN",16,-0.449792372795464,0.664797561943599,0.779107156155461,-0.00553214550018311,"Non-significant",0.108402806606554,"SNTA1","Alpha-1-syntrophin","SNTA1_HUMAN"
0.0355279445648211,8.72175824642181,0.435044275229167,0.675790399968472,0.785602714996964,-8.12933333258565,"SCMC2_HUMAN",19,0.449606000534854,0.664926385620435,0.779107156155461,0.683218955993652,"Non-significant",0.108402806606554,"SLC25A25","Mitochondrial adenyl nucleotide antiporter SLC25A25","SCMC2_HUMAN"
0.067563295364379,7.15850055217743,0.434345190695186,0.67627578388353,0.785942127215995,-8.12966907571277,"ABCA2_HUMAN",22,0.449600571500263,0.664930138439065,0.779107156155461,0.113018035888672,"Non-significant",0.108402806606554,"ABCA2","ATP-binding cassette sub-family A member 2","ABCA2_HUMAN"
0.0489382743835449,7.69490337371826,0.451977247622777,0.664083905152761,0.777474468120138,-8.12104459089601,"NSE2_HUMAN",9,0.449051956363039,0.665309420310172,0.779336454186154,0.190665245056151,"Non-significant",0.108275008758112,"NSMCE2","E3 SUMO-protein ligase NSE2","NSE2_HUMAN"
0.0356488227844274,9.40982294082642,0.440343581976488,0.672116339612605,0.783460913946018,-8.12677159744971,"AAKG2_HUMAN",15,0.44904009368893,0.665317622633633,0.779336454186154,-0.0643255710601771,"Non-significant",0.108275008758112,"PRKAG2","5'-AMP-activated protein kinase subunit gamma-2","AAKG2_HUMAN"
0.128305792808533,6.56404572725296,0.445826532590525,0.668324916206862,0.78060888100218,-8.12409009917336,"CKS1_HUMAN",3,0.448812313483145,0.665475128201598,0.779408613185529,0.147003889083864,"Non-significant",0.108234799161396,"CKS1B","Cyclin-dependent kinases regulatory subunit 1","CKS1_HUMAN"
-0.0949032306671143,7.41127252578736,-0.439887277411208,0.672432328915779,0.783604464740255,-8.1269933385528,"MBD3_HUMAN",8,-0.448590534000829,0.665628501364971,0.77947591218921,0.15440678596495,"Non-significant",0.108197301084433,"MBD3","Methyl-CpG-binding domain protein 3","MBD3_HUMAN"
-0.0636420249938965,8.98152542114258,-0.441549279626684,0.67128173591728,0.783096078248249,-8.12618463864794,"RIC8B_HUMAN",10,-0.448345563402675,0.665797931971696,0.779561992959801,0.646421194076538,"Non-significant",0.108149342784536,"RIC8B","Synembryn-B","RIC8B_HUMAN"
-0.209979534149171,5.79826641082763,-0.438325788969414,0.673514184148306,0.784190512116516,-8.1277504914814,"ASB3_HUMAN",2,-0.447510712580169,0.666375498621201,0.780125853830957,0.144025087356564,"Non-significant",0.107835329084837,"ASB3","Ankyrin repeat and SOCS box protein 3","ASB3_HUMAN"
-0.075558543205263,7.66457587480545,-0.448219532938095,0.666673370725808,0.779127765874122,-8.12290991182087,"CNNM2_HUMAN",6,-0.447210994618938,0.666582907357919,0.780256270790408,0.941782951354975,"Non-significant",0.107762732295789,"CNNM2","Metal transporter CNNM2","CNNM2_HUMAN"
0.0916234254837027,6.78163534402847,0.432861304280133,0.677306606325043,0.786577706430927,-8.13038002701704,"FEM1B_HUMAN",17,0.446958364028693,0.666757754721077,0.78034854156368,-0.046701908111574,"Non-significant",0.107711376965595,"FEM1B","Protein fem-1 homolog B","FEM1B_HUMAN"
0.254767537117005,6.00015383958817,0.435054916303982,0.675783012985576,0.785602714996964,-8.12932821812471,"TM154_HUMAN",3,0.446700823022634,0.666936022923588,0.78039461852754,0.380239486694338,"Non-significant",0.107685734090246,"TMEM154","Transmembrane protein 154","TM154_HUMAN"
-0.231773853302002,8.66929793357849,-0.433378983357363,0.67694690305356,0.786297887231212,-8.13013226234011,"FMOD_HUMAN",7,-0.446599418583543,0.667006220591661,0.78039461852754,0.367995381355285,"Non-significant",0.107685734090246,"FMOD","Fibromodulin","FMOD_HUMAN"
0.0390098094940203,8.37263429164886,0.427742837394642,0.680867898775225,0.78991256589801,-8.13281459054757,"DNLI3_HUMAN",27,0.446485335433052,0.667085199324575,0.78039461852754,0.231803178787233,"Non-significant",0.107685734090246,"LIG3","DNA ligase 3","DNLI3_HUMAN"
0.0185503959655708,9.6428873538971,0.399633358556205,0.700577595271508,0.804066391296645,-8.14569167957801,"APAF_HUMAN",47,0.444700548145235,0.668321365830691,0.78172822972165,0.0999796390533447,"Non-significant",0.106944204544137,"APAF1","Apoptotic protease-activating factor 1","APAF_HUMAN"
0.0690591335296613,7.42926871776581,0.437889877754082,0.673816345340596,0.784429943931103,-8.12796140459359,"SETD9_HUMAN",9,0.444032135604885,0.668784594435778,0.782157490139526,0.320526838302612,"Non-significant",0.106705791425969,"SETD9","SET domain-containing protein 9","SETD9_HUMAN"
-0.0887418985366857,7.45067542791366,-0.447855598630197,0.666924416646363,0.779309091888569,-8.12308978420299,"NEUR4_HUMAN",4,-0.443735147559528,0.668990463919429,0.782270115456475,0.152410030364951,"Non-significant",0.106643260499536,"NEU4","Sialidase-4","NEUR4_HUMAN"
0.0493998527527033,13.6716265678406,0.526798840056048,0.613569712217151,0.741153545063732,-8.08086114044115,"QCR9_HUMAN",3,0.443524882956851,0.669136235493271,0.782270115456475,-0.0602581501007027,"Non-significant",0.106643260499536,"UQCR10","Cytochrome b-c1 complex subunit 9","QCR9_HUMAN"
0.0145039558410485,11.0683696269989,0.378295540163766,0.715704969880874,0.814754768205892,-8.15490642672469,"ITSN2_HUMAN",58,0.443297070660136,0.669294189324318,0.782270115456475,-0.0192025899887103,"Non-significant",0.106643260499536,"ITSN2","Intersectin-2","ITSN2_HUMAN"
-0.0301108360290527,9.0157253742218,-0.439907502458092,0.672418321657218,0.783604464740255,-8.12698351481931,"FRMD8_HUMAN",14,-0.443199438413599,0.669361888079876,0.782270115456475,-0.406116843223572,"Non-significant",0.106643260499536,"FRMD8","FERM domain-containing protein 8","FRMD8_HUMAN"
-0.0298571586608993,16.843799829483,-0.798967324226916,0.448896897501302,0.598599728667748,-7.8882498193208,"PAL4H_HUMAN",4,-0.443199027006833,0.669362173358475,0.782270115456475,0.117931842803925,"Non-significant",0.106643260499536,"PPIAL4H","Peptidyl-prolyl cis-trans isomerase A-like 4H","PAL4H_HUMAN"
0.01293396949767,15.3793874979019,0.421276762424225,0.685379159354757,0.793571224971664,-8.13585069310895,"CAPZB_HUMAN",20,0.442568428657489,0.669799511391503,0.782668674202551,-0.0970907211303675,"Non-significant",0.106422048182452,"CAPZB","F-actin-capping protein subunit beta","CAPZB_HUMAN"
-0.105242490768431,6.53022813796997,-0.427616720427708,0.680955756943701,0.78991256589801,-8.13287422919309,"NRDE2_HUMAN",21,-0.442112776825188,0.670115602431949,0.782925460173153,-0.181659936904925,"Non-significant",0.106279583761292,"NRDE2","Nuclear exosome regulator NRDE2","NRDE2_HUMAN"
0.042577981948849,10.5937091112137,0.480657084037232,0.644482233976765,0.763094287297453,-8.1063238179357,"HIKES_HUMAN",6,0.441891530081543,0.670269109129206,0.782992245205269,-0.38258135318756,"Non-significant",0.106242539195234,"HIKESHI","Protein Hikeshi","HIKES_HUMAN"
0.225118637084959,7.92121350765228,0.425736381299427,0.682266298230625,0.790981199104178,-8.13376142400213,"CNTN1_HUMAN",20,0.439987084133823,0.671591143774991,0.784423861089301,-0.1143262386322,"Non-significant",0.105449204165646,"CNTN1","Contactin-1","CNTN1_HUMAN"
-0.0531555414199829,8.09275716543198,-0.466380122867907,0.654203945949467,0.770092043558998,-8.11375867017759,"SERC5_HUMAN",5,-0.439029953204349,0.672256028014889,0.784978564861418,-0.303053379058837,"Non-significant",0.105142202222269,"SERINC5","Serine incorporator 5","SERC5_HUMAN"
-0.0256152153014746,11.3852524757385,-0.411850920219102,0.691979762583985,0.798502198975085,-8.14019747508481,"PEX6_HUMAN",34,-0.439025336154229,0.672259236057029,0.784978564861418,0.3439621925354,"Non-significant",0.105142202222269,"PEX6","Peroxisomal ATPase PEX6","PEX6_HUMAN"
0.031779527664149,11.9591058492661,0.503163720283799,0.629305611049932,0.752475003106685,-8.09417614760499,"SRSF6_HUMAN",7,0.43857176004029,0.672574426921577,0.785215635612831,-0.132026314735413,"Non-significant",0.105011061093471,"SRSF6","Serine/arginine-rich splicing factor 6","SRSF6_HUMAN"
0.0613449811935443,7.1674297451973,0.44171861531144,0.6711645582548,0.783096078248249,-8.12610208048538,"HEMK1_HUMAN",7,0.438455106501113,0.672655500816603,0.785215635612831,-0.064737081527749,"Non-significant",0.105011061093471,"HEMK1","MTRF1L release factor glutamine methyltransferase","HEMK1_HUMAN"
-0.127018332481384,6.70766443014145,-0.429713156002627,0.679495976990808,0.788639779935343,-8.13188068501051,"AMN1_HUMAN",5,-0.43745139492882,0.673353265791618,0.785917275755921,0.0849049091339147,"Non-significant",0.104623164613831,"AMN1","Protein AMN1 homolog","AMN1_HUMAN"
-0.0316116809844722,10.8402498960495,-0.480225617844126,0.644774971906357,0.763094287297453,-8.10655159897833,"RMXL1_HUMAN",8,-0.437098289078189,0.673598819682725,0.786090983279941,0.0719783306121826,"Non-significant",0.104527185195122,"RBMXL1","RNA binding motif protein, X-linked-like-1","RMXL1_HUMAN"
-0.0544431209564191,6.84046542644501,-0.451850090984697,0.664171450528728,0.777474468120138,-8.12110795226064,"U119A_HUMAN",6,-0.436869498492667,0.673757945536555,0.786163793736624,-0.0177729129791278,"Non-significant",0.104486961205923,"UNC119","Protein unc-119 homolog A","U119A_HUMAN"
0.0265698432922239,10.6843264102936,0.426448848322486,0.681769592696294,0.79051811668466,-8.13342570103367,"GPD1L_HUMAN",17,0.436571316568776,0.673965359904224,0.786292919888261,0.126825332641602,"Non-significant",0.104415634886075,"GPD1L","Glycerol-3-phosphate dehydrogenase 1-like protein","GPD1L_HUMAN"
-0.0183432102202978,10.3681820631027,-0.401427913191623,0.699311764422876,0.803180710777942,-8.14489459720374,"WDR48_HUMAN",30,-0.436168262746565,0.674245769976745,0.786507158404048,-0.398281931877138,"Non-significant",0.104297320286429,"WDR48","WD repeat-containing protein 48","WDR48_HUMAN"
-0.0467019081115794,9.37023639678955,-0.497787975991138,0.632913755475378,0.755536147289718,-8.09712495967142,"T2AG_HUMAN",4,-0.436016035389681,0.674351690733382,0.786517822989408,-0.0828561782836932,"Non-significant",0.104291431542603,"GTF2A2","Transcription initiation factor IIA subunit 2","T2AG_HUMAN"
0.0413980484008505,11.8121011257172,0.524057664198872,0.615383956064632,0.7426827162069,-8.08243454801275,"THIOM_HUMAN",4,0.434592594626953,0.67534250341926,0.787560414017553,0.0814957618713397,"Non-significant",0.103716121388414,"TXN2","Thioredoxin, mitochondrial","THIOM_HUMAN"
0.154215216636659,6.00388449430466,0.42414348616171,0.683377408444495,0.791930443238045,-8.13451008042324,"OIT3_HUMAN",5,0.433964652996658,0.675779808294441,0.787957317361394,0.0805928707122794,"Non-significant",0.103497307049111,"OIT3","Oncoprotein-induced transcript 3 protein","OIT3_HUMAN"
0.0870951414108267,6.74995392560959,0.437410229745614,0.674148897292663,0.784446237985157,-8.12819324911008,"D19L3_HUMAN",4,0.433555582133261,0.676064759838984,0.788176488769391,0.0973153114318821,"Non-significant",0.103376524240789,"DPY19L3","Protein C-mannosyl-transferase DPY19L3","D19L3_HUMAN"
-0.0281252861022985,15.3478705883026,-0.570494883769709,0.585041930883996,0.718548552560712,-8.05475710900806,"C1QBP_HUMAN",6,-0.433350769773027,0.676207449387972,0.788229767810678,0.265772819519045,"Non-significant",0.103347167856869,"C1QBP","Complement component 1 Q subcomponent-binding protein, mitochondrial","C1QBP_HUMAN"
0.0249052047729457,8.36039447784424,0.420428635425798,0.685971896174224,0.793918199972646,-8.13624565458292,"PHLB3_HUMAN",18,0.432408458752916,0.676864121942612,0.788882076441647,0.18690252304077,"Non-significant",0.102987911084923,"PHLDB3","Pleckstrin homology-like domain family B member 3","PHLB3_HUMAN"
0.0597144365310687,6.57779437303543,0.434420883358558,0.676223221564749,0.785942127215995,-8.12963274825226,"HEXI2_HUMAN",7,0.430864990855125,0.677940360812849,0.790023130531405,0.00571393966674805,"Non-significant",0.102360193120831,"HEXIM2","Protein HEXIM2","HEXI2_HUMAN"
0.0160729885101034,10.4583047628403,0.53254238800488,0.609777641408303,0.73755959096968,-8.07753970114251,"RABL3_HUMAN",11,0.430712663598948,0.678046619221151,0.79003367375058,-0.28856945037842,"Non-significant",0.10235439730147,"RABL3","Rab-like protein 3","RABL3_HUMAN"
0.0355262756347763,10.3256673812866,0.523421140012297,0.61580564715899,0.742833477103647,-8.08279881543045,"RM41_HUMAN",5,0.430531396881856,0.67817307481935,0.790067743557463,0.416141510009776,"Non-significant",0.102335668973062,"MRPL41","Large ribosomal subunit protein mL41","RM41_HUMAN"
