"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BT_vs_D","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.0346136093139773,15.331326007843,0.890935139529514,0.400754591170532,0.536581790432561,-7.89917390793615,"SOX_HUMAN",27,0.968055856074809,0.361029075164905,0.499895890083283,-0.120253324508649,"Non-significant",0.301120433804499,"PIPOX","Peroxisomal sarcosine oxidase","SOX_HUMAN"
-0.084370613098141,9.15958571434021,-1.02270390806265,0.338429063680004,0.476077223075512,-7.77196264480475,"GPN1_HUMAN",8,-0.967590296713264,0.361248007759502,0.500113689636683,0.146313667297349,"Non-significant",0.30093125732536,"GPN1","GPN-loop GTPase 1","GPN1_HUMAN"
-0.0217201709747457,13.0847285985947,-0.720206542239972,0.493318134128137,0.620631272240052,-8.04245150302548,"CO4B_HUMAN",83,-0.966683670567294,0.361674640242518,0.500618906674819,0.231107234954845,"Non-significant",0.300492752591377,"C4B_2","Complement C4-B","CO4B_HUMAN"
0.150176048278801,8.98641228675842,0.930017518690631,0.381440700123017,0.517300658665913,-7.86288143885958,"EXTL3_HUMAN",17,0.965761630499107,0.362108912530219,0.501134524351048,-0.101173162460324,"Non-significant",0.300045676645544,"EXTL3","Exostosin-like 3","EXTL3_HUMAN"
-0.0719306468963428,10.089625954628,-1.10853902067401,0.30204744852628,0.438036281919971,-7.68201134162737,"GATC_HUMAN",7,-0.964566392778234,0.362672438477213,0.501828814086649,-0.0835685729979989,"Non-significant",0.299444405915856,"GATC","Glutamyl-tRNA(Gln) amidotransferase subunit C, mitochondrial","GATC_HUMAN"
-0.0704188346862775,8.71862554550171,-0.910468444240131,0.391013870660285,0.527374758400524,-7.88119079743622,"M3K4_HUMAN",32,-0.963130704078229,0.363350197309936,0.502614613462597,0.0821605920791626,"Non-significant",0.298764888497315,"MAP3K4","Mitogen-activated protein kinase kinase kinase 4","M3K4_HUMAN"
0.0638072490692227,14.7258676290512,1.17688832475267,0.275384021433953,0.409542879383266,-7.60668860571253,"PRAF3_HUMAN",7,0.963101010279461,0.363364225113581,0.502614613462597,0.135104537010192,"Non-significant",0.298764888497315,"ARL6IP5","PRA1 family protein 3","PRAF3_HUMAN"
-0.0465192794799982,10.8493919372559,-1.24570612174003,0.250531685181934,0.381892559377459,-7.52775108540605,"TPPC1_HUMAN",9,-0.96283581731714,0.363489524249145,0.502702232786358,0.212581872940065,"Non-significant",0.298689185818988,"TRAPPC1","Trafficking protein particle complex subunit 1","TPPC1_HUMAN"
-0.103685021400453,7.89261943101883,-0.967921646968093,0.363378010518201,0.500245873319423,-7.82650884612,"RPC6_HUMAN",9,-0.961508861384117,0.364116972746393,0.503369720271663,-0.0510635375976509,"Non-significant",0.298112912574793,"POLR3F","DNA-directed RNA polymerase III subunit RPC6","RPC6_HUMAN"
-0.18923151493073,8.14341276884079,-0.957267769799698,0.368388574314176,0.504751692466603,-7.83684718955092,"COA5_HUMAN",5,-0.961499976826935,0.364121176513853,0.503369720271663,0.0790855884552109,"Non-significant",0.298112912574793,"COA5","Cytochrome c oxidase assembly factor 5","COA5_HUMAN"
0.142390489578245,8.23726522922516,1.03536159535845,0.332857517729953,0.47027788592388,-7.75903597905287,"PDGFA_HUMAN",3,0.961421569609566,0.364158276804863,0.503369720271663,-0.115294694900511,"Non-significant",0.298112912574793,"PDGFA","Platelet-derived growth factor subunit A","PDGFA_HUMAN"
0.233219265937805,7.90414148569107,0.971041111664856,0.361920718900933,0.499034240884689,-7.8234649330164,"IP3KB_HUMAN",2,0.960989070096913,0.36436297520404,0.503412611635215,-0.185505867004377,"Non-significant",0.2980759085831,"ITPKB","Inositol-trisphosphate 3-kinase B","IP3KB_HUMAN"
0.0989565849304217,8.89629530906677,0.986447500187915,0.354788485512154,0.492200421137138,-7.80832065457471,"CNPY4_HUMAN",8,0.960849330097279,0.364429131319066,0.503412611635215,-0.130310297012324,"Non-significant",0.2980759085831,"CNPY4","Protein canopy homolog 4","CNPY4_HUMAN"
0.171311616897584,7.46768367290497,0.938217878337489,0.377477179655514,0.513987218614674,-7.85510931177765,"KHDC4_HUMAN",9,0.960844498616896,0.36443141881272,0.503412611635215,0.037574291229225,"Non-significant",0.2980759085831,"KHDC4","KH homology domain-containing protein 4","KHDC4_HUMAN"
-0.0974382162094143,7.54887062311172,-0.941368856815234,0.375962397283761,0.512698973371503,-7.85210856007437,"ATX1_HUMAN",13,-0.960831705043411,0.364437476059311,0.503412611635215,0.191265106201175,"Non-significant",0.2980759085831,"ATXN1","Ataxin-1","ATX1_HUMAN"
-0.0784153938293262,12.7066667079925,-2.44219823033206,0.0425029178397071,0.102304561065376,-5.84300854616287,"DYL2_HUMAN",2,-0.960686813919071,0.36450608146669,0.503421675748208,0.00361275672912598,"Non-significant",0.298068089035623,"DYNLL2","Dynein light chain 2, cytoplasmic","DYL2_HUMAN"
0.157065153121951,6.80366110801697,0.925420111337938,0.383676276579213,0.5198980140554,-7.86721511474194,"HAUS6_HUMAN",16,0.960358608851158,0.36466152096297,0.503466851391793,0.14611291885376,"Non-significant",0.298029118420287,"HAUS6","HAUS augmin-like complex subunit 6","HAUS6_HUMAN"
0.119544267654417,8.95275628566742,0.992505109346183,0.352013751514641,0.489753014367249,-7.80231584420503,"ATRIP_HUMAN",6,0.960355719637418,0.364662889527923,0.503466851391793,0.0929164886475,"Non-significant",0.298029118420287,"ATRIP","ATR-interacting protein","ATRIP_HUMAN"
-0.144831895828254,9.96216642856598,-0.957127161101242,0.368455049849605,0.504751692466603,-7.83698303700317,"S66A2_HUMAN",7,-0.959366003741937,0.365131924285703,0.504018381987177,0.228343486785899,"Non-significant",0.297553624169517,"SLC66A2","Solute carrier family 66 member 2","S66A2_HUMAN"
0.0863027572631836,8.75435495376587,0.952188402481146,0.370795679603119,0.507196006305979,-7.84174465723386,"EPN2_HUMAN",12,0.959250694767196,0.365186599421076,0.504018381987177,-0.17378449440002,"Non-significant",0.297553624169517,"EPN2","Epsin-2","EPN2_HUMAN"
-0.0838360786437953,8.60233044624328,-1.14568521833397,0.287307357291775,0.421845357303004,-7.64146738158692,"COA1_HUMAN",5,-0.959051559855592,0.365281035998473,0.504062980627825,0.0967676639556903,"Non-significant",0.297515196827708,"COA1","Cytochrome c oxidase assembly factor 1 homolog","COA1_HUMAN"
-0.113070964813232,7.51373183727264,-0.941889204693195,0.375712685928399,0.512444567763159,-7.85161225775114,"TM102_HUMAN",11,-0.957301845512553,0.366111592779831,0.505123187181695,0.0210740566253662,"Non-significant",0.296602695170229,"TMEM102","Transmembrane protein 102","TM102_HUMAN"
-0.173129081726072,7.44873166084289,-0.989402826429024,0.353432692971173,0.49105357376166,-7.80539461460207,"RPC9_HUMAN",3,-0.957006236317705,0.36625205170844,0.505231068949725,0.0507540702819984,"Non-significant",0.296509950558234,"CRCP","DNA-directed RNA polymerase III subunit RPC9","RPC9_HUMAN"
-0.0423421859741211,13.8102805614471,-1.00370766145595,0.346926217893043,0.484468498204777,-7.79113681868307,"GRPE1_HUMAN",14,-0.956774439678007,0.366362218112468,0.505297133735265,-0.0474098920822152,"Non-significant",0.296453165261648,"GRPEL1","GrpE protein homolog 1, mitochondrial","GRPE1_HUMAN"
-0.0583913326263357,9.94453823566436,-1.01266340415955,0.342899938060789,0.480810953380742,-7.78213115479814,"STK26_HUMAN",11,-0.95618697158117,0.366641535596015,0.505412111191207,0.512040257453918,"Non-significant",0.296354355292065,"STK26","Serine/threonine-protein kinase 26","STK26_HUMAN"
0.0763440132141167,8.67996048927307,0.905374365222229,0.39353725329091,0.529721511811952,-7.88591078911574,"RBM6_HUMAN",33,0.955996272852973,0.366732239243764,0.505412111191207,-0.174067616462705,"Non-significant",0.296354355292065,"RBM6","RNA-binding protein 6","RBM6_HUMAN"
0.0696847438812274,10.7737823724747,1.05989147166735,0.322264698840406,0.459349862302497,-7.73364749622548,"PP14B_HUMAN",8,0.955954877545166,0.366751930649238,0.505412111191207,-0.497512459754942,"Non-significant",0.296354355292065,"PPP1R14B","Protein phosphatase 1 regulatory subunit 14B","PP14B_HUMAN"
0.0922014713287318,8.5900000333786,0.952464304831271,0.370664626845226,0.507179221285357,-7.84147915917938,"DOHH_HUMAN",11,0.955897544261479,0.366779204917328,0.505412111191207,0.195613980293276,"Non-significant",0.296354355292065,"DOHH","Deoxyhypusine hydroxylase","DOHH_HUMAN"
0.128553867340088,8.35471725463867,0.976799628112079,0.359242220543292,0.496658949989482,-7.81782594900876,"SOSSC_HUMAN",6,0.955833277757397,0.366809779212011,0.505412111191207,0.602037668228149,"Non-significant",0.296354355292065,"INIP","SOSS complex subunit C","SOSSC_HUMAN"
-0.2248809337616,7.71360611915588,-0.941059723104704,0.376110807140976,0.512729013632708,-7.85240330625154,"IGHG2_HUMAN",5,-0.95581323432145,0.366819315110305,0.505412111191207,-0.195209741592405,"Non-significant",0.296354355292065,"IGHG2","Immunoglobulin heavy constant gamma 2","IGHG2_HUMAN"
0.0325980186462278,15.2477674484253,0.802733403275017,0.44691898996293,0.579188737351735,-7.97638256492143,"CLH1_HUMAN",110,0.955638302872733,0.366902548615609,0.505440964255866,0.25041341781616,"Non-significant",0.296329562912093,"CLTC","Clathrin heavy chain 1","CLH1_HUMAN"
0.218687057495114,6.64079523086548,0.93142439894845,0.380758514972183,0.516807392185395,-7.86155186364335,"CDK8_HUMAN",7,0.954382898547541,0.367500290269071,0.506178468043328,-0.437846660614012,"Non-significant",0.295696332921061,"CDK8","Cyclin-dependent kinase 8","CDK8_HUMAN"
-0.0362329483032262,11.0915031433105,-0.891123953012192,0.40065959607755,0.53654925937832,-7.89900158301649,"TM214_HUMAN",25,-0.954148753270889,0.367611855049571,0.50617938975734,-0.119629144668576,"Non-significant",0.295695542103256,"TMEM214","Transmembrane protein 214","TM214_HUMAN"
-0.143601894378662,8.47582101821899,-0.995924242382512,0.350454949270898,0.488254027881879,-7.79891406752486,"DBND1_HUMAN",4,-0.954119644673011,0.367625726379099,0.50617938975734,1.12877082824708,"Non-significant",0.295695542103256,"DBNDD1","Dysbindin domain-containing protein 1","DBND1_HUMAN"
-0.328699827194209,6.32248628139496,-0.922273312261799,0.385212056871035,0.521804779541165,-7.87017156359864,"TAD2B_HUMAN",7,-0.953676966632889,0.367836726882917,0.50638398403936,-0.0645761489868146,"Non-significant",0.29552003868052,"TADA2B","Transcriptional adapter 2-beta","TAD2B_HUMAN"
0.0757808685302805,8.69484710693359,0.907551214997515,0.392457479402827,0.528706622592486,-7.88389639384492,"KDM1A_HUMAN",25,0.9512620356265,0.368989377610395,0.507884615764334,0.0386252403259277,"Non-significant",0.294234942103176,"KDM1A","Lysine-specific histone demethylase 1A","KDM1A_HUMAN"
0.0778918266296387,9.36716270446777,0.930308178448192,0.381299687111229,0.517282337605837,-7.86260688069946,"SMAD5_HUMAN",15,0.950818545348329,0.369201347426133,0.508090185382571,0.0485675334930402,"Non-significant",0.294059194137843,"SMAD5","Mothers against decapentaplegic homolog 5","SMAD5_HUMAN"
-0.166237711906433,7.32789665460587,-0.907831883062914,0.392318419168232,0.528607049673038,-7.88363638940839,"PCNT_HUMAN",87,-0.950662024713594,0.369276179318644,0.50810698982389,-0.376769065856934,"Non-significant",0.294044830633761,"PCNT","Pericentrin","PCNT_HUMAN"
0.120271682739249,10.7370059490204,1.17620561861931,0.27564046864317,0.409849141024498,-7.60745645265836,"TX261_HUMAN",1,0.950309267804003,0.369444872259387,0.508252915142873,-0.148749589920042,"Non-significant",0.293920121736981,"TEX261","Protein TEX261","TX261_HUMAN"
-0.182420492172241,6.90261936187744,-0.929058642432778,0.381906171785408,0.517845367290576,-7.86378671441953,"ATG4C_HUMAN",8,-0.949970348744322,0.36960700160946,0.508389762851188,-0.0669996738433927,"Non-significant",0.29380320316524,"ATG4C","Cysteine protease ATG4C","ATG4C_HUMAN"
0.444226503372191,6.19075131416321,0.916433289005031,0.388074294735154,0.524368830554711,-7.87563707628369,"ENDOV_HUMAN",6,0.9497733528046,0.36970126318088,0.508433228720281,0.146057367324808,"Non-significant",0.293766073817721,"ENDOV","Endonuclease V","ENDOV_HUMAN"
-0.0580613613128982,13.2291167974472,-1.03412857585277,0.333397090395653,0.470794290196715,-7.7603004462461,"SC11A_HUMAN",10,-0.949146939448738,0.370001117329882,0.50875937400689,0.457133889198303,"Non-significant",0.293487575718644,"SEC11A","Signal peptidase complex catalytic subunit SEC11A","SC11A_HUMAN"
-0.230274200439455,6.3822329044342,-0.946690856837669,0.373414257111258,0.510081360639856,-7.84702231175814,"MED28_HUMAN",3,-0.9476389555016,0.370723704833643,0.509592617862848,-0.178966879844668,"Non-significant",0.292776871969118,"MED28","Mediator of RNA polymerase II transcription subunit 28","MED28_HUMAN"
-0.0835266113281019,11.8184440135956,-1.06668041799638,0.31938045060699,0.456643696251123,-7.72654322780016,"RL36A_HUMAN",6,-0.947422392108884,0.370827562309364,0.509592617862848,0.568518042564392,"Non-significant",0.292776871969118,"RPL36A","Large ribosomal subunit protein eL42","RL36A_HUMAN"
-0.0627660751342773,9.4467556476593,-0.954943900700422,0.369488388855476,0.505876200268456,-7.83909036688576,"EBP2_HUMAN",13,-0.947406851516236,0.370835015952385,0.509592617862848,-0.119300127029399,"Non-significant",0.292776871969118,"EBNA1BP2","Probable rRNA-processing protein EBP2","EBP2_HUMAN"
0.0721192359923997,15.6118891239166,0.983313540432895,0.356230566641846,0.49342007813792,-7.81141619839915,"LAMP2_HUMAN",10,0.947358264860849,0.370858320000014,0.509592617862848,-0.010126590728774,"Non-significant",0.292776871969118,"LAMP2","Lysosome-associated membrane glycoprotein 2","LAMP2_HUMAN"
0.0602869987487935,9.99359703063965,0.957493064563535,0.368282080609732,0.504751692466603,-7.83662949114307,"MK09_HUMAN",13,0.94601854851025,0.371501327425145,0.510389734291843,0.012901782989502,"Non-significant",0.292098069367696,"MAPK9","Mitogen-activated protein kinase 9","MK09_HUMAN"
-0.268421888351444,5.97815418243408,-0.927026287622085,0.382894141077243,0.519011537036544,-7.86570301358143,"PKNX1_HUMAN",4,-0.944395559218652,0.372281399033759,0.511374855554413,0.4970862865448,"Non-significant",0.291260630166618,"PKNOX1","Homeobox protein PKNOX1","PKNX1_HUMAN"
-0.0836732387543222,14.0739101171494,-2.09185821662757,0.0722797558889577,0.151583856108297,-6.37536368646564,"RS27L_HUMAN",1,-0.944248883481996,0.372351956744141,0.511385202610353,0.322558760643005,"Non-significant",0.291251842828351,"RPS27L","Ribosomal protein eS27-like","RS27L_HUMAN"
-0.0834255218506037,12.8988859653473,-1.3909612836349,0.204273511147938,0.330495854436845,-7.35180725728849,"RB11B_HUMAN",3,-0.943829544650421,0.372553732382903,0.511575729320507,0.14208662509918,"Non-significant",0.291090067931091,"RAB11B","Ras-related protein Rab-11B","RB11B_HUMAN"
-0.0353486537933243,14.9166177511215,-1.24676631738853,0.250164057362896,0.381438827320798,-7.52651169781472,"RL23_HUMAN",11,-0.943110275010879,0.372900015689941,0.511964590069066,-0.303243637084925,"Non-significant",0.290760075878499,"RPL23","Large ribosomal subunit protein uL14","RL23_HUMAN"
0.0624015331268239,13.1430386304855,1.46304740429166,0.184227608159542,0.305439888150086,-7.26023213896081,"SYPL1_HUMAN",5,0.942695567159591,0.373099779672096,0.511996872830785,0.341743707656859,"Non-significant",0.290732691595422,"SYPL1","Synaptophysin-like protein 1","SYPL1_HUMAN"
0.111012220382689,8.95755279064179,1.04590329053547,0.32827228140582,0.465216684025197,-7.74817948736396,"CDC26_HUMAN",4,0.942598480795578,0.37314655741218,0.511996872830785,-0.498660564422605,"Non-significant",0.290732691595422,"CDC26","Anaphase-promoting complex subunit CDC26","CDC26_HUMAN"
-0.174190163612366,6.92597550153732,-0.912015770438833,0.390249753019012,0.526606768002039,-7.87975290377237,"AKIB1_HUMAN",12,-0.942545715877036,0.373171982199259,0.511996872830785,0.00838410854339511,"Non-significant",0.290732691595422,"ANKIB1","Ankyrin repeat and IBR domain-containing protein 1","AKIB1_HUMAN"
0.0278015136718484,11.2893600463867,0.845619946305463,0.424026972148464,0.558622317261347,-7.93966989948181,"ATP7B_HUMAN",28,0.942537520578852,0.373175931220269,0.511996872830785,0.701905608177182,"Non-significant",0.290732691595422,"ATP7B","Copper-transporting ATPase 2","ATP7B_HUMAN"
0.023062944412251,15.3255780935287,0.80357945741992,0.44645926065111,0.57896283217566,-7.97567376610025,"NAKD2_HUMAN",31,0.942150793517218,0.373362316269938,0.512117641205058,0.18853664398193,"Non-significant",0.290630263521101,"NADK2","NAD kinase 2, mitochondrial","NAKD2_HUMAN"
-0.839686751365671,9.40328162908555,-0.904610369721062,0.393916730843512,0.529972979662866,-7.88661684921634,"K1C16_HUMAN",21,-0.942092980345329,0.373390185527376,0.512117641205058,0.1742570400238,"Non-significant",0.290630263521101,"KRT16","Keratin, type I cytoskeletal 16","K1C16_HUMAN"
0.216292977333074,6.53905588388443,0.94522238058859,0.374116058854115,0.510828052418809,-7.84842799066374,"PIGP_HUMAN",3,0.941522448882382,0.373665296768635,0.5123823266535,-0.0251460075377992,"Non-significant",0.290405858570663,"PIGP","Phosphatidylinositol N-acetylglucosaminyltransferase subunit P","PIGP_HUMAN"
0.0908799171447754,9.26053261756897,1.07298236334839,0.316721431442742,0.454048661307699,-7.71991874648318,"PLAT3_HUMAN",5,0.941430878199627,0.373709466247894,0.5123823266535,-0.302183508872985,"Non-significant",0.290405858570663,"PLAAT3","Phospholipase A and acyltransferase 3","PLAT3_HUMAN"
-0.238000035285949,6.54357784986496,-0.913370897885451,0.38958145210334,0.526142460447155,-7.87849201276239,"NOP9_HUMAN",8,-0.941284898594945,0.373779888058371,0.51239229797358,0.213142395019535,"Non-significant",0.290397406977143,"NOP9","Nucleolar protein 9","NOP9_HUMAN"
0.0377888679504768,11.7991814613342,0.891368786940774,0.400536440590708,0.536472875363652,-7.89877808584759,"PAXI_HUMAN",23,0.940962247632279,0.373935572411504,0.512519127457254,1.02693939208982,"Non-significant",0.290289921893425,"PXN","Paxillin","PAXI_HUMAN"
0.0945609807968104,8.03521591424942,0.953612316557682,0.370119698656373,0.506519014150415,-7.84037379235168,"CBX8_HUMAN",9,0.940241513603751,0.374283511259962,0.51290937516692,-0.0879323482513001,"Non-significant",0.289959362649885,"CBX8","Chromobox protein homolog 8","CBX8_HUMAN"
0.142549633979804,8.15550428628922,0.910065478362943,0.39121304814754,0.527555704282722,-7.8815649435291,"WDR20_HUMAN",13,0.939384207225455,0.374697692370482,0.513364019017366,0.00669336318967417,"Non-significant",0.289574573704726,"WDR20","WD repeat-containing protein 20","WDR20_HUMAN"
-0.0348970890045006,14.2269359827042,-0.995614201461755,0.350596079956362,0.48836679704136,-7.79922290396037,"UCHL3_HUMAN",15,-0.939292920351013,0.374741814720219,0.513364019017366,-0.0827422142028524,"Non-significant",0.289574573704726,"UCHL3","Ubiquitin carboxyl-terminal hydrolase isozyme L3","UCHL3_HUMAN"
-0.0374255180358993,11.0016002655029,-0.889079333206515,0.401689148829037,0.53732894001417,-7.90086608149113,"NADE_HUMAN",23,-0.938729481938621,0.375014230352149,0.513650483638983,-0.0844945907592738,"Non-significant",0.289332298630063,"NADSYN1","Glutamine-dependent NAD(+) synthetase","NADE_HUMAN"
0.0487229824066162,9.51455128192902,0.884513148007756,0.403995351554738,0.539461725640669,-7.90501749635003,"M3K7_HUMAN",26,0.937820124244533,0.375454201792709,0.514166311113256,0.0150244235992751,"Non-significant",0.28889638233517,"MAP3K7","Mitogen-activated protein kinase kinase kinase 7","M3K7_HUMAN"
0.20072257518768,6.65668135881424,0.908214578160768,0.392128866758936,0.528439399581798,-7.88328176570358,"PKD2_HUMAN",10,0.937193204629482,0.375757743708519,0.514495162411563,0.10498213768005,"Non-significant",0.288618704376458,"PKD2","Polycystin-2","PKD2_HUMAN"
-0.242227911949158,8.09800940752029,-0.901115161333361,0.395656224487523,0.531251796374608,-7.88984090518239,"EHMT2_HUMAN",14,-0.936224802698668,0.376226979896298,0.515050736439778,-0.0170762538910001,"Non-significant",0.288149987520935,"EHMT2","Histone-lysine N-methyltransferase EHMT2","EHMT2_HUMAN"
-0.120881319046021,7.71926271915436,-0.908911815832668,0.391783691419468,0.528149671403483,-7.88263536400996,"FBX4_HUMAN",13,-0.935008388237722,0.376817001186148,0.51577144865459,0.015882015228275,"Non-significant",0.287542702591564,"FBXO4","F-box only protein 4","FBX4_HUMAN"
-0.218039751052855,7.03679728507996,-0.902982241859973,0.394726318546272,0.530793726994439,-7.88811991663267,"MON1A_HUMAN",11,-0.934647149787432,0.376992350852195,0.515897349582908,-0.160798311233521,"Non-significant",0.287436703304196,"MON1A","Vacuolar fusion protein MON1 homolog A","MON1A_HUMAN"
-0.0236635208129741,14.5043692588806,-0.88207574266143,0.405230312009842,0.540351479317643,-7.90722640952034,"SERC_HUMAN",22,-0.934453627584872,0.37708631365294,0.515897349582908,-0.0202343463897492,"Non-significant",0.287436703304196,"PSAT1","Phosphoserine aminotransferase","SERC_HUMAN"
0.216980338096619,6.99680203199387,0.896196056013261,0.398113869820957,0.534198104800272,-7.89436138817446,"MAGI3_HUMAN",28,0.93442600600382,0.377099726445185,0.515897349582908,0.0664465427398699,"Non-significant",0.287436703304196,"MAGI3","Membrane-associated guanylate kinase, WW and PDZ domain-containing protein 3","MAGI3_HUMAN"
0.0912282466888401,7.85636234283447,0.892850445360761,0.399791729750894,0.535740725879233,-7.89742449322286,"UBP33_HUMAN",25,0.933845359781678,0.377381764312053,0.516196162445718,-0.214790582656853,"Non-significant",0.287185228453219,"USP33","Ubiquitin carboxyl-terminal hydrolase 33","UBP33_HUMAN"
0.0760016441345233,12.0487484931946,1.03745370007216,0.331943568567987,0.46932513492842,-7.75688793575991,"OPA3_HUMAN",7,0.933590560755148,0.377505577076813,0.516278485151063,0.3392676115036,"Non-significant",0.287115972909122,"OPA3","Optic atrophy 3 protein","OPA3_HUMAN"
-0.0293200016021515,14.0313967466354,-0.966697860469507,0.363950928034691,0.500362522664205,-7.82770091529681,"PSMD8_HUMAN",17,-0.933076563479364,0.377755431217992,0.51653312586835,-0.151698112487793,"Non-significant",0.286901821442492,"PSMD8","26S proteasome non-ATPase regulatory subunit 8","PSMD8_HUMAN"
0.110596418380738,7.6605099439621,0.889037312680395,0.401710328089129,0.53732894001417,-7.90090436390513,"PHF3_HUMAN",36,0.93247988234354,0.378045630493639,0.516842838386754,-0.0246196985244751,"Non-significant",0.286641497133819,"PHF3","PHD finger protein 3","PHF3_HUMAN"
-0.0584225654602015,11.4559910297394,-0.944737768128328,0.374347877388406,0.511012563447095,-7.84889150289061,"PPIH_HUMAN",13,-0.931710437658042,0.378420096203488,0.517211726578141,-0.0609235763549805,"Non-significant",0.286331637058379,"PPIH","Peptidyl-prolyl cis-trans isomerase H","PPIH_HUMAN"
-0.0544383525848744,13.0249136686325,-1.0747163076343,0.315992907726183,0.453237838658343,-7.71809104022845,"OSTF1_HUMAN",9,-0.931663515391905,0.378442940682084,0.517211726578141,0.133601427078242,"Non-significant",0.286331637058379,"OSTF1","Osteoclast-stimulating factor 1","OSTF1_HUMAN"
0.079066276550293,7.86076271533966,0.920590494874689,0.38603521251904,0.522570856586501,-7.87174930024965,"THSD4_HUMAN",13,0.931344483650383,0.378598290692685,0.517336903112235,-0.1298360824585,"Non-significant",0.286226541025722,"THSD4","Thrombospondin type-1 domain-containing protein 4","THSD4_HUMAN"
0.262905597686768,6.60675036907196,0.894486672707552,0.398970501504549,0.534993662073692,-7.89592758416294,"RHG32_HUMAN",18,0.930983727751137,0.378774014395219,0.517489872504261,0.312937378883362,"Non-significant",0.286098145114625,"ARHGAP32","Rho GTPase-activating protein 32","RHG32_HUMAN"
0.0275869369507262,13.4379954338074,0.794948206074433,0.451164609516418,0.582272887166569,-7.98287524932082,"VPS35_HUMAN",41,0.930432885197472,0.379042444615344,0.517769426870185,-0.0581378936767756,"Non-significant",0.285863597264561,"VPS35","Vacuolar protein sorting-associated protein 35","VPS35_HUMAN"
0.106138706207275,9.27676963806152,0.916876174574494,0.387856684724241,0.524249398609443,-7.87522356186465,"GDAP1_HUMAN",11,0.930212388178809,0.379149933816126,0.517829079781862,-0.0225310325622559,"Non-significant",0.28581356449562,"GDAP1","Ganglioside-induced differentiation-associated protein 1","GDAP1_HUMAN"
-0.0285618305206743,11.5813542604446,-1.18105134189069,0.273824513978191,0.407913756658073,-7.60199980007256,"TX264_HUMAN",13,-0.929032788933194,0.379725352022747,0.518527685343751,0.0341010093688929,"Non-significant",0.285228050709787,"TEX264","Testis-expressed protein 264","TX264_HUMAN"
0.034303903579751,11.1349858045578,0.901484524438772,0.395472134845722,0.531239206460496,-7.88950067043972,"AB1IP_HUMAN",20,0.928557831016017,0.379957221283879,0.518757007150832,0.0522572994232497,"Non-significant",0.285036023973562,"APBB1IP","Amyloid beta A4 precursor protein-binding family B member 1-interacting protein","AB1IP_HUMAN"
0.118911147117613,8.06934076547623,0.940375456291896,0.376439467724636,0.513090851859179,-7.85305545500318,"ZFAN1_HUMAN",7,0.927923746173891,0.38026693644743,0.519092517216427,0.292949438095093,"Non-significant",0.284755231485315,"ZFAND1","AN1-type zinc finger protein 1","ZFAN1_HUMAN"
0.04606032371521,9.75958836078643,1.09502853244539,0.30755760382552,0.444043131217129,-7.69652045007787,"HEM4_HUMAN",10,0.927362930840696,0.380541017795367,0.519312903651528,0.0821073055267316,"Non-significant",0.284570886118535,"UROS","Uroporphyrinogen-III synthase","HEM4_HUMAN"
0.168936371803284,7.74844580888748,0.920164602509874,0.386243745239736,0.522765929753998,-7.87214823480365,"DUS22_HUMAN",6,0.927203300247928,0.380619058842386,0.519312903651528,0.135463237762452,"Non-significant",0.284570886118535,"DUSP22","Dual specificity protein phosphatase 22","DUS22_HUMAN"
0.228976488113405,7.46204078197479,0.916878389183144,0.387855596811598,0.524249398609443,-7.87522149372335,"CAH3_HUMAN",4,0.927200579238025,0.380620389205773,0.519312903651528,0.0644037723541242,"Non-significant",0.284570886118535,"CA3","Carbonic anhydrase 3","CAH3_HUMAN"
0.305025815963743,6.18427991867065,0.901134527425824,0.395646570918919,0.531251796374608,-7.88982306910407,"ZN511_HUMAN",5,0.92668744070455,0.380871335200289,0.519567924313239,0.0701842308044611,"Non-significant",0.28435766807582,"ZNF511","Zinc finger protein 511","ZN511_HUMAN"
-0.0446310043334783,11.022848367691,-1.20034123646148,0.266693458001741,0.399843074321162,-7.5801263330124,"PSMG2_HUMAN",9,-0.925960432712804,0.381227079786122,0.519965796837215,-0.0358452796936035,"Non-significant",0.284025223160208,"PSMG2","Proteasome assembly chaperone 2","PSMG2_HUMAN"
-0.0562646389007746,11.2376836538315,-1.10929902209983,0.301739861592385,0.437824970844172,-7.68119136672332,"TIM16_HUMAN",8,-0.924963703667034,0.381715201713233,0.520540691549828,0.052115201950075,"Non-significant",0.283545315289271,"PAM16","Mitochondrial import inner membrane translocase subunit TIM16","TIM16_HUMAN"
0.156841039657593,8.7210773229599,0.904603750558203,0.393920019761738,0.529972979662866,-7.8866229643445,"CERS4_HUMAN",9,0.924757537083667,0.381816223494152,0.520540691549828,-0.0586018562317001,"Non-significant",0.283545315289271,"CERS4","Ceramide synthase 4","CERS4_HUMAN"
-0.112463474273692,9.90602612495423,-1.06428366910741,0.320396355499564,0.457679206209582,-7.72905511305482,"APOA2_HUMAN",3,-0.924706897959469,0.381841039697384,0.520540691549828,0.189534902572634,"Non-significant",0.283545315289271,"APOA2","Apolipoprotein A-II","APOA2_HUMAN"
