"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D_vs_C","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.0046975612640523,12.583394408226,0.151448160912392,0.883619344754348,0.928235028914653,-8.2236137667519,"ACBD5_HUMAN",24,0.167068879813865,0.871461608162402,0.920671185374055,-0.0820405483245867,"Non-significant",0.0358954489294016,"ACBD5","Acyl-CoA-binding domain-containing protein 5","ACBD5_HUMAN"
-0.0275056362152064,9.3174489736557,-0.166375264589961,0.872262444637506,0.920644754319381,-8.22093602830394,"PHLA1_HUMAN",7,-0.167064629044775,0.871464844575719,0.920671185374055,0.0740362405776995,"Non-significant",0.0358954489294016,"PHLDA1","Pleckstrin homology-like domain family A member 1","PHLA1_HUMAN"
-0.0135040283202752,11.0921697616577,-0.168614827092844,0.870561208390115,0.91963724057771,-8.22051273336245,"COMD8_HUMAN",11,-0.166825825938462,0.871646666528491,0.920671185374055,0.19123649597168,"Non-significant",0.0358954489294016,"COMMD8","COMM domain-containing protein 8","COMD8_HUMAN"
0.0594868659973145,7.33842480182648,0.162683767482848,0.875068170633476,0.921997550515521,-8.22162148661671,"PXDC2_HUMAN",6,0.166816924451434,0.87165344417593,0.920671185374055,-0.0661001205444496,"Non-significant",0.0358954489294016,"PLXDC2","Plexin domain-containing protein 2","PXDC2_HUMAN"
-0.0501502752304059,6.27535027265549,-0.162242381516051,0.875403774709592,0.92211167441174,-8.2217024236209,"DPYL3_HUMAN",8,-0.166548584867084,0.871857764894112,0.920767135799925,-0.0994286537170765,"Non-significant",0.0358501900249353,"DPYSL3","Dihydropyrimidinase-related protein 3","DPYL3_HUMAN"
0.0427075624465987,7.42704445123673,0.163861825790402,0.874172577447395,0.921652325027048,-8.22140439687865,"GLCI1_HUMAN",5,0.166115624257904,0.872187453907712,0.920995445211762,0.238359451293951,"Non-significant",0.0357425176036826,"GLCCI1","Glucocorticoid-induced transcript 1 protein","GLCI1_HUMAN"
-0.00631809234619674,13.7902781963348,-0.162403930514627,0.875280939145446,0.922101991719832,-8.22167282569264,"DNJA2_HUMAN",18,-0.165943863794192,0.872318252708208,0.921013702338894,0.192855358123774,"Non-significant",0.035733908558956,"DNAJA2","DnaJ homolog subfamily A member 2","DNJA2_HUMAN"
-0.0256357192993173,6.53564918041229,-0.165096340946941,0.873234273686401,0.920971657533302,-8.22117523470598,"NPNT_HUMAN",7,-0.165169232232239,0.872908200980442,0.921504326595092,0.027413964271549,"Non-significant",0.0355026213651867,"NPNT","Nephronectin","NPNT_HUMAN"
-0.13874340057372,15.8469049930573,-0.159694468727687,0.877341587004618,0.923433601888114,-8.22216536610463,"K22E_HUMAN",54,-0.165035476202664,0.87301007623077,0.921504326595092,-0.106789588928208,"Non-significant",0.0355026213651867,"KRT2","Keratin, type II cytoskeletal 2 epidermal","K22E_HUMAN"
0.0082623958587611,9.59943044185638,0.251768189837146,0.807986458141712,0.877174487739075,-8.20083643583295,"MED18_HUMAN",7,0.164805769715984,0.873185038007674,0.921569120498734,-0.0183169841766748,"Non-significant",0.0354720858107098,"MED18","Mediator of RNA polymerase II transcription subunit 18","MED18_HUMAN"
-0.00890350341797053,11.7981040477753,-0.228547688435356,0.825333042778643,0.891118071737314,-8.20710446137604,"TMM11_HUMAN",7,-0.164592167508562,0.873347740215345,0.9216209603469,0.098899126052876,"Non-significant",0.0354476566861815,"TMEM11","Transmembrane protein 11, mitochondrial","TMM11_HUMAN"
0.0411865711212229,11.4659367799759,0.165706059158948,0.872770931734818,0.920971657533302,-8.22106142322083,"DUS19_HUMAN",2,0.164011751427938,0.873789879333432,0.921967630807733,0.0864479541778582,"Non-significant",0.0352843262439392,"DUSP19","Dual specificity protein phosphatase 19","DUS19_HUMAN"
-0.0503048896789586,6.57895863056183,-0.160926663202041,0.876404330755332,0.922686484981025,-8.22194239146282,"AMZ2_HUMAN",4,-0.163446923117192,0.874220189586971,0.922301731674513,-0.0939748287200945,"Non-significant",0.0351269759486072,"AMZ2","Archaemetzincin-2","AMZ2_HUMAN"
-0.0354553461074829,6.67630130052566,-0.161551783417929,0.87592891955243,0.922305638885078,-8.22182862059519,"PBX2_HUMAN",5,-0.162533440147155,0.874916214015566,0.922806033014946,0.0426151752471959,"Non-significant",0.0348895748612437,"PBX2","Pre-B-cell leukemia transcription factor 2","PBX2_HUMAN"
0.017712354660036,7.50401926040649,0.183959072489032,0.858925268050365,0.911618001956921,-8.21746156820816,"MFSD9_HUMAN",4,0.162521042915911,0.874925660831154,0.922806033014946,0.0231733322143484,"Non-significant",0.0348895748612437,"MFSD9","Major facilitator superfamily domain-containing protein 9","MFSD9_HUMAN"
0.132671952247607,8.18059700727462,0.156559727919473,0.879726931527933,0.925104240852469,-8.22272494596789,"PIP_HUMAN",6,0.161531826785636,0.875679522188423,0.923413465259813,-0.151509046554549,"Non-significant",0.0346037968355635,"PIP","Prolactin-inducible protein","PIP_HUMAN"
0.0151456594467119,7.72033387422562,0.171636956756456,0.86826666293001,0.918050000392768,-8.21993262375574,"CDK4_HUMAN",7,0.161466664220272,0.875729185996335,0.923413465259813,-0.145595788955674,"Non-significant",0.0346037968355635,"CDK4","Cyclin-dependent kinase 4","CDK4_HUMAN"
0.0410219430923489,6.5106435418129,0.156612543286203,0.879686731260875,0.925104240852469,-8.22271560921385,"TRI27_HUMAN",12,0.161298176137573,0.875857602314668,0.923428870215855,-0.0376200675964782,"Non-significant",0.034596551726141,"TRIM27","Zinc finger protein RFP","TRI27_HUMAN"
-0.0139095783233678,8.60230123996734,-0.180724603357753,0.861375071226489,0.912904562164542,-8.21812663795388,"BL1S4_HUMAN",6,-0.16096849657846,0.876108885024376,0.923573794087019,-0.0713458061218759,"Non-significant",0.0345283984539359,"BLOC1S4","Biogenesis of lysosome-related organelles complex 1 subunit 4","BL1S4_HUMAN"
0.009124755859375,11.9458019733429,0.153208258661225,0.882278655670937,0.927306866854143,-8.22331102282951,"CP1A2_HUMAN",22,0.160087112660426,0.876780751735079,0.92416199267062,-0.110780239105225,"Non-significant",0.0342518963592307,"CYP1A2","Cytochrome P450 1A2","CP1A2_HUMAN"
0.0103862285614031,9.85036957263947,0.192851671342511,0.852198525868688,0.907797092027442,-8.21557284170682,"DGUOK_HUMAN",7,0.159853995830329,0.87695847125636,0.924205473893029,0.163038253784199,"Non-significant",0.0342314635661811,"DGUOK","Deoxyguanosine kinase, mitochondrial","DGUOK_HUMAN"
0.00417971611019929,15.1205550432205,0.146883230267976,0.887098382034968,0.930444192325715,-8.22438274901528,"ROA3_HUMAN",22,0.159734191007968,0.877049808845985,0.924205473893029,0.114133358001727,"Non-significant",0.0342314635661811,"HNRNPA3","Heterogeneous nuclear ribonucleoprotein A3","ROA3_HUMAN"
-0.0252528190612793,9.48483204841614,-0.168175867191124,0.870894598133694,0.919869665354959,-8.22059614285133,"TM50A_HUMAN",3,-0.158950068128227,0.877647661946167,0.924688470441677,0.180002689361599,"Non-significant",0.0340045573758387,"TMEM50A","Transmembrane protein 50A","TM50A_HUMAN"
-0.0214700698852486,7.46141993999481,-0.174677191509857,0.865959726711282,0.916595293648743,-8.21933872311308,"RM52_HUMAN",3,-0.158834103995835,0.877736085696549,0.924688470441677,0.0179398059844971,"Non-significant",0.0340045573758387,"MRPL52","Large ribosomal subunit protein mL52","RM52_HUMAN"
0.0130833387374896,7.51374965906143,0.15420572114811,0.881519056698187,0.926628530385943,-8.22313791204185,"MYRIP_HUMAN",17,0.158515742955274,0.877978848394832,0.924824143304643,0.194592237472499,"Non-significant",0.0339408411563353,"MYRIP","Rab effector MyRIP","MYRIP_HUMAN"
-0.0200204849243253,10.4706425666809,-0.163220497154795,0.874660109457543,0.921687289368637,-8.22152277224389,"NC2B_HUMAN",6,-0.158219985127595,0.878204387574206,0.924941640806997,0.384362220764149,"Non-significant",0.0338856682069636,"DR1","Protein Dr1","NC2B_HUMAN"
-0.00694823265077638,10.48705971241,-0.141635083841422,0.891101367736542,0.932713686508553,-8.22523790565891,"LIPB1_HUMAN",49,-0.156496221289012,0.879519131270804,0.926114208581488,0.34670066833495,"Non-significant",0.0333354527368019,"PPFIBP1","Liprin-beta-1","LIPB1_HUMAN"
0.0085624456405613,7.0517755150795,0.145286739404758,0.888315730520592,0.931537279595898,-8.22464616253406,"RHG21_HUMAN",42,0.156461023751571,0.879545981184243,0.926114208581488,-0.00722432136534934,"Non-significant",0.0333354527368019,"ARHGAP21","Rho GTPase-activating protein 21","RHG21_HUMAN"
0.0117101669311506,9.81763577461242,0.185976865762567,0.857397812333079,0.910473216760974,-8.21704074909946,"SIM12_HUMAN",6,0.156039119961292,0.879867837059432,0.926243366287559,0.189016819000226,"Non-significant",0.0332748893986067,"SMIM12","Small integral membrane protein 12","SIM12_HUMAN"
-0.00707507133484953,11.2604907751083,-0.149102351974906,0.885406804660205,0.929631316383657,-8.22401185036984,"STABP_HUMAN",21,-0.156000956459313,0.879896951854141,0.926243366287559,-0.0898740291595246,"Non-significant",0.0332748893986067,"STAMBP","STAM-binding protein","STABP_HUMAN"
-0.00545072555539683,13.4598050117493,-0.144991460104365,0.888540920541766,0.93159594641115,-8.22469456856083,"FUCO_HUMAN",21,-0.152855726761508,0.882297099935489,0.928621094960277,0.0414144992827996,"Non-significant",0.0321614549356362,"FUCA1","Tissue alpha-L-fucosidase","FUCO_HUMAN"
0.0164124965667263,11.4880236387253,0.15851771249403,0.878236869242345,0.923896532741137,-8.22237671969096,"FRDA_HUMAN",7,0.152741096532789,0.88238459972193,0.928621094960277,0.0598006248474245,"Non-significant",0.0321614549356362,"FXN","Frataxin, mitochondrial","FRDA_HUMAN"
-0.0186550617218026,7.20800948143006,-0.152319500174815,0.8829555836713,0.927657853930976,-8.2234643273975,"TFE3_HUMAN",9,-0.152561375762236,0.882521788016023,0.928645025024253,-0.0198955535888761,"Non-significant",0.032150263545641,"TFE3","Transcription factor E3","TFE3_HUMAN"
-0.0121850967407227,8.81007933616638,-0.147993185711058,0.88625221408282,0.930029352168715,-8.22419792488082,"NELFE_HUMAN",17,-0.152081645668729,0.882888006479863,0.928909917606018,0.177567005157499,"Non-significant",0.0320264003051012,"NELFE","Negative elongation factor E","NELFE_HUMAN"
-0.00915813446040303,10.4631650447845,-0.191043668932939,0.853565141992988,0.908363446811214,-8.215963999751,"FADD_HUMAN",7,-0.151437918531667,0.883379464803969,0.929306492599431,0.220977067947375,"Non-significant",0.03184102864121,"FADD","FAS-associated death domain protein","FADD_HUMAN"
0.00874209403992232,13.5907105207443,0.18105798901062,0.861122488061235,0.912756089892731,-8.21805862791842,"G6PT1_HUMAN",8,0.150960944707197,0.88374364873604,0.929569090723908,-0.0651977062225342,"Non-significant",0.031718325520893,"SLC37A4","Glucose-6-phosphate exchanger SLC37A4","G6PT1_HUMAN"
-0.0359580516815186,6.23146009445191,-0.147702728847252,0.886473627024013,0.930029352168715,-8.22424642391436,"KLD10_HUMAN",7,-0.150583758331994,0.884031662768924,0.929641075045417,0.0936918258667241,"Non-significant",0.0316846957632617,"KLHDC10","Kelch domain-containing protein 10","KLD10_HUMAN"
-0.00478219985957828,14.9367821216583,-0.140551855615133,0.891928015162955,0.932736681921925,-8.22541055934249,"HNRH1_HUMAN",22,-0.150431652169026,0.884147814018888,0.929641075045417,0.151770353317257,"Non-significant",0.0316846957632617,"HNRNPH1","Heterogeneous nuclear ribonucleoprotein H","HNRH1_HUMAN"
-0.0248725414276088,8.91397845745087,-0.152472332916351,0.882839170347895,0.927655662807928,-8.22343802793377,"DPOE3_HUMAN",5,-0.150274548472541,0.884267784613544,0.929641075045417,-0.519434452056883,"Non-significant",0.0316846957632617,"POLE3","DNA polymerase epsilon subunit 3","DPOE3_HUMAN"
-0.0194840431213521,11.3772714138031,-0.178335426237051,0.863185685623513,0.914465159048073,-8.21861038919164,"LITAF_HUMAN",1,-0.150271157255438,0.884270374316062,0.929641075045417,0.152092576026917,"Non-significant",0.0316846957632617,"LITAF","Lipopolysaccharide-induced tumor necrosis factor-alpha factor","LITAF_HUMAN"
0.0197634696960458,6.76519668102264,0.148612932104583,0.885779822355074,0.92987714675784,-8.22409412605729,"KLHL5_HUMAN",9,0.149535234530374,0.884832396579166,0.930111421925554,-0.0616736412048269,"Non-significant",0.0314650223827318,"KLHL5","Kelch-like protein 5","KLHL5_HUMAN"
0.0192025899887085,7.70959490537644,0.144249512098466,0.889106803328914,0.931997439554308,-8.22481576615008,"TAB2_HUMAN",19,0.149043523001695,0.885207954080448,0.930385665726523,-0.227841138839722,"Non-significant",0.031336989319837,"TAB2","TGF-beta-activated kinase 1 and MAP3K7-binding protein 2","TAB2_HUMAN"
0.0123136043548566,8.1565865278244,0.142185475971646,0.89068140008462,0.932635034234948,-8.22514967456147,"BRAP_HUMAN",26,0.148403554563178,0.885696792895988,0.930778885838369,0.118587732315063,"Non-significant",0.0311534769838151,"BRAP","BRCA1-associated protein","BRAP_HUMAN"
-0.00726795196532493,10.609992980957,-0.168983038382809,0.870281573653525,0.91963724057771,-8.22044260084026,"YIPF3_HUMAN",10,-0.147298148541679,0.886541277993404,0.931545704433888,-0.49665641784668,"Non-significant",0.0307958324515844,"YIPF3","Protein YIPF3","YIPF3_HUMAN"
0.056476116180419,6.25125539302826,0.143183091276,0.889920280942992,0.93243971585375,-8.22498888342652,"MUT7_HUMAN",6,0.146976727214621,0.886786859775807,0.931683099860275,0.930698752403259,"Non-significant",0.0307317822657036,"EXD3","Exonuclease mut-7 homolog","MUT7_HUMAN"
0.00535249710081942,17.1094992160797,0.140601378668125,0.891890219364887,0.932736681921925,-8.22540269471961,"THTR_HUMAN",20,0.146791081538788,0.886928708181159,0.931711488630493,0.10260033607485,"Non-significant",0.0307185493344383,"TST","Thiosulfate sulfurtransferase","THTR_HUMAN"
-0.0249259471893302,6.85239672660827,-0.150176427109519,0.884588292345174,0.929012348445346,-8.22383034650748,"SUSD3_HUMAN",4,-0.146372811406802,0.88724831648932,0.931926581229041,0.187744855880737,"Non-significant",0.0306183007608838,"SUSD3","Sushi domain-containing protein 3","SUSD3_HUMAN"
0.0464758872986231,11.5302853584289,0.145215369118664,0.888370158924459,0.931537279595898,-8.22465787145465,"MKS3_HUMAN",2,0.146138324509718,0.887427502076751,0.93199414339254,-0.164822340011575,"Non-significant",0.0305868167235876,"TMEM67","Meckelin","MKS3_HUMAN"
-0.00571393966674805,8.82459712028503,-0.165226075094719,0.873135680654714,0.920971657533302,-8.22115105309611,"TAF9_HUMAN",12,-0.145889100074147,0.88761795705902,0.932073521881311,-1.10814893245697,"Non-significant",0.0305498291825039,"TAF9","Transcription initiation factor TFIID subunit 9","TAF9_HUMAN"
-0.105695962905883,7.77852416038513,-0.140998905271353,0.891586839421917,0.932736681921925,-8.22533946473814,"K2C1B_HUMAN",15,-0.145661067849719,0.887792223959011,0.932135883178496,-0.0604362487793004,"Non-significant",0.0305207732543571,"KRT77","Keratin, type II cytoskeletal 1b","K2C1B_HUMAN"
-0.026901602745057,6.86732369661331,-0.147824409909713,0.886380869216731,0.930029352168715,-8.22422611774883,"R3HD1_HUMAN",4,-0.145433446185086,0.887966183578057,0.9321711596771,0.0802665948867807,"Non-significant",0.0305043377763652,"R3HDM1","R3H domain-containing protein 1","R3HD1_HUMAN"
0.0128886699676514,9.09544789791107,0.16173769609664,0.875787541248088,0.922276458103438,-8.22179470028216,"TM223_HUMAN",6,0.145316462347278,0.888055590868127,0.9321711596771,0.101385354995726,"Non-significant",0.0305043377763652,"TMEM223","Transmembrane protein 223","TM223_HUMAN"
0.0404812097549438,6.16004210710526,0.142766474308147,0.890238119179581,0.932531900209543,-8.22505616783987,"HMR1_HUMAN",5,0.145151086661488,0.888181985526692,0.932183240274684,-0.122768640518192,"Non-significant",0.0304987095150553,"MR1","Major histocompatibility complex class I-related gene protein","HMR1_HUMAN"
0.0145425796508523,14.7448472976684,0.141813441401364,0.890965270877215,0.932691550496416,-8.2252093511699,"HMGB1_HUMAN",14,0.144845705055698,0.888415393980023,0.932307618566206,0.113696336746175,"Non-significant",0.0304407668273766,"HMGB1","High mobility group protein B1","HMGB1_HUMAN"
0.0161561965942418,7.85563731193542,0.141301272838376,0.891356094764643,0.932736681921925,-8.22529125170882,"GORAB_HUMAN",13,0.144182702240215,0.888922178367795,0.932455259301695,0.062116622924826,"Non-significant",0.0303719971648933,"GORAB","RAB6-interacting golgin","GORAB_HUMAN"
0.00586748123169301,9.93254256248474,0.142269024879026,0.890617652710805,0.932635034234948,-8.22513625142539,"CIA30_HUMAN",17,0.143894641889723,0.889142382153024,0.932455259301695,0.190758466720576,"Non-significant",0.0303719971648933,"NDUFAF1","Complex I intermediate-associated protein 30, mitochondrial","CIA30_HUMAN"
-0.0579214096069318,6.21873068809509,-0.140589090772344,0.891899597410573,0.932736681921925,-8.22540464638438,"ZCC17_HUMAN",4,-0.143823323784586,0.889196901883185,0.932455259301695,0.0550308227539045,"Non-significant",0.0303719971648933,"ZCCHC17","Zinc finger CCHC domain-containing protein 17","ZCC17_HUMAN"
0.0241007804870605,7.75936424732208,0.144188180565054,0.88915358387847,0.931997439554308,-8.22482575701874,"IDS_HUMAN",6,0.143802460210926,0.889212851337617,0.932455259301695,-0.816213965415953,"Non-significant",0.0303719971648933,"IDS","Iduronate 2-sulfatase","IDS_HUMAN"
-0.0795267820358312,6.56619888544083,-0.139781146753008,0.892516255381963,0.932880138126346,-8.22553259834269,"GLYLB_HUMAN",4,-0.143671175089349,0.889313215340244,0.932455259301695,0.0069470405578631,"Non-significant",0.0303719971648933,"GLYATL1B","Putative glycine N-acyltransferase-like protein 1B","GLYLB_HUMAN"
0.00698065757750221,10.0925196409225,0.132187114291462,0.898316138171354,0.936399941562483,-8.22669938303355,"PEX1_HUMAN",40,0.143622065464057,0.889350758895731,0.932455259301695,-0.00660538673400701,"Non-significant",0.0303719971648933,"PEX1","Peroxisomal ATPase PEX1","PEX1_HUMAN"
0.0141862630844107,7.64651387929917,0.148154295834107,0.886129405762617,0.930028974047067,-8.22417098267641,"WDR4_HUMAN",8,0.143609298529333,0.889360519070227,0.932455259301695,-0.270295858383177,"Non-significant",0.0303719971648933,"WDR4","tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit WDR4","WDR4_HUMAN"
-0.0583400726318377,6.57841646671295,-0.139482463096372,0.892744243680495,0.932880138126346,-8.22557971435515,"SGCE_HUMAN",6,-0.143281111868764,0.889611420878428,0.932597812533277,-0.0140279531478846,"Non-significant",0.0303056075453069,"SGCE","Epsilon-sarcoglycan","SGCE_HUMAN"
0.0285247564315787,6.20688015222549,0.139707706874833,0.892572311797447,0.932880138126346,-8.2255441924507,"HDAC4_HUMAN",10,0.143070019254203,0.889772810178524,0.932646503266831,0.230915069580078,"Non-significant",0.0302829337146154,"HDAC4","Histone deacetylase 4","HDAC4_HUMAN"
0.00492024421690296,12.3388603925705,0.127923046124945,0.901575698358043,0.938832804989368,-8.22732610271843,"NASP_HUMAN",31,0.14256095444559,0.890162034404056,0.932933963724426,-0.343035817146302,"Non-significant",0.0301490960231345,"NASP","Nuclear autoantigenic sperm protein","NASP_HUMAN"
-0.0159440040588352,7.78171849250793,-0.138082893396837,0.89381269226543,0.933865076621388,-8.22579915454002,"SEGN_HUMAN",17,-0.142276252158025,0.89037972783925,0.93304160037294,0.0517821311950506,"Non-significant",0.0300989924703856,"SCGN","Secretagogin","SEGN_HUMAN"
0.040980339050293,6.45237827301025,0.141938442412228,0.890869890387627,0.932691550496416,-8.22518931759474,"TM268_HUMAN",2,0.142008956318056,0.890584120695942,0.933135273156879,-0.313808560371398,"Non-significant",0.0300553936306609,"TMEM268","Transmembrane protein 268","TM268_HUMAN"
0.0408451557159397,6.32648301124573,0.137005966001251,0.894634990840997,0.934483562781134,-8.22596650834891,"IF140_HUMAN",14,0.141363486405301,0.891077727428967,0.933497686138906,0.0945039987564096,"Non-significant",0.0298867541994776,"IFT140","Intraflagellar transport protein 140 homolog","IF140_HUMAN"
0.0243651866912877,9.51546466350555,0.139468339066853,0.89275502496316,0.932880138126346,-8.22558193987503,"NANP_HUMAN",8,0.14124200672225,0.891170631591716,0.933497686138906,-0.0368769168853991,"Non-significant",0.0298867541994776,"NANP","N-acylneuraminate-9-phosphatase","NANP_HUMAN"
0.0110189914703351,9.55108773708344,0.140093059183367,0.892278180911039,0.932880138126346,-8.22548328853136,"PAAF1_HUMAN",13,0.141024783630598,0.891336762014071,0.933497686138906,0.212942600250225,"Non-significant",0.0298867541994776,"PAAF1","Proteasomal ATPase-associated factor 1","PAAF1_HUMAN"
-0.00755977630612215,15.2558171749115,-0.133519116020773,0.897298345444151,0.935699604782581,-8.22649941707041,"RS3A_HUMAN",25,-0.140954914326099,0.891390198694139,0.933497686138906,-0.036834716796875,"Non-significant",0.0298867541994776,"RPS3A","Small ribosomal subunit protein eS1","RS3A_HUMAN"
-0.00600957870487484,10.5837731361389,-0.134980588900328,0.896181858359263,0.93538129061778,-8.22627771868201,"S14L4_HUMAN",20,-0.140526589938509,0.891717797981749,0.933616910519395,-0.0601722002029428,"Non-significant",0.0298312905544312,"SEC14L4","SEC14-like protein 4","S14L4_HUMAN"
0.00885319709782095,13.7086037397385,0.161915969485996,0.875651976792349,0.922253393002741,-8.22176213739394,"COPZ1_HUMAN",8,0.140505184683668,0.891734170141152,0.933616910519395,-0.291111946105961,"Non-significant",0.0298312905544312,"COPZ1","Coatomer subunit zeta-1","COPZ1_HUMAN"
-0.0288830995559692,6.31511384248734,-0.136159959411097,0.895281063816452,0.934797394390257,-8.2260970628044,"SMRD1_HUMAN",14,-0.140302367045447,0.89188930127146,0.933658855698185,-0.727879047393792,"Non-significant",0.0298117791785289,"SMARCD1","SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 1","SMRD1_HUMAN"
0.0452172756195051,6.11660969257355,0.137069334582528,0.894586601324469,0.934483562781134,-8.22595669701349,"IRF5_HUMAN",4,0.139456166601355,0.892536596337652,0.934151488829067,-0.528839230537415,"Non-significant",0.0295826896931507,"IRF5","Interferon regulatory factor 5","IRF5_HUMAN"
0.00243282318114879,11.0731604099274,0.0924036796560826,0.928799504297313,0.95679074505896,-8.23175079317112,"MRCKB_HUMAN",87,0.139386159077625,0.892590151946236,0.934151488829067,-0.119002342224121,"Non-significant",0.0295826896931507,"CDC42BPB","Serine/threonine-protein kinase MRCK beta","MRCKB_HUMAN"
-0.021149039268491,7.08271425962448,-0.134330243545252,0.896678656821294,0.935414068069938,-8.22637666953515,"PTN21_HUMAN",19,-0.138794379210784,0.893042885705831,0.934504768457198,-0.0505962371826199,"Non-significant",0.0294184782237637,"PTPN21","Tyrosine-protein phosphatase non-receptor type 21","PTN21_HUMAN"
0.0145728588104213,8.84809935092926,0.142945367393505,0.890101638528657,0.93250932150052,-8.22502730016287,"CDO1_HUMAN",7,0.137454932748061,0.894067766279494,0.935456590018287,-0.194078683853153,"Non-significant",0.0289763611868919,"CDO1","Cysteine dioxygenase type 1","CDO1_HUMAN"
-0.0127944946289027,10.2522513866425,-0.208081114626497,0.840708828079228,0.900157336120985,-8.21213330562861,"DPM3_HUMAN",2,-0.136903009310672,0.894490133512672,0.935777842099255,-0.00417780876159313,"Non-significant",0.028827242503481,"DPM3","Dolichol-phosphate mannosyltransferase subunit 3","DPM3_HUMAN"
0.0118887424468967,7.99280762672424,0.132815204462726,0.897836184285867,0.936019889412248,-8.22660533999615,"SMAG2_HUMAN",17,0.136598119985292,0.894723469758788,0.935878216257933,0.327080249786375,"Non-significant",0.028780661356174,"SAMD4B","Protein Smaug homolog 2","SMAG2_HUMAN"
0.0113899707794118,8.69923746585846,0.130312100809419,0.899749193320757,0.937652832597563,-8.22697748652076,"AGRL2_HUMAN",29,0.136328631442071,0.894929722352134,0.935878216257933,-0.158159255981444,"Non-significant",0.028780661356174,"ADGRL2","Adhesion G protein-coupled receptor L2","AGRL2_HUMAN"
0.0128755569458221,16.9887738227844,0.217256218546532,0.833806355343694,0.896449551776697,-8.20993645677353,"TKTL2_HUMAN",1,0.136325521576494,0.89493210253208,0.935878216257933,-0.262948274612427,"Non-significant",0.028780661356174,"TKTL2","Transketolase-like protein 2","TKTL2_HUMAN"
-0.0382088422775313,7.11842125654221,-0.134334685667907,0.896675263319495,0.935414068069938,-8.22637599527385,"CC50B_HUMAN",4,-0.135962915754887,0.895209635824348,0.93604780735551,-0.139232635498049,"Non-significant",0.0287019697015571,"TMEM30B","Cell cycle control protein 50B","CC50B_HUMAN"
0.00541186332702992,9.08992731571198,0.125212939445239,0.903648421204822,0.940387750372698,-8.22771379226841,"NADAP_HUMAN",27,0.135454722960197,0.895598625132727,0.936333880212208,-0.232650756835923,"Non-significant",0.0285692618622552,"SLC4A1AP","Kanadaptin","NADAP_HUMAN"
0.00675439834597569,11.4179625511169,0.136721924500332,0.894851896447247,0.934517551818599,-8.22601043092872,"PSMG1_HUMAN",14,0.134658498862763,0.896208144504882,0.936774853728067,-0.171492576599135,"Non-significant",0.0283647757428207,"PSMG1","Proteasome assembly chaperone 1","PSMG1_HUMAN"
-0.00884127616884811,11.7207993268967,-0.142240441780437,0.890639461367273,0.932635034234948,-8.22514084452628,"D39U1_HUMAN",10,-0.134502596946503,0.896327497947017,0.936774853728067,-0.0235600471496742,"Non-significant",0.0283647757428207,"SDR39U1","Epimerase family protein SDR39U1","D39U1_HUMAN"
-0.015807747840876,8.10997813940048,-0.155317559204706,0.880672512748194,0.925978588627556,-8.22294363566688,"TM129_HUMAN",3,-0.13445130098418,0.896366769083647,0.936774853728067,-0.26855158805845,"Non-significant",0.0283647757428207,"TMEM129","E3 ubiquitin-protein ligase TM129","TM129_HUMAN"
-0.00462317466737616,11.6035166978836,-0.133834460553024,0.897057418158191,0.935688892008686,-8.22645178404366,"FKBP8_HUMAN",17,-0.134177219857953,0.896576605121347,0.936873480225964,-0.218240976333625,"Non-significant",0.0283190543093271,"FKBP8","Peptidyl-prolyl cis-trans isomerase FKBP8","FKBP8_HUMAN"
0.0158163309097263,7.4729477763176,0.147283043516902,0.886793568747566,0.93024473391309,-8.22431633354991,"MP17L_HUMAN",4,0.133691485374679,0.896948503871935,0.937042059921874,-0.108217954635634,"Non-significant",0.0282409150012058,"MPV17L","Mpv17-like protein","MP17L_HUMAN"
0.00471043586730957,8.29272997379303,0.116632936914564,0.910215679435388,0.9445174551247,-8.22888666212462,"E2AK4_HUMAN",50,0.133664843158872,0.896968903058072,0.937042059921874,-0.3896908760071,"Non-significant",0.0282409150012058,"EIF2AK4","eIF-2-alpha kinase GCN2","E2AK4_HUMAN"
0.0137596130371129,8.95265340805054,0.136661713214818,0.89489787745015,0.934517551818599,-8.22601973001193,"CNPY4_HUMAN",8,0.133234449528174,0.897298454495403,0.937265661660105,-0.128518104553224,"Non-significant",0.0281372938077377,"CNPY4","Protein canopy homolog 4","CNPY4_HUMAN"
0.00415611267092331,17.6045904159546,0.12872958467166,0.900959003909278,0.938431496498059,-8.22720912885636,"TAGL2_HUMAN",19,0.133019461830825,0.897463078041767,0.937316953949144,-0.293337106704724,"Non-significant",0.0281135274952651,"TAGLN2","Transgelin-2","TAGL2_HUMAN"
-0.0249327421188381,7.78660076856613,-0.134535853981486,0.89652158580499,0.935414068069938,-8.2263454370643,"MCLN1_HUMAN",4,-0.132581076318524,0.897798781419673,0.937546887057815,-0.548482298851015,"Non-significant",0.0280070038335257,"MCOLN1","Mucolipin-1","MCLN1_HUMAN"
