"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D_vs_BM1","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.0352833271026718,12.4185119867325,-0.406798571206448,0.695524365457515,0.806327289801725,-8.2387726717988,"BT3L4_HUMAN",7,-0.383578834217047,0.711162767249619,0.818861723810197,-0.124917030334473,"Non-significant",0.0867894287112321,"BTF3L4","Transcription factor BTF3 homolog 4","BT3L4_HUMAN"
0.117181062698365,6.25529527664184,0.379860694966664,0.714585884238752,0.820556609344419,-8.25053192055261,"SELM_HUMAN",2,0.383553960076177,0.711180498852657,0.818861723810197,0.401628017425539,"Non-significant",0.0867894287112321,"SELENOM","Selenoprotein M","SELM_HUMAN"
0.1379429101944,7.64525097608566,0.37632289135347,0.717105741431787,0.82206781378603,-8.25201877577569,"DESM_HUMAN",2,0.383162969778055,0.711459241935381,0.819066442829694,-0.288575410842896,"Non-significant",0.0866808667574394,"DES","Desmin","DESM_HUMAN"
0.0564925670623797,7.72408485412597,0.410138884724487,0.693176528739495,0.80440994768196,-8.23726076006513,"MD2L2_HUMAN",3,0.382947982301213,0.711612529499679,0.819118326028255,-0.0856637954711736,"Non-significant",0.0866533575444688,"MAD2L2","Mitotic spindle assembly checkpoint protein MAD2B","MD2L2_HUMAN"
-0.0594903230667096,7.78891116380692,-0.377508794565112,0.716260645376904,0.821679467918592,-8.25152186087267,"MED8_HUMAN",8,-0.382816602170823,0.711706211301355,0.819118326028255,0.0770573616027832,"Non-significant",0.0866533575444688,"MED8","Mediator of RNA polymerase II transcription subunit 8","MED8_HUMAN"
-0.0260984897614041,14.8281062841415,-0.400208034103364,0.700167079326409,0.809827218842862,-8.2417210052059,"CX6B1_HUMAN",10,-0.382441532930757,0.711973686452877,0.819309954882804,-0.4248366355896,"Non-significant",0.0865517682891403,"COX6B1","Cytochrome c oxidase subunit 6B1","CX6B1_HUMAN"
0.0215795040130615,9.51076471805573,0.373080293529936,0.719418614527121,0.823788122815842,-8.25336979521096,"UBXN7_HUMAN",17,0.382198481247007,0.712147037823872,0.819393230984529,-0.128717660903932,"Non-significant",0.0865076280790071,"UBXN7","UBX domain-containing protein 7","UBXN7_HUMAN"
0.10397171974182,6.35804629325867,0.367624608919548,0.723317052934523,0.826992118515472,-8.25561746055676,"IF140_HUMAN",14,0.381537456857346,0.712618589078783,0.819754456258983,-0.238794326782228,"Non-significant",0.0863162137883,"IFT140","Intraflagellar transport protein 140 homolog","IF140_HUMAN"
-0.116144061088558,6.97803288698196,-0.371840133613988,0.720304017938802,0.824569244011772,-8.25388352647924,"APC10_HUMAN",5,-0.381340958716592,0.712758789172366,0.819754456258983,-0.120214939117425,"Non-significant",0.0863162137883,"ANAPC10","Anaphase-promoting complex subunit 10","APC10_HUMAN"
-0.0483111143112183,7.98858386278153,-0.410711305830073,0.692774542866041,0.804173482233914,-8.23700048100506,"TI17A_HUMAN",4,-0.381325215697801,0.712770022211485,0.819754456258983,-0.026009798049925,"Non-significant",0.0863162137883,"TIMM17A","Mitochondrial import inner membrane translocase subunit Tim17-A","TI17A_HUMAN"
0.0523130893707293,7.21843874454498,0.366208591368472,0.724330317532561,0.827216658364429,-8.25619562025459,"ABCA2_HUMAN",22,0.381191965284843,0.712865102706851,0.819754456258983,-0.0483927726745499,"Non-significant",0.0863162137883,"ABCA2","ATP-binding cassette sub-family A member 2","ABCA2_HUMAN"
-0.0116109848022248,14.4706032276154,-0.328626994925622,0.751430764492222,0.84642619817822,-8.27075066330725,"DDX5_HUMAN",44,-0.380903514614801,0.713070944209653,0.819805686800094,-0.286037683486951,"Non-significant",0.0862890734099361,"DDX5","Probable ATP-dependent RNA helicase DDX5","DDX5_HUMAN"
-0.0922402143478438,7.19990128278732,-0.367700580958607,0.723262705936392,0.826992118515472,-8.25558638035249,"VRK1_HUMAN",12,-0.380846371524635,0.713111725096754,0.819805686800094,-0.0430359840392995,"Non-significant",0.0862890734099361,"VRK1","Serine/threonine-protein kinase VRK1","VRK1_HUMAN"
-0.0313794612884504,8.34951341152191,-0.401597036932021,0.69918745646512,0.809302000250783,-8.24110345832011,"MED22_HUMAN",8,-0.379929781696219,0.713765994778017,0.820426678937409,-0.104179620742824,"Non-significant",0.0859602255258671,"MED22","Mediator of RNA polymerase II transcription subunit 22","MED22_HUMAN"
0.0327763557434047,9.77653384208679,0.486584285136477,0.640461287103238,0.763659497950871,-8.19945602189542,"TM41B_HUMAN",4,0.379806346776919,0.713854122910785,0.820426678937409,-0.128877401351875,"Non-significant",0.0859602255258671,"TMEM41B","Transmembrane protein 41B","TM41B_HUMAN"
-0.0184104442596418,9.70295798778534,-0.606443781169744,0.562133826038334,0.701715979150007,-8.12812959439623,"RT11_HUMAN",7,-0.379499750936519,0.714073041142442,0.820447368392477,-0.0787708759307755,"Non-significant",0.0859492736600802,"MRPS11","Small ribosomal subunit protein uS11m","RT11_HUMAN"
0.031702041625973,12.3937602043152,0.41201910657414,0.691856525801443,0.80391290997464,-8.23640452391364,"NMES1_HUMAN",7,0.379497911145047,0.714074354891258,0.820447368392477,-0.0653764009475699,"Non-significant",0.0859492736600802,"NMES1","Normal mucosa of esophagus-specific gene 1 protein","NMES1_HUMAN"
0.0511807203292856,7.42748683691025,0.367229725015041,0.723599562428629,0.826999608228084,-8.25577890800479,"TBCD7_HUMAN",13,0.378300685066616,0.714929478446262,0.821313576116802,0.0702019929885829,"Non-significant",0.0854909983295318,"TBC1D7","TBC1 domain family member 7","TBCD7_HUMAN"
-0.0133841037749711,10.9319788217545,-0.366933843144408,0.723811273371386,0.826999608228084,-8.25589976898941,"RNF14_HUMAN",19,-0.377771454504598,0.715307619881691,0.821631657378261,0.279923081398008,"Non-significant",0.0853228357693218,"RNF14","E3 ubiquitin-protein ligase RNF14","RNF14_HUMAN"
0.0276672840118728,10.5641201734543,0.576795551613721,0.580982887728045,0.717409093140367,-8.14711165935065,"ELOV5_HUMAN",4,0.377275422940155,0.715662116029312,0.821677214006012,-0.10243439674375,"Non-significant",0.0852987563130542,"ELOVL5","Very long chain fatty acid elongase 5","ELOV5_HUMAN"
-0.0748031139373762,8.28339922428131,-0.36548416065912,0.724848927341656,0.827500261581029,-8.2564905727798,"RFFL_HUMAN",11,-0.377220303249405,0.715701512638845,0.821677214006012,-0.0869026184082244,"Non-significant",0.0852987563130542,"RFFL","E3 ubiquitin-protein ligase rififylin","RFFL_HUMAN"
0.0211460590362549,9.11076986789703,0.430790505823792,0.678740891691007,0.793620651958506,-8.22765139418194,"MED20_HUMAN",9,0.377033343921442,0.715835147911619,0.821677214006012,0.1440486907959,"Non-significant",0.0852987563130542,"MED20","Mediator of RNA polymerase II transcription subunit 20","MED20_HUMAN"
0.0743958950042716,6.54368138313293,0.366038933886564,0.724451759223272,0.827216658364429,-8.25626474696397,"KDM1B_HUMAN",10,0.376994353772818,0.715863018701911,0.821677214006012,-0.0691605806350726,"Non-significant",0.0852987563130542,"KDM1B","Lysine-specific histone demethylase 2","KDM1B_HUMAN"
0.0641524791717565,8.7403758764267,0.401076418046486,0.699554562730725,0.809550562333507,-8.24133516421167,"CP4F8_HUMAN",2,0.376963386382712,0.715885155016651,0.821677214006012,-0.303165912628172,"Non-significant",0.0852987563130542,"CYP4F8","Cytochrome P450 4F8","CP4F8_HUMAN"
-0.0154757499694824,9.31951069831848,-0.365008764263994,0.725189340093127,0.827593010621045,-8.25668382451447,"CANT1_HUMAN",19,-0.376735296269006,0.716048208689795,0.821677214006012,0.00116264820098788,"Non-significant",0.0852987563130542,"CANT1","Soluble calcium-activated nucleotidase 1","CANT1_HUMAN"
-0.04678094387054,7.51012283563614,-0.362599438399908,0.7269155741792,0.828863542564647,-8.25765949791166,"SMC5_HUMAN",19,-0.376667687451354,0.716096542850112,0.821677214006012,-1.21174025535583,"Non-significant",0.0852987563130542,"SMC5","Structural maintenance of chromosomes protein 5","SMC5_HUMAN"
0.0124092102050994,16.2783555984497,0.361726896684162,0.727541147988669,0.829140833883119,-8.25801130108985,"SDHB_HUMAN",20,0.376535494135387,0.716191052983631,0.821677214006012,0.0350887775421143,"Non-significant",0.0852987563130542,"SDHB","Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial","SDHB_HUMAN"
-0.141901612281798,6.30705040693283,-0.364023914425683,0.72589476175237,0.828048656946258,-8.25708340002305,"BTBD8_HUMAN",7,-0.376440906374475,0.716258680634031,0.821677214006012,0.227346897125246,"Non-significant",0.0852987563130542,"BTBD8","BTB/POZ domain-containing protein 8","BTBD8_HUMAN"
0.014424562454197,12.7477823495865,0.386855586555338,0.709614762742319,0.816942988775706,-8.24755275399617,"SERB_HUMAN",15,0.375462680069855,0.716958241406062,0.82235305337881,-0.107578516006472,"Non-significant",0.0849416907132098,"PSPH","Phosphoserine phosphatase","SERB_HUMAN"
-0.034077405929569,8.25002491474152,-0.365256249340764,0.725012117502211,0.827507148883519,-8.25658325050655,"MTMRE_HUMAN",15,-0.375333684005911,0.717050511788894,0.82235305337881,0.1685037612915,"Non-significant",0.0849416907132098,"MTMR14","Phosphatidylinositol-3,5-bisphosphate 3-phosphatase MTMR14","MTMRE_HUMAN"
0.0705180168151873,7.34154498577118,0.368631215067637,0.722597109179802,0.826494635450368,-8.25520515475495,"SP3_HUMAN",7,0.375013632337844,0.717279464803568,0.82249937498815,-0.022144079208374,"Non-significant",0.0848644233953751,"SP3","Transcription factor Sp3","SP3_HUMAN"
0.0147860050201523,10.1182049512863,0.334411721948259,0.747233912200505,0.843585542540842,-8.26860967838702,"RLGPB_HUMAN",53,0.37457571863129,0.717592781085118,0.822742380348261,-0.0971028804779053,"Non-significant",0.0847361311399731,"RALGAPB","Ral GTPase-activating protein subunit beta","RLGPB_HUMAN"
0.0169467926025266,10.5676491260528,0.354411089739111,0.732794870447488,0.833029395651735,-8.26092876547399,"TB22A_HUMAN",23,0.374300987247307,0.717789373483108,0.822826794832179,-0.0922253131866508,"Non-significant",0.0846915742229585,"TBC1D22A","TBC1 domain family member 22A","TB22A_HUMAN"
-0.0136075019836213,13.0079705715179,-0.367595580219423,0.723337819214235,0.826992118515472,-8.25562933457877,"DPM1_HUMAN",18,-0.374066887533564,0.717956908272164,0.822826794832179,0.0556643009185773,"Non-significant",0.0846915742229585,"DPM1","Dolichol-phosphate mannosyltransferase subunit 1","DPM1_HUMAN"
0.0781542062759382,6.88076430559158,0.360175791983002,0.728653764296517,0.829832688483681,-8.25863467550254,"PITM2_HUMAN",17,0.374047712206922,0.717970631921595,0.822826794832179,-0.122242689132701,"Non-significant",0.0846915742229585,"PITPNM2","Membrane-associated phosphatidylinositol transfer protein 2","PITM2_HUMAN"
0.0533163547515834,7.57358694076538,0.360743047631221,0.728246788086079,0.829681892520422,-8.25840700086328,"RB15B_HUMAN",16,0.373772239327984,0.718167797963224,0.822936522055303,-0.0755448341369647,"Non-significant",0.0846336631890947,"RBM15B","Putative RNA-binding protein 15B","RB15B_HUMAN"
-0.014863491058323,10.1400427818298,-0.342081577456024,0.741683375630177,0.839801689905562,-8.26571510357775,"TBK1_HUMAN",31,-0.373149557053388,0.718613557104759,0.823331036761934,-0.301833391189573,"Non-significant",0.0844255128644627,"TBK1","Serine/threonine-protein kinase TBK1","TBK1_HUMAN"
-0.0984363555908168,7.43435668945313,-0.364242216593424,0.725738373410717,0.827986665052666,-8.25699491985634,"UBX2A_HUMAN",5,-0.371874625107995,0.719526598547799,0.824212243618409,-0.582428693771348,"Non-significant",0.083960938347685,"UBXN2A","UBX domain-containing protein 2A","UBX2A_HUMAN"
-0.0189526081084743,15.3483613729477,-0.482776730132178,0.643038859751188,0.765944995305511,-8.20148294982337,"FKB1A_HUMAN",8,-0.371791921145742,0.719585843454869,0.824212243618409,-0.115276336669949,"Non-significant",0.083960938347685,"FKBP1A","Peptidyl-prolyl cis-trans isomerase FKBP1A","FKB1A_HUMAN"
0.125658750534062,6.03988826274872,0.361750080425059,0.727524523425221,0.829140833883119,-8.25800196413964,"RED1_HUMAN",4,0.370724836247925,0.720350429086397,0.824971542922658,-0.415072441101083,"Non-significant",0.0835610320134854,"ADARB1","Double-stranded RNA-specific editase 1","RED1_HUMAN"
0.0300228595733625,8.04739689826965,0.350277798168964,0.735769863040876,0.83532064764428,-8.26255159345163,"ALS2_HUMAN",39,0.369815539287707,0.721002220573037,0.825601470184819,0.163466930389424,"Non-significant",0.0832295423489065,"ALS2","Alsin","ALS2_HUMAN"
0.0596377849578875,7.91027140617371,0.379663427021397,0.714726292687684,0.820556609344419,-8.25061518008459,"ALKB2_HUMAN",4,0.369298559707783,0.721372903783127,0.825909375094722,-1.58308136463165,"Non-significant",0.0830676040785605,"ALKBH2","DNA oxidative demethylase ALKBH2","ALKB2_HUMAN"
-0.0342674255371254,10.6794331073761,-0.357905061647982,0.730283820925228,0.831185709494642,-8.25954259321306,"DCA13_HUMAN",16,-0.369121493524582,0.721499881250985,0.825938210562992,-0.066687345504759,"Non-significant",0.0830524415601016,"DCAF13","DDB1- and CUL4-associated factor 13","DCA13_HUMAN"
-0.00866103172300114,14.4885431528092,-0.31051689626797,0.764626826408696,0.855395294289281,-8.27721839380069,"GSH1_HUMAN",32,-0.368575863173209,0.721891220618556,0.826262467559009,0.1514811515808,"Non-significant",0.0828819743429393,"GCLC","Glutamate--cysteine ligase catalytic subunit","GSH1_HUMAN"
0.0463316440582258,8.70378148555756,0.413700373337788,0.690677157848587,0.803272607067429,-8.23563572075116,"BCL7B_HUMAN",3,0.368442618754714,0.721986799974535,0.826262467559009,-0.282077550888061,"Non-significant",0.0828819743429393,"BCL7B","B-cell CLL/lymphoma 7 protein family member B","BCL7B_HUMAN"
0.0602231025695827,7.93216395378113,0.385738641204519,0.710407556354017,0.817507716955963,-8.24803197356086,"NP1L5_HUMAN",3,0.368140886406959,0.72220325884778,0.82639363168677,0.0714652538299756,"Non-significant",0.0828130382139336,"NAP1L5","Nucleosome assembly protein 1-like 5","NP1L5_HUMAN"
-0.0247337818145752,10.1336597204208,-0.384655360971364,0.711176817612592,0.818040858668598,-8.2484954771723,"CK068_HUMAN",10,-0.36676847873884,0.723188141310614,0.827120344663807,0.0103788375854492,"Non-significant",0.0824312967098527,"C11orf68","UPF0696 protein C11orf68","CK068_HUMAN"
-0.00960230827332254,12.262155175209,-0.316229818565405,0.760454869014047,0.85272675610558,-8.27521663626596,"THNS1_HUMAN",32,-0.366760150770094,0.723194119394688,0.827120344663807,-0.16264247894287,"Non-significant",0.0824312967098527,"THNSL1","Threonine synthase-like 1","THNS1_HUMAN"
0.104992032051092,7.01479977369308,0.365407105570949,0.724904099003938,0.827500261581029,-8.25652191265835,"LERL1_HUMAN",1,0.366728066755586,0.723217150521818,0.827120344663807,-0.453119516372674,"Non-significant",0.0824312967098527,"LEPROTL1","Leptin receptor overlapping transcript-like 1","LERL1_HUMAN"
0.0766720771789524,6.64798390865326,0.358921811609169,0.729553758143612,0.830587791999055,-8.25913674679122,"RCOR3_HUMAN",7,0.36668056752193,0.723251247830006,0.827120344663807,-1.08957481384277,"Non-significant",0.0824312967098527,"RCOR3","REST corepressor 3","RCOR3_HUMAN"
-0.0382707118988019,12.9611736536026,-0.379579387723212,0.714786112484056,0.820556609344419,-8.25065063733521,"SRP14_HUMAN",7,-0.366461686742639,0.723408379799723,0.827120344663807,-0.341351032257078,"Non-significant",0.0824312967098527,"SRP14","Signal recognition particle 14 kDa protein","SRP14_HUMAN"
-0.0278401374816877,9.40682625770569,-0.376796899411402,0.716767904320282,0.821912772138887,-8.25182033841075,"IKBB_HUMAN",10,-0.366403750850625,0.723449973635573,0.827120344663807,0.238255023956302,"Non-significant",0.0824312967098527,"NFKBIB","NF-kappa-B inhibitor beta","IKBB_HUMAN"
-0.0558956861495954,7.31235152482987,-0.37969068611751,0.71470688991655,0.820556609344419,-8.25060367750236,"NEUR4_HUMAN",4,-0.366178380575306,0.723611782689279,0.827188786241309,-0.440219521522522,"Non-significant",0.0823953617096725,"NEU4","Sialidase-4","NEUR4_HUMAN"
-0.108230710029598,7.30139321088791,-0.357122284758888,0.7308460844671,0.831475761268374,-8.25985428879999,"PLVAP_HUMAN",5,-0.365941248742713,0.723782052119642,0.827266878560188,-0.232463121414185,"Non-significant",0.082354363254513,"PLVAP","Plasmalemma vesicle-associated protein","PLVAP_HUMAN"
0.0153563022613508,10.9916554689408,0.404472690080565,0.697161271106207,0.807645516930386,-8.23981843877472,"NUP62_HUMAN",12,0.365123461207355,0.72436937904529,0.827821569235702,-0.110245704650879,"Non-significant",0.0820632620642664,"NUP62","Nuclear pore glycoprotein p62","NUP62_HUMAN"
-0.0119783878326736,10.0640660524368,-0.375543606991018,0.717661302100968,0.822472288876731,-8.2523444903496,"F185A_HUMAN",16,-0.364833526838156,0.72457765361202,0.827861545417965,0.065271854400633,"Non-significant",0.0820422901340535,"FAM185A","Protein FAM185A","F185A_HUMAN"
0.0896793603897112,6.32653969526291,0.354222716439765,0.732930349464842,0.833029395651735,-8.26100312574692,"SORT_HUMAN",8,0.364667484323492,0.724696941341674,0.827861545417965,0.134963035583495,"Non-significant",0.0820422901340535,"SORT1","Sortilin","SORT_HUMAN"
-0.0173943042755003,10.2778178453446,-0.335280777433895,0.746604186799134,0.843137977966343,-8.26828489890702,"DI3L2_HUMAN",41,-0.364648687517776,0.724710445785532,0.827861545417965,0.0194206237792978,"Non-significant",0.0820422901340535,"DIS3L2","DIS3-like exonuclease 2","DI3L2_HUMAN"
0.0150597095489751,13.8208624124527,0.352938071376592,0.733854541093069,0.833496045132861,-8.26150921929147,"CDC37_HUMAN",19,0.364309950341022,0.724953826856595,0.828022994244709,0.0514683723449698,"Non-significant",0.0819576026656855,"CDC37","Hsp90 co-chaperone Cdc37","CDC37_HUMAN"
0.0976647138595563,7.18450480699539,0.357383761059975,0.730658248240185,0.831378632200373,-8.25975024436018,"NECT3_HUMAN",4,0.363102623794613,0.725821555185574,0.828897410102147,-0.17002260684967,"Non-significant",0.0814992173189518,"NECTIN3","Nectin-3","NECT3_HUMAN"
-0.0600732564926174,7.43500298261642,-0.371678724681463,0.720419288159337,0.824584864455475,-8.25395026824495,"MP17L_HUMAN",4,-0.3627874657805,0.726048134462132,0.82903948255358,0.0796183347702,"Non-significant",0.0814247859191654,"MPV17L","Mpv17-like protein","MP17L_HUMAN"
0.0183062553405762,10.4538259506226,0.373981295246015,0.71877563647304,0.823284234096873,-8.25299552522727,"RAB24_HUMAN",13,0.362603009194569,0.726180760718948,0.829074249679688,-0.0134840011596697,"Non-significant",0.0814065734519154,"RAB24","Ras-related protein Rab-24","RAB24_HUMAN"
-0.0301318168640137,8.59620070457458,-0.353468004655227,0.733473242975894,0.833296260642174,-8.26130066442718,"MET15_HUMAN",15,-0.362396776919608,0.726329055540646,0.829075133584616,-0.060728788375858,"Non-significant",0.0814061104356918,"METTL15","12S rRNA N4-methylcytidine (m4C) methyltransferase","MET15_HUMAN"
0.00867629051207608,13.911220908165,0.286989752646349,0.781893826916785,0.866942677179939,-8.28508664432772,"MYO1C_HUMAN",65,0.362317740004083,0.726385891625959,0.829075133584616,-0.108406543731693,"Non-significant",0.0814061104356918,"MYO1C","Unconventional myosin-Ic","MYO1C_HUMAN"
0.01900410652161,9.87893807888031,0.340362124797499,0.742926312175884,0.840388135646887,-8.26636955361254,"GPKOW_HUMAN",27,0.36159574864809,0.726905164704168,0.829551126077302,-0.0951259136200253,"Non-significant",0.0811568428053601,"GPKOW","G-patch domain and KOW motifs-containing protein","GPKOW_HUMAN"
-0.0399192571640015,6.71099239587784,-0.346811336289429,0.738268604277757,0.837103333581571,-8.2638984016993,"UTP25_HUMAN",21,-0.360938269369658,0.727378169604563,0.829771736809385,-0.00621581077574973,"Non-significant",0.0810413619350609,"UTP25","U3 small nucleolar RNA-associated protein 25 homolog","UTP25_HUMAN"
0.0172204971313246,11.3453907966614,0.34000670401375,0.743183335736952,0.840561693081911,-8.26650443346217,"SYCM_HUMAN",25,0.36092930963713,0.727384616288828,0.829771736809385,-0.266286373138421,"Non-significant",0.0810413619350609,"CARS2","Probable cysteine--tRNA ligase, mitochondrial","SYCM_HUMAN"
-0.0189805030822789,8.71706032752991,-0.352955099870073,0.733842287497519,0.833496045132861,-8.2615025224465,"OSBL2_HUMAN",17,-0.360762092922103,0.727504935868984,0.829771736809385,0.0324163436889489,"Non-significant",0.0810413619350609,"OSBPL2","Oxysterol-binding protein-related protein 2","OSBL2_HUMAN"
0.0213212966919016,10.7037739753723,0.339582779677709,0.74348994317625,0.840791275112487,-8.26666513127749,"SSH3_HUMAN",30,0.360627794114486,0.727601575418001,0.829771736809385,-0.00949811935424805,"Non-significant",0.0810413619350609,"SSH3","Protein phosphatase Slingshot homolog 3","SSH3_HUMAN"
0.0304133892059326,9.54993784427643,0.361547643766461,0.72766969165414,0.829140833883119,-8.25808347336508,"MLIP_HUMAN",11,0.360616366523484,0.72760979879206,0.829771736809385,-0.167503356933596,"Non-significant",0.0810413619350609,"MLIP","Muscular LMNA-interacting protein","MLIP_HUMAN"
-0.0176184177398717,15.1330291032791,-0.366450087612709,0.724157467780785,0.827216658364429,-8.25609716963439,"FAHD1_HUMAN",14,-0.360284983800072,0.727848280401382,0.829927058344128,0.171410202980038,"Non-significant",0.0809600757572873,"FAHD1","Oxaloacetate tautomerase FAHD1, mitochondrial","FAHD1_HUMAN"
-0.0143811702728502,10.6475285291672,-0.376880744353537,0.716708152967266,0.821912772138887,-8.25178521277335,"AAMP_HUMAN",14,-0.35955106327381,0.728376562858995,0.830412734443992,-0.0077064037322998,"Non-significant",0.0807059995048297,"AAMP","Angio-associated migratory cell protein","AAMP_HUMAN"
0.0557050704956055,7.47607743740082,0.345014226297524,0.739565342663742,0.838184980462693,-8.26459151894653,"PAN2_HUMAN",19,0.358501962678004,0.729131982351372,0.831157193705961,-0.0502107143401993,"Non-significant",0.0803168319282717,"PAN2","PAN2-PAN3 deadenylation complex catalytic subunit PAN2","PAN2_HUMAN"
-0.0191020965576012,10.0967848300934,-0.337175525344553,0.745231946307779,0.842156055212264,-8.26757396679184,"SH3K1_HUMAN",27,-0.357983088527656,0.729505721112295,0.831370754960563,-0.150692462921143,"Non-significant",0.0802052566912881,"SH3KBP1","SH3 domain-containing kinase-binding protein 1","SH3K1_HUMAN"
-0.018943548202504,9.97005879878998,-0.344009470073287,0.740290734699292,0.838692965840555,-8.26497751737911,"RFC5_HUMAN",20,-0.357813890052503,0.729627609329184,0.831370754960563,0.235863208770752,"Non-significant",0.0802052566912881,"RFC5","Replication factor C subunit 5","RFC5_HUMAN"
0.0802870988845816,6.86299139261246,0.359456749940556,0.729169772434164,0.830267125109572,-8.2589227739593,"F110C_HUMAN",3,0.357744675105179,0.729677473162361,0.831370754960563,0.371832609176648,"Non-significant",0.0802052566912881,"FAM110C","Protein FAM110C","F110C_HUMAN"
0.0105044841765718,12.326508641243,0.331660742488313,0.749228642142183,0.844573659675142,-8.2696323670471,"CSN2_HUMAN",23,0.357672912423957,0.72972917387591,0.831370754960563,0.0266664028167742,"Non-significant",0.0802052566912881,"COPS2","COP9 signalosome complex subunit 2","CSN2_HUMAN"
-0.0287077426910374,7.34907233715057,-0.341502855885548,0.742101623788487,0.840014019549378,-8.26593573078668,"MY15B_HUMAN",23,-0.356826288432569,0.730339226483151,0.831948965840838,0.033879756927492,"Non-significant",0.0799033137735744,"MYO15B","Unconventional myosin-XVB","MY15B_HUMAN"
-0.0133171081542969,13.8132531642914,-0.349736498894587,0.736159827533717,0.835529562261656,-8.26276275617426,"NDUAA_HUMAN",18,-0.356303391998891,0.73071611230567,0.832261445149945,0.220829725265507,"Non-significant",0.0797402237696269,"NDUFA10","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial","NDUAA_HUMAN"
0.0386736392974854,8.54215633869171,0.374338434939559,0.718520839056355,0.823108582253744,-8.25284693114045,"GEMI6_HUMAN",6,0.356043502665043,0.730903460531064,0.832357989999867,-0.68262791633606,"Non-significant",0.0796898472153961,"GEMIN6","Gem-associated protein 6","GEMI6_HUMAN"
0.0195270776748666,7.86769729852676,0.437129279981295,0.674338157021098,0.790233940795665,-8.2246117794149,"EYA3_HUMAN",8,0.355391193241912,0.731373779792161,0.832776711932865,0.703040599822998,"Non-significant",0.0794714280946187,"EYA3","Eyes absent homolog 3","EYA3_HUMAN"
-0.0196871757507271,9.61437773704529,-0.361640478377418,0.727603118071657,0.829140833883119,-8.25804609984773,"DJB14_HUMAN",13,-0.355092221826407,0.731589380416818,0.832818456631872,-0.240061163902283,"Non-significant",0.0794496587081874,"DNAJB14","DnaJ homolog subfamily B member 14","DJB14_HUMAN"
-0.0736472606658953,9.09916746616364,-0.36608115045459,0.724421539603602,0.827216658364429,-8.2562475487694,"PPARD_HUMAN",1,-0.355055698213726,0.73161572083707,0.832818456631872,0.109792947769165,"Non-significant",0.0794496587081874,"PPARD","Peroxisome proliferator-activated receptor delta","PPARD_HUMAN"
0.0154068470001008,11.8897687196731,0.407369020278124,0.695123157386309,0.805977321953774,-8.23851530927637,"DCNL1_HUMAN",11,0.354480481514441,0.732030610493563,0.833126187157297,-0.516773462295533,"Non-significant",0.0792892143967592,"DCUN1D1","DCN1-like protein 1","DCNL1_HUMAN"
0.12671077251434,7.37051540613175,0.340660566898318,0.742710519715406,0.84029074881155,-8.26625619127054,"MRC1_HUMAN",20,0.35415962347571,0.732262078179617,0.833126187157297,-0.154578685760497,"Non-significant",0.0792892143967592,"MRC1","Macrophage mannose receptor 1","MRC1_HUMAN"
0.024263381958006,9.02610301971436,0.357636979550149,0.730476362804523,0.831288247937714,-8.25964941565189,"FADS3_HUMAN",12,0.354149743748224,0.732269205898431,0.833126187157297,-0.099944591522199,"Non-significant",0.0792892143967592,"FADS3","Fatty acid desaturase 3","FADS3_HUMAN"
0.0140936374664289,8.97825872898102,0.335619650069688,0.746358692138511,0.842978066260005,-8.26815803528876,"AN13A_HUMAN",22,0.354066499325108,0.732329263593897,0.833126187157297,0.0842868089675877,"Non-significant",0.0792892143967592,"ANKRD13A","Ankyrin repeat domain-containing protein 13A","AN13A_HUMAN"
-0.0409309864044207,9.21924722194671,-0.437975660565412,0.6737513004728,0.789660270408248,-8.22420272320526,"ARAID_HUMAN",2,-0.353969226765245,0.732399444539438,0.833126187157297,0.088391304016076,"Non-significant",0.0792892143967592,"ATRAID","All-trans retinoic acid-induced differentiation factor","ARAID_HUMAN"
-0.0238633155822789,9.45252990722656,-0.34320332849344,0.740872937605419,0.839118232234836,-8.26528642513222,"AAPK2_HUMAN",17,-0.353170891997035,0.732975534128326,0.833664631891959,0.348930120468124,"Non-significant",0.0790086229961642,"PRKAA2","5'-AMP-activated protein kinase catalytic subunit alpha-2","AAPK2_HUMAN"
-0.0387349128723109,9.79269242286682,-0.350130211577042,0.735876179657991,0.835324471424865,-8.26260919883166,"CHD9_HUMAN",10,-0.352920346646829,0.73315636824633,0.833698687812851,-0.732416152954102,"Non-significant",0.0789908820535075,"CHD9","Chromodomain-helicase-DNA-binding protein 9","CHD9_HUMAN"
-0.108432650566106,6.70448261499405,-0.345392884273519,0.739292040156589,0.838146655558274,-8.26444576650967,"KCRM_HUMAN",4,-0.352844696452427,0.733210973161511,0.833698687812851,0.0514690876007009,"Non-significant",0.0789908820535075,"CKM","Creatine kinase M-type","KCRM_HUMAN"
-0.0103569030761488,13.9220576286316,-0.333975351184104,0.747550187488831,0.843585542540842,-8.2687724483579,"ARC1B_HUMAN",21,-0.352462584572625,0.733486809211449,0.833895470077301,0.154445409774779,"Non-significant",0.0788883853500026,"ARPC1B","Actin-related protein 2/3 complex subunit 1B","ARC1B_HUMAN"
