"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1BM_vs_D1C","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names"
0.133035657499999,14.11009502375,4.94868191664299,0.00153472682773272,0.0086645016562805,-2.06135898356206,"ACSA_HUMAN",34,5.59536247161074,0.00058739068710998,0.00398961813186948,0.133035657499999,"Non-significant",2.39906867101965,"ACSS2","ACSA_HUMAN"
0.189520357500001,15.64792203875,5.29087557920236,0.00104123637590931,0.00647240517148933,-1.63350282528411,"RL4_HUMAN",25,5.5936712674597,0.000588515926945532,0.0039940424703896,0.189520357500001,"Non-significant",2.39858732139877,"RPL4","RL4_HUMAN"
0.340101722500002,11.96725845375,5.43005632812367,0.000893306944574598,0.00581442798132763,-1.46414961008237,"RUSF1_HUMAN",19,5.59250508841818,0.000589293226987034,0.00399501658229035,0.340101722500002,"Non-significant",2.39848141370112,"RUSF1","RUSF1_HUMAN"
-0.3179197275,13.06648898125,-7.95728101663996,8.17043006756836e-05,0.00116135843236988,1.19579517295566,"AP2S1_HUMAN",6,-5.59203424366951,0.000589607382651464,0.00399501658229035,-0.3179197275,"Non-significant",2.39848141370112,"AP2S1","AP2S1_HUMAN"
0.2294237625,10.73803555875,5.6636078834781,0.000694721092207081,0.00482535948310093,-1.1858975415741,"SCMC3_HUMAN",15,5.58950100957431,0.000591300773001896,0.00400327246235581,0.2294237625,"Non-significant",2.39758485084647,"SLC25A23","SCMC3_HUMAN"
0.177155733000001,9.7286788225,5.17607623668756,0.00118383653967261,0.00710217664975117,-1.77520808356993,"SPT20_HUMAN",30,5.58876350202448,0.000591794782036454,0.00400340145889668,0.177155733000001,"Non-significant",2.39757085689931,"SPATA20","SPT20_HUMAN"
0.227995157499997,11.53929483875,6.63618589731694,0.000261943129046253,0.00245870672019028,-0.102786813463897,"RM23_HUMAN",10,5.58792193058542,0.000592359052904808,0.00400400517797484,0.227995157499997,"Non-significant",2.39750536956324,"MRPL23","RM23_HUMAN"
0.275482893249999,9.018269658125,6.15111745579658,0.000420205136433176,0.00341552262792417,-0.628232730777133,"ZDH17_HUMAN",10,5.58217571664833,0.000596227763985607,0.00402423499438061,0.275482893249999,"Non-significant",2.39531666667407,"ZDHHC17","ZDH17_HUMAN"
0.304386380000004,11.8166433575,5.72757895416437,0.000649281376497575,0.00461060886478354,-1.11095841546396,"EBP2_HUMAN",12,5.58205884245981,0.000596306739587304,0.00402423499438061,0.304386380000004,"Non-significant",2.39531666667407,"EBNA1BP2","EBP2_HUMAN"
0.365401267499994,10.91593551625,5.68783326079908,0.000677109595211448,0.00473639566642099,-1.15745476276096,"PTSS1_HUMAN",11,5.58085479254999,0.000597121026297269,0.00402650650452774,0.365401267499994,"Non-significant",2.39507159499991,"PTDSS1","PTSS1_HUMAN"
0.294930459999998,13.017122985,5.74303042756257,0.000638808609085259,0.00455157883852886,-1.09293896655493,"MOT1_HUMAN",12,5.57480622983737,0.000601230203094223,0.00404924889114125,0.294930459999998,"Non-significant",2.39262552806558,"SLC16A1","MOT1_HUMAN"
0.107019660000001,13.2339299925,4.57565161536704,0.00238710508935275,0.0118988224708186,-2.54671554940461,"LIMA1_HUMAN",45,5.57447744991433,0.000601454456247342,0.00404924889114125,0.107019660000001,"Non-significant",2.39262552806558,"LIMA1","LIMA1_HUMAN"
0.0854778300000039,12.3276331425,4.00612464039036,0.00487430749649993,0.0199638182157424,-3.32595873880971,"RBP2_HUMAN",128,5.56336696588737,0.000609087150118936,0.00409152666223317,0.0854778300000039,"Non-significant",2.38811461441994,"RANBP2","RBP2_HUMAN"
0.333881854999998,11.0164446825,6.03133446049037,0.000474188177116476,0.00368549512050686,-0.762426569774223,"MBOA7_HUMAN",9,5.56284032041686,0.000609451587530176,0.00409152666223317,0.333881854999998,"Non-significant",2.38811461441994,"MBOAT7","MBOA7_HUMAN"
0.116421940000004,10.223054765,5.20945517220938,0.00114026004314414,0.00692453307180259,-1.73381656072524,"TB22A_HUMAN",23,5.56283647297181,0.000609454250837466,0.00409152666223317,0.116421940000004,"Non-significant",2.38811461441994,"TBC1D22A","TB22A_HUMAN"
0.193610187500001,10.44545888875,5.1019020848644,0.00128743085002007,0.00759395005935564,-1.86774670098291,"RBM6_HUMAN",41,5.56194773810892,0.000610069801536215,0.00409152666223317,0.193610187500001,"Non-significant",2.38811461441994,"RBM6","RBM6_HUMAN"
-0.322260614999999,13.78125894,-7.74696895552882,9.72924576007144e-05,0.0012996483757788,1.00095604526839,"SDC1_HUMAN",6,-5.56164434913744,0.00061028009007026,0.00409152666223317,-0.322260614999999,"Non-significant",2.38811461441994,"SDC1","SDC1_HUMAN"
0.415798902500001,9.73547756675,6.4764459854608,0.000305168679348181,0.00271686647605228,-0.272708783243653,"ZFY21_HUMAN",6,5.56111579092993,0.000610646641486454,0.00409152666223317,0.415798902500001,"Non-significant",2.38811461441994,"ZFYVE21","ZFY21_HUMAN"
0.2344882525,11.70150077375,5.27264638459365,0.00106254897428613,0.00656614758376668,-1.65588196685641,"OAS2_HUMAN",27,5.55979213124463,0.000611565655781335,0.0040944296366806,0.2344882525,"Non-significant",2.38780658789489,"OAS2","OAS2_HUMAN"
0.134811877499999,12.54552721875,4.78227648344231,0.00186438036355356,0.00997135919060469,-2.27541252560475,"SRBS1_HUMAN",50,5.54643834459994,0.000620922940125145,0.00415377735104353,0.134811877499999,"Non-significant",2.38155678603988,"SORBS1","SRBS1_HUMAN"
0.564290046749999,9.121883392375,5.72427644286531,0.000651544479188729,0.00461501547485866,-1.11481388085059,"DJC30_HUMAN",7,5.54321575214651,0.000623204648590929,0.00416573511734571,0.564290046749999,"Up in D1C",2.38030834858232,"DNAJC30","DJC30_HUMAN"
-2.37852215675,9.012769579125,-5.35556706140453,0.000969343905121111,0.0061992411049058,-1.55445531451174,"TICN2_HUMAN",17,-5.54110131800003,0.000624706763456947,0.00417246696448384,-2.37852215675,"Up in D1BM",2.3796070931626,"SPOCK2","TICN2_HUMAN"
0.216391802250001,9.145488858375,5.41396982481442,0.000909149348186849,0.00587232895684334,-1.48358736256041,"NDOR1_HUMAN",19,5.53751514898559,0.000627263546819862,0.00418622679029661,0.216391802250001,"Non-significant",2.37817724730494,"NDOR1","NDOR1_HUMAN"
0.152580972499999,10.97496402375,4.83866308613226,0.00174465024771802,0.00951269762731054,-2.20243758540305,"ZN638_HUMAN",66,5.53648074369093,0.000628003174965247,0.00418699078651109,0.152580972499999,"Non-significant",2.37809799477435,"ZNF638","ZN638_HUMAN"
0.596433163250001,9.857523679875,5.52829085091121,0.000802970786872042,0.00534616173976654,-1.34621571035877,"PLPP6_HUMAN",9,5.53551745094208,0.000628692820274234,0.00418699078651109,0.596433163250001,"Up in D1C",2.37809799477435,"PLPP6","PLPP6_HUMAN"
0.41867208475,9.486549138875,8.2632853691511,6.37958276088122e-05,0.00100511220731716,1.47194374771404,"CD320_HUMAN",4,5.53527262126681,0.000628868232972244,0.00418699078651109,0.41867208475,"Non-significant",2.37809799477435,"CD320","CD320_HUMAN"
-0.0862312299999992,13.7661516675,-4.17786392359667,0.00391024329979955,0.0170509264221471,-3.08618681531701,"SF3B3_HUMAN",52,-5.525361535194,0.000636014710687556,0.00423122967354807,-0.0862312299999992,"Non-significant",2.37353340027793,"SF3B3","SF3B3_HUMAN"
0.17153263,12.7966711525,6.60523011566243,0.000269753754069179,0.00251800043527033,-0.135482309865215,"RRAS2_HUMAN",12,5.5188383866065,0.00064076711320086,0.00425948422489751,0.17153263,"Non-significant",2.37064298583676,"RRAS2","RRAS2_HUMAN"
0.203879832749999,9.605222463625,5.76914004654612,0.000621536680949888,0.00447389639942494,-1.06256154372627,"TOE1_HUMAN",14,5.51652531666757,0.000642461675992622,0.0042653670179962,0.203879832749999,"Non-significant",2.37004359356265,"TOE1","TOE1_HUMAN"
-0.458167314250002,8.522277951375,-5.34405618391327,0.000981722584120699,0.00624523748041764,-1.56847836212917,"FER_HUMAN",19,-5.51624939164608,0.000642664149110829,0.0042653670179962,-0.458167314250002,"Non-significant",2.37004359356265,"FER","FER_HUMAN"
0.180176017499999,11.75716316625,5.47876704324322,0.000847175262367852,0.00557007698930691,-1.40550667726808,"TRIM4_HUMAN",18,5.51451139712807,0.000643941103056665,0.00426893837272875,0.180176017499999,"Non-significant",2.36968011471515,"TRIM4","TRIM4_HUMAN"
0.187998772499999,13.05093121625,5.71658520764124,0.000656849151908119,0.00464088977488142,-1.1237984827267,"PTGR3_HUMAN",15,5.51413888353474,0.000644215163140464,0.00426893837272875,0.187998772499999,"Non-significant",2.36968011471515,"PTGR3","PTGR3_HUMAN"
0.275784012499997,11.88950753125,5.36459347770582,0.000959758145196111,0.00614259787840397,-1.54347171475287,"MTNA_HUMAN",19,5.51232695519672,0.000645550042366218,0.00427055191662387,0.275784012499997,"Non-significant",2.36951599409564,"MRI1","MTNA_HUMAN"
0.217354535000002,14.0108619925,5.14789882101164,0.00122206118920686,0.00728998850943004,-1.81027086061884,"DJC11_HUMAN",34,5.51183430636519,0.000645913512254365,0.00427055191662387,0.217354535000002,"Non-significant",2.36951599409564,"DNAJC11","DJC11_HUMAN"
0.194579122250003,10.094079971375,5.14546066815444,0.00122543245029059,0.00730234166489165,-1.81331002751317,"INT10_HUMAN",30,5.51174610643583,0.000645978608814264,0.00427055191662387,0.194579122250003,"Non-significant",2.36951599409564,"INTS10","INT10_HUMAN"
0.466895580000003,12.59362197,5.33827771590515,0.000988002752217518,0.00625685589665023,-1.57552482924346,"LMA2L_HUMAN",19,5.51083759127236,0.000646649565618859,0.00427163729514213,0.466895580000003,"Non-significant",2.36940563037222,"LMAN2L","LMA2L_HUMAN"
0.168541192500001,15.73216354625,5.02302099862854,0.00140873925910768,0.00813305699658811,-1.96700758741082,"ACSL5_HUMAN",35,5.50424948212572,0.000651538057978699,0.00430055935058923,0.168541192500001,"Non-significant",2.36647505440278,"ACSL5","ACSL5_HUMAN"
0.166441440750001,9.715067625125,4.93775133399694,0.00155428049044624,0.00874568107741748,-2.07529828235166,"CIC_HUMAN",47,5.50295104592376,0.000652506316799219,0.00430358039460142,0.166441440750001,"Non-significant",2.36617007962625,"CIC","CIC_HUMAN"
0.156270742499999,11.82600009375,4.90354236927501,0.00161727778675895,0.00900398577581981,-2.1190333516369,"OGT1_HUMAN",44,5.49683322579787,0.00065708983344189,0.00433042236597474,0.156270742499999,"Non-significant",2.36346974284607,"OGT","OGT1_HUMAN"
0.208390231499999,10.15509533925,5.534757456949,0.000797390443547698,0.00531320478155221,-1.33849827995003,"MET17_HUMAN",16,5.49438216513261,0.0006589361317406,0.00433919738628243,0.208390231499999,"Non-significant",2.36259059374645,"METTL17","MET17_HUMAN"
0.523396252500003,15.95943653625,5.60852095355118,0.000736697394834723,0.00501990488363935,-1.25086582705913,"REEP5_HUMAN",8,5.48453567430551,0.00066641097092918,0.00438499459325688,0.523396252500003,"Up in D1C",2.35803093778714,"REEP5","REEP5_HUMAN"
-1.9793180225,7.94600611925,-5.29443804409576,0.00103712696375671,0.00646115534183687,-1.62913473424399,"FETA_HUMAN",22,-5.47942507963768,0.000670327407366198,0.00440732427198883,-1.9793180225,"Up in D1BM",2.355824994792,"AFP","FETA_HUMAN"
0.295956847500001,10.48770987875,5.73565754342342,0.000643782185072474,0.00458314192396612,-1.10153326484143,"ZN330_HUMAN",11,5.47757913479413,0.000671748251321482,0.00441322370256334,0.295956847500001,"Non-significant",2.35524405797621,"ZNF330","ZN330_HUMAN"
0.335160494249997,9.487499833125,5.54614202062555,0.000787670615867187,0.0052734516450711,-1.32492535371425,"CHD7_HUMAN",12,5.47587592889556,0.000673062171221348,0.00441841202587597,0.335160494249997,"Non-significant",2.35473378773557,"CHD7","CHD7_HUMAN"
0.380300999999998,10.6774845125,5.24882071334844,0.00109113756889087,0.00667915654915116,-1.68520121616091,"B3A2_HUMAN",28,5.4742910499915,0.000674287352678712,0.00442301019122869,0.380300999999998,"Non-significant",2.35428205995455,"SLC4A2","B3A2_HUMAN"
0.246540306749999,10.080274461625,5.30933127242096,0.00102014092764423,0.00637417930253016,-1.61089254504016,"NHSL3_HUMAN",20,5.47278798666041,0.000675451557551961,0.00442720153857347,0.246540306749999,"Non-significant",2.3538707072739,"NHSL3","NHSL3_HUMAN"
0.280225517500003,10.79784905875,6.66132271618032,0.000255786787368023,0.00242250205699445,-0.0763190828290412,"ARGL1_HUMAN",8,5.46658046626986,0.000680283135888006,0.00445540524662005,0.280225517500003,"Non-significant",2.35111278806556,"ARGLU1","ARGL1_HUMAN"
0.189965963500001,9.44593632225,7.21382131251354,0.000154182541483218,0.00177541617781701,0.48750621752105,"S22A7_HUMAN",10,5.46086006536645,0.000684769295480742,0.00448130465186892,0.189965963500001,"Non-significant",2.34859553050603,"SLC22A7","S22A7_HUMAN"
0.175099372500002,11.55851173625,5.06058286254708,0.0013494655353268,0.00786628284735102,-1.91963163830914,"MCM7_HUMAN",30,5.45885676461439,0.000686348058534088,0.00448815188935906,0.175099372500002,"Non-significant",2.34793245398133,"MCM7","MCM7_HUMAN"
0.282690044999997,10.33198738,5.38922993552737,0.000934126286916431,0.00601049654383099,-1.51355041796964,"MMP14_HUMAN",16,5.45656134917138,0.000688161962765639,0.00449494803992401,0.282690044999997,"Non-significant",2.34727532419876,"MMP14","MMP14_HUMAN"
0.198205229999996,11.7924534075,5.4481237666049,0.000875878219329043,0.0057230833416469,-1.44236042264621,"LPP60_HUMAN",17,5.45619253879908,0.000688453899577873,0.00449494803992401,0.198205229999996,"Non-significant",2.34727532419876,"ASPG","LPP60_HUMAN"
-0.441461205749997,8.295537412125,-5.29260868790311,0.00103923493035512,0.00646950607678235,-1.63137756665474,"EMAL1_HUMAN",18,-5.45304554891548,0.000690950497664843,0.00450775676843418,-0.441461205749997,"Non-significant",2.34603952585058,"EML1","EMAL1_HUMAN"
0.3690812575,15.16221272875,7.60305495381055,0.000109885504936897,0.00142496141709708,0.865172781619215,"ADT1_HUMAN",5,5.44852598639243,0.000694553460855771,0.00452634885866332,0.3690812575,"Non-significant",2.34425197677242,"SLC25A4","ADT1_HUMAN"
0.114748235,13.95915878,4.51513778514756,0.00256932945994166,0.0125547118944048,-2.62732987153172,"F120A_HUMAN",56,5.44771347565048,0.000695203380698171,0.00452634885866332,0.114748235,"Non-significant",2.34425197677242,"FAM120A","F120A_HUMAN"
0.190718410000001,10.490547775,5.29858931576894,0.00103236102631738,0.0064362212210275,-1.62404690050162,"FLCN_HUMAN",20,5.44745372889059,0.000695411291015424,0.00452634885866332,0.190718410000001,"Non-significant",2.34425197677242,"FLCN","FLCN_HUMAN"
0.0779383150000044,14.934013725,3.77947365192218,0.00656388725301806,0.025000906306231,-3.64847060845611,"UTRN_HUMAN",172,5.43534188245694,0.000705182505137852,0.00458640689491277,0.0779383150000044,"Non-significant",2.33852741834215,"UTRN","UTRN_HUMAN"
0.161037447500004,10.43374896125,5.08119195752491,0.00131812011852258,0.00771346138930956,-1.89372251260226,"PPR18_HUMAN",26,5.43349530118044,0.000706685472398126,0.00458916887905616,0.161037447500004,"Non-significant",2.33826596019754,"PPP1R18","PPR18_HUMAN"
0.248222589499999,9.760855317,5.24895005389025,0.00109098008793968,0.00667915654915116,-1.68504183999136,"ANC2_HUMAN",21,5.43308317962856,0.000707021387221636,0.00458916887905616,0.248222589499999,"Non-significant",2.33826596019754,"ANAPC2","ANC2_HUMAN"
0.137748482500001,10.46632158875,4.9008015906618,0.00162244582088033,0.00901763269215389,-2.12254455993974,"DJC16_HUMAN",31,5.43281444540038,0.000707240523655707,0.00458916887905616,0.137748482500001,"Non-significant",2.33826596019754,"DNAJC16","DJC16_HUMAN"
-2.863854289,7.724183619,-5.31711998629816,0.00101138081886616,0.00634691113382011,-1.60136465018338,"FABP4_HUMAN",2,-5.43170557562471,0.000708145531039701,0.00459150667779511,-2.863854289,"Up in D1BM",2.33804477971735,"FABP4","FABP4_HUMAN"
0.0969626875000014,13.51704895625,4.40675148622934,0.00293514119654904,0.0137675599030116,-2.77302714122357,"PDXD1_HUMAN",41,5.42788665747842,0.000711272126082143,0.00460788170035225,0.0969626875000014,"Non-significant",2.33649867922541,"PDXDC1","PDXD1_HUMAN"
0.189756870000004,11.504187345,6.52701449712348,0.000290676674777712,0.00264877155859604,-0.218592366135421,"OVCA2_HUMAN",11,5.42728708623784,0.000711764381760425,0.00460788170035225,0.189756870000004,"Non-significant",2.33649867922541,"OVCA2","OVCA2_HUMAN"
0.339057565000001,8.32398003325,5.42632238790649,0.000896956713665272,0.00582508923655313,-1.46865827465679,"PIAS2_HUMAN",13,5.42552966796963,0.000713209407561018,0.00461369309004745,0.339057565000001,"Non-significant",2.33595129879023,"PIAS2","PIAS2_HUMAN"
0.85106253625,8.858540177375,5.34877812627748,0.000976623557207663,0.00623161238736063,-1.56272367877434,"ZN800_HUMAN",8,5.42455974648822,0.000714008302586526,0.00461531900498607,0.85106253625,"Up in D1C",2.33579827571779,"ZNF800","ZN800_HUMAN"
0.124865292500001,13.86180126625,4.70460497329739,0.00204440700064387,0.0106306641631259,-2.37667924260438,"EFGM_HUMAN",39,5.42187632300596,0.000716223696944888,0.00462609160271913,0.124865292500001,"Non-significant",2.33478577187634,"GFM1","EFGM_HUMAN"
-1.19781589475,7.296275138875,-5.36981102800508,0.00095426529470465,0.00612138673444862,-1.53712796656016,"RAB3B_HUMAN",5,-5.41955062566945,0.000718149882137807,0.0046349811305816,-1.19781589475,"Up in D1BM",2.33395202956716,"RAB3B","RAB3B_HUMAN"
0.165781737500001,12.78319227625,4.88787689821878,0.00164706383448565,0.00912161699137947,-2.13911679521743,"ABLM1_HUMAN",42,5.41109563148096,0.00072520067879727,0.00467690629042248,0.165781737500001,"Non-significant",2.33004133181485,"ABLIM1","ABLM1_HUMAN"
-0.158152577500001,13.56711459125,-5.4139496121805,0.00090916944936298,0.00587232895684334,-1.48361180830796,"LANC1_HUMAN",18,-5.4103199865855,0.00072585131271915,0.00467752348234688,-0.158152577500001,"Non-significant",2.32998402355471,"LANCL1","LANC1_HUMAN"
0.184383867499999,10.12399935625,4.84887963531079,0.00172387824639028,0.00944770464162789,-2.18926406110632,"BIRC6_HUMAN",119,5.40844101936754,0.000727430112180705,0.0046814279085694,0.184383867499999,"Non-significant",2.3296216601251,"BIRC6","BIRC6_HUMAN"
-1.539186835,6.413401425,-5.28219224693993,0.00105132873792412,0.00651113147094958,-1.64415720232162,"ST1C2_HUMAN",6,-5.40735516319982,0.000728344224982433,0.0046814279085694,-1.539186835,"Up in D1BM",2.3296216601251,"SULT1C2","ST1C2_HUMAN"
0.304871797500001,8.9265373945,5.20176108911607,0.00115014477204781,0.00695949051226921,-1.74334379144783,"FAKD1_HUMAN",23,5.40713311376335,0.000728531309916725,0.0046814279085694,0.304871797500001,"Non-significant",2.3296216601251,"FASTKD1","FAKD1_HUMAN"
0.312180996,8.7211072445,5.11993306058669,0.00126135505132083,0.00745056883502683,-1.84518041082201,"MROH1_HUMAN",43,5.40695812998257,0.000728678777558791,0.0046814279085694,0.312180996,"Non-significant",2.3296216601251,"MROH1","MROH1_HUMAN"
0.251757619999996,10.641758205,5.41686609135523,0.000906274147973365,0.0058671158166417,-1.48008511190271,"OXND1_HUMAN",15,5.40512278914194,0.000730227493510307,0.00468614516653011,0.251757619999996,"Non-significant",2.32918426203729,"OXNAD1","OXND1_HUMAN"
0.434224844000001,8.9035636185,5.83807248065615,0.000578383898480997,0.0042393025046055,-0.98279135938262,"ACVR1_HUMAN",7,5.40477077994988,0.000730524943507007,0.00468614516653011,0.434224844000001,"Non-significant",2.32918426203729,"ACVR1","ACVR1_HUMAN"
