"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1C_vs_D2B","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names","D2B_vs_D1C"
-0.064840077499996,15.05507242625,-1.63697071473304,0.144367914856578,0.208671905598331,-6.97785112381686,"PON2_HUMAN",16,1.64087197356383,0.140923079311479,0.205615481308025,0.064840077499996,"Non-significant",0.686944189319131,"PON2","PON2_HUMAN",-0.064840077499996
0.199018001250001,7.105362773125,1.58362059728996,0.156020641230881,0.222746948667868,-7.04974196446882,"ANR50_HUMAN",29,-1.64061870003536,0.140976174289114,0.205657350827785,-0.199018001250001,"Non-significant",0.686855762853613,"ANKRD50","ANR50_HUMAN",0.199018001250001
0.0938715925000011,10.19757652125,2.69655807578663,0.0299267536996916,0.056006351450866,-5.41364265706965,"F241A_HUMAN",5,-1.63993970216043,0.141118607124351,0.205829510200927,-0.0938715925000011,"Non-significant",0.686492359414976,"FAM241A","F241A_HUMAN",0.0938715925000011
-0.0371072300000002,15.53310907,-1.55169375915762,0.163403367456562,0.231328012141647,-7.0922136117247,"SIAS_HUMAN",22,1.63917141160624,0.141279931050641,0.206006704036657,0.0371072300000002,"Non-significant",0.68611864623885,"NANS","SIAS_HUMAN",-0.0371072300000002
-0.0267755974999986,15.23183500875,-1.3713063943604,0.211403661461961,0.285793338005272,-7.32349297819912,"PSD11_HUMAN",30,1.63912837264101,0.141288973310703,0.206006704036657,0.0267755974999986,"Non-significant",0.68611864623885,"PSMD11","PSD11_HUMAN",-0.0267755974999986
0.0308263275000016,11.30603229875,1.3285536339309,0.224471720955472,0.300233598212262,-7.37591133709442,"MIOS_HUMAN",52,-1.63783595143519,0.141560753250226,0.206367275881383,-0.0308263275000016,"Non-significant",0.685359168628584,"MIOS","MIOS_HUMAN",0.0308263275000016
0.103537085000001,10.61890936,1.62943789868131,0.145962744140628,0.210527031204886,-6.98806922128069,"S15A4_HUMAN",13,-1.6366577449098,0.141808935681651,0.206693328525097,-0.103537085000001,"Non-significant",0.684673540941632,"SLC15A4","S15A4_HUMAN",0.103537085000001
0.227725499999998,12.63799429,2.44639450087578,0.0433347300861887,0.0762405426625933,-5.79521179055686,"PCBP3_HUMAN",1,-1.63598497814658,0.141950830182682,0.206864375451214,-0.227725499999998,"Non-significant",0.68431429366039,"PCBP3","PCBP3_HUMAN",0.227725499999998
-0.047587156499997,9.75865018375,-1.45239868693253,0.188448432615004,0.26022802072606,-7.22144834387462,"P3C2A_HUMAN",60,1.63550512032971,0.142052117932857,0.206976197416776,0.047587156499997,"Non-significant",0.684079596209415,"PIK3C2A","P3C2A_HUMAN",-0.047587156499997
-0.0352075099999976,14.0296665425,-1.45570133181515,0.187562582372811,0.259259594427751,-7.21722314872817,"SYWC_HUMAN",29,1.63530714790722,0.142093925116621,0.20700132990114,0.0352075099999976,"Non-significant",0.684026864364961,"WARS1","SYWC_HUMAN",-0.0352075099999976
0.156244993500001,8.52414047725,1.73711882703137,0.124657428403372,0.185086747227765,-6.84004065792209,"MED28_HUMAN",6,-1.63456033800752,0.142251736248926,0.207195418151408,-0.156244993500001,"Non-significant",0.683619852660213,"MED28","MED28_HUMAN",0.156244993500001
-0.0704712874999984,11.58122730375,-1.71776953971815,0.128256236127916,0.189163922016134,-6.86693914904187,"ALG9_HUMAN",12,1.63273304176573,0.142638550912242,0.207722934630146,0.0704712874999984,"Non-significant",0.68251555048736,"ALG9","ALG9_HUMAN",-0.0704712874999984
0.0787801724999966,16.43125438625,1.57173159165046,0.158733221033701,0.2256640782751,-7.06560726342927,"HNRPD_HUMAN",22,-1.6317792122486,0.142840849237252,0.207981606187734,-0.0787801724999966,"Non-significant",0.681975072173778,"HNRNPD","HNRPD_HUMAN",0.0787801724999966
1.8633749445,10.59138143025,1.58597211988001,0.155489208634194,0.222105939578504,-7.04659710596702,"LITAF_HUMAN",1,-1.63126829467386,0.142949318853866,0.208103593889333,-1.8633749445,"Non-significant",0.681720419582566,"LITAF","LITAF_HUMAN",1.8633749445
0.0312700250000013,12.5113067625,1.36299653651053,0.213890212970169,0.28850705794936,-7.3337586933808,"SCYL1_HUMAN",39,-1.63024750177954,0.143166264277371,0.208383429734754,-0.0312700250000013,"Non-significant",0.681136818294173,"SCYL1","SCYL1_HUMAN",0.0312700250000013
-0.0258786674999989,16.01299536125,-1.39214383765596,0.205280080739254,0.278811762898996,-7.29759120646555,"HGD_HUMAN",27,1.62852038997724,0.143534012342241,0.208882629494604,0.0258786674999989,"Non-significant",0.680097674085298,"HGD","HGD_HUMAN",-0.0258786674999989
-0.100800752500003,9.839917779,-2.04444112700766,0.0789820924322429,0.125824996619047,-6.39859161005079,"FWCH2_HUMAN",6,1.62792086819116,0.143661869887677,0.209032608541901,0.100800752500003,"Non-significant",0.679785959797281,"FLYWCH2","FWCH2_HUMAN",-0.100800752500003
-0.236086129999999,8.3864001035,-1.59415826330935,0.153652185443241,0.220057050889332,-7.03563168116986,"GOLI_HUMAN",10,1.62757695808424,0.143735261539544,0.209103299882088,0.236086129999999,"Non-significant",0.679639113479442,"RNF130","GOLI_HUMAN",-0.236086129999999
0.352840423750001,9.232978343875,1.6537459771425,0.140874471903511,0.204553130693315,-6.95501873563214,"DRB3_HUMAN",3,-1.62709195710036,0.143838821200743,0.209217847092505,-0.352840423750001,"Non-significant",0.679401271223535,"HLA-DRB3","DRB3_HUMAN",0.352840423750001
0.062506197500003,11.20253896625,1.82039274535608,0.110235985243718,0.166780913557583,-6.72291743321879,"T22D2_HUMAN",11,-1.62662300336136,0.143939019740374,0.209327466768739,-0.062506197500003,"Non-significant",0.679173782251572,"TSC22D2","T22D2_HUMAN",0.062506197500003
-0.0524721142500013,9.250864267375,-1.57760850484844,0.157386968789964,0.22431768006943,-7.05777208030438,"HPS6_HUMAN",20,1.62572735115256,0.144130567075304,0.209569872326675,0.0524721142500013,"Non-significant",0.678671151186059,"HPS6","HPS6_HUMAN",-0.0524721142500013
-0.292801022499999,8.29022234675,-1.76824840657715,0.119067743141958,0.177929786773606,-6.79650906298087,"S39A8_HUMAN",2,1.62528329804522,0.144225620866139,0.209671914156724,0.292801022499999,"Non-significant",0.678459739986042,"SLC39A8","S39A8_HUMAN",-0.292801022499999
0.0731518299999969,12.269564985,1.64175239944883,0.14336398523277,0.207560122213503,-6.97135367689992,"AUP1_HUMAN",14,-1.62513233247939,0.144257949629362,0.209682748305896,-0.0731518299999969,"Non-significant",0.678437299738567,"AUP1","AUP1_HUMAN",0.0731518299999969
-1.13919651525,8.853860795625,-1.57531258449492,0.157911649829959,0.224856948712015,-7.06083473170553,"TTYH3_HUMAN",6,1.62476122659093,0.144337449063193,0.209762130716148,1.13919651525,"Non-significant",0.67827291416674,"TTYH3","TTYH3_HUMAN",-1.13919651525
0.12671029575,7.625151693875,1.58015395266219,0.156807141460749,0.223642537288097,-7.05437403484462,"AMPD3_HUMAN",17,-1.62368547697094,0.14456812745045,0.210061152608143,-0.12671029575,"Non-significant",0.67765425586559,"AMPD3","AMPD3_HUMAN",0.12671029575
0.0476229200000002,10.532161355,1.50919814820171,0.173726498325279,0.243044092013905,-7.14806826729504,"NSMA3_HUMAN",27,-1.62224551145109,0.144877437741713,0.210474305881575,-0.0476229200000002,"Non-significant",0.676800914056057,"SMPD4","NSMA3_HUMAN",0.0476229200000002
0.158143282500003,12.70096147125,2.92200945674685,0.0215347684110477,0.0424798883540185,-5.06976986522796,"KISHA_HUMAN",2,-1.62200598682181,0.144928947633514,0.210498918351182,-0.158143282500003,"Non-significant",0.676750131445034,"TMEM167A","KISHA_HUMAN",0.158143282500003
-0.254535436000001,9.21101677425,-1.57709237340738,0.157504778934751,0.224371773135207,-7.05846076502892,"EXOG_HUMAN",13,1.6219344924834,0.144944325793126,0.210498918351182,0.254535436000001,"Non-significant",0.676750131445034,"EXOG","EXOG_HUMAN",-0.254535436000001
-0.512654662500001,8.33556514975,-1.57648898390211,0.157642609251219,0.224530171236656,-7.05926574084613,"IL18R_HUMAN",8,1.62150323026173,0.145037120509596,0.210597396860532,0.512654662500001,"Non-significant",0.676547001318118,"IL18R1","IL18R_HUMAN",-0.512654662500001
-0.191024303499999,8.0443520545,-1.62043691407869,0.147889896987801,0.212978633471754,-7.00025027654911,"HMBX1_HUMAN",8,1.62106154863296,0.145132213839314,0.210699178513879,0.191024303499999,"Non-significant",0.676337157640998,"HMBOX1","HMBX1_HUMAN",-0.191024303499999
-0.0856482975000006,11.01739418375,-1.79165399160043,0.115022963121144,0.172684559994921,-6.76357791572099,"AKTS1_HUMAN",9,1.62078629283291,0.145191504977641,0.210748957371541,0.0856482975000006,"Non-significant",0.676234565262681,"AKT1S1","AKTS1_HUMAN",-0.0856482975000006
0.0996058000000044,11.279726625,2.04470222344413,0.078951299912461,0.125799717762218,-6.39820714516734,"TM38B_HUMAN",6,-1.62012692781125,0.145333625348563,0.210918927008099,-0.0996058000000044,"Non-significant",0.675884446688416,"TMEM38B","TM38B_HUMAN",0.0996058000000044
0.0969564900000019,12.4877368225,1.79360634460051,0.114691563501886,0.172323563058359,-6.76082343609312,"RAB13_HUMAN",8,-1.61550985731247,0.146332385414851,0.212331843116161,-0.0969564900000019,"Non-significant",0.672984870400163,"RAB13","RAB13_HUMAN",0.0969564900000019
-0.106730699999998,12.9608944675,-1.94643976179478,0.0914146051623489,0.142310864933136,-6.54191399373178,"AP2S1_HUMAN",6,1.61386840745689,0.14668898012949,0.21281263571626,0.106730699999998,"Non-significant",0.672002589445927,"AP2S1","AP2S1_HUMAN",-0.106730699999998
-0.1361413,8.6772072315,-1.61780836024531,0.148457126389463,0.213540122583069,-7.00380158281114,"HDDC2_HUMAN",10,1.61292327707254,0.146894665930075,0.21307436570721,0.1361413,"Non-significant",0.671468795717787,"HDDC2","HDDC2_HUMAN",-0.1361413
0.828228235249998,7.262848138625,1.56184981749995,0.161020789688782,0.228530768864581,-7.07874942838999,"SENP1_HUMAN",10,-1.611937889692,0.14710939488657,0.213349120698365,-0.828228235249998,"Non-significant",0.670909142711559,"SENP1","SENP1_HUMAN",0.828228235249998
-0.199655772500003,11.42627990125,-1.55488057470038,0.162652292186026,0.230380805047221,-7.08799345840138,"RGPA1_HUMAN",30,1.61095271623108,0.147324365462801,0.213624131513152,0.199655772500003,"Non-significant",0.670349689887649,"RALGAPA1","RGPA1_HUMAN",-0.199655772500003
0.0705137252500023,9.854123115625,1.56013811821917,0.161420101614072,0.228943300774863,-7.08102173074501,"FBXW5_HUMAN",20,-1.60952636355128,0.147636115216959,0.2140080414589,-0.0705137252500023,"Non-significant",0.669569907512433,"FBXW5","FBXW5_HUMAN",0.0705137252500023
0.0540299399999995,10.3721833225,1.55110422466145,0.163542658129735,0.231408605904908,-7.09299383172259,"BPL1_HUMAN",21,-1.60950904013384,0.147639905218117,0.2140080414589,-0.0540299399999995,"Non-significant",0.669569907512433,"HLCS","BPL1_HUMAN",0.0540299399999995
-0.0966200824999994,9.8825714585,-1.54246991014319,0.165595207045003,0.233802680097543,-7.10440389657764,"BCAM_HUMAN",27,1.6090871219152,0.147732239683535,0.214105063324023,0.0966200824999994,"Non-significant",0.669373062048478,"BCAM","BCAM_HUMAN",-0.0966200824999994
0.3454127325,13.70243740125,1.63612389645507,0.144546388272437,0.208805742373328,-6.97900089348237,"ACPM_HUMAN",3,-1.60816015600162,0.147935287276168,0.21432806423761,-0.3454127325,"Non-significant",0.668920958470366,"NDUFAB1","ACPM_HUMAN",0.3454127325
-0.162085534999999,12.0593729025,-1.85384485635598,0.104904586247694,0.159841062451521,-6.67528909067505,"GBG5_HUMAN",4,1.60815250175145,0.147936964970271,0.21432806423761,0.162085534999999,"Non-significant",0.668920958470366,"GNG5","GBG5_HUMAN",-0.162085534999999
0.15007495875,9.034700155375,1.79214151484741,0.114940123514453,0.172604721379534,-6.76289020065664,"RM30_HUMAN",5,-1.60784665774689,0.148004015573739,0.214376231983027,-0.15007495875,"Non-significant",0.668823366790912,"MRPL30","RM30_HUMAN",0.15007495875
-0.939403295749999,6.571127533875,-1.56324093490884,0.160696932788523,0.228224843550877,-7.07690179548216,"DJC28_HUMAN",4,1.60776884766471,0.148021078436495,0.214376231983027,0.939403295749999,"Non-significant",0.668823366790912,"DNAJC28","DJC28_HUMAN",-0.939403295749999
0.129476550000005,14.9243443,1.71484399338129,0.128808836479082,0.189713381562499,-6.8709951762737,"NDUA2_HUMAN",7,-1.60735705523806,0.148111409884031,0.214470206822282,-0.129476550000005,"Non-significant",0.66863302940631,"NDUFA2","NDUA2_HUMAN",0.129476550000005
0.1450340725,11.49999892625,2.28491881183309,0.0551337831792467,0.0929817243733234,-6.03983534018191,"CYB_HUMAN",3,-1.60720050586652,0.148145764078144,0.214483106392077,-0.1450340725,"Non-significant",0.668606909025325,"MT-CYB","CYB_HUMAN",0.1450340725
1.29482757975,7.667896449375,1.56824032231551,0.15953799225397,0.226731704048005,-7.07025509613752,"A0AAQ5BIG5_HUMAN;GAK5_HUMAN",1,-1.60594602727596,0.148421319099806,0.214837228920088,-1.29482757975,"Non-significant",0.667890458011656,"LOC124906262;ERVK-5","A0AAQ5BIG5_HUMAN;GAK5_HUMAN",1.29482757975
-0.0621767045000006,9.713193655,-1.72784122199322,0.126370897558255,0.187127899983511,-6.85295353413064,"ILRUN_HUMAN",12,1.6058068245082,0.148451924939185,0.214837228920088,0.0621767045000006,"Non-significant",0.667890458011656,"ILRUN","ILRUN_HUMAN",-0.0621767045000006
0.0575671200000087,17.6876475825,1.66547571991868,0.138478838520389,0.201630355828012,-6.93899149625789,"IF5A1_HUMAN",14,-1.60573155338692,0.148468476848961,0.214837228920088,-0.0575671200000087,"Non-significant",0.667890458011656,"EIF5A","IF5A1_HUMAN",0.0575671200000087
-0.088192464999997,11.7821517,-1.55560301523403,0.162482466662938,0.230256340198706,-7.08703616419358,"PPM1B_HUMAN",20,1.60562317584069,0.148492311743793,0.214837228920088,0.088192464999997,"Non-significant",0.667890458011656,"PPM1B","PPM1B_HUMAN",-0.088192464999997
-0.0704352849999985,9.968390822,-1.91022073025118,0.0964778260521378,0.149076369531342,-6.59434021976343,"KAPCB_HUMAN",9,1.60533880437752,0.148554868734554,0.214873884274887,0.0704352849999985,"Non-significant",0.667816365357912,"PRKACB","KAPCB_HUMAN",-0.0704352849999985
-0.0473077324999984,10.97186005125,-1.46469163293911,0.185170080112275,0.25641508218603,-7.20569507279897,"COG7_HUMAN",34,1.60527625494399,0.148568631813269,0.214873884274887,0.0473077324999984,"Non-significant",0.667816365357912,"COG7","COG7_HUMAN",-0.0473077324999984
-0.0298962624999994,13.38926625375,-1.27872075091423,0.240585011041316,0.318050667827361,-7.43572801925925,"MIA2_HUMAN",67,1.60500491077988,0.148628350634755,0.214923377509067,0.0298962624999994,"Non-significant",0.667716343135798,"MIA2","MIA2_HUMAN",-0.0298962624999994
-0.399429321500005,9.0993688105,-1.57263668127865,0.158525199660942,0.225482434684792,-7.06440151578911,"GMFG_HUMAN",6,1.60406047907542,0.148836377795428,0.215187277605088,0.399429321500005,"Non-significant",0.667183408792067,"GMFG","GMFG_HUMAN",-0.399429321500005
0.0873882769999987,8.84990656375,1.54655797978057,0.164620469372743,0.232738332160828,-7.09900558086046,"N4BP1_HUMAN",22,-1.60392671773735,0.148865862591883,0.215192995333045,-0.0873882769999987,"Non-significant",0.667171869333328,"N4BP1","N4BP1_HUMAN",0.0873882769999987
-0.104012966250002,8.776083230875,-1.54792115907041,0.16429660963602,0.232358409835908,-7.09720390161543,"AP5Z1_HUMAN",22,1.60348830849984,0.148962537996807,0.215269937691151,0.104012966250002,"Non-significant",0.667016614888207,"AP5Z1","AP5Z1_HUMAN",-0.104012966250002
0.908157587249999,7.217191219375,1.56286766611552,0.160783772261497,0.228309706265525,-7.07739763762506,"DUS14_HUMAN",3,-1.6034537183726,0.148970168057003,0.215269937691151,-0.908157587249999,"Non-significant",0.667016614888207,"DUSP14","DUS14_HUMAN",0.908157587249999
0.106860637500002,8.23670196525,1.61928856053005,0.148137458227632,0.213189454567306,-7.00180208984012,"TLE3_HUMAN",11,-1.60140706753149,0.149422266892685,0.215886233739877,-0.106860637500002,"Non-significant",0.665775050122558,"TLE3","TLE3_HUMAN",0.106860637500002
0.831205964500001,7.30776458975,1.5515204890445,0.163444295099377,0.231347097127229,-7.09244294158343,"LRC58_HUMAN",9,-1.60082465761848,0.149551149188744,0.216007068840884,-0.831205964500001,"Non-significant",0.665532036310382,"LRRC58","LRC58_HUMAN",0.831205964500001
0.293247937750003,9.747218966125,1.60154905158842,0.152010894240235,0.218019368308821,-7.02570845629352,"FDX2_HUMAN",5,-1.60079753208361,0.149557154319065,0.216007068840884,-0.293247937750003,"Non-significant",0.665532036310382,"FDX2","FDX2_HUMAN",0.293247937750003
0.113696574999999,9.22405695925,1.53193027852083,0.168132613679774,0.236592621153057,-7.11828822502205,"NCOA7_HUMAN",36,-1.60066170477333,0.149587227491634,0.216013489896691,-0.113696574999999,"Non-significant",0.665519126604818,"NCOA7","NCOA7_HUMAN",0.113696574999999
-0.121812105,9.211453557,-1.95083368321756,0.0908182571639328,0.1414462471609,-6.53553280347665,"EAA3_HUMAN",5,1.60023155364506,0.149682502718041,0.21609024499775,0.121812105,"Non-significant",0.665364838111076,"SLC1A1","EAA3_HUMAN",-0.121812105
0.0400931824999962,12.16111672125,1.42275343215136,0.196569318153423,0.269050355557974,-7.25913688898929,"IPO9_HUMAN",36,-1.60010862416229,0.149709740888373,0.21609024499775,-0.0400931824999962,"Non-significant",0.665364838111076,"IPO9","IPO9_HUMAN",0.0400931824999962
-0.129513265250003,9.943185807125,-2.10231251707839,0.0724393998313614,0.116792597777075,-6.31306959064182,"AQP11_HUMAN",4,1.60007456119238,0.149717289214244,0.21609024499775,0.129513265250003,"Non-significant",0.665364838111076,"AQP11","AQP11_HUMAN",-0.129513265250003
0.81124746775,6.976612508375,1.55119561399497,0.163521058237147,0.231408605904908,-7.09287289211754,"APBP2_HUMAN",8,-1.5997322803802,0.149793157725313,0.216153050151341,-0.81124746775,"Non-significant",0.665238631726212,"APPBP2","APBP2_HUMAN",0.81124746775
0.0664269925000003,10.86419379625,1.47514620944,0.182422460241966,0.253401271816008,-7.1922411705856,"TACC2_HUMAN",86,-1.59958497981883,0.14982581858651,0.216153050151341,-0.0664269925000003,"Non-significant",0.665238631726212,"TACC2","TACC2_HUMAN",0.0664269925000003
0.0988097192500028,10.082956315375,1.58315349465639,0.156126403385965,0.222860195451363,-7.05036638546848,"S27A3_HUMAN",14,-1.59953124210385,0.149837735441249,0.216153050151341,-0.0988097192500028,"Non-significant",0.665238631726212,"SLC27A3","S27A3_HUMAN",0.0988097192500028
-0.050061705000001,12.545017005,-1.48890403628691,0.178862745311973,0.249154533173793,-7.17445838854495,"LAD1_HUMAN",28,1.59825791354164,0.150120362567984,0.216523705695677,0.050061705000001,"Non-significant",0.664494548783026,"LAD1","LAD1_HUMAN",-0.050061705000001
-0.0809288022499981,9.867097854625,-1.57458193699498,0.158078960474758,0.224999587612587,-7.06180892544523,"CHKB_HUMAN",16,1.59740451239469,0.150310056218487,0.216760216230219,0.0809288022499981,"Non-significant",0.664020424426836,"CHKB","CHKB_HUMAN",-0.0809288022499981
-0.210942506749998,9.416713118375,-1.61995172265889,0.147994447301401,0.213092790622397,-7.00090599650669,"ASF1A_HUMAN",6,1.5970756325466,0.150383218099196,0.216828625617196,0.210942506749998,"Non-significant",0.663883382987327,"ASF1A","ASF1A_HUMAN",-0.210942506749998
0.0479624275000017,14.12411344125,1.58261705542701,0.15624794641215,0.222958175098698,-7.05108338537414,"PCNA_HUMAN",18,-1.59655408818327,0.150499306590513,0.216958894347773,-0.0479624275000017,"Non-significant",0.663622541031525,"PCNA","PCNA_HUMAN",0.0479624275000017
-0.903769135500003,8.307490766,-1.54540759560506,0.164894228569793,0.233047191920655,-7.1005253946057,"HXK1_HUMAN",20,1.59643345049461,0.150526170542736,0.216960514963187,0.903769135500003,"Non-significant",0.663619296999031,"HK1","HXK1_HUMAN",-0.903769135500003
-0.0649895674999978,10.35953450375,-1.495104065547,0.177279167334108,0.247234629625943,-7.16641589268562,"IASPP_HUMAN",35,1.59618366920972,0.150581806530213,0.217003598434462,0.0649895674999978,"Non-significant",0.663533064458969,"PPP1R13L","IASPP_HUMAN",-0.0649895674999978
-0.038759709999999,11.1888866425,-1.41732388415598,0.198090049429405,0.270806375693556,-7.26599251713941,"STA5B_HUMAN",34,1.59338249803419,0.151207027209117,0.21786735595652,0.038759709999999,"Non-significant",0.661807837170029,"STAT5B","STA5B_HUMAN",-0.038759709999999
0.1348268985,8.84484756,1.57401584327704,0.158208702217852,0.225115594810696,-7.06256356312949,"CATIN_HUMAN",12,-1.59322654326465,0.1512419060234,0.217880366752903,-0.1348268985,"Non-significant",0.661781902360591,"CACTIN","CATIN_HUMAN",0.1348268985
1.569043042,9.864034474,1.54100995770152,0.165944588074215,0.234205632871195,-7.10633002777562,"OFD1_HUMAN",19,-1.59188496026871,0.151542251329335,0.218239616435177,-1.569043042,"Non-significant",0.661066410312803,"OFD1","OFD1_HUMAN",1.569043042
0.0314059274999998,11.18099021875,1.31423159477325,0.229004188331813,0.305278555029077,-7.39324700671858,"RIGI_HUMAN",49,-1.59188133960034,0.1515430626403,0.218239616435177,-0.0314059274999998,"Non-significant",0.661066410312803,"RIGI","RIGI_HUMAN",0.0314059274999998
0.5490996835,8.38979136925,1.58596065426036,0.15549179575169,0.222105939578504,-7.04661244522285,"EMRE_HUMAN",2,-1.59115235065938,0.15170649378409,0.218437655638213,-0.5490996835,"Non-significant",0.660672493136546,"SMDT1","EMRE_HUMAN",0.5490996835
-0.0659220224999988,10.34013068625,-2.18220521942103,0.0642832595074614,0.105684336724867,-6.19408939914335,"TMM9B_HUMAN",8,1.59007168137914,0.151949064485682,0.218749558420122,0.0659220224999988,"Non-significant",0.660052814995467,"TMEM9B","TMM9B_HUMAN",-0.0659220224999988
-0.0983715024999974,10.36803841625,-1.58461621191804,0.155795433003788,0.222463104317962,-7.04841073339867,"TYDP2_HUMAN",13,1.58957018382144,0.152061752836091,0.218852486687801,0.0983715024999974,"Non-significant",0.659848514398572,"TDP2","TYDP2_HUMAN",-0.0983715024999974
0.0594277400000021,14.173998355,1.59153821958845,0.154237947476341,0.220762720203443,-7.03914420740858,"HACD3_HUMAN",16,-1.58952241984873,0.152072489563466,0.218852486687801,-0.0594277400000021,"Non-significant",0.659848514398572,"HACD3","HACD3_HUMAN",0.0594277400000021
-0.0732944024999966,13.44453275125,-2.97037024256214,0.0200808557711571,0.0400713857232678,-4.99623393650831,"SYPL1_HUMAN",6,1.58937218269703,0.152106265466251,0.218863726803522,0.0732944024999966,"Non-significant",0.659826209900433,"SYPL1","SYPL1_HUMAN",-0.0732944024999966
-0.0738248850000005,11.2531363975,-1.49294182798077,0.177829987287995,0.247920767921024,-7.16922268712258,"CABIN_HUMAN",41,1.58810140194305,0.152392233506353,0.219237777133478,0.0738248850000005,"Non-significant",0.659084609918386,"CABIN1","CABIN_HUMAN",-0.0738248850000005
-0.0344002275000044,14.71462953125,-1.4147966090851,0.198801463622061,0.271499924962792,-7.26917854366724,"UBP14_HUMAN",29,1.58782622972328,0.152454221159873,0.219289527330473,0.0344002275000044,"Non-significant",0.658982108546782,"USP14","UBP14_HUMAN",-0.0344002275000044
0.045176504999997,11.1669049275,1.47244572433218,0.18312864708235,0.254130946041674,-7.19572133419564,"SMRD2_HUMAN",27,-1.58653597153533,0.152745183415672,0.219670559803908,-0.045176504999997,"Non-significant",0.658228143222594,"SMARCD2","SMRD2_HUMAN",0.045176504999997
0.0612518774999984,14.65706980125,1.48761788898021,0.179192844651364,0.249531882961564,-7.17612452686977,"PCY2_HUMAN",31,-1.58524160275437,0.153037582681925,0.220053528561233,-0.0612518774999984,"Non-significant",0.657471663127456,"PCYT2","PCY2_HUMAN",0.0612518774999984
0.105590105249998,9.916624665125,1.52218613114982,0.170510031875719,0.239338727507151,-7.13108148252695,"MARK2_HUMAN",27,-1.58503784094076,0.15308365927378,0.220082238447671,-0.105590105249998,"Non-significant",0.657415005404053,"MARK2","MARK2_HUMAN",0.105590105249998
-0.120143649999999,10.5657688375,-1.71484903779234,0.128807881718969,0.189713381562499,-6.87098818511542,"CHTOP_HUMAN",7,1.58491851404749,0.153110648511535,0.22008350209818,0.120143649999999,"Non-significant",0.657412511814058,"CHTOP","CHTOP_HUMAN",-0.120143649999999
-0.590010285750001,7.983992755375,-1.53311006125678,0.167846827155253,0.236427290456489,-7.11673644370308,"TUT4_HUMAN",22,1.58387613882825,0.153346596881859,0.220385075041294,0.590010285750001,"Non-significant",0.656817820195414,"TUT4","TUT4_HUMAN",-0.590010285750001
-0.082201957499997,14.20511484125,-1.75985223212615,0.120551457867955,0.179909390646069,-6.80828078897786,"RAB5C_HUMAN",9,1.58329134278352,0.153479114696169,0.220537923248211,0.082201957499997,"Non-significant",0.656516719387565,"RAB5C","RAB5C_HUMAN",-0.082201957499997
-0.110988378249999,9.572697758625,-1.5408131033222,0.165991748816291,0.234205632871195,-7.10658966954891,"STRN4_HUMAN",17,1.58126134557841,0.153939934943885,0.22112725827753,0.110988378249999,"Non-significant",0.655357718796921,"STRN4","STRN4_HUMAN",-0.110988378249999
-0.153001785000001,13.218064785,-1.67633206241692,0.136295618892448,0.198932601150553,-6.92411288608004,"SPP2A_HUMAN",6,1.5812534961711,0.153941719251696,0.22112725827753,0.153001785000001,"Non-significant",0.655357718796921,"SPPL2A","SPP2A_HUMAN",-0.153001785000001
-0.140595680000004,11.170743585,-1.79158751507857,0.115034263183234,0.172684559994921,-6.76367168395661,"CBX1_HUMAN",5,1.58064083555333,0.15408104603123,0.221289680865094,0.140595680000004,"Non-significant",0.655038837531563,"CBX1","CBX1_HUMAN",-0.140595680000004
0.0696163180000013,9.07353544225,1.58087287536813,0.156643735006041,0.223447290974093,-7.0534138272444,"PKHM2_HUMAN",15,-1.57998247477574,0.154230893958852,0.221447227240749,-0.0696163180000013,"Non-significant",0.654729753182706,"PLEKHM2","PKHM2_HUMAN",0.0696163180000013
-0.0883648394999987,9.4777048825,-1.52088715717874,0.170829265119496,0.239667089828934,-7.13278376767457,"NFAC2_HUMAN",23,1.5799280491717,0.154243287594072,0.221447227240749,0.0883648394999987,"Non-significant",0.654729753182706,"NFATC2","NFAC2_HUMAN",-0.0883648394999987
-0.0504562824999972,13.27590716125,-1.54487854683346,0.165020267191555,0.233147139148109,-7.10122414924463,"MTNB_HUMAN",19,1.5783778136913,0.154596684600834,0.221916800834542,0.0504562824999972,"Non-significant",0.653809817040075,"APIP","MTNB_HUMAN",-0.0504562824999972
0.214198708249998,7.589069902875,1.66944709683501,0.13767641797695,0.200600609702284,-6.93355368146502,"GATA4_HUMAN",4,-1.57816561835719,0.15464511484815,0.221948522570247,-0.214198708249998,"Non-significant",0.653747741567764,"GATA4","GATA4_HUMAN",0.214198708249998
0.0836534499999999,9.81594944,1.52446512951599,0.169951262732745,0.238654428813446,-7.12809308875872,"TRXR3_HUMAN",21,-1.57764341908716,0.154764357596541,0.222049526181806,-0.0836534499999999,"Non-significant",0.653550149204319,"TXNRD3","TRXR3_HUMAN",0.0836534499999999
0.0626368550000009,16.4485204225,1.52965950980102,0.168683927380302,0.2372495951758,-7.12127328058317,"NIT2_HUMAN",20,-1.57762669762115,0.154768177282965,0.222049526181806,-0.0626368550000009,"Non-significant",0.653550149204319,"NIT2","NIT2_HUMAN",0.0626368550000009
