"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1CM_vs_D8C","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names"
-0.479056954,8.01786631325,-1.74898676549486,0.122574414825911,0.155975202682308,-7.14123897832229,"CF136_HUMAN",2,-1.71073952872301,0.126964091581791,0.16131750496577,-0.479056954,"Non-significant",0.792318503673953,"C6orf136","CF136_HUMAN"
-0.136615753000001,8.436921835,-1.69229374259347,0.133221283446847,0.168253251149756,-7.219927065536,"NSE4A_HUMAN",13,-1.71037396418665,0.127033652886708,0.161381561444169,-0.136615753000001,"Non-significant",0.792146086841304,"NSMCE4A","NSE4A_HUMAN"
-0.854554891750002,8.268343567625,-1.65452167918263,0.14079185697585,0.17672889984355,-7.27173324295525,"ESS2_HUMAN",10,-1.70846020514183,0.127398393478372,0.161820533247317,-0.854554891750002,"Non-significant",0.790966372030196,"ESS2","ESS2_HUMAN"
-0.0623285774999989,10.90702879375,-1.55411075205035,0.162909869666154,0.201699073357229,-7.40680586836374,"RNBP6_HUMAN",49,-1.70778938706661,0.127526475198345,0.161958815646655,-0.0623285774999989,"Non-significant",0.790595407749531,"RANBP6","RNBP6_HUMAN"
-0.0474967974999991,14.72839665125,-1.47573225295515,0.182344915661062,0.223366559236606,-7.50929592698067,"CAND1_HUMAN",70,-1.70704880435371,0.127668017053889,0.162114148199341,-0.0474967974999991,"Non-significant",0.790179081284916,"CAND1","CAND1_HUMAN"
-0.102320194250003,9.709918975875,-1.65882812135395,0.139908802150059,0.175829922964492,-7.26585291136233,"I2BPL_HUMAN",18,-1.70572773691376,0.127920866914063,0.162410752706528,-0.102320194250003,"Non-significant",0.789385220867508,"IRF2BPL","I2BPL_HUMAN"
-0.107819557500001,11.54766773875,-2.37376348089809,0.0483488593811782,0.0671498658302769,-6.22324005486881,"NPM3_HUMAN",6,-1.7053504836309,0.127993158303899,0.162478061949332,-0.107819557500001,"Non-significant",0.789205269869931,"NPM3","NPM3_HUMAN"
-0.071040868499999,9.167540431,-1.63074293476707,0.145762218919208,0.182424609245732,-7.30407770382056,"4ET_HUMAN",22,-1.70523157181695,0.128015952760055,0.162482527603449,-0.071040868499999,"Non-significant",0.789193333598251,"EIF4ENIF1","4ET_HUMAN"
0.123414754500001,9.80392777925,1.73447815704694,0.125219737717654,0.159077192045532,-7.16147872326654,"CHM4C_HUMAN",11,1.70461623558785,0.128133968437519,0.162607831972275,0.123414754500001,"Non-significant",0.788858540535146,"CHMP4C","CHM4C_HUMAN"
-0.323154449500002,7.809305787,-1.74258399835711,0.123735216076436,0.157381037620082,-7.15017939765699,"ZN740_HUMAN",4,-1.70271352320256,0.12849953374421,0.163047203060356,-0.323154449500002,"Non-significant",0.787686646756044,"ZNF740","ZN740_HUMAN"
-0.0905044050000043,11.0538648375,-1.64465509931031,0.142834714794118,0.179159793303515,-7.28517983585222,"DCP1A_HUMAN",20,-1.70254125887803,0.128532678656373,0.16306471228094,-0.0905044050000043,"Non-significant",0.787640011490469,"DCP1A","DCP1A_HUMAN"
0.154350277500001,10.31076955875,2.25780734618691,0.0574795727300126,0.0785116380718321,-6.39840710222194,"DYLT3_HUMAN",4,1.70202762228275,0.128631553461405,0.163165592795513,0.154350277500001,"Non-significant",0.787371416871728,"DYNLT3","DYLT3_HUMAN"
-1.099523902,7.0751333835,-1.64498761271657,0.142765420255393,0.179099527806624,-7.28472726479927,"RELN_HUMAN",85,-1.70129618621713,0.128772477100498,0.163319772717438,-1.099523902,"Non-significant",0.786961233130813,"RELN","RELN_HUMAN"
-0.1349396725,13.13479471375,-1.69764595645715,0.132180004542846,0.1669881981852,-7.21254512605468,"CNBP_HUMAN",12,-1.70105453582931,0.128819066828965,0.163354282277922,-0.1349396725,"Non-significant",0.786869476154601,"CNBP","CNBP_HUMAN"
0.147586822500003,11.28551363875,1.92618317875846,0.0942882519076551,0.122837044100406,-6.88901217345474,"YIF1A_HUMAN",6,1.69753455052711,0.129499498844579,0.164192430168616,0.147586822500003,"Non-significant",0.784646869212809,"YIF1A","YIF1A_HUMAN"
-0.08714318,10.549595,-1.67406281327234,0.136826294761409,0.172341428353842,-7.24499584463469,"ZBT16_HUMAN",16,-1.69582019169554,0.129832106240719,0.164552951005848,-0.08714318,"Non-significant",0.783694324891552,"ZBTB16","ZBT16_HUMAN"
0.0927436324999995,11.79941356125,1.65950186151206,0.139771118256311,0.175709284978739,-7.26493231868379,"PRSR2_HUMAN",17,1.69577684860343,0.129840525666985,0.164552951005848,0.0927436324999995,"Non-significant",0.783694324891552,"PROSER2","PRSR2_HUMAN"
0.0796394350000043,16.85943079,1.6549683895056,0.140700015422799,0.176639921060288,-7.27112359046692,"ATPG_HUMAN",18,1.69576714645678,0.129842410385561,0.164552951005848,0.0796394350000043,"Non-significant",0.783694324891552,"ATP5F1C","ATPG_HUMAN"
-0.126804828500001,8.3821468355,-1.84470150947891,0.10641252814273,0.137127533972645,-7.00608403341092,"SP3_HUMAN",8,-1.69531699955453,0.129929883027294,0.164639053523311,-0.126804828500001,"Non-significant",0.783467139245787,"SP3","SP3_HUMAN"
0.0680947299999985,11.7896478175,1.65788287975723,0.140102183273551,0.175994232908012,-7.26714419959002,"LMF2_HUMAN",18,1.69309686114457,0.130362105019379,0.165161909395513,0.0680947299999985,"Non-significant",0.782090104998464,"LMF2","LMF2_HUMAN"
0.0697815399999993,10.474288105,1.71502209899803,0.12885207035128,0.163126179181577,-7.1885110792783,"ELP4_HUMAN",15,1.69295057487705,0.130390631399252,0.165163759258712,0.0697815399999993,"Non-significant",0.78208524079652,"ELP4","ELP4_HUMAN"
-0.882541894999998,7.1907634735,-1.65407375985133,0.140884003354258,0.176818234704145,-7.27234447125911,"DPA1_HUMAN",3,-1.69288841526311,0.130402754522094,0.165163759258712,-0.882541894999998,"Non-significant",0.78208524079652,"HLA-DPA1","DPA1_HUMAN"
0.0388367175000006,14.40371882875,1.40071312283961,0.202881472192135,0.245455422578944,-7.60470329385739,"DDB1_HUMAN",66,1.69153403519272,0.130667163098076,0.165473785720205,0.0388367175000006,"Non-significant",0.781270797167991,"DDB1","DDB1_HUMAN"
-0.172733784750001,10.198587417625,-1.91067088392381,0.0964881809163459,0.125373651448108,-6.91143023608806,"T2AG_HUMAN",5,-1.69023674549573,0.130920894539978,0.165770199801333,-0.172733784750001,"Non-significant",0.78049353907559,"GTF2A2","T2AG_HUMAN"
-0.3184098005,7.20169073325,-1.70227226427906,0.131286130947445,0.165958427977807,-7.20615634163446,"T120B_HUMAN",5,-1.68934977759386,0.131094636969893,0.1659652590897,-0.3184098005,"Non-significant",0.779982811747084,"TMEM120B","T120B_HUMAN"
-0.245367050250003,8.445340871875,-1.71961517778146,0.127985693789187,0.162151121741929,-7.18214087363966,"K1143_HUMAN",6,-1.68873516025996,0.131215156343656,0.16609288974631,-0.245367050250003,"Non-significant",0.77964895881915,"KIAA1143","K1143_HUMAN"
0.151970384999995,16.29194188,1.65820609240159,0.140036031091518,0.175952998506835,-7.26670269798122,"MYL6B_HUMAN",13,1.68435170205755,0.132077698308752,0.167159597454125,0.151970384999995,"Non-significant",0.776868683374683,"MYL6B","MYL6B_HUMAN"
-1.1753431555,9.3750552535,-1.62781145860248,0.146386167813978,0.183096751521594,-7.30805033098381,"SIA4C_HUMAN",10,-1.68197459702269,0.132547650017679,0.167729191112298,-1.1753431555,"Non-significant",0.775391347437168,"ST3GAL4","SIA4C_HUMAN"
-1.3625885245,8.16670149575,-1.63261606000493,0.145364831282685,0.181954286142226,-7.30153759112324,"ERG28_HUMAN",3,-1.68101349970602,0.132738099425282,0.167944977492601,-1.3625885245,"Non-significant",0.774832979496412,"ERG28","ERG28_HUMAN"
0.0987396225000019,12.01002192625,2.56756048067236,0.0362576842611456,0.051887270057249,-5.92836251126618,"UBFD1_HUMAN",6,1.68083927808454,0.132772650124687,0.167963480099203,0.0987396225000019,"Non-significant",0.774785135628391,"UBFD1","UBFD1_HUMAN"
-0.538971662750003,7.725838303625,-1.63279042169669,0.145327891423991,0.181935065619014,-7.30130107405052,"ENL_HUMAN",8,-1.67862514229572,0.13321247484455,0.16849459040587,-0.538971662750003,"Non-significant",0.773414037787262,"MLLT1","ENL_HUMAN"
0.120425224250001,9.684297084875,1.6132913332112,0.14951346941989,0.186592986932225,-7.32767851028427,"CO6A1_HUMAN",24,1.67844849478537,0.133247623095335,0.168513760700762,0.120425224250001,"Non-significant",0.77336462919979,"COL6A1","CO6A1_HUMAN"
-0.105812788249999,8.580031514125,-1.64368848225093,0.143036332388437,0.179359304626916,-7.28649522489728,"ZMY11_HUMAN",16,-1.67675067814501,0.133585884264271,0.168916204389969,-0.105812788249999,"Non-significant",0.772328685896264,"ZMYND11","ZMY11_HUMAN"
-0.0698294624999996,16.33373808875,-1.8355129865308,0.107870717685258,0.138794425182268,-7.01917529839466,"QCR7_HUMAN",12,-1.67552741097184,0.133830093988309,0.169185527772487,-0.0698294624999996,"Non-significant",0.771636789508355,"UQCRB","QCR7_HUMAN"
-0.0976366999999989,10.491585015,-3.86573913834386,0.00583608665163613,0.009911822362813,-3.98855050104726,"CERS6_HUMAN",5,-1.67548273936317,0.133839019953369,0.169185527772487,-0.0976366999999989,"Non-significant",0.771636789508355,"CERS6","CERS6_HUMAN"
-0.0265731824999982,11.33228135125,-1.33619535032155,0.222157552643119,0.266027278197024,-7.6844621834327,"PUM1_HUMAN",31,-1.67499393346299,0.133936725842387,0.169283650041307,-0.0265731824999982,"Non-significant",0.771384985421678,"PUM1","PUM1_HUMAN"
-0.0315680499999971,11.726635935,-1.43060137901267,0.194464142518765,0.236425538337036,-7.56702337527608,"YMEL1_HUMAN",28,-1.67357120534639,0.134221487817235,0.169618129057193,-0.0315680499999971,"Non-significant",0.770527731508976,"YME1L1","YMEL1_HUMAN"
-0.705183982499999,7.87171757225,-1.62712769333341,0.146532060510541,0.183252038285364,-7.3089764696471,"STRAB_HUMAN",6,-1.67260442536556,0.134415311649358,0.169837604840719,-0.705183982499999,"Non-significant",0.769966143499344,"STRADB","STRAB_HUMAN"
1.4933387035,9.67140144075,1.61669886616242,0.148774042704054,0.185752689372311,-7.32307959918335,"TXD16_HUMAN",11,1.67110462690165,0.13471651160082,0.17019266730865,1.4933387035,"Non-significant",0.769059155273714,"TXNDC16","TXD16_HUMAN"
-0.4130694865,7.73094141475,-1.73661010827561,0.124827659762763,0.158603006352175,-7.15850892820181,"ING4_HUMAN",2,-1.67025431517101,0.134887555369267,0.170377259664712,-0.4130694865,"Non-significant",0.768588371195963,"ING4","ING4_HUMAN"
-0.547849297500001,7.616692841,-1.62416535052698,0.147165688937375,0.183962567411113,-7.31298679063098,"ZDHC6_HUMAN",8,-1.67016099588703,0.134906339207172,0.170377259664712,-0.547849297500001,"Non-significant",0.768588371195963,"ZDHHC6","ZDHC6_HUMAN"
-1.175491333,8.36441600325,-1.63660749654101,0.144521402055805,0.181032976360289,-7.29612040914147,"ZN888_HUMAN;ZNF28_HUMAN;ZN468_HUMAN",1,-1.67007691335362,0.134923265898915,0.170377259664712,-1.175491333,"Non-significant",0.768588371195963,"ZNF888;ZNF28;ZNF468","ZN888_HUMAN;ZNF28_HUMAN;ZN468_HUMAN"
-0.983424425,7.24693834775,-1.62123155868756,0.147795720007956,0.184613237099446,-7.31695511959442,"PGRP1_HUMAN",5,-1.66954567460887,0.135030255390902,0.170486821852893,-0.983424425,"Non-significant",0.768309185104082,"PGLYRP1","PGRP1_HUMAN"
-0.144333124999999,10.490339635,-1.8978116598477,0.0983495911421788,0.127536723651912,-6.92996915756639,"COX16_HUMAN",6,-1.66910592827225,0.135118878225398,0.170573165278101,-0.144333124999999,"Non-significant",0.768089291388416,"COX16","COX16_HUMAN"
-0.374768614500001,8.69701033825,-1.67940130402615,0.135761278945352,0.171102245847843,-7.23766730836871,"PP2BC_HUMAN",4,-1.66882371749606,0.135175781086041,0.170619445758346,-0.374768614500001,"Non-significant",0.767971473143451,"PPP3CC","PP2BC_HUMAN"
-0.131757020999997,8.572936654,-1.61478762383115,0.149188358850204,0.186214819598455,-7.3256596298438,"STXB5_HUMAN",19,-1.66771987457293,0.135398565375821,0.170871344569252,-0.131757020999997,"Non-significant",0.767330763135948,"STXBP5","STXB5_HUMAN"
-0.173189165000004,10.5370342725,-2.30370839929407,0.0536728289601565,0.0738867018300112,-6.32922267735774,"S35A2_HUMAN",3,-1.66763407947054,0.135415895328343,0.170871344569252,-0.173189165000004,"Non-significant",0.767330763135948,"SLC35A2","S35A2_HUMAN"
-1.181949258,7.335221827,-1.621482322753,0.14774177068244,0.18457320069398,-7.3166160593716,"DUS14_HUMAN",3,-1.66738139238742,0.135466948139649,0.170910178995525,-1.181949258,"Non-significant",0.767232070983519,"DUSP14","DUS14_HUMAN"
0.102248668750001,9.389362335125,1.57940765735742,0.157053593826296,0.19502132327075,-7.3731578367081,"PLXB1_HUMAN",37,1.66387223399897,0.136177785677552,0.171781286362778,0.102248668750001,"Non-significant",0.765024149422418,"PLXNB1","PLXB1_HUMAN"
0.0886590499999969,11.2109490625,1.77485145301738,0.117989730539881,0.150641538733817,-7.10498996530943,"UNG_HUMAN",11,1.66359273919612,0.136234550418063,0.171817373209254,0.0886590499999969,"Non-significant",0.764932924861932,"UNG","UNG_HUMAN"
0.0198583599999989,12.9769685275,1.0404363928123,0.331799054455115,0.38128619359266,-8.01830628809413,"UBP7_HUMAN",76,1.66353066119697,0.136247161292046,0.171817373209254,0.0198583599999989,"Non-significant",0.764932924861932,"USP7","UBP7_HUMAN"
-0.0562417525000001,13.91012108375,-1.53749651523874,0.166864411571779,0.206020232186689,-7.42875776346579,"COQ8A_HUMAN",29,-1.66199296011181,0.136559884223288,0.172185978177726,-0.0562417525000001,"Non-significant",0.764002217853235,"COQ8A","COQ8A_HUMAN"
0.116094110000001,13.9976758975,2.46053240556699,0.0424927197334042,0.059784866405085,-6.09145383559218,"KGD4_HUMAN",5,1.66163845395942,0.136632074621661,0.172251234966495,0.116094110000001,"Non-significant",0.763837655706483,"KGD4","KGD4_HUMAN"
-0.163681983750001,9.055141687375,-1.90335292754404,0.0975432415343255,0.126530006600928,-6.92198547447714,"RM30_HUMAN",5,-1.66052769763123,0.136858494294602,0.172510879080185,-0.163681983750001,"Non-significant",0.763183511747163,"MRPL30","RM30_HUMAN"
0.297232747000001,6.81040400275,1.62802350712041,0.146340951190368,0.183094534300669,-7.30776308139085,"SNX25_HUMAN",9,1.65984858731139,0.136997097290971,0.172659768699999,0.297232747000001,"Non-significant",0.762808845217872,"SNX25","SNX25_HUMAN"
0.683970093249998,8.510729014875,1.61601802788468,0.148921511153985,0.185909273921348,-7.32399884231417,"SERC3_HUMAN",5,1.65714585875181,0.137550000437902,0.173330685258046,0.683970093249998,"Non-significant",0.761124546007573,"SERINC3","SERC3_HUMAN"
0.16049027575,10.103217243625,1.66181776661916,0.139298811720859,0.17519392479784,-7.26176661421611,"GP108_HUMAN",10,1.65612813138821,0.137758734365708,0.173567768605165,0.16049027575,"Non-significant",0.760530919807807,"GPR108","GP108_HUMAN"
-0.0391192424999947,12.42516827375,-1.38498985059572,0.207438046999122,0.250357287822966,-7.62434312373914,"PO210_HUMAN",61,-1.65521199987215,0.137946882022675,0.173778847492024,-0.0391192424999947,"Non-significant",0.760003087361225,"NUP210","PO210_HUMAN"
-0.849388837749999,8.190177083125,-1.61304260093885,0.149567577067969,0.186605255640307,-7.32801402898573,"RM34_HUMAN",3,-1.65044881720818,0.138928945290544,0.174989850546024,-0.849388837749999,"Non-significant",0.75698713976903,"MRPL34","RM34_HUMAN"
0.97510957725,7.219845771625,1.59688319586097,0.153121935196914,0.190588421703306,-7.34975932612617,"TNIK_HUMAN",12,1.65023934350604,0.138972282308269,0.17501828291893,0.97510957725,"Non-significant",0.756916581279059,"TNIK","TNIK_HUMAN"
0.0591924199999987,12.4985729475,1.66533055730013,0.138585262302227,0.174322515437319,-7.25696108857937,"CCHL_HUMAN",16,1.64946780131052,0.139132010884417,0.175193265572864,0.0591924199999987,"Non-significant",0.756482592122027,"HCCS","CCHL_HUMAN"
0.165476799250001,8.358052730375,1.62595360603196,0.146782887080203,0.183538489126099,-7.31056631451599,"TRIM2_HUMAN",12,1.64891357771923,0.139246853848133,0.175311685001631,0.165476799250001,"Non-significant",0.756189136030546,"TRIM2","TRIM2_HUMAN"
-0.481379747499997,7.7476136685,-1.60214458725081,0.151956162573814,0.189193278335994,-7.34269058828148,"CCD69_HUMAN",9,-1.64793447464779,0.139449952126098,0.175541165840931,-0.481379747499997,"Non-significant",0.755621021641944,"CCDC69","CCD69_HUMAN"
-0.981022834499996,7.49985623375,-1.6123739790677,0.149713114905731,0.186731554533946,-7.32891582278475,"PLTP_HUMAN",2,-1.64766783347435,0.139505309743266,0.175584628315065,-0.981022834499996,"Non-significant",0.755513507394362,"PLTP","PLTP_HUMAN"
-0.072805647500001,13.09396874875,-1.62211438054747,0.147605871082165,0.184430757093325,-7.31576134051689,"SH3G1_HUMAN",17,-1.64704081344881,0.139635566027044,0.175722332941468,-0.072805647500001,"Non-significant",0.755173039546938,"SH3GL1","SH3G1_HUMAN"
0.626781344500001,6.85758847,1.63987283448991,0.143834797508155,0.180226476616061,-7.29168418905897,"SHF_HUMAN",2,1.646660285596,0.139714671184439,0.175795635679002,0.626781344500001,"Non-significant",0.75499191096904,"SHF","SHF_HUMAN"
-0.105272057500001,11.63404524125,-1.7384475887416,0.124490670311149,0.158222536196122,-7.15594813095078,"COMD4_HUMAN",10,-1.6446715706571,0.140128765060942,0.176290352343086,-0.105272057500001,"Non-significant",0.753771454228231,"COMMD4","COMD4_HUMAN"
0.4328165055,7.530851245,1.62317029428138,0.147379096751049,0.184202017573338,-7.31433310480318,"IFT22_HUMAN",5,1.64408326795795,0.14025147977307,0.176418403672169,0.4328165055,"Non-significant",0.753456111968557,"IFT22","IFT22_HUMAN"
0.6419109105,7.072153747,1.5925305908064,0.154092593419104,0.191626802881326,-7.35559871623282,"CAD11_HUMAN",10,1.64304249273105,0.140468819505046,0.176665425187711,0.6419109105,"Non-significant",0.75284843702088,"CDH11","CAD11_HUMAN"
-0.0801899450000008,10.1278971425,-1.55502198550835,0.162695481291498,0.201488156121279,-7.40559847331416,"ATG9A_HUMAN",28,-1.64106753600801,0.140882095228962,0.177158761850652,-0.0801899450000008,"Non-significant",0.751637363628353,"ATG9A","ATG9A_HUMAN"
0.0861802074999964,12.80573630375,1.67570620745214,0.136497609424204,0.171953123574446,-7.24274092725614,"KITM_HUMAN",13,1.64093994066098,0.140908834177378,0.177165955143365,0.0861802074999964,"Non-significant",0.751619730044341,"TK2","KITM_HUMAN"
0.0438728325,12.06080389125,1.44769444892017,0.189791578022497,0.231646859419581,-7.54527491973846,"SAMH1_HUMAN",37,1.64044229026756,0.14101316685259,0.177270691036612,0.0438728325,"Non-significant",0.751363062330612,"SAMHD1","SAMH1_HUMAN"
-0.0964198099999987,11.5384232975,-1.84019105174831,0.107125937032569,0.137941418155747,-7.01251320871565,"PURB_HUMAN",9,-1.63993737388935,0.141119095752428,0.177377402042531,-0.0964198099999987,"Non-significant",0.751101710284276,"PURB","PURB_HUMAN"
0.130770921749999,8.444868922125,1.57025013846075,0.159150836699095,0.197421987128282,-7.38536925788528,"CUL7_HUMAN",29,1.63709552678576,0.141716672597865,0.178101958152289,0.130770921749999,"Non-significant",0.749331305634686,"CUL7","CUL7_HUMAN"
0.989522576250002,6.559779942125,1.60853632557865,0.150550994108246,0.18758231032349,-7.33408840184356,"TSN7_HUMAN",1,1.63373624327067,0.142426066362972,0.178966802828486,0.989522576250002,"Non-significant",0.747227520335651,"TSPAN7","TSN7_HUMAN"
0.849346042,7.08252626675,1.58163716184348,0.156546864960208,0.194449384725846,-7.37017960027119,"AMNLS_HUMAN",10,1.63336276481919,0.142505137372873,0.179039469804136,0.849346042,"Non-significant",0.747051216905308,"AMN","AMNLS_HUMAN"
2.4161388885,10.12371647325,1.58087296371368,0.156720384293726,0.194636233860589,-7.37120066752646,"ST2B1_HUMAN",3,1.63253812751119,0.142679868912877,0.179232282424239,2.4161388885,"Non-significant",0.746583764673781,"SULT2B1","ST2B1_HUMAN"
0.381288648000001,7.37412983175,1.57771982891853,0.157438213967473,0.195470128963298,-7.37541113062903,"SI1L2_HUMAN",18,1.63073984204839,0.143061591115404,0.179685017361308,0.381288648000001,"Non-significant",0.745488134068441,"SIPA1L2","SI1L2_HUMAN"
-0.141434193000004,9.735280037,-1.85071096131079,0.105469132522777,0.135995000464201,-6.99750946340321,"COPRS_HUMAN",6,-1.62985441461517,0.143249886580876,0.179894710070054,-0.141434193000004,"Non-significant",0.744981607200102,"COPRS","COPRS_HUMAN"
-0.0422165399999983,14.963410975,-1.5458100258801,0.164874763182582,0.203802519264699,-7.41778816144799,"SEC13_HUMAN",21,-1.62707233904716,0.143843011584653,0.18061265375347,-0.0422165399999983,"Non-significant",0.743251826210794,"SEC13","SEC13_HUMAN"
-0.137211802499998,11.14663553375,-1.56610139033082,0.160109435963975,0.198552660841599,-7.39089011737286,"PELP1_HUMAN",24,-1.62658337244605,0.143947490386776,0.180716919343183,-0.137211802499998,"Non-significant",0.74300118538373,"PELP1","PELP1_HUMAN"
0.143395425000005,16.7031164175,2.90723751779002,0.0220453924411902,0.0332178428471205,-5.41006787291353,"PAL4H_HUMAN",3,1.62628248610411,0.144011816315557,0.180770752006527,0.143395425000005,"Non-significant",0.742871835308127,"PPIAL4H","PAL4H_HUMAN"
0.0528297425000002,12.01411581125,1.65722980510387,0.140235937763533,0.176136003488127,-7.26803616819339,"SMAP2_HUMAN",16,1.62524423893444,0.144233984602172,0.181022670668807,0.0528297425000002,"Non-significant",0.742267032148416,"SMAP2","SMAP2_HUMAN"
-0.0898497100000029,11.0545068975,-1.610831485385,0.150049368205813,0.187095580563135,-7.33099556853568,"TMX3_HUMAN",15,-1.62410747915386,0.144477594972818,0.181301421471771,-0.0898497100000029,"Non-significant",0.741598790858015,"TMX3","TMX3_HUMAN"
-0.0990012882500002,6.734707057375,-1.53528671646161,0.167396957438361,0.206611953494151,-7.43166854819316,"APC_HUMAN",42,-1.6207699316961,0.14519502992999,0.182174591735618,-0.0990012882500002,"Non-significant",0.739512195082526,"APC","APC_HUMAN"
-0.529768228750001,7.158666610875,-1.6306151564753,0.1457893641736,0.182431495044429,-7.30425093285661,"LTO1_HUMAN",2,-1.61976697337347,0.145411264383471,0.182418744975187,-0.529768228750001,"Non-significant",0.73893053650648,"LTO1","LTO1_HUMAN"
0.0646529175000001,12.07403945875,1.53051138740112,0.16855308488761,0.207892003587601,-7.43795143856997,"VPS4A_HUMAN",25,1.61895095931315,0.145587412826537,0.182572170792739,0.0646529175000001,"Non-significant",0.738565420625561,"VPS4A","VPS4A_HUMAN"
0.0632722375000014,11.68738973125,1.68456314079706,0.134738908975642,0.169966217263646,-7.23057159127642,"NDRG3_HUMAN",14,1.61894959190723,0.145587708165564,0.182572170792739,0.0632722375000014,"Non-significant",0.738565420625561,"NDRG3","NDRG3_HUMAN"
-0.150793194999998,7.962081015,-1.72707474066087,0.126590344413833,0.160648902900361,-7.17177997392291,"HAUS8_HUMAN",7,-1.6188994216859,0.145598544556744,0.182572170792739,-0.150793194999998,"Non-significant",0.738565420625561,"HAUS8","HAUS8_HUMAN"
-0.182042121249996,9.572035312625,-2.64967306902768,0.0321189419849691,0.0465332695069275,-5.8030195943792,"NFYA_HUMAN",2,-1.61808666862279,0.145774196511111,0.182765239088525,-0.182042121249996,"Non-significant",0.738106401094421,"NFYA","NFYA_HUMAN"
-0.191365242749999,10.030088425875,-2.00806079672395,0.0834634480639568,0.10999271477972,-6.76976454765409,"FITM2_HUMAN",3,-1.61769172684012,0.145859621561139,0.182845144280018,-0.191365242749999,"Non-significant",0.73791656849736,"FITM2","FITM2_HUMAN"
0.109678984999999,13.801593185,1.56657681843965,0.159999315991733,0.198445296423531,-7.39025781524963,"GBP3_HUMAN",19,1.61725662823067,0.145953785741888,0.182935979184888,0.109678984999999,"Non-significant",0.73770087065934,"GBP3","GBP3_HUMAN"
0.10314226,14.653010845,1.70892587263276,0.130010535593149,0.164469278780527,-7.19695495853608,"GHITM_HUMAN",10,1.6158683920788,0.146254602090545,0.183285762863694,0.10314226,"Non-significant",0.736871268534092,"GHITM","GHITM_HUMAN"
-0.161461234249997,7.997889816875,-1.83986597207482,0.107177531621646,0.137986774711906,-7.01297635643318,"CUED2_HUMAN",5,-1.61440281871686,0.146572795033439,0.183657215599354,-0.161461234249997,"Non-significant",0.735992004245322,"CUEDC2","CUED2_HUMAN"
-0.15232944525,7.611435532625,-1.62274964232709,0.147469399643702,0.184287556648891,-7.31490213305801,"RNF34_HUMAN",10,-1.61384723150703,0.146693585685899,0.183781247584192,-0.15232944525,"Non-significant",0.735698804626677,"RNF34","RNF34_HUMAN"
-0.40423238275,7.106315195625,-1.67369417172836,0.136900126395259,0.172358263216569,-7.24550152785175,"NUPR1_HUMAN",2,-1.61301603383664,0.146874467840321,0.183980515593114,-0.40423238275,"Non-significant",0.735228168395133,"NUPR1","NUPR1_HUMAN"
1.04230738,11.835574865,1.55795473679729,0.162007240900489,0.200699446435953,-7.40171015769882,"CO1A1_HUMAN",34,1.61114921268791,0.147281465770221,0.18446292347358,1.04230738,"Non-significant",0.734090912697144,"COL1A1","CO1A1_HUMAN"
0.083148480000002,11.50631261,1.68367203825441,0.134914885611041,0.170162736916874,-7.23179722207819,"SNAPN_HUMAN",12,1.61085417936495,0.147345882646007,0.184516185533084,0.083148480000002,"Non-significant",0.733965532055621,"SNAPIN","SNAPN_HUMAN"
0.140918732249999,7.593427062125,1.57195746586647,0.158757881765386,0.196992519564322,-7.38309518959579,"RHG32_HUMAN",15,1.60934426151355,0.147675959798221,0.184902059586929,0.140918732249999,"Non-significant",0.733058251294821,"ARHGAP32","RHG32_HUMAN"
-0.67041039475,6.419613480625,-1.59408273074641,0.153745805812541,0.191238914660971,-7.35351726235097,"PCD12_HUMAN",2,-1.60866460390591,0.147824758542433,0.185060877729715,-0.67041039475,"Non-significant",0.732685382337864,"PCDH12","PCD12_HUMAN"
0.120653867499998,9.624570489,1.6114137216902,0.149922362379537,0.186964875350957,-7.33021064860734,"MEAK7_HUMAN",12,1.60844328062364,0.147873242977309,0.185094084504861,0.120653867499998,"Non-significant",0.732607460814622,"MEAK7","MEAK7_HUMAN"
0.888073444500002,6.76395821575,1.57607960705211,0.157812817008778,0.195877519447356,-7.37759974627734,"ASPN_HUMAN",2,1.60748059863358,0.148084303894694,0.18533074944742,0.888073444500002,"Non-significant",0.732052518039852,"ASPN","ASPN_HUMAN"
-0.0754780775000015,12.59754157125,-1.54021108355491,0.166212339792539,0.205245211267406,-7.42517919234161,"NIF3L_HUMAN",22,-1.60673475201398,0.148248015331688,0.185508094006947,-0.0754780775000015,"Non-significant",0.731637136691167,"NIF3L1","NIF3L_HUMAN"
-0.5688507555,7.41007947925,-1.56031806230342,0.161454575439864,0.200103016671462,-7.39857415957477,"MBD1_HUMAN",8,-1.60576819953695,0.148460418251184,0.185746306284582,-0.5688507555,"Non-significant",0.731079813778281,"MBD1","MBD1_HUMAN"
-0.307564735499998,9.3320946695,-1.64060600323789,0.143681052248682,0.18006059907882,-7.29068756662054,"DR9C7_HUMAN",4,-1.60491374732611,0.148648419299506,0.185931382203622,-0.307564735499998,"Non-significant",0.730647302172098,"SDR9C7","DR9C7_HUMAN"
-0.0694854230000015,10.027412771,-1.74014830713859,0.124179531288297,0.157898517005439,-7.15357694592116,"NADK_HUMAN",12,-1.60489539385984,0.148652459920537,0.185931382203622,-0.0694854230000015,"Non-significant",0.730647302172098,"NADK","NADK_HUMAN"
