"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D5BM_vs_D8C","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names"
0.103587746750003,8.152274429875,0.840360082877089,0.427807401837548,0.540362034336076,-7.73829595845058,"BMPR2_HUMAN",13,0.857075820670742,0.41760752672474,0.532451759295273,0.103587746750003,"Non-significant",0.2737197336562,"BMPR2","BMPR2_HUMAN"
0.0833785532500002,8.422785639625,0.848972290697232,0.423302360200191,0.536382380355894,-7.73076457252031,"CATIN_HUMAN",12,0.857070168787125,0.417610461585129,0.532451759295273,0.0833785532500002,"Non-significant",0.2737197336562,"CACTIN","CATIN_HUMAN"
0.0268931400000021,13.6806654925,0.754172226375051,0.474754297211382,0.584617088560225,-7.81013190575895,"KTN1_HUMAN",92,0.856112991404592,0.41810770783943,0.532941163223691,0.0268931400000021,"Non-significant",0.273320734496375,"KTN1","KTN1_HUMAN"
0.51199233525,6.886276304625,0.835044564543225,0.430604890728624,0.5430813733362,-7.74291292810803,"FP100_HUMAN",5,0.855975672381032,0.418179078519067,0.532941163223691,0.51199233525,"Non-significant",0.273320734496375,"FAAP100","FP100_HUMAN"
-0.033333540000001,15.280182005,-0.868481038645799,0.413223022728444,0.527336390397889,-7.71347283383105,"ETHE1_HUMAN",15,-0.855966222755408,0.418183990219658,0.532941163223691,-0.033333540000001,"Non-significant",0.273320734496375,"ETHE1","ETHE1_HUMAN"
0.107622146749998,8.463357448375,0.841057618529754,0.42744125749079,0.54032728845079,-7.73768830529363,"RAB3I_HUMAN",12,0.855679088650129,0.418333255552332,0.533050795321331,0.107622146749998,"Non-significant",0.273231404338055,"RAB3IP","RAB3I_HUMAN"
-0.0352056024999978,10.96388399625,-0.78632589374634,0.456845670782633,0.567817467006206,-7.78409462458772,"COBL_HUMAN",62,-0.855490493219977,0.418431316610648,0.53309515836021,-0.0352056024999978,"Non-significant",0.273195261776279,"COBL","COBL_HUMAN"
-0.0474542377499985,8.022384941625,-0.804825209650232,0.446754264655934,0.558873804806303,-7.76870006735651,"HECD4_HUMAN",67,-0.855061179754192,0.418654601017967,0.533299022514802,-0.0474542377499985,"Non-significant",0.273029212335906,"HECTD4","HECD4_HUMAN"
0.0549321200000019,14.48171091,0.84373802700835,0.426036353107317,0.538916616266358,-7.73534944019415,"ROAA_HUMAN",15,0.854912619593826,0.418731886338319,0.533316873669642,0.0549321200000019,"Non-significant",0.273014675410156,"HNRNPAB","ROAA_HUMAN"
-0.246167182499999,8.04021382325,-0.833159665391244,0.431599993359937,0.543952802636201,-7.74454433195977,"FBXW2_HUMAN",9,-0.852856656236598,0.419802498801138,0.534599677050128,-0.246167182499999,"Non-significant",0.271971307935243,"FBXW2","FBXW2_HUMAN"
0.0492506049999992,11.45299983,0.874575936868128,0.410109823787474,0.524475148642789,-7.70800529665269,"DCAKD_HUMAN",12,0.851033804636106,0.420753344701495,0.535613078962386,0.0492506049999992,"Non-significant",0.271148826634184,"DCAKD","DCAKD_HUMAN"
-0.15257191675,7.763713121375,-0.828072082945088,0.434294011958042,0.546857518194553,-7.74893252859766,"TRAK2_HUMAN",16,-0.850966061187732,0.42078871080693,0.535613078962386,-0.15257191675,"Non-significant",0.271148826634184,"TRAK2","TRAK2_HUMAN"
0.396906733750002,7.527981102375,0.834049723566184,0.431129898762762,0.543604176016652,-7.7437743535974,"S2611_HUMAN",4,0.85096565999038,0.420788920262062,0.535613078962386,0.396906733750002,"Non-significant",0.271148826634184,"SLC26A11","S2611_HUMAN"
-0.0180563899999999,10.6397969725,-0.686291235253476,0.514079795194184,0.620443670345329,-7.86202364283852,"ZN638_HUMAN",66,-0.850310343188645,0.421131143433496,0.535967749962394,-0.0180563899999999,"Non-significant",0.27086134171534,"ZNF638","ZN638_HUMAN"
0.0479962825000015,11.45650303375,0.96523525623996,0.36581223718587,0.480734541197333,-7.62310997311999,"UQCC1_HUMAN",9,0.849239730667565,0.421690668667499,0.536598829438157,0.0479962825000015,"Non-significant",0.27035027905339,"UQCC1","UQCC1_HUMAN"
0.431028366249999,5.859970688875,0.840757979681206,0.427598514023327,0.540362034336076,-7.73794938420286,"S36A4_HUMAN",1,0.848871526112461,0.421883221887932,0.536762819214095,0.431028366249999,"Non-significant",0.270217574749259,"SLC36A4","S36A4_HUMAN"
0.0298795700000003,10.912822485,0.784738302409097,0.457718943370165,0.56820515076099,-7.78540176309095,"F91A1_HUMAN",30,0.847805002422169,0.422441313419974,0.537391764385294,0.0298795700000003,"Non-significant",0.26970899348422,"FAM91A1","F91A1_HUMAN"
0.0453135924999977,12.04280626875,0.798611174089363,0.450126683337718,0.561719360727572,-7.77390462304631,"IPO4_HUMAN",48,0.847645825752747,0.422524652302155,0.53741667334463,0.0453135924999977,"Non-significant",0.269688863713721,"IPO4","IPO4_HUMAN"
-0.0470860000000002,15.2034546125,-0.812598472320961,0.442560389606051,0.555121631141701,-7.762142247062,"EIF3J_HUMAN",24,-0.847001728512344,0.422861995948164,0.537764599252727,-0.0470860000000002,"Non-significant",0.269407790538205,"EIF3J","EIF3J_HUMAN"
-0.164592265749999,9.522763013875,-0.854001202164058,0.420687448923455,0.534299947577169,-7.7263377615049,"CEBPA_HUMAN",5,-0.846733695313121,0.423002433472551,0.537847777939578,-0.164592265749999,"Non-significant",0.269340621276212,"CEBPA","CEBPA_HUMAN"
-0.0361936124999982,13.59595501375,-1.1301131269946,0.294771715032769,0.405521590666102,-7.4526947767075,"PFD2_HUMAN",9,-0.846633346104388,0.423055020493463,0.537847777939578,-0.0361936124999982,"Non-significant",0.269340621276212,"PFDN2","PFD2_HUMAN"
-0.0372011650000026,15.85758388,-0.850642327411029,0.422432696879527,0.535748160746379,-7.72929685311165,"PXL2A_HUMAN",15,-0.846447308062119,0.423152524131225,0.537890608641546,-0.0372011650000026,"Non-significant",0.26930603826279,"PRXL2A","PXL2A_HUMAN"
0.0317189725000002,14.71467506875,1.11182611149193,0.30205848321595,0.413521350499795,-7.4725500638166,"UB2L3_HUMAN",10,0.846243834023862,0.423259184258374,0.53792323200936,0.0317189725000002,"Non-significant",0.269279698857046,"UBE2L3","UB2L3_HUMAN"
0.0460491174999973,13.42957663375,1.1731982372354,0.278171532179345,0.389163127757627,-7.40503034195614,"DERL1_HUMAN",7,0.846154869743889,0.423305824880542,0.53792323200936,0.0460491174999973,"Non-significant",0.269279698857046,"DERL1","DERL1_HUMAN"
-0.320199012750001,7.610045552125,-0.823689185029553,0.43662436535154,0.549381515979718,-7.7526951168406,"TBE_HUMAN",10,-0.845659305128829,0.423565697194734,0.53817233368321,-0.320199012750001,"Non-significant",0.269078632171582,"TUBE1","TBE_HUMAN"
-0.0245108599999995,16.1584656225,-0.747015919825024,0.478803492334008,0.588485657171676,-7.81580102492336,"TCPG_HUMAN",44,-0.845054007351166,0.423883266031556,0.538494657027881,-0.0245108599999995,"Non-significant",0.26881860143716,"CCT3","TCPG_HUMAN"
-0.0482838149999978,14.46752846,-0.888403144867678,0.403110234776241,0.51756529610494,-7.69548720036138,"HEBP2_HUMAN",11,-0.844931644578334,0.42394748395286,0.538495078697809,-0.0482838149999978,"Non-significant",0.268818261361639,"HEBP2","HEBP2_HUMAN"
-0.314228535000002,6.762561202,-0.826552936975329,0.435100736445612,0.547709693473725,-7.75023853848974,"RAB28_HUMAN",6,-0.844289517192178,0.424284595165901,0.538842075132345,-0.314228535000002,"Non-significant",0.268538500023353,"RAB28","RAB28_HUMAN"
-0.0660965445000006,9.436140895,-0.99908322950608,0.350235384070362,0.46512274339516,-7.58975523684388,"MAPK3_HUMAN",6,-0.843120780609557,0.424898656938471,0.53954064165929,-0.0660965445000006,"Non-significant",0.267975835904933,"MAPKAPK3","MAPK3_HUMAN"
0.0507018564999999,9.75456082825,0.800088810935453,0.449323163246265,0.561005027848137,-7.77267008601252,"SIN3A_HUMAN",42,0.842482260183552,0.425234404333278,0.539885644543637,0.0507018564999999,"Non-significant",0.267698220182712,"SIN3A","SIN3A_HUMAN"
-0.0642466544999998,9.25666809075,-0.837090398927032,0.429526664099852,0.542042695155452,-7.7411388008957,"SMYD3_HUMAN",13,-0.84215122372581,0.425408543822221,0.540025393957455,-0.0642466544999998,"Non-significant",0.267585817591303,"SMYD3","SMYD3_HUMAN"
0.0401468300000012,15.2678120125,0.816980669509976,0.440208221789755,0.553065300561312,-7.7584221613243,"TECR_HUMAN",19,0.841915667017481,0.425532487437031,0.540050713404319,0.0401468300000012,"Non-significant",0.267565455885336,"TECR","TECR_HUMAN"
0.0184190300000058,15.897339225,0.703513259154334,0.503909686906723,0.611065510921483,-7.84926013233898,"TCPA_HUMAN",41,0.841814711856521,0.425585615121268,0.540050713404319,0.0184190300000058,"Non-significant",0.267565455885336,"TCP1","TCPA_HUMAN"
-0.049246311000001,8.66524577125,-1.09332962407805,0.309576655132025,0.421233992368735,-7.49239961898483,"ENTR1_HUMAN",7,-0.841748045166569,0.42562070104934,0.540050713404319,-0.049246311000001,"Non-significant",0.267565455885336,"ENTR1","ENTR1_HUMAN"
0.0657887460000008,8.794131279,0.81184182898203,0.442967408516526,0.555447717647929,-7.76278288487312,"HPS5_HUMAN",25,0.841515231088475,0.42574324446245,0.540124895781757,0.0657887460000008,"Non-significant",0.267505804478746,"HPS5","HPS5_HUMAN"
-0.0712349424999985,13.61910069125,-0.871202659393906,0.411830746999407,0.526015124122445,-7.71103517548403,"HMGB3_HUMAN",9,-0.841062232453888,0.425981754874339,0.540284176774086,-0.0712349424999985,"Non-significant",0.267377751395337,"HMGB3","HMGB3_HUMAN"
-0.032090902500002,13.92388904125,-0.785308128095794,0.457405372852497,0.568083881429879,-7.78493285462654,"SYWC_HUMAN",29,-0.841033300436104,0.425996991201871,0.540284176774086,-0.032090902500002,"Non-significant",0.267377751395337,"WARS1","SYWC_HUMAN"
-0.0914266112499984,8.633077263875,-0.821574297845017,0.43775197329213,0.550553772437984,-7.75450477774457,"WDR41_HUMAN",15,-0.840879356917161,0.426078068181238,0.540305707341606,-0.0914266112499984,"Non-significant",0.267360444909676,"WDR41","WDR41_HUMAN"
0.0642983912500004,8.348354697375,0.818618194761349,0.43933151974601,0.552293121542002,-7.75702779050646,"CMTR2_HUMAN",17,0.83898444713576,0.427076944728244,0.541490909614075,0.0642983912500004,"Non-significant",0.266408829782121,"CMTR2","CMTR2_HUMAN"
0.0192461025000021,14.99693965875,0.853160504377542,0.421123784639413,0.534497731397607,-7.72707928960627,"RAB18_HUMAN",17,0.838269827517295,0.427454074421397,0.541887561031426,0.0192461025000021,"Non-significant",0.266090818054623,"RAB18","RAB18_HUMAN"
-0.0238280275000022,11.48518347625,-0.74258017402578,0.481324858479974,0.591153610975914,-7.8192917371578,"SC16B_HUMAN",39,-0.837657618005267,0.427777344896174,0.542149295274978,-0.0238280275000022,"Non-significant",0.265881102417655,"SEC16B","SC16B_HUMAN"
-0.0131411524999994,10.70482301625,-0.644685550596606,0.539180284235854,0.642458385047217,-7.89170698851993,"COG7_HUMAN",34,-0.837635218800505,0.427789175806606,0.542149295274978,-0.0131411524999994,"Non-significant",0.265881102417655,"COG7","COG7_HUMAN"
0.450861335000001,7.14443081625,0.81642894147618,0.440503882781063,0.553106990609501,-7.75889144213177,"ENTP4_HUMAN",6,0.837152786511707,0.428044044825103,0.542311424811218,0.450861335000001,"Non-significant",0.265751246237228,"ENTPD4","ENTP4_HUMAN"
0.0326526150000035,12.852137925,0.786285772499238,0.456867725855509,0.567817467006206,-7.78412768567173,"CPNE8_HUMAN",27,0.837149496097397,0.428045783517503,0.542311424811218,0.0326526150000035,"Non-significant",0.265751246237228,"CPNE8","CPNE8_HUMAN"
-0.053278208250001,9.704404950125,-0.850963610047268,0.422265537086868,0.535712642156415,-7.72901422218467,"TANK_HUMAN",12,-0.836540998883495,0.428367405680598,0.54263734031887,-0.053278208250001,"Non-significant",0.265490324587567,"TANK","TANK_HUMAN"
-0.0179033249999989,12.1711699975,-0.687627525480244,0.513286033170346,0.619947513418878,-7.86104320256596,"CUL5_HUMAN",47,-0.835706337500204,0.428808843273144,0.543114912088555,-0.0179033249999989,"Non-significant",0.26510827279407,"CUL5","CUL5_HUMAN"
-0.0438139450000001,11.068252205,-0.823289946742729,0.436837073384993,0.549567118143598,-7.75303703072166,"LZTL1_HUMAN",16,-0.834458761156083,0.429469259419483,0.54374510674669,-0.0438139450000001,"Non-significant",0.264604638308521,"LZTFL1","LZTL1_HUMAN"
0.049575802500005,10.18398880875,0.871818984955447,0.411515930487254,0.525794721551775,-7.7104822981453,"PHC2_HUMAN",11,0.834434250746215,0.429482241375728,0.54374510674669,0.049575802500005,"Non-significant",0.264604638308521,"PHC2","PHC2_HUMAN"
0.105523944249999,7.851608693625,0.814109229501934,0.441748493370524,0.554421984904726,-7.76086162915838,"CHPF2_HUMAN",15,0.834400852403031,0.429499931275295,0.54374510674669,0.105523944249999,"Non-significant",0.264604638308521,"CHPF2","CHPF2_HUMAN"
-0.0755946635000004,9.840692401,-0.814373540227193,0.441606557076436,0.554326384154472,-7.7606373787359,"GTPB3_HUMAN",16,-0.833773526135003,0.429832298351724,0.544084163208692,-0.0755946635000004,"Non-significant",0.264333915026226,"GTPBP3","GTPB3_HUMAN"
-0.423990487999999,7.225131631,-0.813384210382961,0.442137996121258,0.554828222317416,-7.76147645011625,"ABHEA_HUMAN",5,-0.83256760851743,0.430471718357808,0.544811728834529,-0.423990487999999,"Non-significant",0.263753551401283,"ABHD14A","ABHEA_HUMAN"
0.0515146275000014,10.93271636875,0.864364134267535,0.415335527034361,0.529297935060244,-7.71714845485134,"STK26_HUMAN",11,0.832340968888168,0.430591965032182,0.544882100774097,0.0515146275000014,"Non-significant",0.263697458314863,"STK26","STK26_HUMAN"
-0.0711927399999972,18.4654698375,-0.815081031808546,0.441226787039607,0.553932169788032,-7.76003682072316,"CH10_HUMAN",15,-0.831495128990799,0.431040944393994,0.545368375907682,-0.0711927399999972,"Non-significant",0.263310048952109,"HSPE1","CH10_HUMAN"
0.138652324750002,8.273177862375,0.830624446563704,0.43294098421312,0.545398229850903,-7.74673380628019,"ALKB6_HUMAN",7,0.831217316052861,0.431188481460874,0.545473166776783,0.138652324750002,"Non-significant",0.263226608608918,"ALKBH6","ALKB6_HUMAN"
0.106463909,8.747969389,0.915539168868783,0.389628396159501,0.504327050250067,-7.6704648779631,"MED11_HUMAN",4,0.830701929337336,0.431462279539275,0.545737628186757,0.106463909,"Non-significant",0.263016100916349,"MED11","MED11_HUMAN"
0.034873962499999,15.49079585125,0.780515254852002,0.460047438037406,0.570259010997082,-7.78886796274121,"PA2G4_HUMAN",29,0.830263763892567,0.431695149645216,0.545950250016433,0.034873962499999,"Non-significant",0.262846930789298,"PA2G4","PA2G4_HUMAN"
0.0246458074999953,13.21664619375,0.736462862825291,0.484816497137419,0.59440265518128,-7.82407650118819,"SRRT_HUMAN",44,0.829774691540872,0.431955178870504,0.546197150119934,0.0246458074999953,"Non-significant",0.262650570198511,"SRRT","SRRT_HUMAN"
-0.479111790749998,8.174033582375,-0.805675295418434,0.446294281132463,0.558464147218755,-7.76798546094364,"PLXA1_HUMAN",27,-0.829139746709513,0.432292928727858,0.5464633902349,-0.479111790749998,"Non-significant",0.262438927861649,"PLXNA1","PLXA1_HUMAN"
0.0788354850000008,15.6340749275,0.882699807736844,0.405986742539523,0.52038659563042,-7.7006697005968,"RL27A_HUMAN",7,0.829135111211724,0.432295395193535,0.5464633902349,0.0788354850000008,"Non-significant",0.262438927861649,"RPL27A","RL27A_HUMAN"
0.0214588599999974,15.237979055,0.74114493655055,0.482142561537363,0.591812967991616,-7.82041738281505,"KAP2_HUMAN",29,0.828714199307906,0.432519395908333,0.546664565618734,0.0214588599999974,"Non-significant",0.262279075834057,"PRKAR2A","KAP2_HUMAN"
-0.626970529499999,7.33311843875,-0.808324352029987,0.444862980591806,0.556916343297215,-7.76575455502432,"B2CL2_HUMAN",3,-0.828058144849497,0.432868696405383,0.547024024288002,-0.626970529499999,"Non-significant",0.261993599833672,"BCL2L2","B2CL2_HUMAN"
0.0405817029999991,9.68255162225,0.792991228931717,0.453191803371203,0.564580802633147,-7.77858251993307,"NFAC2_HUMAN",23,0.827785164554394,0.433014096274715,0.547125740893356,0.0405817029999991,"Non-significant",0.261912852276151,"NFATC2","NFAC2_HUMAN"
0.0372240549999994,12.033393265,0.773702360762927,0.46382093260117,0.574004792379278,-7.79442657648577,"LONP2_HUMAN",39,0.827622848997271,0.433100567992032,0.54715298075612,0.0372240549999994,"Non-significant",0.261891230504924,"LONP2","LONP2_HUMAN"
0.041599752499998,10.40475344625,0.848335956538596,0.42363406419318,0.536498291589092,-7.73132319747507,"C1GLT_HUMAN",13,0.827459357732017,0.433187678244285,0.547181019020092,0.041599752499998,"Non-significant",0.261868976123117,"C1GALT1","C1GLT_HUMAN"
-0.140376806249999,7.397517919625,-0.860311974240454,0.417422398214503,0.531327906153736,-7.72075242872114,"GATA4_HUMAN",4,-0.827174366634141,0.433339554422023,0.547249152306983,-0.140376806249999,"Non-significant",0.2618149024849,"GATA4","GATA4_HUMAN"
0.0308225149999988,10.500621675,0.776525770231038,0.462254568132769,0.572486593416266,-7.79212796282593,"GBP4_HUMAN",26,0.827114493326416,0.433371466561764,0.547249152306983,0.0308225149999988,"Non-significant",0.2618149024849,"GBP4","GBP4_HUMAN"
0.39598846425,7.848022937875,0.802760529938438,0.447872837757083,0.559659344281711,-7.77043307450264,"SMC4_HUMAN",28,0.826213423270459,0.433851930020169,0.547773804394848,0.39598846425,"Non-significant",0.261398740389449,"SMC4","SMC4_HUMAN"
0.0673663617500004,7.720334052875,0.804567914681199,0.44689355246292,0.558965091810351,-7.76891623279371,"M3K11_HUMAN",17,0.824976463135249,0.43451209997513,0.548525159606166,0.0673663617500004,"Non-significant",0.260803447528595,"MAP3K11","M3K11_HUMAN"
0.0603241925000013,15.88340520875,1.13821958197997,0.29158776750342,0.402323341346592,-7.4438207887241,"DYL1_HUMAN",5,0.82437227161531,0.434834813586995,0.548850350962082,0.0603241925000013,"Non-significant",0.260546053748234,"DYNLL1","DYL1_HUMAN"
0.0214500449999999,13.5646774775,0.724384802959599,0.491759417614574,0.601078905318046,-7.83342351799459,"THNS1_HUMAN",35,0.823805816296161,0.435137523042822,0.54915019939032,0.0214500449999999,"Non-significant",0.26030885437527,"THNSL1","THNS1_HUMAN"
0.0199394200000018,11.97091675,0.735722104738089,0.485240441529261,0.594749408412119,-7.82465359073554,"CTBL1_HUMAN",27,0.823509473369664,0.435295944950824,0.549267892214146,0.0199394200000018,"Non-significant",0.260215787182489,"CTNNBL1","CTBL1_HUMAN"
0.0236086825000008,11.13056826625,0.718276681227752,0.495295284030375,0.603912042397227,-7.83809967594807,"NU153_HUMAN",60,0.823263604337642,0.435427414518964,0.54927349877016,0.0236086825000008,"Non-significant",0.260211354220092,"NUP153","NU153_HUMAN"
0.130538942499999,16.19329976875,0.825193452570467,0.435823568619078,0.548455786785639,-7.75140560753063,"MT2_HUMAN",7,0.823257427686621,0.435430717615637,0.54927349877016,0.130538942499999,"Non-significant",0.260211354220092,"MT2A","MT2_HUMAN"
0.0680289250000001,10.3400998125,0.854750340252239,0.420298907052696,0.534102138933692,-7.72567649090904,"STX10_HUMAN",9,0.822453594211798,0.435860733716514,0.549733671180084,0.0680289250000001,"Non-significant",0.259847661688327,"STX10","STX10_HUMAN"
-0.489961743000001,7.93421477075,-0.800607023299576,0.449041601154438,0.560736541649001,-7.77223667765129,"KCD14_HUMAN",7,-0.822042625761011,0.436080698205284,0.549928815854629,-0.489961743000001,"Non-significant",0.259693523019023,"KCTD14","KCD14_HUMAN"
-0.0168862350000012,11.782654285,-0.675114623334857,0.520749186862136,0.626161896727667,-7.87015835052954,"HBS1L_HUMAN",41,-0.821803155666647,0.436208906474227,0.550008208327787,-0.0168862350000012,"Non-significant",0.259630829042369,"HBS1L","HBS1L_HUMAN"
0.357039451749999,6.452679514875,0.798162406412195,0.450370914035099,0.561836541279937,-7.77427918180607,"UBP36_HUMAN",17,0.821174897247966,0.43654539013009,0.550350148580096,0.357039451749999,"Non-significant",0.259360911940243,"USP36","UBP36_HUMAN"
0.0545558900000014,10.7018687725,0.795429640412036,0.451860130344716,0.56328667797668,-7.77655624834367,"NOB1_HUMAN",20,0.820976286134821,0.436651800136041,0.550401977470718,0.0545558900000014,"Non-significant",0.259320014447185,"NOB1","NOB1_HUMAN"
-0.0275223249999996,11.9165927175,-0.803508476855767,0.447467401478652,0.55946478145944,-7.76980570789138,"DJB12_HUMAN",18,-0.820393477966976,0.436964155760923,0.550713347623927,-0.0275223249999996,"Non-significant",0.259074397408006,"DNAJB12","DJB12_HUMAN"
0.0407040122499964,9.985085129125,0.810741882097776,0.443559565138278,0.555867317060742,-7.76371330695887,"RMP_HUMAN",16,0.820236678795543,0.437048218675977,0.550736946512155,0.0407040122499964,"Non-significant",0.259055787640515,"URI1","RMP_HUMAN"
-0.0279541049999992,15.568969965,-0.866962003565842,0.414001579336623,0.528010184933938,-7.71483069400113,"PSB6_HUMAN",14,-0.819617757366496,0.437380143561668,0.551002635032616,-0.0279541049999992,"Non-significant",0.258846324238254,"PSMB6","PSB6_HUMAN"
-0.0255582349999983,15.8026171925,-0.832338506988612,0.432034019045201,0.544418410305277,-7.74525410551012,"PSA2_HUMAN",16,-0.819599754937792,0.437389800807123,0.551002635032616,-0.0255582349999983,"Non-significant",0.258846324238254,"PSMA2","PSA2_HUMAN"
0.0292291650000003,10.4303948875,0.766811414829738,0.467658995063539,0.57756742408653,-7.80000690914016,"RAD21_HUMAN",26,0.819244107827193,0.437580614961663,0.55116064009442,0.0292291650000003,"Non-significant",0.258721804163102,"RAD21","RAD21_HUMAN"
-0.0371472849999996,10.537607075,-0.850122978878271,0.422703008165563,0.535840881328706,-7.7297535373975,"SNX18_HUMAN",13,-0.818507669453725,0.43797591758309,0.551576125699666,-0.0371472849999996,"Non-significant",0.258394539996704,"SNX18","SNX18_HUMAN"
0.182017087750002,7.821252226875,0.81180561417797,0.442986895983616,0.555447717647929,-7.76281353492312,"FRS2_HUMAN",6,0.818160280981298,0.438162473501706,0.551728635964427,0.182017087750002,"Non-significant",0.258274474591128,"FRS2","FRS2_HUMAN"
-0.056587222500001,10.40462899125,-0.959820816063421,0.368352285247685,0.483168598249726,-7.62836367383005,"TI17B_HUMAN",7,-0.817661140524136,0.438430620415734,0.551983823672027,-0.056587222500001,"Non-significant",0.25807364943188,"TIMM17B","TI17B_HUMAN"
0.0790848750000031,10.8324725625,0.847813226418253,0.423906688194884,0.536744701035703,-7.73178183551248,"SMN_HUMAN",8,0.817356960542551,0.438594087010914,0.552107162397699,0.0790848750000031,"Non-significant",0.257976618790633,"SMN1","SMN_HUMAN"
-0.0239584425000032,11.86120069125,-0.717677288081683,0.49564315165242,0.604248788729859,-7.83855670358485,"GAPD1_HUMAN",54,-0.816516822982035,0.439045797331351,0.552593254547701,-0.0239584425000032,"Non-significant",0.257594420777798,"GAPVD1","GAPD1_HUMAN"
0.0991456504999988,8.40672433375,0.810831673143689,0.443511205439966,0.555867317060742,-7.76363739392769,"ZC12A_HUMAN",10,0.816131251474506,0.439253212569224,0.552747859958845,0.0991456504999988,"Non-significant",0.25747293017822,"ZC3H12A","ZC12A_HUMAN"
-0.0114512449999999,13.9306843275,-0.604416442470202,0.564175049885816,0.663795574467831,-7.91885783636836,"VPS4B_HUMAN",33,-0.816044687937353,0.43929978809637,0.552747859958845,-0.0114512449999999,"Non-significant",0.25747293017822,"VPS4B","VPS4B_HUMAN"
-0.202880620999998,6.968689561,-0.810128541567041,0.443889996605904,0.556033404873111,-7.76423166307709,"DCNL2_HUMAN",5,-0.815204908715878,0.439751809144863,0.553199418416396,-0.202880620999998,"Non-significant",0.257118285140245,"DCUN1D2","DCNL2_HUMAN"
0.0936489105000007,8.77231192575,0.803028565130774,0.447727515834864,0.559659344281711,-7.77020830670543,"FBXW9_HUMAN",12,0.815131614273676,0.439791276025742,0.553199418416396,0.0936489105000007,"Non-significant",0.257118285140245,"FBXW9","FBXW9_HUMAN"
-0.0716867447500018,9.081677436875,-0.787481134213772,0.456210935997255,0.567335789247693,-7.78314206400445,"PAXB1_HUMAN",25,-0.815012244315734,0.439855558456126,0.553199418416396,-0.0716867447500018,"Non-significant",0.257118285140245,"PAXBP1","PAXB1_HUMAN"
0.176473021749999,8.310420811125,0.809470361855372,0.444244775452754,0.556312466541564,-7.76478755118814,"F110C_HUMAN",6,0.814851570105954,0.439942094093045,0.553225706565759,0.176473021749999,"Non-significant",0.257097647868093,"FAM110C","F110C_HUMAN"
0.0203425875000001,11.70738351625,0.687602403330902,0.513300948647567,0.619947513418878,-7.86106165018094,"ERBIN_HUMAN",64,0.813514674160055,0.440662574372785,0.554049051221391,0.0203425875000001,"Non-significant",0.25645178449221,"ERBIN","ERBIN_HUMAN"
-0.458353399999999,7.412934363,-0.796793009821052,0.451116740163696,0.562494527047307,-7.77542104353996,"CY24A_HUMAN",3,-0.813318006896276,0.440768631205349,0.554099745328842,-0.458353399999999,"Non-significant",0.256412049447214,"CYBA","CY24A_HUMAN"
0.101942777999998,8.82911360275,0.845844691852312,0.424934478252021,0.537884474723875,-7.73350693212167,"JUN_HUMAN",6,0.812781204976592,0.441058202475039,0.554381089869088,0.101942777999998,"Non-significant",0.256191592078739,"JUN","JUN_HUMAN"
-0.0522239199999994,10.6661206475,-0.794247486800909,0.452505394533442,0.563975746047965,-7.77753924584195,"SHOC2_HUMAN",17,-0.812635716945059,0.441136706885834,0.554397092938824,-0.0522239199999994,"Non-significant",0.256179055676079,"SHOC2","SHOC2_HUMAN"
0.0674085600000023,14.350399255,0.796811133670024,0.451106863651457,0.562494527047307,-7.77540594181477,"RL18A_HUMAN",15,0.812399900988566,0.441263972192702,0.554474362196226,0.0674085600000023,"Non-significant",0.256118529973105,"RPL18A","RL18A_HUMAN"
0.103057742250002,7.322392404125,0.81838004160357,0.439458946693288,0.552326766478987,-7.75723072442787,"RAD17_HUMAN",8,0.811667567030577,0.441659360490221,0.554888470647201,0.103057742250002,"Non-significant",0.255794298769036,"RAD17","RAD17_HUMAN"
-0.0202310049999976,15.2714673275,-0.762141578663866,0.470272138847403,0.580029830018256,-7.80376448937398,"RAB14_HUMAN",21,-0.811478409028414,0.441761526988008,0.554934114900435,-0.0202310049999976,"Non-significant",0.255758575856961,"RAB14","RAB14_HUMAN"
-0.36726284,7.82838654525,-0.787635947526666,0.456125921430261,0.56731376593414,-7.78301432238919,"FBX30_HUMAN",13,-0.80993928587575,0.442593432832616,0.555896296430654,-0.36726284,"Non-significant",0.255006219368687,"FBXO30","FBX30_HUMAN"
0.0347557099999989,14.3779683125,0.769869734994381,0.465952951238454,0.576051250511723,-7.79753548204825,"IWS1_HUMAN",24,0.809351107808768,0.442911632310487,0.556061151260771,0.0347557099999989,"Non-significant",0.254877445477729,"IWS1","IWS1_HUMAN"
-0.0397975447499981,9.828920960625,-0.766556563852055,0.467801350801024,0.577573983580172,-7.80021247747396,"NOL11_HUMAN",30,-0.809232498509405,0.442975818087283,0.556061151260771,-0.0397975447499981,"Non-significant",0.254877445477729,"NOL11","NOL11_HUMAN"
0.98273825575,10.840416789625,0.787774689259329,0.456049741686897,0.567302726192275,-7.78289982403163,"ST2B1_HUMAN",3,0.809197493626871,0.442994762310767,0.556061151260771,0.98273825575,"Non-significant",0.254877445477729,"SULT2B1","ST2B1_HUMAN"
-0.297032356250002,7.735973835125,-0.786553453035373,0.456720592849736,0.567817467006206,-7.78390708221198,"RPAP2_HUMAN",17,-0.809191133989973,0.442998204130154,0.556061151260771,-0.297032356250002,"Non-significant",0.254877445477729,"RPAP2","RPAP2_HUMAN"
