"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D5BM_vs_D8CM","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names","D8CM_vs_D5BM"
-0.8137662425,10.91893756375,-33.5050479761405,4.48772968425606e-09,1.02285726742827e-06,11.8782177745262,"ENPP7_HUMAN",10,26.1349277701354,1.46534745526457e-08,1.3281090000457e-06,0.8137662425,"Up in D8CM",5.87676628025733,"ENPP7","ENPP7_HUMAN",-0.8137662425
-0.634960890499999,9.97104847475,-23.5415801725716,5.3762575394e-08,4.77015524206343e-06,9.31929527185466,"FA83G_HUMAN",30,26.0565725566319,1.49795102098334e-08,1.3432158676456e-06,0.634960890499999,"Up in D8CM",5.87185418644251,"FAM83G","FA83G_HUMAN",-0.634960890499999
-1.1610908475,13.80075526375,-26.3208868247411,2.45563945480139e-08,2.91529365697478e-06,10.1443417702227,"CAVN1_HUMAN",13,25.8236400847412,1.59983707108251e-08,1.40994875747173e-06,1.1610908475,"Up in D8CM",5.85079667085644,"CAVIN1","CAVN1_HUMAN",-1.1610908475
-0.57406306,11.4614189875,-22.2076446707153,8.09166689637355e-08,6.2573082816085e-06,8.88377749616045,"MILK2_HUMAN",50,25.810474918135,1.60582608514991e-08,1.40994875747173e-06,0.57406306,"Up in D8CM",5.85079667085644,"MICALL2","MILK2_HUMAN",-0.57406306
0.43581009,15.2452771675,20.5790468563353,1.37871992074238e-07,8.42118131299821e-06,8.3116190550489,"THRB_HUMAN",47,-25.6955903475077,1.65918127150455e-08,1.44177721005277e-06,-0.43581009,"Non-significant",5.84110184358326,"F2","THRB_HUMAN",0.43581009
-1.11807108,10.8114142425,-24.3583637902312,4.23204819841756e-08,3.98036855030741e-06,9.57268192870347,"SCMC1_HUMAN",22,25.2248772047432,1.89982197325449e-08,1.63404075638389e-06,1.11807108,"Up in D8CM",5.78673711545851,"SLC25A24","SCMC1_HUMAN",-1.11807108
-0.716085432750003,10.042034148625,-24.5584406840304,3.99588127520229e-08,3.87993650848784e-06,9.63330363345411,"AAPK2_HUMAN",18,25.1305274992779,1.95268357692658e-08,1.64658538140897e-06,0.716085432750003,"Up in D8CM",5.78341574462813,"PRKAA2","AAPK2_HUMAN",-0.716085432750003
0.2916612625,15.08867454625,16.7075016355484,5.8870986188921e-07,2.03386739687429e-05,6.73227680371651,"SYAC_HUMAN",64,-25.1291342976595,1.95347654693199e-08,1.64658538140897e-06,-0.2916612625,"Non-significant",5.78341574462813,"AARS1","SYAC_HUMAN",0.2916612625
0.510785817500004,16.05235874625,22.1364760146205,8.27563319465504e-08,6.27917144642357e-06,8.85973954415229,"SERA_HUMAN",28,-25.0548601208875,1.99628460340361e-08,1.66600821010783e-06,-0.510785817500004,"Up in D5BM",5.7783228627157,"PHGDH","SERA_HUMAN",0.510785817500004
-0.736902000000006,16.23023188,-25.3670688599345,3.18281101762749e-08,3.48414468410157e-06,9.87276946017818,"BAAT_HUMAN",15,24.8586288044715,2.11459337823969e-08,1.74744192011592e-06,0.736902000000006,"Up in D8CM",5.75759725002711,"BAAT","BAAT_HUMAN",-0.736902000000006
0.489038705,15.95891607,21.1501976138893,1.13852951077996e-07,7.63846634713987e-06,8.51768238974477,"CBS_HUMAN",36,-24.7599638028124,2.17706885944882e-08,1.76823223475348e-06,-0.489038705,"Non-significant",5.75246069653537,"CBS","CBS_HUMAN",0.489038705
-0.534045217500001,16.15792894375,-22.7337246886024,6.86752562417395e-08,5.53266343501057e-06,9.05889161501291,"SCRB2_HUMAN",23,24.7527660391834,2.18170782316244e-08,1.76823223475348e-06,0.534045217500001,"Up in D8CM",5.75246069653537,"SCARB2","SCRB2_HUMAN",-0.534045217500001
1.027395725,9.36350560175,22.8630466754931,6.59986175907559e-08,5.45394458502433e-06,9.10125749498124,"LAMA5_HUMAN",106,-24.4577482500251,2.38185014832474e-08,1.91205856192659e-06,-1.027395725,"Up in D5BM",5.7184988104218,"LAMA5","LAMA5_HUMAN",1.027395725
-0.373100514999999,13.84126842,-19.5267971154286,1.98915677114854e-07,1.05000780330407e-05,7.91544332139889,"RAGP1_HUMAN",33,24.2914508368013,2.50380007495902e-08,1.99099347470091e-06,0.373100514999999,"Non-significant",5.70093016333072,"RANGAP1","RAGP1_HUMAN",-0.373100514999999
-0.647461892500001,14.33562993875,-21.2044892532641,1.11829389745108e-07,7.63846634713987e-06,8.53695732169078,"EPIPL_HUMAN",173,24.172797749567,2.59514100833154e-08,2.04434051955388e-06,0.647461892500001,"Up in D8CM",5.68944676340714,"EPPK1","EPIPL_HUMAN",-0.647461892500001
-0.406242134999999,11.7313071475,-19.5212087280098,1.99313380624808e-07,1.05000780330407e-05,7.91327917399575,"NFKB2_HUMAN",40,24.1076749836464,2.64687578847979e-08,2.06578852047187e-06,0.406242134999999,"Non-significant",5.68491414026708,"NFKB2","NFKB2_HUMAN",-0.406242134999999
-0.47349739,13.0239307875,-21.4887077832139,1.01882043708769e-07,7.3398610805232e-06,8.63699913219572,"GNA13_HUMAN",24,23.8420649994645,2.87034326628684e-08,2.21964434784695e-06,0.47349739,"Non-significant",5.65371660669406,"GNA13","GNA13_HUMAN",-0.47349739
0.600703955000004,11.64766562,22.3785338301567,7.66864516992705e-08,6.08453311444217e-06,8.94115480747612,"PDCD4_HUMAN",21,-23.6431742774787,3.0517141681009e-08,2.3384453384475e-06,-0.600703955000004,"Up in D5BM",5.63107277734328,"PDCD4","PDCD4_HUMAN",0.600703955000004
-0.428797722499995,11.26287865625,-20.0802742357128,1.6365375446784e-07,9.64641605880713e-06,8.12658832994926,"MRPP3_HUMAN",30,23.4772398354294,3.21301244289726e-08,2.43206148982369e-06,0.428797722499995,"Non-significant",5.61402544899078,"PRORP","MRPP3_HUMAN",-0.428797722499995
-0.374062777500001,11.86321127375,-18.702916202074,2.68669235421747e-07,1.26967761311936e-05,7.58912533190046,"S12A4_HUMAN",39,23.4587347523655,3.23159196654708e-08,2.43206148982369e-06,0.374062777500001,"Non-significant",5.61402544899078,"SLC12A4","S12A4_HUMAN",-0.374062777500001
-0.916562792499997,12.14135873375,-21.9061080720895,8.9046167299229e-08,6.58394863302808e-06,8.7813480576165,"HKDC1_HUMAN",46,23.377401876899,3.31470908213429e-08,2.45271684807545e-06,0.916562792499997,"Up in D8CM",5.61035258567713,"HKDC1","HKDC1_HUMAN",-0.916562792499997
3.36389803975,10.205559850125,24.3863527129601,4.19807278191031e-08,3.98036855030741e-06,9.58119587955737,"COMP_HUMAN",4,-23.3749666886193,3.31723479274649e-08,2.45271684807545e-06,-3.36389803975,"Up in D5BM",5.61035258567713,"COMP","COMP_HUMAN",3.36389803975
-0.505753519999999,11.2718975525,-21.0155799317841,1.19052866459445e-07,7.83981727645827e-06,8.4696583870131,"TRI47_HUMAN",26,23.299842039258,3.39623419659126e-08,2.46873686435279e-06,0.505753519999999,"Up in D8CM",5.60752519781601,"TRIM47","TRI47_HUMAN",-0.505753519999999
1.95124936175,9.596233964125,22.7221706764712,6.89203536215576e-08,5.53266343501057e-06,9.05509362435473,"VWA1_HUMAN",22,-23.2986745106809,3.39747866016044e-08,2.46873686435279e-06,-1.95124936175,"Up in D5BM",5.60752519781601,"VWA1","VWA1_HUMAN",1.95124936175
0.792360307500001,11.40672564625,22.8938006585933,6.53797091814688e-08,5.45394458502433e-06,9.11129367235172,"ST1E1_HUMAN",17,-23.2139209559003,3.48921323671219e-08,2.5137246472006e-06,-0.792360307500001,"Up in D5BM",5.59968229655886,"SULT1E1","ST1E1_HUMAN",0.792360307500001
-0.453910112499999,11.95302092875,-19.3153355244836,2.14615541690319e-07,1.09072073718991e-05,7.83309312410138,"ITA6_HUMAN",49,23.1434601246953,3.56761869185056e-08,2.52387192341872e-06,0.453910112499999,"Non-significant",5.59793268760691,"ITGA6","ITA6_HUMAN",-0.453910112499999
-0.566701651750002,9.680028319875,-24.085235449095,4.58057081786797e-08,4.24281663997902e-06,9.48901960781092,"MTG1_HUMAN",15,23.1256890082454,3.5877076126557e-08,2.52387192341872e-06,0.566701651750002,"Up in D8CM",5.59793268760691,"MTG1","MTG1_HUMAN",-0.566701651750002
-0.611949205,11.748770355,-20.8269047995658,1.26802596442991e-07,8.08542586221047e-06,8.40178894588106,"ARVC_HUMAN",38,23.1209146671378,3.5931264777583e-08,2.52387192341872e-06,0.611949205,"Up in D8CM",5.59793268760691,"ARVCF","ARVC_HUMAN",-0.611949205
-0.8896081425,11.05304396125,-22.0587267177749,8.48207795238437e-08,6.32702965138476e-06,8.83338226131129,"FMO1_HUMAN",23,23.0035476659369,3.72929990671343e-08,2.59787346394112e-06,0.8896081425,"Up in D8CM",5.58538200616924,"FMO1","FMO1_HUMAN",-0.8896081425
-0.375190497500002,13.40963995375,-18.0258095082942,3.47322185526382e-07,1.53315980846256e-05,7.30945192466171,"AT131_HUMAN",52,22.9481430385223,3.79560798897119e-08,2.62239178188837e-06,0.375190497500002,"Non-significant",5.58130242477347,"ATP13A1","AT131_HUMAN",-0.375190497500002
-0.62035251,11.2647253275,-23.0449859103143,6.24317232587687e-08,5.26236995348161e-06,9.16041594425836,"SPHM_HUMAN",16,22.8761670352598,3.88375348050927e-08,2.66147626725306e-06,0.62035251,"Up in D8CM",5.5748774021371,"SGSH","SPHM_HUMAN",-0.62035251
0.5604426825,15.49627602125,21.1175725294413,1.15089005349005e-07,7.63846634713987e-06,8.5060739330827,"SERC_HUMAN",24,-22.8013280271428,3.9778741632852e-08,2.70399204212347e-06,-0.5604426825,"Up in D5BM",5.56799459086167,"PSAT1","SERC_HUMAN",0.5604426825
-0.481813669999998,13.1051057575,-19.9126455755702,1.73520322710615e-07,9.87080849990441e-06,8.06329948618601,"ENAH_HUMAN",32,22.7032062750686,4.10521825426169e-08,2.76823077321374e-06,0.481813669999998,"Non-significant",5.55779770780068,"ENAH","ENAH_HUMAN",-0.481813669999998
-0.681159017500001,10.81830167875,-21.2270606843654,1.11000185420541e-07,7.63846634713987e-06,8.54495508119417,"GLSK_HUMAN",25,22.5891002335988,4.25915562785958e-08,2.84923990374829e-06,0.681159017500001,"Up in D8CM",5.54527098196879,"GLS","GLSK_HUMAN",-0.681159017500001
-3.3831820475,8.3826205725,-24.8377961852923,3.69082902883745e-08,3.76816824312679e-06,9.71702420816512,"CXL10_HUMAN",2,22.4527134429612,4.45180428532634e-08,2.9546660095288e-06,3.3831820475,"Up in D8CM",5.52949160392535,"CXCL10","CXL10_HUMAN",-3.3831820475
-0.42137456,10.4622303225,-19.0592716101888,2.35549842519875e-07,1.1679115427059e-05,7.73208980507228,"LRC8A_HUMAN",33,22.3801335314428,4.55833944660629e-08,2.98378929756176e-06,0.42137456,"Non-significant",5.52523184813539,"LRRC8A","LRC8A_HUMAN",-0.42137456
-0.327546597500003,17.11074995875,-16.9779787061459,5.26626434776352e-07,1.89837546592165e-05,6.85442622125974,"ACADV_HUMAN",47,22.3626788389004,4.58438909983241e-08,2.98378929756176e-06,0.327546597500003,"Non-significant",5.52523184813539,"ACADVL","ACADV_HUMAN",-0.327546597500003
0.469829797499997,14.21332776625,18.924533368101,2.47493296729623e-07,1.21524910064229e-05,7.67836753020412,"PLMN_HUMAN",53,-22.3510208051088,4.60188170225447e-08,2.98378929756176e-06,-0.469829797499997,"Non-significant",5.52523184813539,"PLG","PLMN_HUMAN",0.469829797499997
1.8890244985,9.25096380825,23.0719249276788,6.19224856110049e-08,5.26236995348161e-06,9.16913149699151,"CDO1_HUMAN",8,-22.318772351862,4.65066511213036e-08,2.98416600644821e-06,-1.8890244985,"Up in D5BM",5.52517702111925,"CDO1","CDO1_HUMAN",1.8890244985
-0.335127592499999,11.01524817875,-16.8889049322336,5.46209657986904e-07,1.95914944986026e-05,6.81442107125557,"JAK1_HUMAN",56,22.3039591588843,4.67326981671805e-08,2.98416600644821e-06,0.335127592499999,"Non-significant",5.52517702111925,"JAK1","JAK1_HUMAN",-0.335127592499999
-1.184619425,12.2837893975,-21.5931618109302,9.84825767031583e-08,7.15611757785277e-06,8.67340617887522,"FHL2_HUMAN",21,22.2294468094732,4.78887998577953e-08,3.03499769925832e-06,1.184619425,"Up in D8CM",5.51784163381436,"FHL2","FHL2_HUMAN",-1.184619425
-0.523489715,11.7986000775,-19.6939066177906,1.87430498159213e-07,1.03247389965385e-05,7.97985641993868,"MX1_HUMAN",35,22.1710052708648,4.88182587699732e-08,3.07081420277689e-06,0.523489715,"Up in D8CM",5.51274645941162,"MX1","MX1_HUMAN",-0.523489715
0.387111662500002,15.31204915125,18.098041423747,3.37789356199497e-07,1.51448217202423e-05,7.33980394209266,"FKBP5_HUMAN",41,-22.1467368849577,4.92102196635703e-08,3.07254030773507e-06,-0.387111662500002,"Non-significant",5.51250241102504,"FKBP5","FKBP5_HUMAN",0.387111662500002
-0.626991273000002,10.2859592435,-20.2995328606342,1.5169791391225e-07,9.06852281110891e-06,8.2085254289726,"SPT20_HUMAN",30,22.01708920794,5.13655577987242e-08,3.18353151974593e-06,0.626991273000002,"Up in D8CM",5.49709084588371,"SPATA20","SPT20_HUMAN",-0.626991273000002
-0.347383260000003,13.33746016,-17.3362450965613,4.55532510340753e-07,1.745310695301e-05,7.01318608181937,"ABLM1_HUMAN",42,21.966529159607,5.2234938624914e-08,3.21322962399387e-06,0.347383260000003,"Non-significant",5.49305823776311,"ABLIM1","ABLM1_HUMAN",-0.347383260000003
-0.309654712499999,11.82578611375,-16.3234031023528,6.91725700603137e-07,2.31371267078724e-05,6.55530242083636,"WDR44_HUMAN",50,21.9451733347925,5.26071524630626e-08,3.21322962399387e-06,0.309654712499999,"Non-significant",5.49305823776311,"WDR44","WDR44_HUMAN",-0.309654712499999
-1.0407822135,9.4582959415,-20.9802794041979,1.20460844128676e-07,7.87104228806676e-06,8.45701024845293,"MICA1_HUMAN",29,21.8947606690275,5.34977852903388e-08,3.24412109505227e-06,1.0407822135,"Up in D8CM",5.4889029430147,"MICAL1","MICA1_HUMAN",-1.0407822135
-0.500904800000001,12.0851515525,-19.4015626093961,2.08049211029712e-07,1.08249802454904e-05,7.86678736009857,"S12A7_HUMAN",33,21.8634020288928,5.40604104071799e-08,3.25482285230085e-06,0.500904800000001,"Up in D8CM",5.48747264345886,"SLC12A7","S12A7_HUMAN",-0.500904800000001
-0.548251150000002,17.69938755,-20.340326756082,1.49584952939857e-07,9.06852281110891e-06,8.22366583656423,"HSPB1_HUMAN",23,21.7923294272351,5.53605652415555e-08,3.30946244270263e-06,0.548251150000002,"Up in D8CM",5.48024254312074,"HSPB1","HSPB1_HUMAN",-0.548251150000002
-1.4984662535,9.00904715075,-21.1245635717132,1.14822856924768e-07,7.63846634713987e-06,8.50856307129217,"BICC1_HUMAN",24,21.7366983890841,5.64029909181832e-08,3.3263532032716e-06,1.4984662535,"Up in D8CM",5.47803163783219,"BICC1","BICC1_HUMAN",-1.4984662535
0.330623385000001,14.137449145,16.0238759674178,7.86405244961612e-07,2.5494653114544e-05,6.41433326444416,"LRP1_HUMAN",202,-21.7351470553162,5.64323772770006e-08,3.3263532032716e-06,-0.330623385000001,"Non-significant",5.47803163783219,"LRP1","LRP1_HUMAN",0.330623385000001
-1.0396013275,9.50464677875,-21.1237739442917,1.14852882832581e-07,7.63846634713987e-06,8.50828197151248,"AJUBA_HUMAN",19,21.6670841326691,5.77389121041278e-08,3.37973118142842e-06,1.0396013275,"Up in D8CM",5.47111784145757,"AJUBA","AJUBA_HUMAN",-1.0396013275
-0.534665825000003,10.95727551,-19.6275022104922,1.91901494273224e-07,1.03688313796731e-05,7.95433015311165,"EHD2_HUMAN",29,21.6131911466488,5.87977842427351e-08,3.40400133111872e-06,0.534665825000003,"Up in D8CM",5.4680102787586,"EHD2","EHD2_HUMAN",-0.534665825000003
-0.870556114999998,12.56487429,-22.7487471103194,6.83580663283163e-08,5.53266343501057e-06,9.06382655497962,"CNBP_HUMAN",12,21.6049704452147,5.89612284189505e-08,3.40400133111872e-06,0.870556114999998,"Up in D8CM",5.4680102787586,"CNBP","CNBP_HUMAN",-0.870556114999998
-0.644767044999998,13.542529465,-19.7050614381396,1.86691141331663e-07,1.03247389965385e-05,7.984135446434,"MA2B1_HUMAN",34,21.3822721964042,6.35910396595132e-08,3.64631886591862e-06,0.644767044999998,"Up in D8CM",5.43814535552369,"MAN2B1","MA2B1_HUMAN",-0.644767044999998
-0.626661065000004,12.500617385,-20.0243208507632,1.66874326199925e-07,9.70057721061492e-06,8.10552566615627,"MA2B2_HUMAN",25,21.3561884539186,6.41597725757382e-08,3.65407245297904e-06,0.626661065000004,"Up in D8CM",5.4372228457035,"MAN2B2","MA2B2_HUMAN",-0.626661065000004
-0.376953837500004,11.36919295875,-21.2099789624588,1.11627067436291e-07,7.63846634713987e-06,8.5389033423594,"RCC1L_HUMAN",17,21.0861408196421,7.03993942214772e-08,3.98043752761878e-06,0.376953837500004,"Non-significant",5.40006918787935,"RCC1L","RCC1L_HUMAN",-0.376953837500004
-0.546654699999998,12.81914401,-18.9191940381829,2.47980597117658e-07,1.21524910064229e-05,7.67623037913179,"PLOD3_HUMAN",38,21.068322407502,7.0834693218984e-08,3.98043752761878e-06,0.546654699999998,"Up in D8CM",5.40006918787935,"PLOD3","PLOD3_HUMAN",-0.546654699999998
-0.460220815000001,13.8904953,-19.9192115932596,1.73121329076112e-07,9.87080849990441e-06,8.06578916565591,"GNAS1_HUMAN",20,21.0464489218787,7.13732324999402e-08,3.98413891882116e-06,0.460220815000001,"Non-significant",5.39966552701901,"GNAS","GNAS1_HUMAN",-0.460220815000001
-0.332039595000001,15.6057053825,-16.8052023197282,5.6537035613636e-07,2.00231375288797e-05,6.77663093489782,"ITB1_HUMAN",37,21.0245538627443,7.19169539773039e-08,3.98807898075457e-06,0.332039595000001,"Non-significant",5.39923624941599,"ITGB1","ITB1_HUMAN",-0.332039595000001
-0.633049964999998,17.5203404425,-19.6621794632208,1.89551712495411e-07,1.03247389965385e-05,7.96767170854859,"PDLI1_HUMAN",26,20.9892586891065,7.28033520949471e-08,4.01084610985823e-06,0.633049964999998,"Up in D8CM",5.39676400092574,"PDLIM1","PDLI1_HUMAN",-0.633049964999998
-0.428038597499999,14.50542926875,-17.3985637423331,4.44315331918178e-07,1.74192275941317e-05,7.04045678852425,"MYO1C_HUMAN",72,20.9218202180241,7.4531636757715e-08,4.07939718331675e-06,0.428038597499999,"Non-significant",5.38940400830752,"MYO1C","MYO1C_HUMAN",-0.428038597499999
-0.373100039999997,10.85310805,-17.3413380267649,4.54603801796797e-07,1.745310695301e-05,7.0154185390589,"SYVM_HUMAN",37,20.8919628374358,7.53116208487507e-08,4.09549452989755e-06,0.373100039999997,"Non-significant",5.38769364979164,"VARS2","SYVM_HUMAN",-0.373100039999997
0.40471458,10.7722506525,17.0570626391049,5.09906920769083e-07,1.87685826862996e-05,6.88976487223622,"SORL_HUMAN",72,-20.8151920305131,7.73599761707676e-08,4.17991819963718e-06,-0.40471458,"Non-significant",5.3788322172187,"SORL1","SORL_HUMAN",0.40471458
-0.418711660000003,17.708580495,-17.1152735031205,4.97985906534241e-07,1.84101895007768e-05,6.91566918287424,"ACTN4_HUMAN",92,20.7954431355934,7.78970636674418e-08,4.18212961562335e-06,0.418711660000003,"Non-significant",5.37860251133717,"ACTN4","ACTN4_HUMAN",-0.418711660000003
-0.451092959999999,12.20062244,-20.6178824555531,1.36067025624921e-07,8.42118131299821e-06,8.32582408880723,"RM19_HUMAN",17,20.6832856891155,8.10285963413774e-08,4.29355063346802e-06,0.451092959999999,"Non-significant",5.36718341113813,"MRPL19","RM19_HUMAN",-0.451092959999999
-0.650082822499998,14.56132185375,-19.5536509355017,1.97017155834999e-07,1.05000780330407e-05,7.92583353885446,"HEXA_HUMAN",24,20.6764954109259,8.12227184855805e-08,4.29355063346802e-06,0.650082822499998,"Up in D8CM",5.36718341113813,"HEXA","HEXA_HUMAN",-0.650082822499998
1.99049544275,8.996568798625,21.3786501917671,1.0560929897016e-07,7.54390492389389e-06,8.59843089452217,"GTR1_HUMAN",7,-20.6466149690093,8.20832327838484e-08,4.29355063346802e-06,-1.99049544275,"Up in D5BM",5.36718341113813,"SLC2A1","GTR1_HUMAN",1.99049544275
-0.480004307500003,14.19932341625,-18.7145811062564,2.67504512009856e-07,1.26967761311936e-05,7.59385021934244,"TES_HUMAN",27,20.6382026850997,8.23273547035118e-08,4.29355063346802e-06,0.480004307500003,"Non-significant",5.36718341113813,"TES","TES_HUMAN",-0.480004307500003
0.888989449999997,11.14826584,20.8087344552711,1.27578792226123e-07,8.08542586221047e-06,8.39521788612416,"B4GA1_HUMAN",14,-20.6316081040938,8.25193027193996e-08,4.29355063346802e-06,-0.888989449999997,"Up in D5BM",5.36718341113813,"B4GAT1","B4GA1_HUMAN",0.888989449999997
-0.301657679999998,10.967535495,-14.9303098541596,1.28179838616887e-06,3.55251476683396e-05,5.87611172962631,"DYST_HUMAN",277,20.5504584914389,8.49233094636372e-08,4.39152500287729e-06,0.301657679999998,"Non-significant",5.35738464027591,"DST","DYST_HUMAN",-0.301657679999998
-0.330723999999998,12.9808501,-16.0030077718498,7.93532649927738e-07,2.56091255216238e-05,6.40441266588896,"INF2_HUMAN",54,20.5303779079919,8.55303665152368e-08,4.39594792290811e-06,0.330723999999998,"Non-significant",5.35694746113654,"INF2","INF2_HUMAN",-0.330723999999998
-0.408865449999995,14.00993085,-17.4351971092961,4.37868272025672e-07,1.72466900229177e-05,7.05644065889899,"ADAS_HUMAN",37,20.3833695047054,9.01273820596711e-08,4.60414365685435e-06,0.408865449999995,"Non-significant",5.33685113412874,"AGPS","ADAS_HUMAN",-0.408865449999995
-0.458628177500003,17.77738118375,-17.8964014957491,3.65176932605368e-07,1.58663730151064e-05,7.25475714095184,"ANXA5_HUMAN",36,20.3653410921626,9.07101683163146e-08,4.60600005263985e-06,0.458628177500003,"Non-significant",5.33667606140844,"ANXA5","ANXA5_HUMAN",-0.458628177500003
-0.298159599999998,14.1731786725,-15.8936788772374,8.32095558751998e-07,2.59767906100763e-05,6.35222385374272,"ACSM5_HUMAN",36,20.3359496926167,9.16694522611017e-08,4.61566943614509e-06,0.298159599999998,"Non-significant",5.33576530193178,"ACSM5","ACSM5_HUMAN",-0.298159599999998
-0.69020462025,9.572379350625,-19.0632577232446,2.35206635074475e-07,1.1679115427059e-05,7.73367304115777,"PIEZ1_HUMAN",30,20.3260305970103,9.19957842297277e-08,4.61566943614509e-06,0.69020462025,"Up in D8CM",5.33576530193178,"PIEZO1","PIEZ1_HUMAN",-0.69020462025
