"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1C_vs_D3BM","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names"
0.110817909000001,9.03755950925,1.56880984340158,0.159638560508759,0.208102911618981,-7.25567064716168,"PTN9_HUMAN",18,1.60877660741566,0.148314744041465,0.195610229623769,0.110817909000001,"Non-significant",0.708608437109839,"PTPN9","PTN9_HUMAN"
-0.11758279775,9.288554191375,-1.685409633632,0.134728362586972,0.179148977479979,-7.09789991755074,"CCD32_HUMAN",9,-1.60750967916307,0.148592399608112,0.195945766003877,-0.11758279775,"Non-significant",0.707864116319683,"CCDC32","CCD32_HUMAN"
-0.111268758750004,9.664481520625,-1.95503769518726,0.0904759839491511,0.126282839660108,-6.71598635690384,"VP37C_HUMAN",6,-1.60440486847875,0.14927486113567,0.196814923277422,-0.111268758750004,"Non-significant",0.7059419747496,"VPS37C","VP37C_HUMAN"
-0.607754826250001,7.494186699375,-1.55764287436948,0.162235624664225,0.210933839317407,-7.27049840929063,"AKIB1_HUMAN",16,-1.60255898727756,0.149681964512248,0.19732081308629,-0.607754826250001,"Non-significant",0.704827103638837,"ANKIB1","AKIB1_HUMAN"
0.618567466499998,7.92619204525,1.59443571456723,0.153822967734285,0.201456462870151,-7.22144983759407,"DUS19_HUMAN",2,1.60206965993152,0.149790055065228,0.197432427544146,0.618567466499998,"Non-significant",0.704581514549503,"DUSP19","DUS19_HUMAN"
-0.0554635499999989,15.2117611175,-1.68967076775143,0.133890810022312,0.178119576653735,-7.09203833300193,"NDUB9_HUMAN",14,-1.60154634955126,0.149905731687223,0.197554004438962,-0.0554635499999989,"Non-significant",0.704314162701753,"NDUFB9","NDUB9_HUMAN"
-0.669899940750001,7.156309366125,-1.58724591058392,0.155434579931647,0.203345968375579,-7.23107805090968,"ASB3_HUMAN",2,-1.60066565811066,0.150100591878637,0.19777987946616,-0.669899940750001,"Non-significant",0.703817892118432,"ASB3","ASB3_HUMAN"
0.656464934250002,6.975924908875,1.55559605787433,0.16271583509177,0.211525566623771,-7.27321055418143,"LOXL4_HUMAN",13,1.59978907419814,0.150294774226387,0.197976871004265,0.656464934250002,"Non-significant",0.703385543990728,"LOXL4","LOXL4_HUMAN"
-0.913380385000001,6.896917224,-1.57135233997674,0.159052630988474,0.207435343741582,-7.2522874090888,"KC1G1_HUMAN",2,-1.59977871969832,0.15029706935061,0.197976871004265,-0.913380385000001,"Non-significant",0.703385543990728,"CSNK1G1","KC1G1_HUMAN"
0.559814810999999,8.9137304425,1.59687587783216,0.153279520707968,0.200838346035669,-7.21817738031998,"CRUM3_HUMAN",2,1.59614975629804,0.151103431076672,0.199007940710198,0.559814810999999,"Non-significant",0.701129594254522,"CRB3","CRUM3_HUMAN"
0.048295975000002,12.9407906525,1.43851842314055,0.192439005645837,0.245470396275538,-7.42525458475989,"ESYT2_HUMAN",38,1.59550671991561,0.151246728266963,0.199165547970978,0.048295975000002,"Non-significant",0.700785784487248,"ESYT2","ESYT2_HUMAN"
-0.091827870000003,16.67898822,-1.59396812111536,0.153927308423545,0.201561796287411,-7.22207664631587,"ARF3_HUMAN",14,-1.5947866630008,0.151407337040594,0.19934589876838,-0.091827870000003,"Non-significant",0.700392694842739,"ARF3","ARF3_HUMAN"
0.233234882250001,7.525462985125,2.19492382393351,0.0632792472958304,0.0918355329642827,-6.36201192272956,"WASH6_HUMAN",1,1.59461764418749,0.151445059372423,0.19936442377794,0.233234882250001,"Non-significant",0.700352338177861,"WASH6P","WASH6_HUMAN"
-0.182484864999999,11.10237801,-1.58262855325557,0.156477782453559,0.204488562527294,-7.23725036336201,"TF2H4_HUMAN",10,-1.59289857146746,0.151829219313548,0.199838927169565,-0.182484864999999,"Non-significant",0.699319910463078,"GTF2H4","TF2H4_HUMAN"
0.0572857874999961,15.01873803125,1.43635214284053,0.193032374506081,0.246152781348224,-7.42800765765286,"VINC_HUMAN",91,1.59235244418393,0.151951448914048,0.19996858124848,0.0572857874999961,"Non-significant",0.699038234647505,"VCL","VINC_HUMAN"
-0.154147626749999,10.116755009125,-1.91697749366798,0.0957398318383251,0.13239622121785,-6.77109569331148,"PDE6D_HUMAN",4,-1.59119985964234,0.152209706860926,0.200277180632337,-0.154147626749999,"Non-significant",0.698368530936185,"PDE6D","PDE6D_HUMAN"
0.0563235300000002,12.48947072,1.79934865270813,0.113953699416877,0.154324507131243,-6.93908613862994,"ENOPH_HUMAN",12,1.58821259647783,0.152880932517069,0.201128980831336,0.0563235300000002,"Non-significant",0.696525347064581,"ENOPH1","ENOPH_HUMAN"
0.13090634375,7.959822654625,1.52052406914338,0.171149119827572,0.221463913267824,-7.31940438245775,"HECD4_HUMAN",67,1.58709787066669,0.153132100925648,0.201427977325576,0.13090634375,"Non-significant",0.695880208289538,"HECTD4","HECD4_HUMAN"
0.10710382475,8.775455474875,1.53466198750898,0.167702621564759,0.217605510647992,-7.30084706554448,"RN5A_HUMAN",22,1.58627205542259,0.153318416106132,0.201641586730939,0.10710382475,"Non-significant",0.695419893728531,"RNASEL","RN5A_HUMAN"
0.0873460775000048,14.79940319125,1.66578084293658,0.138650474751054,0.183784376737951,-7.12481781148556,"ARPC5_HUMAN",11,1.58601051397567,0.153377466700571,0.201687779534963,0.0873460775000048,"Non-significant",0.695320415328709,"ARPC5","ARPC5_HUMAN"
-0.0522811374999996,11.70889627875,-1.75193765084873,0.122198850687721,0.164224188846748,-7.00567863025051,"TRADD_HUMAN",13,-1.5844037524972,0.153740697119185,0.2021338848881,-0.0522811374999996,"Non-significant",0.694360877051809,"TRADD","TRADD_HUMAN"
0.139990805,10.736830475,1.64741321694895,0.14241726448583,0.188274015425197,-7.14987965938437,"RAMAC_HUMAN",8,1.58404972435897,0.153820835840335,0.202207708249873,0.139990805,"Non-significant",0.694202292926139,"RAMAC","RAMAC_HUMAN"
0.182210920000001,12.22883892,1.69717445107591,0.132427813071854,0.176340290107844,-7.08170087204205,"MIEN1_HUMAN",5,1.58230297703952,0.154216794136204,0.202665392894783,0.182210920000001,"Non-significant",0.69322040502179,"MIEN1","MIEN1_HUMAN"
-0.0244829649999989,11.4029589875,-1.11586769262922,0.300449608056348,0.361680912068974,-7.80674866781472,"NUMA1_HUMAN",122,-1.58230168467124,0.154217087439452,0.202665392894783,-0.0244829649999989,"Non-significant",0.69322040502179,"NUMA1","NUMA1_HUMAN"
-0.0484206650000019,10.9835032225,-1.46130341625243,0.186296244345122,0.238646055256084,-7.39616012293985,"ASPC1_HUMAN",28,-1.58150523274098,0.15439793949915,0.20287143133879,-0.0484206650000019,"Non-significant",0.692779106665417,"ASPSCR1","ASPC1_HUMAN"
0.0792918174999961,12.61719226875,1.8337569178021,0.108306017977428,0.14743401575125,-6.890336834919,"TMM70_HUMAN",9,1.57941948216694,0.15487247529158,0.203463231644752,0.0792918174999961,"Non-significant",0.6915140618026,"TMEM70","TMM70_HUMAN"
-0.036545515000002,10.5967572925,-1.39484636896936,0.204720913350958,0.259017670857306,-7.48030605880578,"PTPRJ_HUMAN",30,-1.57918865824751,0.154925072692383,0.20350061363941,-0.036545515000002,"Non-significant",0.691434276857395,"PTPRJ","PTPRJ_HUMAN"
0.0494723325000024,13.41134548375,1.41012933555765,0.200345790371792,0.254293270810592,-7.46114976516971,"PLAK2_HUMAN",53,1.5785505326931,0.15507056615752,0.203659987868766,0.0494723325000024,"Non-significant",0.691094286437668,"PALM2AKAP2","PLAK2_HUMAN"
-0.0782251325000018,10.45890307375,-1.54376671894134,0.165516795346039,0.214967807083476,-7.28885031841537,"PP4R2_HUMAN",18,-1.57777531951695,0.155247483881044,0.203860576668222,-0.0782251325000018,"Non-significant",0.690666751616843,"PPP4R2","PP4R2_HUMAN"
-0.0868759149999985,11.766069175,-1.76862962280525,0.119233150391106,0.160545722787003,-6.98231264128804,"PRPK_HUMAN",9,-1.57744587950646,0.155322723941456,0.203927607492606,-0.0868759149999985,"Non-significant",0.690523975937997,"TP53RK","PRPK_HUMAN"
0.445457932499998,12.32870507125,1.60348305800171,0.151816948210847,0.199231676236841,-7.2093047026253,"MAL2_HUMAN",2,1.57647795680899,0.155543978537989,0.204168619232502,0.445457932499998,"Non-significant",0.69001100828956,"MAL2","MAL2_HUMAN"
-0.135748150999998,10.1724456545,-1.56716974589693,0.160017581679001,0.208375014825174,-7.2578516636191,"RCCD1_HUMAN",12,-1.57630074694701,0.155584517609006,0.204168619232502,-0.135748150999998,"Non-significant",0.69001100828956,"RCCD1","RCCD1_HUMAN"
-1.0923837425,7.4632321,-1.53367853989056,0.167940296582713,0.217880369385206,-7.30214075207241,"IBP3_HUMAN",7,-1.5762634601149,0.155593048688777,0.204168619232502,-1.0923837425,"Non-significant",0.69001100828956,"IGFBP3","IBP3_HUMAN"
3.47418093725,10.074635505625,1.53182409537358,0.168389307734655,0.218336597508359,-7.30457905850297,"TASP1_HUMAN",6,1.57621917860007,0.155603180679747,0.204168619232502,3.47418093725,"Non-significant",0.69001100828956,"TASP1","TASP1_HUMAN"
-0.804824828999999,7.199100256,-1.53524069290268,0.167562906488204,0.217457696503321,-7.30008560552873,"R3HD4_HUMAN",6,-1.57471352091319,0.155948047158257,0.204589274629876,-0.804824828999999,"Non-significant",0.689117137442792,"R3HDM4","R3HD4_HUMAN"
-0.763701439,7.7746664285,-1.53035896352587,0.168744831013415,0.218722156022155,-7.30650442178999,"HDAC4_HUMAN",11,-1.57353333334906,0.1562188538275,0.204912654670401,-0.763701439,"Non-significant",0.68843122030149,"HDAC4","HDAC4_HUMAN"
0.195943114999999,12.2615820175,1.82893963791141,0.109080212014877,0.148344160547498,-6.89718231757549,"AL1A3_HUMAN",3,1.57304479640757,0.156331079544418,0.205027955419309,0.195943114999999,"Non-significant",0.688186919155918,"ALDH1A3","AL1A3_HUMAN"
-0.426017880500001,7.4027112125,-1.57929694161093,0.157234504893863,0.205286499651545,-7.24169855239783,"ACD_HUMAN",3,-1.57268230361976,0.156414398247378,0.205105314689973,-0.426017880500001,"Non-significant",0.688023086044975,"ACD","ACD_HUMAN"
-0.152469158500001,7.904530406,-1.61555047619962,0.149179026395229,0.196044592061955,-7.19305507644322,"TCPW_HUMAN",8,-1.57244335819475,0.156469341858839,0.205145447585651,-0.152469158500001,"Non-significant",0.687938116086139,"CCT6B","TCPW_HUMAN"
-0.905971646500001,7.30250841375,-1.52951094691548,0.168950920573949,0.218955613394499,-7.30761839256754,"KLHL9_HUMAN",7,-1.57102742714529,0.15679528589617,0.205540818789863,-0.905971646500001,"Non-significant",0.687101917754723,"KLHL9","KLHL9_HUMAN"
0.32420802125,6.850038409125,1.53261246095179,0.16819828924666,0.218181498931995,-7.3035426628099,"SRGP1_HUMAN",11,1.56921685191761,0.157212979390213,0.206056321455466,0.32420802125,"Non-significant",0.686014057523211,"SRGAP1","SRGP1_HUMAN"
-0.0404524800000061,17.0794370175,-1.38797193864363,0.206716342478437,0.26117639719555,-7.48888377261219,"APMAP_HUMAN",35,-1.56896518002293,0.157271119578678,0.206071363289869,-0.0404524800000061,"Non-significant",0.685982355767063,"APMAP","APMAP_HUMAN"
0.0627133825000001,14.03385174375,2.09926065989315,0.0729854962714532,0.104518305822643,-6.50437754236612,"OSTF1_HUMAN",9,1.56895552025172,0.157273351529686,0.206071363289869,0.0627133825000001,"Non-significant",0.685982355767063,"OSTF1","OSTF1_HUMAN"
-0.1569139955,8.3366190195,-1.58516092827644,0.155904843604567,0.203866262293345,-7.23386624917418,"SUFU_HUMAN",9,-1.56863296137441,0.157347897394798,0.206136995203723,-0.1569139955,"Non-significant",0.685844058822437,"SUFU","SUFU_HUMAN"
0.0743300900000019,13.515042185,1.53552110824606,0.167495244948003,0.217403359973317,-7.29971658311588,"PTPA_HUMAN",18,1.5683105447386,0.157422442614887,0.206202605874264,0.0743300900000019,"Non-significant",0.685705850644829,"PTPA","PTPA_HUMAN"
0.0480077274999999,12.37941944625,1.89454859731965,0.0989801853558921,0.136413339170179,-6.80340861957144,"CATF_HUMAN",12,1.56682787311861,0.157765662840142,0.206620070242317,0.0480077274999999,"Non-significant",0.684827495148744,"CTSF","CATF_HUMAN"
-0.885057807000001,7.2808386685,-1.52405684676998,0.170281905672784,0.220443277978175,-7.31477549097629,"LRC58_HUMAN",9,-1.56665291977077,0.157806207393724,0.206641062936414,-0.885057807000001,"Non-significant",0.684783372871169,"LRRC58","LRC58_HUMAN"
0.0635809924999933,16.93661189125,1.48095849255915,0.181139616953239,0.232960914143859,-7.37086401319305,"ODO2_HUMAN",27,1.56587799323984,0.157985907029133,0.206844238948208,0.0635809924999933,"Non-significant",0.684356570624625,"DLST","ODO2_HUMAN"
-0.128754854250005,9.379298091125,-1.5727622544064,0.158728564171377,0.207076778734025,-7.25041011872345,"GDIR2_HUMAN",11,-1.56545932726286,0.158083070174082,0.206939307112492,-0.128754854250005,"Non-significant",0.684157009379269,"ARHGDIB","GDIR2_HUMAN"
0.178185464999997,10.4453096375,1.5309073710369,0.168611676340484,0.218583177464463,-7.30578385636747,"ARHG6_HUMAN",14,1.56446545560652,0.158313944194554,0.207209353356506,0.178185464999997,"Non-significant",0.683590644585901,"ARHGEF6","ARHG6_HUMAN"
0.555905222749999,7.387880385125,1.5197405129164,0.17134200920252,0.221645456655624,-7.3204303071756,"TRPM4_HUMAN",13,1.56253404413122,0.158763486089109,0.207765474964307,0.555905222749999,"Non-significant",0.68242661884921,"TRPM4","TRPM4_HUMAN"
-0.163300752749997,8.631261944875,-1.57261271511416,0.158762906711767,0.207089529661635,-7.2506092680435,"NAPEP_HUMAN",9,-1.56160159432407,0.158980932898686,0.208017740360606,-0.163300752749997,"Non-significant",0.681899625555623,"NAPEPLD","NAPEP_HUMAN"
0.0260670199999993,12.4318658125,1.22625399677611,0.258818590586724,0.318386150037288,-7.68319606995061,"RIPK1_HUMAN",38,1.56139960177189,0.159028073214853,0.208047125427285,0.0260670199999993,"Non-significant",0.68183828044634,"RIPK1","RIPK1_HUMAN"
-0.42560052875,7.001509666375,-1.5647802128009,0.160571277005144,0.20902784461411,-7.26102728560616,"HNF4G_HUMAN",3,-1.5590404951771,0.159579577203548,0.208736228468142,-0.42560052875,"Non-significant",0.680402167808845,"HNF4G","HNF4G_HUMAN"
0.0503222925000006,13.75864755875,1.5866465560761,0.155569628823095,0.20349106166199,-7.23187973402968,"RAB32_HUMAN",16,1.55868858640798,0.159661994444474,0.208811629351818,0.0503222925000006,"Non-significant",0.680245317821693,"RAB32","RAB32_HUMAN"
0.110781194999998,11.7338831425,1.5036757681546,0.175340572810455,0.226470378213197,-7.34140401823158,"GOLM1_HUMAN",23,1.55548319160184,0.160414486513119,0.209759880224495,0.110781194999998,"Non-significant",0.678277573641481,"GOLM1","GOLM1_HUMAN"
0.150489804999992,16.594076155,1.62927952199347,0.146229668672856,0.192619140059932,-7.17449906876019,"C1QBP_HUMAN",7,1.55538827090165,0.160436819054137,0.209759880224495,0.150489804999992,"Non-significant",0.678277573641481,"C1QBP","C1QBP_HUMAN"
0.0551633825,13.11598133875,1.49525221793571,0.177470932655452,0.228976349510609,-7.35235524958907,"XPP3_HUMAN",21,1.55416605762536,0.160724629166595,0.210103582389149,0.0551633825,"Non-significant",0.677566542555611,"XPNPEP3","XPP3_HUMAN"
-0.0827343500000008,12.9162668,-1.55946242950523,0.161809825894641,0.210477626923754,-7.26808591847959,"SNP29_HUMAN",14,-1.55264551280258,0.161083347107163,0.210539856220543,-0.0827343500000008,"Non-significant",0.676665677984242,"SNAP29","SNP29_HUMAN"
-0.392264485250001,7.291760623375,-1.52279871092359,0.170590288124272,0.220774687332947,-7.31642461805635,"DJC14_HUMAN",7,-1.55112298828296,0.16144326179003,0.210977558702041,-0.392264485250001,"Non-significant",0.675763737357241,"DNAJC14","DJC14_HUMAN"
-0.0480270399999991,11.66585946,-1.42151823680579,0.197139674329153,0.25078332552376,-7.44679771733119,"RM37_HUMAN",31,-1.55060523067648,0.161565822821095,0.21110499466114,-0.0480270399999991,"Non-significant",0.675501491334167,"MRPL37","RM37_HUMAN"
-0.858196019999996,9.243163705,-1.50441053107748,0.175155852589947,0.226266464594737,-7.34044725145217,"KALRN_HUMAN",16,-1.54805692727892,0.162170278554954,0.211861946363872,-0.858196019999996,"Non-significant",0.673947042195775,"KALRN","KALRN_HUMAN"
0.0942621200000016,14.43627262,1.6005190654573,0.152471455043974,0.199997182472091,-7.21328714724971,"HEBP2_HUMAN",11,1.54716573282104,0.162382153955527,0.212054430366387,0.0942621200000016,"Non-significant",0.673552649572699,"HEBP2","HEBP2_HUMAN"
-0.0862331375000007,10.63563561375,-1.4836034687795,0.180455616744604,0.232222960845842,-7.36744615884026,"PP6R1_HUMAN",26,-1.54713339149567,0.162389847613515,0.212054430366387,-0.0862331375000007,"Non-significant",0.673552649572699,"PPP6R1","PP6R1_HUMAN"
-0.189880848250001,9.901077270625,-2.80367834309577,0.0257249144937496,0.0413807832572166,-5.43847581343923,"SIM15_HUMAN",1,-1.54711976589295,0.162393089098948,0.212054430366387,-0.189880848250001,"Non-significant",0.673552649572699,"SMIM15","SIM15_HUMAN"
-1.06325328375,9.138787329125,-1.50227483040464,0.175693260415144,0.22685638664817,-7.34322756583586,"DEN6A_HUMAN",17,-1.54599310801957,0.162661320778706,0.212371789473933,-1.06325328375,"Non-significant",0.672903173510981,"DENND6A","DEN6A_HUMAN"
0.102695939999998,11.109301805,2.21010350774878,0.0618625052683897,0.0901363970453339,-6.33930122722469,"CHPT1_HUMAN",5,1.54523328640901,0.162842444294054,0.21257533885002,0.102695939999998,"Non-significant",0.672487119975384,"CHPT1","CHPT1_HUMAN"
-0.118567705499999,9.95144546,-1.47600464665866,0.182427004568098,0.234437752935584,-7.37725666982152,"CRBG3_HUMAN",68,-1.54401569152768,0.163133072210131,0.212921750644038,-0.118567705499999,"Non-significant",0.671779971712509,"CRYBG3","CRBG3_HUMAN"
0.146228312499996,14.89225625875,3.18286935844682,0.0149289004322301,0.0256628829794294,-4.86428081474104,"DYL2_HUMAN",2,1.54378898168895,0.163187237615957,0.212951785631361,0.146228312499996,"Non-significant",0.67171871395325,"DYNLL2","DYL2_HUMAN"
0.207668784999999,11.107853175,1.74198505806143,0.124000384806596,0.166327059760471,-7.01956841107598,"T179B_HUMAN",3,1.54370790530254,0.163206612312088,0.212951785631361,0.207668784999999,"Non-significant",0.67171871395325,"TMEM179B","T179B_HUMAN"
-0.426451802249998,7.485921442375,-1.53179828292885,0.168395565357913,0.218336597508359,-7.30461298731154,"ARL10_HUMAN",4,-1.54228967326635,0.163545863021594,0.213361411454731,-0.426451802249998,"Non-significant",0.670884124310243,"ARL10","ARL10_HUMAN"
-0.232494595,14.7860938325,-1.53228031794366,0.168278742300876,0.21825227248101,-7.303979335284,"T176B_HUMAN",8,-1.54214901994008,0.163579543125919,0.213372325751837,-0.232494595,"Non-significant",0.670861908963318,"TMEM176B","T176B_HUMAN"
-0.097024917749998,8.753446817375,-1.48990154540347,0.178836305756505,0.230491012419201,-7.3592947531346,"FCSD2_HUMAN",22,-1.54100103442485,0.163854669202429,0.213698128842221,-0.097024917749998,"Non-significant",0.670199280536238,"FCHSD2","FCSD2_HUMAN"
-0.0526704799999997,10.8956186775,-1.42207035610824,0.196985413918853,0.250624913799549,-7.44610030054321,"P4R3A_HUMAN",32,-1.53886766136029,0.164367068878683,0.214333233845671,-0.0526704799999997,"Non-significant",0.668910483383089,"PPP4R3A","P4R3A_HUMAN"
-0.4609357115,7.493819058,-1.50207702304319,0.175743110494325,0.226885997604022,-7.34348497283326,"C2CD2_HUMAN",8,-1.5373293488166,0.1647374468601,0.214782975960369,-0.4609357115,"Non-significant",0.668000144478404,"C2CD2","C2CD2_HUMAN"
1.27538418675,9.844646334125,1.50521611649835,0.174953530663361,0.22614373715097,-7.33939798425688,"DYH11_HUMAN",1,1.53699859743755,0.164817180356447,0.214853698302582,1.27538418675,"Non-significant",0.667857166352524,"DNAH11","DYH11_HUMAN"
-0.0679335574999982,16.58624720625,-1.5679983094968,0.159825999959544,0.208249392715114,-7.25674997178351,"TMED9_HUMAN",14,-1.53673133310103,0.164881634738971,0.214904387517207,-0.0679335574999982,"Non-significant",0.66775471780283,"TMED9","TMED9_HUMAN"
-0.85685575,7.127111733,-1.50444002937275,0.175148440377264,0.226266464594737,-7.34040883536106,"GPC5B_HUMAN",3,-1.53662594653359,0.164907056407794,0.214904387517207,-0.85685575,"Non-significant",0.66775471780283,"GPRC5B","GPC5B_HUMAN"
0.1015212575,11.74184978125,1.57321269744292,0.158625158737418,0.206973910680758,-7.24981018438722,"PPIL3_HUMAN",11,1.53595488768031,0.165069014660738,0.215082195791522,0.1015212575,"Non-significant",0.667395538424816,"PPIL3","PPIL3_HUMAN"
-0.610991835500002,7.4997544885,-1.49343866992394,0.177932648130941,0.229431588051966,-7.3547087784437,"FOXP4_HUMAN",12,-1.53538350944475,0.165207028933667,0.215228755314047,-0.610991835500002,"Non-significant",0.66709970586838,"FOXP4","FOXP4_HUMAN"
0.546637893,7.37376815075,1.55919430062129,0.161872506865906,0.210526671867416,-7.26844150947813,"PCOC1_HUMAN",1,1.53524662644776,0.165240108039442,0.215238583011042,0.546637893,"Non-significant",0.66707987572474,"PCOLCE","PCOC1_HUMAN"
-0.0671482087500017,9.864908218375,-1.48831924543164,0.179241892407342,0.230872541427489,-7.36134439110761,"MICU1_HUMAN",20,-1.53505957015393,0.165285321719431,0.215264211491515,-0.0671482087500017,"Non-significant",0.667028167313996,"MICU1","MICU1_HUMAN"
-0.049565315249998,9.154481649375,-1.45453319581867,0.18810282728512,0.240704225168707,-7.40483115441685,"TBCK_HUMAN",23,-1.53395283229821,0.1655530626736,0.215579602236331,-0.049565315249998,"Non-significant",0.666392333723173,"TBCK","TBCK_HUMAN"
-0.0578107850000009,11.072099685,-1.56434413965056,0.160672512483777,0.209127332879209,-7.26160655798533,"TMX3_HUMAN",15,-1.53354965809763,0.165650695834187,0.215660923663655,-0.0578107850000009,"Non-significant",0.666228539063605,"TMX3","TMX3_HUMAN"
-0.289068222000003,9.26486444475,-1.59902603835275,0.152802133067694,0.20036857181512,-7.21529186953544,"DRB3_HUMAN",3,-1.53348365517651,0.165666684152588,0.215660923663655,-0.289068222000003,"Non-significant",0.666228539063605,"HLA-DRB3","DRB3_HUMAN"
-1.0690476895,7.599407196,-1.49175703333326,0.178361752293911,0.229914545050524,-7.35688977806809,"LRP10_HUMAN",7,-1.53320331240865,0.165734608997459,0.215716031383506,-1.0690476895,"Non-significant",0.666117578204469,"LRP10","LRP10_HUMAN"
-0.0254731200000009,14.8805544375,-1.22972661432076,0.257591486458752,0.316969144432237,-7.67918332148925,"SYNC_HUMAN",33,-1.53177899070027,0.166080100911426,0.216132340679699,-0.0254731200000009,"Non-significant",0.665280243168351,"NARS1","SYNC_HUMAN"
0.17122793175,9.256412982875,1.49490076568245,0.177560324793107,0.229056623458999,-7.35281146327557,"SESN3_HUMAN",15,1.530388057392,0.166418123529931,0.216538802598609,0.17122793175,"Non-significant",0.664464269081992,"SESN3","SESN3_HUMAN"
0.83499825,7.4232403635,1.48964007088705,0.178903271449067,0.230506828958145,-7.35963353432215,"TMM94_HUMAN",7,1.5297238190455,0.166579765516451,0.216715672717729,0.83499825,"Non-significant",0.664109679687581,"TMEM94","TMM94_HUMAN"
0.0290858749999998,11.8170465225,1.19880599831234,0.268692181764434,0.328470833951039,-7.71465024158461,"MPDZ_HUMAN",65,1.5270466385789,0.167232697849077,0.217531544779301,0.0290858749999998,"Non-significant",0.662477756041665,"MPDZ","MPDZ_HUMAN"
-0.876058340250001,9.486526131625,-1.48438180897812,0.180254780376733,0.232035360995034,-7.36643976686348,"CQ10A_HUMAN",7,-1.52465152308991,0.167818800089147,0.21826024779377,-0.876058340250001,"Non-significant",0.661025356072324,"COQ10A","CQ10A_HUMAN"
0.715795993749999,8.185347318625,1.50506037845964,0.17499262754564,0.226159591778933,-7.33960085431268,"NBDY_HUMAN",2,1.52425158800743,0.167916847989859,0.218354074623036,0.715795993749999,"Non-significant",0.660838699461489,"NBDY","NBDY_HUMAN"
-0.0524377827500011,9.584810256875,-1.50235914130982,0.175672016850796,0.22685638664817,-7.3431178465669,"TRI14_HUMAN",18,-1.52383477348428,0.168019089186228,0.218453324502656,-0.0524377827500011,"Non-significant",0.660641341651725,"TRIM14","TRI14_HUMAN"
-0.0561237349999999,10.98074603,-1.79655207623997,0.114424925415736,0.154838288060562,-6.94303314226786,"SUMF1_HUMAN",11,-1.52267767084123,0.168303212173573,0.21878898448659,-0.0561237349999999,"Non-significant",0.659974547499111,"SUMF1","SUMF1_HUMAN"
0.113384247500001,12.23844194375,1.46150187322917,0.186243523780173,0.238614783697079,-7.39590561788167,"WDTC1_HUMAN",31,1.52004388800341,0.168951549832504,0.219597935780752,0.113384247500001,"Non-significant",0.658371746568222,"WDTC1","WDTC1_HUMAN"
-0.0790510174999923,16.45486593125,-1.54918535710747,0.16422832456103,0.213360133743052,-7.28169363118631,"MYH11_HUMAN",13,-1.51955005818818,0.169073363055431,0.219722383162847,-0.0790510174999923,"Non-significant",0.658125699160687,"MYH11","MYH11_HUMAN"
-0.135364294,8.99643337725,-1.47733393804423,0.182080744477745,0.234064144456751,-7.37554241547772,"PAXI1_HUMAN",19,-1.5193428313795,0.169124503421422,0.219754962130286,-0.135364294,"Non-significant",0.65806130964909,"PAXIP1","PAXI1_HUMAN"
0.165451288749997,8.745196700125,1.48231261884088,0.180789142881807,0.232581148557808,-7.36911460745774,"CP2U1_HUMAN",15,1.51707746601937,0.169684472668684,0.220448585099312,0.165451288749997,"Non-significant",0.656692684252189,"CYP2U1","CP2U1_HUMAN"
-0.149540662749997,8.644432902375,-1.46848733539188,0.184396353787599,0.236679894331608,-7.38693544851905,"ZN451_HUMAN",24,-1.51624291307361,0.169891185195157,0.220683125290489,-0.149540662749997,"Non-significant",0.656230874239391,"ZNF451","ZN451_HUMAN"
0.0621714594999982,9.515659809,1.40695417942732,0.201247863956007,0.25523897762341,-7.46513940151981,"TPC10_HUMAN",43,1.51598233245924,0.169955775637745,0.220733009684214,0.0621714594999982,"Non-significant",0.656132715086138,"TRAPPC10","TPC10_HUMAN"
0.127781867499998,11.31601762625,1.69360765618178,0.133121345999871,0.17717982400646,-7.08661712025225,"YIF1A_HUMAN",6,1.51371715598619,0.170518182478456,0.221429326777215,0.127781867499998,"Non-significant",0.654764860358598,"YIF1A","YIF1A_HUMAN"
-0.139647960750002,9.472101211625,-1.46542806372644,0.185203278678921,0.237550702447974,-7.39086675765938,"ELMO3_HUMAN",21,-1.51039012105542,0.17134727706288,0.222471687979516,-0.139647960750002,"Non-significant",0.652725250016178,"ELMO3","ELMO3_HUMAN"
-0.17197752,8.6443128585,-1.57779095190842,0.157577672961244,0.205670827716061,-7.24370778105989,"LYSM3_HUMAN",6,-1.51017879419971,0.171400062176393,0.22250594857305,-0.17197752,"Non-significant",0.652658373905893,"LYSMD3","LYSM3_HUMAN"
0.806969404250001,7.205506086375,1.46922817262182,0.184201424855281,0.236501722788296,-7.38598277439399,"SORT_HUMAN",8,1.50945336587286,0.171581370880232,0.222707018039648,0.806969404250001,"Non-significant",0.652266097075217,"SORT1","SORT_HUMAN"
-0.855147242749999,7.110292613375,-1.47388339515849,0.182980789311829,0.235041919096222,-7.37999052865676,"FA76A_HUMAN",4,-1.50910544300565,0.171668389742881,0.222785659298344,-0.855147242749999,"Non-significant",0.652112768112502,"FAM76A","FA76A_HUMAN"
