"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","B_vs_C","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.017928922524959,20.8097141582123,0.524941672265435,0.615398102774235,0.79335926838306,-6.59283979185226,"MP2K1_HUMAN",10,0.479625937500682,0.643454760034121,0.811964781232285,-0.017928922524959,"Non-significant",0.0904628077639831,"MAP2K1","Dual specificity mitogen-activated protein kinase kinase 1","MP2K1_HUMAN"
0.0331156355009981,18.3264836938649,0.510708801732753,0.624840569283252,0.799310526701294,-6.60081832213515,"MTSS2_HUMAN",6,0.478383643824423,0.644303314182153,0.812609310354533,-0.0331156355010016,"Non-significant",0.0901182061144134,"MTSS2","Protein MTSS 2","MTSS2_HUMAN"
-0.0157839025741282,20.3825480387759,-0.467102831575178,0.654235417227744,0.819496175651976,-6.62398772029523,"SHLB1_HUMAN",16,-0.478573406834709,0.644173660206314,0.812609310354533,0.0157839025741282,"Non-significant",0.0901182061144134,"SH3GLB1","Endophilin-B1","SHLB1_HUMAN"
0.0615723963717159,16.8155507526133,0.773220835965688,0.464020354409696,0.680672064497163,-6.42226254282514,"ZN593_HUMAN",2,0.478366999860978,0.644314686640317,0.812609310354533,-0.0615723963717159,"Non-significant",0.0901182061144134,"ZNF593","Zinc finger protein 593","ZN593_HUMAN"
-0.0129962224050004,19.748976583421,-0.494005100568694,0.636018749553612,0.807103400469524,-6.6099217079603,"CAPR1_HUMAN",15,-0.477917424500256,0.644621908943791,0.81281328585521,0.0129962224050004,"Non-significant",0.0900092062333252,"CAPRIN1","Caprin-1","CAPR1_HUMAN"
-0.0417924172761275,19.4717771148574,-0.809779111863421,0.444006690823595,0.667230503347135,-6.39239360704301,"RM30_HUMAN",3,-0.477789634035403,0.644709249078509,0.81281328585521,0.0417924172761275,"Non-significant",0.0900092062333252,"MRPL30","Large ribosomal subunit protein uL30m","RM30_HUMAN"
-0.127640697462036,15.5151389142012,-0.586442176829402,0.575498851448149,0.764484965907721,-6.55605069317183,"F219A_HUMAN",1,-0.476000935854561,0.645932367392269,0.813914417818593,0.127640697462036,"Non-significant",0.0894212582841961,"FAM219A","Protein FAM219A","F219A_HUMAN"
-0.0151967169235832,21.0495533909072,-0.455548532857288,0.662138138682231,0.824604897399322,-6.62980171032142,"MIRO2_HUMAN",18,-0.476092785470271,0.645869532665842,0.813914417818593,0.0151967169235867,"Non-significant",0.0894212582841961,"RHOT2","Mitochondrial Rho GTPase 2","MIRO2_HUMAN"
-0.0114082922068022,19.5292498115156,-0.4160499032381,0.689497334165172,0.840005302240661,-6.64863532658631,"PUS7_HUMAN",32,-0.476256710656296,0.645757398150698,0.813914417818593,0.0114082922068057,"Non-significant",0.0894212582841961,"PUS7","Pseudouridylate synthase 7 homolog","PUS7_HUMAN"
-0.012837525831781,23.6980008013897,-0.416960620223546,0.68886069318878,0.839780542875123,-6.64821934632433,"LMAN1_HUMAN",34,-0.475714364870197,0.646128431066519,0.813972640880419,0.012837525831781,"Non-significant",0.0893901923028726,"LMAN1","Protein ERGIC-53","LMAN1_HUMAN"
-0.0903984805190525,19.4896010817544,-1.32649877565266,0.225207829077148,0.469532907498332,-5.86184138473881,"SIPA1_HUMAN",1,-0.475523793657249,0.646258830538361,0.813972640880419,0.0903984805190561,"Non-significant",0.0893901923028726,"SIPA1","Signal-induced proliferation-associated protein 1","SIPA1_HUMAN"
-0.0111296595640624,19.6893069351688,-0.428779774131664,0.68062299806261,0.835421438134493,-6.64274236491919,"TSR1_HUMAN",26,-0.475422248464471,0.646328318682475,0.813972640880419,0.0111296595640695,"Non-significant",0.0893901923028726,"TSR1","Pre-rRNA-processing protein TSR1 homolog","TSR1_HUMAN"
-0.0439893734174106,18.0376185425296,-0.717398450513382,0.495742438276318,0.706238258323863,-6.46560572279968,"RAB24_HUMAN",3,-0.475213617075074,0.646471098171013,0.814005628030661,0.0439893734174177,"Non-significant",0.0893725923906387,"RAB24","Ras-related protein Rab-24","RAB24_HUMAN"
0.0275059717954953,18.7667520024773,0.508332780021229,0.626424299419832,0.800231036005307,-6.60213041856229,"ABI2_HUMAN",7,0.474479711545273,0.646973477880134,0.814491313119202,-0.0275059717955024,"Non-significant",0.0891135432578832,"ABI2","Abl interactor 2","ABI2_HUMAN"
0.0156295170306713,21.33422833428,0.448023106988327,0.667310143634772,0.827413599473498,-6.63351454575969,"DC1I2_HUMAN",19,0.473872927480521,0.647388982992124,0.814867474175412,-0.0156295170306713,"Non-significant",0.0889130169217619,"DYNC1I2","Cytoplasmic dynein 1 intermediate chain 2","DC1I2_HUMAN"
-0.0180323783052714,19.0179602855431,-0.435215489701609,0.676156823216213,0.834716994040244,-6.63969894444957,"ZC3HE_HUMAN",23,-0.473532221667192,0.647622343751929,0.815014276149237,0.0180323783052714,"Non-significant",0.0888347838998578,"ZC3H14","Zinc finger CCCH domain-containing protein 14","ZC3HE_HUMAN"
-0.0160528012515826,21.168216512932,-0.459986683916161,0.659097096235256,0.822195241652827,-6.62758470790483,"DPM1_HUMAN",16,-0.473078158709299,0.647933410265429,0.815087508743177,0.0160528012515826,"Non-significant",0.0887957623960971,"DPM1","Dolichol-phosphate mannosyltransferase subunit 1","DPM1_HUMAN"
-0.0150137332727454,19.4396680357755,-0.471802605090557,0.651034345116812,0.817834076575311,-6.62158366631187,"EI2BB_HUMAN",15,-0.472936080470178,0.648030759242821,0.815087508743177,0.0150137332727489,"Non-significant",0.0887957623960971,"EIF2B2","Translation initiation factor eIF2B subunit beta","EI2BB_HUMAN"
-0.0417909667075733,18.3122073210358,-0.444898423562319,0.669463347984795,0.82875764106912,-6.63503900787539,"RANB9_HUMAN",10,-0.472984250463503,0.647997753393869,0.815087508743177,0.0417909667075733,"Non-significant",0.0887957623960971,"RANBP9","Ran-binding protein 9","RANB9_HUMAN"
-0.0102485835005766,21.7439213171847,-0.458810142486626,0.659902601676143,0.822610241903737,-6.62817440244373,"CPSF6_HUMAN",20,-0.472459571654057,0.648357304867944,0.815204520545287,0.0102485835005766,"Non-significant",0.0887334207062054,"CPSF6","Cleavage and polyadenylation specificity factor subunit 6","CPSF6_HUMAN"
-0.042597614022295,17.8381818116142,-0.451867487366641,0.664665580224691,0.826171329393689,-6.6316251304657,"HDAC4_HUMAN",8,-0.472615059195769,0.648250742374186,0.815204520545287,0.0425976140222986,"Non-significant",0.0887334207062054,"HDAC4","Histone deacetylase 4","HDAC4_HUMAN"
0.0341131918886752,17.7453302275521,0.455805795971341,0.661961674264042,0.824588119484664,-6.62967375227103,"PTN12_HUMAN",9,0.472179542073989,0.648549243015068,0.815299030380123,-0.0341131918886752,"Non-significant",0.0886830741739608,"PTPN12","Tyrosine-protein phosphatase non-receptor type 12","PTN12_HUMAN"
0.0138950624320806,24.7415793479579,0.410506770205558,0.693378058039866,0.84238134700441,-6.65114852204307,"ECHB_HUMAN",41,0.471465200867183,0.649038992509576,0.815620994546771,-0.0138950624320842,"Non-significant",0.0885116037638549,"HADHB","Trifunctional enzyme subunit beta, mitochondrial","ECHB_HUMAN"
0.600497493598411,16.2433230809829,0.432917890032939,0.677749698824527,0.835013403256628,-6.64079040554485,"TDRD3_HUMAN",2,0.471534587879963,0.64899141317445,0.815620994546771,-0.600497493598411,"Non-significant",0.0885116037638549,"TDRD3","Tudor domain-containing protein 3","TDRD3_HUMAN"
0.0731120822756335,15.9598884295874,0.461062666524247,0.658360859318101,0.822009213118559,-6.62704416897093,"ATX1_HUMAN",4,0.470759967072227,0.649522674095444,0.815773773801534,-0.0731120822756317,"Non-significant",0.0884302608678569,"ATXN1","Ataxin-1","ATX1_HUMAN"
0.0327755342250953,18.1268118043216,0.4416565414756,0.671700822740603,0.830938190002638,-6.6366099811789,"MET_HUMAN",13,0.470909350181065,0.649420205732019,0.815773773801534,-0.0327755342250953,"Non-significant",0.0884302608678569,"MET","Hepatocyte growth factor receptor","MET_HUMAN"
0.0194928135504426,19.9714786498512,0.463184636921995,0.656910093775275,0.821078817532934,-6.625974674267,"PHC2_HUMAN",13,0.470440595876108,0.649741770974846,0.815773773801534,-0.0194928135504391,"Non-significant",0.0884302608678569,"PHC2","Polyhomeotic-like protein 2","PHC2_HUMAN"
0.0248891384327585,18.6130309871432,0.478823135940761,0.646267181664015,0.814024317022694,-6.61795040975639,"TAF2_HUMAN",9,0.470985114836646,0.649368238461479,0.815773773801534,-0.024889138432755,"Non-significant",0.0884302608678569,"TAF2","Transcription initiation factor TFIID subunit 2","TAF2_HUMAN"
-0.35466333024916,20.4748470647231,-0.44316472277679,0.670659466216551,0.829944061170499,-6.635880488624,"UD2A2_HUMAN",1,-0.470436230497481,0.649744765985438,0.815773773801534,0.354663330249167,"Non-significant",0.0884302608678569,"UGT2A2","UDP-glucuronosyltransferase 2A2","UD2A2_HUMAN"
-0.410120295853964,20.0336767743288,-0.439558144889007,0.673150985844118,0.832142383704609,-6.63762103869849,"PORIM_HUMAN",1,-0.47014626967753,0.649943718063072,0.815876849966984,0.410120295853957,"Non-significant",0.0883753895500903,"TMEM123","Porimin","PORIM_HUMAN"
0.006508828411949,25.2173801874529,0.343159741453298,0.74128217784739,0.870154495927039,-6.67909673496339,"DHE3_HUMAN",49,0.469753375895367,0.65021334307666,0.816068589135582,-0.00650882841194544,"Non-significant",0.0882733380215592,"GLUD1","Glutamate dehydrogenase 1, mitochondrial","DHE3_HUMAN"
-0.0146993248192757,18.8101160678057,-0.56509899033225,0.589176281756877,0.774911369196675,-6.56924025769076,"3MG_HUMAN",10,-0.467818266111107,0.651542110070393,0.816623024014881,0.0146993248192757,"Non-significant",0.0879783796644875,"MPG","DNA-3-methyladenine glycosylase","3MG_HUMAN"
0.0503003426866968,19.9220188006423,0.454807614716921,0.662646484349804,0.824604897399322,-6.63016984896826,"FKB14_HUMAN",6,0.468825109534766,0.650850584882506,0.816623024014881,-0.0503003426867004,"Non-significant",0.0879783796644875,"FKBP14","Peptidyl-prolyl cis-trans isomerase FKBP14","FKB14_HUMAN"
0.0147784135071625,18.6467309842082,0.429171910344904,0.680350474709791,0.835421438134493,-6.64255815658357,"ITPI2_HUMAN",24,0.468500693630396,0.651073363060086,0.816623024014881,-0.0147784135071518,"Non-significant",0.0879783796644875,"ITPRID2","Protein ITPRID2","ITPI2_HUMAN"
0.012968947760438,23.3473036136343,0.423602145832226,0.684226059232923,0.83632418362581,-6.64515958547531,"PLIN3_HUMAN",26,0.467772725275368,0.651573397040644,0.816623024014881,-0.0129689477604309,"Non-significant",0.0879783796644875,"PLIN3","Perilipin-3","PLIN3_HUMAN"
0.0173871332491125,21.4318029717643,0.514560171234705,0.622277937005214,0.797639903831542,-6.59867943226613,"PTRD1_HUMAN",10,0.468615013980405,0.650994854443083,0.816623024014881,-0.0173871332491125,"Non-significant",0.0879783796644875,"PTRHD1","Putative peptidyl-tRNA hydrolase PTRHD1","PTRD1_HUMAN"
-0.113588259240981,17.1336706159448,-0.635636729600882,0.544682946227868,0.740454893022386,-6.52397029555129,"S35B3_HUMAN",1,-0.467706107997269,0.651619165026282,0.816623024014881,0.113588259240974,"Non-significant",0.0879783796644875,"SLC35B3","Adenosine 3'-phospho 5'-phosphosulfate transporter 2","S35B3_HUMAN"
0.0265612900006609,19.1317431499406,0.432449726030108,0.678074482721913,0.835013403256628,-6.64101213205873,"SMCA4_HUMAN",19,0.46757717947641,0.651707747036797,0.816623024014881,-0.0265612900006609,"Non-significant",0.0879783796644875,"SMARCA4","Transcription activator BRG1","SMCA4_HUMAN"
-0.0309751643005818,18.5325759757997,-0.508921606211475,0.626031622702436,0.80010118793857,-6.6018057846147,"UCK2_HUMAN",6,-0.468388210001312,0.651150614790584,0.816623024014881,0.0309751643005853,"Non-significant",0.0879783796644875,"UCK2","Uridine-cytidine kinase 2","UCK2_HUMAN"
-0.0180891168705273,21.9888910330601,-0.423897174175203,0.684020514898021,0.83632418362581,-6.64502259875104,"UD2A3_HUMAN",28,-0.4681537437097,0.651311656258319,0.816623024014881,0.0180891168705273,"Non-significant",0.0879783796644875,"UGT2A3","UDP-glucuronosyltransferase 2A3","UD2A3_HUMAN"
-0.0452261755131218,19.1983120908986,-0.459459278987116,0.659458118327714,0.822349809280961,-6.62784922459301,"BNI3L_HUMAN",6,-0.466896709904698,0.652175368755321,0.816755131793336,0.0452261755131218,"Non-significant",0.0879081281074665,"BNIP3L","BCL2/adenovirus E1B 19 kDa protein-interacting protein 3-like","BNI3L_HUMAN"
-0.046497929177967,17.5573079471402,-0.43473422862282,0.676490324967015,0.834716994040244,-6.63992801822109,"LRP5_HUMAN",11,-0.466913922049596,0.652163538497818,0.816755131793336,0.046497929177967,"Non-significant",0.0879081281074665,"LRP5","Low-density lipoprotein receptor-related protein 5","LRP5_HUMAN"
0.0590993240619682,17.3640868610271,0.445055131188809,0.669355282283225,0.82875764106912,-6.63496279406407,"TAF3_HUMAN",6,0.46674289076857,0.652281096373481,0.816755131793336,-0.0590993240619646,"Non-significant",0.0879081281074665,"TAF3","Transcription initiation factor TFIID subunit 3","TAF3_HUMAN"
0.164732760736708,15.4291881614727,0.447925822063216,0.667377131961502,0.827413599473498,-6.63356216096706,"TRI15_HUMAN",2,0.466916408642641,0.652161829420365,0.816755131793336,-0.164732760736705,"Non-significant",0.0879081281074665,"TRIM15","E3 ubiquitin-protein ligase TRIM15","TRI15_HUMAN"
0.0105475503206911,19.6668781328801,0.390814420139329,0.707243450186835,0.85049496541586,-6.65981637179161,"CUL5_HUMAN",44,0.466454905418477,0.652479065388167,0.816774641994074,-0.0105475503206911,"Non-significant",0.0878977540418603,"CUL5","Cullin-5","CUL5_HUMAN"
0.15453959432941,16.909102214366,0.507731865235202,0.62682517103879,0.800382835441264,-6.60246135698308,"HS904_HUMAN",1,0.46637988167536,0.652530643518038,0.816774641994074,-0.15453959432941,"Non-significant",0.0878977540418603,"HSP90AA4P","Putative heat shock protein HSP 90-alpha A4","HS904_HUMAN"
0.0360409541801445,20.9269329567006,0.462730220400484,0.657220640416064,0.821319941182202,-6.62620409387377,"MPRD_HUMAN",7,0.465760595753605,0.652956471894377,0.817161155541591,-0.036040954180141,"Non-significant",0.0876922861106822,"M6PR","Cation-dependent mannose-6-phosphate receptor","MPRD_HUMAN"
-0.0523880586519105,18.5862933347564,-1.27820406123442,0.240845815294598,0.485487990361474,-5.91884321785721,"TF2H5_HUMAN",2,-0.465502753242369,0.653133806921726,0.817236602137542,0.0523880586519105,"Non-significant",0.0876521905584589,"GTF2H5","General transcription factor IIH subunit 5","TF2H5_HUMAN"
0.0327810620764559,18.3046824903312,0.432681871285247,0.677913425242601,0.835013403256628,-6.64090221450668,"VPS53_HUMAN",15,0.465232097194719,0.653319979583177,0.817323077844426,-0.0327810620764559,"Non-significant",0.0876062382169037,"VPS53","Vacuolar protein sorting-associated protein 53 homolog","VPS53_HUMAN"
-0.0328358852483426,19.2526902163549,-0.540782001355976,0.604979877923555,0.785640996011546,-6.58372189913782,"COMDA_HUMAN",5,-0.464559966679484,0.653782419662456,0.8177550795563,0.032835885248339,"Non-significant",0.0873767495369213,"COMMD10","COMM domain-containing protein 10","COMDA_HUMAN"
0.0140718943246441,22.2304569424385,0.433698919081489,0.677208030702049,0.834792809032787,-6.64041999698419,"EFTS_HUMAN",21,0.464082464571732,0.65411104682047,0.817873088986483,-0.0140718943246405,"Non-significant",0.0873140814496193,"TSFM","Elongation factor Ts, mitochondrial","EFTS_HUMAN"
0.02972356655442,18.7047365422976,0.465258690967606,0.655493611169341,0.820042356779133,-6.62492486319393,"SENP3_HUMAN",8,0.464131494894848,0.654077299449045,0.817873088986483,-0.0297235665544235,"Non-significant",0.0873140814496193,"SENP3","Sentrin-specific protease 3","SENP3_HUMAN"
-0.0187997454447313,18.8254502042651,-0.420371950402008,0.686478379507644,0.837789205684735,-6.64665348752252,"STAG1_HUMAN",28,-0.463825326737316,0.654288047434781,0.817947922504859,0.0187997454447313,"Non-significant",0.0872743463149235,"STAG1","Cohesin subunit SA-1","STAG1_HUMAN"
0.0181873763379556,20.8452462560638,0.448097549635494,0.667258886198795,0.827413599473498,-6.63347810389473,"RM04_HUMAN",15,0.46359066419614,0.6544495972648,0.818003417132624,-0.0181873763379556,"Non-significant",0.0872448821003852,"MRPL4","Large ribosomal subunit protein uL4m","RM04_HUMAN"
-0.0589938316960357,17.8689265304152,-0.764444876196303,0.468914814494095,0.684786286299472,-6.42925970326978,"APBA3_HUMAN",2,-0.462864378835266,0.654949718557546,0.8184820001734,0.0589938316960286,"Non-significant",0.086990867029467,"APBA3","Amyloid-beta A4 precursor protein-binding family A member 3","APBA3_HUMAN"
-0.692089652484778,20.3874297272613,-0.426296284144234,0.682350132307461,0.835421438134493,-6.64390528542492,"RN169_HUMAN",1,-0.462573832504407,0.655149840538616,0.818585573844062,0.692089652484785,"Non-significant",0.08693591331294,"RNF169","E3 ubiquitin-protein ligase RNF169","RN169_HUMAN"
-0.0190548339226311,19.3564209010155,-0.449360732907578,0.666389411179112,0.827158448144572,-6.63285886643794,"SIR2_HUMAN",14,-0.462248613647812,0.65537387894902,0.818718987801406,0.0190548339226311,"Non-significant",0.0868651372985453,"SIRT2","NAD-dependent protein deacetylase sirtuin-2","SIR2_HUMAN"
0.0443205270246985,20.093901916101,0.454559089398889,0.662817040645399,0.824604897399322,-6.6302932066826,"CPLX2_HUMAN",6,0.461317198656191,0.656015719753471,0.819374195942529,-0.0443205270246949,"Non-significant",0.0865177171417603,"CPLX2","Complexin-2","CPLX2_HUMAN"
0.0209060835123687,18.6954657000553,0.433203932297493,0.677551295937166,0.835013403256628,-6.64065482146468,"CENPC_HUMAN",17,0.460892452326208,0.656308513481606,0.819512023978745,-0.0209060835123651,"Non-significant",0.086444670025989,"CENPC","Centromere protein C","CENPC_HUMAN"
-0.248411611840952,15.9005661307313,-0.430019493361137,0.679761603017913,0.835421438134493,-6.64215945320461,"ROBO1_HUMAN",2,-0.460816583985986,0.656360818975815,0.819512023978745,0.248411611840949,"Non-significant",0.086444670025989,"ROBO1","Roundabout homolog 1","ROBO1_HUMAN"
-0.0768752543671489,17.9703154126007,-0.446435293320095,0.66840388241336,0.828033340491497,-6.63429046447922,"MRNIP_HUMAN",4,-0.46030160219059,0.656715912697265,0.819621405830957,0.0768752543671454,"Non-significant",0.0863867077710038,"MRNIP","MRN complex-interacting protein","MRNIP_HUMAN"
-0.0144674009487993,22.3972261932464,-0.404135715470588,0.69785055391504,0.844874729917602,-6.65399736659776,"SYFB_HUMAN",39,-0.46017880727046,0.656800596623346,0.819621405830957,0.0144674009488028,"Non-significant",0.0863867077710038,"FARSB","Phenylalanine--tRNA ligase beta subunit","SYFB_HUMAN"
-0.0185055170710413,20.2055628214455,-0.430335009620822,0.679542453951538,0.835421438134493,-6.64201084351809,"UTP18_HUMAN",19,-0.460191542452713,0.656791813727539,0.819621405830957,0.0185055170710413,"Non-significant",0.0863867077710038,"UTP18","U3 small nucleolar RNA-associated protein 18 homolog","UTP18_HUMAN"
-0.0208473985372919,21.5218298858299,-0.434731528611937,0.676492196224761,0.834716994040244,-6.63992930271195,"3HAO_HUMAN",16,-0.459666969272121,0.657153635213272,0.819783490840419,0.0208473985372919,"Non-significant",0.0863008319442561,"HAAO","3-hydroxyanthranilate 3,4-dioxygenase","3HAO_HUMAN"
-0.027542968767623,22.9793949026239,-0.614654471321752,0.55770364859068,0.750701151814175,-6.53793721248882,"OSTC_HUMAN",5,-0.459650044528523,0.657165310546237,0.819783490840419,0.0275429687676301,"Non-significant",0.0863008319442561,"OSTC","Oligosaccharyltransferase complex subunit OSTC","OSTC_HUMAN"
0.135383620860306,16.5391493223877,0.4339600484791,0.67702697468489,0.834716994040244,-6.6402960132768,"ANGL4_HUMAN",3,0.459283238353121,0.65741837173006,0.81981372093656,-0.135383620860306,"Non-significant",0.0862848173232884,"ANGPTL4","Angiopoietin-related protein 4","ANGL4_HUMAN"
-0.00972147308240778,22.9492912663325,-0.400720495159217,0.70025334421409,0.846052102014038,-6.65550697659918,"PA2G4_HUMAN",30,-0.459148478915587,0.657511354525011,0.81981372093656,0.00972147308240778,"Non-significant",0.0862848173232884,"PA2G4","Proliferation-associated protein 2G4","PA2G4_HUMAN"
-0.0279083800748232,17.8097871781328,-0.434028962590428,0.676979196368501,0.834716994040244,-6.64026328119385,"RENT2_HUMAN",13,-0.459104358585107,0.657541798516863,0.81981372093656,0.0279083800748232,"Non-significant",0.0862848173232884,"UPF2","Regulator of nonsense transcripts 2","RENT2_HUMAN"
0.0365716523101298,17.1706621761425,0.434375467571016,0.67673898768619,0.834716994040244,-6.64009862729583,"KANK2_HUMAN",10,0.458779849174127,0.65776573774182,0.819946506144151,-0.0365716523101263,"Non-significant",0.0862144803531529,"KANK2","KN motif and ankyrin repeat domain-containing protein 2","KANK2_HUMAN"
-0.143419702348652,16.4737358832228,-0.431520098125738,0.678719618732942,0.83518159640349,-6.64145173715489,"DEN6A_HUMAN",3,-0.458404697989395,0.658024669394147,0.819976484331597,0.143419702348645,"Non-significant",0.0861986023375846,"DENND6A","Protein DENND6A","DEN6A_HUMAN"
0.0678050681898448,18.1760807485476,0.432174301117888,0.678265589994499,0.835013403256628,-6.64114246934304,"FBXL8_HUMAN",6,0.458423747116033,0.65801152040024,0.819976484331597,-0.0678050681898448,"Non-significant",0.0861986023375846,"FBXL8","F-box/LRR-repeat protein 8","FBXL8_HUMAN"
0.0147577047270104,18.0372267138155,0.412707311212486,0.691836285221529,0.84127949334286,-6.65015466632761,"KI21A_HUMAN",28,0.45783663596707,0.658416841652703,0.820192826182502,-0.0147577047270104,"Non-significant",0.086084033589108,"KIF21A","Kinesin-like protein KIF21A","KI21A_HUMAN"
0.0299447653753262,20.2153115517606,0.56294713859449,0.590565373621741,0.776082710074722,-6.57054528926913,"TRIR_HUMAN",5,0.457812905308573,0.65843322697693,0.820192826182502,-0.0299447653753262,"Non-significant",0.086084033589108,"TRIR","Telomerase RNA component interacting RNase","TRIR_HUMAN"
-0.0435792023088126,19.0502672329585,-0.451148400024117,0.665159857527867,0.826507585915567,-6.63197970276024,"MOB2_HUMAN",6,-0.457262105446055,0.658813592628717,0.820254922222003,0.0435792023088091,"Non-significant",0.0860511548005666,"MOB2","MOB kinase activator 2","MOB2_HUMAN"
-0.0102719303943317,20.7902621551392,-0.382717659275329,0.712979325783113,0.853010041275599,-6.66326190642297,"PUR4_HUMAN",44,-0.457281841823244,0.65879996148201,0.820254922222003,0.0102719303943353,"Non-significant",0.0860511548005666,"PFAS","Phosphoribosylformylglycinamidine synthase","PUR4_HUMAN"
-0.0106021867241708,21.3814633018602,-0.377698192573861,0.716545197203449,0.855638544018211,-6.66536315677201,"SAMH1_HUMAN",57,-0.457230356810373,0.658835520455599,0.820254922222003,0.0106021867241708,"Non-significant",0.0860511548005666,"SAMHD1","Deoxynucleoside triphosphate triphosphohydrolase SAMHD1","SAMH1_HUMAN"
-0.0248012694133877,18.6690515297134,-0.50261795504746,0.630242104635568,0.802983644993711,-6.60526297216056,"TCEA3_HUMAN",7,-0.456791773363264,0.659138472327306,0.820485793151944,0.0248012694133841,"Non-significant",0.0859289344270154,"TCEA3","Transcription elongation factor A protein 3","TCEA3_HUMAN"
0.0182696130013831,25.3044638830768,0.459904310133787,0.659153476802461,0.822195241652827,-6.62762604080697,"FKB1A_HUMAN",12,0.456324685963342,0.65946118606874,0.820741176672361,-0.0182696130013831,"Non-significant",0.085793777429695,"FKBP1A","Peptidyl-prolyl cis-trans isomerase FKBP1A","FKB1A_HUMAN"
-0.0148391594660708,20.4842378149139,-0.401836354096526,0.69946787329954,0.845661240786136,-6.65501508628459,"MYO7A_HUMAN",38,-0.45566885219072,0.659914432444969,0.821158896334124,0.0148391594660708,"Non-significant",0.0855727976624329,"MYO7A","Unconventional myosin-VIIa","MYO7A_HUMAN"
0.0104185349550363,20.3880997123349,0.392048224519597,0.706371169273242,0.850031627691447,-6.65928526445405,"ARHG1_HUMAN",34,0.4543107297504,0.660853499471279,0.822180886191816,-0.0104185349550363,"Non-significant",0.0850326237827567,"ARHGEF1","Rho guanine nucleotide exchange factor 1","ARHG1_HUMAN"
-0.0225788178456412,17.5907363184938,-0.419807046123174,0.686872620739421,0.83812384446044,-6.64691362709875,"TPPC8_HUMAN",20,-0.453919587541944,0.661124070061938,0.822370970456521,0.0225788178456376,"Non-significant",0.084932228593281,"TRAPPC8","Trafficking protein particle complex subunit 8","TPPC8_HUMAN"
-0.0277069569597543,24.2539189173451,-0.447849643343333,0.667429589263068,0.827413599473498,-6.63359943911559,"RLA2_HUMAN",9,-0.453374845284525,0.661500979946419,0.82269323868648,0.0277069569597543,"Non-significant",0.0847620719331621,"RPLP2","Large ribosomal subunit protein P2","RLA2_HUMAN"
0.0243981764442509,19.1642929408235,0.448083207621402,0.667268761235883,0.827413599473498,-6.63348512517735,"NKD1_HUMAN",10,0.452856513222632,0.661859710722679,0.822992787224532,-0.024398176444258,"Non-significant",0.0846039709630783,"NKD1","Protein naked cuticle homolog 1","NKD1_HUMAN"
-0.0390149559108579,18.0519733651436,-0.441085551751765,0.672095275893901,0.831131635899967,-6.63688554908378,"ST32C_HUMAN",7,-0.451749415635981,0.662626225743093,0.823652538390293,0.0390149559108579,"Non-significant",0.0842559587936154,"STK32C","Serine/threonine-protein kinase 32C","ST32C_HUMAN"
0.00820222576322749,21.089259360017,0.356184904825064,0.731913021914424,0.864111039625953,-6.67406659888754,"TENS3_HUMAN",52,0.451917142883784,0.662510070464609,0.823652538390293,-0.00820222576323104,"Non-significant",0.0842559587936154,"TNS3","Tensin-3","TENS3_HUMAN"
0.0313010403624361,21.6352662952815,0.458878369913947,0.659855877405227,0.822610241903737,-6.62814024503259,"DERL1_HUMAN",7,0.451578648977719,0.662744495748344,0.823652913726403,-0.0313010403624361,"Non-significant",0.0842557608869051,"DERL1","Derlin-1","DERL1_HUMAN"
-0.0350947884602917,19.2307207007088,-0.497754813001326,0.633500461892239,0.80548226512941,-6.60790269834569,"RETR2_HUMAN",5,-0.450417048810833,0.663549263514322,0.824506310350062,0.0350947884602952,"Non-significant",0.0838060161386578,"RETREG2","Reticulophagy regulator 2","RETR2_HUMAN"
0.00979590295685284,23.3923939508117,0.38134734357152,0.713952055005886,0.853563912337516,-6.66383819094969,"FUBP2_HUMAN",37,0.449507799270934,0.664179520863078,0.825142600474379,-0.00979590295684929,"Non-significant",0.0834709905440949,"KHSRP","Far upstream element-binding protein 2","FUBP2_HUMAN"
0.0181291843602907,19.0663881458599,0.462223852233478,0.657566775714358,0.821605445246537,-6.62645949237207,"TBCC_HUMAN",11,0.449159714106591,0.664420874721149,0.825295596389088,-0.0181291843602907,"Non-significant",0.0833904721922677,"TBCC","Tubulin-specific chaperone C","TBCC_HUMAN"
-0.0193349844981086,19.5982690129439,-0.485900168811499,0.641479520863089,0.810937898726432,-6.61423702191157,"COQ7_HUMAN",9,-0.448762073728167,0.664696639335448,0.825491272828192,0.019334984498105,"Non-significant",0.0832875137792536,"COQ7","5-demethoxyubiquinone hydroxylase, mitochondrial","COQ7_HUMAN"
0.186761436215136,20.2080682329815,0.410167154172233,0.69361614271135,0.842523992416604,-6.65130145544951,"K2C6A_HUMAN",18,0.448200600605029,0.665086113777317,0.825828071562018,-0.186761436215136,"Non-significant",0.0831103586649049,"KRT6A","Keratin, type II cytoskeletal 6A","K2C6A_HUMAN"
0.120674697008944,15.9086416515962,0.445812260513309,0.668833283029297,0.828271369654231,-6.63459421122782,"CLMN_HUMAN",2,0.447892757985574,0.665299698921313,0.825877180563336,-0.120674697008948,"Non-significant",0.0830845335144882,"CLMN","Calmin","CLMN_HUMAN"
